Carrier,HSCode,dist
62,90,1.3532055701528276
353,91,1.3202163577079773
226,93,1.3371647596359253
304,64,1.3963222721857684
28,33,1.367808182324682
72,93,1.3212710150650568
336,38,1.378625105534281
430,33,1.3282561536346162
514,45,1.3411650359630585
28,32,1.3581890485116415
590,64,1.3919532213892256
455,63,1.3767322387014116
359,96,1.326707627092089
285,91,1.3390316920621055
541,44,1.3711140496390206
48,93,1.3184302640812737
378,93,1.3658475748130254
82,93,1.3567282248820578
270,96,1.2637561368090766
538,92,1.355717621743679
77,93,1.3684662729501724
368,90,1.3329180223601205
299,26,1.3494305440357752
477,92,1.3589757553168706
566,81,1.3981107537235533
373,16,1.395131447485515
261,42,1.3801978741373335
464,85,1.4142224277768816
459,26,1.3160483826484
368,89,1.3363214135169983
446,79,1.3636122745062624
384,88,1.359840297273227
99,89,1.3010736464389734
589,92,1.3417114530290877
150,92,1.3747334639940942
495,93,1.3161206437008721
506,62,1.3306343800255231
59,24,1.368995066199984
359,24,1.3477398327418737
484,45,1.3329386178936278
405,63,1.3233378657272883
532,62,1.36716013188873
208,26,1.3543049416371755
121,43,1.3831043488212995
266,93,1.332038015127182
304,30,1.426780148276261
219,58,1.3306871407798357
142,23,1.3460220907415663
210,94,1.3510310415710722
493,91,1.2800327421032958
308,32,1.3388870869364058
247,26,1.3750099023537976
153,96,1.3024872136967522
245,38,1.378321817943028
192,32,1.3478355194841112
314,96,1.3456501364707947
120,54,1.3890780259722046
199,93,1.3163494914770126
308,88,1.3204346235309328
306,93,1.317467553274972
480,83,1.3278454904045378
24,58,1.291231421487672
590,92,1.3412980415991373
413,90,1.3435575302158083
406,88,1.3099543430975504
393,33,1.3344138456242425
61,20,1.3581047781876154
92,93,1.3270085624286108
357,39,1.2983892687729426
27,63,1.378059059381485
109,44,1.3637147630964006
511,20,1.3571224425520216
543,91,1.345746616899435
399,61,1.3312789159161704
111,91,1.3032370656728745
499,58,1.38906639095928
62,65,1.3559700165476118
544,96,1.3301328090684754
236,63,1.3346849126475198
517,10,1.3103889586137873
590,24,1.371977442077228
590,75,1.3904313477022308
172,91,1.3454038351774216
253,44,1.363941273518971
305,93,1.3474687923278128
354,88,1.3021796984331948
301,94,1.3705262217138494
524,92,1.3699990510940552
70,15,1.3493895301861423
299,65,1.3565578439405985
230,91,1.3318168788350053
577,96,1.3516287612063544
404,54,1.3704601802996226
61,85,1.3973035014101438
389,93,1.328000356044088
54,92,1.2861658505031042
59,91,1.3381530940532684
49,63,1.39010175211089
62,91,1.3434333332947321
368,50,1.349873342684337
445,70,1.4220584846500839
59,54,1.3512100619929177
142,94,1.301080001252038
395,44,1.3540916336434228
455,89,1.3613865375518799
245,90,1.3449256036962782
247,14,1.4000200545415282
116,42,1.3572910726070404
473,20,1.3333311517323767
336,4,1.3994828733349485
546,95,1.317921903516565
172,54,1.3609687377299582
304,24,1.3773918167820998
42,91,1.3446608377354485
120,26,1.388703888548272
582,81,1.2923842711108071
244,90,1.3363610761506217
158,50,1.365520793412413
393,39,1.3369039371609688
292,63,1.3908582899187292
109,22,1.4301632520343577
532,91,1.3591878126774515
85,54,1.278098972780364
359,44,1.3299719478402818
172,40,1.369537505720343
280,81,1.3763863082442964
590,23,1.391772666147777
172,64,1.3963998721114226
590,69,1.4094343142850059
25,93,1.3319920067276274
187,82,1.4123840842928206
591,93,1.3298387655190058
221,81,1.32295418211392
45,91,1.296584706221308
208,50,1.3600313376103128
519,93,1.3691681139171124
309,93,1.3230287751981191
522,47,1.3426513480288642
373,13,1.4085464988436018
594,57,1.3610957456486565
538,89,1.3598793585385596
277,38,1.288916447332927
59,51,1.4140210800937243
304,26,1.3563024869986944
404,96,1.3669399246573448
59,26,1.3513987298522676
262,92,1.3278417182820184
109,83,1.3996513644233346
284,93,1.3311209614787782
84,93,1.2972042326416289
121,39,1.340735547776733
480,84,1.3314414769411087
316,32,1.2715531183140618
410,64,1.317689904144832
158,65,1.3542619049549103
590,65,1.3504219757659095
153,93,1.3040876218250819
313,93,1.3363383156912667
571,88,1.2921527177095413
280,90,1.351852793778692
280,26,1.3644170143774577
394,50,1.3496090535606657
544,24,1.3510057585580009
287,93,1.2700509833438056
445,50,1.378759689629078
244,44,1.343755568776812
571,91,1.286457437489714
590,67,1.3968413823417254
304,34,1.377454712920423
116,20,1.3557296725256103
455,11,1.4049284671034132
236,65,1.319280160324914
33,82,1.4213728968586241
584,81,1.383431718817779
298,57,1.3021306310381209
172,50,1.3657855199916022
331,65,1.3580919057130814
336,32,1.354161265705313
172,77,1.4360977900879723
286,10,1.382912169609751
326,93,1.3721621973173959
416,93,1.3602937310934067
546,88,1.3533394890172141
394,95,1.3280198978526252
411,96,1.3487462688769614
115,93,1.3604900304760252
508,81,1.3580589038985116
120,92,1.3775093640599931
343,44,1.3712598021541322
330,92,1.3506572885172707
45,93,1.3091347313352995
108,38,1.364700306739126
481,88,1.306548033441816
376,92,1.3055024785654885
59,44,1.350445494055748
590,79,1.401192797081811
425,65,1.2675032732742173
376,96,1.3146266383784158
230,93,1.3394008544938905
265,45,1.2838871713195528
16,42,1.2878318067107881
158,63,1.3650948383978434
511,44,1.344614707997867
247,91,1.357827939093113
292,96,1.3751539223095668
304,96,1.3582267314195633
544,50,1.343382669346673
108,96,1.3373713599784034
144,32,1.2823175362178258
371,41,1.341857333268438
578,90,1.3469504777874266
533,94,1.3324737261448587
22,39,1.3472671977111272
186,80,1.2468074347291673
505,85,1.416390054992267
208,75,1.3942403701533164
19,93,1.4008999850068773
480,92,1.2966861937727248
244,79,1.3910290354064532
104,90,1.328998007944652
594,15,1.351235264113971
28,14,1.3760416582226753
584,82,1.3847364149987698
245,19,1.4131913296878338
331,50,1.3678165631634849
336,12,1.3951954425179534
86,50,1.3553846361381667
59,73,1.4201043049937911
277,93,1.3219486666577203
24,93,1.2963212664638246
554,93,1.3583037831953593
59,79,1.4062982478977315
497,44,1.3504079346145903
367,75,1.3034640497394971
75,94,1.3551910455737795
450,63,1.3417708575725555
304,50,1.361305870115757
275,88,1.3068625628948212
247,10,1.3677498985614096
109,81,1.385897165962628
336,44,1.3536676168441772
511,62,1.3470605143478938
554,44,1.3356809594801493
59,85,1.409903982654214
359,26,1.3288208480392183
61,91,1.335372426680156
77,91,1.3734510647399085
181,84,1.3067445712430137
588,93,1.328595763870648
242,96,1.3653483539819717
505,42,1.3871071455734116
109,61,1.3721071652003698
33,44,1.3635030931660108
130,91,1.3448541994605745
121,90,1.3260295880692345
495,42,1.300740510225296
590,32,1.3618619197181292
224,58,1.3238589188882284
156,39,1.3059983519571168
552,81,1.2881425427539008
376,88,1.3013040040220534
451,26,1.3526859198297774
195,50,1.276943825185299
333,93,1.2623092830181122
56,93,1.335330748132297
375,54,1.3307584098407201
437,32,1.2618662369038378
226,92,1.3401506628308977
505,26,1.378888345190457
480,81,1.3226402146475655
455,94,1.3632696739264898
304,15,1.3927610572427511
236,10,1.3234217124325889
116,49,1.4099086544343404
33,81,1.3958125694521837
331,44,1.363298379949161
33,50,1.3728902845510416
373,89,1.3413772114685603
446,85,1.3656964153051376
294,54,1.2860090477125985
524,33,1.3887902242796761
187,65,1.350841031542846
187,63,1.3719414823821612
149,46,1.3918175058705466
421,93,1.3079868746655328
9,94,1.3632862259234702
22,14,1.371379777789116
404,91,1.3550563401409559
45,94,1.3178893710885728
258,96,1.3635275928037507
152,47,1.276264657399484
588,81,1.2936288373810905
55,88,1.3087342040879386
264,96,1.325870109455926
578,91,1.3451713877064841
575,96,1.3537016457745008
59,83,1.394667197284954
46,93,1.3395068900925773
59,40,1.3577788706336702
336,17,1.418488419215594
430,45,1.327705293893814
125,45,1.3212269395589828
77,58,1.390343080673899
83,45,1.3210227681057793
33,38,1.397942808323673
158,23,1.396206573915801
383,91,1.285332618015153
25,96,1.3197665001664842
177,54,1.299582305763449
181,83,1.3183842567460877
590,90,1.3476756691400493
253,63,1.371515386870929
390,93,1.3490109805549895
236,50,1.334124573639461
33,26,1.3685639700187104
236,91,1.3109344861337118
61,94,1.3403906630618232
288,94,1.3293632630790984
142,81,1.3341957948037557
107,90,1.3689313467059816
104,62,1.3396348527499609
236,64,1.357175656727382
304,48,1.40813101668443
28,42,1.3677317744919233
172,19,1.4128729067742825
116,14,1.3721280928168977
32,20,1.3409726598433085
368,43,1.3917099780270032
530,91,1.320329633142267
142,38,1.335941075214318
167,93,1.3279350293534142
543,93,1.3460336936903852
511,19,1.3976865165999957
33,45,1.366223753030811
535,94,1.2935795826571328
109,42,1.376631191798619
171,96,1.302874288388661
101,88,1.3470886078264033
54,93,1.2840970520503885
406,94,1.3210221571581704
398,44,1.374033261290086
214,10,1.389071837067604
234,63,1.2955988070794515
258,34,1.3770548392619406
320,44,1.3248135511364256
475,93,1.3514952404158456
430,65,1.3305839044707162
121,20,1.344833040876048
242,93,1.3546137298856462
247,63,1.3801697503243173
236,41,1.3761594550950187
359,81,1.3554955955062593
149,50,1.3545046704156058
532,92,1.357936258826937
4,88,1.3115893751382828
544,65,1.3352012506553106
70,91,1.3450305642826217
253,50,1.3711493015289307
395,94,1.3521766694528716
116,69,1.4154810623398848
275,85,1.306149004825524
108,50,1.3471395352057047
456,96,1.3601885501827513
254,91,1.2726743561880929
119,44,1.3661840302603585
247,75,1.4034007763756173
383,92,1.2959310816867011
401,81,1.261720951114382
109,75,1.3956874459981918
258,32,1.369702520115035
594,89,1.3126547315290995
30,94,1.326928916254214
236,28,1.3679910068001067
331,63,1.3745997207505363
285,4,1.3087521493434906
594,20,1.3267822350774492
590,91,1.3404817384268557
244,20,1.3554958626627922
59,16,1.4074817267911774
187,44,1.3610856086015701
464,89,1.3694152725594384
404,24,1.3811862958329064
450,81,1.3496036848851614
200,54,1.3249652811459132
518,93,1.3508826260055815
511,96,1.343190774321556
110,10,1.3153605886868067
258,40,1.3663835557443755
473,45,1.3262749378170287
373,20,1.3564059808850288
265,76,1.247259768258248
464,40,1.3742053764207023
586,65,1.3074953321899687
423,88,1.3323503413370676
332,93,1.296097277530602
343,40,1.3766993720616614
586,90,1.3090036255972726
480,89,1.3041561533297812
578,47,1.3605809033449208
238,32,1.3575955969946725
413,54,1.351183614560536
130,26,1.3515981606074743
236,83,1.3593010348933083
267,93,1.342909072126661
172,74,1.4139012806117535
258,42,1.3770220141325678
149,65,1.345344032560076
271,65,1.315937680857522
19,88,1.3946293337004525
359,45,1.3330219771180833
586,62,1.3169083424976893
390,44,1.3518270807606834
301,62,1.374199278652668
245,54,1.3476674599306924
280,75,1.3856904857925005
116,38,1.3730704757784093
473,92,1.3065339454582758
331,30,1.4231599526745933
33,76,1.4245886760098594
480,86,1.3201438731380872
422,92,1.2975076947893416
59,81,1.3791800237127714
552,39,1.2794317730835505
77,44,1.3864174825804574
229,93,1.3157153746911459
422,90,1.2899468860455923
480,93,1.2934273790035928
365,92,1.2789574616721697
91,93,1.3544186225959234
579,93,1.358145603111812
543,89,1.3589975711490427
336,62,1.357988780098302
566,96,1.3762932845524378
268,89,1.3702931212527412
527,93,1.353784801704543
211,88,1.2809592485427856
178,96,1.353054757629122
511,32,1.3506884425878525
445,62,1.3810995891690254
544,91,1.3253908295716559
363,88,1.3385518001658576
69,54,1.2663277270538467
163,54,1.300171019775527
442,88,1.339023898754801
25,79,1.3132857701608114
149,44,1.349208836044584
368,79,1.3924051448702812
109,62,1.367717640740531
145,32,1.3763717679040772
44,91,1.369404592684337
121,26,1.3383099660277367
373,61,1.3559738802058356
373,36,1.4050667216735226
331,61,1.3754584044218063
30,54,1.3176281417586975
331,62,1.3690247578280312
304,40,1.3649174645543098
104,70,1.3740223199129105
373,81,1.3724489243967193
22,20,1.3569368187870299
268,93,1.3660531959363393
226,65,1.3385871989386422
532,81,1.3848724668579442
373,24,1.365291097334453
524,38,1.393629361476217
447,93,1.3344926834106445
543,38,1.3664045254034656
427,42,1.2953389861754008
91,65,1.3537412328379494
208,83,1.391729430428573
149,89,1.3571557296173913
104,72,1.3856032064982824
594,90,1.3140563943556376
231,26,1.297040268778801
51,88,1.3382678776979446
124,93,1.325608498283795
172,82,1.4090261130726762
566,91,1.3674330775226866
70,48,1.3471569543970483
224,32,1.3160686322620936
511,61,1.3561084121465683
258,39,1.3680080696940422
61,39,1.351985005395753
497,94,1.355743085699422
172,37,1.4276195620851857
390,88,1.341094685452325
534,93,1.359137853341443
261,34,1.381722324660846
130,39,1.3573468284947532
182,93,1.2969126275607519
301,33,1.3839969635009766
373,96,1.342292187469346
590,44,1.3527443932502397
336,34,1.3671193459470357
373,86,1.3866622575691767
116,58,1.3498857010688101
430,43,1.3326021188071795
28,39,1.3623383800898279
33,77,1.4458630617175783
567,61,1.3888774322611945
445,16,1.4238920932901757
519,88,1.3628043276923043
200,10,1.3276538465704237
443,62,1.396033152937889
387,23,1.255191599684102
464,63,1.3838751539587975
77,26,1.3882517293095589
123,93,1.3507389830691474
530,92,1.3300973159660185
422,93,1.2982058290924345
157,93,1.3207134609775883
404,86,1.4042801814419883
91,48,1.3333402957235063
373,64,1.3839514872857503
331,40,1.3720062247344427
100,32,1.3207301476172038
253,54,1.36620005858796
231,65,1.3104537576436996
473,7,1.3846533982349294
421,44,1.3103633629424232
107,89,1.374937653541565
566,94,1.3775011556489127
413,44,1.343559661081859
140,92,1.3537112272211484
411,26,1.339416748711041
375,89,1.3297337549073356
187,75,1.3923383094370365
495,33,1.286052644252777
565,88,1.3589618972369604
327,92,1.3549686883177077
186,88,1.2943900695868902
274,32,1.3530664486544473
304,20,1.365192350000143
336,48,1.4053523785301618
331,15,1.3930825356926237
9,46,1.3315426717911447
424,96,1.297686104263578
200,65,1.3264828877789634
98,93,1.3372386310781752
126,42,1.3542078148041452
30,93,1.3091952678348338
91,10,1.3495892797197615
79,62,1.3176232938255583
331,32,1.367163549576487
313,92,1.3346771619149618
473,42,1.3321347108909063
280,85,1.402262806892395
142,26,1.306842383795551
398,90,1.3699324332576777
136,94,1.3805744051933289
430,96,1.3412025890180044
415,13,1.2884804148759161
535,45,1.269825884274074
187,10,1.3587590189916747
541,88,1.3780973183789424
33,64,1.4041979791862624
108,94,1.336857597742762
511,10,1.3442852241652352
327,93,1.3582206006561006
370,39,1.3324422453130995
464,65,1.3664358636098248
101,49,1.3322728442892964
499,42,1.3957514716644905
306,46,1.347749535526548
153,61,1.293257019349507
142,54,1.302747966721654
544,92,1.3282005754964692
97,93,1.3259859010577202
200,34,1.3205530579601015
143,89,1.3117494753428869
280,76,1.3973302958267075
172,86,1.3966615205364568
405,94,1.3296531800712859
227,51,1.271028765610286
304,70,1.4112649426928587
330,89,1.340836037482534
266,96,1.3398958849055427
446,81,1.340573489665985
359,40,1.3419192539794105
177,58,1.2955570103866714
108,32,1.3454259506293706
353,88,1.3283427102225167
586,34,1.3261951101677758
109,33,1.3780402056872845
399,39,1.3187445742743356
564,93,1.2640256647552763
121,96,1.3324757292866707
121,76,1.3853482428405965
178,38,1.363293400832585
48,62,1.3262147035981928
421,63,1.3176717098270143
245,81,1.3769601248204708
132,45,1.2785485514572688
33,33,1.3822464386799507
11,93,1.3252152098076684
283,96,1.334020467741149
109,49,1.4242641085916798
208,40,1.3645102732947894
505,62,1.3749584992017065
42,88,1.340833114726203
226,44,1.3396629052502769
456,94,1.357955896428653
77,15,1.4213565775592412
456,63,1.3702619458947862
529,92,1.338478439620563
94,94,1.3380272878067834
368,85,1.3971516298396247
91,96,1.3597847329718726
561,96,1.355279918227877
481,93,1.3171559338058745
198,91,1.3401009541537081
533,39,1.3378944524696894
257,96,1.3251205459403406
32,88,1.3383200402770723
187,64,1.4012792155678784
395,91,1.3444686563951629
296,41,1.335333380582077
323,93,1.3448297828435898
245,43,1.4023099613509007
336,41,1.401684420183301
584,3,1.3822812650884901
407,54,1.2964720002242498
504,32,1.2711277372602905
363,44,1.3249326656971658
209,62,1.3934444630784648
209,88,1.3777629121073656
411,88,1.337181670325143
371,65,1.3378839024475642
173,32,1.299582181232316
211,63,1.2779186367988586
104,44,1.3380377058471953
453,90,1.3274354977267129
515,88,1.3144955933094025
203,93,1.330454021692276
245,64,1.3917681332012373
251,94,1.3093073921544212
48,39,1.317526286734002
439,93,1.3302022857325417
291,93,1.321951293519565
518,89,1.346101313829422
499,81,1.3993175410266434
130,50,1.3624828266245979
59,70,1.4077056625059672
139,44,1.3434860280581884
125,93,1.3313158516372954
200,8,1.3271756321191788
214,34,1.373676334108625
339,76,1.2836245138730322
543,92,1.34894600483988
304,38,1.3827817283038581
336,52,1.3869640119373798
69,32,1.2482941587056433
375,83,1.36244672909379
371,54,1.3408887556621008
499,39,1.3875299865113837
33,62,1.369800389345203
33,42,1.3823749947228603
398,62,1.3774732133107526
237,88,1.333012553197997
172,58,1.3660972235458237
236,62,1.3262140452861786
91,45,1.3450504732983453
116,28,1.3963167906871863
236,75,1.3565987689154488
473,94,1.3182733271803175
430,26,1.3203927746840887
473,14,1.350365022463458
116,50,1.3502577458109175
121,28,1.3747186112616743
590,89,1.3534579700125116
179,91,1.3353031554392405
466,88,1.3297006296260017
261,94,1.3639807062489646
543,20,1.3674951874251877
84,81,1.3185419397694724
226,96,1.3414926273482186
431,83,1.2832931780389376
527,65,1.3454257611717497
18,93,1.3451474239783627
258,81,1.3879832827619143
525,82,1.29078270015972
116,13,1.411072940964784
297,24,1.327084695654256
77,45,1.3869906344584055
121,89,1.3312987376536642
384,20,1.3468312078288622
382,32,1.3377802864249264
393,42,1.3373127271022116
501,93,1.336094236799649
196,44,1.3355787311281477
109,40,1.3773026200277465
226,32,1.3385072009904044
145,58,1.3856154690895761
33,91,1.3545938043722086
105,90,1.3416127392223902
8,93,1.336859479546547
142,17,1.3701436945370264
398,91,1.3647654194916998
430,32,1.3282678446599416
336,61,1.370580439056669
33,63,1.3752259372600488
455,6,1.4025963629995073
331,39,1.3674022385052271
114,65,1.3413224177701133
30,23,1.3359294485832964
172,17,1.4195262135139533
304,3,1.4267512357660703
253,82,1.4140882756494517
456,42,1.374824617590223
535,93,1.2896726812635149
200,33,1.3245861934764045
59,72,1.4221820256539754
299,23,1.3752611290131296
59,74,1.4120659162955624
351,1,1.2544183284044266
445,61,1.3923716534461295
371,34,1.320283557687487
289,92,1.3639499039522238
89,65,1.3208474410431725
421,39,1.3224678912333079
336,67,1.3958318251451212
590,82,1.4025657922029495
445,90,1.3689616077712603
542,92,1.377508010183062
150,96,1.3801611470324653
120,48,1.4165520532988012
585,93,1.2760929534477847
499,77,1.4267525631668312
420,93,1.3037635226334845
104,74,1.3796410305159432
421,74,1.3347638973167963
62,26,1.3647764389004027
280,72,1.4074784144759178
140,32,1.3452458221997534
518,45,1.3310764197792326
524,42,1.3881077276808875
28,64,1.3889382886035102
229,88,1.310946707214628
497,92,1.346730072583471
275,93,1.310796497123582
511,90,1.336072170308658
440,32,1.2722992960895811
350,65,1.3215250756059373
277,40,1.3108063702072417
145,93,1.3897438975317138
253,96,1.361261549804892
490,83,1.3237833487136024
398,89,1.3716556386623
247,61,1.3812589538948876
411,65,1.3463561502950532
27,91,1.3677584145750319
399,42,1.3257704909358705
581,93,1.3380315889205252
495,96,1.3032333999872208
67,81,1.4023986064961977
455,14,1.3704504711287362
336,81,1.3803817334451847
585,94,1.2751685037676777
233,94,1.3734467588365078
77,42,1.4002587257751398
150,89,1.3755992182663508
109,45,1.3690800070762634
161,63,1.3518755648817335
32,93,1.3372884265014104
139,65,1.3496717235871725
154,10,1.3451783869947707
462,42,1.2997447230986185
431,81,1.2923944251877921
208,24,1.372558444738388
396,32,1.3305453732609749
299,67,1.3747474902442522
359,83,1.368761864623853
385,5,1.223106770377074
208,79,1.405733682747398
586,63,1.321452511208398
301,44,1.3657789304852486
236,58,1.3317305275372096
104,58,1.347372218966484
35,91,1.3364464427743639
550,32,1.3469333941383022
306,33,1.329473899943488
208,20,1.3664525401379382
208,45,1.3559796586632729
244,57,1.3801431054515498
28,15,1.3816969181810106
383,93,1.292883717588016
151,65,1.354166282074792
55,93,1.3112013318708964
347,4,1.2764849875654494
150,45,1.3774886578321457
193,93,1.329714865556785
116,54,1.3458670228719711
245,48,1.405367648362049
187,0,1.4298768841794558
44,88,1.3741660714149475
182,44,1.2647618065987314
125,42,1.3398668829883849
106,93,1.3677106286798204
245,20,1.356668094439166
258,84,1.4147225295725678
187,28,1.4100254917783397
236,26,1.329972756760461
208,95,1.4263939139034068
594,83,1.357749414231096
402,94,1.3110098647219794
343,58,1.3719193232910973
344,85,1.3112445111785616
107,58,1.3871949623738016
70,32,1.3411888788853372
247,96,1.366213571280241
178,32,1.350247360765934
263,61,1.283688417502812
511,34,1.3593110676322664
32,48,1.3463625269276756
578,15,1.3882401968751634
153,94,1.308529977287565
244,32,1.354566974831479
280,48,1.3965401266302382
245,12,1.3965808217014586
466,32,1.317159435578755
587,45,1.2968839151518685
196,93,1.3397683245795113
376,44,1.3184158291135515
446,39,1.3355752953461237
114,50,1.3261803473745073
121,15,1.3669693443392004
253,75,1.3977489918470383
205,93,1.328115273799215
542,65,1.3866354003548622
16,96,1.2892311321837562
413,88,1.3401881924697332
120,39,1.3912082611184036
582,33,1.2822881788015366
121,38,1.3636386298707552
533,26,1.3309037823762213
109,10,1.3630315278257643
86,65,1.3559548727103643
594,26,1.3195333161524363
532,89,1.3707622662186623
258,10,1.3607882974403245
583,94,1.3357426119702203
280,94,1.3584048407418388
157,91,1.3065242607678687
125,63,1.3328147232532501
336,57,1.3919664877716318
280,70,1.4009191979254996
231,14,1.2834139338561468
405,92,1.321074434689113
464,10,1.3687357210687228
534,10,1.3576524938855852
116,24,1.3632480459553855
395,26,1.3561583874481065
343,61,1.375712395778724
120,65,1.3815510123968124
410,32,1.3122273523892676
395,54,1.3583510765539748
193,75,1.291472788767091
59,68,1.4358679725389396
161,93,1.3779543840459414
158,83,1.3890337841585279
192,96,1.3486462171588625
252,93,1.3070212921925954
247,95,1.4401202659521783
263,65,1.3074332135064262
483,75,1.3278663946049554
456,32,1.3681664658444268
445,57,1.4101733658462763
469,91,1.3407522780554635
258,27,1.412958168557712
77,3,1.44743902209614
142,39,1.314138584371124
150,26,1.3821284590022904
22,23,1.3851483347160476
86,24,1.3663996229214328
405,4,1.3226709344557352
511,89,1.3423207508666175
386,43,1.2968177454812186
116,57,1.3886822182685137
562,4,1.30109760590962
4,89,1.331314476472991
28,90,1.355005721960749
410,65,1.3094619885087013
371,93,1.338028929063252
59,82,1.4078937972496663
77,54,1.389507400670222
445,32,1.3820280387465442
473,90,1.3175642788410187
172,7,1.410526702446597
292,62,1.3834000736741083
564,94,1.2721556574106216
55,32,1.296563260257244
330,62,1.3422745679106032
335,91,1.3149393328598566
48,50,1.3153479812400681
215,81,1.333723368389266
373,90,1.3401178589888982
473,52,1.3599535790937287
304,23,1.3933782173054559
350,94,1.3300669501934732
142,20,1.319418081747634
495,32,1.2832934664828437
582,32,1.2752650401421957
247,33,1.3875096243407046
106,91,1.353277142558779
304,42,1.3680990301072598
247,34,1.390294470425163
4,50,1.3389053493738174
244,15,1.3767215822424208
126,94,1.3659830508487565
198,93,1.3549614399671555
145,85,1.4101584970319112
275,81,1.3072655349969864
211,62,1.2784035865749632
106,83,1.3642906003764697
49,32,1.3812018079417092
446,88,1.3221382264580046
239,45,1.267268134014947
537,64,1.284788538302694
552,26,1.276577611054693
192,81,1.3436847350427084
456,62,1.3652528460536684
359,33,1.3448635690978594
594,39,1.3228429236582346
174,23,1.3062227134193694
362,88,1.3306224239724023
450,65,1.3320353031158447
398,92,1.3652512674619044
301,26,1.3752765716718776
116,23,1.3837344595896346
296,91,1.3237388543784618
158,76,1.4044095647654362
187,34,1.3806752927734383
470,91,1.2669897080798234
105,91,1.3386866769620351
138,93,1.3369285677160536
292,44,1.3851029558905534
59,63,1.3626825830766134
137,39,1.263460487127304
287,32,1.2499511178050722
301,65,1.3668781779706478
369,54,1.367099937583719
406,65,1.320631178362029
77,33,1.4001370101634945
85,88,1.2820220568350382
59,96,1.3493794351816177
280,64,1.3873951360583305
236,90,1.3203000511441911
362,93,1.3399897175175803
542,42,1.4020455836185388
247,83,1.4099646817360605
550,34,1.3412962981632777
308,95,1.3919433738504137
568,91,1.3712037269558226
173,33,1.300546112869467
155,85,1.3219523813043321
245,70,1.407851452540074
511,50,1.352269885795457
59,36,1.4181983127657856
114,49,1.3015233022826058
308,94,1.3330894176449095
330,93,1.3530444790210043
30,92,1.3134127567921365
375,65,1.3286821682538306
94,93,1.3378368701253618
541,81,1.3834481742233038
83,10,1.3355877910341536
405,96,1.3289860210248403
275,94,1.3102294355630875
28,63,1.3694739873920168
336,28,1.4024509687109716
343,96,1.3579530588218145
353,32,1.3202059928859984
474,82,1.3052516898938589
280,82,1.3959355769412858
96,89,1.3197275229862757
534,94,1.373320789209434
44,58,1.3731745098318373
445,45,1.3775604303394045
292,92,1.3752705744866813
456,50,1.3689587925161635
243,93,1.3610067229185785
369,24,1.3648320436477661
109,46,1.4207733060632433
413,81,1.3578495170388902
434,38,1.3064410090446472
91,62,1.3522761634417944
315,93,1.3355555044753211
374,96,1.3744055884225028
367,40,1.2759517404649938
142,32,1.3112211147589343
455,48,1.3962219740663255
533,15,1.3492711511041438
374,81,1.372946513550622
396,46,1.3358963025467736
359,28,1.37661681749991
59,37,1.4271110195134367
504,88,1.2733379368271147
121,50,1.343594878911972
288,88,1.3099447722945894
54,91,1.2669158013803619
244,61,1.3552231128726686
76,93,1.3691192333187376
59,23,1.3895148922290121
209,65,1.389864037611655
252,39,1.286211758852005
594,91,1.3061897126691682
61,10,1.3427162149122782
541,96,1.366471295777176
210,92,1.3475509413651057
395,75,1.389871600483145
259,93,1.3513302483728953
288,93,1.3188114911317825
524,44,1.3814508212464196
59,21,1.4333922865667514
591,81,1.3052926318986076
373,58,1.3527585864067078
109,95,1.430415680033288
442,93,1.3497666524989265
456,45,1.3658026499407632
85,32,1.2646581722157342
314,88,1.3453433428491866
109,63,1.37286353962762
417,4,1.2403310132878167
55,47,1.3102794719327773
314,10,1.3438743778637476
59,49,1.4141236384000098
376,42,1.3222724752766746
336,7,1.4057922844908066
376,54,1.3161120904343468
280,83,1.387624411710671
485,92,1.3602593072823115
456,65,1.3563269994088583
172,83,1.3952744619122572
258,65,1.3602105815495764
419,96,1.359760062502963
10,93,1.33440243772098
130,90,1.3461358547210693
524,26,1.3809494120734078
150,41,1.399752679680075
244,54,1.3493762420756477
470,39,1.2728466402207101
538,26,1.3632155763251441
191,93,1.3509891395057951
532,45,1.3725353830627032
395,33,1.3673139959573746
550,88,1.3522071040102415
533,65,1.3322510793805122
159,93,1.3506716191768646
121,82,1.383438010700047
318,93,1.3355983367988042
177,42,1.304982754801001
92,88,1.3221780615193504
236,20,1.337085519518171
33,74,1.4251737019845419
219,44,1.3313769634280885
478,65,1.33071141869628
583,65,1.3263672526393617
384,93,1.3659017043454307
464,44,1.3691333665379457
180,91,1.317145483834403
111,40,1.311014860868454
464,42,1.38117439193385
105,92,1.3403232097625732
534,63,1.3730042587433542
32,92,1.3415595867804118
102,93,1.3511380382946558
368,10,1.3395754056317466
499,96,1.3854543839448266
402,65,1.3077047999416078
524,47,1.3872510689709867
182,96,1.2804231803332056
281,81,1.3692424105746406
247,62,1.3734079343932015
434,26,1.3328890353441238
204,10,1.3165618883711951
59,46,1.4054873612310206
91,63,1.3477629550865717
4,44,1.3325892793280738
83,88,1.3331506316150938
511,64,1.383888239307063
105,45,1.3540466129779816
108,44,1.3351111837795802
176,54,1.3146427146026067
389,96,1.3110840384449278
119,75,1.3652094049113137
24,63,1.2891195714473724
69,42,1.2660548154796873
473,41,1.3780958820134401
33,90,1.3611410334706306
301,92,1.3571276089974813
532,75,1.3919197940932853
438,93,1.3059417147721564
32,65,1.3397946740899767
142,65,1.306725209844964
