ShipmentDestination,ShipperPanjivaID,dist
36,3483,1.026953687891364
81,2430,0.8644537060920682
113,1912,1.142995951996584
17,1107,0.8456082312124116
36,4528,1.0323056035808154
59,2154,0.8978068381547928
9,5980,0.967971625105877
81,2560,0.8993531029139247
92,2329,0.9717517622879573
83,4555,0.8796512886349644
88,1837,1.0911180499408926
89,2547,0.9517929325146335
17,6812,0.9808865045862538
116,1216,0.8707320011786318
81,2575,1.0397114582758928
81,1528,0.9854957197925874
83,1279,1.0141526766653572
121,4582,0.9205486093248639
83,6585,1.0179738527429956
54,1158,0.9701740571430751
36,6748,0.9432118255645037
81,1656,0.9633796321494239
21,4582,0.9469142960650581
83,742,0.8485421900238309
17,3441,0.955833051353693
36,6135,0.8517854434571096
116,4337,0.8195433052522796
78,1528,1.0192946839545454
23,6159,0.9819182279918875
92,6844,1.0126718365188156
17,1622,0.9615337933812823
81,2231,0.9604588084455047
81,6248,1.059542679893119
59,544,0.8223156354423347
116,3554,1.0133267481412207
9,2181,0.8301426289337022
116,6812,0.9988077163164105
81,6886,0.8735048951847213
17,6039,0.9400920537965638
104,6827,0.9281340379800115
88,4528,1.040565124047654
54,476,1.0042283173118318
116,3518,0.8989696951050844
121,6847,0.8741167741162437
21,6630,0.8827468800757613
115,3439,1.0810756107260073
89,3644,0.8805195380534444
21,6647,0.8321798407206578
82,6406,0.9449797206159148
81,3958,0.8769550018977108
81,6825,0.8559115865666952
8,3875,0.9806953626019614
113,1271,0.9929640430158803
23,2154,0.9167485684156418
81,5736,0.9746894953506333
83,2126,0.9581178043569837
92,6812,0.9783314727246761
116,1490,0.9025231150028828
88,6663,0.8260523413441011
81,5533,1.017348998592102
21,4528,1.0543595696134227
36,1483,0.9635748517300401
36,5733,0.9001610230521432
17,6844,1.0031445980338114
92,3541,0.8026053745831762
60,6329,1.0483774629288487
81,3977,1.0014259070158005
81,4779,0.9377779702522925
116,3643,0.9155324226511377
113,6438,0.9551700662289347
17,6770,0.9295897702021259
116,150,0.8724601157009602
116,3467,0.9239915724444602
81,3643,0.9142333708171334
104,2438,0.8511982581445149
116,5853,0.8555258480565888
81,1354,1.0932682545057364
25,5926,0.8715244153780597
116,2225,0.8748684706432479
89,942,0.9853003970347345
92,4240,1.034114471428828
116,4569,1.1672330695603574
4,3318,0.957620824820229
89,3765,0.9156269965959447
25,3467,0.885378435254097
116,2309,0.9302455660487924
116,2560,0.900875598192215
36,3622,0.9693244055711797
104,2187,1.0978909523359366
17,2281,0.8745271531266293
68,3433,0.9629284058298383
36,6658,1.0126260657395636
116,80,1.01128799667848
88,3683,0.8810321637055105
81,4190,0.975956963774349
89,2187,1.0749302974103816
36,3625,0.9620485896510738
36,3383,0.8928198332765273
59,6791,0.8864122118933925
88,5855,0.8543890032118985
21,6891,0.8992135716336114
21,5333,0.8406882626669747
83,4173,0.8591925855726004
9,1019,0.8833288880331176
41,5855,0.8863497962842563
17,5269,0.963463230191597
92,5492,0.8536986112594604
17,2992,1.118028613372839
4,1019,0.8455213542495456
36,1019,0.841107536639486
81,1200,0.9324351996183395
89,1807,1.0420941832874502
17,6656,0.9960496724317116
89,5051,0.9412081528987203
92,4752,0.8646605195743697
4,5261,1.0393769102437156
88,5918,0.9261333953057017
4,2987,0.8962093549115318
81,5333,0.8257587365806103
89,6197,1.1321946512907743
81,14,0.9656564840780837
42,1731,1.1742422921316964
116,5269,0.9757461325997221
59,4731,0.8517980213676181
97,1019,0.8920029689158712
115,1100,0.8506880341363805
116,1200,0.9338069728442601
4,14,0.9525566699781588
23,648,0.9501146502526743
4,3380,0.9313295781612396
83,4535,1.0616578779050283
21,840,0.9145491445170981
88,5814,1.0343638272689921
92,4345,0.870771120036287
81,4734,1.0132845480527197
89,986,0.9456311597355774
81,3919,0.993411238704409
36,5873,0.773064120539597
116,3311,0.8485785414065633
17,742,0.854405513299363
17,355,1.0614677988258856
17,5569,0.8782517956569791
9,988,0.9592776588833658
23,1021,1.0138188082990902
92,6516,1.1178612208792142
51,6573,0.9104749823787383
17,2491,0.9058661648471441
92,4618,0.8617940187853362
116,843,0.8995455072394439
36,4988,0.786247738503984
36,5251,0.9791284549449172
17,6099,0.8625683312836502
89,751,0.8262446847345147
116,815,0.8479604848793575
81,6573,0.8456331049757344
36,14,0.954459251436804
116,745,1.0518509977098023
83,595,0.8841165852333818
99,6099,0.8959780924155244
17,1072,0.9464752459233361
116,457,0.9269594071166856
89,1458,0.7840620534760612
116,426,1.0156331392271178
83,4556,0.9317243527621031
104,3158,0.9894592573067972
116,505,0.8618358531966805
59,4212,0.9212430251838148
17,6891,0.881978546269238
115,1225,0.8546873341713633
36,3816,1.06113042522754
41,3919,1.034783713253481
89,1386,0.8750339054635593
81,3506,0.8968773185874203
25,755,0.8175440026181084
4,3934,1.013771432851042
88,2270,0.9291167378957782
41,648,0.9121380948594638
113,1332,0.8709239023072379
36,5178,1.0286663142698151
41,406,1.0679509480084692
36,5751,0.8420258590153286
0,4374,0.8132127768227032
83,3242,0.8899920518909182
116,3683,0.8933523338928353
63,6169,0.9223858385479876
88,2973,0.9457604853170258
83,3683,0.8920805613909449
36,2916,1.035886396254812
9,4233,0.9437441751360893
104,505,0.8861118017562798
104,6825,0.8668447019798415
17,654,0.9443477980260339
36,5573,0.7530489255275045
21,365,0.9088907146360725
116,6468,0.8607205280235836
81,1355,0.97171187294381
100,3130,0.9529277573206595
97,6573,0.879719405834164
81,1019,0.8571090932403292
21,643,0.9019573421350547
92,6891,0.8798743449151516
23,3919,1.0050742333488805
103,4394,1.1110416054725647
116,5337,0.8715809104698045
4,6658,1.0153972644891058
115,4618,0.8905749187937805
58,421,0.9597336935444868
116,2176,0.8823354656675032
14,5006,1.0569209940731525
25,6532,0.918950546000685
25,2987,0.8887456580996513
82,6891,0.898142805855189
83,583,0.9931388130145413
36,6573,0.8359526810901505
116,1183,0.9814908589635577
89,4978,0.9669042628790651
115,2256,0.8541688706193652
104,5096,1.0144641974142619
63,6907,0.9289602429739067
81,5823,0.8360099494457245
36,1135,1.0218181673969542
25,1107,0.8178993905229228
25,3511,0.8245288154908589
36,3524,0.9435925164393016
21,4901,1.0746233718735831
88,806,0.957945437037519
83,5839,0.8582165310425418
36,3035,0.9710556673152106
36,130,1.0707669428416662
41,535,0.917346046988054
89,426,0.9909956316862788
23,1519,1.0753849881834217
83,3172,0.8836042077413627
35,3391,0.9083393125661782
59,3317,0.9565553721040487
17,2686,0.8459041853036199
23,786,0.8768066928855011
81,5660,1.0472556605402912
81,6812,0.9885443127048867
50,3611,1.011189374008349
113,1639,0.9053910586600458
11,2699,0.8880249804684094
17,1019,0.8516786779676165
81,1828,0.8037625982293061
23,840,0.9007339315222842
89,840,0.8832210999514375
36,3860,0.9159823698656899
12,2857,0.9197728864050337
36,2007,0.9439277420419135
50,1846,0.924989181969847
115,6891,0.8690154390143496
121,1482,0.8917849298034396
25,1326,0.9473485789660897
88,1225,0.8570252050246511
99,1041,0.9800995588302612
9,2922,0.9616095873394183
35,6532,0.9509773488555636
35,2866,0.8136171799685273
116,456,1.0285360551372702
100,117,1.1478385192874287
36,4420,1.0187044540819312
92,5970,1.086825287767819
21,5375,1.065784883552364
35,1346,0.9622893872936922
36,4943,0.8326650751488549
9,6401,1.0387367930795466
63,2025,0.9052338850285325
45,818,0.9216745551675558
63,2023,0.7788487428000995
59,4743,0.9089695272435036
4,1654,0.8784777568653226
115,5661,0.9162028225670967
25,1259,0.9357364140450954
51,3126,0.9454501779483897
88,2896,0.884860231408051
88,852,0.9817158329699721
36,4754,0.8486930143221149
115,281,0.8897279703191349
36,6562,0.8462023830839566
36,1466,0.8815791992736715
81,5207,0.8765561985118049
116,2767,0.9292950087359974
9,3011,1.2438654066728694
116,4773,1.161478932414736
21,4438,0.9612961754735027
81,1367,0.9160309167844909
36,24,0.9132896846692476
83,2045,1.1402444711753301
17,6722,0.8316035800214324
89,1224,0.8683430307677814
9,6589,0.8895663172006607
23,1156,0.8356643478785243
25,516,0.8485118366245713
59,1630,0.8699779494532517
116,6863,1.1902880684605666
21,4383,1.1006398342017616
50,5962,0.8920428295220647
36,2049,0.8314398989480521
81,6048,0.8884773078773703
21,2686,0.8515521117619106
83,1895,0.8736214132181236
21,807,0.9217794150380152
17,3945,0.8632623505379472
21,786,0.8773282236818757
21,1156,0.8524311522820166
59,1149,0.8001641311815807
81,822,0.8641335533133575
116,3015,0.9250139240175486
92,2898,0.7702666079359395
54,4707,1.0443108172288962
36,1548,0.8461117781698704
36,4641,1.0096063339816672
4,3227,0.9277703551841634
4,1156,0.8280881355915751
25,807,0.8985587379762104
32,5861,0.8961550460330078
36,5207,0.8701807973640305
109,5201,1.1142043780003275
83,4866,0.7979243339172432
32,1280,0.9073143942015511
41,5479,1.0072355204527932
89,1419,0.8471248125923532
38,3013,0.9779704362154007
83,6718,0.9160999070320811
92,5457,0.7038848345567074
21,863,0.8525241278111935
116,1391,1.0098060507859503
92,1450,0.8869691246322223
88,5808,1.0175244720386607
70,3506,1.050381787121296
81,6169,0.9261327808656331
92,5738,0.8907744743462119
81,1318,0.8963135209466729
115,6471,0.9596100012173078
116,739,0.9299163898187024
83,5461,0.7329105263842004
81,2973,0.9508916453591415
92,1044,0.943439956754446
0,1542,0.9477435469494334
63,3888,0.8381741547158786
81,221,0.917901774602277
4,5855,0.8530372168336596
89,4301,0.9273642253662858
116,1820,0.9465443161981446
81,6658,0.9951226902859551
89,738,0.9457311161926815
83,4893,0.9670548908678549
4,3001,0.7740636979495841
83,1846,0.9209309588851673
83,6714,1.030514600553683
89,5430,1.037851330292012
115,5235,0.9202980723764215
23,6725,1.0707305681093462
81,1920,0.8722980179424796
116,6251,0.8505489544144699
116,1019,0.8617515521390098
9,1699,0.8634260271542838
21,717,0.8549478123230594
89,2973,0.9455274263662952
59,5906,0.9296416672212737
36,6566,0.9489122458866665
116,3033,1.063307974487543
35,477,0.8970164810972554
92,1500,0.9255609702584999
89,6537,0.9248225731509072
83,2287,0.9466552521501269
21,4450,0.9123095806155886
21,1230,0.8977140385125365
9,505,0.8677311144503099
88,6201,0.912144607332136
88,3188,0.8422897165375096
63,4004,0.9136200951678413
17,6744,0.9416090132934707
4,4550,0.8392875407423291
83,2981,0.9392612275800535
36,4465,0.8935360589197704
81,4234,0.9366036222449371
89,2857,0.8357081572924342
89,3092,0.8689030504652432
116,1846,0.9390372642582017
81,1005,0.7581002318433353
116,1156,0.8440933642642838
12,5523,0.9601272850164345
89,674,0.8140973587121282
89,6813,0.9823257587850094
88,1230,0.8693287977948785
63,5873,0.818617243452796
92,786,0.8574467498276915
105,3431,1.012562588921615
54,1019,0.918107386146273
36,5492,0.8557928970881871
83,675,0.9421591183968953
115,3903,0.8828546716831625
81,389,1.0823376484747445
36,1267,0.912955515352743
23,4937,0.9439853972622326
99,5738,0.8840886376399014
81,4475,0.9138690499322755
36,1702,0.8230665155819484
25,5839,0.8525594383744257
17,712,0.9250359726803643
88,5874,0.9906267479195127
83,2892,0.9093429185450077
88,5326,0.8891619768525872
113,1338,0.9839403991188321
81,849,0.866853994716491
36,5373,0.8553515328094363
21,3303,1.0041514402255416
63,824,0.9915692625301225
63,789,0.9485364069363901
116,1530,0.9246839729270765
36,2034,0.9271944889000484
36,182,1.0975305810570717
59,4670,0.7586011790803501
89,1522,0.8971530411924634
9,4215,1.1306507885456085
41,4318,0.9084286852074521
92,3188,0.8254791303936925
0,5388,0.9145947548427752
115,5440,0.9043517112731934
0,3067,0.8675151616334915
115,5703,1.01333282196096
83,4752,0.8701565797839846
21,5235,0.9582469584420323
116,6552,0.8537283028875079
116,2857,0.8592811431735754
23,3979,1.0155357220875365
21,2552,0.9319354572466442
89,6861,0.9710974290833941
58,2560,0.9904859310814312
97,1107,0.8598899873239654
81,3493,1.028288091665932
116,790,0.9759791059685605
104,1115,0.9783807961004121
116,2459,1.0045644359530084
116,2126,0.9717684356229646
81,664,0.9440056383609772
23,5816,1.056386080703565
81,6868,0.7615804757390704
113,4241,0.9864759535661766
88,6812,0.9851346268925616
23,2348,0.9331676914755788
116,6851,0.9111046780432973
23,6535,0.8796564659902028
17,4525,0.9496445453592709
116,4894,0.9258723137900233
104,6808,0.8559478595852852
113,2268,1.1112081910084401
88,5258,0.9204297544700759
83,454,0.8551806096386697
115,3988,0.8935658505984715
116,5299,0.9697537698916027
100,2325,0.9465664832719735
104,1528,1.0052982898695129
115,5159,0.9056875708379916
83,4126,1.00003902008757
81,4528,1.0458911630724157
97,6844,1.0226265782756465
23,3645,0.9474635520683867
81,3247,0.8963176969970975
9,4241,0.98753746971488
81,4002,0.9367117673225168
81,5732,1.0023156846208232
113,3935,0.8614745551188078
116,4388,0.8642585740557739
89,2453,0.7932955851512296
116,6065,0.9756764741614461
81,43,0.8738983358655658
81,5357,1.1395382372928518
99,2488,1.2264298213911908
21,4317,0.7803469619580677
115,6858,0.774999773262867
35,790,0.9832865292472499
36,5367,0.9798225856253079
92,2226,0.9797745582514575
35,3454,0.9216001832059452
36,1036,1.0263555350580387
35,2126,0.9781609294669968
116,2333,1.0153593607246876
116,679,1.0258269168968712
113,2126,0.9979156681469509
81,6847,0.9289139259074416
88,4124,1.0086908617189951
113,5673,0.916075611487031
60,2435,0.9582630656659603
104,1107,0.8733203134366444
83,2389,0.9212400503456593
4,1528,0.9923547825642994
36,5342,0.9104628903525216
82,2462,0.9411026601280484
36,475,1.0106235583246286
92,4567,0.9081162078572171
89,2246,0.8493764763697982
83,2505,1.0862304110612189
81,2454,1.0161120652088098
89,2225,0.854845151704337
82,6144,0.8857818686935518
88,5401,0.9310802678976741
85,3457,0.8673205569419744
81,6851,0.9026999132973808
115,1528,0.9757424527779222
88,5111,0.9520194421389273
83,2181,0.8495217859745026
60,6245,1.1041789512549127
109,6545,1.006374151046787
21,3545,0.8791515055511679
4,1479,0.8730030176895005
17,5894,0.9006325698324612
109,4557,1.0472853767153407
116,6167,1.000162623822689
81,1885,0.9174212291836739
36,6082,0.9139234923890659
25,4817,0.9723520763218403
81,140,0.8648741266557148
36,852,0.9672281997544425
81,5800,0.8606770706496069
17,6847,0.9131873383053711
36,6663,0.8287566438583391
36,1946,0.8056327650057418
59,2086,0.9340699027691569
59,1937,0.7839490510523319
116,5741,0.9532544596918991
9,5628,0.8474726227245161
23,3668,1.1769936680793762
83,4566,0.972671704100711
81,6808,0.8464113878352302
116,6438,0.9342565930315426
88,2118,0.8555406172360692
81,6841,1.0864782354661398
83,2521,1.0042392630130053
116,2257,0.9897974066968475
4,3436,1.025136111104595
89,2257,0.9714268467921231
59,1797,1.080691638801779
12,6619,0.9761912029935047
116,3993,1.012948915229312
21,3970,0.9186897442809173
92,3867,0.803216312612806
88,5569,0.8799589526440416
83,3012,1.0527803344385964
4,3903,0.874834685719439
92,634,0.9333245208753007
59,2959,0.8533258499311549
116,460,1.030817982341562
41,1824,1.0270211398601532
116,1076,0.8611296308892114
88,227,0.9576113430916199
83,2869,0.9159421010741166
83,1019,0.8416343437773841
104,5373,0.8777993604806917
116,5776,0.899126660078764
116,4234,0.9444363383310181
25,3372,0.9206378481217793
81,853,0.828718733840755
36,1100,0.8648060371966234
21,2987,0.9236186450081212
63,2712,0.8365041778555938
83,806,0.9535715174861252
81,3119,0.959585342290146
81,740,0.9030772873333522
41,3298,0.9659874183791024
17,5918,0.9213115317480904
23,390,1.0432829242074928
83,4601,0.7988420120839562
115,1555,0.9820414472903524
9,1321,0.9442837323461261
21,5205,0.9832790190620082
89,6918,0.8902756825555116
89,3160,0.8963002642350537
25,4692,0.8783416826544064
4,3349,0.9601828072752271
81,6701,0.8247519082256726
81,2857,0.8550860472023487
88,1209,0.8434823245874473
85,2987,0.9655043307159629
36,6666,0.8861667763973985
115,1307,0.8521935333098684
116,53,1.007409555837512
23,6341,1.0000417209230363
36,5572,0.9184445925056934
81,270,0.7473565872226443
116,5387,0.9251479144607272
89,4913,0.851339998388929
36,171,0.8426086625882557
88,269,1.0056260927979435
15,3410,1.0546590103102582
89,6818,1.055744208262435
104,1019,0.8969352085675512
81,5174,1.0405003946008426
35,4752,0.8689907831805093
4,1096,1.1057604338441576
36,5747,1.1504505561398608
23,290,0.8593247296687748
81,6254,0.8561232922864812
81,2785,0.8301199268815773
4,6396,0.928777601569891
104,5624,0.8821452696408544
116,3934,1.001797960272857
42,1301,1.133095876446792
23,6573,0.8621032919202533
23,6393,0.8966763110033104
17,4447,1.0843418160719531
35,3957,0.937481374080692
4,5819,0.9214834528309959
35,6497,0.9063665316041026
35,160,0.8766640573740005
81,4158,0.9565024338662624
113,5492,0.8926391910229411
116,1429,1.0962553726775306
59,6737,1.00306614089225
115,1432,1.0543947205213564
115,333,0.9440407300634044
81,1167,0.8678284872855458
23,1225,0.8761639882411275
36,4743,0.9366460650094918
54,5854,1.0067640441868986
35,949,0.9161873246942248
25,4694,0.8885156834231955
36,5872,0.9466464913317135
116,3000,0.9566881928060736
59,2790,0.9970625402139766
35,505,0.8623793896819864
9,875,0.8948861796941076
35,840,0.9037275846515384
115,1063,0.8749290821807725
116,24,0.928349640686065
104,5621,0.9570676494788911
116,2765,1.0610925458833143
35,1156,0.8409763244645936
36,2845,1.0081669819940413
36,1012,1.1097392934773649
115,4651,0.8068347754223006
63,1930,0.8599732406437397
54,6663,0.8631426747888327
59,2010,0.988392566463777
59,1836,1.0747922956943512
17,61,0.9869287443205914
21,2112,0.890641726287348
50,3086,0.8996372808968383
36,6164,0.8691120083177728
121,416,0.8967540548848254
23,2161,0.9391421244612762
9,5864,0.953351868050439
116,952,0.913157656788826
89,3200,0.8661210717899459
116,189,0.94846221775515
116,5372,0.8670241172824588
59,6438,0.9134844190308026
36,1878,0.8503029822771039
81,2407,0.9824597916698882
81,6440,0.7881611445918679
81,583,0.9931208443428788
81,6875,0.9807830201461911
23,2927,0.9014759452215263
92,4208,0.8697761579283646
25,5492,0.8335985605205808
59,1500,0.9185703588383538
25,5339,0.8843592977417367
83,5001,0.9301545316619533
81,6,1.0669478585145302
9,2407,0.9798691835520523
21,3782,0.9577132766800267
36,2173,0.9387316070497036
36,1346,0.9512458221454706
36,1259,0.9518333407385009
83,5853,0.8564832604357174
52,6878,0.8750612847507
63,5468,0.8789496782368847
21,1046,0.8703113770378488
59,1253,0.8436788075736591
17,3213,0.8948963923113686
59,5,0.9755045167569604
116,3084,0.937564247553902
9,5857,0.9774023346336824
116,5207,0.8787675978881972
4,1021,0.9935690272167059
81,291,0.8315439234886851
36,4680,1.01385369684015
36,1675,1.0335306722138609
4,1763,0.9999781453183719
21,6637,1.0098258256912231
63,5017,0.824956416684602
21,1645,0.9312632232904434
99,2433,0.8726919792326433
72,718,1.041899947649134
23,6822,0.89470214130623
113,1617,0.9377847122294563
92,1230,0.8674953331106475
116,3778,0.9800732433795929
89,6842,1.0392153742057937
54,5232,0.9694834090769291
81,5371,0.8931356860058648
83,3649,0.9200700554730636
81,4313,0.7966978757509163
88,5407,1.0517694928816386
81,1612,0.9225942858029157
92,849,0.8613834977149963
113,5337,0.8849874017760158
4,4475,0.8907342055546386
36,2451,0.9996117161852973
21,5607,1.1683167899360083
81,406,1.06458656356803
23,3683,0.9018776874457087
104,1846,0.9737760243671281
4,4256,0.8810756545779961
4,3966,1.0094109936284699
83,4486,0.9434587412646839
88,1920,0.856109917429941
82,3026,1.069231052483831
4,1955,1.0185393643166338
88,5492,0.8549673067671912
17,3639,0.9626653915537255
9,2048,0.8696725437683719
83,4938,1.0598026641777583
14,4009,0.9409881761031491
113,4520,0.9349423842005697
83,803,0.9069501331874302
63,1366,1.0188842245510645
35,1149,0.8075107623423848
88,6707,0.9834242197019714
36,4550,0.8535975026232856
116,766,0.8352792644873261
32,5841,0.8812971160347972
17,1133,1.0003669746220112
81,1886,0.8451736266059535
88,3053,0.9368865117430687
81,5343,1.0602020121046476
25,5738,0.880372061394155
17,4695,0.8691527556095805
4,5166,0.9307781360777361
116,6891,0.8911756028288177
21,6596,0.8882587828806469
115,1372,0.9660951677610033
116,3957,0.9410762361117772
81,1933,0.9973259732526328
23,1292,1.036774918437004
116,785,0.9762652810230585
92,3713,0.8853437754192522
81,4526,0.7326705402561596
35,3511,0.8584966366844518
81,535,0.9220602978020906
115,2136,0.828906776117427
25,2735,0.9345937200954982
92,6816,0.8443843613245657
116,3861,0.9329060991959912
17,6658,1.0197646841406822
41,6169,0.9362677965047104
9,3121,1.0640450311558587
36,2539,0.9076459085834878
23,4498,0.8691074848175049
113,864,1.0139421937721116
112,3903,0.9768300130963326
35,4290,0.8269943036139011
83,702,0.8595383055508137
21,5262,0.9223894574679434
92,5815,0.9068398624658585
81,840,0.8972824082842895
92,1462,0.9937098728758949
36,4807,0.8259917008025306
4,5906,0.9297991288559777
9,4101,0.7930197215506009
60,873,0.9063973931728729
59,4991,0.939876526594162
50,5454,0.8703181858041457
89,3563,0.8320987687579223
99,3420,0.8276622316667012
89,853,0.8201128938900573
25,2778,0.9766412675380707
104,3683,0.9324127517507544
23,4807,0.8224864495652062
17,1545,0.9980367376868214
113,1283,1.0565445013344288
81,6558,0.796217540545123
17,1450,0.87298086392028
116,6295,0.8457604306084769
116,4550,0.8561452222721917
41,1717,1.0411078014544077
9,1886,0.8620084300637245
81,365,0.9194863865018955
17,6300,1.137260458299092
83,1930,0.8765550282384668
88,4877,0.8658018484711647
82,6077,1.0452808759042196
36,6873,0.8547132036515644
83,4728,1.0271246720637595
83,3542,0.971946697149958
88,1699,0.8581609848354544
36,5086,0.9448037083659854
81,5618,1.0141652380781514
116,2351,0.9898636289206999
35,3287,0.9459311908909253
116,2462,0.9311611205339432
81,4664,1.1376422939689033
54,3441,1.0259991059345859
82,5583,1.0996956624024148
36,1115,0.9203137949641261
35,3665,1.1748461710023028
81,783,0.973369222666536
89,2330,1.0339736068355185
35,6107,1.083090408572129
88,6889,0.8519809022545815
121,3451,0.9009484739175865
89,3545,0.8502643274675522
81,6648,1.0034239833642329
89,5258,0.9110457130840847
116,547,0.9784113075584173
88,3472,1.0129591636359692
92,3545,0.8713950901292264
59,3441,0.9541886326457772
60,1115,1.0181905874716384
107,1528,1.0389793132032668
81,4237,0.9598231432693345
4,2650,0.8545772252338273
21,3848,0.986249640583992
104,5741,0.9271486913785338
54,6454,1.0522428160267217
51,2668,0.9445721060037613
81,329,0.9536038371069091
81,1570,1.02878964053733
115,544,0.8575177146288168
50,2453,0.7966720002171185
58,6406,0.9650043078831264
81,795,0.9866868145763874
85,1724,0.7736380001796144
32,6812,1.0215377624013595
0,6847,0.8929722351687295
36,5253,1.1389878718847675
116,2669,0.9041904620826244
116,2494,0.9552362018397876
89,2459,0.9936491131915578
36,2497,0.9862662897711354
116,2493,0.9190749834690776
21,2126,0.9695950075984001
4,4249,0.897412186222417
9,5294,0.8135838423456464
88,2571,1.0126529133745603
9,6147,1.0246792474728343
17,6295,0.8349176409174106
112,1666,0.9377924549792495
23,5770,1.021485574543476
113,2311,0.982305871322751
89,6509,1.0155472127454621
116,6799,0.9569434693881443
81,2201,1.1219879420740264
112,5885,0.9436758075441632
83,6069,0.9539762011596135
17,4614,0.9554390893317759
113,954,1.1429628330682005
81,6844,1.00450942173068
36,4886,1.030192299612931
89,6701,0.8197125260319028
89,2560,0.8905844632536173
17,790,0.9771777292314384
113,6054,1.0251883058143514
23,6844,1.0192907181169306
81,2137,1.023738949426583
121,3197,0.8848998653037208
58,4241,1.0218838256384646
36,4950,0.9747102127543518
89,3471,0.8572518937289715
103,5098,0.945475844932454
9,330,1.018068510240742
81,5379,1.0079483091831207
115,1039,0.9732914815789887
21,5156,0.9982193495546069
59,4016,0.9995313457080296
81,2428,0.7785540031535285
59,6907,0.8890085039394242
51,6862,1.0027429897870337
54,5484,0.9510508051940373
116,1107,0.8560699384127345
116,274,1.001601021337722
41,6717,0.919259958501373
81,3467,0.9276562398299575
113,1348,1.050549905214991
9,6847,0.9162790990833726
35,5289,1.0632200890353747
36,2146,0.9203663431107998
92,4773,1.1544469871691294
121,5258,0.898908155305045
21,790,0.9879520363839609
83,3645,0.9257161188870668
105,6844,1.0608751688684737
116,3746,0.896369925567082
36,3318,0.9574797381314316
109,2462,0.9584189584212643
92,5352,0.9560616500010448
88,6438,0.9268519271697316
81,3437,0.8915875947901181
116,6875,0.986584982169526
92,2236,0.8711573311260769
89,4234,0.9390132751848016
23,6619,0.9142790170652526
59,6886,0.889115217906822
36,4711,0.9272130355238914
81,4124,1.0086405197424548
81,1554,1.030138470764671
17,4937,0.9408561066790883
81,3912,1.0086006740374225
17,648,0.9277419820427895
92,3206,0.9100196595702853
17,1843,0.8337480053638241
104,4234,0.986357892198222
17,1334,0.9784194039446967
17,3645,0.9419359543493816
116,3919,1.0003793888858385
17,2950,0.8137954989381667
81,5906,0.9457680734672717
92,5235,0.9383232918168817
21,2998,0.8439378993851798
81,6099,0.8732938005455902
88,2840,0.9373903891204723
21,3192,0.8622466219988253
116,2491,0.9120562821626663
116,637,0.8938121566815036
116,1135,1.0172668642231397
36,2729,0.8470139695065362
81,2084,0.9947698478187833
35,732,1.0424325086974673
59,4035,0.8809162490069866
36,6270,0.8396696466952562
21,1294,1.0357510245272092
116,6029,0.9020019061863422
17,365,0.9094170868130667
83,905,1.0332285864278674
25,1391,1.0034661761351995
23,523,0.9148956284459148
9,231,0.809941152376788
121,5654,1.0192418811576707
17,3587,0.7722681877868516
81,4308,0.8583525013112064
32,723,0.972644970885345
23,843,0.9079705641738006
36,6589,0.8567059029425893
23,3734,0.8979004504425185
89,4308,0.8492803561634251
81,1452,0.9781972127301353
