ConsigneePanjivaID,ShipmentOrigin,dist
2357,57,0.9208837467678157
1477,21,1.0560702698837434
1692,21,0.99778197865401
1329,21,0.9605257755943707
2287,21,0.7850345272038665
2225,21,0.8798940256237984
2562,21,1.0961949998246772
1355,21,0.959535485532667
2409,21,0.8364528460162026
5658,21,0.8055830023118428
2134,21,0.8287221946354423
5675,21,0.9113184596145791
1728,21,1.137035519416843
4679,21,0.8271129775260176
272,21,0.8943576929824693
3394,21,0.9807148147041777
2812,21,0.8300702390926225
2963,21,0.9591848155749696
1619,21,0.863816174013274
685,21,1.0613417636070932
409,21,0.9899884534201452
5782,21,0.8490837205733571
1762,21,0.9598591295736176
183,21,1.0152676897289763
107,21,1.1383649499288626
2774,21,0.9519252854266337
3437,21,1.1497075885334718
4466,21,1.114252275654248
1491,21,0.9046662726572582
5422,21,0.8802148987139974
1957,21,1.0138166240815605
2651,21,0.9046747790915626
1484,21,0.8191435102905545
2852,21,1.1247572579554148
1837,21,1.1668005564383097
132,21,0.9644030760973692
4080,21,1.1269725859165192
2436,21,0.8997860306075641
3431,21,1.0873859777514423
3591,21,0.9621862087930951
936,21,1.1021778269537859
3994,21,0.952289090092693
1511,21,0.9320686629840306
1157,21,0.803657515240567
1541,21,0.9056808221087392
3371,21,1.0369075663786913
3264,21,0.7590442316473595
2335,21,0.8935988577348846
1802,21,0.99237431372915
2982,21,0.9041211144732577
2471,21,0.9180001424891608
1331,21,0.9014808918748584
1145,21,0.9223066962856267
5068,21,1.0110325690891062
1899,21,0.9591237889336688
3731,21,0.8721867991345269
3770,21,0.9114117505294936
1901,21,0.8126636802085808
1265,21,0.9114248241697039
3098,21,0.8192675550069127
2850,21,0.9794272668659687
3365,21,0.9122110520090375
5078,21,0.8350364970309394
48,21,1.0217587099011456
1378,21,0.8616261311939785
5644,21,0.9608784360545022
1508,21,0.9254074682082448
4798,21,1.09594633132448
5726,21,1.2230318568513863
5264,21,1.070685361112867
1708,21,1.082659828875746
4734,21,1.0601237384336335
2834,21,0.847100630402565
3423,21,0.8885153106280735
5064,21,0.8193293285689184
1565,21,0.8812533251808158
511,21,1.01256713510624
235,21,1.0487473947661263
5724,21,0.9702683392513011
1221,21,1.0664113552442618
5024,21,0.950893725667681
5796,21,0.8779071536846459
3101,21,0.9555672779679298
1108,21,0.9985195451549121
1513,21,1.0154695574726378
2348,21,1.0783999848977797
2069,21,1.1109777300485544
4009,21,0.9362310767173767
1636,21,0.845314798610551
3564,21,0.9398332502293799
4108,21,1.051024282085044
530,21,1.210959276450532
1775,21,0.8989030991547874
1631,21,0.9105636860643115
3956,21,0.8434918373823166
2109,21,1.056757829750755
4104,21,1.044072078274829
3113,21,0.9492397116763251
4027,21,1.0651685387960501
2440,21,0.8629672291821667
1289,21,0.8971813480768885
1918,21,0.8363380344318492
1367,21,1.0337077592100417
1505,21,1.2987564919250352
1445,21,0.7991210459066289
1447,21,0.9929784813097545
2836,21,0.8459458478859493
2707,21,0.8241571488657168
2667,21,0.9525653959384986
1242,21,1.040864069546972
1394,21,0.8493884463927576
2428,21,0.8802275689584869
5607,21,0.9453087502292224
2706,21,0.8211498968303204
1507,21,0.9315171695447394
2990,21,1.1650859458105904
2188,21,1.0355000227157558
1992,21,0.8451719812915793
3585,21,1.2126082368195057
3395,21,0.9635094638381686
3787,21,0.9100822447133916
671,55,1.1390217156814677
519,57,0.8306875260812896
618,55,1.0514016806014947
3507,21,0.948742323089391
3815,21,0.9107718893459865
3300,21,0.9014640503696033
2533,21,0.8628087389682021
1964,21,1.0924227759242058
29,21,0.8938454527940068
2250,21,0.94082575637315
2254,21,0.8311846096600805
3317,21,0.9972455828849759
3378,21,0.9835859074124268
1126,21,0.9725055196987731
3618,21,0.8242085268055754
2396,21,0.9744165831777666
1765,21,0.9909224485579345
1475,21,0.9220086644802775
4082,21,1.0680214722773858
761,21,1.009931412525475
4452,21,1.0375917330384254
1450,74,1.0009117818304472
5782,55,0.8539668954908848
200,57,0.9551808820771319
5782,80,0.8996141369321516
1394,47,0.8639254213443824
4464,59,0.97395298363907
3101,101,0.9563987329602242
1653,44,0.9757256465298789
2305,71,1.1092632987669535
1326,20,1.1107551863283984
2225,62,0.9673947963331427
1619,64,0.8792916664055416
2225,112,0.9031846278480121
1303,102,1.0421972168343407
1957,62,1.1216402293315955
1748,102,0.869453854326691
3517,59,1.149424142071179
4513,112,0.7741236791147718
5782,83,0.9635711924305984
4288,20,0.8681664361751505
3958,114,1.0855933571500438
5697,112,0.9743368966238839
5453,62,0.8953255244663784
3517,84,1.0596882557230336
5782,40,0.8884049877524376
5782,99,0.946700566049133
1317,102,0.9814218402441058
2600,112,0.8366020289914948
3508,41,1.1054118727999074
3081,109,1.0973331638212716
3101,50,0.982014425098896
5782,14,0.8497356208307403
1475,51,0.9311977433306831
4496,101,1.0539632415665048
1157,112,0.8401148979152951
5799,55,0.8929129583495004
2261,21,0.9306861838059766
3199,80,1.1616983540090067
95,51,1.097187871911696
1957,112,1.0396109236670392
3093,21,0.8413320846323457
2225,64,0.9037179574370384
4235,18,0.8922101493392672
1445,101,0.8001979467059884
4883,101,1.0525335323597704
1317,112,0.9550146809113877
5146,64,0.8916008323431015
2042,64,0.9545379235808339
4966,101,0.9571758532630545
5782,112,0.8810702934861183
1398,24,0.9559546640541937
1394,112,0.8729804711682456
582,112,0.9254794557179723
1173,64,1.0681980539645468
4183,55,0.9951190058408039
426,18,0.9775252927626882
3098,112,0.826257092079946
5782,101,0.8633036315441132
5783,21,0.9054587414222104
1480,70,1.0236571976981526
5531,85,0.9728199456419263
5782,60,0.9286582354190094
4943,75,0.9747272477086101
2012,112,0.905395204733525
1157,32,0.9879459806584886
4288,44,0.9457172832252192
2858,18,1.0267241839319468
1770,112,1.0250108284609658
809,21,0.7997900231940938
1289,112,0.9395399028102734
4737,21,1.0163418142391103
1957,64,1.0482899301818438
3401,12,1.0703581721921052
3101,112,0.9896797665527889
4808,112,1.006392689488296
1523,84,1.1487864223974091
4292,101,1.1983818779034274
5608,112,0.9430787379055151
4792,112,1.0778698921203613
1535,55,1.052623016493661
5139,21,0.8752978369261005
1317,51,0.9452347704874617
3538,102,0.9839479311236313
5065,18,0.9009045607277325
1587,84,1.196158361754247
1289,95,1.0017890488462788
3825,55,1.0534264988132886
5341,41,1.106720904553575
5782,95,0.9404810003138014
2225,51,0.8929497245699167
1802,47,1.0017380363174848
2134,64,0.8402980393064874
1681,34,0.9927081095312522
2304,64,0.9601953944989613
3050,51,1.0911047078136886
2082,101,0.8557959488992181
3114,14,0.8996859335207513
2936,47,0.9730268591748816
926,40,1.0321480693029506
2082,64,0.8645887275093368
2689,112,0.9836183360644749
3099,21,0.9714211100446326
1395,101,1.0157004786389214
5301,112,0.9008755361594792
3548,50,0.8872287237817156
2085,62,0.9960827307243433
317,112,0.8528362057570901
4282,112,0.9148677065968513
1086,112,1.0525731795600481
931,55,1.0755863572485396
1861,47,0.877212150820664
1780,55,0.8870987775070327
3451,112,0.9706111417285034
1695,21,0.8902524475540433
2329,101,1.0384985384132182
5583,112,0.898911836091429
2861,112,1.0467947817274503
145,55,0.9420299069689853
113,101,0.860276256421847
1245,112,1.1092680767178535
398,47,1.0846922195383482
4697,112,0.9618086809558528
1168,55,0.9949434037719455
1780,37,0.8865860950733934
1456,57,0.9111959755952869
2172,14,0.9814136058890394
4316,102,0.982808418571949
1999,99,1.0399640976850475
1252,112,0.8254112526774406
1628,55,0.8354395351239613
5046,101,0.9981290356123022
1810,55,1.135283509801541
2809,55,0.8858129883717213
260,112,0.9247897703732763
4551,21,0.9012784965868507
2820,112,0.8944761327334813
3376,47,1.028132219665817
482,21,1.0139363634267025
4602,55,1.0995697285979986
4509,51,0.9198690450617245
3151,14,1.0271549985877104
512,47,0.9404215669658568
3099,112,0.9755398389284632
5063,112,0.7611733047025544
2676,47,0.8915094626801354
2609,21,1.1086285901921136
5492,80,1.1529924530269844
3125,21,1.0781804220750928
1378,64,0.8795630165508815
3458,51,0.8533708474465779
368,14,1.0044641480115908
3885,14,0.8256567280207362
5460,64,0.9230222169842038
2706,64,0.8366437559681279
3126,112,0.9221715080950942
129,96,0.9422814941831997
423,21,1.108596418585096
2242,14,0.9854544028639793
4827,112,1.1356448560420955
1381,112,0.9282123116510255
1355,101,0.9636084617647741
5447,14,1.0228083836180824
355,112,0.8763714823206621
2821,64,0.8811736388930252
5177,64,0.902151326648891
3459,112,0.8571357193535992
1851,47,1.1267782924696803
360,112,1.1123151504434645
1582,14,0.9164342502398151
4462,105,1.0138631154383932
1780,108,0.9417673518349018
3724,50,0.9820887667758923
3956,112,0.8871477049376283
3669,95,0.9224614149092564
1836,64,0.9205178448132106
5429,64,0.8619127374674592
1164,64,1.0165907945483923
4233,18,1.036914745611804
