ShipmentOrigin,ShipperPanjivaID,dist
57,3118,0.9064849104200091
21,3491,1.0120680928230286
21,5788,0.8812976820128304
21,6030,0.8023499130670514
21,6808,0.8607224726251194
21,6847,0.8244810258703572
21,5627,0.873382785490581
21,5282,0.9347073890800986
21,4011,1.0802001149526663
21,790,0.781021637575967
21,2547,0.9417433674846377
21,1859,0.8605807020461985
21,2509,1.1356516618813788
21,5342,0.9554303522620883
21,2678,0.8870960952980178
21,1220,0.9161438776978424
21,4204,0.9490208998322487
21,6531,1.0152182837149926
21,742,0.8829099857913596
21,4441,1.1152495188372475
21,4528,0.9644144762839589
21,3441,0.8476707544177771
21,3919,0.9129552090806621
21,5378,0.9282714841621262
21,2362,0.9275907538831234
21,2494,0.8699736446142197
21,6039,0.8480146750807762
21,2663,1.1215078005833286
21,332,1.0554205030202866
21,2126,0.8181645742484501
21,153,0.9063130823363151
21,6844,0.8766056398994156
21,2539,1.009931467473507
21,1528,0.8237827228648322
21,6066,1.0360365371618951
21,430,0.8488061960254397
21,2380,0.8976593368819782
21,3677,1.0320415426311749
21,1913,0.9093485293643815
21,1837,0.9279903993010521
21,5238,0.9165296692933355
21,4337,0.9125643856823444
21,5353,1.2019287097666944
21,1197,0.8883977809122631
21,6751,0.882028550441776
21,2174,0.9412173262930342
21,1115,0.8013303489424288
21,5926,0.8705199009605816
21,140,0.8846989103725978
21,3980,0.9906790582463145
21,5736,1.0275398950491632
21,6657,0.9539581760764122
21,2426,1.0437026131632072
21,6891,0.8741583821496793
21,2389,0.7657780990536723
21,3472,0.8975019588002137
21,5901,0.9903301607285228
21,2225,0.8577851961765971
21,3520,0.9677118978330067
21,2281,1.0472779965826444
21,4010,1.0223697711314474
21,5626,0.9905166958591768
21,2459,0.9553077039974076
21,2487,0.9361012152263096
21,6295,0.9405238915766988
21,4344,0.9717823692730495
21,2390,0.9039802881223815
21,3645,0.8311490079254976
21,4183,0.7344894600766045
21,3915,0.8989849843616996
21,6812,0.7928426306295607
21,5834,1.0443687492183276
21,3483,0.9120240802211421
21,2430,1.0657150287713324
21,1912,0.9575593881309032
21,1107,0.9336794944746154
21,2154,0.9423991063875812
21,5980,0.8437578853751931
21,2560,1.0009543517870563
21,2329,1.0251027877841676
21,4555,0.9237220968518939
21,1216,0.8530197997710535
21,2575,1.0392339591469084
21,1279,0.9584809403334346
21,4582,0.8129138064437679
21,6585,0.8980476563530309
21,1158,0.8096974367009742
21,6748,1.013206203335098
