ConsigneePanjivaID,ShipmentDestination,dist
5078,116,0.977603909692594
48,81,1.0689249725214072
1378,36,0.8590608425438404
5644,88,0.8773034935345224
1508,35,1.0059637709387712
4798,89,1.012140005693904
5726,35,0.9250691676778453
5264,36,0.8528110247903636
1708,81,0.8488849095468011
4734,113,1.1573105198996407
2834,88,0.9755955974438361
3423,17,0.849414259594466
409,36,0.9604476883874408
5064,59,0.8220757852707591
1565,9,0.9728495340262141
511,81,1.0441107297582286
235,92,0.7917947886245591
5724,83,0.822151314999376
1221,88,0.9101137843515191
2134,89,0.9038779959082603
5024,17,0.8808543847075531
5796,116,1.0378693375470383
3101,81,0.8589481110019344
5782,81,0.9038366421258875
1108,83,1.0012441520978297
1513,121,0.9365494570561818
2348,83,0.8166037909686565
5422,54,1.0139532520302705
2069,36,0.8867587787764413
4009,81,0.9462210589221546
1636,21,0.9684906181480203
1619,83,1.0053516611556657
5658,17,0.8766089778925691
3564,36,0.871525174472481
4108,116,0.9878435669732946
5782,78,0.9870698941605431
530,23,1.100035217457584
2225,92,0.9242274346096175
1775,17,0.8825206019516502
1631,81,1.0533652284315653
3956,81,0.8771097436547279
2109,59,0.920341122629387
5724,116,0.814888168658529
4104,9,0.9655272963988993
3113,116,0.9565961879811117
4027,81,0.893627421398248
2440,17,1.0136899232332195
1289,104,0.9171247912537572
1918,116,0.9600344417350632
409,88,0.96132841466793
1367,54,0.8429080333028521
1505,116,0.9751202833639192
1445,121,0.9403429659349578
1447,115,1.0214797536443387
2836,89,0.9818070951317038
2707,21,0.9624017010043774
2667,82,1.0005801060636128
1242,81,0.718752171844244
1394,81,0.9091222020132201
2428,8,0.9280429326796106
5607,113,1.1107443177274294
2706,23,0.8283953560250146
1507,81,0.939533398752766
2990,83,1.0330574600292104
2188,92,0.862937904894352
1992,116,0.9158178349690778
3585,88,0.887184520252049
3395,81,1.0663785077631474
409,21,0.9802600499242544
3787,36,0.9475866718483823
2225,17,0.9258925036660263
671,92,0.8016408586076328
519,60,1.0050416814961605
618,92,0.8835091143846512
3507,81,0.8630463113742215
5724,81,0.813052832015923
3815,116,0.970177065048899
3300,113,0.8808418890195233
2533,17,0.9131102434226445
1964,116,1.0267549136520497
29,116,1.002872386681182
3815,81,0.9676046238413879
2250,116,0.803240110299417
2254,81,0.9980710696961198
3317,25,0.8449626298887389
3378,116,0.9067385164754731
1126,89,0.9888152943125793
3618,92,0.9559188314846584
2396,116,0.9535240020070758
1765,4,0.9840922084237848
1475,89,0.8987862334719726
4082,25,0.8228903199945178
3101,116,0.8574674289141383
761,116,1.0463103274149554
4452,36,1.0874606562512261
1394,104,0.8861265672104699
1450,68,1.1353877064372813
5782,36,0.8918676396299686
200,116,0.9572362500642028
5782,88,0.8925336993166378
4464,36,0.8235119198049817
3101,36,0.8537449661110129
1653,59,0.9792048526661736
2305,21,0.8494808077812195
1326,83,0.9719542693346739
2225,9,0.9259950491998877
5782,41,0.8971267823529031
1619,17,1.000789106823504
1303,17,0.8867120199969837
1957,36,0.9300428761967591
1748,89,1.0304274963481086
3517,17,0.8762779938323157
4513,89,0.940466847004635
5782,4,0.8748397169900792
4288,4,0.9314033258706331
2305,81,0.8374957005892482
4288,81,0.9537240780357804
3958,42,1.2140729853085108
5697,59,0.7836426272988319
5453,97,0.9192490170576743
3517,115,0.8774438393967492
3098,116,0.8477410908256259
1317,83,0.9053801457796778
2600,21,0.9664364489061492
3508,88,0.8285418927137341
3081,92,0.9563624068562474
1475,81,0.9008048547111684
5782,116,0.9108640200491729
1475,9,0.8970708463873182
4496,23,0.9319490339340908
5799,51,0.9467849475996835
2261,17,0.8666034689439195
3199,92,0.9656344982130187
95,116,0.8882433282477515
3093,36,1.0622950574117047
4235,89,1.0224535028849329
1445,116,0.9963784635765478
5799,81,0.9014906207365649
4288,36,0.9379373996385506
4883,116,1.1414361260831356
5146,99,0.9149382403120399
2042,17,0.8183687423755016
4966,116,0.9655360851237285
1398,83,1.063307881820947
582,116,0.9340335175261966
1173,59,1.0377027142260755
2225,115,0.9217062867911798
4183,36,1.085915939084121
426,89,0.9621107961450305
2225,25,0.878412463037031
5783,88,0.8913213679833072
1480,113,0.982087969247784
5531,36,1.0229240233477737
4943,36,0.9748288430273533
2012,0,0.8286148724811417
1157,83,0.9549584026847567
4288,63,0.9436409561229604
2858,88,1.0889299687530314
1770,36,0.9121978651466114
809,9,0.981197037201907
4737,104,0.9055880946772439
3101,17,0.8634481392800808
5782,21,0.9169274970356908
3401,116,0.9439199950013842
4808,100,0.9195773286877998
5799,97,0.9018721098878554
5453,81,0.9178740018978715
1523,21,0.7898672616907528
1475,23,0.9078156178418014
4292,103,1.022848917038313
5608,116,0.962387620604464
5782,115,0.8959314973492708
4792,58,0.8426332745168891
1535,14,0.9572946940149579
4288,25,0.9208416547293642
5139,82,0.9109248705208302
5799,36,0.8985719736665487
3538,116,1.0541042006973709
5065,89,0.9452969176428658
1587,115,0.7934943469507354
3113,81,0.9532418094043221
3825,63,0.9226702696510724
5341,81,0.9066374766241226
3517,36,0.8773943268294845
1681,36,0.905518539249897
2304,36,0.9673428490225758
3050,23,0.9905205518007278
2082,83,0.9386499992438725
3114,35,0.8640691580783043
2936,59,0.9011977756662028
926,17,0.9522673524916172
2082,23,0.9704502373933792
2689,81,1.0462487473019533
3099,81,0.9158903498734746
1395,50,1.0064486777409911
5301,113,0.9314422304076808
3548,11,0.9390861612877676
2085,17,0.8686451438282218
317,81,0.8926848005503416
4282,23,0.9348620846867561
1086,89,0.7337760355855737
931,36,0.9485838253583226
1861,12,0.9512838295527867
1780,36,0.8715630303070482
3451,50,0.8665838865812735
1695,115,0.9131703818483012
2329,121,0.9182311009083476
5583,25,0.8420283632086856
2861,88,0.9333352782580603
145,99,0.9503096884914807
113,9,1.0529407220227378
1245,35,0.829781104943582
398,35,0.7760216210569654
4697,116,0.9776930149112429
1168,100,1.1366046560662133
1456,92,1.0541155588081372
2172,21,0.889113887878401
4316,35,0.9117930912013564
1999,36,0.982284199978624
1252,9,0.9167121204081923
1628,63,0.9264688933534282
5046,45,0.9220433847180435
1810,63,0.6891974019152778
2809,59,0.8420472155724253
260,4,1.0332195492727416
4551,115,1.0008227766624518
2820,25,0.8355451481682914
3548,51,0.9561231852109943
3376,88,1.0863845241921288
482,88,1.2118104036365236
4602,36,0.8798838534525463
4509,115,0.9579793816166264
3151,36,0.8520890038593539
512,36,1.0272104632375496
5063,116,0.9825730051047036
2676,9,1.206983947860343
2609,116,1.1817825243675284
5492,21,0.966747773545129
3125,81,0.885247316211462
3458,83,1.041151739390833
368,17,0.908944767500673
3885,89,0.8788555908415999
5460,9,0.8630307577550411
3126,25,0.9509646232639041
129,59,0.92669080304248
423,116,1.1041680744050868
2242,21,0.891633788389819
4827,50,0.9444633971101472
1245,36,0.819282628595829
1381,81,0.9730735142615491
926,21,0.9549779812140125
5447,21,1.0275126716920309
355,17,0.905139213028763
2821,21,0.8823248670835581
5177,21,0.805396454674857
3459,59,0.9295620481882777
1851,116,0.879124767812235
360,92,0.9179393324468818
1582,54,0.9466746678309781
4462,36,0.7996087386938078
5177,4,0.7937098379646029
5447,25,1.0045243835484143
3724,32,0.9559555617826325
3956,36,0.872230297619743
3669,109,1.1315993291458912
1836,83,0.9133952403707164
5429,32,0.8972009450496573
1164,41,1.011258415877819
4233,89,0.8577950756464686
3691,38,0.8698337918945721
551,92,0.8964660401855197
1552,116,0.8628660906106234
2179,92,0.881227890827826
2538,88,0.9642461096601826
5243,70,1.0595263711043768
1681,115,0.9034768337649959
2231,116,0.8533682417057987
5023,83,0.8798662062202182
2115,81,1.0277345228408064
5563,92,1.018594684877566
4013,0,0.9213794427258628
2679,63,0.8840079839740481
3068,89,0.9825610906950065
355,116,0.9245248109634433
2135,89,0.9125696733327848
3411,83,0.8398272400455815
2106,83,1.0085269851343972
5003,83,0.9498201874750001
3756,89,0.7990907004901341
885,89,0.9405642125888595
4899,89,0.9103695850686303
2996,115,0.9802165203062552
5674,81,0.9281566446380956
5453,116,0.9226890302130154
1496,81,1.009924989193678
2817,21,0.8609854621546609
2851,89,1.0480809999363763
1123,59,0.9862727325941835
3845,36,1.0791636415358101
1262,116,0.8134622233254569
1378,35,0.8704143608920276
1618,92,0.906766785840903
2953,89,0.9250549310818315
3625,83,0.8511873419795718
2701,21,0.8848591100956712
2363,9,0.8143009181533541
2833,88,0.9653494539670646
2805,88,1.0100999038134302
2881,63,0.9275407498436314
1614,17,0.9561448467097112
1591,36,0.9418419872277549
1890,81,1.0327404546551406
5779,89,0.9045891133802277
3757,89,0.8948721098048347
3053,89,0.9971583953925541
2568,81,0.9219828085707766
2693,116,0.9123767036612013
5422,12,0.9977541539285865
44,89,0.9845681584307125
2833,89,0.9698300334026239
2197,88,0.87950658234435
5154,63,0.903300553560257
4288,105,1.0227868091980261
5453,54,0.9322949315288237
5301,36,0.914396557956934
4288,83,0.9473830301846776
373,115,0.9615871512464115
2501,36,0.9288712441921234
3442,81,0.9843204947454589
3840,99,0.8154789209365845
8,59,1.0212856009602547
5367,36,0.9160590020141431
700,36,0.9220354580985648
5224,25,0.8091837660675603
4581,17,0.895015302513327
2856,88,0.9119189392243113
2882,83,0.8660286422818899
2634,88,0.8445683962532452
3776,113,0.9855807829382164
3094,81,0.8860880248248577
1137,36,0.9095551754747119
2191,21,0.9875057978289468
5762,63,0.9003831810717072
1197,63,0.8184837237931788
1882,116,0.9418022510196481
1803,36,1.0429328371371542
3346,36,0.939657219419522
1078,89,0.873743221695934
5357,9,0.9137736175741468
5765,89,0.9389932033206735
2236,41,0.878628350262131
1675,92,0.871165675044592
1681,0,0.9629470695342336
587,115,0.9934416724635022
1180,115,0.9193076766761286
2996,21,1.0060316664831979
5436,116,0.9352398450885501
5216,116,0.9512516496969121
1124,23,0.9838101752102375
322,21,1.0892505911844117
5369,89,0.849126633522766
1895,58,1.0324793346226215
3423,97,0.8532004840672016
1730,81,0.8132406302860805
5658,116,0.886130371264049
2736,104,1.0107126565916198
3225,116,1.1021991140608276
4364,116,1.0851579462843282
2464,81,0.7733151154326541
4130,23,0.9948929599985215
242,81,0.8271867784538439
1949,113,1.0275420982922827
1918,88,0.9466922347034726
3859,23,1.1902622536467138
4078,116,1.0988205574186785
1240,23,0.8147004970482418
132,17,0.9370796903967857
5002,116,0.8992218444389957
1244,113,1.0044434097196375
2335,88,0.9231394933802741
1928,83,1.0080757063613939
3259,115,0.8902230983866113
421,100,0.9338280279189348
5782,104,0.9685987957886287
1507,116,0.9411092323384115
4589,115,1.05160569612469
5033,83,1.0747477795396532
409,81,0.9763315395851221
1315,9,0.9769094863108226
5002,81,0.8980311176606587
4900,81,1.0839657875809021
3029,113,0.9975368827581406
3535,116,0.9831602541463715
2849,89,1.0292654975616773
3748,116,1.0111125175442015
5707,81,1.048157015549285
3323,81,1.0445585176348686
1918,81,0.9497408302766936
3414,99,0.8483693915685373
5650,21,0.8096271033531853
1443,115,0.8923757844271937
3791,35,0.9944946840405464
1889,36,1.0427637001765626
3241,92,0.7631934604474476
1957,35,0.9475111354674611
3546,35,0.8155074454843998
3959,116,0.9609844833612442
2508,116,1.0068201417369502
4077,113,1.0244144259818964
3791,25,0.9329095075705222
4399,81,1.035169456220631
1754,113,0.7936586138260152
5545,60,1.0749023197484868
1331,83,0.8836641875760896
1522,88,0.8754435955945935
293,36,0.9008727020451001
3579,83,0.8666015067803008
4556,81,1.1624047420918941
1522,89,0.8750036760632481
160,82,0.858839082531631
4270,88,0.7774848344602755
2326,85,0.9312843283904451
1020,81,0.9744958238942283
655,88,1.1851318749998296
1046,60,1.0844276653868812
3027,109,1.026376265500273
1873,21,1.1384370305708476
1401,17,0.8498087025114468
2517,109,0.9767724222370556
2261,36,0.8611586953380278
5319,25,0.952802713694317
1549,81,0.9620707375662667
5083,36,1.1019207962921687
227,81,0.8784566029374089
272,36,0.8785815140498536
1074,36,1.0274226138634341
2468,59,0.8324949608317443
3585,92,0.888686390593648
2073,59,0.9820854046515056
1783,116,0.9542336527790342
1415,23,1.1003216356039047
229,83,0.9378041220562798
3300,116,0.8860002644360065
817,88,0.9403304305326726
1609,81,1.0314980851752418
3095,4,0.8919600057748279
1558,59,1.0633118143305182
1626,12,1.008891198784113
1196,116,0.8776815342051643
3179,116,0.9289047420024872
1196,4,0.8582000429076808
2662,92,0.9318481191460576
2202,59,0.7230210964168821
3181,116,0.8261525319623095
2564,116,0.8801647763965386
246,83,1.2156107499530273
5453,83,0.9143383173754306
1394,116,0.9156565852463245
4288,21,0.9656787976356489
2063,63,0.8540265357920102
2134,83,0.9077897731746946
1310,81,0.881010119936296
2456,81,1.1951503146971976
5453,17,0.921719149420304
1285,83,0.909642177500895
2189,21,0.9891383025263037
2930,89,0.974637973521437
604,89,0.9729908988509643
1643,25,0.8789680541626045
4288,85,1.0037033563213689
2253,115,0.8713394786630358
770,23,1.0792169884911604
5687,36,0.8646116184868983
487,89,0.8749730447307229
3372,89,1.0611455840324717
2417,88,1.1531647677932466
4173,15,1.1021606565586157
2662,89,0.9410104506782123
1243,104,0.8587972830448832
3101,35,0.876222696687494
1462,36,0.8767853368605886
1957,23,0.9596178763146911
3272,89,0.9146855006526623
1234,4,0.9497524297663144
5799,23,0.9160323479611959
153,23,0.8324890668903079
768,35,1.0059845745563507
95,4,0.8662853496415275
3517,35,0.8751283138990402
3151,35,0.8524051235456552
2251,81,1.0041095803358726
3604,81,1.0674509656216418
5679,116,0.855107589491776
4444,59,0.9243167489767075
4681,115,1.0501033482807023
3126,115,0.9555058995527881
2533,54,0.9864128771005198
2106,50,1.0047506870968002
1747,35,0.9021405904952969
2381,36,0.8648218725408826
1832,116,0.9743587906871524
1500,59,0.9414359469498906
5301,35,0.9245017703755626
5247,9,1.0596990171553833
3129,115,0.8751827015408448
598,116,0.9339629110348012
2567,104,0.9187001599264997
5616,116,1.0033709167369775
2695,35,0.9712028633803129
2991,36,0.9984746552737696
4562,115,0.9700579399775181
3083,59,0.9702391241277967
534,17,0.9681969391448157
2015,21,0.921646349132061
1695,21,0.9280494366373334
1636,50,0.9763886659805264
5020,36,0.910327377862164
1551,121,0.9645232846794117
5704,23,1.0292573826653617
4493,9,0.8460174426436424
4590,116,0.8736505103962762
1935,89,0.9750372724873679
1527,116,0.8533565433962005
4939,89,0.9896682319896561
2467,116,0.8783519072458148
3300,59,0.8704022103920579
1749,36,0.9295605628618172
4408,81,0.9437021634408406
1747,81,0.9113624525655594
4776,81,0.8269217386841774
3867,81,1.0408399240779025
247,23,0.9630498337958541
5770,92,1.0162704633881472
5301,25,0.9006297628262213
1604,59,0.9841505491307804
609,25,1.0013430730572768
4147,83,1.1256706328796489
2195,81,1.0297246780246496
4408,9,0.9373388748083796
3128,21,0.946619701848249
1295,36,0.9660337059093373
4316,36,0.8972100019454956
2250,83,0.7938933339236038
1984,52,1.007441126874515
1938,63,0.8975306068147931
5224,17,0.8162436493938523
427,59,1.042419055875923
1720,9,0.9331855924267854
3099,116,0.9101000736866679
1335,4,0.9960984840456929
1786,81,0.995248758766268
3785,21,0.9038200150909168
544,63,0.7968399460826602
2642,21,1.0127955611263002
1302,99,0.882872249931097
3522,72,1.009786779327052
258,113,0.8594936989247799
5707,116,1.0468334654080016
198,89,1.0429436495261533
1435,54,0.9698269665241241
2471,81,0.8575772515365055
5602,83,0.9111200320933547
2111,81,0.8461745594229017
1879,81,0.9722877868584224
1166,92,0.9934987292758056
5445,113,0.9304058785949435
4280,36,0.9284040289265769
2949,21,0.9741651538227286
783,83,0.901651381481705
5674,88,0.9225599687280399
1955,82,0.9847339056432247
5611,88,1.0115338388298238
1549,17,0.9490032664367131
4572,9,0.8410252260842493
1951,14,0.9823173057021839
4,99,0.9277159283769184
2431,113,1.0737645429159914
3406,63,0.9237283654510975
1082,88,1.0191355070897512
1730,116,0.8102260774799755
1545,32,0.9215294316943202
1646,17,0.8664119685334819
3143,81,0.7915825242442744
2862,88,0.8268964804176774
2012,17,0.8693613995274063
2471,116,0.861811391477074
1709,115,1.1163426718807645
2711,116,1.0222198026520866
4908,89,0.9212017107389069
580,92,0.8265960559947416
5403,115,0.8260068733777318
1364,25,0.9689136567924704
2438,92,0.8498409607647253
317,116,0.8973746794675078
3416,41,0.972772764308112
4276,9,0.9078147638855236
4397,113,1.0035794143165861
4266,89,0.9114889768617493
373,112,0.9692911612136024
1483,35,0.8826779137764659
5132,83,0.9034252443483898
3525,92,0.9790643696407122
1364,81,0.9997192871357713
2416,92,0.9194731579295227
4745,36,1.0866483637530888
458,4,0.9757604327585016
3520,9,0.8261445760726929
5790,60,1.093964851328305
1364,59,0.9714813426669154
1577,50,0.8835704858813967
2856,89,0.9207216416086469
2453,99,0.772951421261366
4745,23,1.0946150246475423
3486,17,1.0197460377322776
2435,113,0.7641906823430743
1861,81,0.9047249108552933
1443,17,0.9194981272199324
272,116,0.8840008135885
1379,116,0.9609526112575882
1812,17,0.980871611407825
3991,83,0.8866737423730748
4990,88,0.7312463628394263
2658,82,0.9866348384613437
5803,83,1.0422266484903437
1696,83,0.9091178415609258
3643,36,0.868066319929702
3390,81,0.9543344072465386
4776,116,0.8341333408440862
4394,35,1.0808833078481257
2085,116,0.8804790265858173
831,81,1.119117234035262
1153,82,1.0204829025481428
4722,17,0.9193735505853381
774,36,1.003297541623137
1792,35,1.0882748878960098
5201,81,0.9623349835830075
5007,88,0.9986589199730328
4594,121,1.0522645451128483
2866,89,0.938130355307034
4433,81,0.9273856995361192
1615,89,0.8647169348384652
1590,92,0.9771355970629624
4829,25,0.7985838029001441
2736,60,1.01157528215221
5782,107,1.0407861668084348
2126,81,0.9532682203820774
2666,81,0.7569173974916339
1615,4,0.8267861785633224
1776,54,0.8432761718119893
3080,51,0.8699420482984611
1371,81,1.0414855066420776
343,115,0.9757594439600196
1549,50,0.964000014854329
2667,58,1.0414403356678252
2314,81,1.0126447951687234
757,85,0.8258614609284061
1154,32,0.9563216296955943
2333,0,0.9358067991478103
860,36,1.031585801924978
5185,116,0.8010551248277936
107,116,0.8584880456328392
2850,89,0.8563844279519149
3035,116,0.8690348618796894
1581,36,0.9505950425352369
1484,116,0.9041583346469062
2747,21,0.9159265596951757
4923,4,0.9703101539718253
3796,9,0.8955793460564954
5802,88,0.9376124297933919
3546,116,0.8083339961511748
3094,17,0.8898780460336378
1131,112,0.8101665845939091
3439,23,0.9877848018492971
3532,113,0.8318282065780035
3685,89,1.0373255599822317
441,116,0.9848912326352937
2050,81,1.049586153456143
256,112,1.0416851799402918
5420,83,1.03437871386164
195,17,0.9875933100868549
1986,81,0.9087698349529612
1097,89,1.0030798779002257
3561,113,0.8188229048558112
2335,89,0.9268645979464054
389,23,0.9386791959404945
1215,81,1.0935349208968026
5260,121,0.902322663792542
1315,58,0.9565878730666425
2150,36,1.1052606687215822
4080,88,0.9446114533181701
3802,89,0.9279419342055917
1638,103,0.9811102187127939
284,9,1.0476959841159572
581,115,0.9881210050412587
1162,59,0.9265751748212746
1388,92,0.973461532167026
213,81,0.8661114647984505
212,92,1.0022018062216895
3257,54,0.8715672844222614
4991,116,0.9206451401114464
4082,81,0.8594128949833768
352,113,0.8420645256659814
5703,35,1.0051567177288234
1272,36,0.9354541839233467
1990,92,1.0368517220818572
2639,121,0.8933439531496593
4914,105,0.9190671725996903
1712,116,0.9904333150812558
1765,36,0.9910726169390338
2350,109,1.0984912730221237
2106,92,1.0156238643186433
4853,88,0.9490802410457816
1336,81,0.9519215391150543
2160,116,0.8998366330218103
2111,92,0.8459577964884895
1730,89,0.819400778306382
1626,23,1.0222699668790614
1914,59,0.9104670333742563
1191,81,0.8699185328857441
3191,81,1.118732294866017
1727,92,0.8819751374955688
1695,92,0.9237216891986983
830,17,0.9522580924843039
1872,17,0.9326849144750408
5380,81,1.04102602900405
4296,92,0.9610819398492042
573,21,0.8940362334251404
5643,88,1.1529131260301386
3678,116,1.0298005508791124
40,116,1.0216974573475974
2174,36,0.7752535402375672
1107,35,0.9901646769472531
1246,59,0.8916110401707036
1104,36,1.0434978189212936
1681,21,0.9361217583396605
1191,121,0.8927923894620368
1947,81,0.9795268992228168
95,23,0.8881962118404252
2857,89,0.8727730906768036
1288,81,0.8462356861148562
3154,92,0.9850200243693378
4477,17,0.9887747679437909
5142,89,0.9860696585050651
5499,89,0.9250312335789204
1748,97,1.0273995782647813
2280,9,0.9206309472875935
5557,17,0.8642967391892203
75,17,0.9734546942636371
1587,36,0.7914735988846847
1830,81,0.9345458977456603
4288,115,0.9471873329686267
3974,115,0.8785943610294323
167,115,1.0292096989495414
4257,116,1.0923887225134032
1346,116,0.9066739212721586
1383,88,0.8618060911872557
3202,23,1.104773003075804
3291,105,0.8370314091444016
2161,113,0.9699838358376708
1272,50,0.8969965840556792
1549,36,0.9507298791514975
2225,82,0.9149795521848968
3194,88,0.8365613514823573
901,21,0.8969958759844303
95,89,0.8884494304656982
3226,81,0.8938558793493679
4238,23,0.9643060341477394
1643,36,0.894684729299375
696,35,0.9937922315938132
3826,23,0.8895720933297915
5561,17,0.9788204194046557
1116,4,0.9078952478510993
669,92,0.8829093548868384
2903,88,0.903049871458539
3360,23,1.079913498035499
462,35,0.9811311901680061
5692,4,0.8138520116252559
1858,116,0.9475799445062876
574,35,0.955095561797082
4867,17,1.005753947305493
2066,35,1.1314440851232834
211,92,0.9199007249304226
633,116,0.9270499596106154
1131,17,0.8053534419408866
5301,81,0.9251533527193325
5592,92,0.932672806084156
1747,36,0.9038444777418461
1421,78,1.0519597439893655
3650,85,0.9907866173556873
1147,88,0.9797220384435994
3423,116,0.8584880578730788
4161,81,1.1486701809668116
1906,17,1.0465149972587824
3961,81,1.1153721030402397
3821,116,0.9253558283671737
1946,25,0.9043042774179152
4991,83,0.9298273285052606
3467,23,1.0027167250269227
926,83,0.950745233467647
244,25,0.9708248536501612
492,116,0.9255652129650116
2074,81,1.0341996268502303
3824,115,0.9957521726776447
104,41,0.9190464685005801
4320,81,0.9996894486248493
3621,23,0.9079797195403704
2005,23,1.01141663913482
200,65,0.9932817659739938
411,36,0.7997301079865012
1246,92,0.8997729535081557
1582,92,0.9045229870826006
296,21,1.055260408403618
1170,23,1.0307276819699578
4619,36,1.1070590476904596
1939,25,1.0127692893147469
3805,78,0.8940328351621117
4039,83,1.0440914774579662
1243,89,0.8477218665980867
1956,78,1.0478669899914945
1791,89,0.8408000181828227
2133,36,0.9015988341665694
3975,44,1.1590004149558288
3569,17,0.9162022859922477
4015,92,1.0605746116489172
2996,63,0.9677283169834742
1362,21,1.021084831229278
4303,23,1.0691898784467153
4347,75,1.0170416507337774
2179,81,0.8881133776158094
2011,116,0.9915266430803708
1770,23,0.9408173042216471
1465,81,0.9529830941132137
3114,25,0.8575541500135192
5425,36,0.8942935366981796
2533,36,0.90018412524036
1303,23,0.8983993232250214
637,89,0.8580123211390206
2501,35,0.9405838666217667
2836,88,0.9825179741850921
3757,81,0.8995318982217994
2012,97,0.9057431123385739
5150,92,0.9994995472952724
2021,9,0.9215168974229268
1665,4,0.9563061698739018
2241,36,0.8886004477473242
5305,116,0.9254922206912722
3132,113,1.0132324019713062
737,23,0.9161250554025173
372,113,0.9318853802978992
4288,82,0.9578498522751033
1366,81,0.9642143318695682
2538,116,0.9509189490761075
1956,92,1.009425891031112
3114,4,0.8517948120300259
2012,81,0.8721240762887257
490,21,0.916942565834948
4280,88,0.9323596113494464
4513,88,0.9375130978545972
1807,92,0.8595994157450539
1652,63,0.8749815504997969
5476,25,1.0476622728497855
2372,36,0.9264308187578406
2393,82,0.8234326392412186
434,89,1.0264513966228281
717,83,1.1386983756508147
4873,88,0.9584089049271175
1930,81,1.0511981605419092
644,59,1.0654345463429178
1787,116,0.9384470273341451
3974,81,0.8962893318384886
2850,81,0.860353907836335
5176,89,1.0875407582415002
4481,99,0.9625938859369073
2384,21,0.863324156829289
5037,88,0.968080783528941
1095,83,0.784971643771444
4635,88,1.1056412204301782
314,92,0.8660236829891801
193,89,0.8276613203010389
2564,36,0.8722206078735846
178,89,1.0066102888834263
29,113,1.0069102491917354
29,9,0.9998127051762172
5358,109,0.8755338676273823
5586,89,0.8829200584441423
1666,59,0.7795223263757569
2354,4,1.0206004423754556
666,88,0.9642692962661386
622,36,0.9621914055730615
3875,17,0.935385424643755
552,88,0.9615388507289546
3027,115,1.041578050170626
4722,35,0.9161350371848259
2457,54,0.9868884358937586
2310,88,0.9672842430216926
497,36,1.0267152929944652
3035,81,0.8645349740982056
1445,81,0.9965208353740829
2752,36,1.0850265848317318
5466,83,0.9567662027132299
2335,116,0.9275445113224643
2159,81,0.9224740330662046
3665,21,0.9582286160439253
2566,58,1.102696149476937
4954,115,0.9845667965710163
771,25,1.166281568152564
2791,81,0.7690561605351312
2919,88,0.9059516891304936
5348,116,1.1189998909831047
2326,88,0.9530096062059913
2125,81,0.963607599227024
3038,92,0.8160322574632508
3099,88,0.9035098238715104
2316,0,0.928165868989059
2823,88,0.9498518417988505
3639,116,0.9278286599687168
1634,11,1.0766921514379126
23,81,1.171620337292552
3576,17,0.9530991935836417
3546,81,0.8088505784315723
1683,81,0.8695373653567263
2324,116,0.9324162533240659
4672,9,0.9535528187240873
1131,83,0.8036311976611614
2845,88,0.8902323150209018
3192,9,0.9428797374878611
1473,113,1.1149040455264705
531,89,0.8504704833030701
4511,36,1.1062540193753583
1992,81,0.9097902428890977
2092,81,0.8348609017474311
5458,100,1.1642325850469726
863,92,0.9071702537392932
1475,36,0.8892391685928617
911,116,1.051822533564908
2580,81,1.0563976562448911
4722,36,0.9066580629774502
2813,51,1.006301342376641
1570,113,0.9398042612176921
4661,83,0.8592379923377719
2524,116,0.9403211679309607
4823,88,0.9862750777974725
475,116,1.0090078139411551
2076,88,1.0266439052564758
3722,88,1.0958365547869886
