HSCode,ShipmentOrigin,dist
26,51,1.3492893645805972
20,78,1.350202972601567
47,81,1.3249573787408215
92,109,1.3299518759761537
4,72,1.3012083869959628
39,96,1.3595762236842088
70,101,1.3584505806543998
88,20,1.341307571157813
92,89,1.3239348264677184
91,112,1.3418673995350088
94,37,1.3131484655397279
69,21,1.3732156561953681
94,50,1.3283736663205283
84,51,1.36052689488445
33,109,1.3581734225153923
87,55,1.3907420550073897
46,80,1.3414829304175717
93,30,1.3427158328039306
12,31,1.3307132018463952
52,21,1.3733777962625027
57,47,1.3648431713559799
27,55,1.3876699890409196
90,95,1.335233279636928
96,27,1.3332087557230676
93,31,1.3359950224735908
83,47,1.3628666017736708
44,95,1.3331537789532117
62,101,1.354083709950958
94,51,1.3160128071904182
31,44,1.3374061480696713
33,40,1.3445243441632815
94,11,1.3041679774011885
83,51,1.3482865813587392
81,47,1.3492360835578958
58,96,1.3569912798702717
63,109,1.3562792901481902
50,44,1.3478176881160056
93,62,1.3354595095983572
50,51,1.3511707088660583
65,112,1.3546268663236074
34,80,1.3615766375192575
14,101,1.3703206993107284
42,20,1.3507207781076431
40,21,1.3646993915151273
85,57,1.321076079936964
10,60,1.3527577274612017
94,64,1.3307520030398987
45,108,1.316875068736928
4,70,1.3239683197545153
90,81,1.3316001120422567
93,27,1.335909512426172
50,22,1.337841504386493
42,70,1.3244265456284796
10,110,1.336596669097032
57,14,1.351779403431075
10,102,1.3291659174220902
20,18,1.3683512466294425
47,37,1.3169590958527155
92,50,1.3323605579457112
65,57,1.3345982730388641
85,51,1.3514989390969276
61,40,1.33256228081882
74,47,1.3782399147748947
23,55,1.3746844711048263
93,95,1.340821537588324
45,95,1.3492216659443719
96,40,1.320822240518672
54,51,1.337579052097031
39,36,1.3364939444831438
93,34,1.323627509176731
45,44,1.3340541563395942
9,40,1.3533942720719747
26,108,1.3304916902312212
45,66,1.3336730410477944
20,96,1.3610892029745238
11,109,1.3639911679284913
32,10,1.32465057979737
39,106,1.3323998664106642
24,4,1.345110156174217
68,21,1.3678128985421998
14,21,1.3687720224261284
92,70,1.3149951291935784
12,17,1.306779030976551
93,70,1.315880413566317
65,64,1.354056334247746
93,84,1.3405936317784446
10,45,1.3257806588496481
64,21,1.3600126284041576
24,1,1.313957602317844
26,79,1.3419429614607776
23,108,1.3286128765238183
40,18,1.3682796425585235
58,33,1.3394334240063992
10,99,1.3510330212967736
44,50,1.3315238378542875
45,37,1.3294070585896927
33,47,1.3698470060314452
62,95,1.3526195543152946
92,107,1.3238940803068024
54,64,1.3520751345370496
91,80,1.3387120254337788
54,78,1.338026981002518
42,112,1.3560209537723236
79,57,1.3267977166189147
15,14,1.3608987948724203
24,37,1.338764344475099
45,109,1.3404334834111589
39,47,1.3697407293532575
26,78,1.3458831173234753
58,108,1.33464849394347
58,4,1.355348637593644
42,66,1.3421013216055664
83,101,1.3598045534246401
47,48,1.318790087742465
20,14,1.362900732351201
32,4,1.3463721285973276
92,75,1.3272663887057985
79,95,1.3471284715425489
58,109,1.3574295581451483
93,33,1.3288945545043265
88,97,1.3178457830633437
54,84,1.3487178438476153
88,102,1.3208430632948875
20,74,1.347292726593358
20,70,1.3364585588819213
19,18,1.3679501190781593
32,100,1.3183086131300246
44,85,1.3174374880535262
48,97,1.3015828392069255
65,15,1.3298843343343054
58,14,1.3570555938141686
93,4,1.339962408478771
57,21,1.3595894580440862
24,55,1.3651549550039428
31,14,1.3743784257343836
76,95,1.3402338727776493
10,33,1.3345206047275238
26,55,1.3671524194734437
63,47,1.3644968643784523
61,47,1.351633369922638
93,88,1.333899848163128
10,72,1.3343202700572354
75,47,1.3437950379614318
33,1,1.3233994669447253
86,109,1.3618447120700563
75,55,1.3523688342954432
54,112,1.3528110259877784
94,92,1.3265156533036913
38,21,1.3851930658732141
93,93,1.3321166666490691
94,83,1.3253418914973736
92,100,1.312661160315786
15,80,1.3513342621070998
31,20,1.3629160182816642
63,83,1.3501236044934817
75,57,1.310639377683401
26,50,1.361083691141435
46,57,1.3234289509377308
85,37,1.3375696204602718
42,96,1.3472290278545447
85,112,1.3613840916327067
71,47,1.3765703013965063
88,109,1.3354688419827394
91,100,1.313044953026942
90,60,1.3400234323905482
92,113,1.3271316971097673
44,112,1.338052143475839
84,47,1.3750659030463015
3,40,1.3512010904295104
26,20,1.3580959290266037
74,101,1.3735835435135024
94,18,1.3367390339928014
89,70,1.3082471266388893
28,18,1.3567582560437066
95,21,1.3603450310017382
24,21,1.3575295019628746
47,21,1.3498620699558939
73,21,1.3788853042892046
49,21,1.3830869942903519
25,21,1.3832399366157395
92,10,1.3164374812373094
92,28,1.3176473687802042
10,1,1.3174328511314732
93,87,1.324601570410388
45,112,1.3507302710121232
39,102,1.3429826231939452
93,57,1.32145009296281
43,14,1.3736542761325836
94,14,1.325058517445411
42,55,1.3597124112503869
71,99,1.3395938738914472
14,51,1.3560573309659958
93,18,1.3422431041087424
39,51,1.353542776770025
40,52,1.316079011985234
92,97,1.314018530505044
93,65,1.3047795380864824
92,65,1.3010910962309157
91,83,1.3343070644353117
92,79,1.3169792667031288
10,40,1.3316979871264525
69,101,1.3705932016351394
46,55,1.3744497405631202
63,80,1.3593519271484442
32,7,1.331760368176869
58,64,1.3668318901743208
96,50,1.3361813120011772
92,40,1.3198379747835653
38,55,1.3930386890258109
31,71,1.3459255519722189
76,51,1.348798775247165
26,47,1.3657453754650695
42,64,1.3549600110522337
96,28,1.3200731224247388
65,79,1.3326010395373618
4,22,1.3121300946388925
93,44,1.3348442470388753
7,51,1.369059448795659
45,47,1.3522540804530894
31,96,1.3594144880771637
40,82,1.324223140520709
20,20,1.3661543130874634
93,2,1.3370542989245482
4,21,1.3735797793737479
64,85,1.3096257565276963
33,71,1.3500829019716807
90,101,1.3336497353655952
38,105,1.3425718492695264
45,78,1.3324416604425227
32,71,1.3429858115102564
39,70,1.3374682845813888
63,33,1.3410814585430282
92,74,1.3272917249373026
91,22,1.3225820394498962
93,74,1.3298811337777547
47,22,1.3111424198640245
42,37,1.3343981706670351
92,104,1.3249134687440736
85,95,1.341065505253417
79,51,1.3536258318594523
24,33,1.3273791734661375
94,109,1.3263664995985371
83,57,1.3255116029509477
62,112,1.3581053675817591
93,3,1.338580704161099
43,51,1.3667522753987993
92,82,1.3197968442525183
10,31,1.3422833702393941
30,80,1.3491537805114473
58,90,1.333640258493168
92,78,1.3317487612366676
62,79,1.333769564117704
24,44,1.3393472361245327
93,7,1.3265179140227181
23,40,1.3444229971085275
93,48,1.3361849135586195
20,21,1.3689779176243715
94,79,1.3112874659044402
93,15,1.322810318853174
24,59,1.3363030355955874
92,37,1.3183667846024036
88,81,1.3396840148738451
89,80,1.327511089188712
88,37,1.3245177551039629
88,57,1.3269582337566785
15,47,1.376043899250882
47,44,1.3280252196959086
85,47,1.366130221102919
50,112,1.3666369299670416
70,14,1.3554552591272764
89,51,1.3164547365158796
44,20,1.3361761746928096
89,46,1.3206364107983453
14,64,1.3676693418196268
76,50,1.3554267074380602
4,14,1.3652032698903764
22,21,1.3858058686767305
50,46,1.3432562723755836
81,102,1.3169358298182487
23,10,1.3235229360205787
88,85,1.3324775323271751
54,66,1.341732191454087
47,55,1.354860959308488
13,40,1.362827547958919
57,98,1.2778147937996047
89,2,1.3220513026629175
51,20,1.3562470546790533
26,83,1.3468817294448985
96,108,1.3114438253854002
84,21,1.3731226521943296
65,80,1.3491013337458884
34,96,1.3611033356615476
20,17,1.3327884360083513
44,64,1.3365475756249257
11,66,1.3316974831478936
88,27,1.3393304986613137
82,51,1.3614138439297676
57,66,1.3258529232947953
50,108,1.3338390035288674
77,57,1.32299598865211
10,50,1.3485822366284472
95,101,1.3580832013062067
0,60,1.3376612641981669
88,70,1.3203516623803548
96,112,1.3408668746373482
33,96,1.355830889727388
90,14,1.332284860579031
93,66,1.335371024374451
65,55,1.3573362936398812
10,44,1.3411254562171442
41,21,1.3862068834049361
80,21,1.381030679813453
91,50,1.3387915851282222
14,3,1.3400182606918472
89,14,1.3267966037882226
82,57,1.3287775674834847
12,14,1.3710664446864809
50,33,1.3395126233143466
63,102,1.335296684609992
73,101,1.375320553779602
79,101,1.3663231573466743
65,40,1.3339646973514132
50,94,1.332460740847247
10,64,1.3517374790140562
44,14,1.3317135217200433
62,22,1.3318892898304122
44,55,1.3441667365176337
65,11,1.3243612838642937
94,66,1.3276318120104926
15,109,1.3536563281502043
1,113,1.3133086543530226
49,37,1.3499721086450986
93,59,1.3335036954709463
57,96,1.339445274323225
63,40,1.3474028295438205
96,37,1.3214294025674462
64,101,1.359764684523855
50,79,1.345415406461273
93,100,1.3142216940011298
91,64,1.3424189298945879
54,10,1.3235328513463693
33,37,1.3453370566879
39,80,1.3608591724187136
46,40,1.339382002396243
38,50,1.3815388466630663
89,84,1.3336140854018075
47,18,1.3496351784893446
26,112,1.364628997764417
88,40,1.3265502571261354
17,18,1.3640233491148268
58,55,1.370355459196227
45,61,1.3185029391731535
88,79,1.3226778070841516
23,21,1.3699722651924406
33,83,1.3449238599943263
14,17,1.3200280336397034
43,112,1.377311358494418
38,28,1.3470584393611975
19,90,1.3163802062294312
7,47,1.3882485181093216
94,28,1.3102838982428824
88,4,1.343189999461174
20,109,1.3606880626508169
91,81,1.334391153816666
41,112,1.3815428071788378
81,40,1.3280965323959077
40,77,1.329603660851717
50,66,1.3505687317145723
20,108,1.3360552890891475
88,14,1.3338572675628322
65,3,1.3462196194699831
32,55,1.362769321671554
39,55,1.3705757249678885
85,101,1.363246959101941
91,109,1.3346241701926504
74,21,1.3760491300906454
54,77,1.325137794549976
90,27,1.3289186379739217
38,96,1.3699388578534126
10,23,1.3316069806792907
92,108,1.3095599114894867
24,9,1.3180206662842207
24,109,1.3518394136003085
88,103,1.3244080979909216
44,109,1.3320261146873236
40,109,1.3571037093975715
20,51,1.3585137357669217
73,47,1.3808859129037176
24,70,1.3266926892101765
38,37,1.3623017147183418
94,60,1.3363802658402295
26,44,1.347379306331277
82,95,1.3520413021157895
37,21,1.378837498170989
86,77,1.3096137717366219
58,66,1.3523956694241082
94,96,1.328631549009255
43,20,1.362298536513533
39,64,1.3669035716780595
77,51,1.3599035111921174
16,34,1.303011620500391
26,96,1.3561681509017944
33,14,1.3590882335390364
88,1,1.3155706663216864
86,78,1.3356322920215982
48,109,1.3574647562844413
88,74,1.3322329350880213
91,102,1.3196099666612489
7,20,1.3690199415598596
74,109,1.359103603022439
26,102,1.3377914664867734
10,11,1.3208813379917825
93,20,1.336467543616891
48,55,1.3775252997875214
11,35,1.275165496127946
15,20,1.3568018706781524
46,37,1.3386659334812845
91,7,1.3250784831387656
50,113,1.3478889358895165
42,14,1.346820437482425
88,90,1.320301502943039
26,57,1.3414529604571206
96,14,1.3337873735332064
49,92,1.3235043815220706
33,55,1.3696327124323164
46,43,1.2989134533064706
42,31,1.3412055208214693
58,110,1.3406510223368449
40,33,1.335599429107138
54,28,1.3282898696405547
34,40,1.3524291930454118
86,47,1.376225998092975
51,61,1.297177152974265
89,101,1.3300678272332465
81,83,1.3281634194510323
45,114,1.3213262440902847
13,17,1.3095183679834008
90,92,1.325506339115756
54,96,1.345377217978239
15,55,1.3745272840772356
39,30,1.3564827271870203
96,10,1.31574907113931
10,108,1.3212910613843374
10,7,1.3328805762742246
33,10,1.331924184624638
41,55,1.391395309141704
43,78,1.3352317397615738
3,18,1.3700990974903107
4,33,1.3112712725996971
32,20,1.3537296588931764
93,68,1.3178367742470332
94,80,1.3283673460994447
39,14,1.3581302425237871
62,109,1.3516147080808878
8,40,1.3483817768948418
93,24,1.3273048166717802
76,40,1.3368563194360052
65,62,1.3513488588588578
58,34,1.3337759926382984
52,18,1.3641196798001016
28,20,1.3567258790135384
14,1,1.3189263504796795
50,37,1.3467631751804479
81,99,1.3394784900758947
82,47,1.3776991228972162
88,0,1.3265868393438203
17,21,1.381177554173129
26,33,1.3405068396989788
48,14,1.3647725081869535
42,53,1.3217512182891369
6,46,1.3073948894494347
42,25,1.3209161864859718
96,96,1.3381925084229027
42,47,1.3581983480003796
72,101,1.3720552591340882
65,95,1.3536579012870789
61,109,1.3436683943229062
67,20,1.3566774406603404
77,21,1.3774508525218283
89,113,1.3174943455627985
54,37,1.330478936234223
10,51,1.337859514036349
32,101,1.3577865828826492
40,51,1.3547738064080477
44,100,1.3044394275971822
65,83,1.3421173904623305
10,84,1.3492160205330168
44,60,1.3412880801728793
14,66,1.3450747677790267
26,66,1.3500910139908748
24,46,1.332022923976183
44,40,1.3202723740999187
54,108,1.3206905238330364
10,41,1.3328895041985171
32,109,1.3521188007933753
67,14,1.3677790803568703
5,18,1.3736828352723802
85,40,1.34052640412535
15,71,1.3367023702178682
93,58,1.3241228003587042
92,22,1.3219291855181967
4,64,1.3666231100048338
54,70,1.3232542042221342
0,21,1.3768180353300912
42,109,1.348344026000372
84,101,1.3710930539028985
28,47,1.373637253684657
95,47,1.3636602237820625
94,90,1.3070070434893881
14,25,1.3186415787786245
58,99,1.3597914263872164
20,3,1.3498617958809649
50,60,1.361154050699302
15,40,1.3453091319118227
14,102,1.3380751108218516
12,78,1.332630134852869
45,101,1.3492471256426402
88,50,1.338446989921587
40,66,1.3487512250763498
75,102,1.3100537189415522
14,41,1.3258762199963843
65,18,1.3586374116795403
58,44,1.3484111343111311
81,54,1.304556351687227
26,18,1.3645236327179842
92,42,1.3280087869082178
57,81,1.3242531738110952
70,50,1.351742365530559
14,44,1.3432861151439803
50,32,1.332013087613242
93,113,1.329980523458549
63,55,1.3710505898509706
20,47,1.3758229256740637
10,78,1.3408588532890593
46,108,1.3226095078779119
81,50,1.3442546044077193
75,37,1.3237778113024044
32,64,1.3599882264222418
57,55,1.3662697321602277
27,14,1.3749755663531167
3,20,1.362315911267485
23,64,1.3687528574040957
42,23,1.3278092981449194
4,109,1.3579258556876863
43,47,1.3859793873769897
57,112,1.3553602104740483
4,66,1.33475954644382
50,30,1.3535629202212607
89,55,1.3366707011259027
7,18,1.3721049140606607
32,14,1.3510846639318126
13,99,1.356347675302199
93,42,1.3318736159375735
34,47,1.3774109530661787
50,55,1.3697948748511928
65,31,1.3476755116134882
91,101,1.3379538910729545
90,40,1.3224503291504723
23,34,1.3187491831236653
93,104,1.3289003404123443
10,82,1.3257340272622449
23,25,1.3136964558756776
94,48,1.324132612241166
16,93,1.304355806671083
75,101,1.340555766331298
89,83,1.3220975728971618
85,24,1.3058366748903478
89,79,1.3110778906515665
49,44,1.3379189079361302
24,108,1.326830592006445
10,61,1.3308483543140548
65,102,1.329157370541777
69,80,1.3410503483776535
28,40,1.3449165182454246
33,70,1.3327208742765444
54,60,1.3504728451371193
38,36,1.3348287652645792
88,7,1.3288481863481658
48,46,1.318783977335053
26,60,1.3595991443310464
46,109,1.3560301938227244
45,20,1.3472245002963714
92,63,1.3317530980067593
26,106,1.3291978761553764
90,51,1.3216653716351305
75,100,1.2977031905736243
96,90,1.3125327716448478
21,50,1.3706506959029607
92,13,1.3231215594070298
63,50,1.3584498298753584
81,75,1.3150191370929991
4,108,1.3275787042719978
65,66,1.3460502635155405
49,40,1.3536065859454018
7,109,1.3666846587189607
94,56,1.314560387815748
50,3,1.3494951565350806
93,106,1.3210486769676208
91,51,1.325719148718885
26,37,1.3423999782119478
41,14,1.3791203807507242
10,97,1.3233180743243014
63,79,1.338732204266957
81,24,1.3103409287120615
45,79,1.327863440981933
45,90,1.3173747179763657
26,36,1.332659566508872
46,64,1.362193077802658
58,47,1.3697777496916907
88,61,1.326813246522631
54,22,1.3291627009000098
10,74,1.3381456934979983
41,31,1.3405578168375152
75,95,1.3309646781001772
65,28,1.3323369441287858
94,10,1.3082472485091006
26,12,1.3429973497404717
10,70,1.324331528374127
58,18,1.366513053221362
90,18,1.3443649746477604
66,21,1.3821880679045404
92,66,1.3337294597710883
30,7,1.318410469950842
49,80,1.351263449128185
49,14,1.37554815943752
65,1,1.3229134157299995
90,36,1.313505167407649
2,37,1.342534462256091
92,15,1.3195082289831979
86,101,1.372139840253762
93,36,1.321744283395154
15,21,1.3711712855313505
71,36,1.298949474202735
10,36,1.3270376835550581
39,101,1.366488036832639
42,36,1.3232816750449794
44,1,1.301337368786335
93,12,1.3344569924686636
89,108,1.304875377033438
26,90,1.3324228899686463
24,96,1.3492768587810653
65,105,1.336622181747641
34,81,1.3505249957420997
16,21,1.3700562928404127
45,40,1.3287380428186484
26,101,1.3609483053109475
54,4,1.3457965588729297
94,20,1.3326486637815833
47,47,1.3544942055429732
47,96,1.3332458117178507
89,15,1.3079920868788446
93,89,1.327895614717688
46,21,1.3685655210699355
35,55,1.3890576234885625
69,47,1.3759215681680612
10,106,1.3244138562253542
50,31,1.3503336523759313
94,106,1.3096627944282122
45,55,1.3555200807750225
58,46,1.3434134504890867
20,101,1.3713502769491501
27,99,1.3483448273868166
23,81,1.3410192451306753
90,65,1.2928343500409807
32,50,1.3567033942256654
81,55,1.3557801927839006
31,101,1.3856140146298068
19,109,1.3646201746804374
48,33,1.3131439833502685
49,50,1.3728257907288415
61,27,1.3343869969248772
47,109,1.3387818485498428
96,79,1.3166696418608939
26,84,1.3578630260058813
62,74,1.3376923980457442
93,75,1.3299204664570945
56,70,1.316548307692366
43,102,1.34166235689606
92,6,1.318093206201281
93,13,1.3268305606075697
42,41,1.3268089230571474
32,78,1.3413369076027135
39,42,1.3427203233752931
10,95,1.3536114602216653
90,108,1.310777091554233
39,44,1.353014643171004
89,99,1.3349273375102453
20,84,1.3627224271850926
93,91,1.3255852844033922
89,60,1.3356319068531906
92,36,1.3194212626133646
93,97,1.317719734140805
45,3,1.3328718968800135
20,60,1.3636450543999672
50,18,1.3669911898073874
54,16,1.3295250604195255
48,101,1.3688871232526643
75,48,1.3065157841358865
63,14,1.3605381747973817
86,55,1.3825307445866721
23,100,1.3161869121582381
72,55,1.3815905132464
2,48,1.295432898303261
44,3,1.327106956924711
67,51,1.3634482089962279
82,101,1.3742026457829135
33,57,1.3442598485520907
23,96,1.3510611642684256
44,80,1.3329266629048757
50,1,1.325146269585405
89,109,1.327064998447895
39,40,1.347012121496456
4,1,1.304707383736968
23,23,1.322781721861767
94,81,1.3275323371802057
4,32,1.2993533590010233
24,51,1.3464079363537687
50,101,1.3668060462389673
42,27,1.3411404370729412
26,109,1.3558047522923775
6,32,1.286964910370963
75,64,1.342277642339468
62,85,1.3363213762640953
93,111,1.3290302391563142
90,109,1.331329386149134
10,79,1.3329840547272138
14,84,1.3580140487423964
57,68,1.2796737594263894
58,39,1.3503540440329485
65,42,1.3398476647479194
7,101,1.3841592813176768
96,99,1.3424046731420927
50,45,1.3302720614842005
7,60,1.357361655150141
45,22,1.3205578391041075
41,83,1.3374280852398701
28,10,1.3153780299637998
58,101,1.3665038371192557
84,64,1.3688681604606765
10,46,1.338651245193822
34,7,1.3384109655661243
81,37,1.3286857080778904
54,48,1.3380815868398972
35,20,1.3640496230551176
90,103,1.3122204297355242
93,103,1.3256162373082978
92,99,1.3425406377230371
17,14,1.3715399993317468
26,31,1.3479715564421244
81,44,1.331120500806719
20,105,1.3415293022324997
32,96,1.3508649314088481
96,95,1.3363835268786974
48,44,1.3345602745456355
83,96,1.3482460746807712
4,47,1.3775932836745466
96,93,1.3270017068300928
65,60,1.3563451471938086
3,21,1.3829150327614375
96,57,1.3171246264662062
57,70,1.3125774104680334
10,42,1.3357367792299815
42,18,1.3574439992329903
28,90,1.3091531367972493
26,25,1.330858278753502
20,31,1.3529977244990212
48,45,1.3011319709143467
61,51,1.3385719231196813
10,67,1.3276651778391428
92,18,1.34273242524692
92,2,1.3334527132766587
42,50,1.352747012994119
4,77,1.3047891594469547
48,20,1.359192309635026
58,80,1.3605814163706131
23,51,1.358713692852429
86,51,1.3600247954683644
50,72,1.337306878396443
88,89,1.3271756491490774
57,40,1.3342340663075447
23,31,1.3414531642837184
34,44,1.3476100755589349
4,7,1.3176765393997942
58,10,1.3347501925059728
35,21,1.3831533076507705
33,100,1.3252033299899526
47,20,1.3442845408405577
92,92,1.3337020884667123
10,55,1.3531686610409193
48,40,1.346111192234925
42,22,1.3288473263382912
10,10,1.3256023535504937
15,98,1.2958465282406126
31,112,1.3800382209675652
86,112,1.3690141662955284
51,4,1.3336497417518072
93,63,1.335877276957035
71,21,1.3744099938443728
1,46,1.3089169158733316
20,64,1.3715357365352767
58,37,1.3456516675651073
38,34,1.3338052363001875
81,18,1.3524491978543145
54,81,1.3415185449911016
57,78,1.3213139389242445
93,110,1.3328887117760522
67,109,1.3629155329295568
34,52,1.3164571393281221
80,47,1.3825894838997297
26,95,1.3616493876491274
65,27,1.3444003888538905
47,108,1.3107972666621208
65,37,1.3344161273645503
26,70,1.3318652752786875
54,40,1.332029101039682
50,109,1.3583329353215439
42,108,1.3228081943733352
3,109,1.366185920579093
16,55,1.3737280858414513
65,12,1.3438377023807593
