PortOfUnlading,ShipperPanjivaID,dist
17,3383,1.1133018412760325
31,6791,0.9646428019872734
50,5855,1.1724997865302222
8,5333,1.0982045180031232
46,4173,1.0695141938381962
44,1019,1.1967438525254173
20,5855,1.240688756108284
6,5269,1.03112965715783
53,5492,1.1864896539066518
6,2992,1.2078790803040778
2,1019,1.2571365966328554
17,1019,1.2179673572203942
44,1200,1.1731519137642212
51,1807,0.9482247843407094
6,6656,1.1394991842763764
51,5051,0.9855445359966585
53,4752,1.0411877860980374
2,5261,1.085531604609319
50,5918,0.954041858070663
2,2987,1.0962338181478637
44,5333,1.0847261654479163
51,6197,1.0279869832364577
44,14,1.132252091009702
21,1731,1.191476821766368
63,5269,1.0275873462004321
31,4731,1.1858844789011138
46,1019,1.2112074309427823
62,1100,1.1033504695764609
63,1200,1.1743150731282574
2,14,1.1726584056658405
17,648,1.0730003379285336
2,3380,0.9896754240617156
46,4535,1.0748752041586809
8,840,1.2566548753529787
50,5814,1.0587387162127666
53,4345,1.053300116344222
44,4734,1.1317654971831612
51,986,1.2222194937723023
44,3919,1.144051999918052
17,5873,1.139589736304645
63,3311,1.1918124215943473
6,742,1.1419331138687474
6,355,1.07258041203022
6,5569,1.2089103017933667
44,988,1.2098079057676452
51,1021,1.1335641326648849
53,6516,1.2526852121310574
17,6573,1.1945046576272165
6,2491,1.2051959271941866
53,4618,1.0426592385296576
63,843,1.1903889487896646
17,4988,1.0575438626110554
17,5251,1.2714331676917416
6,6099,1.2661280121122087
51,751,1.1271341533533163
63,815,1.198637759046895
44,6573,1.1839517535408959
17,14,1.1396728001667984
63,745,1.066657170121159
46,595,1.073659279516765
56,6099,1.3218441073383604
6,1072,1.259894153901509
63,457,1.1614190201674188
51,1458,1.1115465419633048
63,426,1.271865883043834
46,4556,1.1368404391354747
46,3158,1.256121780191149
63,505,1.2136337922087737
31,4212,1.117011612015111
6,6891,1.1852721428232533
62,1225,1.3380179522292954
17,3816,1.0718178060321537
20,3919,1.2236206260110651
51,1386,1.1314879397728614
44,3506,1.0785341507622175
10,755,1.2088723800012044
2,3934,0.9264457992144993
50,2270,1.0343894065756882
20,648,1.0694473987179143
45,1332,1.0678794155163425
17,5178,1.1728195936552115
20,406,0.9738285676305948
17,5751,1.1134487502276897
0,4374,1.213202001793044
46,3242,1.095891483394163
63,3683,1.263444650386061
34,6169,1.2181593206311976
50,2973,1.178878736283098
46,3683,1.2790252002222198
17,2916,1.0368290479694093
63,4233,1.2843262821968113
51,505,1.2225483757044588
46,6825,1.1594803035259247
6,654,1.09759957476386
17,5573,1.1895197076456887
8,365,0.9609121454081365
63,6468,1.0322588911013943
44,1355,1.08726977077978
6,3130,1.0560799869043487
8,643,1.0530817328420068
53,6891,1.1744455210864544
63,3919,1.145346253578152
6,4394,1.0099315004689353
63,5337,1.172906286349254
2,6658,1.1368005869278153
62,4618,1.0762177208172423
44,421,1.028988556670291
63,2176,1.10278988070786
8,5006,0.9628481006781969
10,6532,1.2357902458004122
10,2987,1.075173252395221
45,6891,1.2426254797194685
46,583,1.155029330934797
63,1183,0.9300523645111493
51,4978,1.1988908222743444
62,2256,1.1605806813708373
51,5096,1.1124814058088563
34,6907,1.2464659010126655
44,5823,0.9929704155240741
17,1135,1.0181858186676567
10,1107,1.2218577305653266
10,3511,1.2375663029296058
17,3524,1.0444292447396688
8,4901,1.0468169961656844
50,806,1.094849085169179
46,5839,1.2502034615193094
17,3035,1.1821805660479836
17,130,1.0120602856789316
20,535,1.0502923378454787
51,426,1.2597472577222757
63,1519,1.1186002375824111
46,3172,1.1664459577628545
16,3391,1.1306763115738119
31,3317,1.0837639405259065
6,2686,1.0547576386348478
63,786,1.2169583434505122
44,5660,1.1148445733955927
44,6812,1.203214854001999
29,3611,1.0920885736122727
6,1639,1.2244149116533143
53,2699,1.0982072693295777
6,1019,1.227233990494694
44,1828,1.1950734781899623
51,840,1.2394959511501449
17,3860,0.9496687412528055
51,2857,1.2355297250407082
17,2007,1.114153497985431
29,1846,1.2408245453344924
62,6891,1.183550545147487
65,1482,1.1840083532567536
10,1326,1.1270512637815304
50,1225,1.3091173555169786
56,1041,1.1318506550576006
63,2922,1.1857342693422521
16,6532,1.2362531416916422
16,2866,1.034690042159387
63,456,1.0321045314693558
6,117,1.051635014425431
17,4420,0.9269804548738259
53,5970,1.0941582193065966
8,5375,1.0674419743674142
16,1346,1.1195525995322637
17,4943,1.1000722174399666
63,6401,1.0784709517444884
34,2025,1.1198249251714774
44,818,1.2513500219210982
34,2023,1.2437298516077655
31,4743,1.1454949574545026
2,1654,1.21162518539599
62,5661,1.1185225078037806
10,1259,1.190070462013994
53,3126,1.144890509545803
50,2896,1.0261723133070129
50,852,1.0497948205031986
17,4754,1.116355063526758
62,281,1.1277713222163064
17,6562,1.1815319380589895
17,1466,1.1532086849412215
44,5207,1.2017229752881187
63,2767,1.298745566180774
63,3011,1.1744435245969467
63,4773,1.141363519376942
8,4438,1.2610579409769602
44,1367,1.0457370026935158
17,24,1.1243871045964104
46,2045,1.0937872538343072
6,6722,1.1176813883440835
51,1224,1.153376950217145
44,6589,1.1594101821205445
50,1156,1.2244676197213786
10,516,1.1900318515087878
31,1630,1.0725444938455309
63,6863,1.1053663762286305
8,4383,1.0397979963038648
29,5962,1.1191664189100266
17,2049,1.2408855855464935
44,6048,1.2194565209959234
8,2686,1.0416897358040191
46,1895,1.1335313668740647
8,807,1.1533316395112447
6,3945,1.2615254899220807
8,786,1.2262706969465529
8,1156,1.237836980926139
31,1149,1.3404044189623423
44,822,1.2831496404750007
63,3015,1.1455779364997787
53,2898,1.0959175026842527
53,4707,1.0244177635759115
17,1548,1.102797859880541
17,4641,1.1273761498076575
2,3227,1.1702686823971038
2,1156,1.2676502338477544
10,807,1.172820273254599
17,5861,0.9940806632595403
17,5207,1.2271622951541628
44,5201,1.0954892210928457
46,4866,1.1254309841564722
13,1280,1.2868577341682144
20,5479,1.0304539235574859
51,1419,1.1431922135608537
19,3013,1.3158781070794379
46,6718,1.0694536271372013
53,5457,1.0142866330487388
44,863,1.1965355145345842
63,1391,1.2087924709277493
53,1450,1.168918449963842
50,5808,1.0395553801208735
53,3506,1.0947737600654364
44,6169,1.1744944588946444
53,5738,1.2380655056663923
44,1318,1.0558275181267942
62,6471,0.9222284796248589
63,739,1.0168239107089383
46,5461,1.0716932228367244
44,2973,1.1670804587858064
53,1044,0.8991691060364246
0,1542,1.2097024752625398
34,3888,1.01631152164191
44,221,1.1480850385768073
2,5855,1.2084863590342658
51,4301,1.0775045598191875
63,1820,1.163477881545467
44,6658,1.1081306330327476
51,738,1.0689985484683089
46,4893,1.177109336214406
2,3001,1.0952753396039563
46,1846,1.1935494298481248
46,6714,1.1399860567014133
51,5430,0.9786652528813907
62,5235,1.1570478606403671
17,6725,1.009909673327846
44,1920,1.2777632006577082
63,6251,1.2615104030285562
63,1019,1.1960367912709313
44,1699,1.1122165652258056
8,717,1.1114578369472707
51,2973,1.178450572703566
31,5906,1.1057190618344717
17,6566,1.0978217710341727
63,3033,0.920407065323421
16,477,1.1175130592393023
53,1500,1.1684739493897982
51,6537,1.2014307539377893
46,2287,1.0676757065313203
8,4450,1.0287010414259774
44,1230,1.2203436787905437
50,6201,1.1279424420957054
50,3188,1.1158586485045296
34,4004,1.081890292997871
6,6744,0.9668302509401526
2,4550,1.107918407768011
46,2981,1.0504202011174388
17,4465,1.2649751901626587
44,4234,1.0344740599393845
51,3092,1.020715153110879
63,1846,1.1859727475259985
44,1005,1.017277826155935
63,1156,1.2141056465251105
44,5523,1.3331926933356695
51,674,1.112199975443738
51,6813,1.0457046325983745
50,1230,1.2256379635572168
34,5873,1.1958319480930055
53,786,1.218796637973615
46,3431,1.1349665292405657
17,5492,1.195835888917957
46,675,1.0898767752306802
62,3903,1.1938675979285367
44,389,1.0363559435520853
17,1267,1.2441673018038273
53,4937,1.1368929935353143
56,5738,1.2615030003445489
44,4475,1.0223125574578131
17,1702,1.1997495301600014
10,5839,1.2735004307968276
6,712,1.207957963858332
50,5874,1.0329047880534614
46,2892,1.1085858060978353
50,5326,1.080582931637764
63,1338,1.2430600485365306
44,849,1.248329481376069
17,5373,1.191521898976394
44,3303,1.1551988295146398
34,824,1.1679094739790474
34,789,1.1854533297674996
63,1530,1.1735424404697758
17,2034,1.1002880648842879
17,182,1.08592366998034
31,4670,0.9573077676551682
51,1522,1.059070366567799
63,4215,1.036930765424456
20,4318,1.3058950347559792
53,3188,1.0947554393538408
0,5388,1.1017195582389832
62,5440,1.028275255612763
0,3067,1.1004296075386395
62,5703,1.0085004097116845
46,4752,1.044135635452611
8,5235,1.1510135174861975
63,6552,1.0887433476746082
63,2857,1.2348960563540459
20,3979,1.1629598595734154
44,2552,1.1457466738564628
51,6861,1.1011943693405815
46,1107,1.2345195452549629
44,3493,1.0663431562217218
46,1115,1.1876460249934877
63,2459,1.0136007480323315
63,2126,1.1475258451620383
44,664,1.0726400146127812
44,5816,1.060207954474858
44,6868,1.139230129974229
51,4241,1.0301733030937612
50,6812,1.2170150514159883
44,2348,1.1569897048175335
63,6851,1.0999277710382427
63,6535,1.034510790769543
6,4525,1.1195724180766515
63,4894,1.0560234660016639
46,6808,1.2466728509004628
44,2268,0.9260858467647007
50,5258,1.2324528571750437
46,454,1.2463431528636388
62,3988,1.1884018927812576
63,5299,0.9553802492363113
10,2325,1.014908158885581
50,1528,1.2397233157285623
62,5159,0.9029824478285653
46,4126,0.9313820472785405
44,4528,1.0818642461672425
46,6844,1.2013849169015884
50,3645,1.0977984656180655
44,3247,1.0282806851235884
63,4241,1.023027184286288
44,4002,1.1062324263579544
44,5732,1.127594763679164
63,3935,1.009544157556125
63,4388,1.0618358826530832
51,2453,1.1962888655917985
63,6065,1.1706872710159846
44,43,0.7683663304362979
44,5357,0.9537845748875823
56,2488,1.0563163714749473
8,4317,1.066592134934451
62,6858,1.2096005816544806
16,790,1.1660446420844113
17,5367,1.1803051665691393
53,2226,1.0713760091790132
16,3454,1.2193417703466756
17,1036,1.3173164022820336
16,2126,1.1612191300040908
63,2333,1.1281903157276767
63,679,1.0183834987027305
50,4124,1.0449272963617529
63,5673,1.119904674589634
63,2435,1.0175671742430754
2,1528,1.266266115675015
17,5342,1.13215806973832
45,2462,1.4150350051266807
17,475,0.9300234732883317
53,4567,1.1189176876630103
51,2246,1.1843297609261103
46,2505,1.0241583747390126
44,2454,1.14356192573905
51,2225,1.250910932464259
44,6144,0.9195938876696995
50,5401,1.2018515629959958
50,3457,1.129087522089581
44,6851,1.0908282939344645
62,1528,1.2518012736524855
50,5111,1.0705209438289915
46,2181,1.0376636601452316
6,6245,0.9699003861418792
63,6545,1.157649784215859
8,3545,1.1500653752258845
2,1479,0.9675644947482007
6,5894,1.0281492941347616
63,4557,1.014222243268575
63,6167,1.0758511540479958
44,1885,1.2284748628735542
17,6082,1.2945983516318458
6,4817,1.0896875556292278
44,140,1.1574657673814468
17,852,1.0447157777047582
44,5800,0.9908993914723396
6,6847,1.3128322373543466
17,6663,1.1566419644015176
17,1946,1.1833533644676208
31,2086,1.1508258384253298
31,1937,0.9503988765978387
63,5741,1.0653407137308801
63,5628,1.1108158193528652
44,3668,1.1300272302968162
46,4566,1.0446666505719935
44,6808,1.2440870319093977
50,2118,1.013211193893637
44,6841,1.1234595818178994
46,2521,1.0658227279782295
63,2257,1.2366814107767172
2,3436,1.192062166652509
51,2257,1.2327376625367574
31,1797,0.9781055152416229
51,6619,1.0956534370779991
63,3993,1.0307922874843436
8,3970,1.2187601317252432
53,3867,1.1721003582434995
50,5569,1.2023884685976165
46,3012,1.1918235206976533
53,3903,1.1778503290510602
53,634,1.1407602663551057
31,2959,1.0921818358557565
8,460,1.0274637192487717
20,1824,1.044697070228202
63,1076,1.1448157105062688
50,227,1.0917061758892876
46,2869,0.9256058104469308
46,5373,1.1761129517108202
63,5776,1.1225760547178132
63,4234,1.032324309859957
10,3372,1.0343558085816247
44,853,1.1817378673170293
17,1100,1.1017224820596832
8,2987,1.0653649047017097
34,2712,1.0974006759268897
46,806,1.090130946465901
44,3119,1.155077900604478
44,740,1.1285592148945267
20,3298,1.1044752946389573
6,5918,0.9604402328176158
53,390,1.2259320010031973
46,4601,0.975455184600183
62,1555,1.2824934119624751
63,1321,1.2816781933818544
44,5205,1.1803063099671687
51,6918,1.2001206275225351
51,3160,1.214685510311808
10,4692,1.2727419824472495
2,3349,0.943825751543045
44,6701,1.129702014981636
44,2857,1.236646009343011
50,1209,1.0450810510665178
51,2987,1.0566825536744935
17,6666,0.9699238134281976
62,1307,0.9586934590978282
63,53,1.0778191834688187
44,6341,1.1648229046591692
17,5572,1.1572766527533531
44,270,1.2115937230576361
63,5387,1.144511688766735
51,4913,1.2099687824291843
17,171,0.9188001815761838
50,269,1.0104616962905442
5,3410,1.2399601808616094
51,6818,0.9859607980885942
51,1019,1.20553089186017
44,5174,1.2485569545200892
16,4752,1.0432445513350623
2,1096,1.1137876154056616
17,5747,1.193250771611929
44,290,1.1889627794069904
44,6254,1.09792537348611
44,2785,1.2300413740532739
2,6396,1.2763381100126676
46,5624,1.1502784873758043
63,3934,0.89775322164808
21,1301,1.3695584258862905
51,6573,1.189170178159007
51,6393,1.2220106696976083
6,4447,1.1522968613675661
16,3957,1.1031530620530248
2,5819,1.1013088439192091
16,6497,1.0186847320624761
16,160,1.0842784854383873
44,4158,1.083530065204416
6,5492,1.1970516352781229
63,1429,0.9629778851355825
31,6737,1.2254411172387856
62,1432,1.158398776714291
62,333,1.1937784855919225
44,1167,1.18834866193356
51,1225,1.3113481365144253
17,4743,1.16415565234742
17,5854,1.1911382504871912
16,949,1.0728068388998508
10,4694,1.166410974093846
17,5872,1.237091070839337
63,3000,0.9573285159255777
31,2790,1.1563597693873038
16,505,1.2425998326923167
62,875,1.0953713698046548
16,840,1.2582965338702448
62,1063,1.1059900067214454
63,24,1.1118240948500377
63,5621,1.1965507356716054
63,2765,0.9626100521002497
16,1156,1.2366552448698453
17,2845,1.1504230277413237
17,1012,1.0041574298936342
62,4651,1.1160777248442173
34,1930,1.1312050909868308
44,6663,1.1436723098158836
31,2010,1.0403774511401676
31,1836,1.1312594263415252
6,61,1.1537567951849528
8,2112,1.1331638576728957
8,6891,1.1768563860761267
29,3086,1.346731140677418
17,6164,1.1945755287140076
65,416,1.0479220007546246
53,2161,1.0838293044694833
44,5864,1.0739028983350312
63,952,1.207299951996122
51,3200,1.1040323578885622
63,189,0.9565587022474834
63,5372,1.1988400481641293
31,6438,1.107468387893667
17,1878,1.1058424360983605
44,2407,1.1510715314320155
44,6440,1.0742800061208462
44,583,1.1463546018515314
44,6875,1.1240515575877257
17,2927,1.0040145005498613
53,4208,1.065443794841745
10,5492,1.1920439579657145
31,1500,1.191022532859019
62,5339,1.1497270142925637
46,5001,1.1336004137992859
44,6,1.031290783546865
63,2407,1.1530981292682034
8,3782,1.1722425068063396
17,2173,0.9222431757620403
17,1346,1.126433854390468
17,1259,1.1899106060819966
46,5853,1.1243730272565569
44,6878,1.1693311440093177
34,5468,1.0285125656851701
8,1046,1.2648134655984384
31,1253,1.2564765234211726
6,3213,1.1426376040492738
31,5,1.1590258393968855
63,3084,1.1690148716526372
63,5857,1.1853338839220149
63,5207,1.202803762363536
2,1021,1.168236143887043
44,291,1.070151757981096
17,4680,1.0259713791310787
17,1675,0.9451700709760189
2,1763,1.1917368381151132
8,6637,1.024932929181627
34,5017,1.2399337117427163
8,1645,1.2149318883727704
56,2433,1.280160556946482
36,718,1.0452649923307555
63,6822,1.2501142514603478
62,1617,1.0996166865141797
53,1230,1.236799524298736
63,3778,1.0277243394936835
51,6842,1.0832241933260645
63,5232,1.0419108452541488
44,5371,1.2516918846272997
46,3649,1.1093577747898442
44,4313,0.9080402180552483
50,5407,0.9807223760123763
44,1612,1.053598770073482
53,849,1.2482563353010587
44,5337,1.1780184917151928
2,4475,1.05040945086096
17,2451,0.9298179392436785
44,5607,1.083122736907431
44,406,0.964221944367247
53,3683,1.2787370005888599
51,1846,1.1938448114586728
2,4256,1.0090342057602746
2,3966,1.122145684702056
46,4486,1.1598723320556539
50,1920,1.285066442830222
63,3026,0.9775308280118874
2,1955,0.9537198008703334
50,5492,1.1794144218521458
6,3639,1.2359085205410207
63,2048,1.2245643575276648
46,4938,0.9870399816759995
8,4009,1.1710633273635591
63,4520,1.0256648840648788
46,803,1.0379258223942347
34,1366,0.9035097041300365
16,1149,1.3116300978830882
50,6707,1.2633478045463562
17,4550,1.0907832088747196
63,766,1.104651473994766
50,5841,1.2158341168292932
6,1133,0.9528414756059647
44,1886,1.1778412676815475
50,3053,0.9638686166810138
44,5343,1.0316405732716833
10,5738,1.243680756006922
6,4695,1.2069048540932792
2,5166,1.0040195030825478
63,6891,1.1606200047369515
63,6596,1.168162071279117
62,1372,1.2941735142043658
63,3957,1.1002918857681965
44,1933,0.9540476858881968
51,1292,1.1361155136421854
63,785,1.1453730865780796
53,3713,1.1805065412606512
44,4526,1.1757439683923232
16,3511,1.2423135616949625
44,535,1.0279260781327528
62,2136,1.2117078070129668
10,2735,1.0214888348377176
53,6816,1.2107479141226836
63,3861,1.2710096452917372
6,6658,1.1409574805625848
20,6169,1.2349228379981858
63,3121,1.1397151489342963
17,2539,1.0934507500912463
17,4498,1.0264029098408562
44,864,1.132313850734915
60,3903,1.2948340496846609
16,4290,1.1312374568411283
46,702,1.186722528721605
8,5262,1.005211713191654
53,5815,1.129050953047616
44,840,1.229086748723473
53,1462,0.9884073441582066
17,4807,1.1677921816174472
2,5906,1.1089576058355826
44,4101,1.222860993019172
62,873,1.0250883626618557
31,4991,1.1348174358052867
29,5454,1.040754592644849
51,3563,1.221880976642881
56,3420,1.1571662952857358
51,853,1.19076488965324
10,2778,1.1432597956487112
8,3683,1.2856912772570337
6,1545,1.1080144214709955
63,1283,1.1385957371177418
44,6558,1.193519420190049
6,1450,1.1651524531521968
63,6295,1.1147094845239605
63,4550,1.0717118271526747
20,1717,1.0157531635569674
44,365,0.9719884185386556
6,6300,1.0127688265804733
46,1930,1.1228829754649527
50,4877,1.0488766969314642
6,6077,1.110437938278275
17,6873,1.1570485449795211
46,4728,1.1068558714219503
46,3542,1.1653582932693618
50,1699,1.1178772760488624
17,5086,1.1017279891031129
44,5618,1.1976368994052922
63,2351,1.1359492620187146
16,3287,0.9914274258272988
63,2462,1.3413103989192419
44,4664,1.0554777288011141
63,3441,1.1574676111340523
44,5583,1.1975068939583642
17,1115,1.1883992574044637
16,3665,1.1336752596710409
44,783,1.0723597561674458
51,2330,1.2325779032627386
16,6107,1.0607697958392757
50,6889,0.9677231929131916
65,3451,1.1704200474279267
51,3545,1.1396310010126658
44,6648,1.109455220401287
51,5258,1.227645707981927
63,547,1.1015394633369786
50,3472,1.0422728270890989
53,3545,1.1525476170437676
31,3441,1.1907364481261797
63,1115,1.1667650938034058
44,4237,1.0517116055956908
2,2650,1.1031898658589594
8,3848,1.0533847463583308
46,5741,1.0656517414110047
44,6454,1.0863686503310288
44,2668,1.081601191844259
44,329,1.0462847702604319
44,1570,1.072682326393468
62,544,1.1360049505851098
29,2453,1.229267896818263
44,795,1.0654443843024117
51,1724,1.062272259832493
0,6847,1.3090541054095541
17,5253,1.0788708494177885
63,2669,1.1513061874679156
63,2494,1.2241218175206865
51,2459,1.0217656615589346
17,2497,0.9266843114580426
63,2493,1.0568018505083663
8,2126,1.1549021946266294
2,4249,1.097185812092253
63,5294,1.1234396123992545
50,2571,0.9291203225563679
63,6147,1.2241553706782204
6,6295,1.1349657672856535
60,1666,1.196721718779632
44,5770,1.0438149401119776
63,2311,1.0519296822271176
51,6509,1.022598653233477
63,6799,0.9576085430702993
44,2201,1.1064609794744424
60,5885,0.9761243566338506
46,6069,1.0252891236658408
6,4614,0.9323216368045125
63,954,0.9726239506687436
17,4886,1.0770022339254086
51,6701,1.1304568076240165
51,2560,1.1320996303111315
6,790,1.1788148237392306
63,6054,1.1042872124484606
50,6844,1.1974431872367859
44,2137,1.1349839137068816
65,3197,1.3242406307586603
17,4950,1.1866853386163712
51,3471,1.1537507666008813
62,5098,1.0998003514749664
63,330,1.0818493046930857
44,5379,1.1864555621702624
62,1039,1.1477809664128082
8,5156,0.9454631975718907
31,4016,1.1306335590779781
44,2428,1.1219472799982344
31,6907,1.2215382054980313
53,6862,0.985025937535933
44,5484,1.1880862518612827
63,1107,1.216647065244615
63,274,1.109777897330267
20,6717,0.9933093568044049
44,3467,1.0657112167349883
63,1348,0.884027008499418
63,6847,1.2911575862339564
16,5289,0.9742788581975869
17,2146,1.1285434878830398
53,4773,1.1561986676284246
65,5258,1.2690685402069772
8,790,1.1737547633903367
46,3645,1.0910602589803082
58,6844,1.2900557134832655
63,3746,1.1772461589425802
17,3318,0.9946100115776062
44,2462,1.3412563321845872
53,5352,1.1962321512401104
50,6438,1.084223855952067
44,3437,1.2443106238331114
63,6875,1.126616188458034
53,2236,1.0655652244708367
51,4234,1.0444852177585875
31,6886,1.216895690453904
17,4711,1.0801448510693652
44,4124,1.0408843391175782
44,1554,1.1461988958929266
6,4937,1.1460225262812205
44,3912,1.0878116209059954
6,648,1.0705317328018802
53,3206,1.0026778278074093
6,1843,1.1214605461406921
46,4234,1.0473717142428671
6,1334,1.0361818167979695
6,3645,1.1163333772814699
6,2950,1.2076043859124184
44,5906,1.0644728615048475
53,5235,1.1427696064846324
8,2998,0.9554299988916942
44,6099,1.2411659402506692
50,2840,1.11803312972188
44,3192,1.1624588902507509
63,2491,1.176899058478219
63,637,1.231760254928044
63,1135,1.0082311972842686
17,2729,1.0523981058171816
44,2084,0.971419512427279
16,732,1.0817207514774054
31,4035,1.2076804993807204
17,6270,1.1385051693235124
8,1294,0.9817353098520211
63,6029,1.0364355838724546
6,365,0.9753679393657616
46,905,1.1682852980281626
10,1391,1.2420139629393816
17,523,1.0678040906786919
63,231,1.1826736721808888
65,5654,1.2431464865803719
6,3587,1.2178104370832443
44,4308,1.1721959122057473
51,723,1.1890354848333768
17,6589,1.179657596762159
51,3734,1.1548513174057007
51,4308,1.1797422851834978
44,1452,0.9003473932721785
10,757,1.191924055239984
44,6381,1.1555028736059154
44,5813,1.102255882429225
53,1223,1.0570874818201577
6,4971,0.9894744619461042
63,5085,1.0661774204511727
51,4910,1.1794509052165918
8,1019,1.224404964596033
63,2597,1.214874918971743
50,6658,1.117326227016747
6,3957,1.120759308072073
17,4520,1.0514441191085748
62,2987,1.0863441180969988
62,5616,1.1647428290120192
44,622,0.9797822823747993
62,3789,1.1473644459620118
63,1604,1.100927556465779
63,851,1.2340623587369919
50,2884,1.1305436632995094
10,1137,1.232333303030048
63,5334,1.117164743914535
58,4476,1.030174852149295
63,2889,0.9665341560861894
29,2491,1.1987890622445516
17,3604,1.1464470784579004
2,4816,0.9748241321316787
45,3511,1.2927795927971601
50,5823,0.9973697779434068
51,4507,1.092906015259879
8,4173,1.0844593308866024
6,5873,1.1431395676253098
51,843,1.1953789038317544
