HSCode,PortOfLading,dist
81,20,1.2781852164438792
15,236,1.3122847144092833
24,238,1.233899464564664
46,101,1.1791566152657782
42,174,1.271477269274848
58,156,1.2341222543431545
62,236,1.2907690006707395
14,230,1.3104201768125807
54,72,1.2513661121151276
89,174,1.2504058278032713
76,221,1.3207551389932632
86,246,1.3243006489106588
94,91,1.2554492008473193
93,66,1.2450353404773133
51,27,1.297858476638794
96,130,1.2343285296644484
32,169,1.2880615485566003
58,246,1.2989648772137505
96,20,1.2431368295635497
38,218,1.2859332369906562
63,114,1.2817625626921654
81,76,1.2774021407323224
45,65,1.2319810216182046
15,94,1.3189152990068709
96,53,1.2638144743229662
93,157,1.2778251878251987
65,154,1.2658638406012739
33,27,1.2584989283766066
41,136,1.3217101671866007
93,49,1.2651123010686465
62,5,1.27337056169303
43,151,1.263974092900753
41,88,1.291059015052659
3,237,1.329234602195876
4,106,1.2120562770536967
32,32,1.2602140286139079
93,196,1.2353534033255917
39,166,1.26651950606278
89,178,1.2557275082383836
70,127,1.337072715163231
44,55,1.2539336010813713
8,42,1.3469941105161394
58,151,1.2525471251990115
34,215,1.2767550024603094
93,50,1.2456095442175865
76,109,1.322757058909961
54,92,1.2511966920324735
58,42,1.2950394451618195
52,237,1.3186935974018914
83,75,1.2005532713873046
50,42,1.2918064785855157
52,114,1.3212681604283196
50,169,1.280154020658561
91,89,1.2394609125331044
32,20,1.264509650213378
90,136,1.2728504634329252
45,53,1.266205315611192
28,11,1.2680642221655165
38,140,1.231610813311168
14,208,1.2631286302847522
50,141,1.2631181733948844
81,109,1.308533902679171
48,218,1.3156365092311586
20,218,1.2926635848624366
17,235,1.3235007567065102
32,152,1.2955920419522695
48,32,1.2927990300314767
63,138,1.2524021342396736
93,79,1.240959229213851
6,192,1.2419188501579421
23,185,1.2772658430039883
82,218,1.3065687545708247
63,5,1.2738196567765303
93,92,1.2616718177284514
72,129,1.3072841252599443
23,8,1.2632212830441338
74,127,1.3433705866336823
40,238,1.230557657778263
61,90,1.2772239372134209
10,19,1.2400279151541846
65,141,1.2532769095684801
91,230,1.2722434816615922
65,136,1.2781757770904474
67,11,1.252571766929967
93,125,1.275159024234329
82,169,1.3124001324176788
26,246,1.298488335950034
77,218,1.3242319822311401
74,246,1.346938586660794
84,246,1.330586701631546
74,218,1.3268948835986
54,236,1.2783389120761837
88,219,1.2685716907892908
10,230,1.2876473260777337
61,236,1.3037182614207268
45,178,1.2529150311435973
88,49,1.2606726278151785
32,127,1.2997139585869653
24,8,1.258039859323097
40,221,1.2872102047715868
44,223,1.2445643384541785
96,227,1.2433209525687354
10,76,1.258244036031621
65,96,1.2877469839794295
44,27,1.262163003108331
83,234,1.258194706269673
89,223,1.2366587296128273
94,148,1.2726593938257014
31,88,1.2845761946269445
91,140,1.244839077017137
44,20,1.2544467555625098
14,193,1.2465438012565886
26,130,1.2463926279119082
88,76,1.2595812260572399
45,15,1.2464348993131094
44,42,1.2918117684977395
65,55,1.2564052077276366
10,60,1.2687544056347437
10,236,1.2835310676268168
26,25,1.2460712332810675
32,88,1.2744103350809641
67,9,1.2869644686579704
44,140,1.2512334829994611
5,168,1.2044370307454042
85,42,1.323122228894915
63,20,1.2560766200934137
92,173,1.265911624101656
57,169,1.3173827358654566
15,231,1.2744205104453223
93,107,1.259919109089034
92,44,1.2393550553492136
93,25,1.2539124081709556
39,103,1.2389906644821167
4,126,1.3051574868815286
54,202,1.2483308868748801
48,53,1.307079968707902
0,218,1.3192143333809716
42,112,1.2631991942014014
20,151,1.2696856835058756
84,127,1.3287345554147447
28,246,1.3336850724049978
95,246,1.3349254812513078
58,98,1.2588533386588097
20,149,1.2329635481749261
50,27,1.2610583826899529
88,162,1.290333160332271
15,109,1.3088068791798182
20,72,1.270751442760229
14,138,1.2771320771425962
90,229,1.2580782695274269
45,127,1.289869093469211
93,150,1.227185724037034
54,215,1.2662517380501543
50,194,1.2540696933865547
88,158,1.2804243468812533
15,189,1.277820029429027
75,138,1.2709544732767557
65,18,1.2695671330605234
65,56,1.2469728940299578
58,72,1.2553637309798173
83,221,1.2942639929907662
72,127,1.34175971363272
63,209,1.2333442951951707
38,20,1.2663821088416236
81,105,1.2967711357133729
58,19,1.2287358694842883
33,152,1.2881041467189789
26,237,1.2845073278461183
93,132,1.2439201305221235
57,188,1.3050432396786553
70,221,1.3193523777382714
14,191,1.2495863437652588
92,71,1.2481327722115176
94,181,1.2413404834057604
26,208,1.2572748470785362
13,152,1.3235876858234406
68,64,1.3285351991653442
10,45,1.2607868830008166
46,202,1.2786077378051621
93,135,1.2689847871661186
75,141,1.2880246937274933
32,126,1.2846623680421285
57,148,1.3104847541877203
92,57,1.2221129978341716
27,200,1.2672453107578414
88,138,1.2502239452941077
3,211,1.2732608541846275
23,230,1.3154558454241072
4,165,1.219797818256276
43,246,1.337365244116102
57,126,1.3018902284758431
4,67,1.2465258528079306
44,64,1.2742735083614076
89,136,1.275557804852724
65,130,1.2351494851921285
32,244,1.2948294601270132
92,157,1.2774532961526088
7,237,1.3087614008358546
16,202,1.278440488236291
32,215,1.273616689922554
90,138,1.2403312474489212
91,162,1.289892194526536
23,5,1.2855120740298713
58,94,1.2876171043940954
89,109,1.2723467339362418
65,188,1.2721227535179682
61,42,1.3119991506849016
34,130,1.2606769778898783
58,11,1.2460440791078977
50,136,1.2864125445485115
94,36,1.2528719109083926
77,48,1.318495667406491
91,59,1.2455880439707212
63,221,1.2731935211590357
62,64,1.2781659896884645
44,174,1.2616334930062294
10,49,1.2620316254241126
33,45,1.2429614993078368
65,122,1.2858219943009317
40,30,1.2334214832101549
57,221,1.3083878776856832
23,198,1.2336463598268372
93,251,1.245844307754721
94,46,1.2537351420947485
42,96,1.2989361137151718
91,66,1.2316850894795996
76,114,1.3301619738340378
91,75,1.189303112615432
91,20,1.244035614920514
42,114,1.292572715452739
62,157,1.2667124750358718
16,96,1.2874653552259718
91,164,1.2227745641555106
93,73,1.268349476158619
54,34,1.2424972376653127
33,136,1.2849680387548037
47,27,1.2623729232166494
24,19,1.236842820154769
26,34,1.2421774536903416
92,21,1.2685240134596825
92,233,1.2581327948719263
75,127,1.3140922210046224
36,27,1.297404755439077
93,193,1.2577255280422313
89,5,1.2593920480992113
93,220,1.267467599362135
32,11,1.2552732527256012
85,31,1.2229489188175648
50,230,1.2860564206327711
49,194,1.2409233003854752
96,91,1.2487727222698075
65,138,1.2505601995757647
28,27,1.3031346138034547
63,244,1.2846383494990212
63,96,1.2951238772698812
65,76,1.254648867994547
26,51,1.234393222257495
50,246,1.2942638184343065
92,56,1.2488588238401073
79,48,1.2972128348691123
46,234,1.256175975714411
38,197,1.2173834629356861
62,91,1.2437569797039032
40,119,1.248511377722025
32,221,1.2811940631696157
26,222,1.2426578721829824
48,192,1.2629607426268714
26,27,1.2616190452660834
46,237,1.3080668385539735
26,185,1.2623629591294698
90,27,1.2506455358650004
92,162,1.2941704669169016
37,218,1.3296470961400442
50,20,1.2592210886733872
45,88,1.2649326979049615
10,160,1.2719361090234347
26,76,1.2564128176974398
10,69,1.2919471918472223
91,216,1.2203332334756851
75,202,1.288208129150527
46,132,1.2239181492477655
21,221,1.3163087793758936
10,163,1.253613171832902
95,244,1.3263622522354126
52,127,1.329499093549592
34,48,1.2868636825254984
39,75,1.1941010462386268
83,244,1.3049925246409007
65,49,1.2571784534624644
63,158,1.2921040558389254
81,186,1.2637974609221732
63,90,1.2685389901910509
4,223,1.2610815787754421
65,151,1.2560553639528476
44,136,1.2887322253414564
88,216,1.2251051089593343
93,68,1.254428867250681
42,24,1.224978230893612
7,88,1.2903632330042976
90,221,1.2533372810908727
88,120,1.257148967789752
94,130,1.2365319670311041
52,48,1.3072578034230642
91,144,1.2276281395128794
83,0,1.2985427464757646
64,228,1.2865833299500602
50,154,1.2593042464660746
61,155,1.30289299679654
61,243,1.2955497758729118
26,141,1.2642657629081182
42,188,1.2868672928639822
41,32,1.2757993510791235
96,71,1.2441843088184084
26,230,1.2909834065607615
10,228,1.2733187153935432
33,208,1.2450343085719007
26,244,1.2904276656252998
63,243,1.2796914290104593
88,90,1.2680579844330038
93,247,1.278931411249297
93,0,1.2954588862402099
81,174,1.294181921652385
81,235,1.3035042371068681
31,152,1.3131136638777596
14,72,1.2742616002048766
10,114,1.2826592070715768
88,124,1.2739711286766189
65,91,1.2466452653918947
26,197,1.245046348444053
46,221,1.296920738049916
88,230,1.2709210046700068
92,223,1.2398508877626486
63,137,1.2406302621322018
88,27,1.2500258088111877
93,110,1.253457557942186
46,126,1.2885863142354148
75,169,1.3035733529499598
54,174,1.2551446886999267
42,11,1.2569039815238543
41,103,1.2231598113264357
75,48,1.2917530941111701
65,161,1.2467465070741517
54,9,1.2709910739213228
62,75,1.2021711415478162
31,188,1.294563970395497
58,238,1.2324972748756409
63,71,1.2358964011073112
58,237,1.2831618700708662
90,204,1.2285142014069217
38,141,1.2688792773655482
92,216,1.2286661905901772
89,94,1.272102109023503
81,126,1.3021556160279684
66,218,1.3205985980374473
83,219,1.2870710449559348
42,236,1.2924916462174483
63,89,1.2332171297499113
26,194,1.2617536644850458
49,109,1.302956862109048
49,53,1.2897773087024689
65,139,1.2482267415949277
89,155,1.2896296364654387
31,127,1.323671349457332
2,202,1.3039894763912474
39,136,1.2814269927995545
89,57,1.21198747413499
65,185,1.2568881011434965
93,211,1.266683035397104
40,19,1.2323268641318594
45,74,1.2929038447993142
15,48,1.3055124815021242
49,87,1.2483892435474055
62,155,1.293441996909678
96,228,1.255951697272914
71,22,1.2051409280725889
93,240,1.225672103763957
10,197,1.254505125007459
90,129,1.2667923559035574
93,224,1.25948951286929
65,69,1.2789500816059964
7,60,1.2407260750021254
90,96,1.2788424332227026
83,174,1.2791733933346612
24,246,1.30824043069567
40,144,1.2515774028641837
42,109,1.2867067264659064
14,27,1.2862370237708092
24,236,1.2929123703922545
44,94,1.285204077405589
33,89,1.242172610014677
10,188,1.279140625681196
42,72,1.264486548091684
96,95,1.2325402253440447
44,122,1.285879601990538
34,188,1.2912517551864897
24,244,1.2996810121195657
16,48,1.2966001736266273
88,140,1.2534294196271472
63,64,1.2776056517447745
32,211,1.2739010793822152
43,11,1.2575108408927917
65,25,1.2464430387730576
44,185,1.2607744698013579
94,151,1.2669741213321686
47,169,1.2873547268765313
26,94,1.287135579756328
50,126,1.2725342277969633
81,230,1.3157349973917007
40,61,1.2188353801944427
4,152,1.3239739771400179
42,42,1.3005028643778391
89,179,1.2326948073293482
14,56,1.2444623932242393
46,246,1.3191309081656593
91,56,1.2441071500735623
35,148,1.3134712406567164
83,78,1.2336234343903405
14,236,1.3071544532264983
46,71,1.2113259438691395
69,20,1.2870779633522034
88,233,1.2538747675716877
4,194,1.2562948688864708
61,235,1.2913275148187364
45,164,1.2270449634109224
43,222,1.2494770362973213
26,125,1.2894693102155412
20,127,1.3107029689209801
27,42,1.3255775570869446
92,55,1.2626759122524942
86,55,1.2278276426451546
23,188,1.2972619810274668
32,246,1.3025584753070558
63,155,1.2929531543382577
85,114,1.3074669114180975
32,69,1.2904338788773333
81,164,1.2551695768322264
79,64,1.304952587400164
19,27,1.3040801967893327
48,211,1.2850889265537262
62,90,1.2674447824912412
40,8,1.2558665863637413
49,157,1.2469790788101298
90,230,1.2678597910063607
47,248,1.2093075489891427
65,124,1.2703132421842642
94,230,1.2811854854226112
26,42,1.2948771661945753
20,114,1.3040995129517146
32,72,1.2633138809885298
70,228,1.2991893887519836
56,202,1.3169182219675608
47,112,1.24130975614701
85,129,1.291168529008116
47,107,1.232464551526521
43,138,1.2828968997512544
92,123,1.2452654086186417
96,99,1.2357109944735254
69,74,1.3165166761193956
32,51,1.2384271933031934
54,109,1.2724556837763106
79,162,1.293694217290197
93,35,1.2400093280843325
93,95,1.2409630114478725
45,237,1.283981898001262
90,126,1.2527373816285814
46,48,1.2948943908725465
93,118,1.236069575750402
65,88,1.2590344862214156
39,194,1.255349492388112
26,148,1.2825409754046373
96,113,1.280548659818513
63,228,1.2667413375207357
20,238,1.2443606129714422
86,114,1.3126722020762307
10,127,1.2881282376391547
93,75,1.1988466339451926
93,140,1.2562893396243453
65,234,1.2457637786865234
57,235,1.3128470523016793
50,237,1.2803579654012407
38,48,1.2810114068644387
48,114,1.3255077770778112
65,57,1.2177369615861349
24,130,1.2541531643697195
45,137,1.2366580186145646
63,215,1.27228294226474
86,136,1.3251510560512543
26,159,1.2550195210746355
4,45,1.233518263059003
23,202,1.2840073694075858
72,136,1.3433649731533868
2,42,1.341542654803821
44,53,1.269836028771741
88,89,1.242373586100127
67,246,1.3336654241595949
4,91,1.221502339201314
93,31,1.2593417572123664
33,221,1.2747567572763987
42,151,1.2631735088569778
44,202,1.2583839712398392
65,157,1.2699651499944073
50,45,1.2482990441577775
81,31,1.2593688049486704
93,237,1.263845229787486
43,72,1.2797666106905257
94,236,1.2836902875985419
83,162,1.2921008978571211
89,15,1.2531213664582797
45,8,1.2575571510408605
27,136,1.3209802061319351
89,209,1.2376183516212873
42,9,1.282471761639629
58,89,1.2453080777611052
90,233,1.2446927327130521
92,140,1.2588903864047356
95,20,1.2892302487577711
4,76,1.2511766075289674
7,221,1.3059786260128021
76,233,1.2726244990314757
24,221,1.286663789834295
40,169,1.2944893049342292
6,76,1.2372482315238034
75,0,1.3057734849197524
44,228,1.2649089651448386
90,112,1.2470525354146957
14,42,1.3217291746820723
65,72,1.255781480776412
88,177,1.27351825684309
54,13,1.242918430694512
93,121,1.2442008943430014
74,202,1.3105876020022802
14,130,1.270675192986216
42,129,1.291386638368879
10,20,1.2629366729940688
83,220,1.2695663895990168
50,191,1.2438709086605482
34,53,1.2851959190198354
39,238,1.2270420587488584
34,9,1.288101393197264
10,149,1.2384350949100085
92,177,1.2784002763884408
42,222,1.2481830407466208
19,189,1.273924001625606
7,246,1.3266137050730842
96,98,1.264727649944169
73,20,1.2939711660146713
75,64,1.3032625147274561
76,169,1.3274325685841697
7,42,1.3254586713654655
45,37,1.23459123919851
65,126,1.2666614758116859
89,164,1.228840016892978
65,137,1.2514106727072172
41,49,1.2519961179101042
28,202,1.2981729358434677
92,181,1.2386064710361617
26,28,1.2212261690625124
94,238,1.2500513270497322
12,236,1.31057570874691
34,202,1.2739762365818024
88,121,1.2364264556339808
92,178,1.2677755228110723
54,90,1.2727580192898
82,114,1.315640892301287
88,23,1.263221406244806
94,75,1.2024465586457933
70,244,1.3309612231595176
80,48,1.3144384707723344
35,32,1.2853473616497857
17,185,1.2833482170743602
89,55,1.2505661802632468
14,166,1.2912550664373807
75,136,1.3181501626968384
76,159,1.252064697444439
26,8,1.257983777272914
41,48,1.3018938579729624
64,42,1.3270552605390549
20,120,1.2566213820661818
48,188,1.3100407464163644
83,236,1.301938955272947
4,246,1.3361834287643433
93,99,1.2447163044874157
3,61,1.1699667155543076
85,162,1.2847521677613258
77,234,1.2710540667176247
20,154,1.2737118378281593
47,87,1.2368308837924684
10,8,1.2615211008648788
96,234,1.2402736842632294
45,228,1.2698898198349136
57,202,1.2906713741166251
42,237,1.2908161112240382
91,157,1.2730569002617682
28,189,1.2768507152795792
31,151,1.2507258249180657
89,23,1.261244549815144
48,130,1.2861426174640656
31,246,1.3268267618758338
65,216,1.2264141323310989
4,202,1.2975959032773972
92,107,1.2609288256083215
76,162,1.2994527178151267
10,244,1.2853250120367323
33,141,1.2610491748367036
4,88,1.2996861530201775
44,155,1.2912302204567823
14,9,1.2892119958996773
89,222,1.2273553785468851
47,136,1.2886813304253988
93,119,1.2554196843079157
23,114,1.3168280869722366
94,74,1.2879089329923903
17,107,1.2224657663277216
62,69,1.2812396492809057
48,166,1.3025376498699188
41,191,1.2199867024485553
57,42,1.3301152544362205
39,5,1.2604724482766219
65,23,1.272870930443917
4,29,1.204376969486475
33,94,1.283950884427343
65,213,1.2398348387463816
24,34,1.2390343961971146
7,99,1.1958381094570671
23,235,1.3066124532903944
35,218,1.315459696309907
76,74,1.3226272336074285
34,235,1.2907383271626063
47,11,1.2449293682085616
54,5,1.2617755238898098
38,114,1.2972661618675505
10,165,1.2537968078894275
63,16,1.209640119756971
94,5,1.2641235834120639
26,174,1.2626667586820466
48,148,1.3163956254720688
89,157,1.263042681717447
92,9,1.2704436558165721
15,130,1.2792207130364008
31,243,1.3090882429054804
15,11,1.2616980001330376
39,244,1.2820992640086584
20,202,1.272700269307409
39,126,1.2715193810207503
86,243,1.3070748554808753
51,109,1.3124458938837051
93,16,1.2289638319717986
65,208,1.2591923169259513
69,144,1.2750095682484763
24,127,1.3041700550488062
71,218,1.3353715070656367
1,192,1.2485666865749019
20,221,1.29531506555421
89,230,1.2704307266644068
58,141,1.2625292944056647
76,218,1.3210140381540572
38,202,1.2660534530878067
10,140,1.252635257318616
48,94,1.3300706212009703
54,151,1.2516715001048786
64,218,1.3049985532249724
47,152,1.2899219223431178
62,124,1.268298092697348
26,200,1.2805431476195477
54,188,1.2716245480946131
67,71,1.2166306945894445
34,11,1.2569879527602876
80,246,1.3379320459706443
96,141,1.2518815313066756
65,16,1.21971536268081
34,32,1.2699057183095388
45,146,1.2399801345808166
70,233,1.274702064692974
63,157,1.2656678478898746
50,109,1.2800424993038177
65,75,1.1993327215313911
33,244,1.287887583885874
58,103,1.2376843855849333
79,219,1.2902052626013756
39,51,1.2316004470922053
77,221,1.3223450865064348
23,94,1.314264022878238
71,27,1.3234379695994514
96,202,1.2472418222044195
16,136,1.313591099211148
93,93,1.258310679346323
48,246,1.3377487340143748
44,78,1.2398016271846635
34,244,1.3060444508280074
85,246,1.3189776922975267
39,133,1.238162110027458
65,165,1.247276100729193
92,72,1.2537166625261307
4,156,1.2369921221730433
7,185,1.273338200258357
65,147,1.2402247754590852
26,56,1.2411094361117907
76,70,1.182039800964828
45,122,1.2869257094072444
24,103,1.2437612068440234
92,220,1.2668017015925475
89,20,1.2475739355598177
34,127,1.3115764984062739
84,48,1.305712763752256
3,188,1.3062059815440858
15,163,1.2336070000060968
39,8,1.2531658195491349
91,113,1.2759800755551882
20,144,1.2615299011979784
20,188,1.2918498516082764
62,113,1.2915233778102058
96,249,1.229806779750756
43,236,1.31777466407844
10,87,1.265290173568896
46,166,1.2811569198966026
58,230,1.2911113394158227
74,221,1.3255251752478736
32,216,1.2296835418258394
39,122,1.290355108678341
47,188,1.2673257972512926
75,162,1.296724489756993
88,102,1.257622571129884
54,144,1.2354722661631448
54,130,1.2369691325085503
58,51,1.22974727834974
62,16,1.2149984517267771
15,166,1.2934311144053936
20,11,1.2629646552460534
93,192,1.2673226256987877
44,144,1.240415303834847
58,20,1.2622337064572744
96,152,1.2800203348909105
24,169,1.2938983610698156
85,130,1.2724388944251197
20,185,1.2763787508010864
88,87,1.2567260190844536
54,104,1.2389731226222855
16,94,1.3089774314846312
52,11,1.2583204507827759
42,53,1.2765925750136375
44,32,1.2563232609203883
81,219,1.299881107040814
61,166,1.2939559359635626
49,130,1.2748535381896156
14,246,1.3240462179694856
34,114,1.3042366951704025
52,32,1.285184926220349
7,64,1.3061500191688538
42,85,1.2372349399541105
65,36,1.2401044953814042
93,59,1.253962755203247
45,71,1.232175154345376
44,75,1.1972776364002908
61,158,1.306190200150013
52,151,1.2671111140932356
44,152,1.2869171095745904
10,158,1.293894121689456
86,159,1.2397957454834665
20,130,1.263595669397286
7,32,1.2773080468177795
26,140,1.2460610033678157
26,211,1.2683590799570084
82,71,1.214695012995175
39,232,1.242812707488026
92,47,1.2505516202322073
65,74,1.285756481545312
40,163,1.2418460111532892
39,211,1.2612676599196024
90,219,1.26076465472579
90,0,1.283465916024787
27,223,1.246620224788785
88,25,1.2477906287780829
40,63,1.2436594859297787
94,43,1.2432827183178492
54,222,1.2341072484850883
88,151,1.2543504887393542
91,247,1.2717663213344557
40,149,1.2264302516622203
35,11,1.2596775463649206
88,181,1.2333829067647457
10,118,1.2336028369941883
20,169,1.301323494740895
76,88,1.3121179406132017
24,78,1.2429547369080995
12,151,1.261865708976984
88,93,1.2511640249618463
93,13,1.258345828025735
62,55,1.255451735641275
15,221,1.3100463556391853
27,218,1.3053793736866541
63,219,1.2732618770429067
10,173,1.2676647454500198
93,214,1.2599164266139269
94,189,1.274749637714454
91,36,1.2387661404375518
26,129,1.28712797164917
85,171,1.217899169307202
90,152,1.2709658507789885
39,9,1.2685961467879159
54,195,1.2234910566891943
41,166,1.2882109869803702
67,64,1.3147403725555964
3,42,1.3418021840708596
90,235,1.2583829882953848
91,129,1.2715039114866937
43,75,1.2059191799323474
24,45,1.2510745551969324
89,92,1.248003037912505
80,234,1.269903525710106
96,88,1.2632837082658495
45,45,1.2478172084582704
81,223,1.2665769959400808
65,123,1.2393113654106855
85,74,1.3055098610264915
34,144,1.250847122498921
91,147,1.2344323274280344
42,208,1.2647053016615766
20,140,1.2520236428827047
93,102,1.2647877590996879
16,188,1.289944982954434
37,247,1.2661960662475653
14,32,1.2737131480659758
94,72,1.2614905655916249
90,64,1.2608333746237415
20,233,1.2776606285146304
79,130,1.2745326225246703
42,126,1.2835839986801147
20,2,1.2349323332309723
89,219,1.266758531332016
73,129,1.306012117436954
94,88,1.2646833594356264
65,31,1.2498659124331815
23,152,1.3174957909754343
45,204,1.2276240001831735
89,116,1.2360770601247038
39,163,1.2390944372330392
63,188,1.2861428814274924
42,211,1.2745695124779428
8,32,1.2920309454202652
81,136,1.3198246828147344
85,159,1.2380383828920978
50,156,1.2340584179785634
91,236,1.270003134118659
67,122,1.3075583513293947
20,136,1.3044018713491303
93,123,1.246890576556325
93,170,1.2484691914703165
44,217,1.224670210986265
54,76,1.254104856401682
54,94,1.2787542545369692
7,160,1.2483628647668021
62,138,1.2536908451999937
92,144,1.2341943862182754
20,141,1.277110014642988
19,110,1.1870489248207636
44,236,1.2855223997363023
24,25,1.2420276555099659
65,189,1.2686984091997147
93,36,1.2498607619532518
82,243,1.3112682423421316
54,64,1.2755623246942247
79,129,1.297166930777686
86,127,1.322202952844756
84,218,1.311332962342671
40,218,1.285861381462642
45,90,1.27054812759161
34,169,1.2989309834582465
23,197,1.2391397979642664
38,166,1.2741276345082693
44,112,1.2566129676997662
93,213,1.2497128208300896
45,244,1.2841320548738753
43,109,1.3146676165716988
54,49,1.2607051623719079
44,88,1.2679362339632851
65,94,1.2755683192184992
12,51,1.2174000415086215
65,62,1.2622946165502071
84,235,1.3142279152359282
63,202,1.2649768537708692
58,119,1.2470891422459058
20,222,1.2539295586092132
63,213,1.2325246685317583
68,48,1.3254033327102661
65,156,1.2413721345365047
54,126,1.2709570016179765
34,147,1.2353114605482136
26,156,1.2407006695533969
31,236,1.3011360519698687
54,138,1.2548374523009573
6,109,1.3184598428862435
88,71,1.2431317158043385
24,119,1.2510356269776821
45,171,1.2379276300115245
45,83,1.2329981353666102
10,85,1.2398145076419627
7,165,1.2086247900234801
39,56,1.2343020702579193
45,152,1.2872446243252074
10,167,1.2478436678647995
47,247,1.267829354852438
14,48,1.2957364448479243
93,6,1.2433681663657938
65,174,1.2578775765640395
84,220,1.273709231189319
34,110,1.2285605243274145
20,216,1.2385721164090293
56,48,1.329754046031407
20,231,1.2770616667611259
58,64,1.2848888912371226
84,64,1.3128872620207923
77,162,1.286379296864782
93,51,1.2464583513459988
58,114,1.2876229541642326
88,11,1.244859910437039
88,205,1.2592873211417879
65,13,1.2469087997451425
15,42,1.3295000557388579
23,246,1.3272148008857454
41,53,1.2909913212060928
92,124,1.2772173157760076
10,169,1.2798359883683068
4,53,1.3004006168672018
39,72,1.250030415398734
33,19,1.2231657313449043
7,218,1.306246823498181
93,229,1.274701704670276
14,222,1.2539171810661043
23,48,1.3015379224504744
51,221,1.3129929602146149
39,85,1.224974947316306
96,162,1.2886407226324081
67,127,1.330311153616224
81,73,1.2806129902601242
16,127,1.317586057952472
40,89,1.2533688225916453
50,75,1.1976084192948682
23,126,1.3041023718459266
96,238,1.2484651282429695
10,184,1.2478968426585197
25,19,1.2272458214844977
63,74,1.2885651056255614
75,200,1.3009744584560394
58,126,1.2788308741790908
94,176,1.2490715411092554
43,20,1.2917961137635368
91,88,1.2521159095423562
96,236,1.2789709844759531
40,5,1.275009726772883
75,132,1.250928911779608
19,223,1.260536067187786
63,250,1.2383157320852791
92,192,1.2677586386146555
93,249,1.2437097497417458
5,11,1.2635769929204668
91,23,1.2679513485303946
14,202,1.284813289131437
82,244,1.3184834846428461
58,124,1.2732748964003153
81,27,1.2912790785942758
94,213,1.2504311491336142
96,8,1.2654995729348488
62,42,1.296339495905808
44,90,1.2670648795153414
24,214,1.2459856569766998
44,69,1.2796179199857372
27,103,1.2223751997309071
96,68,1.2470604654933726
54,244,1.2813168615102768
58,127,1.2937728996787752
96,110,1.2438044675758906
10,55,1.2614177859255247
57,136,1.325961858034134
65,223,1.2374511350478445
10,226,1.2350224714194025
89,105,1.2714121895177024
20,126,1.2941056106771742
54,87,1.2567587087729148
91,126,1.2617598468703883
34,151,1.2631547855479377
37,88,1.312932823385511
44,124,1.2699710705450602
27,174,1.2812439458710807
31,169,1.3122273087501526
13,236,1.316704422235489
93,43,1.2427021791892392
94,64,1.2724718302488327
91,72,1.2465598344071103
26,231,1.2670066053313869
63,87,1.265034751168319
46,218,1.2984582760504313
47,153,1.2190869519753116
54,141,1.25482056502785
34,204,1.232542562697615
5,19,1.227099433541298
48,162,1.299585018839155
81,56,1.2676114961504936
32,30,1.2359680538730962
15,122,1.3141633878861154
93,40,1.250057450096522
82,59,1.229634658566543
41,5,1.2894007968051093
38,64,1.2918729654380254
54,136,1.2797554497207915
26,119,1.250958364456892
33,135,1.2476447517318385
58,5,1.2667227733348096
26,49,1.261807874909469
26,202,1.2568189682705062
47,109,1.2778923979827337
10,178,1.2725217289158277
61,19,1.2469581684895925
81,42,1.3234931124108178
40,243,1.2937599207673753
28,236,1.3205190066780363
88,59,1.2475831588464124
46,11,1.2523512914776802
56,246,1.3559188864060812
44,204,1.2362640585218156
65,107,1.253199891852481
65,178,1.261529056089265
58,56,1.2407280643071448
43,211,1.2755234486290388
88,220,1.2624628158020121
89,83,1.2383454186575753
67,215,1.263719616324774
40,122,1.3037953467241354
39,130,1.236669299857957
57,218,1.309386236327035
40,130,1.2553162819572858
10,218,1.2700278269393104
88,157,1.2737584569092308
51,11,1.256842937852655
5,53,1.306353366800717
92,155,1.3006281868687697
54,18,1.2705213725566864
94,228,1.2673965830888068
14,19,1.2399078384041786
94,233,1.2607408929283597
67,48,1.307754893388067
20,49,1.2680009874914373
20,119,1.2618128223610776
75,71,1.2418441043368407
39,64,1.2751298961894852
36,141,1.2904104611703329
57,114,1.3194633999041148
88,73,1.2638482291783606
64,169,1.3106744417122431
43,202,1.2973709149020058
85,220,1.264764707003321
42,35,1.2376869129283088
14,35,1.231942511030606
49,185,1.2726947437705738
54,216,1.2225597671100072
92,79,1.2397596814802714
34,88,1.2840675711631775
82,136,1.327378266624042
51,152,1.324816420674324
20,190,1.2424078966890062
80,218,1.32009961775371
22,246,1.3443575693028313
43,48,1.3106591807944434
26,188,1.281554911817823
30,109,1.3180673377854484
88,55,1.2580910782728876
94,55,1.2650217094591685
45,107,1.2465654308242458
93,203,1.240415627103565
94,111,1.253044224211148
93,142,1.2453966635678495
9,32,1.2944745974881309
26,226,1.227391174861363
65,19,1.2379689211291927
32,8,1.2651426403650217
46,65,1.211686244500535
6,211,1.2752487733960152
58,236,1.2841145194002561
48,127,1.3333306951182229
94,105,1.2834655844739504
90,228,1.2541380529957158
65,231,1.2665922713599034
96,159,1.2457584094788348
70,74,1.3230548628738947
89,76,1.2520462625793047
96,233,1.2522829047271185
85,55,1.2315755656787328
54,156,1.237930601728814
54,217,1.2253448787544454
47,72,1.249224959739617
86,81,1.1828456704637833
91,173,1.2503158479396785
50,234,1.250276356935501
23,216,1.2339279843228204
13,166,1.294926531612873
