HSCode,PortOfUnlading,dist
61,46,1.1481954136065073
24,17,1.155495595719133
75,44,1.1797610351017542
65,34,1.1608249608959471
51,46,1.1501322335430555
50,46,1.1654862782784872
91,17,1.167344616992133
42,44,1.1705830352646964
50,34,1.148503105555262
65,20,1.157907597720623
32,53,1.1590251954538482
45,20,1.1517653284328324
34,63,1.1512487892593657
33,63,1.1570629073040826
83,44,1.1578257318053926
58,63,1.1596876276390893
65,50,1.166963319693293
65,63,1.1646339680467332
88,56,1.1680669358798437
32,16,1.1589694651109832
42,16,1.156181126832962
26,63,1.1629765651055746
83,63,1.151661821774074
81,17,1.15518734816994
86,50,1.1483090754066194
91,44,1.1781772311244691
79,63,1.1419515822614943
61,17,1.1403008944221906
78,44,1.1496636399200983
91,31,1.1592590574707304
61,44,1.1493858929191316
34,50,1.1508221929626805
70,2,1.1427345467465264
58,51,1.1581363869564874
10,53,1.160385594836303
65,31,1.1530232429504395
50,2,1.1561488179223878
49,34,1.1274111430559839
96,44,1.1776992455124855
61,6,1.141816143478666
92,62,1.1816601029464178
24,10,1.145435303981815
62,17,1.1546353474259377
40,51,1.1537287490708488
28,51,1.1504730230995588
20,5,1.1019269008455532
89,44,1.1936114206910133
81,2,1.1552183904818125
24,16,1.1535748222044535
42,2,1.1602065935730934
40,16,1.1460796583976065
45,63,1.167385778256825
16,17,1.1487020275422506
75,16,1.1653990702969688
89,16,1.1802418529987335
89,62,1.18266704252788
45,62,1.1611956379243307
40,53,1.1441778987646103
50,51,1.1608861535787582
33,62,1.15033677646092
24,8,1.1570592235241617
32,31,1.1515152374548572
96,63,1.1705918099199022
96,2,1.1749361136129923
50,8,1.157089141862733
65,56,1.1524983676416534
10,36,1.141634529190404
93,56,1.1722958641392844
74,62,1.1276844952787672
39,46,1.174675511462348
94,2,1.1796728138412749
92,34,1.1814855741603034
13,63,1.1409481604184424
50,50,1.1619188764265604
94,62,1.1753493015255247
24,63,1.161291889846325
94,44,1.1849043198994227
24,62,1.153180408690657
33,20,1.1400472191827637
81,44,1.1651770153215952
10,60,1.1362146362662315
54,16,1.1616404822894506
91,53,1.1658955748592104
10,56,1.1505972434367453
10,20,1.1576849796942301
45,6,1.1654028849942344
54,46,1.1734111245189394
70,16,1.149861684867314
32,51,1.1653939645205225
54,31,1.1538803210215909
65,2,1.1636037230491638
88,29,1.1700163089803286
89,63,1.1865173748561315
50,17,1.1566539885742324
26,8,1.1599062085151672
50,60,1.1218253166547842
82,63,1.1427584748182977
93,60,1.1584701197487968
62,63,1.1572518710579192
26,44,1.170066807951246
67,63,1.14118844004614
26,31,1.1476689076849393
89,20,1.1795390929494585
93,58,1.15965964112963
39,51,1.169693838272776
14,6,1.1484841821449143
90,6,1.186930007168225
58,17,1.1541367290275437
91,16,1.163744602884565
42,17,1.1585364724908556
50,65,1.1293233462742396
90,51,1.18561067538602
45,44,1.1738503213439668
24,6,1.1592906245163508
50,62,1.155309712248189
62,50,1.1593766883015633
62,58,1.122621958010963
92,45,1.1540914699435234
58,8,1.1559192261525564
38,51,1.1508559712341853
50,53,1.153248013130256
94,53,1.17281552617039
51,2,1.131639493363244
96,16,1.1643194588167327
94,16,1.1715459887470518
24,53,1.1516413539648056
75,17,1.1687297544309072
54,51,1.1679181903600693
33,6,1.1552726168717657
32,46,1.1706233620643616
34,10,1.1348566514040743
24,20,1.140567240438291
45,17,1.161106034048966
64,17,1.1447305381298065
54,53,1.161876761487552
45,53,1.1577209063938685
33,53,1.1482483787196023
96,10,1.169400831418378
94,46,1.1844652529273714
29,51,1.1377945350749152
93,23,1.1654588494982039
90,44,1.193122260272503
40,34,1.1396456233092718
91,39,1.1479637048074178
41,63,1.146933947290693
90,29,1.1727072851998466
50,10,1.1478605791926384
62,8,1.1573075886283601
24,2,1.1542950634445464
40,17,1.1482602602669172
14,63,1.1517031373722213
33,45,1.1134194540125983
63,63,1.1520066208073072
65,8,1.1626736968755722
36,10,1.1244989457939352
0,51,1.1526570841670036
16,46,1.158237942627498
33,46,1.1601482746856553
94,34,1.1747731459992272
33,17,1.1509130032999175
40,56,1.127317843160459
62,53,1.1512298051800047
23,2,1.1371315260018622
40,62,1.146013846354825
10,63,1.1682553067803383
90,46,1.1926120934741837
91,10,1.1664031488554818
42,50,1.1642588557941573
39,0,1.1344708523580007
58,6,1.158256111400468
7,17,1.1460713637726647
39,50,1.1709271531019891
63,17,1.1494975185820036
96,50,1.1737422879253114
61,51,1.142306064920766
26,51,1.1626422532967158
10,10,1.1595042305333274
20,62,1.1414021221654755
24,44,1.168030929352556
47,16,1.1541506137166704
4,31,1.1217707789369993
70,46,1.157962984272412
88,20,1.1789464737687791
96,58,1.1424232050776482
44,17,1.1680019774607249
39,2,1.164861981357847
33,8,1.1527708279235023
69,29,1.1056598094957215
39,45,1.1269687786698341
84,17,1.1430755662066596
87,53,1.1331147764410292
91,2,1.1722090691328049
12,20,1.111145202602659
52,46,1.1505938081869058
57,16,1.1557636803814344
27,17,1.1482494899204798
44,51,1.1711275258234568
93,52,1.1756145570959364
31,44,1.1507046116249902
76,40,1.0587036394115006
42,20,1.1493629259722573
81,46,1.1642092338630132
58,29,1.1400731078216009
14,29,1.1275949233344622
15,17,1.1350492909550667
38,44,1.1593102642468043
34,62,1.1439609410507339
42,8,1.1598638168403081
89,56,1.170963772705623
44,16,1.164984283702714
91,58,1.1431389302015305
7,16,1.1471422836184502
65,6,1.1647537712539946
50,31,1.1458294631115027
34,16,1.142514921192612
91,29,1.1579034317817007
45,51,1.1667667350598745
72,63,1.14445974784238
40,63,1.155184839453016
85,63,1.1510606919016158
62,6,1.1572252724851881
10,6,1.1675873675516673
45,39,1.1241896519703525
4,39,1.0639587938785553
0,31,1.1292062449668134
10,45,1.1314563463841165
26,2,1.1605452448129654
57,53,1.1526692658662796
44,60,1.1370195150375366
44,10,1.1617261522582598
94,39,1.1533110354627882
20,51,1.1474369487592153
47,46,1.1636178748948234
24,0,1.1168562551694257
39,29,1.1539455194558417
65,16,1.1569916201489312
74,31,1.1157241122730608
23,16,1.13829355686903
65,45,1.131961811866079
96,53,1.1675894558429718
89,6,1.1855092240231377
54,50,1.169752252953393
81,51,1.1568902060389519
93,41,1.1578292548656464
45,34,1.157596502985273
9,46,1.1406937667301722
45,37,1.1174968531621354
24,50,1.1617668686168534
11,46,1.1461134318794524
32,65,1.132906192115375
96,62,1.1709823065570422
50,56,1.137725825288466
32,60,1.1239133871027402
33,51,1.1559890976973943
42,51,1.1622816271015577
68,17,1.143175680722509
52,50,1.1485201631273543
69,50,1.1421853516783034
91,8,1.1719859370163508
12,17,1.1401554122567177
26,34,1.1525394810097558
64,50,1.1490386128425598
26,53,1.155528113245964
23,53,1.1364750457661492
40,50,1.1552959286740847
94,29,1.1677322291902132
32,45,1.1260080060788564
45,45,1.1233918549759048
12,2,1.1314204292637962
40,2,1.147081899855818
15,62,1.132434026471206
10,16,1.1612238543374198
26,20,1.1480694860219955
24,34,1.1465505404131753
12,8,1.14074623052563
62,51,1.156880293573652
42,62,1.158473867390837
24,46,1.164603584579059
20,0,1.1090484006064278
32,62,1.1611867717334203
93,25,1.1658392835940634
89,8,1.1846573161227363
79,53,1.1334080281002181
65,29,1.1535410125340735
79,44,1.1477826982736588
14,8,1.1466004369514329
92,65,1.1607528658849853
20,35,1.10120356142787
20,17,1.141995289496013
19,17,1.1391436186219965
90,17,1.1841657693896974
48,17,1.1350777511085783
89,53,1.1791249854224068
58,16,1.1515817173889704
57,17,1.1556417207632745
31,8,1.1368570796081
20,45,1.1021959792290414
76,46,1.1528418042830058
33,50,1.1578541908945357
89,2,1.184653354542596
75,50,1.1736592863287245
86,63,1.1495242235916001
75,53,1.1656641896281923
88,0,1.1570007087928909
82,44,1.1481140543307577
54,10,1.1601387453930718
34,6,1.1491847464016505
38,8,1.1477366323981966
16,63,1.1578999172363962
10,34,1.1600589081645012
16,62,1.143678801400321
20,63,1.1489925991211618
50,20,1.1446882305400712
20,6,1.1467543925557817
62,60,1.1240509652665682
45,8,1.1608105961765562
93,39,1.1666510254144669
31,2,1.1279525512031146
63,20,1.144505659384387
75,63,1.1729654712336404
46,46,1.1591282646570886
44,62,1.1685380254473006
85,16,1.1436226421168871
42,31,1.1488416413111346
85,44,1.1569897521819388
71,17,1.1359746184732233
88,41,1.1504622825554438
90,53,1.1815876620156425
84,16,1.141175361616271
65,10,1.159633845090866
3,53,1.1404555259006364
74,63,1.1418917051383428
14,2,1.1424826351659638
89,17,1.1822120185409273
96,6,1.1735203031982695
54,2,1.1671258424009596
39,16,1.1625681796244212
39,10,1.159158635352339
95,6,1.149283540035997
47,51,1.1609263526541846
44,53,1.164509015423911
73,63,1.145998905811991
49,44,1.1587589670504843
25,51,1.129651424075876
93,45,1.1559444389172964
95,44,1.158791106726442
96,60,1.1431924274989538
43,51,1.1365083647625787
71,62,1.1302800455263682
14,17,1.14473623250212
31,34,1.1167665533721447
94,65,1.1513620104108537
86,44,1.1552248043673379
10,39,1.1383376941084862
69,63,1.1453348557863916
63,56,1.1337463014892168
54,62,1.1651579077754701
63,53,1.1461691398705756
31,20,1.1058191651744502
34,17,1.1447697430849075
45,2,1.1612663673503059
14,46,1.1541778455887521
69,6,1.1399763311658586
26,10,1.152086918907506
40,20,1.1325490080884524
7,50,1.1510012479765075
36,44,1.1595024349434035
7,44,1.1602365374565125
81,50,1.15996417509658
42,29,1.1487316712737083
4,16,1.1393936478665896
90,10,1.177688330411911
94,58,1.1486288969005858
81,16,1.1515480790819441
64,44,1.1572912452476365
40,10,1.1392758371574538
38,2,1.1406916688595499
65,0,1.141166317675795
26,45,1.1218678163630622
64,63,1.1515454554132052
58,46,1.1628726944327354
63,31,1.139306662870305
91,34,1.1668872045619147
47,53,1.1528307454926627
90,31,1.1737074192081178
16,8,1.1511093622871809
63,34,1.1468523698193687
43,50,1.1377083137631416
30,53,1.124085015484265
70,17,1.1509248380150114
32,2,1.1627260372042656
96,46,1.1788602599075861
38,6,1.1479139093841826
92,58,1.158328767333712
39,34,1.159322983452252
83,60,1.1003203924213136
44,6,1.1709477284124918
20,2,1.1436324481453215
26,29,1.1478855109640531
57,20,1.1288207407508577
52,0,1.0832194417182888
15,16,1.135619890476976
23,17,1.1398175805807114
70,8,1.1525268948503904
92,9,1.1593846561653274
4,17,1.139811424272401
70,6,1.1521105915307999
95,16,1.1469933933445386
22,50,1.1371448545583658
31,17,1.1358895690313406
64,46,1.1525628428374017
69,51,1.1404605103390557
32,34,1.1572118178009987
10,31,1.1551168401326453
13,62,1.125596058155809
89,0,1.1587649339011736
38,17,1.146455888237272
51,51,1.146271353321416
84,60,1.0851876389767443
57,31,1.1408640774233
24,51,1.1599154993891716
50,29,1.1450258514710836
67,51,1.13794346632702
34,8,1.1471922626452786
91,0,1.15070797928742
11,34,1.1189932727387972
92,60,1.156822297189917
57,37,1.074216514825821
0,8,1.14984280616045
77,63,1.1410280476723398
95,63,1.1530250789863723
54,0,1.1390108402286256
81,6,1.1579457095691137
12,6,1.1421669977051871
46,2,1.1413842397076743
79,51,1.1394004970788956
90,8,1.1877892357962472
44,65,1.1413190343550272
96,31,1.1610277561204774
41,50,1.143144890666008
80,63,1.141531663281577
75,46,1.1780923988137926
14,44,1.1578754452722413
82,51,1.1391299260514123
19,51,1.141881593636104
33,16,1.1484872986163412
65,53,1.158000030687877
63,46,1.1576154721634728
44,8,1.1708002835512161
44,46,1.1776303404143877
3,62,1.1370814123323985
91,62,1.1687446066311427
88,58,1.1540681443044118
58,2,1.1545413860252924
81,60,1.1150514919842993
62,16,1.1507556097848075
58,50,1.1599885427526064
49,17,1.145194730588368
57,8,1.157560531582151
63,50,1.1526779255696706
94,56,1.1637647535119737
46,62,1.1437991793666566
34,34,1.1367790172142642
14,50,1.1508360632828303
26,50,1.1643389867884772
47,58,1.1168059616216592
81,56,1.1374340052051204
91,51,1.1717573297875268
17,50,1.1489646626370293
45,31,1.1511980039732796
58,34,1.1469637900590897
38,56,1.1205414491040366
94,60,1.149877819631781
83,16,1.1452369775090898
61,65,1.1067220877323831
48,8,1.137165690107005
14,31,1.1316841500146049
14,34,1.1339174115232058
43,8,1.134278996714524
19,29,1.1096897851675749
7,63,1.1548861957022123
10,26,1.13935670788799
34,2,1.1438967841012138
20,44,1.1555320003202982
81,62,1.1539491415023804
40,46,1.1583068604980196
92,52,1.1732053671564375
69,17,1.1393219094191278
62,46,1.1637021484119552
47,2,1.1561078471796853
89,60,1.152954377233982
63,51,1.1507611998489924
32,29,1.1496280037931033
4,34,1.123210565320083
62,56,1.1429953106812067
20,34,1.1356488359825951
20,50,1.1488767117261887
10,40,1.1339154647929328
76,51,1.1475934205310685
74,44,1.14699237793684
93,9,1.1619314412985529
42,10,1.1529623631920134
96,8,1.17415885414396
54,20,1.1580052013908113
90,20,1.1795473396778107
62,10,1.150737349476133
86,60,1.0834580795573336
39,56,1.1492134002702576
20,8,1.1449010904346193
10,29,1.1563776742134775
10,43,1.1350366121956281
91,60,1.1430626969252313
79,58,1.0824273194053344
34,46,1.1533271516008037
61,53,1.1372736479554857
36,8,1.1459315429840768
20,29,1.1290729226810592
73,50,1.141706288925239
83,17,1.1480206432087081
72,17,1.1373751599873816
48,6,1.136646571968283
32,17,1.1615594731909888
37,51,1.1374231012804168
86,62,1.1381689714533942
54,60,1.1330052018165588
58,56,1.1370105296373367
92,7,1.1562972654189383
26,16,1.155524573155812
48,34,1.1205125200961317
40,0,1.113369049238307
7,2,1.1399418807455473
74,6,1.134623371064663
14,62,1.1427671717745918
36,53,1.1407044125454766
4,65,1.0859461027596677
94,8,1.1782018371990748
57,46,1.1645933059709412
11,44,1.1528620719909668
15,10,1.1230627048228468
0,16,1.149117270750659
89,29,1.172955941941057
34,20,1.1301282338265861
13,17,1.131691730448178
64,6,1.1462513506412506
63,2,1.14883683941194
91,65,1.1485569434506553
49,29,1.1178624321307455
24,45,1.109539442296539
89,45,1.1510732216494424
46,58,1.0944393523303526
42,56,1.1436477516378676
76,44,1.157269184078489
14,65,1.1050004490784235
51,63,1.1510241723486356
89,65,1.1574579115424837
90,2,1.1847219318151474
50,45,1.1158604643174581
81,53,1.1529526263475418
45,56,1.1445471229297774
54,58,1.1335416388298785
15,8,1.1377934270671435
63,29,1.136266322008201
62,62,1.1546129201139723
96,34,1.170478183243956
96,65,1.1447894466774804
62,34,1.1544468296425683
41,2,1.1294923658881868
3,36,1.0537133884416627
63,62,1.1486620253750257
70,63,1.1578224727085658
44,23,1.135208145316158
8,6,1.1380243109805244
14,53,1.1422216892242432
34,26,1.0941751593989986
76,17,1.1455713521156992
65,62,1.160836215530123
81,8,1.159210475427764
52,62,1.1383586366261755
62,24,1.1158729855503355
90,34,1.181821950844356
28,17,1.1492182899798666
45,50,1.1673104943973678
83,51,1.1500308407204491
12,16,1.1399536388260978
48,44,1.1465396636298724
17,63,1.1544110178947449
6,31,1.1160703056292343
17,51,1.1480647517102105
3,50,1.1488322200519698
82,31,1.1212942932865448
74,51,1.137113159256322
1,56,1.0979368962081415
34,29,1.1271800521228994
67,17,1.1323294224483627
75,51,1.1703988249812807
77,44,1.14561642067773
74,17,1.1339800442968095
72,51,1.1399580357330186
61,2,1.1405172454459327
44,2,1.1689132813896452
40,6,1.1525273152760096
58,45,1.1148985507232803
26,56,1.1412123894052846
10,28,1.1376551794154304
67,10,1.1127606823907368
5,30,1.0402361221079315
58,53,1.1518620603850909
33,58,1.1155966655018605
57,50,1.1609709305422646
15,46,1.1423265364553248
58,10,1.148034353341375
4,63,1.1481975615024567
48,63,1.141502323959555
0,44,1.162780526493277
42,23,1.1235406968210424
84,51,1.1452233801995004
28,46,1.1560252596225058
20,20,1.1299706857119287
50,0,1.1246630251407623
63,16,1.1463904497878892
40,45,1.1035171779138702
63,59,1.1028325306251645
57,44,1.1696499586105347
70,44,1.163434689598424
92,23,1.1631902988467897
13,65,1.0692027879080601
88,5,1.160131489591939
68,10,1.1211215411978108
27,2,1.1384600922465324
29,63,1.1437250833426202
23,44,1.1543685346841812
20,31,1.1318385801943285
4,23,1.0630738671336855
57,6,1.1577950716018677
4,26,1.063185487341668
82,62,1.132883112345423
13,6,1.133333475462028
14,51,1.1497149297169276
7,51,1.1502750430788313
16,6,1.1512466317840986
23,6,1.144876932459218
42,9,1.1202323564461298
26,60,1.123933627137116
61,20,1.1343786913369382
34,0,1.1075156288820185
15,50,1.1411098422748702
85,51,1.148615291076047
77,16,1.133560799062252
42,65,1.1294948756694794
44,56,1.1549960204533167
61,29,1.1263664992792266
23,47,1.0801840602819408
44,31,1.1595553063920565
34,51,1.148456827870437
57,51,1.1601040161081724
16,34,1.1344653953398978
48,16,1.1334374163831984
64,51,1.147480947630746
95,17,1.1486335503203529
85,54,1.0708578473755292
36,16,1.1449827221887452
81,4,1.1030701340974443
69,62,1.1334508433938026
28,62,1.1441257894039154
64,10,1.134119906595775
58,58,1.119401109537908
45,16,1.158552267721721
46,63,1.1575806875314032
81,32,1.0971927569605344
93,49,1.1635595804878645
62,31,1.1466058540557111
48,31,1.1190213645874922
37,44,1.1478239702326911
88,60,1.1537131411688668
45,10,1.1551552297813552
21,63,1.1499090790748596
52,63,1.1522745341062546
64,31,1.1317178489906448
43,6,1.1341545752116613
4,62,1.1350802992071425
83,62,1.1450545628155981
42,0,1.1303021349012852
83,53,1.1449689056192125
69,44,1.1505498045257159
13,31,1.1144001049189163
41,44,1.1519017240830831
13,53,1.1283741614648275
34,43,1.0893035630828567
94,0,1.1555300833923476
42,34,1.1544860494988305
14,20,1.1254009774753027
38,46,1.1561099886894226
47,17,1.1556937055928367
10,1,1.1372519992291927
32,0,1.1314109185976642
46,17,1.148936344044549
31,63,1.1450198548180717
57,63,1.1641525572964124
41,46,1.1462054774165154
83,2,1.1453599344406808
61,50,1.1442266926169395
90,35,1.1539656445384026
66,44,1.1568439028092794
90,65,1.1532393534268652
49,53,1.1408360259873527
49,56,1.1088883043932063
23,46,1.1490515246987343
20,16,1.1406111248901911
2,17,1.1472492100937026
62,2,1.1554174423217773
42,58,1.1241444096501385
82,2,1.130312222455229
15,63,1.1440546629684312
49,6,1.14688712145601
7,28,1.06610045821539
3,51,1.1482907586864062
83,31,1.1341170902763094
42,53,1.156239194529397
26,62,1.1582440095288413
62,29,1.142335953457015
71,16,1.135792578969683
32,58,1.1243925824694867
43,17,1.132442791547094
44,45,1.135685762124402
44,34,1.1677921329225813
88,23,1.1587730135236467
47,63,1.1646559685468674
40,29,1.1356403295482909
7,0,1.0876604719087481
14,60,1.098439149292452
35,6,1.1394518901194846
65,23,1.137200191617012
46,34,1.1357917147023338
74,50,1.1381484461682183
39,58,1.1326796157019479
43,44,1.1466913872531481
26,0,1.1295021272131376
84,62,1.1388820792947496
27,8,1.149091623723507
86,23,1.0669293691005026
77,40,1.0290190177038312
90,62,1.184287645987102
81,31,1.1432027502783708
31,51,1.1415331491402216
19,53,1.135373334799494
48,2,1.1275683109249388
38,29,1.1280028905187334
65,58,1.136153656989336
49,8,1.1469569174306733
47,6,1.1604444086551666
41,8,1.1398858268346106
56,63,1.1373211964964867
47,15,1.105398075921195
73,44,1.1509624889918737
63,10,1.1432960044060434
70,53,1.1476095478449548
39,65,1.1390525964753968
14,16,1.1437701231666975
20,53,1.139690361917019
86,31,1.1268343989338194
38,50,1.1524868671383177
4,10,1.1229330993124418
23,63,1.1484247371554375
72,62,1.1309987306594849
2,46,1.1545855179429054
91,7,1.1399103328585625
67,46,1.140751008742622
4,56,1.1044014835996288
41,20,1.1083011483507497
82,50,1.1417114032166344
23,34,1.12697035074234
81,54,1.1044048576482706
93,4,1.1634651656661714
27,34,1.12937892973423
89,49,1.1514874228409357
85,6,1.1473010288817542
95,50,1.1505737496273858
4,6,1.1430639965193612
7,6,1.1481922683971268
33,29,1.1373572424054146
33,31,1.140633559120553
93,57,1.1592691583292825
6,17,1.135218461709363
51,20,1.1089514113430465
14,56,1.1183309028191226
34,56,1.124894286638924
13,8,1.1326258214456695
19,44,1.1530879033463342
31,6,1.1397212892770767
7,46,1.1532390277300562
65,65,1.141576578574521
7,8,1.1484624998910087
41,51,1.14290082773992
28,57,1.060183318864022
84,63,1.1488728619047575
79,50,1.142126280282225
63,8,1.1512250101992063
54,29,1.1550761833786964
22,51,1.1363161887441362
35,10,1.118415324815682
17,20,1.109979899067964
14,45,1.097722555909838
75,29,1.153057367673942
44,9,1.131482517612832
58,31,1.1431812926062517
33,24,1.106937789757337
64,20,1.1240423917770386
54,34,1.160548327224595
47,62,1.153484012399401
4,44,1.1539975383452006
3,44,1.1586552666766303
77,51,1.1359457480055946
28,1,1.0661684742995672
57,34,1.1416276054722923
16,44,1.1635510538305556
61,8,1.1435453636305672
86,51,1.1464004048279353
75,10,1.1612281852534838
48,62,1.1300650856324606
17,17,1.14504836499691
79,17,1.138512993497508
41,34,1.119841983275754
7,34,1.1300513185560703
58,65,1.1253818316119057
63,65,1.1189646603805679
52,10,1.1228752889271294
83,0,1.1039798563080174
35,44,1.1513069751007217
47,34,1.14850386764322
49,46,1.1527200969202178
15,34,1.120629979563611
10,41,1.1296491463269507
63,41,1.1022468321025372
38,10,1.1340660814728056
95,8,1.1504646284239632
86,46,1.1518379119890076
51,16,1.1422896981239319
71,51,1.1384839213320188
1,31,1.1186303650694234
32,20,1.152164073927062
47,56,1.1367142306906837
34,31,1.1313642702464546
45,29,1.1504225464803832
67,34,1.1151019047413553
80,46,1.140853898865836
89,34,1.1820357484476907
33,65,1.1230055705777235
65,41,1.1290152621056353
81,0,1.1211773029395513
94,10,1.1721648424863815
13,34,1.1129648946225643
58,20,1.1431526658790452
82,6,1.1384308018854685
88,52,1.1688413662569863
16,53,1.145123157118048
39,20,1.1560946277209692
64,53,1.1413422908101762
65,60,1.1352994963526726
76,50,1.1499602187957083
65,9,1.1337543545024735
7,62,1.141395442187786
76,16,1.1440603679844312
40,60,1.110086596437863
64,16,1.1437933860080582
15,6,1.1391235345176287
20,46,1.1514759883284569
84,2,1.1363821785364832
46,6,1.1510506719350815
39,24,1.126138836145401
20,40,1.0968968740531377
47,44,1.1705907647098814
83,6,1.1505102110760552
61,10,1.1351634508797102
62,41,1.1119175015815668
4,51,1.1446576448423522
37,16,1.1349950869168555
85,60,1.0935066789388657
61,58,1.1022620536386967
44,20,1.162729595388685
34,58,1.0973469859787397
61,45,1.1075598342078072
49,0,1.0850574183943016
61,31,1.1294502086405243
39,60,1.1300004316227776
38,9,1.0820525277938162
46,16,1.1476853426013673
82,60,1.0771572714272355
50,27,1.11554499023727
35,17,1.1382921997989928
52,17,1.145085167671953
76,34,1.1313128950340408
93,24,1.1621238269976206
65,39,1.1382444437061037
12,51,1.1456947741763932
62,23,1.120734826262508
82,46,1.1439486273697443
27,16,1.1484163712177957
61,16,1.1377246071185385
49,16,1.1443789122360093
26,65,1.1308578348585538
85,31,1.1318723405046123
90,56,1.1709774881601334
90,16,1.181796914764813
49,63,1.1536263163600649
96,41,1.1370778956583567
65,33,1.1333524680563383
10,65,1.1426378265023232
12,62,1.134440082524504
16,50,1.155469872057438
37,63,1.1429104464394706
80,51,1.1371156285916055
75,8,1.171896408711161
79,0,1.0874048021755047
38,62,1.1426313881363188
38,16,1.1452711863177163
88,49,1.1561008372477122
12,65,1.0859410725533962
70,51,1.153529901589666
36,6,1.1462667371545519
8,44,1.1518920766455787
85,46,1.153777347079345
23,62,1.1372876816562243
7,53,1.1422351247497968
34,53,1.143175826541015
7,22,1.0704738266233886
19,31,1.1203504489468676
38,48,1.0813230048598987
82,40,1.0555922713662897
84,44,1.154960141650268
52,29,1.1190227472356387
43,53,1.1283152241791998
84,6,1.143477545252868
79,2,1.1326295616371291
