HSCode,ShipperPanjivaID,dist
50,3391,1.0614979273772664
93,3317,0.904299856745638
32,2686,0.9290713177594755
92,786,1.0591559582389891
93,5660,0.9329921613846507
96,3611,0.9886479400364416
93,1639,0.9451509788632393
93,2699,1.1249265734638487
93,1828,1.0454048091279609
93,840,1.0403762478381395
93,3860,1.0553635358810425
88,2857,1.0007362634475743
93,2007,0.9204317980578968
92,1846,0.989874859473535
93,6891,1.0570283952568258
93,1482,0.9996779137956244
93,1326,0.9863089158066681
91,1041,1.0803799613245897
92,2922,1.0120096464774437
93,6532,1.0138370192476682
88,2866,1.0591992906161718
61,456,1.0526905645217215
93,117,1.0111645944416523
93,4420,1.033913747540542
72,5970,0.9070073919636863
54,5375,0.8905070344917476
92,1346,0.9622954771454845
54,4943,1.1273964058075632
88,6401,1.0524612002606903
93,2025,1.071229135883706
93,818,0.9049699082970619
93,2023,1.0074644347519748
93,4743,1.1051620174465435
92,1654,1.083349511659305
88,5661,1.0072831399738789
93,1259,0.9804983660578728
93,3126,1.0702615003766758
44,2896,1.0004785864480905
91,852,0.8824322123546153
93,4754,1.1330360823443957
93,281,0.9401811654014247
26,6562,1.0390653163194656
88,1466,1.0966399151033588
93,5207,1.0336271292929138
93,2767,1.0023191281195198
93,3011,0.9407149135534253
93,1355,0.9341959422620546
91,4773,1.0103719178587198
54,4438,0.8383670938866479
88,1367,1.0541157826249088
92,24,1.010630154716117
93,2045,0.8986783634339061
50,6722,1.1274110403444086
23,1224,0.9022967227335487
92,6589,1.0298242888280325
92,1156,1.0741799396595784
93,516,1.0765500103256531
89,1630,1.1054373202579362
88,6863,0.8764315801007407
10,4383,0.8847580248756068
93,5962,1.073694571852684
92,2049,0.9766209146806172
92,6048,1.0365994938516192
88,1895,1.2140729878363865
93,807,1.0585668595241648
93,3945,1.024141924588808
92,1149,0.9924221693405083
92,822,0.967529930706535
93,3015,1.0993121500526155
93,2898,1.0194891789661986
93,4707,0.8888855427503586
88,1548,1.0498876358781541
93,4641,0.9056707876069205
92,3227,1.0559981086158328
93,5861,1.0214636363089085
92,5207,1.0375289346224494
32,5201,1.0934183561642254
31,4866,1.0937866231958782
93,1280,1.0444532568965639
38,5479,1.1266169117297977
10,1419,1.0116488840430975
10,3013,1.046836709337575
93,6718,1.0153029463919145
38,5457,1.133193607092835
88,863,1.081965166144073
93,1391,1.1070152108025337
93,1450,1.0247169600001402
94,5808,0.8983706693564143
40,6169,1.0781349960182394
92,5738,0.999645312782377
93,1318,1.1590388414583035
10,6471,1.0507646575570107
42,739,1.0659864387874092
10,5461,1.0655222460627556
46,1044,1.1131926258759839
92,1542,1.0411157804275197
93,3888,0.924970635346004
93,221,1.0098387218479599
92,4301,1.0467320592807872
93,1820,1.0231314184410232
10,738,1.1023055535874196
93,4893,0.9993905927985907
92,3001,0.9037727101572922
79,6714,0.9477059771972043
88,5430,1.0637118113892419
58,5235,1.0398736279457808
92,6725,1.0346779567854745
93,1920,0.9973300958850554
93,6251,0.9859639635043485
93,1699,1.021972768008709
54,717,0.9380921384851847
94,5906,0.9661937436488058
88,6566,0.9237959554468814
39,3033,0.9813435005822352
93,477,1.064407821212496
93,1500,1.0878052530544144
10,6537,0.9800640105136803
92,4731,1.0558414489829115
26,2287,1.1113371795841627
10,4450,1.1122290292488677
92,1230,1.0318710331838312
92,6201,1.046297270638336
32,3188,1.0907326005731843
88,4004,0.9361919973577771
93,6744,1.173727667757443
93,4550,0.9663257673382759
61,2981,1.0772157500364952
24,4465,0.9861471927059549
75,4234,1.099230118628059
10,3092,1.0754374273653542
93,1846,0.9902975822665862
93,1005,1.1048632741772704
93,5523,0.9230608801756587
10,674,1.069407825491258
88,6813,1.0383838170341082
93,1230,1.0314278985772813
51,3431,1.0046119463430452
50,675,1.0564660783857107
10,3903,1.0309518490518843
93,389,1.0327027324986244
93,1267,1.021344501666525
92,4937,1.0072535915034158
92,4475,1.2163864951580763
91,1702,1.047170759311744
92,712,1.0221596591706787
89,5874,1.0131107631272502
10,2892,1.072994171641767
10,5326,0.9638925017456391
93,1338,0.932270740291902
93,849,0.9967735106391566
88,5373,0.9873472883233002
42,3303,1.0121213377819263
50,824,0.938053522258997
93,789,0.9837358923895019
93,1530,0.93957373340215
91,2034,1.0797621897820915
92,3683,0.9477591767707574
94,182,1.0414774902164936
92,4670,0.9987766686826944
10,1522,0.9704139794089964
42,6169,1.0849625867392336
92,4215,0.7854688550744738
65,4318,1.0026652685898756
10,5388,0.9238243890660149
58,5440,0.902497757758413
10,3067,1.0125793431486403
88,5703,1.0805645265749522
40,5235,1.032956959945815
91,6552,1.1711602328079087
45,3979,0.9178000271453389
93,2552,0.9989380889705249
65,6861,0.9449447490873614
54,2560,0.9792522045650652
39,3493,1.0221538266965322
91,1115,0.9183169615987156
34,2459,1.000065038246768
33,2126,1.0573070838249155
83,664,1.0507515202542501
83,5816,0.9957089906757963
65,6868,1.1208025653447424
93,4241,1.0099393331578799
93,2348,0.9358630797692707
93,6851,1.1011532466592533
58,6535,1.147863252886704
26,4525,0.9901496155985764
93,4894,0.9930680481983083
88,6808,0.9539771920868328
88,2268,0.9013579026130694
65,5258,0.9925273114017078
88,454,0.9510082770138979
88,3988,0.9897073209285736
93,5299,1.0229670873710088
92,2325,1.0086136876738496
93,5159,1.0488817505538464
91,4126,1.0417702494721328
93,3247,0.893372745652284
93,4002,1.0317108077662331
50,5732,1.0434789277080978
88,3935,1.0396603274026088
65,4388,0.9921114886445659
88,2453,1.0350835451057978
93,6065,0.9342483510928494
93,43,1.1533952908856528
93,5357,1.066506847011624
88,2488,0.7772577836045197
93,4317,1.124902541083949
93,6858,1.1062315106391907
54,5367,0.9197457752057484
88,2226,1.0366565877837794
88,3454,1.0922150824751173
93,1036,1.1043226873236043
88,2333,0.9812057284372193
93,679,1.1316863867853368
26,2126,1.0538451066406975
88,4124,1.0333303755947523
93,5673,1.0553747930430941
83,2435,1.1735706856208188
88,2462,1.0474169733268874
81,475,0.9737113182033811
93,4567,0.9804526979901961
93,2246,1.1061963774263859
93,2505,0.8865626166973796
65,2454,0.9859648485268865
88,6144,1.142369779092925
86,5401,1.0107336693576403
32,3457,1.0494153260120325
91,6851,1.099873127149684
94,5111,0.9757665164236512
91,6245,1.018611274925726
93,6545,0.9926479795041294
32,3545,1.0188140249145883
93,1479,1.0905079985303539
39,5894,0.9614337868988514
79,4557,0.8800384510042412
93,6167,1.2681024479014533
93,1885,0.9982447805149215
61,6082,1.1176785603165627
50,4817,0.922493479613747
78,5800,1.077147823359285
88,6847,0.9710058681666851
93,1946,0.9298145653946059
93,2086,1.0659556537866592
93,3541,1.0666259741410613
91,1937,1.1572326892720801
93,5741,1.0142174203480994
88,5628,1.0107889707599367
61,3668,0.8051245820575527
91,4566,0.922897735211466
34,2118,1.0306444655039482
93,6841,0.9415164110916001
88,2521,1.1526183991559915
93,2257,1.067848340001157
70,3436,0.9394270548863071
39,1797,1.0131106255576015
58,6619,1.0691987893411092
94,3993,1.1164937349302428
88,3970,1.1647156695170062
88,3867,1.1379721138094152
34,790,0.983126450330019
88,3012,1.0184732018304723
93,634,1.051954496651888
65,2959,0.9476078450679779
88,5051,1.0869897556092059
92,460,1.0495854037165242
93,1824,1.12464389950037
93,1076,1.0533506593533926
93,227,1.194246141506093
93,2869,1.0626870718385493
93,5776,1.0367142904017652
88,4234,1.0500909856387548
89,3372,0.9733868464827538
93,853,1.0924833714962006
39,2987,1.049446701936956
49,2712,1.152023406965392
96,3119,1.057484118533986
96,740,1.100214645266533
93,3298,1.0898860469460487
61,5918,1.2142428930715792
92,390,0.8676154049379485
88,4601,1.0999774294240134
92,1555,0.9307632475559201
93,1321,0.9590752305729049
93,5205,0.8257361168840102
10,6918,0.991866654583386
10,3160,1.1213793248503603
24,4692,1.056126315678869
93,3349,1.1044981266771043
93,6701,1.063015490421094
42,843,1.0236788160566772
24,14,1.0569423820291246
92,1209,1.0931688259754861
62,5873,1.087197933146464
40,2987,1.0392110337104117
93,6666,1.0585433010544096
93,1307,0.975853718817234
93,53,1.1112987122365408
10,6341,1.0212445881749903
39,5572,0.9739497418382338
93,270,1.1798903835671288
28,674,1.164253814811153
93,5387,1.0072226295513766
10,4913,1.1068459344761712
93,648,1.0444051578108753
92,171,1.1422949278993266
93,269,0.9778675974479744
20,3410,1.0237885082938842
93,6818,1.012262242846191
89,5174,0.9230397854532514
93,1096,0.9388567829238517
93,5747,0.835814338842673
93,290,0.9628621263961706
93,6254,1.0532392816884177
93,2785,1.0053184373038155
81,6396,0.9458608656589474
93,5624,1.029289917089045
94,3934,1.0444460807900344
1,1301,1.1346821593386787
88,6393,1.086608037286039
93,4447,1.0440885440579482
24,3957,1.143659652277295
42,5819,1.0948576916541373
42,6497,0.9989000649324485
40,160,0.9786834253796509
93,4158,1.1418778789894921
93,5492,1.0025873609951563
45,1429,0.9548471399715969
93,6737,1.126579502331359
92,1432,1.0408205654738205
93,333,1.071031337870019
93,1167,1.0191909889025348
16,5854,1.057303025154397
75,949,1.113240651254143
93,4694,0.9461418958380818
91,5872,0.975938229156392
93,3000,0.9981983676552773
93,2790,1.0774517594171422
93,4301,1.042063627924238
89,875,1.0799459471766437
45,1063,1.1110016676996435
93,5621,0.973127252289227
93,2765,1.0997450667034303
91,2845,0.8674516079149076
93,1012,1.0797765470509018
93,1346,0.9589977695473603
10,4651,1.026099334870066
93,1930,1.0156715214252472
93,6663,0.9920594764075109
93,2010,0.9763833612087183
92,1836,1.072130341881088
93,61,1.0243050792986261
39,2112,0.9779222925592747
93,3086,0.9582397134176323
93,6164,0.9771643741322416
93,416,1.194190570286342
40,2161,1.0936878084072046
88,5864,0.9859292871717896
93,952,0.93313440946596
50,3200,1.0420176996184247
83,189,1.0489642087902342
93,5372,0.9601995370217732
93,1878,1.042878870054015
93,2407,0.9800340911107404
75,6440,1.1434974070372326
54,6875,0.9842266898070063
88,2927,1.0605797588026948
93,4208,1.1175862196832895
33,5339,1.06403275446168
93,5001,1.0149895522211279
93,6,1.1473393856680818
24,3782,0.9727100723290018
93,2173,0.9626620933413506
92,1259,0.9782020183546203
65,6878,1.076149649602095
88,5468,0.9903315337640899
92,1046,0.969638677580016
93,1253,1.0141336635819502
93,3213,0.9483375059706824
32,5,0.8660963273474148
92,3084,0.9290422396734357
96,5857,1.0344788480017866
93,291,0.942872374052448
93,4680,0.9536121003329754
93,1675,0.9723121678190572
93,1763,1.0711355839989014
50,6637,0.9558848179876804
93,5017,1.0372614665622157
88,1645,1.1023303579006876
65,2433,0.9927124660462141
10,718,1.0051832592913084
93,5738,0.9947566751922879
93,6822,0.937618564548237
74,1617,1.1581704143567808
93,3778,0.9174567761697939
88,6842,1.0130754948726721
93,5232,0.9684872185545308
88,5371,1.0457074378750153
39,3649,1.2061841008918626
88,4313,1.1499515298221792
91,5407,0.9530968144536018
88,1612,0.9576329376016345
92,849,0.9927287937275001
10,2451,0.9615541397194777
88,5607,1.063895118023668
93,4256,1.167740601514067
93,3966,0.9787614835160119
10,4486,1.0957097642655884
54,3026,1.1549179713640894
94,1955,1.1628286795956748
93,3639,1.0572104257132326
92,2048,1.0194056071341038
93,4938,1.0748029936637198
50,4009,0.9407257666545255
10,5235,1.0127530853663171
88,4520,1.0864582562020846
93,803,0.9644662365317345
92,1366,0.894236051610538
90,6707,1.0612213984131813
13,766,1.0709274070603507
50,5841,0.9023400630269732
93,1133,1.076057877923761
92,1886,1.033545638634158
93,3053,0.9401600094778197
93,5343,1.1544836687722377
92,4695,1.0154346677341632
93,5166,1.136623569897243
93,6596,1.1406883682523454
94,1372,0.96884689320411
94,1933,1.1829420189772333
93,1292,0.9611354752310685
93,785,0.9846042426569122
93,3713,1.0317312564168657
94,4550,0.9930580327553409
42,4526,1.0345005760235446
93,3511,0.9709782201264586
24,2136,1.0683133527636528
93,2735,1.028745756351522
93,6816,1.0739715248346329
88,3861,0.9919500595756939
93,3121,0.9278153968708855
92,4498,1.1884626490063965
81,864,1.1453386888440167
54,4290,1.1029180828481913
89,702,1.0793754429157292
10,5262,1.0194488590849298
93,5815,1.016067651765687
91,1462,1.0818736647322242
81,4807,1.0623037123254366
92,4101,1.026100181043148
89,873,1.0722745239202465
93,4991,0.9382184467145375
92,5454,0.9990071542561054
93,3563,1.039277925289103
10,3420,0.9411177220089095
89,853,1.0939653803195273
93,2778,1.02572775259614
93,1545,1.0056278886539596
93,1283,1.0247408811535155
93,6558,1.0079611243147935
92,1450,1.0208367045436586
88,4550,0.9710882774421147
10,1717,0.8697185997984239
93,1886,1.0369024946620422
88,6300,1.0776356091456754
88,1930,1.0157485620251723
92,4877,0.9082030951976776
45,6077,0.8594870088355882
88,6873,1.0572591088712215
93,4728,1.0459496844559908
54,3542,0.9080101751855442
93,4618,0.9021081396090916
92,1699,1.0164942028267043
93,5086,0.9937538757388081
93,5618,1.0270847026258707
88,2351,1.1381878110447101
93,3287,1.151118743632521
65,4664,0.9251521989603394
91,5583,0.980410387473447
70,3665,0.9304778794092792
93,783,0.9648456594773701
88,2330,0.9625682825488704
93,6107,0.9308317077479192
65,6889,1.13767814210483
88,3451,0.7811411573950734
88,6648,0.8587475062480995
50,5258,0.9792197295464575
93,547,1.190895905452115
44,3472,1.137229509651661
54,3441,1.043142851974283
93,4237,1.0040145899568285
65,2650,1.1534160862543754
39,3848,1.0360716051821197
96,6454,0.9791248318340097
93,2668,0.9343822970986366
61,329,1.0922294075135142
54,1570,1.0789332947959858
54,795,1.1137338762304612
93,1724,1.0797461186136519
91,5253,0.9163789870550058
88,2669,1.0605746167046683
89,2494,0.9602237503443446
50,2497,0.9617527936186109
88,2493,1.0412282823984111
88,4249,1.0534141595874513
93,5294,0.9814897711455289
93,2571,1.1134665861193622
93,6147,0.8040225974151066
50,1666,0.8665652231845472
93,5770,1.0389609645519937
82,2311,0.811040384961026
93,6509,1.079231514728495
42,6799,0.8127034386353833
65,2201,0.8932356004204068
93,5885,1.003611282046352
93,6069,1.0254386078034128
94,4614,0.9818067394995263
62,954,0.9992998588298049
39,4886,1.0666252712253481
26,3958,1.0909820571541786
93,6054,0.9791546781946506
91,2137,0.9670358433255127
93,3197,0.9816159786922591
93,4950,1.0002988728561573
93,3471,1.089099444581994
93,5098,1.1524856558867864
67,330,0.9064016517783914
88,5379,1.0352714529061424
88,1039,1.08700914335038
88,5156,0.8901446097131286
26,4016,0.9564846200602395
81,2428,1.1235787581120218
94,6907,0.9747893002017268
93,6862,0.9006413934486253
93,5484,1.0454496802496058
93,274,1.0381647727585264
89,6717,1.072713639587164
93,1348,1.06429451916899
45,6847,1.0376122875937395
88,5289,0.9554631348167147
93,2146,1.0283530421022857
93,5258,0.9579428101756743
93,6844,0.9398992865213326
32,3746,0.9354342919375215
92,5352,0.9092933748449598
92,3437,1.0456009510339104
42,6875,0.9859700415815625
88,2236,1.2111890619354588
39,4234,1.074046356337411
93,4711,1.0460296597863947
94,1554,0.8211088074105126
92,3012,1.0210408974172813
93,4937,0.9974761073078428
10,3912,1.0518449023365974
93,3206,0.9523726792207786
93,1843,0.9867648300049561
14,1334,1.0097938917045082
90,2950,1.0935474495802606
93,2998,0.9872298714305673
10,2840,0.9838924812419074
92,3192,1.0191949057791914
93,637,1.0068707883890187
58,2729,0.9215782784989902
94,2084,1.1385426348341363
91,732,1.0412471406161785
54,4035,0.9829569767628398
42,6270,0.9053669603807586
10,1294,0.9447108906294618
93,6029,0.9715946300088295
93,905,1.1016155747430665
65,5906,0.9712393645729337
92,523,1.0462721692664283
93,231,1.075570683859821
50,5654,0.9570966397545168
88,3587,1.1515871472656727
94,4308,1.049401025154761
93,723,0.9851870934611985
90,3734,1.0514535350458962
89,4308,1.0537064160619463
92,1452,1.0413828343153
92,757,1.0721267117519997
92,6381,1.078674214226859
45,5813,0.849372782345329
93,1223,1.017650012991258
39,4971,0.980119315641267
96,5085,0.9022105086062636
92,4910,0.9819609179560628
88,2597,1.1715360837323325
88,2491,0.9572961564574923
50,2987,1.031579900532961
92,5616,1.1567608160631997
93,622,1.1088048368692398
10,3789,0.9682340430361884
61,1604,1.2767704214368547
81,851,1.0736817978322506
62,2884,0.9115223136863538
92,1137,1.010234965809754
96,5334,0.9156170061656407
62,4476,0.9732219092547894
96,2889,1.0609849356114864
92,3604,1.016755445461188
93,4816,1.0351069436541624
23,5823,1.0384714207944594
92,4507,0.988960502403123
58,4173,1.077185966340559
93,318,1.1457346291946513
93,1057,0.9771920769874539
90,2258,1.0584081789212567
94,2070,0.9874016482374698
93,1395,1.0870511478611402
88,786,1.0599227188753761
51,5851,0.8968824846004801
93,3826,0.983534927879061
10,1697,1.028565697904144
93,1081,1.0567140512700592
96,5891,0.9092497061938047
96,5655,1.047264592455966
65,5295,1.0397617082510675
88,5925,1.1124202204602105
92,694,1.0009476404104913
94,6311,0.9344670855041061
93,1967,0.9678434410265514
96,6057,0.9540571865758726
93,1580,1.030214582170759
92,1491,1.0546015708574228
24,6722,1.1490475375737463
75,1713,1.0381321816572122
54,1052,1.0158186799713544
88,4551,1.1090108842722006
88,1778,1.0394581302202173
93,1372,0.9546992853283882
33,1644,0.9574199260345527
93,4655,1.1075193658471107
75,3962,0.9433319236018828
93,3723,1.0227976590394974
83,3142,1.1500391119292803
93,6363,1.0348829502472654
88,6312,0.8040235066520316
93,1137,1.013243447457041
92,1267,1.0190023750598942
32,2744,0.9463357744472367
90,348,0.9960297076031566
34,4704,1.0027017733082175
32,982,1.0230283700678098
10,5233,1.0146224780806474
93,3793,0.959926996912275
88,154,1.0689462946860917
45,6120,0.952572667172977
24,214,0.9251600044247296
93,1585,0.8642847761511803
94,5570,1.0068360984857594
93,3512,1.215094905346632
45,6290,1.0496757717004843
76,2586,1.14384050800332
64,6742,1.1174143893378121
54,1697,1.0542651872549738
45,4707,0.8944583428757531
65,289,1.0041762217879295
94,625,0.9315266462841204
93,3631,0.8000042193702289
96,4247,1.1188309171370097
93,5384,1.0982799088316304
94,309,0.9974158024415374
93,5005,1.0863152079816376
93,876,1.111221816922937
88,2839,0.9417477739708764
29,1941,1.1545859700334924
58,1868,1.0171103863311666
93,4466,0.9923077364053045
93,232,0.9447981542242425
90,227,1.1886495390374745
93,3117,0.9485496814761843
10,5486,0.9687905684113503
91,3002,0.901041724586061
93,4198,0.969966870067375
41,4035,1.0849754569519843
93,4259,0.9947841971048287
40,1559,0.9743696194408196
90,5452,0.9978684836200306
93,6642,0.9534619195952213
92,1940,0.9390883688548846
39,1016,0.899220601788589
50,5361,0.9950638498578753
93,2787,1.0029085233275379
93,3062,0.9944059633250747
92,5772,1.0168935299984045
93,1942,0.9552929433328765
62,2936,1.0606480011982578
24,6823,1.0133435939039503
93,4644,1.061414574938161
40,6562,1.0396193923162562
14,2166,1.0086220162255424
93,1364,1.0835517030209303
93,1819,0.9912021999979126
93,6566,0.9167633333376476
92,2090,1.00517907725381
88,5495,1.0080182677400964
93,4695,1.014108202287129
96,1598,1.020123052978306
93,3503,1.0132349857262202
63,246,1.128416167838233
93,6426,1.0828913651140673
65,3391,1.0765183985765492
93,5773,0.9565412849187851
65,4310,1.001301417659436
10,776,1.0052182445568698
92,71,0.9611897255693164
93,684,1.0242190408919538
36,2044,1.1646357524275248
0,4486,1.2075688279666272
65,6624,0.9488384341155844
93,866,1.109419869525092
92,4550,0.9704736008175782
33,2988,1.021199031188319
10,2971,1.038337227489267
40,3187,1.0209523287734814
93,1876,1.0872750817132848
88,223,1.0482932717672415
62,5149,0.9913426573787417
10,2991,1.082312713776316
93,871,1.0027229160602604
89,4731,1.064816597050854
93,792,1.0973638787732594
93,1934,1.173215679292168
93,1650,1.0181163501526629
90,2928,0.9935865859900203
89,1292,0.9665205537208489
88,2039,0.9906518938285964
93,3288,1.0711697212287359
23,6050,0.8591308048261064
92,581,0.9787244070321321
88,6233,0.9942961473550115
24,3391,1.0858154632151127
81,418,1.0297488474420138
93,1432,1.0427428117753672
54,790,0.9746285104858023
93,837,1.0934548854295696
96,3623,0.9769941845110485
93,6592,0.9937167616028871
65,4132,1.0851456560194492
93,482,0.9804234068308558
44,3576,1.1719775370189123
90,1729,1.0368358958512545
88,3328,1.120218871427434
88,6168,0.9707546667861087
93,1475,1.075788935912507
93,2351,1.1481233086170894
91,1255,1.0067922389799995
92,6228,0.9460887254348823
92,1528,1.0352259267653738
92,6844,0.9393004865518638
94,6844,0.9610522039334423
42,6039,1.020473275333643
88,1694,0.9955138373853905
88,6575,0.9677833525763292
39,6021,0.9802334743019726
93,6192,1.1999448676194464
