PortOfLading,ShipperPanjivaID,dist
244,2231,1.1470049919028367
74,6248,0.9004999590771539
169,544,0.8665427964380277
246,3554,0.7852639518678188
246,2181,0.9282641106152109
246,6812,0.8610211211655822
244,6886,0.8457046097942761
218,6827,0.6557149503912244
48,476,0.9321166388690472
218,3518,0.8576986928071294
169,6847,0.8220776324825627
48,6630,1.0253117329307966
169,3439,0.8297872931829521
218,3644,0.9275413506797382
218,6647,0.7858074602804014
235,6406,0.7368260285417948
48,3958,0.8292311004229954
246,6825,0.8584325867039817
246,3875,0.9566410680168441
246,1271,0.8364445939660072
246,2154,0.9870255877529936
246,5736,0.914911296750818
169,2126,0.7563097572752407
246,1490,1.107528458748545
48,6663,0.8157286181231029
218,5533,0.8362505127276693
246,1483,0.7642630759094443
218,5733,0.8754618841090372
94,3541,0.6801467653962651
159,6329,0.9867610154448941
48,3977,0.88752724789083
246,4779,1.0295040096555437
218,3643,0.8139895488108907
218,6438,0.6773490788681167
235,6770,0.9145072381943464
246,150,0.7644416982574123
218,3467,1.0544181533956103
218,2438,0.9430186594171184
48,5853,0.8323819212216351
246,1354,0.9100448691419193
218,2225,0.8269585102264371
169,942,0.9334914359663214
218,4240,0.8153040483593941
235,4569,1.06058484661792
218,3318,0.7948376589587757
235,3765,0.98491413465568
48,2309,0.8197847945349557
246,3622,0.8577434260930333
218,2187,0.6696521937847137
218,2281,0.7586389886481422
43,3433,0.9231461146846414
94,6658,0.791781838451113
220,80,0.9665308433052685
48,3683,0.831840914274965
246,4190,0.6679032248045716
27,3625,0.8687187896243164
246,3383,0.893482645707471
194,6791,0.9744814442736762
32,5855,0.7342597512262208
152,5333,0.8488851178969655
152,4173,0.723610421376569
246,1019,0.6570394997085843
42,5855,0.7036486246756145
221,5269,0.9532441129641873
243,5492,0.7981383555701801
138,2992,0.9209004129682269
218,1200,0.8542815776807922
138,1807,0.8105363393031959
141,6656,0.7557513552850911
114,5051,0.9992946692343269
218,4752,0.8017338328063488
136,5261,0.9602238615708691
126,5918,0.7642044310923666
211,2987,0.9085165906165328
231,5333,0.9498295475329671
48,6197,0.89880345149764
32,14,0.8463919870555401
58,1731,1.0335987133107014
218,5269,0.9228950004492488
221,4731,0.685266072462712
141,1100,0.8172459808577385
88,14,0.848081424832344
42,648,0.8533747321260827
98,3380,0.913021197276456
127,4535,0.8140562527946064
53,840,0.7636036606771606
236,5814,0.9101849985974175
42,4345,0.9688062556087971
90,4734,0.8493964288915906
218,986,0.7358157014740365
89,3919,0.8373250269464084
158,5873,0.8312126102724245
235,3311,0.7158132041139262
221,742,0.8312777562865189
218,355,0.7931663755194417
166,5569,0.7266993421529021
114,988,0.8208150012152535
127,1021,0.7139619934771743
243,6516,0.8727053052612713
169,6573,0.8227385331410915
246,2491,0.8221026183372098
42,4618,0.8470957092940807
127,843,0.7007476990776402
221,4988,0.8945167815046651
218,5251,0.7682552220565932
221,6099,0.7402994723192283
237,751,0.844510135373899
246,815,0.7714505291410855
11,14,0.8379421079797404
246,745,0.7834114650530475
127,595,0.8544657805136272
174,6099,0.745947693108714
243,1072,0.8925271762002792
246,457,0.7757912216974157
237,1458,0.7701879755726883
127,426,0.8178422413766384
72,4556,0.9858174132449287
48,3158,0.6951383320348603
114,505,0.7035415757979665
188,5855,0.7710110076836177
42,4212,0.8217566242175443
221,1225,0.7869775227404067
148,3816,0.9258934509541307
42,3919,0.83402717007058
237,1386,0.6393285351140159
23,3506,0.7659745312162808
243,755,0.8403173649151411
127,3934,0.9576546634946551
169,2270,1.0038836151361465
27,1332,0.9774581507912704
141,5178,0.9543077147432736
27,406,0.7501246141535896
122,5751,0.9454349087817329
27,5855,0.7222846980605807
114,4374,0.9117887025432927
138,3242,0.8224478738681812
42,3683,0.8278715794107744
11,6169,0.7630361861416272
10,2973,1.0010015304599489
114,2916,0.9242622554302216
218,4233,0.7497323527266937
155,5873,0.8475896803928273
169,654,0.7913269783769336
126,5573,0.8365884918187346
238,365,0.8210326842963696
32,6468,0.7534089035221508
243,1355,1.0075221950454372
221,3130,0.8613920249044895
27,643,0.7756178552933436
48,6891,0.7969982838258147
169,3919,0.7661489817712989
246,4394,0.9419092743524483
127,5337,0.8815491049816566
136,6658,0.785530070641211
202,4618,0.8496889466685908
243,421,0.7434680408665112
218,2176,0.8359398156670588
148,5006,1.1393434133912836
243,6532,0.7757852897047997
32,2987,0.8432425468095711
130,6891,0.7733833584934473
221,583,0.905546961086137
138,1183,0.9357411595327514
237,4978,0.7129564487508365
141,2256,0.7522164125527654
169,5096,0.8953687335763659
136,6907,0.7019881052630288
32,5823,0.8589150473874595
114,1135,0.782607334532908
221,3511,0.8504850681139422
202,3524,0.7837224272744996
64,4901,0.9343415094273431
221,806,0.9304395467042923
114,5839,0.7951057915176664
27,3035,0.8754378144762346
221,130,0.7707233322518212
27,535,0.7553350957376617
114,426,0.8075636600011161
127,1519,0.9537236855498382
246,3172,0.7496135383844376
215,3391,0.756403509793537
246,3317,0.9354485967861754
42,2686,1.0108067063348634
127,786,0.7712305156247956
246,5660,0.7884119538856404
218,3611,0.8767189414107374
243,1639,0.847542165379439
158,2699,0.8566703577525914
243,1828,0.7790681432400431
127,840,0.6985980510445577
113,840,0.6950373488944024
148,3860,0.8872904788170543
246,2857,0.7619497350284031
141,2007,0.9193546809256077
42,1846,0.779683136514255
127,1482,0.7737013857279506
221,1326,0.9636877080691713
113,1225,0.7669074081682733
181,1041,0.8321784239794526
127,2922,0.8860797498907361
246,2866,0.8932336920074054
114,456,1.0101646706461906
136,117,1.068883506315095
141,4420,1.0990797206759453
132,5970,0.9612825927989823
166,5375,0.9637193562729018
138,1346,1.0575994293072395
42,4943,0.7650033868849277
113,6401,1.0543232227542572
136,2025,0.7610938261662211
127,818,0.8645077451947145
136,2023,0.726761061166014
141,4743,0.8661666161247662
221,1654,0.8359124864052448
246,5661,0.958087854619537
113,1259,0.8123277135725532
158,3126,0.937620243855885
246,2896,0.8590674317841019
218,852,0.8674511505024773
94,4754,0.7352030857333115
221,281,0.8777289119149957
9,6562,0.8557541290564197
246,1466,0.7843377214989492
244,5207,0.8295703282346949
243,2767,0.8481277275298323
114,3011,0.8838323116568583
218,4773,0.7606923546908158
42,4438,0.8599638087408883
246,1367,0.9619211996240276
125,24,0.7525560898440224
127,2045,1.0600315225975854
130,6722,0.7914562613836357
53,1224,0.8668865667922157
125,6589,0.800922341644764
126,1156,0.8123605134231704
243,516,0.8458192758262157
236,1630,0.9181912607912507
169,6863,0.7639612188296658
166,4383,1.0327312743424304
42,5962,0.851734790019691
243,2049,0.8529019073716232
243,6048,0.7566228612725224
25,2686,1.1146519844021117
246,1895,0.7454895624624831
215,807,0.8347773123532534
243,3945,0.7172059917024204
218,786,0.776586155806269
125,1156,0.8315680431468147
113,1149,0.7917588810835566
243,822,0.8087752940399306
169,3015,0.8966871968337468
221,2898,0.7982098508094039
185,4707,0.8774551973744694
1,1548,0.8210058406527553
141,4641,0.8029624159846988
221,3227,0.8080253962959562
230,1156,0.8228391142828124
69,5861,1.0590973570942879
243,5207,0.8177671831633363
48,5201,0.7861339380698544
230,4866,0.84348421071523
114,1280,0.8621246567262071
133,5479,0.9877386356570891
237,1419,0.750483674928546
182,3013,1.008282680596624
221,6718,0.8466922747237342
94,5457,1.0714127578373467
246,863,0.9164069082055774
228,1391,0.7058249903576714
221,1450,0.7616344887231078
48,5808,0.9867215412003654
243,3506,0.7028680273464748
103,6169,0.8894693601344313
243,5738,0.8240631531391825
188,1318,0.7796313206532172
109,6471,0.9452970943280629
127,739,1.0365808622113295
237,5461,0.8293879359428372
189,2973,0.7707687354247484
136,1044,0.8465675911284052
114,1542,0.8112463865961347
44,3888,0.9973418823044214
27,221,0.8314655476382801
114,4301,0.7118258055831704
243,1820,0.7119717504829168
96,6658,0.7615519958947387
237,738,0.9186097889074257
94,4893,0.6669841632246971
141,5855,0.7354929755840983
221,3001,1.002999221906066
127,1846,0.7580892805542264
246,6714,1.0088262084339346
127,5430,0.8821580207773617
211,5235,0.8193988863910947
130,6725,0.9826283103653363
243,1920,0.776286458330495
246,6251,0.8505177519151143
244,1699,0.9160296733358076
88,717,0.8776547073253563
237,2973,0.7290756197513214
27,5906,0.8107038480894906
109,6566,0.8543519941823823
32,3033,0.9695157728024891
243,477,0.8320686998777092
136,1500,0.7211474989141736
237,6537,0.762645039175238
48,4731,0.6978125428514821
152,2287,0.8137052115052938
215,4450,0.8770803093378033
243,1230,0.7459904633994613
243,505,0.7011671417525837
243,6201,0.7529240835990224
218,3188,0.7530978271804217
164,4004,0.9489936700889042
218,6744,0.8747703049864087
246,4550,0.7900954091123172
64,2981,0.801624083824988
185,4465,0.8852463657302516
218,4234,0.7566889795873847
237,3092,0.7259478856410299
243,1846,0.749036288687161
113,1005,0.8811987719797928
218,1156,0.7968107738665172
221,5523,0.8145392808531012
237,674,0.7011448889970779
218,6813,0.9904710967093706
246,1230,0.7491677548470241
5,5873,0.7923551475895303
125,786,0.7876807898283005
103,3431,0.7222526028220143
53,675,0.793184906244278
96,3903,0.8137856266860451
131,389,0.846514160877892
113,1267,0.7046118469110557
188,6658,0.8054868296853134
42,4937,0.8427174894937447
174,5738,0.8042742077793393
202,5906,0.7986756446106094
188,4475,0.7314451935568026
223,1702,0.7893161049910954
113,5839,0.8086053835494178
243,712,0.7665420371506896
188,6573,0.8931100304637637
218,5874,0.9792592615953514
237,2892,0.8698628387813058
32,5326,0.8558645913643497
126,1338,0.76469372851508
230,849,0.912474509860788
169,5373,0.730539393212114
221,3303,0.8308013666953359
152,824,0.7983604626996177
136,789,0.7191376938883748
243,1530,0.9572560737308647
94,2034,0.7300238737038204
109,182,0.832804714728679
114,4670,0.9578419343701431
237,1522,0.8087186584515231
32,6169,0.7534929513931274
243,4215,0.9425429847157959
27,4318,0.7541854599756854
42,5388,0.9107901539121356
211,5440,0.8990635605795043
42,3067,0.8952026984521321
42,5703,1.020817685273609
53,5235,0.7750257360083717
235,6552,0.8334735445678234
218,1230,0.748056149110198
216,3979,0.8025390386049237
235,2552,0.8662899306842259
127,6861,0.9035587310791016
235,3493,0.900593458541802
218,664,0.7696636015815395
169,5816,0.929855562181079
235,6868,0.9242431652299794
218,4241,0.8569061266524451
244,2348,0.8142798525680389
235,6851,0.7248356672269958
90,6535,0.8916465576205935
169,4525,0.9450652482254165
169,4894,1.0387541856616735
218,2268,0.9133340620568821
114,5258,0.8438160525900977
246,454,1.0428838868226324
48,3988,0.7866891893957343
246,5299,1.0336468826447214
243,2325,1.2134368079049247
169,5159,1.1899860290577635
246,4126,0.9739964207900422
246,3247,0.9720109472317355
169,4002,0.9101335241326264
64,6812,0.8794949544327599
218,5732,0.7684846621538911
218,3935,0.8335275075265339
169,4388,0.8345651850104332
218,2453,0.6822994968720845
246,6065,0.8438643173846815
218,43,1.088815492976989
244,5357,1.1138805587376868
152,2488,1.114048726449255
218,4317,0.9363124828253474
246,6858,0.7645801928426538
246,5367,0.8904821630567312
218,2226,0.9806721412709781
218,3454,0.7526736828897681
246,1036,0.6892625537833997
246,2333,0.8632594226260802
218,679,0.818437682730811
20,2126,0.809835604258946
218,4124,0.9394927211771054
246,5673,0.8165242770420653
48,2435,0.8810851275920868
130,2462,0.7990737594664097
114,475,1.097297259739467
246,4567,1.040843490511179
244,2246,0.7509339888181005
246,2505,1.0405871644616127
218,2454,0.8336319359285491
246,6144,0.8683508368475097
169,5401,0.8946548833378724
218,3457,0.6781654512243611
221,1528,0.8109405796442714
48,5111,0.9419034581099238
235,6245,0.8813022779566901
246,6545,0.8360354860446283
218,3545,0.7904818600841931
218,1479,0.9752059472458703
218,5894,1.0119731756193298
169,4557,1.008947934157082
246,6167,0.8581090910094125
246,1885,0.7597331702709198
244,6082,0.7688161767353969
74,4817,1.0063505433499813
218,5800,0.8704359629856688
169,6663,0.8080103876335281
136,1946,0.8007010668516159
136,2086,0.7203362839562553
94,1937,0.9025818035006523
246,5741,0.885893133468926
246,5628,0.7938456176114934
244,3668,0.9323688355673637
102,4566,1.0534615921122688
53,5926,0.7732890929494586
218,2118,0.8771449870296887
169,6841,0.790708703654153
169,2521,0.8224550826208932
218,2257,0.8127166655446801
169,3436,0.8778250313230923
235,1797,1.0903524271145995
218,6619,0.7047471116696086
48,3993,0.8246165448300806
218,3970,0.9007195250264236
246,3867,0.8817466532678476
32,5569,0.7056806603712695
127,3012,0.8690990243506219
109,3903,0.76726180474673
246,634,0.8362700593258653
192,2959,0.95553821431739
42,460,0.8160272911190987
27,1824,0.8554361340190683
243,1076,0.728695795206087
48,227,0.7669693838272776
148,2869,0.9587456285953522
218,5373,0.7203268100108419
221,5776,0.7932293574724879
221,3372,0.9656510278582573
243,853,0.765871521617685
53,2987,0.8712496752185481
37,2712,1.00323335280908
74,3119,0.8599961740630013
244,740,0.745500611141324
27,3298,0.8770973847380706
5,5918,0.715587275901011
42,390,0.8607364013524992
246,4601,0.8433593272098473
221,1555,0.8272783764571484
243,1321,0.7926874671663556
221,5205,1.046748140560729
237,6918,0.8016507646867207
237,3160,0.7065161104713168
185,4692,0.8087560098086085
136,3349,1.0112355452563082
246,6701,0.7318648594830718
32,1209,0.9396464985662273
221,6666,1.0484804968748773
127,1307,0.9841376793171678
42,53,0.80044472856181
231,6341,0.7775231323071888
202,5572,0.7453704476356506
243,270,0.7575113484968564
42,5387,0.8869250384824616
237,4913,0.6778423905904803
5,171,0.815714947081038
138,269,1.1017710335020507
191,3410,0.7902360098170382
218,6818,1.0542690570333175
243,5174,0.9135019523756844
136,1096,0.8719012162515095
202,5747,1.0438181789858
221,290,0.8227198790492756
243,6254,0.8270885381581528
243,2785,0.6932078514780317
221,6532,0.7989272847771645
127,6396,0.9042869335306543
218,5624,0.8515910008656127
129,3934,0.9486444757453033
58,1301,0.9009727798402309
169,1019,0.6661789906876427
169,6393,0.7487564355667148
246,4447,0.6894459232155766
208,3957,0.7943314686084965
144,5819,0.8347072119691542
221,6497,0.8225762737648827
9,160,0.8540814226227147
246,4158,0.895294095323022
246,1429,0.9463464452752045
48,6737,0.7703665388481957
20,1432,0.7935748692335827
246,333,0.86044436965936
243,1167,0.747038639283606
127,1225,0.7793767614556211
109,5854,0.6531629434653691
114,949,0.9013381243816444
221,4694,1.0955436400004797
0,5872,0.9626164875392403
217,3000,1.0374126958527736
141,2790,0.752162170995559
221,505,0.7279186360538006
158,875,0.8635341716664178
243,840,0.6822956040767687
158,1063,0.853888614103198
218,5621,0.8767334284660008
151,2765,0.7675338734739593
221,1156,0.8157221515263829
42,2845,0.8602445801453931
141,1012,0.989067375493635
88,4651,0.9970418480890137
136,1930,0.7228301263281277
141,2010,1.0465310850746132
169,1836,0.8948076298173484
221,61,0.958866434437888
88,2112,0.9118666265692029
222,3086,0.7571063744170325
158,6164,0.8490247215543475
169,416,0.8760283876742635
9,2161,0.8773655465670994
246,5864,1.0533316346949764
113,952,0.8949818893202713
9,3200,0.8077175489493779
246,189,1.0146091995494706
246,5372,1.0285335034132004
246,1878,0.7409624297704015
246,2407,0.8699053674936295
114,6440,0.8668829835369252
230,583,0.8893454362239156
48,6875,0.8300480331693377
236,2927,0.9055333861282894
218,4208,0.8823516448693616
148,1500,0.7448985842721803
109,5339,0.7373477582420621
218,5001,0.8303713436637606
177,6,0.8161108621529171
9,3782,0.8797938302159309
246,2173,0.8466620163193771
221,1346,1.0046881117991038
243,1259,0.8022030530763524
246,5853,0.8407877369650772
246,6878,0.8646320455840656
136,5468,0.8601492957345077
218,1046,0.7993185094424656
113,1253,0.7224172843354089
219,3213,0.8571317605674267
218,5,0.8505379264908177
246,3084,0.8053131364285946
126,5857,0.883117398163969
127,5207,0.8230568014997905
246,1021,0.7139526520456586
230,291,0.8878285970006671
1,4680,0.9010660957012858
141,1675,1.004729487001896
230,1763,0.822972514799663
166,6637,0.8598061906439918
136,5017,0.8641103910548347
246,1645,0.810941058809736
46,2433,1.075360860143389
237,718,0.8113501061286245
246,6822,0.755340433546475
42,1617,0.9249438885599375
221,1230,0.7616723558998534
228,3778,0.976695217192173
127,6842,0.8308966191751617
246,5232,0.8563216818230492
218,5371,0.8624287984733071
221,5573,0.826568669972143
237,3649,0.6961709644113269
243,4313,0.9229585001511234
218,5407,0.8920532704464027
246,1612,0.9119808876088688
221,849,0.9101198411413601
246,5337,0.8782445844262838
88,2451,1.0448146659348692
218,5607,0.7492174123014722
141,406,0.7643627194089017
114,1846,0.7549671828746796
42,4256,0.774013126535075
5,3903,0.7229023421449321
27,3966,0.9396515218125258
237,4486,0.7266127727925777
129,3026,0.9359826304550681
96,1955,0.7647199503013066
221,3639,0.7048141083547047
129,2048,0.8695227019488811
127,4938,0.950196147231119
216,4009,1.0436803751758166
218,4520,0.7593661669109549
94,803,0.9232197638068881
236,1366,0.9432644184146609
243,1149,0.7786472918731826
125,6707,0.7709185630083084
114,4550,0.8069121933409146
32,766,0.8330381618164081
48,5841,0.9608551636338234
221,1133,0.9752345604356378
243,1886,0.7588761544653347
48,3053,1.1766413332328998
113,5343,0.7430682190294776
221,4695,0.8552687291854194
188,5166,1.0408892703375645
114,6596,0.7126268127134868
243,1372,0.7195954195090702
151,3957,0.7521570569702557
188,1933,0.9580682339146733
114,1292,0.9354473522731236
169,785,0.8257112045373235
228,3172,0.7960858387606484
243,3713,0.836046709546021
221,4526,0.746635093752827
131,535,0.819340566439288
185,2136,0.7841025633471352
64,2735,0.9297789351216385
94,6816,0.9497807095093387
218,3861,0.7889149399208171
88,6169,0.7426623881661466
169,3121,0.7973298709839582
218,2539,0.891755819852863
130,4498,0.8326864961002555
218,864,0.707761576133115
56,3903,0.8703117921416249
218,4290,0.7514246591765966
243,702,0.706018186041287
166,5262,0.8660491124859878
136,5815,0.7371318883129528
114,840,0.6811554503760168
152,1462,0.9459179528057575
98,4807,0.9257770832628012
243,4101,0.8426342100969383
42,873,0.7657129671424627
246,4991,1.0595357167933668
230,5454,0.9295395809624877
127,3563,0.7397770370755877
130,3420,0.835388043396441
114,853,0.7697235814162663
48,2778,0.8580853935979705
221,1545,0.7857669227357421
221,1283,0.961953398048146
243,6558,0.8083645275660923
154,1717,0.845400736800262
244,1886,0.7828874731702464
32,365,0.876377636300666
118,6300,0.8590245124484811
94,1930,0.756035334430635
218,4877,1.04066485741974
158,6077,1.0088776147458702
246,6873,0.7463553595755782
127,4728,0.788577892950603
42,3542,0.8520659995930535
223,4618,0.8659371890659843
218,1699,0.8991833568683693
221,5086,0.9600732699036598
162,5618,0.8852414632482188
169,2351,0.6656723661082131
114,3287,0.9769926017948559
169,2462,0.7948826152299132
218,4664,0.8450791376110699
246,5583,0.7561739757657051
53,1115,0.8750344634588275
169,3665,0.9249010756611824
246,783,1.0117765654410635
218,2330,0.7344792152621916
246,6107,0.9996777309903077
48,6889,0.8976504086915936
20,6812,0.8807477679635797
218,3451,0.8895805456808635
218,6648,1.0251689060990299
244,5258,0.8795117613460336
246,547,0.9212856856839997
48,3472,0.8421644053554961
218,1115,0.7801060735114983
246,4237,1.05707102481808
90,2650,0.8866609116750104
88,3848,0.9558676635580403
244,6454,0.7746839709579945
48,2668,1.0039304702409677
246,329,0.9563559759408236
218,1570,0.8157503881624767
88,4528,0.9193223512598446
218,544,0.845595776103437
48,795,0.9558659406112773
246,1724,0.9726887031325272
48,6847,0.7986296213098935
246,5253,1.0434910021722317
218,2669,0.9216174360896859
244,2497,0.8996694545660701
218,2493,0.8508339087877955
218,4249,0.8257539490503925
246,5294,0.9210130572319031
246,2571,0.9072375220379659
169,6147,0.8151459747127124
169,6295,0.7833951445562499
130,1666,0.9212837804641042
218,5770,0.9711979287011283
246,2311,0.9440002816596201
169,6509,0.9318476263433695
75,6799,0.94269636446344
114,2201,1.0700053599263941
130,5885,1.079440679135067
246,6069,0.9801476145429271
218,4614,1.1031444977436746
169,954,1.0152078127222401
235,4886,0.9787090687480356
48,6054,0.8815658679232001
235,2137,0.8392669888479369
114,3197,0.8571562820247242
246,4950,0.8544070316212518
235,3471,0.8826990172799144
42,5098,0.8216097273730806
90,330,0.9048620091219034
218,5379,0.7328076296086822
246,1039,0.8671242307339396
218,5156,0.905801319118057
114,4016,0.8461517580518765
48,2428,0.9379095312740121
158,6862,1.0666099973022938
243,5484,0.769213796726295
246,274,0.9045277790033391
152,6717,0.8577059760157552
246,1348,1.0993350164166518
246,5289,0.9008507114568991
169,2146,0.796663115998464
127,5258,0.8568037099071911
218,3645,0.8266140211240521
218,3746,0.8133863044370498
218,2462,0.7954530907528741
243,5352,0.9866523662848132
218,3437,0.8433196690997907
218,2236,0.9371431512492043
235,4234,0.7791624471013036
218,6886,0.8325389134032386
243,4711,0.9507428083036628
48,1554,1.0066077799669333
189,3912,0.8650463638561112
221,3206,0.9317506764616285
42,1843,0.8622648971421378
5,1334,0.8224885161699993
202,2950,0.8544461120452199
88,5235,0.7600551641413144
27,2998,0.9642765121534467
230,6099,0.7462758328765631
237,2840,0.8394464360816138
243,3192,0.7265890144876072
246,637,0.947287988449846
127,1135,0.7658816591969558
200,2729,0.9816613740154675
96,2084,0.8521042610477058
79,732,0.8932857412312712
194,4035,0.8739100535001073
27,6270,0.853791960648128
42,1294,0.9337641000747681
235,6029,0.8974305912852287
166,365,0.8337168033633914
114,905,0.8962981855230672
114,1391,0.6389500285897937
130,523,0.8854147237725556
243,231,0.7014130481651851
127,5654,0.7929692555751119
243,3587,0.7178264824407441
246,4308,0.8521855196782521
114,723,0.7828707981056401
221,6589,0.7667341854955468
221,2916,0.9272007143923214
114,3734,1.0421413176559977
244,4308,0.8824713806970976
230,1452,1.0635175959074072
221,757,0.8468834300126348
48,5918,0.7432845737119871
23,6381,0.8973687279171177
230,5813,0.9360658793843218
169,1223,0.7384625258190292
149,4971,1.142149720074875
138,5085,0.8754714210018781
114,4910,0.7612146011420658
48,2597,0.7738717935447182
218,6658,0.7920169507020286
152,3957,0.6804930163281304
169,2491,0.835398742646378
72,2987,0.8846070074609348
246,5616,0.9123902765235731
131,622,0.9387574696115085
231,3789,0.8820723321821008
138,1604,0.7980894660577178
127,851,0.8843599589807647
169,2884,0.8323026946080583
221,1137,0.8033452334680727
138,5334,0.9735291924859796
48,4476,0.9024874880643827
246,2889,0.8278178077723298
42,2491,0.8780650406011513
221,3604,0.8151692146701472
221,4816,0.8832230104931763
130,3511,0.8177976235747337
169,4507,1.0094355808437936
53,4173,0.7300418402467456
169,843,0.7042344414762088
152,6468,0.7655950458720326
27,318,0.9378262832760811
166,4692,0.8402917917285647
221,1057,0.8099471660596984
246,2258,0.911977119743824
94,2070,0.8257120161184243
221,1395,0.8848989291914872
42,5851,0.8811645151747923
217,3826,0.9511164078222853
215,1697,0.8123171228383269
48,1156,0.7938804211361068
113,1886,0.7658916653266975
243,1081,0.7261670540486064
169,5891,0.9101057829601424
246,5655,0.9608300455978939
166,5295,0.9180934769766671
244,5925,0.643867946096829
148,694,0.961019584243851
138,6311,0.953355156683496
136,1967,0.8548097791416305
127,6057,0.8886063444827285
48,1580,0.9109154207898038
243,1491,0.7742557312761035
9,6722,0.8189908564090729
114,1713,1.068380433799965
113,3158,0.6951739591147218
218,1052,0.911239504814148
218,4551,0.8555243483611515
246,1778,0.7256765812635422
243,1644,0.8742167917745454
246,4655,1.0054993722587824
114,3962,1.052015660064561
127,3723,0.9036419615149498
48,3142,0.9140061177313328
113,6363,0.7291129937927637
246,6312,1.0645018544580256
243,1137,0.7731510347553662
243,1267,0.7012845070234367
42,2744,0.928253627581788
23,348,0.8472790180572441
216,4704,0.8154921089964253
243,982,0.9464986701994869
166,5233,0.8281018163252156
243,3793,0.9281489415360349
136,154,0.8892957472375461
42,6120,0.8698071066423186
185,214,0.8937480502894947
245,1585,0.92121467659516
18,1156,0.9667068118495601
113,5570,0.8505112031208617
169,3512,0.9831591723320473
202,6290,0.9118582734039852
48,2586,1.0069450161286764
246,6742,0.7479555787784713
185,1697,0.7634263379233224
230,289,0.7163733659046037
202,625,1.084323727924909
141,3631,1.0083234131868397
246,4247,0.8653734129454408
218,5384,0.8429957990135465
223,309,0.8461274313075202
246,5005,0.7640671538455146
158,876,0.9555311290813344
94,2839,0.9617139879348022
94,1941,0.8062134571373463
221,1868,0.9242941018726144
244,1828,0.7992987717900958
114,755,0.8364711213590843
55,4466,1.0513341277837753
221,232,0.8558752717716354
246,227,0.7615597705755915
109,3117,0.8392336937998023
11,5486,0.8749631627329758
27,3002,0.9040676408580371
114,4198,0.9280153059267572
140,4035,0.8363893521683556
48,6658,0.8032206424645015
114,4259,0.6870507887963738
27,1559,0.805989713541099
42,5452,0.875811938728605
23,6642,0.8869967348208385
136,1940,0.8883002384432724
109,1016,0.8270842438297612
185,5361,0.7945227527192661
27,2787,0.8529074901847967
114,1267,0.6988289159323487
243,3062,0.9989180269518069
127,5772,0.8661976654215583
94,1942,0.9025003455047097
221,1699,0.9194221515208483
178,2936,0.9142784152978233
53,6823,0.8074895931141717
141,4644,0.7819974645972252
152,2166,0.8469750311757837
244,1364,0.7237232582909721
244,1819,0.7579701628003802
94,2090,0.748061194483723
243,5495,0.8711529688111374
243,4695,0.8436722100845405
127,1598,0.9879580023033279
243,3503,0.7461875453591347
127,246,0.9394120655820838
