Carrier,PortOfLading,dist
520,51,0.8267040114317622
249,202,0.8153362220951489
373,234,0.8184185288846493
334,67,0.816741019487381
36,217,0.9602205083772007
105,97,0.8374201623456818
49,242,0.8333825862833432
116,147,0.8110601536131331
238,171,0.8536509145051241
177,217,0.8893442997442824
104,91,0.8362409738557679
501,56,0.8896479816841227
29,129,0.8584302216768265
586,28,0.8124347339783397
590,235,0.8430245688983372
240,77,0.8339243829250336
413,129,0.8819934433060033
473,185,0.8163589260407856
243,67,0.8053967250244958
306,132,0.9053056801536253
27,150,0.9186284821480513
257,107,0.8821439790938582
389,130,0.9466939499335629
288,128,0.8591820885028157
105,67,0.8296265740479741
386,217,0.8401998056631003
497,51,0.855835038702935
23,160,0.8335822480065482
423,130,0.9132322791431632
73,150,0.8103418754679816
172,171,0.9124961915825095
480,171,0.8141375982335636
154,241,0.7972189422164645
584,154,0.940848181489855
376,127,0.9232331413243499
538,220,0.819147204714162
494,244,0.8884507968489613
508,229,0.8210202655089753
73,241,0.8191455655864307
59,157,0.8869188119258199
520,222,0.8585694251315934
241,28,0.7821331034813609
415,5,0.9381220799737743
582,202,0.7874550819396973
28,171,0.7827826014586857
73,244,0.8249542824923992
579,244,0.8369344760264669
300,217,0.8275773345625826
26,217,0.927775793841907
363,171,0.8930779526043418
59,242,0.816375442381416
446,122,0.9534528042588916
410,217,0.7993334515818528
29,171,0.804254195519856
240,234,0.820816886744329
117,77,0.8085360282233783
586,130,0.8535754228276866
23,175,0.8274511672290308
306,129,0.8819842295987266
265,244,0.9741454382560083
59,67,0.8179484941065311
249,130,0.8245733625122479
104,220,0.8176559401409966
446,150,0.7992739123957497
446,202,0.8101315551570484
105,124,0.883119016087481
465,124,0.8823972307145596
497,116,0.850382637232542
228,114,0.8643595443240234
138,175,0.828784318374736
482,160,0.9149110673793724
229,48,0.9204926911209311
359,236,0.8667828243757997
78,97,0.9404074975422451
415,235,0.9249059190707547
545,188,0.948427675557988
395,111,0.8171444003071103
465,130,0.8563696209873471
154,51,0.8058077948434013
393,171,0.8308216551584857
227,76,0.9445800344858851
371,217,0.8395550080042865
485,242,0.8122628997080028
137,242,0.8177871810538428
546,234,0.8572715169617108
240,93,0.8804288272346769
491,220,0.8921111351145166
59,21,0.83311652764678
154,93,0.8459640236438385
404,242,0.8240156971982547
73,222,0.8793829626270703
227,244,0.8595420111502919
105,132,0.9030344049845423
181,51,0.9065724235427167
117,234,0.7951941543391773
57,217,0.9422546845993826
241,130,0.824932267091104
100,116,0.825091526045331
303,213,0.964085783011147
61,129,0.8886074649968317
40,130,0.8332133474094527
202,33,0.841112671153886
497,244,0.856158511447055
61,130,0.8536528937319028
272,244,0.8682666238762197
514,179,0.9279928506751146
465,100,0.9361131792621953
145,111,0.817206117191485
436,28,0.9182743674942425
176,234,0.9643353266375405
221,116,0.8720059381531817
126,56,0.8400522864290646
239,160,0.9777946384357554
137,235,0.817030838557652
361,202,0.9279361039932285
534,196,1.0482924290533577
358,51,0.9815937650523016
95,220,1.0063301787844725
495,45,0.816727163536208
550,50,0.9018359567437854
61,220,0.8404087392679814
59,9,0.8373103870877198
214,51,0.9975897816142866
139,234,0.9193077614264829
367,56,0.879645061013954
290,124,0.9576122320390174
446,232,0.8816484250128269
87,39,0.8874387828899282
262,171,0.865688602307013
33,244,0.7909532838634082
59,160,0.8285855799913406
534,116,0.9131725669306304
375,241,0.8090932119105544
587,161,0.8782035827503673
241,171,0.7990495541266033
376,115,0.8879064151218959
480,244,0.8304556640131133
515,244,0.896344694907644
520,93,0.8534931149333715
519,244,0.9150760365383965
171,217,0.934823099989444
174,67,0.8730906136333942
411,234,0.8872677180916071
103,242,0.8398852220603398
100,242,0.8288869440522311
126,171,0.8227378864373479
560,244,0.9175296320047762
80,51,0.8743295568440642
62,67,0.7922821438738278
181,244,0.9028887384171996
413,234,0.8195002792137009
368,77,0.8295722806027958
177,220,0.8933041061806891
456,193,0.9565684369632176
334,37,0.9361741164965289
34,111,0.8118116483092308
182,45,0.7926481323582786
73,24,0.8571900787896344
321,52,0.9063646857227597
404,0,0.910441492235155
145,139,0.8183271437883377
446,56,0.8094038878168378
105,220,0.8287876759256635
105,229,0.8577714654217873
182,26,0.8991877260351819
457,106,0.9892552585474083
341,234,0.8319175051791328
477,166,0.9095257742862616
361,28,0.935208011418581
150,63,0.8829755676644189
241,148,0.9999079688319138
586,236,0.8674404695630074
262,220,0.8732664887128132
473,105,0.8893197668450219
68,220,0.8652573941009385
439,244,0.9259813491787229
117,220,0.8079425405178752
465,91,0.8559300601482391
213,220,0.9349407234362194
49,75,0.8620194249919483
457,67,0.8147289965833936
62,218,0.8103241303137371
306,234,0.8210802192666701
34,21,0.8415133978373238
406,242,0.8386508183819907
394,147,0.8956423960626125
375,234,0.7996701140488897
238,78,0.9008539601096085
471,217,0.8437817112675735
207,51,0.9633048007131687
510,217,0.9496380649507046
28,234,0.7847683642591748
96,244,0.8867722023278475
508,51,0.8038795723446778
61,154,0.8671899022800582
100,130,0.8423256647906133
303,99,0.8756877366187317
227,234,0.8420286226485457
320,235,0.8657548933156899
398,45,0.8139924058424575
293,144,0.9139014637496855
257,116,0.831115542777947
582,45,0.7627556089844022
110,194,0.9156522887559342
48,124,0.882954366505146
49,234,0.82500523435218
446,9,0.8285243319613593
451,242,0.8116413945598262
73,133,0.8441185403083052
448,116,0.9428734167345932
154,116,0.7967353218368122
147,217,0.8684689503695283
230,202,0.8093982306974274
202,9,0.8426169529557228
376,244,0.888763106827225
162,244,0.9743558053991624
137,149,0.9257032200694084
304,9,0.8874381026253104
250,217,0.9958440863660404
334,116,0.8127161082146424
99,217,0.9201170895248652
485,171,0.8019691253347057
424,244,0.9172141291201115
508,21,0.8232431120372244
395,242,0.8333835088248763
221,242,0.8708693390778665
34,234,0.8057415091565677
243,116,0.8022486571488636
451,51,0.8207568100520543
367,234,0.8907548133283854
152,234,0.9011052302750093
447,97,0.8672579391194242
413,51,0.8375937114469707
46,244,0.8525249010750225
529,90,0.8649588554565396
473,215,0.8653397145681083
473,207,0.8928251181329999
112,164,0.9138119422963688
307,116,0.9787226763686964
488,221,0.8940606036090425
182,17,1.0071889940383179
80,97,0.8746347448655537
436,88,0.8747332069490638
377,244,0.9284438860735723
206,139,0.9889488606048482
312,154,0.9014056713453361
446,185,0.8244917616248131
423,220,0.8942547078643527
182,157,0.9068774948162692
320,245,0.9050014226564339
77,217,0.9433539256985698
269,162,0.9388397834596357
497,132,0.9179202432611159
254,130,0.8609915008502347
413,130,0.853545351752213
241,222,0.8595230792249952
334,237,0.8744931519031525
413,116,0.8328675010374614
508,152,0.9478061404079199
61,116,0.8358405738004616
101,133,0.8926540911197662
582,171,0.7732729698930468
422,217,0.8764581890510661
449,217,0.9247600111578193
181,232,0.9091495270175594
582,21,0.8013955437179122
241,190,0.9453821847481387
590,109,0.9842664908085551
586,132,0.9176330204520907
112,11,0.8904492711382253
103,234,0.8287847733923367
590,150,0.8361794208841664
386,244,0.850106380879879
549,97,0.921470524211015
23,226,0.9948560989328793
398,227,0.9026715949709926
328,234,0.9061180917280061
219,139,0.8748976444559438
127,188,0.8986649736762047
254,9,0.8580422374819007
223,205,0.8661642330033439
182,188,0.8683671187609434
422,160,0.8744781721117241
257,91,0.8445959205606154
446,215,0.8681780251541308
280,116,0.8557157597637602
426,83,0.9573242942278739
540,244,0.8507892319134304
291,141,0.8601710775068828
446,60,0.909990596984114
55,36,0.8417155189173562
59,52,0.9199715693747359
526,220,0.9375513710879854
368,164,0.8843264489301613
481,241,0.9169216838199645
320,77,0.8446521029940673
376,241,0.8818410379546029
334,200,0.8668676433818681
305,171,0.8746208016361509
88,217,0.8807341573493821
523,217,0.9839113711246422
457,164,0.8600435853004456
169,217,0.8642642109521798
51,217,0.8980041800865105
268,171,0.9100140790854182
491,234,0.8735631387680769
204,139,0.8223774049963269
168,144,0.8061527716262
63,61,0.9101916895514088
400,132,0.9466438732509103
182,179,0.9479165659951312
547,130,0.8529935535043478
85,139,0.9056589563510248
286,168,0.8234554390822139
182,235,0.8372350079672677
338,130,1.0260221255677087
68,96,0.9005403704941273
280,130,0.8734690765185016
61,60,0.9446513860353402
300,115,0.8335875906050205
280,220,0.8543628129575934
73,229,0.8486388300412467
181,217,0.9025682262810213
49,130,0.8564609082448962
257,166,0.9230898549514157
530,9,0.8386125476099551
410,171,0.7863235835518155
174,116,0.8811222235006946
529,97,0.8336984920315444
579,242,0.8343572620568531
56,244,0.9755338105772223
446,171,0.7984982792820249
105,51,0.8300061034304755
473,51,0.8112734322037015
177,244,0.8974711251045976
451,129,0.8613372410763986
341,100,0.9088947645255497
1,217,0.9224298825221402
278,51,0.906468329685075
34,222,0.8789536367569651
256,97,0.9071515633591584
145,72,0.900943956204823
23,45,0.7939964298691068
146,244,0.8978873869138104
520,144,0.8086557537317276
369,91,0.8773443113480296
33,217,0.7878643976790565
539,147,0.8845433481037617
178,244,0.8904657151017871
73,210,0.8503084951745612
300,220,0.8317054302564689
495,171,0.8272946423717907
97,45,0.8882728655423436
585,51,0.9715367230985846
405,46,0.9112341914858136
477,95,0.9313441291451454
446,221,0.8807956523128918
227,220,0.8542392126151493
243,229,0.8330014241593224
59,129,0.8604398281978709
33,220,0.7928572531257357
556,116,0.9065452106297016
579,130,0.848574480840138
8,222,0.9095199507262025
262,188,0.893298344985981
296,185,0.819590583975826
55,75,0.8359699805400201
478,36,0.8721016952767968
59,210,0.8550479291672153
495,234,0.8287726172379085
480,64,0.8896992392838001
254,234,0.8305363351745265
300,242,0.8275362360956413
100,51,0.8309010049062115
221,244,0.8794249987258809
334,186,0.9421324144516673
277,219,0.8700325276170459
177,77,0.8581752926111221
104,116,0.8126141663108554
145,28,0.8114478838230882
239,124,0.9787044181887593
395,45,0.7994320786425045
26,244,0.9298611112171784
73,242,0.8250858001410961
406,77,0.820576613502843
51,99,0.8806203923055104
146,217,0.8930428211710283
534,5,0.9705488663166761
49,220,0.8364143541881016
437,78,0.9621628400470529
465,244,0.8425055667757988
582,241,0.7791875026055745
419,129,0.8705225491097995
429,116,0.9657323945845876
243,93,0.8561246959226472
261,245,0.9189054891300786
159,217,0.9379547427275351
540,242,0.8453262011919703
61,188,0.8865106850862503
42,217,0.9580092531229768
59,37,0.9462690795106548
375,93,0.8581833863364798
143,217,0.9738740591066224
31,56,0.8358541897365025
557,244,0.9528054147958755
579,241,0.8268209453672171
28,241,0.7943244076200894
95,241,0.9937374464103154
439,220,0.9293178937264851
178,234,0.8708460490618434
135,150,0.8393341568963868
280,241,0.8449428551165121
234,244,0.9311397229986531
80,45,0.8367998363184077
204,150,0.7990836352109909
382,244,0.8898544460535049
91,111,0.8682176007756165
182,121,0.9238446604992662
446,18,0.8856195525399276
87,74,0.894200178927609
375,242,0.8104227813226836
137,241,0.8184144826872009
105,129,0.8737626408359834
17,194,0.8866880139602082
137,154,0.8364393551434789
574,116,0.8292914915696851
320,129,0.8859533196581262
33,130,0.8055203620876584
566,130,0.9603694964732442
473,222,0.861617885529995
469,217,0.9352012694414172
399,234,0.7960931935480663
468,171,0.9283967784472874
538,77,0.8127555932982692
404,164,0.8831645082682371
411,242,0.9034257488591331
540,51,0.8509793922837291
217,242,0.9434212404968483
457,154,0.8444385581782886
263,244,0.9219887437564986
457,126,0.9141038171947002
280,217,0.854344260945384
29,51,0.8163228652306965
297,190,0.8937165093209062
272,234,0.8478078975209168
581,130,0.9870978721550533
59,116,0.8125927219433444
202,130,0.8457717296800443
286,202,0.836721311722483
254,227,0.9080537825024554
550,0,0.8845384679734707
241,200,0.8660990122173514
23,218,0.8440546595624515
528,241,0.7892276729856219
508,129,0.8404049439621823
376,229,0.9028431106624859
373,45,0.8021742360932487
61,235,0.8508560976811818
71,171,0.8702875546046666
96,234,0.873494162091187
562,234,0.8515544387378863
562,232,0.9175606934087617
154,45,0.7791360339948109
300,171,0.8167972974479198
34,242,0.817634288753782
445,171,0.8859241564225938
502,241,0.8388449986066137
402,241,0.9734490675868334
382,217,0.8874012285045215
163,229,0.964862325627889
328,244,0.9274128338854227
369,168,0.8519502359309367
177,28,0.8744733805901238
202,26,0.8812691305231836
59,12,0.9539967381528446
19,160,0.9405248135860477
404,26,0.8741596016500678
249,60,0.913248763818826
105,45,0.7992416088070188
91,45,0.8855311333068779
368,229,0.8564494598124709
258,56,0.8443091316148639
243,132,0.8863672981304782
512,141,0.9228683380143983
334,29,0.9300925699727876
59,153,0.8651728842939649
540,147,0.8614209879721914
569,217,0.9283364319375583
320,171,0.8333284727164677
547,104,0.9450628337051187
102,217,0.8798740447631904
20,171,0.893168001302651
331,234,0.9619880353233644
529,93,0.8636695758572647
49,227,0.8889314999936947
586,77,0.8381549535053117
112,90,0.947596426088629
254,51,0.8529900088906288
590,72,0.933476824180356
286,244,0.8225564216928822
473,28,0.7829975262284279
306,160,0.8492871815604823
436,144,0.8967008313962391
552,244,0.9050427536879267
137,56,0.8139931107206004
396,91,0.9083265571721962
44,244,0.873120095048632
182,5,0.8891435443822827
303,150,0.823876220200743
508,81,0.9186469534678119
258,185,0.8333843259939125
508,24,0.8380575132157121
126,130,0.8521108378523162
345,161,0.8704223563628537
402,130,0.9992502275521734
29,116,0.8105106885944094
105,141,0.8683678801836712
104,133,0.8402144887617656
262,217,0.8768792393883424
147,234,0.8500229391668525
140,244,0.8606505803763866
280,234,0.8394759853503534
458,234,0.9192229184721198
491,51,0.8967785287116256
392,217,0.8645420715745006
73,164,0.855721407702991
69,116,0.9300909744841712
567,217,0.8665432929992676
451,67,0.8136121513588088
560,51,0.9233047834464482
44,217,0.865313530500446
125,217,0.9301025106438569
230,111,0.8042552279574531
300,227,0.8866921705859048
66,77,0.8616121618875435
262,24,0.8774745975221906
45,97,0.8854211143084935
586,97,0.846455485626523
195,111,0.8928682399647576
61,67,0.8366924471088818
404,222,0.8714384702699525
539,221,0.8896099403500557
351,201,0.894242977191295
360,119,0.9319175545658384
574,45,0.7979136795869896
422,242,0.8769673021244151
528,132,0.8592746864472117
431,195,0.904633851987975
426,115,0.8557926655880043
38,97,0.8981249034404755
262,241,0.8695547029908214
73,116,0.8173989259770938
55,168,0.8272366055420467
102,242,0.8820519140988056
447,51,0.8501618479245475
395,202,0.8163923014487539
522,217,0.884385058922427
215,217,0.9481696731277874
112,234,0.8397755207759994
472,171,0.9332367133881364
177,171,0.8780237419996411
540,220,0.8488628922828606
62,93,0.8364784451467651
61,77,0.8423592714326722
475,97,0.9002982636115381
579,28,0.8295151871362967
540,171,0.8336487852835229
390,244,0.879795736367149
303,50,0.9694601157680154
334,48,0.9530642234853336
312,130,0.8992287572473288
291,245,0.8809152511613709
146,67,0.8960581278162343
23,31,0.9601955371243613
119,215,0.8927827669041497
390,217,0.8732054771057197
446,216,0.9016320227113154
398,130,0.8613677048789603
126,116,0.8326108115059989
254,160,0.8539631702005863
582,33,0.7915197334119252
480,220,0.8281313361866134
29,164,0.8729146878634181
100,129,0.8676869028380939
548,161,0.8478341894224286
303,228,0.9600331769990069
112,187,0.9391613019688521
123,156,0.8491107023188046
51,115,0.8929528753672328
4,107,0.8958653530904225
137,123,0.9900437210287366
145,171,0.8144124156263258
507,244,0.9367538472371442
590,51,0.8374788673328502
154,154,0.8280272462538311
23,91,0.8369592308465924
232,242,0.8153618680579322
158,217,0.9339221348719937
44,171,0.8533846521084862
243,6,0.9459001300856471
507,93,0.9109736250580421
426,12,0.9121903451991135
277,202,0.8231094426342419
447,242,0.8475192553762879
62,171,0.7872420751622745
44,132,0.9157851343708379
306,41,0.9850103610328266
227,152,0.9837995426995414
392,244,0.8731240831714656
73,51,0.8276175484061241
372,244,0.953121416536825
242,222,0.9352277937744345
182,111,0.8162338350500379
465,168,0.8423517436853477
410,242,0.8019647427967617
277,115,0.8162446990609169
447,135,0.9199266947273698
532,217,0.9581318689244134
291,244,0.8407013895256179
422,116,0.8780341808285032
516,161,0.9002150374331644
390,67,0.8677785718547446
359,72,0.9260288293340376
456,154,0.8786411112440484
329,33,0.8061615920492581
230,130,0.8269585158143725
62,244,0.7994574361613819
48,168,0.8514041167550853
446,93,0.8610630383981126
398,72,0.9038218366248267
105,139,0.8206006363034248
59,174,0.9581899182604892
373,222,0.8896854817867279
465,185,0.8388999780373914
562,217,0.8632549835102898
368,67,0.831236475280353
203,67,0.8432557455130986
406,234,0.828502233871924
432,233,0.9293994179793766
452,130,0.9559045202497926
317,171,0.8939325120300055
267,244,0.9561960244817393
100,235,0.8413011862763337
448,241,0.9373327709202256
11,217,0.9614677064652953
119,200,0.868013823138816
539,229,0.872406599178378
394,130,0.9428521056792566
105,127,0.8915960618427822
306,115,0.8446285618203027
174,115,0.8802235445805958
137,51,0.8193940381918635
258,91,0.8708736944411483
135,244,0.9017235112509557
334,134,0.9454218303518636
182,218,0.8609588877963168
540,130,0.8636569995433092
162,217,0.9692156610212156
192,51,0.9164934530854225
376,217,0.8833133264976952
291,217,0.8278011637074607
498,51,0.8846270920974868
249,67,0.8079296345157283
241,237,0.867322964327676
320,234,0.8387507157666343
466,157,0.9339266650910888
2,45,0.9656182319990226
51,79,0.8920279858367783
77,105,0.890401636117271
284,51,0.9375523443200758
568,171,0.8741977984484818
145,202,0.8138199831758227
249,219,0.8952722725059304
227,51,0.8595596969659839
68,244,0.8754361617778029
145,210,0.8539966685431344
275,116,0.9055863584258727
59,132,0.8955236194389207
371,234,0.8161538485437632
582,133,0.8134431466460228
162,33,0.9433308116027287
61,179,0.9401084104818958
168,28,0.8005568289331028
431,56,0.8152997376663345
520,216,0.8936620745807886
399,56,0.8074047932667392
3,244,0.9152026144521577
582,56,0.7748813277908734
105,15,0.954854637151584
373,76,0.954728126791971
103,147,0.8703785802104643
547,147,0.8699649436665433
115,78,0.879180622952325
105,133,0.8524776890158786
149,51,0.8313764418874469
264,234,0.861788854801229
26,242,0.9244702357266631
413,67,0.8398576490581036
105,153,0.8858068691832679
61,9,0.8611980195024184
78,139,0.930428150509085
202,56,0.8274176711482661
396,74,0.947699870698021
120,28,0.951831271273217
373,144,0.8257155844143459
195,202,0.8885003139397928
512,244,0.9258927655007158
313,144,0.9630708982502776
145,241,0.8299880049058369
491,244,0.8945280435894217
16,234,0.8803730452699321
179,56,0.938107973895967
76,244,0.9226413869432041
538,93,0.8565842126096997
154,164,0.8460747684751239
537,217,0.8345253512795482
508,147,0.8265044365876487
105,78,0.915921821757885
300,93,0.8687685360865933
320,116,0.8440137819520065
512,217,0.9168617354173746
199,189,0.9212475536125047
456,26,0.8676487561315298
396,42,0.9218476244381496
34,45,0.7892939788954598
170,198,0.9166087110393814
103,132,0.9149010019110781
61,168,0.853422307076731
304,45,0.9206106013485363
23,235,0.8286066363964762
166,67,0.9043438934854099
534,244,0.9262299606842654
375,91,0.8351011493068654
375,129,0.8566230450357709
395,157,0.885505137698991
294,202,0.8356578730578933
293,202,0.9063013746802296
535,227,0.9683769685881478
31,199,0.9777553564802345
306,67,0.8359509435083184
222,28,0.9003118979079383
395,215,0.8782793973971691
334,54,0.9084178996937615
484,51,1.016367851623467
73,56,0.8249610108988625
549,139,0.9160225215767112
92,244,0.9826236617352281
501,234,0.9070779478975705
237,242,0.9027559480496815
443,244,0.9531281744795186
359,242,0.8399537626121726
411,244,0.91334257753832
495,67,0.8375746458768845
233,171,0.8784359262790531
542,217,0.9889205694198608
303,159,0.9219551379127162
82,20,0.8472625176821437
359,129,0.8845799714326859
398,129,0.8851310089230537
264,217,0.8784971918378558
80,139,0.8593929117279393
473,168,0.8206182873275664
519,234,0.8916649765201977
106,236,0.9441277656172004
396,98,0.9483662110620311
48,9,0.8402052532349314
448,220,0.9465998685253518
51,139,0.8808323645165989
210,220,0.9532325608389718
21,115,0.9868097214826516
491,171,0.8741920217871666
501,116,0.9181486317954425
105,126,0.9208376879936883
538,218,0.8362445341689246
116,77,0.7775931217308555
574,171,0.8211166092327663
300,77,0.8265426712376731
90,220,0.9718902366501945
378,139,0.8986164938126292
336,188,0.9748544863292149
368,233,0.8889892556305442
400,220,0.913942137999194
249,227,0.8760886905448777
95,171,0.9945305011102131
182,202,0.8279303322945323
62,175,0.815950548010213
437,51,0.9949230924248695
520,244,0.8260002375713417
329,111,0.7903931992394584
140,115,0.8537171014717647
539,244,0.8630920446344784
384,115,0.9032281147582191
4,182,0.9213060063443014
574,51,0.8366857708564827
329,233,0.8474364440355983
484,160,0.9595443228525775
508,67,0.7983711617333549
102,234,0.862283003117357
238,217,0.8612930833228997
421,242,0.9582242545272622
237,244,0.9202827252447605
309,171,0.9155767445585558
412,244,0.9797129674282458
65,244,0.9482886663505009
320,243,0.9619184076852564
386,234,0.8286744691431522
109,234,0.8737882820091077
473,26,0.873329624001469
112,223,1.00840309115925
590,180,0.9946020105853677
319,242,0.8650850541889668
137,127,0.8774224290890353
115,217,0.8832061572798661
71,185,0.8738839078162398
466,124,0.9245632467791438
45,150,0.8495505249926022
358,135,0.9012527546313193
174,130,0.89950656012765
23,132,0.8963050336710044
359,237,0.9024906786424773
124,19,0.84583944188697
557,241,0.938113523381097
303,55,0.9954518634559852
362,220,0.9378437157387712
398,241,0.8418795966676303
447,244,0.8539340826017516
98,130,0.9510995330555099
529,235,0.8053835183382034
364,31,0.9219177926757506
429,171,0.9450337599430766
502,92,0.9168743688080992
33,51,0.7933126954095704
547,175,0.8443065179245812
78,52,0.9278336295059749
375,116,0.810177581384778
412,217,0.973650227699961
517,217,0.9119670337864331
457,77,0.817136213183403
74,51,0.9027660292174134
137,129,0.859671984400068
257,56,0.825300042118345
60,1,0.9174216673044222
227,129,0.890543492777007
2,111,0.945735473302193
375,60,0.9083462320268154
321,97,0.9804757053830794
55,9,0.8074998813016074
60,235,0.9385979678481817
160,236,0.9766759281711919
168,45,0.7837148755788803
463,24,0.9777284248598984
105,60,0.936073432543448
471,40,0.875789745577744
33,171,0.7747850535171372
232,171,0.8107465133070946
473,156,0.9183405871902194
582,141,0.8200018613466195
531,45,0.9202270060777664
510,244,0.9565945388749242
374,217,0.8671757927430528
257,242,0.8319573019232068
503,160,0.9326943278844867
300,234,0.8189943764092666
416,244,0.9829602773700442
374,234,0.8526662109153611
68,234,0.8496226317116192
323,234,0.9252496231347322
562,171,0.8585790595305818
451,164,0.8418742173484394
383,244,0.8145746870764664
373,124,0.8800672382515456
223,139,0.881686009333602
8,111,0.8970966236665845
105,115,0.8354725655434387
406,241,0.8324146691177573
249,129,0.8542613152946744
295,166,0.8806879903588977
293,28,0.9172736778855324
284,124,0.9182670313332763
294,111,0.8229963183403015
202,77,0.8360411695071629
154,160,0.8163475798709052
135,97,0.8841632114989417
334,88,0.9294601444687162
339,213,0.8456060439348221
257,130,0.8516293742827007
227,171,0.8422482011041471
23,147,0.8528011590242386
427,116,0.92824766798211
112,228,0.9933278150856495
266,244,0.9971751437655517
204,166,0.893828805170155
182,135,0.9228386788495949
75,233,0.9651757361633437
422,130,0.8957905040255615
191,217,0.8657740210598733
405,71,0.9059846172375339
124,101,0.8611619440572602
365,202,0.892799544015101
343,171,0.8606093121426446
49,116,0.8342702143958637
33,78,0.8270795324019024
502,234,0.8290939182043076
508,163,0.9687816740146705
311,116,0.9698831367173365
104,154,0.8482759509767804
303,186,0.9546209078814302
586,200,0.8979343202497277
404,59,0.9162570435021605
539,91,0.8767088744789362
119,168,0.8875212488429887
202,160,0.8472592724221093
310,235,0.9553983125785764
446,26,0.8641880702759538
368,141,0.8754901071744305
166,171,0.8999230074031013
145,220,0.8374406674078533
202,202,0.8248659170099667
465,116,0.8363006838730404
471,78,0.8624116556186762
357,217,0.864089909940958
561,217,0.8759999131517751
202,233,0.890218347577112
286,51,0.8318396189383098
20,51,0.9185000705931868
23,154,0.8426632897130081
112,154,0.8709317312708923
59,33,0.8255423328706196
145,56,0.8301709602986064
333,150,0.8818718524915832
61,237,0.8952021891517299
587,233,0.9297371826001576
34,143,0.9376309851982764
492,171,0.9056403668863433
475,150,0.8477274371044976
286,135,0.8502384631761483
460,217,0.9164358026215008
341,220,0.8534346842872245
169,234,0.8484907810177121
25,244,0.8630308285355568
306,21,0.861369610364948
539,171,0.8484003405485835
149,244,0.8264918135745185
174,244,0.8860014671725887
3,81,0.8985298297234944
59,154,0.8399491581533637
529,241,0.8372046258300543
406,229,0.8569889116500106
419,171,0.8433180238519397
289,105,0.905520140592541
294,45,0.8415847439318895
148,236,1.0117742829024792
590,171,0.8242406903633049
537,51,0.8349162042806191
446,164,0.8716148280405572
101,154,0.8860992416739464
355,171,0.9461746247751373
538,171,0.8050488026014396
26,171,0.9114274574177605
314,217,0.9447438174725643
447,188,0.8815230562218598
334,160,0.8347089381090232
151,194,0.8915241903492382
576,244,0.9133779528949942
492,116,0.9173069298267365
48,33,0.8555059310581002
523,130,1.005712933040091
202,116,0.828078459416117
571,22,0.8821241238287517
146,154,0.9231406709711466
31,168,0.8403894986425128
579,234,0.8202671819433037
495,93,0.8719693386395063
312,164,0.8736083156296185
394,217,0.9307854409728732
576,220,0.9106113852134773
99,244,0.9306082877197436
281,244,0.9388198176664966
347,217,0.9991960280707904
274,233,0.9329301033035985
534,229,0.9356044270098209
257,215,0.8847350736281702
304,111,0.9113423395901918
62,242,0.7936572006770543
126,147,0.8702295240447191
320,132,0.9233858015920434
69,244,0.9309415320998856
248,234,0.8675275657858167
112,150,0.8495547601154873
62,164,0.821338625890868
19,28,0.9687104783287006
59,14,0.9914249320115361
528,116,0.7870400846004486
80,116,0.869983475123133
396,86,0.9056678201471057
185,234,0.9439080817891019
105,235,0.8380917981266975
241,90,0.9090560814365745
61,200,0.8971150010558111
59,215,0.8797829002141953
451,116,0.8140870189028127
578,244,0.8322577995381185
480,217,0.8268108016678265
395,124,0.8745890746691397
395,129,0.8711035666721207
405,177,0.9097638779452869
134,167,0.9057598085408765
303,130,0.8433813876472414
104,67,0.8130178983722415
374,133,0.8930850236543587
230,45,0.7848497267280307
404,115,0.8308681473135948
9,130,0.9749137349426746
119,232,0.9069412377263818
34,28,0.80178409495524
376,220,0.8853970100837094
254,220,0.8493000519062791
276,220,0.9532279930343586
306,51,0.8409570519413266
543,115,0.9653748092906815
202,35,0.9364521248000008
97,77,0.8818137579198394
202,133,0.8497803264097976
368,188,0.8716899906950337
139,217,0.9331369612898145
334,164,0.8809731407091022
411,116,0.9074810759297439
20,232,0.9319947564176151
439,234,0.9093163726585252
277,77,0.8069960421749524
224,139,0.89536181305136
90,51,0.9837128498724529
520,220,0.8258401993662119
215,51,0.9590610499892916
408,51,0.9136705733835697
550,154,0.9190787359007767
45,99,0.8849592437701566
241,242,0.8103438206017017
249,141,0.8464220682425159
473,225,0.9672490251915795
452,217,0.9377794663222241
62,234,0.7849843938435827
343,234,0.8514804957168443
221,171,0.8606024783636842
101,116,0.8634473223771367
457,93,0.8688784297555685
151,32,0.8989622018166951
121,240,0.8484413102269173
71,164,0.8738343438931874
465,220,0.8381091696875436
446,147,0.8470142854909811
405,140,0.9040845653840474
61,72,0.9154951150662133
519,217,0.9050176828833563
573,186,0.8886954092553684
104,56,0.8185147323778698
508,60,0.9109776936737555
359,28,0.826129845210484
583,130,1.0001078471541405
459,168,0.8524051606655121
271,51,0.999870845249721
538,52,0.9044703883784158
375,188,0.8501764189984117
278,217,0.8965019913656371
375,51,0.8171862055148397
7,171,0.9272388280369341
112,124,0.9004421920648643
23,227,0.8815561841641154
341,51,0.8513405181667102
213,244,0.9419480780405658
343,78,0.9200378552611385
306,130,0.8527945170977286
432,161,0.8522978527471423
149,217,0.815134442278317
375,133,0.8350519907793829
44,234,0.8489069023302623
287,111,0.8889027509306159
216,51,0.9105357868330819
127,37,0.8675382344850472
254,133,0.8741935470274517
53,244,0.8936727254518441
405,167,0.9101962284850222
431,194,0.8919952064752579
334,150,0.8047833804573331
