Carrier,ShipmentDestination,dist
383,101,1.0394634678959846
446,34,0.9800792293889182
146,54,1.00808382739446
202,89,1.0093390036906515
328,58,1.0244639228497232
241,82,0.9795767542506967
475,63,0.9788104354270867
129,116,1.0332784461123603
337,116,1.0143613783376557
73,21,1.0093851195914405
359,100,1.0322249901614018
373,72,1.1220568109835898
59,40,1.0498042676065649
457,101,1.0355683549174242
446,58,1.0250430979898997
473,116,0.9895276706665754
550,8,1.0390211386340005
4,49,0.9835997740072864
241,54,1.014971949160099
579,122,1.0539813887860094
145,90,0.9706178924867085
48,63,1.0352945463465792
423,117,1.0262368342706136
353,35,1.0675801634788513
444,35,1.0402786481593336
426,35,0.9704004281333515
202,35,0.9937984820987497
314,113,1.0515514218381472
291,117,1.0481257159928126
51,117,0.9559797580753054
146,23,0.9978930237037795
257,90,1.0184170758085591
34,100,1.0504004886440401
353,89,1.0760332505617822
393,23,0.9916489539401872
249,101,1.0116830058395863
137,89,1.0273243955203466
567,35,1.039564348624221
539,106,0.9932092843311173
574,10,1.1030987900282656
486,82,1.02697551802599
203,71,1.0555928445288114
579,116,0.9888900688716343
104,23,1.0001152804387468
319,117,1.026962355843612
501,116,0.9738589503935405
104,3,0.9603158246193614
105,32,1.0223261916211672
325,82,1.0579948515764304
528,23,1.0375009242977415
59,50,1.07544678848769
29,35,1.0012684522994928
243,104,1.06570970213839
428,84,0.9769990106246301
400,117,1.0029905630009515
49,35,0.9708957853061813
154,63,1.04149773770145
401,84,0.9745332178260598
303,86,1.0465045496821404
29,82,1.001113639878375
277,86,1.0463195267532552
82,116,0.9621362632938794
359,23,0.9994601548782417
586,101,0.9827463531068393
586,89,0.9620675783537861
320,34,1.004945314356259
319,21,1.013007098010608
105,58,1.0312681102326937
62,3,0.9743688963353634
42,35,1.0082505667316062
243,92,0.9899156817368099
40,35,1.0008251536637545
410,82,1.01059395613681
95,49,1.0057526506217462
28,90,1.0044344323022025
540,34,1.0284846451665675
254,117,1.0224490841584546
291,49,1.037281799662326
574,116,1.0343952647277288
418,117,1.0440641628312213
54,35,1.0139077273862702
465,117,1.0151096366878067
526,117,0.9910221020025867
195,21,0.9843403037105288
221,117,1.0546713690938694
534,117,1.0024535481684975
399,23,1.0150544241602932
477,104,1.013487649549331
446,63,1.020998967545373
582,25,1.0288736351898737
249,25,1.002775848577065
306,35,1.0285401716828346
375,82,0.9650595001876354
173,90,0.9856391692800182
352,59,1.068944361593042
79,61,1.0422320959291287
275,117,1.0403451432607003
126,92,0.9855752498177546
61,21,1.0024179433073317
225,83,1.0320004051817315
202,63,1.0273930145693677
260,34,1.0281440541148186
227,0,1.0115459031824554
485,116,1.0419723998223032
177,90,1.040682925177472
230,35,0.971826716193131
174,10,1.0282792765647173
442,84,1.0402103151593889
499,117,1.0179248226008244
61,60,1.0717162468603678
250,35,1.0071857241647584
375,15,1.0948502756655216
528,89,1.035989101443972
113,82,1.0275290811966573
457,105,1.0532522745696562
73,60,1.0612515855048383
182,101,1.0269441535430295
104,54,1.0140162163547106
36,82,1.004016927842583
62,92,0.9833781631397349
395,114,1.0312087727444512
398,88,1.1180737071803637
154,117,1.013353096055133
116,8,0.9957586585411003
238,34,1.0759497550981385
74,90,1.0153008385428361
177,82,1.0220808969544513
104,21,0.9841310443090541
501,3,0.9587697296270302
334,60,1.0451957402484757
112,34,0.9946787422522902
241,28,1.139331545148577
168,49,1.0024478303800737
590,117,0.9907600432634354
413,44,1.0671409299331052
320,54,1.0317700484301895
27,35,1.045267855482442
389,71,1.0533523234937872
227,63,1.0480374890778745
288,34,1.002129697373935
534,35,0.9930287467515362
386,32,1.0601545849016734
23,92,0.990221561065742
547,114,1.0252152271568775
497,89,1.0154576602258854
423,21,1.014939643708723
73,84,1.017093997980867
243,44,1.0339625685342722
375,113,1.0381505861878395
172,90,1.033440857061318
480,89,0.9983762348336833
396,109,1.0560899647617978
337,90,1.0333451442420483
359,25,0.997776187823287
154,82,1.0075322086257594
473,100,1.043398701186691
410,92,1.0033461466331832
166,16,1.0091610690412511
584,100,1.0463463099939483
303,95,1.1570408722119672
477,92,0.9641898242490632
376,35,1.0244040382759911
249,116,0.9817937309188502
494,8,1.0817033979650919
528,84,1.033496595386948
73,38,1.0500634962642965
31,103,1.0732171753687518
373,98,1.0476137636495488
520,117,0.9969088334058013
415,3,1.0080242407109057
582,116,1.0069555608289582
446,35,0.985539548099041
73,82,1.0091615904654776
96,21,1.0556161806785636
116,90,0.9905634722007173
300,44,1.0472512541870986
26,84,1.0823155766619104
277,49,1.0204475758863347
363,82,1.0319724561912673
579,117,1.0061616972088814
368,104,1.072723106614181
101,106,1.0190121882728167
410,3,0.9936578465359551
501,40,0.9889318953667369
431,35,0.9680170895797866
590,92,0.9706965956304755
508,122,1.0841494734798158
243,19,1.118830912879535
306,32,1.0478610287287407
40,117,1.0091206030920148
265,82,1.0400840586849622
404,21,0.9946786697421756
446,21,0.9850275138659137
540,117,1.0442480258643627
81,60,1.034933211547988
228,63,1.0667087462331568
405,63,1.0740644335746765
241,5,1.0979523264936037
138,100,1.0369864978960581
482,92,1.0270792948348182
229,25,1.0392885144267763
316,80,1.0262417047550636
78,92,1.0037478761348342
415,21,1.020202549174428
545,49,1.026336524103369
55,63,1.000678505216326
395,58,1.0471114973936761
446,84,0.9957734841321196
4,23,1.0013677685388498
465,23,1.0196018953408514
393,8,0.9987757844584328
371,25,1.0353339602505522
473,59,1.0071428859872478
126,21,0.9961558838507959
49,82,0.9720140147754657
540,82,1.0361137476616673
395,60,1.0678532645106316
51,35,0.9476942840431418
491,3,1.015020786119359
404,117,1.0095383610044206
181,117,0.9973188755767686
248,90,1.0205507150718145
568,23,1.0535505233066422
68,21,1.0188436915507606
57,82,1.0328637478607041
241,108,1.0668703876435757
45,35,0.9724741844194276
219,35,1.0142801223056657
320,116,1.0039379905377115
182,49,1.012052206854735
508,54,1.044576165266335
514,117,1.0012051592181836
508,32,1.0439601803996734
465,35,1.0056884478045893
153,49,0.981455883277314
145,3,0.9360019064375332
436,59,1.0493154227733612
202,114,1.0166674619540572
176,35,1.0321907683807825
221,23,1.0545717852988414
239,16,1.0209339744012271
137,23,1.0238918207386243
361,117,1.0316699692713363
33,117,1.0480643795537097
423,16,1.013275814375707
358,84,1.0327800075922693
368,106,1.0401965049760682
95,35,1.0238404740978564
411,114,1.0097041694181306
495,34,0.9831321106425354
550,116,1.0127307918987103
214,23,1.0521228888205119
139,116,1.0309614214513982
367,90,1.0631738118827343
290,21,0.9903110760663237
59,105,1.0636124520429544
395,82,1.0159877687692642
87,100,1.054904701454299
122,63,1.0593638276415211
122,82,1.0302448419055767
262,89,1.0553206247942788
586,49,0.9645877390035561
34,23,1.025258497734155
33,90,1.0516272184572049
534,0,0.9823308879775661
329,86,1.040529282497508
574,25,1.060344701366765
157,117,1.0006356536676841
587,60,0.9935025200247765
465,90,1.0243219906198127
59,116,1.0062596907040902
580,78,1.0523134395480156
376,3,0.9958455599844456
59,34,1.0094896769151092
480,8,1.0101431416613715
515,82,1.0006881742072957
519,83,1.005842927178102
171,59,1.0587846982691969
485,10,1.1030539106577635
174,35,0.9672179349831173
411,117,1.008877650967666
399,84,1.0115054023585148
306,16,1.0227103882602282
80,0,1.0193630422332458
560,84,1.0361788541610752
343,16,1.0127384566834994
59,25,1.0334210729758655
105,11,1.0567037425935268
100,116,1.0038205787672527
204,35,0.9147351880424789
81,116,1.027071667302932
174,49,0.969746088010392
174,117,0.9737410396337509
306,23,1.0406934134662151
177,92,1.0095983440322536
334,80,1.0264511281358344
112,71,1.0919996899153506
240,8,1.000176380654531
288,35,1.0083934116576398
375,29,1.0927074740507774
321,21,1.0235436617263727
540,8,1.0554133509950978
40,82,1.0018784970577275
404,34,0.9957550737474646
195,16,0.9876140196408544
145,63,0.9878609159163066
157,23,0.999215410224029
457,84,1.0264709913837058
361,3,0.9995974502526224
203,83,1.016981814256204
23,122,1.076477614896638
174,58,0.9914935598083373
150,48,1.0131581258028746
87,63,1.0612578094005585
59,83,1.0467500697289194
262,25,1.0519388637372427
68,23,1.0312211689140116
465,63,1.04122898062425
107,98,1.0501758075385754
213,40,1.0419071311397212
49,59,0.985546190025551
530,54,1.0189837722906046
473,34,0.9941136826361928
62,84,1.0067540532244104
300,8,1.0444842628868563
406,82,1.043488059325942
394,84,1.0881247371435165
371,10,1.0610934607684612
300,35,1.026718863153032
329,32,1.0342390172050469
375,116,0.9546995944942215
182,10,1.0803004676210028
471,49,0.9733423867395946
207,89,1.02728915267757
510,117,1.0651763257171427
116,44,0.9969337388340916
325,106,1.0380388689892632
100,92,0.9937995935657195
103,8,1.017657330525773
230,116,0.9649374998573746
580,23,0.9966969326737204
112,4,1.1482341002140726
528,105,1.0646694691053458
398,59,1.0302491172083788
59,59,1.024109619403524
146,92,0.976719261280128
293,35,0.9830278062394687
502,21,0.9915983187924472
477,10,1.029840854129621
277,10,1.0750015435208167
368,80,1.0517568519072873
62,16,0.9900556962404933
547,89,1.0239394207351975
367,21,1.0344724865364177
582,21,1.0136865313564027
110,63,1.0264063772878476
48,23,1.0260907486081123
49,118,1.0411114389675535
175,92,0.9742226494210107
534,116,0.9878356118819543
28,44,0.9941176069634301
375,54,0.9899205466998475
404,25,1.0109855777450971
104,8,1.0082607367242287
448,0,0.9618307697985854
61,59,1.0181223904447896
574,49,1.045714510338647
202,83,1.01502834420119
112,104,1.0664397094930922
147,90,1.0368562582880259
376,82,1.025685103610158
162,104,1.0306816439011268
137,58,1.0511136587177003
304,35,1.0474114503179277
451,114,1.0206426379403897
393,80,1.010356964809554
399,35,1.0022925872887885
424,21,1.0450849219092302
502,82,0.9953516169584223
507,117,1.0272489586578948
28,117,0.9987051678555352
578,21,1.0727204603276081
508,105,1.0534041643674885
367,84,1.0574387471590723
152,84,1.047690677855696
447,59,1.049060639991824
373,60,1.0592204060937678
46,82,1.0538514199600155
334,86,1.023838612650122
117,10,1.0664919870240348
529,16,0.9705600075955901
307,84,1.0638002274291856
488,116,1.07262479194573
320,21,1.0092372330171722
80,59,1.02390482143632
436,82,1.0355221671717507
206,49,1.0252862141600676
257,23,1.0163599353815829
465,34,1.00148723966309
495,90,1.001804506406188
498,59,1.0388502696795123
312,21,0.984321973153523
423,3,0.9955363841727376
182,21,1.0069509829793657
175,21,0.9856854890074048
23,110,1.0545391961932182
77,59,1.037572915000575
137,34,1.0065085967736584
269,42,0.9841649063995906
497,54,1.0241285168698855
254,90,1.032703091523477
413,116,1.0323516337999277
145,35,0.9533007655824933
241,114,1.0028312362597458
550,23,1.0369254409202509
413,90,1.0604169268959336
74,82,0.9973894985658782
101,83,1.0190239601901598
368,86,1.0422131914113248
182,32,1.0406077816275814
508,49,1.0149864696099289
485,32,1.0697386412482177
495,50,1.0358451248279639
582,89,1.0316856689751148
15,49,1.0453852947269167
422,84,1.0170733396496092
243,16,0.9939602930098772
105,22,1.1176000154976333
528,90,1.0394893160888128
449,99,0.9932215418666601
368,50,1.057367025741509
508,86,1.0506985993789775
426,34,0.9636544489434787
181,82,0.9908873137485769
29,117,1.0112809464335442
241,74,1.1382445626493012
34,11,1.07319506357557
31,40,0.9967912523342031
386,59,1.0587479951126235
549,49,0.9549527040549687
538,25,1.0122951875839914
328,117,1.0389791828181063
457,44,1.0457325991509216
219,92,0.9994699164692845
127,63,1.0190274406756674
254,25,1.0276305886717247
223,16,0.9838565907308033
547,106,1.0277832650712557
422,35,1.0084036311932973
446,40,1.0180424151143856
280,23,0.9961305265980107
122,43,1.0587114552035928
426,16,0.9638734103313514
59,101,1.0402464882603712
291,82,1.0423369670087206
55,84,0.996873313694128
526,101,0.985132773240496
341,89,1.0130523618842875
368,10,1.0711345188319683
413,101,1.0548239555209875
481,117,1.0189177782407828
446,101,1.0076980126489485
303,63,1.0342754966446333
373,80,1.0470351527079143
31,63,1.0004977136850357
431,63,0.9935647174715996
154,66,1.0904087690370423
305,82,1.0335870124399662
88,35,1.0154054697070802
254,59,1.0229648277163506
579,90,1.0136531775018998
240,23,0.9928899199834892
582,50,1.0712411236017942
399,16,1.00035488818373
523,82,1.0488590928060668
268,117,1.0444295768226897
491,90,1.047247075076614
117,105,1.0379919498892767
411,35,1.0071840754577093
23,54,1.0336169467440672
105,21,0.9945150624428477
431,92,0.9549591573221343
168,58,1.037575033626386
100,25,1.0201169136645538
368,83,1.023478954498257
395,23,1.0257613084145956
182,80,1.0547121614217758
286,82,0.9999064446559974
254,63,1.0482398923486471
338,35,1.0361290414418494
280,16,0.9788232147693634
257,21,0.9974990061351231
410,25,1.0258579779017185
534,21,0.9882882975840143
515,34,0.9909350169556481
399,86,1.0372914379196507
579,32,1.0160128375781434
56,90,1.0369671508669853
446,59,0.9954229768897805
227,89,1.0243028663098812
285,89,1.0425453332385846
203,92,0.9954219295510224
343,89,1.0280202765549933
59,114,1.0383395390318972
126,49,1.0024017343031508
547,86,1.0434402834091867
61,116,0.9985838644206524
29,23,1.012890491102423
177,16,1.0200603753328323
137,8,1.0416309696489148
494,84,1.0796209956918443
49,117,0.981111135367038
473,89,1.010452136929546
502,16,0.9882263626371112
368,116,0.9943458970103946
489,82,1.0626584403216839
406,35,1.0464513109930391
393,59,0.9914503267833165
40,10,1.0588062240609102
574,3,1.0225989265101296
1,35,1.0269598242427622
278,90,1.0572057238646917
498,66,1.0399505192680019
426,49,0.9728866858141763
502,114,1.0077716130763292
82,40,0.9906806285892215
256,35,0.9936177762491363
145,16,0.9510366725070136
146,8,1.0020659182752882
238,117,1.0906419243131364
105,105,1.0380262753793172
520,35,0.9885484193052564
375,3,0.9421805986868483
369,25,0.9916601202317646
33,92,1.029668390750885
477,23,0.9872548835618156
178,117,1.0858069615704673
457,34,1.009459008595773
137,92,1.0003735582743372
375,114,0.9773147256512728
104,16,0.9800937481756721
101,59,1.0093849865453584
585,82,1.054741826706699
446,80,1.0347076041756995
33,82,1.0408832702253545
224,23,0.9997476883664993
556,90,1.064008432839598
8,35,0.9808007309080234
262,49,1.0426866976278168
296,21,1.0374663088836573
477,63,1.000791730625289
55,35,0.9857420269399881
105,89,1.0099056884646416
478,72,1.0480726406510388
154,90,1.0198663521025861
96,89,1.0704846950247884
243,3,0.9802704482239538
146,32,1.002049793090139
277,114,1.0226875132814581
480,11,1.0203070813523871
154,83,1.0304593853652477
386,82,1.0474476047924586
154,8,1.0261974654027395
264,117,1.0299268601395721
107,21,1.0366352902991431
177,117,1.0296357976538795
502,105,1.0342567853097404
221,44,1.034667364188603
61,3,0.9834942407906055
410,59,1.0222643770809685
8,92,0.9629920359168734
334,110,1.0377892825220312
277,84,1.0220796097336071
320,59,1.0233996829816274
495,23,1.0006659980863333
243,110,1.0503821128181048
145,122,1.0211765675672464
395,116,1.0040001241224152
26,117,1.0777494455022472
73,50,1.0610835924079376
51,83,0.9504133494836944
526,84,0.9930339309253863
306,10,1.086420343656625
300,89,1.0387501293527228
306,71,1.1065680246268
534,49,0.9956053239958627
49,101,0.9860811226868204
437,117,1.0174262740516238
465,11,1.0605806122933115
409,25,1.0760758654879672
582,101,1.0355381460062094
419,116,0.9814759719052485
429,101,0.988032738279019
182,98,1.0606632007818138
261,84,1.0740860200354032
574,50,1.0986185733761107
159,21,1.0615370475820132
227,110,1.056334006467036
177,35,1.0246035536485059
446,49,0.9955117915357862
81,35,1.035981954208442
393,114,0.9918043624077525
145,82,0.9562810212373734
61,49,1.0128144778843438
42,84,1.0114159943269831
137,54,1.0448035539260931
497,50,1.0453220709626163
498,98,1.0298114582297526
154,32,1.0310562790504523
103,60,1.0540630003171307
143,117,1.031712841774736
31,100,1.017191426030227
82,16,0.9677809391702924
446,92,0.9757273261036191
557,35,1.0788050560014588
23,32,1.030990474724344
23,8,1.0278139322597002
534,59,1.0007853285143418
178,82,1.0792758108249731
135,59,0.9702866428664753
111,110,1.0192062998456615
280,118,1.0429947578481265
234,84,1.028317714376109
382,89,1.0053360536694527
91,92,0.9735516381583044
373,89,1.0100741748298918
485,89,1.0545266882649489
241,8,1.009018630853721
17,63,1.054342046380043
33,86,1.0551698010947024
241,25,0.9927076372717109
566,35,1.0476331700171744
404,10,1.0730566337172474
468,44,1.0026100448199682
546,90,1.0109642477972167
540,101,1.0474042261817627
217,82,1.026196427643299
249,50,1.0480030945369176
263,35,1.0324859403605973
249,90,1.0063784829606968
105,84,1.005845744162798
371,84,1.0322117879986763
105,66,1.0921521720343403
297,10,1.0450918701078211
303,49,1.0063211542687245
255,40,1.0132154576879526
137,40,1.0487498023680277
581,90,1.0413000932229417
306,110,1.0649936111377818
286,116,1.0000199454703502
249,2,1.1185500430209296
423,25,1.024305169204516
182,104,1.0697850941547327
368,32,1.0278877850089754
502,59,1.0046492961701006
3,82,0.9947031044534275
61,63,1.0440921458814825
71,82,1.0324800529384188
182,28,1.1533849548016275
117,122,1.0676288530230522
96,86,1.0846700226621968
537,84,1.022541229213987
154,40,1.039044279072966
473,16,0.9965880124696663
341,59,1.0102956614324026
393,101,0.9919921659997532
29,8,1.0281910321542196
116,101,0.9922028167971543
116,83,1.006873612425157
498,35,1.0240369412515844
168,104,1.062996615256582
445,117,1.0565642741109644
145,104,1.0126435245786394
402,117,1.0665751046368055
163,82,1.0617373926298959
534,84,1.0020385049283504
406,84,1.0587914453021117
91,23,0.9896156415343285
328,82,1.0353627393321534
369,21,0.9725780061313084
177,63,1.0507984166698796
270,23,1.0648275028382028
243,21,0.9988192724330085
19,110,1.0212059946996825
91,84,1.0017164652901036
243,71,1.1000858872596706
582,3,0.9930202742772443
423,84,1.0360149163752794
258,16,0.9997945172446114
423,35,1.0213907725576843
512,118,1.053776491433382
492,32,1.0920257759945733
249,118,1.1004406942852907
508,3,0.9882782857332911
498,11,1.0288286468546306
523,117,1.054797156580857
393,25,0.9925842088248048
569,82,1.0310954063066415
547,84,1.0205956819866384
393,82,0.981250065777983
102,49,1.0820862911641598
446,3,0.9662728926965168
393,71,1.0302105733592595
331,16,1.0671789939847909
529,82,0.978243676679475
547,101,1.0311281042439597
168,113,1.0805683686797107
377,117,1.0465794439826692
103,98,1.0344424404070847
320,98,1.040680456906557
386,84,1.055409156850406
534,25,1.0059615321723478
257,3,0.9799393283735428
249,98,1.0364100044327123
145,13,1.0284222838069712
534,83,1.0040917886154992
552,35,1.0513726219069213
116,23,0.9906081991004092
473,5,1.1154325306415558
475,16,0.9598661033170564
550,122,1.0633978033438325
528,54,1.0541644543409348
480,90,1.0050635992416315
258,21,0.9923419100897652
345,60,1.0046664710555757
402,9,1.0602628184216363
29,25,1.0161741418497903
262,84,1.0528488733938761
147,21,1.0240564758756332
280,50,1.0241465922445059
458,59,1.055711964411395
491,60,1.0258689285921199
392,16,1.0456995708601815
410,35,1.0131911397412685
569,21,1.0205221367733819
62,35,0.9934449278350387
69,84,1.0447342127029384
68,8,1.0394094160624914
567,23,1.0460915339312382
547,82,1.0154284901384796
586,86,0.9949121262345996
306,90,1.043719528509038
560,90,1.0420300614620959
502,3,0.9716963549809796
377,34,1.0371688384828823
44,116,1.0152270304305213
264,118,1.0347102108810629
125,89,0.9841193769659314
241,60,1.049094833433628
117,11,1.0532494212633796
478,40,1.0204449107072182
66,23,1.0346985177270003
154,59,1.0152341329625674
478,117,1.0246439741126128
178,35,1.0868224799633026
132,63,1.0343657763940948
28,84,0.9999302513897419
195,92,0.9790563120373658
59,108,1.0959776458330452
426,0,0.9665097753916468
132,82,1.0111734090106828
351,53,0.99886000515627
360,21,0.9795230180025101
422,82,1.0084623939224653
73,89,1.02355238369533
55,21,0.9713194258511066
447,54,1.0630870587192476
395,34,1.0100063628384046
522,82,0.9878408685326576
243,32,1.0284880085715227
215,116,1.0961929027523314
508,98,1.0567652396857738
116,3,0.9538533897804362
472,90,1.01006454122918
62,83,1.0162560412926334
359,32,1.0145409580852305
203,59,1.0110019796660967
469,82,1.0453796554356813
579,105,1.0318202280572482
243,25,1.0118579404162509
353,82,1.065420215683324
540,90,1.050186191560767
375,80,1.0073347772870744
291,11,1.0834320879408292
390,118,1.0879635970507349
277,117,1.020534576582057
473,40,1.0251439288258553
312,116,0.9843273365071842
227,117,1.024434529777084
119,63,1.012857657524624
390,82,1.0706819844033038
137,116,1.0032781540815319
398,60,1.057262207439635
478,21,1.0064566311692553
62,116,0.9885489211550781
480,92,0.9766637251845428
23,34,0.9965103077036994
329,84,1.0082893845226084
586,21,0.9479041708899396
273,117,1.0335592398686069
548,117,1.0736604258418083
413,23,1.0545582201864039
123,82,1.0106063575616904
51,59,0.9594595011855874
39,83,0.997366715089551
140,16,1.004911488720349
507,50,1.016554573284728
393,117,0.989314538027559
73,16,1.0048119777015276
232,82,1.004324235787083
402,29,1.068695457120027
158,82,1.040560441357749
104,58,1.0207105172531945
44,89,1.0295065340719052
320,44,1.0220191750143255
126,84,1.0088977092610938
173,16,0.9662718112979617
137,110,1.065820364015443
306,8,1.0475728119324361
515,21,0.9927210602909327
538,90,1.013810837109174
392,90,1.064070095441171
528,8,1.0454904953283923
520,80,1.025481510258812
405,43,1.0849429007087434
372,117,1.036998272208231
242,92,1.0139199500637395
465,3,0.9803991704913122
410,44,1.0323309621640615
254,92,1.0002071532819952
277,0,1.0398767971034562
415,16,1.028440763907773
243,40,1.0337925521390778
80,106,1.0062999209122998
61,50,1.0591059385665826
532,82,1.0363453584057944
540,16,1.0346932928743107
422,28,1.072575358407838
515,84,1.0139608830213547
516,44,0.9949670926601227
341,84,1.00693469467972
107,90,1.055941604077816
147,3,1.0046916524214404
390,59,1.0775295160710812
540,50,1.080601873674563
277,60,1.067038572792496
101,21,0.9984356122357505
264,116,1.016752709501556
456,77,1.056687920753445
105,34,0.9903402669089181
249,11,1.0465820177591272
341,21,0.9975978867816073
116,50,1.0230681002140045
203,3,0.9818340087575572
386,8,1.0653281972876616
537,35,1.009959607252053
81,83,1.0198012750728853
538,35,0.9966706724039146
432,23,1.0309730055076736
452,32,1.0359409491398506
538,38,1.0443104117044382
317,82,1.0450136149967355
145,23,0.9642381614872387
368,3,0.9792223876076085
267,86,1.0392164715698786
428,8,0.9886358756838101
529,89,0.984196492603847
334,101,1.0012472729597772
448,35,1.0069997651236398
320,114,1.0191163870372943
11,106,1.008386995809685
216,117,1.050020871417863
126,35,0.9996547917170184
478,84,1.0260643751493521
394,117,1.0834275505372457
312,117,0.9920203387737274
568,59,1.0586066102342946
306,122,1.0919456551117557
398,71,1.1030494709100043
258,35,1.0078153567654746
135,89,0.9720424403037343
122,59,1.0439483595213719
80,35,1.0110188670722502
306,118,1.1108290042196
112,100,1.0363173047413252
162,59,1.0555992685258389
422,54,1.020247453025409
508,80,1.0606373599065202
263,82,1.0286696912454707
192,117,1.0271288358739443
447,89,1.0498371651130063
180,117,1.0490212121180125
376,89,1.0373213810047932
117,38,1.0609801092318125
291,106,1.0517811849713326
569,35,1.0359166001102753
582,84,1.0283196887799673
303,84,1.013662361140762
303,25,1.0180538610688277
241,86,1.0269608641309398
466,101,1.0102736407092638
534,82,0.9941439138326261
2,34,1.0356192157736845
320,117,1.0213064200111799
62,90,1.0083051704402481
451,8,1.0321345393146788
477,86,1.0049496670918805
227,113,1.0715877932629414
275,86,1.0434413754514285
61,8,1.0278413982263632
371,35,1.0238891515348638
582,113,1.0993955739374672
162,38,1.0145692573860288
48,34,1.0115555343883378
166,21,1.002606607175299
398,84,1.030680613700367
473,3,0.979458872494953
399,63,1.0382380576006003
117,118,1.1030713681663786
224,117,0.9986283823714724
105,10,1.0608664655259676
243,113,1.0769135361271245
116,58,1.00499013704913
540,21,1.033479914734406
105,83,1.027232384841357
149,84,1.0480067586260182
240,19,1.0925260782241821
26,106,1.0624381713569164
546,83,1.0109319371404126
230,118,1.0796325946492809
34,89,1.022543647326529
117,44,1.0314774023635047
563,84,1.0599756413804633
105,40,1.034130856926952
202,117,1.0048923048057727
126,16,0.9935063371168715
91,1,1.019878285271781
195,84,1.0001610520162754
61,25,1.0181482168180602
78,35,1.0203392751781004
157,11,0.9916375816932747
528,91,1.150348275899887
396,21,1.0081903114914894
120,3,1.0200430109564746
195,35,0.9938170170145375
137,44,1.0555895242307867
313,34,1.0619470972035612
154,86,1.0408750027418137
486,117,1.034273962456999
393,90,0.997985972889832
491,117,1.0364228316715784
154,44,1.0322774552873202
249,58,1.0328198671340942
23,50,1.0575976137604033
16,35,1.0546425825783186
179,21,1.0215200268264328
76,50,0.969499514571258
530,117,1.0077009964734316
491,82,1.027768425643444
538,98,1.0311762283423118
139,117,1.039134981676138
497,86,1.0313949803156512
154,58,1.0427245114530836
306,59,1.0361373025391782
59,8,1.0435308742203884
341,8,1.028803426971925
199,2,0.9926711986107486
34,21,1.0072613789400617
170,85,1.0278381699962276
304,116,1.0449533121926444
126,116,0.9918128869030625
465,21,1.000647864104914
157,98,1.0049784944525786
262,16,1.0383271495146411
404,63,1.0279843455978803
389,105,1.05776119019304
386,89,1.0597324626786369
470,49,1.0114961448790771
386,90,1.0644610854131835
535,117,1.0224864945880003
157,116,0.996814776211977
208,81,0.9848444494501953
222,117,1.0270563940118467
221,8,1.056278595900429
395,92,1.0004204591470105
262,59,1.054809876584581
484,89,1.0444188377420818
227,84,1.028258812214647
549,35,0.9713244395596641
329,35,0.9975577922804015
92,117,1.055671931444002
501,82,0.9849054502057177
237,21,1.0864076358931405
443,101,1.0389767110879933
411,21,0.9963069398488317
343,117,1.0226888731122017
233,35,1.0623792638736111
126,8,1.0194839116718089
528,86,1.064070820076657
542,89,1.0217073197875703
34,34,1.0067375472613744
82,84,0.976981653698853
334,11,1.0478718584137303
480,82,0.9898272044956684
264,49,1.0151214454339683
80,84,1.024474562677954
182,50,1.0626765228807926
101,82,1.0041947476565838
252,117,1.0267536544374056
552,117,1.0547913100038255
394,9,1.0693297636296069
519,35,1.0148261615208216
145,21,0.9520780997616904
106,78,0.9930979966052941
134,59,1.0713699598397528
410,86,1.0415601932576724
258,54,1.0197070641443133
582,40,1.0466582352029425
210,8,1.037317210143166
21,92,0.9745719438152654
375,16,0.9596880152821541
528,16,1.0217765867710114
74,84,1.0057979194181306
353,84,1.076108911207744
4,82,0.9896285299743924
81,92,1.0152060739429933
368,101,1.0230401786310332
422,104,1.0227793801043714
303,5,1.114071642181703
90,82,1.0196634254285268
147,32,1.028678278438747
378,84,1.0301479723836695
336,84,1.0468608460256033
73,114,1.0289827681013517
175,16,0.9873631660427366
502,116,0.9851425981947354
73,59,1.0123399017112595
40,92,0.9837471768260002
369,92,0.9704973463501249
329,54,1.033774874838335
202,40,1.0295429128621305
262,92,1.0301281735301018
73,8,1.0336757451295853
4,100,1.0137926020792551
329,59,1.0080508525882448
413,51,1.1486649598186236
82,82,0.9748798715216773
484,114,1.0212302064257008
243,11,1.0580817035266332
107,84,1.0502137967518397
102,38,1.070830395977412
421,84,1.0552600313510214
237,82,1.0974455858979906
309,3,1.0001073346606322
406,92,1.036264284763352
412,116,1.03561996029956
494,82,1.0709761950586523
489,101,1.063362853801144
65,35,1.0505103021860123
465,89,1.0195052438814725
538,8,1.0130532423832588
537,90,1.02926661499909
386,40,1.0676085076161794
540,3,1.0155556829912322
109,82,1.0083088747092657
538,92,0.9869014051343713
473,83,1.0319661221333913
319,90,1.038256026471832
457,29,1.1539973297289439
71,92,1.0194547225588135
449,35,1.0281724424234457
466,16,0.9978313661579575
23,80,1.0514629781246185
304,106,1.0340566518051284
358,101,1.0116779889379228
122,83,1.0315287762454577
124,117,1.0703535697289877
557,117,1.084084159561566
362,59,1.0090197476425342
369,0,0.962955219405038
40,54,1.018646519232009
202,92,0.9828038322074073
447,117,1.0474575449479744
98,117,1.0414648509384798
224,10,1.0248902620348548
529,92,0.9574346960123096
415,116,1.0345524224851812
275,23,1.0360970401338168
364,90,1.0456726689423834
286,54,1.0154182181826659
59,38,1.082547205899443
