HSCode,PortOfUnlading,dist
49,55,1.2701404884989773
20,14,1.3120063048388277
2,15,1.3027108141354151
61,2,1.3040942890303475
49,6,1.297247942270977
70,14,1.3088320887514524
68,61,1.312713785230049
44,44,1.3157061181430305
93,59,1.3034634599462152
14,59,1.2686282215373856
46,33,1.2935881944639342
83,61,1.294612979516387
85,21,1.23805851981576
80,30,1.2998926458614213
31,50,1.325750055057662
19,52,1.3055074462401015
38,27,1.278188175654837
49,8,1.2962460121405976
47,13,1.2460814352546419
14,14,1.3161266430148058
38,49,1.3000999652181886
23,62,1.3094661653574025
90,7,1.30629454393472
23,33,1.2950545442955834
72,50,1.3012205891510737
92,4,1.3148506810622556
88,48,1.2951265922082322
84,6,1.3054094005908286
94,49,1.305361115506717
4,6,1.3065730219241232
92,56,1.317778571907963
51,18,1.2826717184590442
14,55,1.290928135492972
19,43,1.3114781938493252
38,33,1.2940265855618887
41,50,1.3094321675598621
28,56,1.2333213197333472
17,18,1.2845348085143737
74,27,1.3053976518235035
44,9,1.29739611835352
33,22,1.2894600312491613
47,61,1.2872095323255053
3,43,1.313017608863967
57,64,1.3205758860068662
62,64,1.3136110659688711
82,0,1.288109403170113
35,43,1.3124828194933278
47,33,1.2874151303299837
49,45,1.310087960745607
10,41,1.3002333804366313
62,41,1.2910613867321186
29,59,1.2362048631267888
85,45,1.3160555676690169
51,14,1.3141728772648744
1,30,1.291963554918766
47,55,1.2761463266132134
45,27,1.3054316975176334
66,33,1.3001026870416743
79,45,1.3160464061158044
88,33,1.3165373711713724
33,64,1.322418000549078
64,41,1.3098269828728266
81,6,1.304137901536056
87,51,1.3129544939313615
64,9,1.311012625694275
7,61,1.307721730587738
63,14,1.3115391095967166
15,6,1.305171824792134
39,22,1.2967210276983678
60,10,1.2905675751389936
61,41,1.2822274664150817
4,50,1.3093583860567637
37,14,1.303768267588956
84,59,1.2611724804155529
34,57,1.2789136892450708
60,44,1.2900370480825327
49,0,1.2529606542416982
39,59,1.3004937233802463
38,9,1.2403989237334048
46,14,1.3058981751757008
81,59,1.2513425215812666
50,25,1.2993097401091032
35,15,1.3071348555386066
41,14,1.3165133276156016
75,33,1.3161196282931737
92,22,1.3147746601275034
64,39,1.3132253752223082
12,50,1.3200207980615752
61,21,1.2847629024514131
81,45,1.3157168477773666
84,30,1.3034914604255132
89,14,1.324334037639866
49,62,1.3097972507987703
95,41,1.3001058866003794
22,14,1.3078348711133003
12,61,1.3096047400363855
16,49,1.3069177381694317
74,8,1.3205146864056587
38,14,1.3048476347965854
87,48,1.3140426775706666
12,64,1.2849726985607828
36,6,1.2935732882469893
19,33,1.2946551623088973
23,61,1.2976794793669666
7,52,1.3123137369485838
38,47,1.2407251413512443
81,40,1.2347702197730541
52,27,1.280687662107604
23,2,1.2967982741871051
69,49,1.3113732363230415
73,61,1.3022908306614096
83,6,1.2963349294981785
78,2,1.3073455462498325
6,52,1.2968248257696229
45,58,1.2867905106395483
25,6,1.299316723697952
15,27,1.288700454469238
51,15,1.308552726571049
45,0,1.296422795525619
25,45,1.310735212372882
84,52,1.3111664326019568
92,32,1.317129120762859
46,49,1.3015309147802847
94,27,1.276688612997532
92,31,1.3196556440421514
49,30,1.290424045175314
5,15,1.3113142113600458
80,60,1.260364310350269
24,55,1.3118953688868455
54,25,1.2980351083512818
47,49,1.2939820412014211
22,62,1.3128534145653248
63,18,1.2936221015240466
66,14,1.3168309245790755
5,45,1.319354876343693
27,62,1.3141213948173183
89,9,1.3051639899079288
41,15,1.3114859515002795
68,45,1.3285838264439787
78,6,1.3077279840196883
55,45,1.3151114998119218
57,59,1.297492497733661
32,22,1.2838227865951402
92,63,1.3171310893126897
5,8,1.3065225102805667
81,52,1.309609548321792
74,33,1.3229055548352855
43,52,1.311122644725921
49,18,1.2790630074201286
52,14,1.313855431574796
51,8,1.3045417940510171
20,36,1.269268344089921
43,57,1.2610026252056872
95,21,1.3026696287893824
83,49,1.2999306805431843
12,52,1.3171064888260193
74,2,1.3177350386977196
46,34,1.22799713909626
6,2,1.2843679472404932
66,61,1.303677920518177
85,33,1.300611094704696
13,44,1.2751752409551824
81,8,1.306081271065133
4,8,1.3065902605386717
5,0,1.2555964610406332
76,15,1.3077222385576792
69,55,1.2840562800078519
93,4,1.305166196078062
81,15,1.3080657294818334
42,44,1.3088276524628912
88,57,1.2974224950053863
10,34,1.2994538556252206
81,14,1.3107464696679796
79,2,1.2946898958512716
32,55,1.308523528277874
92,58,1.322947885575039
89,57,1.3065662455878087
74,6,1.3185973382288856
27,43,1.3109225050679274
39,60,1.294411510628249
37,62,1.30732051762087
20,55,1.2970675283244677
73,44,1.278356616385281
92,34,1.3187169225088187
93,44,1.3216004621769701
4,27,1.2836302566741193
63,2,1.300364017153957
67,43,1.308236166568739
92,47,1.3203179623399461
44,41,1.2960285291607891
84,0,1.2759536989033222
42,59,1.2889065771762813
41,61,1.301307694188186
23,64,1.284549857888903
31,10,1.309633871274335
66,52,1.3106172603688069
79,52,1.3071256043289654
7,21,1.2446752712130547
82,57,1.2797759678880019
88,37,1.2905991673469543
86,62,1.3167374527880125
4,45,1.3187063671648502
93,34,1.3089204139209218
78,14,1.315121904015541
42,58,1.292789250479213
67,6,1.2978191028482147
12,45,1.3272832126489706
83,45,1.3098145366779395
80,27,1.2905103505722113
27,45,1.3131382332316466
95,0,1.3125747765880078
5,59,1.2440459712275438
51,6,1.3057121832722
41,30,1.3012201450765133
31,44,1.2962760128346937
67,62,1.3116699824375766
43,10,1.2936048335395753
83,52,1.3020004403910466
54,55,1.3116481599531002
20,57,1.2843209699328457
56,10,1.2969900066299098
59,62,1.3088177431906973
91,31,1.3166866930467742
21,43,1.3053534738719463
68,64,1.2821950070959116
25,43,1.3081095168100936
46,43,1.3069192266889982
70,30,1.2945795759026493
52,64,1.274781677073666
70,62,1.31264344815697
95,54,1.3006738921893495
22,6,1.3000891287478484
75,52,1.3207442949392967
27,52,1.3039256518241018
52,30,1.3002906803573882
92,29,1.3178134028400694
68,2,1.3081788845094187
15,0,1.2749688348599844
0,62,1.3146869758410114
50,16,1.2965819375323397
61,18,1.3116662822929877
10,19,1.302876821586064
79,43,1.3119250243263585
62,29,1.2900296242109366
64,11,1.3117082574005638
34,59,1.2684371038340032
39,36,1.2997448250119175
94,2,1.2960131200296539
24,59,1.2919494612142444
70,6,1.3008061184414796
79,6,1.3020170919064964
85,6,1.3030461557209492
82,21,1.267891711156283
69,64,1.2802333211792367
64,3,1.3130315467715263
47,8,1.2904324079198497
72,14,1.3070294452565057
91,29,1.3148985709995031
10,20,1.2982396092931074
92,11,1.3202244458453996
47,27,1.2762023215847356
25,14,1.307660419760006
18,50,1.295182295376435
92,25,1.3213222904929094
47,54,1.2448546519236905
10,21,1.3011486500368588
6,45,1.3070298113993235
47,47,1.2462700389857804
78,55,1.2983047398073333
8,8,1.2938706826950823
93,41,1.3085380751373512
95,4,1.29763032113468
35,2,1.2932525122804301
47,16,1.243889693170786
95,23,1.299438240206135
47,41,1.2465394559715475
62,1,1.294054051861167
94,50,1.3045127822884492
84,2,1.302827498210328
74,30,1.3185317566884416
89,29,1.303697861065822
21,18,1.2738293918914028
6,8,1.2933836366449083
56,27,1.2862925050514085
94,61,1.2997631100671632
93,58,1.3131954691239767
17,61,1.3006780337808388
79,15,1.3069904835096426
93,29,1.3077032979843872
2,45,1.3102265069527286
62,21,1.2932728499706303
35,62,1.3160932487142938
42,41,1.2892480952931302
31,55,1.3002076423061746
47,59,1.25563065760902
78,27,1.2926954504634653
92,1,1.3217834505651678
65,62,1.3100653500961406
40,30,1.3209899073200566
22,52,1.3020526057974036
43,14,1.3166223870856422
8,45,1.3072889995362078
52,43,1.314227924549154
40,47,1.2882299450159604
67,45,1.3106800876557827
92,3,1.321369454796825
52,8,1.3057667940322841
25,49,1.3026078368004943
91,39,1.3189474096787828
51,32,1.21863345642175
58,62,1.3067303118961198
77,44,1.2683178699974502
26,57,1.2980357938046967
65,2,1.285412888707859
66,6,1.3076713574784142
53,61,1.2974924566889448
54,64,1.3153048647301537
57,34,1.2946885297341006
27,50,1.30461470130831
75,21,1.2569574498837548
36,2,1.284533828563456
66,2,1.2997588544551815
47,21,1.2494813629559107
43,33,1.300559617046799
87,11,1.3146806918084621
71,6,1.3004084564745426
30,6,1.2960563099810056
49,39,1.2257462346128054
65,52,1.2987875254558665
79,10,1.2899805568158627
89,59,1.3000669934387719
81,44,1.2799431104213
85,50,1.3049316395606314
85,23,1.226969350195889
92,5,1.314209520816803
11,61,1.2993433104295815
90,21,1.3129681292921305
73,14,1.3128851183823176
29,14,1.3105898073741369
89,21,1.3078239002664174
95,9,1.3032692449965648
27,6,1.3009985650091298
22,43,1.3099707311817579
45,64,1.30779360554048
35,8,1.3027463214738029
68,52,1.31942431189652
33,39,1.297587117612628
37,15,1.2988837113870042
72,61,1.2954138943792455
6,43,1.3048345797828265
77,2,1.291998062748462
9,15,1.301436584442854
88,39,1.2982098585260766
15,64,1.2869141454409276
94,59,1.2506432373608862
5,6,1.307200571921255
53,15,1.307940496663962
49,2,1.2896685728005
36,62,1.306444807776383
55,50,1.3064064074839865
66,18,1.288350701066
45,41,1.2817301300487347
19,18,1.2840375926877772
81,55,1.284719604998827
13,0,1.2613909390888043
86,50,1.306591167247721
54,9,1.2984250320919923
87,9,1.3116320712225777
9,14,1.3066044790404183
57,0,1.3099093079966093
25,30,1.2916060420019286
88,9,1.293752993057881
31,24,1.2666824997535773
77,15,1.3058478100491422
51,43,1.3157156386545725
72,2,1.2914449644408055
