ConsigneePanjivaID,HSCode,dist
1794,92,1.1151027759271008
5576,87,0.8940320483275822
2461,92,1.0555520746856928
2782,87,0.9075816832482815
1696,61,0.9923453485327107
4281,32,0.9850639301751342
4552,92,1.009321522591303
2191,87,0.9781930831127933
4569,92,1.0147908683866262
4843,33,0.9945519084909132
1468,91,1.1537973572100912
3214,92,1.1120282129517622
42,28,1.0568804335115212
2220,91,0.973147524786847
3146,91,0.9235435447522572
1211,92,0.9162779014025416
3508,39,0.9564472138881683
5752,88,1.0205458599541868
1601,87,0.9719007419688361
2399,91,0.992711529135704
3586,45,0.9822856698717389
3866,81,0.9945523108222655
7,93,1.0901611670851707
5752,93,1.0177335132445609
899,57,1.0706874089581626
5465,92,1.0317778089748961
1144,92,1.0864524616460716
1457,93,1.0622346007398196
5752,26,1.0584592042224747
91,42,1.1172654799717878
1122,92,1.0813633094408683
396,10,0.9953060017100402
5039,4,1.0390594410044807
1952,87,0.9909738866346223
2295,40,1.0120257522378648
2414,92,1.0790618360042572
5385,87,1.0187523843986648
2835,10,1.0150952501488584
1645,92,1.0423789247870445
3966,92,1.0286054677063865
1889,39,1.0069798497217042
5752,91,1.0036413145384617
2098,91,0.9978983785424914
2815,10,0.8687145401324544
4464,92,1.0036779954763395
5271,92,0.9926330649427005
1296,29,0.9777952869023595
1273,92,1.034046012376036
5446,64,1.0164069547983152
2059,49,1.2123141693217414
1232,20,1.1435427048376627
3092,87,0.9930187506335122
5368,91,1.0194559135873402
4871,24,1.1483620226915394
167,10,0.9573097422918571
1059,57,1.1594212736402238
2126,87,0.9261610723499741
2257,91,1.010998192110232
261,45,1.1151961705514364
5067,92,1.115990291748728
1257,61,1.0874815362705184
2374,82,1.2001086654407638
2910,40,0.9777492163702846
377,10,1.0422265399247408
5654,39,1.073613035625645
5752,63,1.1070088845278536
4185,14,0.8927978052358542
3095,62,0.9802825647140188
2197,48,1.167345900620733
2601,92,1.0465673278751118
4262,40,1.0701349835310663
1378,91,0.9367906259638923
5771,87,1.0082687394959586
4202,10,0.96882876314755
4961,33,0.9560679056282554
3946,92,1.1351430276408792
1177,39,1.0278787325535501
4180,10,1.1545849133815085
675,10,0.9805859973920243
3214,91,1.1056418355022157
3576,87,0.9738844590527671
4858,24,1.0329634717532568
2354,91,0.9926663291241441
3109,24,1.0442096601639475
1269,91,1.080186698851841
3108,87,0.996223454230598
1713,92,0.9902812732117516
1366,39,1.011004430574498
1237,92,0.9396802559494972
1269,87,1.0859321310584034
4255,26,1.0677295474202506
2550,92,1.1386171792234694
1125,20,0.9679019557578223
5752,60,1.0688819975725241
2223,92,1.116418216909681
2636,92,1.0420145661170994
1379,91,1.0755892055375236
4647,92,1.0616233407386713
5142,87,1.0525561634983336
67,91,1.0756379701197147
1034,92,0.9739187189510891
3368,92,1.1788042017391749
1682,42,1.1458685109391809
2102,91,0.9548156497600887
1630,91,1.184476931446365
1259,91,0.8552952753379941
255,92,1.1790705163564001
2794,92,1.0644312426447868
1592,50,1.019883056902992
900,91,1.0150848271192185
1425,10,1.0648588889411517
2698,64,1.00124177865551
2553,92,0.9357398471661976
2476,64,1.0717021663274084
5579,92,0.8307262387658868
589,92,1.0360277079577958
2462,93,1.066447610301631
2521,44,1.0686665172023433
1335,91,1.0130245984931077
4633,93,1.132387461406844
2900,42,1.0709834237183844
1769,92,1.0477315312517541
1815,92,1.0122773008687156
730,91,1.0269397558378321
3125,92,0.9929791960333075
1479,91,1.050919970497489
3508,40,0.9860014681305204
457,61,0.9961840233632496
1065,87,1.2553472380552972
237,91,1.0321038095945758
333,47,1.0095677593989032
2465,92,0.9894475870366607
4305,47,1.0905699437218053
2693,92,0.9583052670516606
1620,92,0.9323852807283401
1720,93,0.9149040271128926
3180,92,0.8139461616852454
4953,92,1.0420377084187098
2077,92,1.0377387973879064
1682,54,1.1253743272806918
560,38,1.1127405613660812
560,93,1.119476234274251
244,34,1.0303441105144364
1856,95,0.9409112225153616
1444,50,0.9395486276064601
288,92,1.098854927080018
5126,91,0.8253205925492304
3115,60,1.1570873114313664
403,92,1.0504253549235207
112,42,1.0533375229154314
1918,12,1.079472656760897
4101,80,0.9952500352103796
1631,92,1.014569591730833
3753,87,1.1060760619917087
4608,92,0.9393185105706964
1396,39,1.051376653169947
3643,87,1.0909973095570291
2598,90,0.9617381612105029
3138,95,0.9959502550108092
1459,92,1.0726291100893701
486,87,1.0176475803766931
3092,92,0.981619832771165
2664,50,1.0551244651100464
3271,95,0.9045420565775463
671,10,0.926816508972219
2643,87,0.9753841257521084
3095,92,0.9657424454178128
1826,72,1.0874065451124417
5030,92,0.9968227138742805
2336,92,1.0957357029297523
3651,93,1.0665543148560184
3386,92,1.0028878429106303
3135,87,0.9576140764568534
1280,92,1.0333756586270673
1826,48,1.0584696398249693
1447,87,0.9803433451535446
1854,89,1.002733826836837
2246,87,1.0028863650347506
3659,92,1.0182630739041738
1854,92,0.9997986745355385
2077,87,1.0356261026380318
264,91,1.1144351363182068
3335,92,0.9636907002755574
2010,40,1.0807654412596353
154,87,0.9388263049934592
1530,64,1.0293647404760122
3076,91,1.020449373388796
1353,92,1.0981000121682882
3732,87,1.0040494344596351
65,92,1.1624368278176658
807,91,1.100911112236125
4691,80,0.9749981164932251
4135,92,1.1481476359601532
1796,92,1.1028144072209085
2530,54,1.0798721691327435
980,20,1.1163827223437173
1533,92,1.1661531563316072
5558,92,0.8644015900790691
1874,91,0.9420199343003333
5471,87,1.0526575978313173
5392,92,1.012984238564968
5433,91,0.8975690887974841
4559,92,1.0471583256231887
3949,92,0.9919395438794579
882,10,1.0891277718889927
1442,10,1.0776774939149618
2007,92,0.9813120525130736
861,10,0.9096969169165406
1468,92,1.1471445393149875
1687,95,0.9467380344867706
4910,88,1.10743432279144
2910,10,0.9536433313041925
3076,87,1.025400941193636
358,92,1.0225400129649123
1542,87,1.0854193570890598
4530,91,0.9532389406647
410,42,1.0092571406359119
4697,39,1.0802293784384216
4255,50,1.0643354577145405
2088,92,0.9836263135075569
1743,92,0.9356350294713464
877,92,0.9498749944780555
1932,92,1.0226346523101841
274,92,0.9600465840526989
3912,87,1.1467654097027011
3973,87,1.0329193696379662
3515,92,1.1207591497472353
670,10,1.0131634926157338
1103,10,1.1301876870649201
2417,91,0.9077721584056105
5752,89,1.0149560677153724
2554,92,0.9761593261999744
2,91,0.9100528465850013
3283,92,1.0681370326450892
5771,91,1.0101055657224995
3073,92,1.1205480205161231
2891,92,0.9759407718000668
4541,10,1.0676477359873908
1365,92,0.9396672222231116
772,91,0.9658941945859364
1651,92,1.0586990809866361
5271,91,0.9865450135299138
3626,92,1.0488493272236414
1528,24,1.0238059890855635
4255,33,1.0796639999108655
3121,10,0.9572822504809925
5631,91,1.0145897357059377
1131,92,1.044384128713448
5666,92,0.9495188492749419
1234,88,1.0255009279187237
1324,92,0.9073267515216555
5771,92,1.0111837051808834
3499,23,1.0605578518339567
3402,92,1.0321214709963118
1034,91,0.966379854295935
142,87,0.9670594174947057
1570,39,0.9739490652157526
2389,87,0.9670849825654712
1310,91,1.0877950987113374
1531,92,0.9069992790796927
5086,39,1.1306582079934222
2171,92,0.9181976533894028
1258,91,0.9704375776595303
1974,24,1.065142470079341
4897,92,0.9777762647718191
3499,10,0.9981626592177365
1273,91,1.0337922892400198
262,71,1.1826999655791692
2083,87,0.9546546292092118
4622,10,1.0526183981980597
326,87,0.9321719142109421
3107,87,0.9363353370156672
1166,87,0.9570180582148688
1650,24,1.1163362740938152
5124,91,1.0204300162648516
2184,92,1.101027833563941
4746,92,0.966830424964428
2139,64,1.0960358956030436
4189,92,1.0383062735199928
1141,91,0.9662885737738439
2424,92,0.9383039687361036
5650,31,1.0496760550886393
1245,50,0.9895158298313618
3229,92,1.0120898721340512
5390,92,1.0405586671882443
2442,92,1.0296391919255257
3109,50,1.0225989102785076
3964,92,1.0645622978253024
3637,93,0.939282954803535
3592,10,1.0395516460495335
4346,92,0.9745027614491326
5081,4,1.079965894509639
4255,40,1.0755414849014155
1129,95,0.9453193774180753
4589,10,1.1923742036202125
2389,88,0.9814822519464153
179,10,1.0287728197872639
2938,91,0.9684013617890221
45,50,1.0203296595386095
223,40,1.1129041367343493
4976,92,0.9197857226910335
732,92,1.1420127864527916
1231,87,0.9469202006501811
1212,92,0.97460340069873
2222,54,0.9106360945318427
3559,92,0.9117204125837556
1645,50,1.040562687840845
3422,33,1.068125834422452
2851,61,1.0420619653803962
1033,26,0.9765793622604438
3859,87,1.0784848832658358
5414,87,0.994016559528453
4357,92,0.8570003931277564
1081,32,1.05201498738357
4818,91,1.0965250741158212
1207,87,0.8382025808095932
4215,92,1.0475590164507074
687,92,1.2264340594410896
4719,90,1.080371681600809
2419,7,1.0288884512015752
1408,92,1.045897157064506
3950,42,0.9946733109120812
5649,90,1.0407760867050715
1093,90,1.0097304883279972
3581,32,1.054580554898296
4667,54,1.161074889557702
3896,95,1.0437154024839401
2628,92,1.112634549183505
5090,32,0.989021044756685
229,77,1.0980479049363308
3502,87,1.0587363136666161
2761,92,1.0067239180207253
3551,92,0.9797436126640865
520,87,1.0707992727735214
3775,34,1.1300068923405238
5046,92,0.8479324967733451
4670,89,1.1265228965452738
4684,92,0.9086441206080573
2654,87,0.9713967527662005
3422,54,1.0479031863755413
2628,64,1.1433431186846323
5574,92,1.072563855775765
5038,93,1.054830631474033
5406,92,0.9912816216903073
1645,52,1.0364783903849977
1754,92,0.9486289764089244
4597,92,0.9335112321589675
3179,92,1.007450418812888
2552,90,1.1587718697597407
3537,95,0.813592793286911
3716,87,0.9876791047198432
393,87,1.03888942381101
3569,87,0.999185302693929
2650,87,0.9720085657068661
3536,42,1.1097581286461977
1944,92,1.1332584781838315
5383,62,1.0133159910993916
3081,92,0.9739763269733105
2378,90,1.0090461522340775
2646,87,1.1586517365649343
4939,80,1.0009006187319756
2492,87,0.8859608274485383
2370,92,1.1634060655321394
1317,90,0.9700657711073291
897,87,0.8940311574510166
5066,90,1.1011860966682434
3475,92,1.0296133112694537
2649,87,1.31942680478096
1809,39,1.0379694271167474
1625,92,1.0477732196450233
1256,54,0.9686381454978671
1491,92,1.107407156910215
10,87,0.9934480525553226
4661,87,0.9596271302018847
3870,92,1.045918335605945
1605,92,1.0965982396155596
3802,42,0.9692350572773388
4764,92,1.1605806797742844
5643,92,1.016439541908247
1249,32,0.9452290636088166
2310,55,1.2082811061825072
5583,92,1.032293567167861
2808,92,1.0311964260680335
5071,87,1.156263456471996
4523,42,0.9969073640448707
2938,87,0.976203595421144
2628,50,1.1345066694276673
3450,87,1.0296848379075527
844,87,1.1140081283769436
3343,87,1.0576295933819242
5401,57,1.0997983158699103
4631,87,0.951941240711936
4911,32,0.9690626742584365
1364,87,0.9870752692721518
2513,92,0.9482109735586813
1487,92,0.9467248842120171
1759,91,1.003977688827685
417,92,1.0386216550001077
839,92,1.0671353882976942
4543,87,1.0526352721665586
3723,87,1.0433442699057716
28,92,1.0085100773721933
3161,87,1.0173199006489344
5708,48,1.0843266690415996
712,87,0.95436076979552
591,92,1.0261317317241005
917,91,0.8369616409763694
5000,44,1.1038450842191065
1451,39,1.080567514789956
2054,24,0.9469737195010696
1366,42,1.0387559243078743
1952,91,0.9851584375969001
1952,92,0.9826716354915074
806,87,0.9540233865513333
2846,95,1.0571975425950118
1378,89,0.9435139122818198
4825,10,0.9545495297227587
4899,10,1.1170148045888968
206,33,1.0159006022981234
2213,38,1.1078775461230959
2102,87,0.9609716621094516
2149,87,1.0826031254338366
3100,87,0.9437590401087489
3246,87,1.041416872292757
1638,15,0.9815187858683723
5748,10,0.8572126336927924
3714,92,1.0478979397032941
3932,1,1.2813218137515443
1460,44,0.9805548233977918
1059,26,1.160434081618275
1100,90,1.1011281298207385
331,45,1.0599120232675756
3095,61,0.9888243514911405
2550,91,1.1435948035546712
1108,93,1.0670108695381455
5690,64,0.9506971110988941
5455,24,0.9490824340443526
2749,46,0.9627378235704133
1275,48,1.0261627373152546
5498,87,1.0108225103467703
1729,10,1.0257972373760171
4101,75,1.0185463051311672
1119,64,0.9932482109538147
5008,64,1.100454296384539
1211,91,0.9235958127038819
4208,44,0.9049079466078963
3190,87,0.9874895032761353
806,92,0.9557116070230093
4255,31,1.1366147359034844
2098,89,1.0157531483897142
5676,10,0.9343880787491798
2220,93,1.002739962722574
1229,87,1.0657431121383394
801,50,1.1490228548645973
4315,39,0.982666612070586
2060,61,1.0672703133895993
5047,91,0.9091585762798786
1447,91,0.9769198958362851
1531,91,0.9078058776046548
4858,50,1.046887184892382
3286,80,1.0262574436409133
3750,10,1.0296935067911233
2060,64,1.0796840235125273
3169,10,1.2036848893123013
827,14,1.1067445769107767
3089,69,1.1474429592490196
2556,87,0.9204070184912
1528,57,1.0302132016846113
1590,50,1.0588970709858196
1427,87,0.9869639971626124
516,95,1.1510703755276543
2646,92,1.1525426131806202
1878,92,0.964418377461178
1941,92,0.9955221225640604
4936,92,1.130936843476125
2983,24,1.1129109721098627
4484,92,1.0386455452867918
3605,92,1.0639234163931437
5183,87,1.058507970401219
156,92,1.04689586269004
2635,54,1.0909233029399599
258,92,1.0369644037314825
4863,92,1.205367250367999
1390,92,1.0412132678819555
4389,91,1.1001103137220656
3081,91,0.9705324287393263
3694,42,1.162215213158301
2164,54,0.9767463813935008
1403,34,1.1888818788741315
4496,91,1.1595095992088318
5415,92,1.0118418939943825
2077,91,1.0323678095425879
1815,91,1.003711564200265
2020,92,1.0551886201969214
1900,87,0.9398459102958441
2191,92,0.9805630732859884
5,91,0.9917553312012127
4276,92,0.8705068778778825
3780,92,1.078853804352028
1510,80,1.0911110336227077
4802,92,1.1552617472729512
101,24,0.9830579589719751
724,95,1.0877756950046336
2470,26,0.9120826093213898
1622,92,0.9254919801439557
3535,87,0.8213099092245102
2258,92,1.1475615764502436
3473,93,1.0276991759559937
2577,88,1.0165293303850507
3651,32,1.0823225299162524
1879,87,0.9794431350060872
1565,45,0.9257790270660605
5455,10,0.9458434184821921
5521,92,0.9611701837607792
2792,91,1.1367826844964708
4628,64,1.0228323039731808
1249,54,0.9542986374414925
824,87,1.0019579783880286
2071,92,1.0124654964809972
2194,92,1.1551046261031712
1627,50,0.9887112150234836
3122,45,0.9782382680901459
1891,87,0.9003567003778049
2421,62,0.9689565924262362
1612,92,1.0565660481474228
4664,92,1.15300450740116
3093,92,0.8735764154366085
1455,92,1.1221511734516494
5308,91,1.106944119291646
1560,91,1.0220222776489598
1791,39,1.0520595014095306
5145,92,1.1122818706291062
965,87,1.0058899081611474
1819,92,0.980703368932674
940,92,1.0945414719837052
4765,73,1.076016019497599
2909,87,1.0519719098561577
2123,16,0.9879361316561699
4427,87,1.0788048745266028
3670,42,0.9471759120268481
4559,91,1.0425357201269694
2181,92,0.8985366406185287
2842,93,1.0989386002932275
2143,62,0.9508012485291276
5752,90,1.0304032561502285
3478,92,0.9895908369549683
3728,54,1.0921436505658286
5353,92,1.0017980792160546
5160,85,0.9283594195730984
4901,10,1.12433618533292
1220,80,1.1338955334254675
1068,93,1.0971752578126532
4255,10,1.03913915636284
2693,91,0.9590301590173372
8,10,1.0210966962123555
2503,45,1.071409605975662
2689,40,1.0415598973631859
2835,15,1.0658122641699654
1473,91,1.1445632111281157
408,91,0.9998112190514803
2470,14,0.9596548272862232
4915,33,1.1091653576919012
1940,44,1.097726661179747
3433,10,1.0440451790179526
2947,91,1.078999396945749
755,92,1.1095970395420278
4959,92,1.1110970844913806
4535,10,1.143002902822835
809,64,1.0934614831016265
399,92,0.8614257547472205
4202,28,1.0164900523211275
2668,92,1.1256438946085316
2348,92,1.0223176607063837
2465,87,0.9914429541677237
3321,90,1.09007970563003
1355,91,1.0296861458835858
2838,92,1.063338057537164
1155,92,0.964017441496253
2967,33,1.0346407326204436
4968,10,1.0102782797600542
2,92,0.9198956329907689
2007,91,0.9793407496597085
2065,20,0.9532100614825529
1040,87,0.9909800291061401
3262,10,0.8373798525759152
5758,10,1.133973057780947
3447,50,0.9615164409790721
151,88,0.8656177301891148
633,92,1.0151659016098296
3238,92,0.9764660612813064
467,87,0.9779419409377235
5579,91,0.8328997886606625
2475,92,0.8869109047310693
2107,10,1.0815852961802324
4999,54,1.1357297395755137
3643,92,1.0850212504821164
4858,10,1.04704650730959
1877,92,1.0350649862417154
1228,54,1.065090005485607
1141,92,0.9693151176241892
274,91,0.956361394907747
951,92,1.103609720511096
3815,87,0.9903237079935414
2537,83,1.119834410824946
237,92,1.0423396940210037
2453,80,0.9265428568635669
1364,91,0.9797329814173281
2864,92,1.0653317804847444
4723,92,1.0197196688636072
4884,20,0.9661772314991269
5117,92,1.0210023203066416
408,92,1.0015415479221181
1664,87,0.8898806774190494
4197,54,1.1680564481232847
1982,92,0.9462540671229362
3775,32,1.1268796803695815
2504,92,1.1052784153393336
3336,90,0.9227653571537563
3802,54,0.9698196388781071
1914,92,1.0970549801630634
3127,87,1.0461706827793802
2530,26,1.0796165934630804
2783,92,0.9828798084386757
5775,88,1.1265088383640562
3520,81,1.0520505655024732
3201,87,1.0680663990122932
1019,92,0.9391927269420454
2404,92,1.0221528336405754
3325,39,1.1154366012529604
697,90,1.1913839812789644
3731,44,1.0816535920436894
5752,64,1.0304459897119418
1639,32,1.0368743201252073
3948,92,1.0644056328705378
2328,92,0.9567696547933987
370,92,1.0839191388139235
5343,87,1.1711822961057936
3350,95,0.9945542881531375
5046,87,0.8447976828153644
1276,54,0.9471140934287438
3140,87,0.9301670619419643
3206,44,1.1081459572971133
1983,87,1.0622910867844308
3930,91,1.1432134598227484
2344,34,0.9781313868505614
2639,44,0.9800880657775062
2310,42,1.1078108070152146
1313,92,1.0385154597461224
2380,82,0.9884728044271469
1896,87,1.0793232752808504
1223,64,1.006431127765349
3014,92,0.9680090517337833
3467,92,0.965682612998145
2759,54,1.0874730220862798
1175,89,0.9693652822503022
1228,26,1.0672428599957908
2656,92,1.0654206945161735
837,80,0.9482642507978848
5626,34,1.101828342835818
743,92,1.0510038030999047
3465,92,1.0657303854823112
5612,87,1.1153497488370963
3296,87,1.1421707485403334
3436,92,0.8904909470251628
2507,90,1.0375149526766367
2738,92,1.090784756200654
1730,92,1.1644644306174345
1920,26,0.955225041934422
2350,93,1.017364746757916
1684,92,1.0206334846360343
1745,87,1.0084221474826336
368,92,1.0440924755696739
4310,87,0.834513392831598
1865,91,1.0220288240483828
4990,50,1.1087317410856485
2311,39,1.093664692182626
1230,87,1.002417843256678
133,92,1.1095197605235236
2639,87,0.9470173333372388
450,54,1.0341554244181939
549,92,0.9522935045616967
5211,87,1.0251638784206338
1713,87,0.9973249243838447
5726,92,0.9243903255888394
2246,92,1.0051187447139196
2511,92,0.9419145743761744
1808,92,0.9191264773585966
1792,61,0.9824321517454726
1957,62,1.04423997577812
1369,92,1.0452664505158151
1859,87,0.8427971436509064
356,93,1.100123988730567
5543,10,0.9697686625378472
2805,87,0.9849304224231413
2011,88,1.167165438511542
3659,90,1.025109428380217
1447,92,0.9672648055212838
2835,19,1.0971722075981754
1737,95,1.1323446578213148
4976,91,0.9144925439198103
1942,74,0.9845504598425967
4433,10,1.1352023711161954
2164,57,0.9839529065149171
1808,87,0.9238671333129916
2521,39,1.057001988270453
31,10,1.015944469990375
5328,57,1.065570515181337
2482,11,1.2442920835954803
1257,92,1.078761518932879
4986,92,0.8603755975408214
1038,92,0.9663293422865016
345,87,0.9497967559312072
5265,12,1.0559205035013812
2301,10,0.9857669036303248
4414,0,1.1219648829262172
4606,92,1.0208179375955038
4117,39,1.1403246922418475
3753,91,1.099164918065071
3946,62,1.150964587128588
856,10,1.090733119951827
2257,92,1.0086600791130746
3970,92,1.0262812679367406
2921,20,1.086795546513583
5526,57,0.9837561308273247
4789,88,0.9638138146006635
5309,14,1.0789028754723924
3087,92,1.0346279655184065
2220,88,0.9972052112820425
3086,87,1.0509298625734769
5666,91,0.9546574506509516
3140,92,0.9234754805053983
2831,10,1.0633900369783598
4619,92,0.8484170781864252
2608,88,1.061516760050186
2406,92,1.052785623818636
5704,92,1.0093371184276683
4162,92,1.1340632989470447
3982,92,0.9566371494105884
1554,92,0.8987782413938216
718,90,0.9834694327520472
2504,91,1.1061332928282874
3623,92,1.0695553773215838
5629,62,1.1681966089776583
3704,10,1.0962336611534869
2764,54,0.9746390078216791
4369,10,0.9832148626446724
3093,91,0.8688690710280623
2462,91,1.070469968020916
1046,87,1.0735054693317838
1951,92,0.9860516254390989
3076,93,1.032518003102658
5196,92,0.8938599436410836
1695,93,1.0962119613374983
1974,50,1.0606561261894447
4028,92,1.0559988405023302
1489,93,0.9691440496660236
4394,92,0.8627248188214642
4150,34,1.1295786390879325
2701,86,0.936676698071616
2972,80,1.066164127085358
3573,10,1.1009312202887875
5124,92,1.0255408020290946
3535,92,0.8243559002876282
1379,87,1.0737264970583575
5336,87,1.0612292739429645
5088,93,1.1044651573257787
4598,87,1.0589964975203787
3481,93,0.8932972454598972
1544,90,0.9379737629954304
2626,57,1.1162802132644825
4501,82,1.0329140669533186
110,92,1.029668460467032
3076,92,1.0173832385002501
5407,92,1.095090953367097
2176,87,1.0771291106939316
4061,92,0.9420520226870265
4182,92,0.964331259152719
285,87,1.0759991583015238
2893,92,1.1567123936755317
3816,10,1.0125907909657275
5496,87,0.965032516845635
660,82,0.8589655352490289
4545,10,0.9479281787893602
2590,92,1.2042550559022598
3386,87,1.0064286746616875
5604,90,0.931319707439148
32,91,1.0531925378101212
793,90,1.1644782141915389
2283,92,0.9588683050658021
5215,92,0.9989114781575543
1598,32,1.1027902864984103
1863,61,1.006354040333203
239,82,1.1869232931307383
1787,80,1.1898345244782311
4820,92,0.924655235771622
4427,92,1.0665145589570915
3187,87,0.9322853409019964
1286,62,0.9835239393370492
1286,95,0.9665753947837012
3742,10,1.0582521368882485
5186,92,1.1469843539276294
5617,93,0.8280677307131035
5598,93,0.9924826020640987
3557,10,1.0394180571394307
3285,92,0.9637842488009483
2373,92,1.1164347462888276
1733,91,1.0492362997361593
1473,92,1.1386015307424324
1144,64,1.1090695509420974
5332,92,1.2703886165150575
2171,91,0.9170829209366015
5735,10,0.9302694671122091
4811,92,1.0964384110910552
2600,92,1.0517275744516934
2819,92,0.9999153687219534
1526,26,1.019763819939856
3744,92,0.9233323729463986
2829,95,0.9263456213687148
2803,24,1.0418902678814317
1012,46,1.1578026642756802
899,50,1.045651736004012
2546,87,1.0541749795000734
5485,92,0.9345381408929825
5497,50,1.0029228052922659
5114,93,1.0862651870452933
4093,10,0.9790850255106177
4083,45,1.0245895460247993
1216,24,1.0233227451598006
2283,93,0.9660370065165418
3225,91,0.9529331017817769
5204,92,1.2242749450462205
1883,92,0.9981155632329839
5370,57,1.0672771318682603
5459,4,1.0773522779345512
1899,87,1.0855347884020634
2763,92,1.1249281455363547
4910,87,1.1127254930990083
2396,26,0.9766369971579739
5650,42,1.0178613833018713
2838,87,1.0714566224653805
1341,92,1.010865320850696
320,87,1.0079295773591315
5001,32,1.0732863188854285
61,92,0.9560656324028969
1242,93,1.0461218836052077
3759,92,0.9081876384693065
3104,92,0.9597800069688154
4255,24,1.0694626410757857
3040,92,1.081342684371131
4745,32,1.0087947047182493
3242,10,1.133957926183939
632,87,0.9760915413498878
3300,20,1.043619962675231
1643,87,0.9086180845541614
1528,50,1.0188872123669301
5527,46,1.1016433638121401
1528,40,1.0354571456887893
2651,92,1.1149553688509124
1052,92,1.085250398144126
860,87,1.0473116923655783
4675,90,1.1287175555314337
594,92,1.1003835210576653
2270,54,1.1104052284998553
1468,87,1.1547473554632492
4243,90,1.1098656388265746
3577,92,0.9825778651450362
1744,87,0.9133983103425375
3882,90,1.002292154090745
2682,92,1.0368056925279754
312,34,1.0269664310451065
3852,92,1.014196374054466
2120,87,1.0975610173440404
4416,87,1.0345975921456037
4892,87,1.0887201512232423
2929,92,1.0177331774362497
1716,39,1.048336569752012
2881,87,0.9935393354722432
5661,32,0.9572799195136342
4912,87,1.0694089654300893
1429,93,1.0093376109642642
5768,87,0.970813891983458
1463,90,1.1083678379654884
2389,92,0.9754225691514355
1141,89,0.9859485737979412
1796,87,1.1040587704628706
782,90,1.1654191485473089
4045,92,1.0421271930847849
1789,87,1.0394635237420775
1490,92,0.904890612033861
2573,64,1.016189738309809
1131,91,1.0416949960469668
2041,92,0.9427893568894693
3634,90,1.044931361252176
168,94,0.9612649067171982
1531,87,0.9079109194821545
3229,87,1.0227153809475047
5475,92,1.1208936290017195
1273,90,1.0649976921933038
1782,89,1.1123228147625923
2086,92,0.9005098800574031
3165,34,1.193054236471653
5691,90,0.9837189199669021
5102,92,1.1418836968285697
4574,50,1.0983777998813562
354,87,0.9905889247144971
471,45,0.9541386621338981
1692,63,1.1220038046262093
4763,92,1.0079902873174953
1775,92,1.0726695183132375
1995,92,1.0481710668121065
4075,64,0.9755912722487535
5426,92,1.0235375011605876
