ConsigneePanjivaID,PortOfUnlading,dist
5438,43,1.0541560096400124
1067,49,0.885120359249413
4086,30,1.0205090241506696
1863,50,1.0777828582296414
413,30,1.1095738006489617
1736,43,1.1127872408500739
3569,45,1.0930046955389636
2235,43,0.9075096278850522
4053,15,0.9249741264751979
3225,52,1.1115368519510542
2634,64,0.9827751336353165
5395,44,0.9571875275245735
5752,18,1.0818232292575496
264,2,1.1453828098518508
1302,43,0.9945273763899293
3786,50,0.9927613864253674
4979,50,1.0050590852541583
2547,30,1.074694378035409
1402,43,1.0538525017244476
1386,52,1.1161349415779114
3293,43,1.1197195526744639
2086,6,1.1340382251489376
5692,50,1.1206507464604718
2923,43,1.0452035867742129
1941,10,1.1789043311561858
1680,15,0.9416815681116921
1460,50,1.0822327288665943
450,62,0.9795678011806948
4981,43,1.1739332505634852
4542,49,1.1085954124906234
4389,6,1.018350213766098
1364,15,1.0769912720258747
1393,43,0.9438551730875459
2000,43,1.0398464492588704
1316,45,1.1826219923262085
4384,43,0.8218378861035619
5615,43,1.0516046451770567
1794,8,1.0492294446698256
5576,62,1.0501631359968866
4675,15,1.0473261031189136
2461,8,1.1239007796560014
2782,6,1.1416033839008637
1696,6,1.1330884955823421
4281,45,1.0956405510992877
4552,59,1.0232510481561934
2191,49,1.0889881061656135
4569,2,1.0268650267805373
4843,8,0.9412096781390054
1468,15,1.157939089395638
5752,2,1.0518805395279611
3214,62,1.036648755627019
42,50,1.0338822999703032
1460,62,1.0720415046172482
3146,43,1.1990725296948637
1211,62,1.019192744578634
3508,2,1.1451328074825662
5752,52,1.0373455466968673
1601,45,1.1105894542166166
2399,62,1.1929318404623441
3586,39,1.1267228834331036
3866,50,1.0767979093694262
7,8,1.2283052493418967
899,8,1.1676460219813245
5465,62,1.0228862975324904
1144,45,1.0624686466263873
1457,43,0.9629860065345254
91,49,0.9585412901027927
1122,61,1.0280377081196224
396,50,0.96865175185459
5039,14,1.080088126872267
1952,43,1.0489539541304111
2295,2,1.1677738028977598
2414,50,0.9379507377078491
5385,43,0.994638706956591
2835,50,1.033261471561023
1645,50,1.0651493993188654
3966,61,1.1482849387185914
1889,15,1.0844132016812051
2098,43,1.2120665995670217
5752,8,1.035585656762123
2815,50,1.1323093234428339
4464,50,1.150818435209138
5271,43,1.0553816104573863
1952,2,1.0629974180566413
1296,15,1.0060269130793
1273,45,1.0541361676795142
5446,43,1.0285301990807056
2059,33,1.1058252267539501
1232,8,1.0112692889358317
3092,62,1.045328478994114
5368,8,1.060586240408676
4871,15,0.9432601146399975
167,18,1.0568921409015144
1059,33,1.112010428948062
2126,50,1.057554949607168
5752,15,1.0374605347003256
2257,43,1.0653387201683862
261,15,0.9768524393439293
5067,62,1.0197748887751783
2330,15,1.0773711897698897
1257,15,1.1439171036971467
2374,45,1.1016656338636364
2910,55,1.1389106991035598
377,0,1.176398293514337
5654,62,1.1279789547302894
1952,15,1.058429419728262
4185,62,1.0580576434731483
3095,6,1.123300206980535
2197,30,1.0134334569530827
2414,49,0.9413238769131047
2601,43,1.1652274584131581
4262,10,1.2185395221625055
5771,43,0.9676539081015757
4202,50,1.0448721796939415
4961,62,1.1931259594857693
3946,33,1.0690912838493074
2220,8,1.1292624132973808
1177,8,1.203311292188508
2220,44,1.1827860823167222
4180,50,0.9358327426016331
675,62,1.0831890888512135
3214,43,1.0396632246140922
3576,62,1.0954982577157872
4858,44,0.9335598272404501
167,61,1.039746745888676
2354,10,1.1438135941113745
3109,8,1.109482834913901
1269,45,1.0390256494283676
1713,52,1.1686765322727817
1366,15,1.1956597971064704
3508,62,1.1094299613365106
1378,62,1.0271255622750946
1237,62,1.096507194851126
4255,8,1.1280203152980124
2550,15,1.1484495103359222
1125,49,1.0876266551869256
2223,62,0.8748889774350184
2636,15,0.9445948095193931
1379,43,1.1307118468518769
4647,43,0.9595573906387601
5142,62,1.0225584161068713
67,15,1.1625763062786842
1034,43,1.1138984156506402
3368,15,1.0425810074167592
1682,62,1.0595496823745114
2102,6,1.2009740203086818
1630,43,0.9665986927492278
1259,15,1.0894049288971084
5271,2,1.0912275106779166
255,6,0.9246855568739453
2794,30,1.0966977000768696
1592,14,1.076188512146473
900,62,1.063107695097902
1425,61,1.0894824543169566
2698,62,1.1344495578003781
2553,62,1.0228214200053896
2476,6,0.9877588083701474
5579,52,1.1746534228857075
589,52,1.1631672009825706
2462,33,1.1457348018884659
2521,62,1.0981388906283038
1335,43,1.0395606539345212
4633,43,1.0081538504787855
2000,6,1.042547355771863
2900,50,0.9600681521530662
1769,15,1.044617480465344
1815,6,0.9628372607486588
730,49,0.9331906022936372
3125,6,0.9685675448604992
1479,43,1.0232235108103072
3508,6,1.1149490640631743
457,43,1.0407152086762446
1065,50,0.8955898875636714
237,6,1.1322184689342976
333,45,0.8766249851988894
2465,2,1.2055643144994974
4305,45,0.9549067920473006
2693,62,1.1547398804021733
1620,27,1.0788192613316434
1720,52,0.9225481886948858
3180,6,1.0969564225192048
4953,15,1.0657230551753725
2077,62,1.105492030935628
1682,45,1.070053406059742
560,52,0.9110101365617344
244,33,0.9757443524098822
1856,43,1.2433987291795867
1444,33,1.151779793202877
288,15,0.9233668574265071
5126,43,1.1133726425468922
3115,15,0.9181891051786286
403,15,1.0966300799378328
112,49,1.0339406079479627
1918,6,1.145215857108789
4101,2,1.23487339168787
1631,6,0.9564334167433637
3753,43,1.0298112386039324
4608,15,1.0551084987819195
1396,6,1.0224159849541528
3643,50,1.0268414017877407
2598,62,1.113717462335314
3138,62,1.0674886048904486
1459,62,1.0710165652313404
486,62,1.011838203029973
3092,8,1.041769397578069
2664,10,1.1445016887571131
3271,15,1.0790390771414553
671,2,1.1406514048576355
2643,8,1.0693166426249914
3095,43,1.1119128870112556
1826,62,1.1092680362718446
5030,43,1.032708295754024
2336,52,0.962239183485508
3651,6,0.9582926545824323
3386,62,1.1939136449779784
3135,43,1.03526402823627
1280,15,0.9809358854378972
1447,61,1.1231307248984064
1854,45,1.0366322906421763
1854,49,1.0208730287849903
2246,6,1.1359399373510055
3659,62,1.097775990509295
1854,27,1.0765757773603712
2077,45,1.1141837356345994
3335,15,1.120661397065435
2010,62,1.06374834052154
154,50,1.1340325075600828
1530,15,1.12093257691179
3076,30,1.0983296784439258
1353,15,0.9735000657715968
3732,43,1.0954373989786421
65,15,1.1152583581528492
807,15,1.1163668142897742
4691,15,1.0308750294747628
4135,43,1.007370684695031
1796,15,0.9064701476267406
2530,15,0.9674813957618815
3385,15,0.9986908209643194
980,6,1.115129381152136
1533,52,0.9965912351118666
5558,45,1.015887985405113
1874,8,0.9829703007957765
5471,15,0.9790560767786312
5392,52,0.8823772896347302
5433,9,1.151687020169837
4559,49,1.0185691379010677
3949,21,1.3037063761481218
882,35,1.046755432217781
1442,24,1.2653533071279526
2007,43,0.9881600094543371
861,50,1.236964263021946
1468,43,1.1415342069896204
1687,43,1.0550641736813955
4910,45,0.9499965795714941
2220,59,1.1966291455818074
358,6,1.064703982431508
1542,62,1.0394806265830994
4530,62,1.1654723358473607
410,15,1.0721349588462286
4697,52,1.0911966389311212
4255,44,1.2067561040499382
2088,61,1.1191631733839
1743,6,1.1185279068137919
877,62,1.1204780199165856
1932,6,1.138473381620965
3912,49,1.0504658009324754
5752,43,1.031113603817565
3973,15,0.9372161030769348
3515,52,1.0183419454842806
670,43,0.7978655278150525
1103,50,1.0807983444205351
2417,61,1.0907423351226109
2554,62,1.0802353377720075
2,61,1.109496068475502
3283,62,1.027580235685621
2000,62,1.0321972133824602
5654,43,1.1275136659720115
5771,15,0.9750497887975403
3073,43,1.0518705419131689
2891,49,1.082451833145959
4541,49,1.0088465426649367
1365,43,1.1075787770428829
772,2,1.1902531433318342
1651,33,1.1840693543532066
3626,15,1.069693602089371
1528,43,1.1068280202536178
4255,15,1.1181936391762324
3121,8,1.0944205322968108
5631,15,1.111486262791524
1131,2,1.2142046958407653
1234,15,0.8792239751533738
1324,10,1.092185601592064
3499,50,1.0191109606197901
3402,45,1.0898785873183183
142,55,1.16802188235202
1570,8,1.2006748593744956
2389,43,1.1117493574108397
274,43,1.1007588672052537
1310,6,1.0358027698738235
2257,6,1.0772816219500132
2007,0,1.0386613320027078
4255,10,1.1530548723946725
1531,45,1.1272332493847768
5086,2,1.063183487392962
2171,52,1.0214477684348822
1258,43,1.1069007020975863
1974,8,1.127423025135483
4897,8,0.9582589436987681
1273,49,1.0574438364378043
262,43,1.0510315181953567
2083,49,0.967443199562175
4622,43,1.1094523875841074
326,62,0.9450861494988203
3107,62,1.1345012336969376
1166,61,1.130980642778533
1650,2,1.0771452890975135
5124,15,1.1696154970143522
2184,8,1.0178083834637488
4746,62,1.0933127371328217
2139,45,0.9988687860646418
4189,30,1.193613087758422
1141,49,1.0504052157380752
2424,50,1.0242415118430341
5650,8,1.0026006107883794
1245,45,1.0638398070420538
3229,52,1.0276127042514938
2442,62,1.0694239445562874
3964,45,1.092190843341606
3637,62,0.9448932744562626
3592,43,1.0387704517426235
4346,43,1.0237218790820666
5081,24,1.338657362120492
2257,15,1.0823152916772025
1129,27,1.191294418381793
4589,43,0.9238521637661117
179,50,1.0260092594793864
2938,43,1.099386072584561
45,55,1.1081824020615645
223,45,1.0875205373657602
4976,43,1.1396595884912781
2554,43,1.0782021849549241
732,49,1.042803711124829
1231,15,1.1358028886107994
1212,62,1.0553981055106436
2222,62,1.1993494504796607
3422,43,0.9949396609195641
2851,49,1.092220114610557
1033,43,1.0276629472417491
3859,62,0.9935203668262277
5414,30,1.0116621885182602
4357,15,1.1724340189248323
1081,49,1.1105833277106285
4818,49,0.9772439295692104
1207,62,1.175507168684687
4215,43,1.0535253525844641
687,45,0.8846333505851882
4719,6,0.944010468066803
2419,0,1.1399727535567112
1408,6,1.1025789544385458
3950,6,1.0401519773794072
5649,10,1.019837720718767
1093,45,1.0120378171226807
3581,49,1.1529432875769479
4667,43,0.9970978019492966
3896,15,0.9370269817965371
2628,62,1.0344207340053149
1854,43,1.0192243116242545
5090,50,0.884965379057186
229,43,1.0839968541903156
4357,61,1.1814511053796326
3502,15,1.1685278772243433
2761,62,1.0220757898475443
3551,62,1.0751872626798493
520,15,0.9606184214353561
3775,10,1.089795426332525
5046,52,1.1545561732990401
4670,62,1.0518206586795193
4684,43,1.1683052820818765
2654,62,1.0190648260925497
2628,44,1.0697873890666025
5574,30,1.0105024656014783
5038,8,1.07367785812156
5406,45,1.0688233669581158
1754,2,1.0438821235937732
4597,43,1.0176756837006127
3179,62,0.9739271490169423
2552,62,1.0681905938046319
3537,62,0.9871264562742519
3716,45,1.1310301489595855
393,50,1.0481864613081728
2650,43,0.966725327606712
3536,30,1.0410896193768298
1944,50,0.9461834302970341
5383,43,0.9810619690854635
3081,62,1.1534085792622395
2378,15,1.1048268343188934
2646,61,1.1115404394056116
1207,52,1.1939823957426208
4939,43,1.0281152602817332
2492,15,1.1179049290450556
2370,45,0.8596641815134457
1317,59,1.0659028400800057
897,50,1.2379453437668937
5066,15,1.0657528235710092
3475,62,0.9420555127518517
1944,43,0.9378323161176273
2649,62,0.8396436050534248
1809,50,1.093665781297854
1625,15,1.0204989364636796
1256,45,1.1042993747230088
1212,43,1.060824432676392
1491,43,1.0758157500198908
10,6,1.174643908228193
4661,62,1.1060144019180111
3870,15,1.0898997634649277
1605,50,0.9416591993400029
2628,0,1.058082927018404
3802,49,0.9276365200057626
4764,62,1.0034944327282054
5643,6,1.1698397094649928
1249,6,1.0947508847873126
5583,6,1.051149261849267
2808,49,1.09452097011464
5071,62,0.9489391116159303
4523,62,1.0804639126041107
2628,50,1.0309603969965662
3450,30,1.088768522654261
844,62,1.0372306664607354
3343,8,1.0270474239119463
5401,50,0.8798070166792188
4631,8,0.9460622226553304
4911,59,1.0706399429057325
5465,43,1.0227571997259344
2513,43,1.1199460297024675
1487,62,1.069631399985935
3502,14,1.163176676524537
1759,15,1.0588579937549574
417,50,0.872026407292911
839,43,1.0851616755660092
2938,6,1.104851255459445
4543,62,1.0940279625356197
4053,50,0.907521177349346
3723,44,1.1377905447568213
28,27,1.0355212337537003
3161,61,1.0106613896787167
5708,61,0.9439886552946908
712,62,0.9249425309577158
591,62,1.1104673705995083
917,61,1.2330598793923855
5000,15,1.0218218298229789
1451,30,1.0988210588693619
2054,18,1.1614489922566074
806,62,1.0217289188876748
2846,50,1.1382333082812173
4825,50,1.0200593726975578
4899,50,1.1064599720495087
206,45,0.8933715372279819
2213,52,0.7028130165168217
2149,61,0.9792189060577324
3100,43,1.0049300105976207
3246,50,1.1277004081223692
1638,30,1.041790175650801
5771,50,0.9591082233403411
5748,2,0.9963083895189422
3714,50,1.0927890409449381
3932,19,1.242768233641982
1059,10,1.1096778075609888
1100,8,1.0228273245905126
5771,62,0.9692192838660308
331,45,1.0367552829640252
3095,15,1.1235838734677859
1108,45,1.0332579912085618
167,50,1.040278544915574
5690,8,1.009734425161566
5455,61,1.1145796118570226
2749,57,1.0139416599912303
1275,52,1.096668713326965
5498,50,0.9764266733878425
1729,8,0.982169995084405
4255,2,1.145381121230977
4101,62,1.1738616927926029
1119,15,1.1100871515726405
5008,50,0.9459569044411182
4208,62,0.9788393117321122
3190,30,1.0098993246044432
5676,52,1.145520614726203
1229,45,0.9815402999520302
801,62,1.0673352096761977
4315,6,0.940812020429543
3108,62,1.1266600924677082
2060,43,0.9274325897651059
1447,62,1.0882078552884715
2220,61,1.1438720002770424
3286,62,0.9487493949543152
3750,43,1.0786269679665565
3169,50,0.9764677504343646
827,52,0.9331673282597747
1366,8,1.2076094267623765
3089,45,1.1224060633352824
3095,62,1.1083109937608242
2556,49,1.0169272130089146
1528,2,1.147082864173821
1590,45,1.0759525139416968
1427,6,1.1041927374899387
2846,49,1.1461977735161781
516,43,0.8762083830577987
1878,15,1.0032013513680016
4936,49,1.0386736967733927
2983,18,1.2238535745106804
4484,15,1.019419628594603
3605,62,0.9150574369622129
5183,43,1.154419121997697
156,15,1.0069678741773325
2635,62,0.9654064966099603
258,15,1.166460056390081
4863,50,0.9954960170601096
1390,15,1.2552357486316137
4389,50,1.007907680102757
3694,62,0.8359343707561493
2164,14,1.1056498917085784
1353,43,0.9803410122902798
1403,15,1.035537947501455
4496,15,1.0186771513628108
3125,62,0.9660140009863036
5415,43,1.1260987935321671
2077,50,1.1068186376776015
4976,45,1.156081046343648
2020,43,0.8810842148959637
1900,43,1.1023627775056022
5,55,1.237820915877819
4276,62,1.0309009972427572
3780,62,0.9860537227775369
5415,15,1.1367986287389482
358,15,1.0671607088297606
1510,62,0.891842492390424
4802,50,0.9299292601644993
101,2,1.0768944237913405
724,43,1.061672561668924
2470,43,1.0717758730586087
1622,61,1.1130015786205019
3535,64,1.2837983133005244
2258,45,0.9336889056222779
3473,15,1.0572798449013914
2577,52,1.033605083823204
3651,15,0.9581469808306012
1879,64,1.0007124223879404
1565,61,1.1346971307482039
5455,8,1.1170955773309938
2792,43,1.0988466689346492
4628,6,0.8579017998916763
824,8,0.9376734783872962
2071,43,1.0286856008959668
2194,62,1.0337246784641008
1627,33,1.1394072473049164
3122,52,1.1217230969507779
1891,43,0.9991858232034636
2421,62,0.9984433891783867
1612,33,1.2323996648192406
2636,33,0.9699896988791546
4664,15,0.904994644756828
3093,64,1.1842687353491783
1455,55,0.9778180484260831
5308,49,1.0573074708559684
1560,27,1.1117501825626408
1791,2,1.1426483366106237
5145,15,1.0304272291915757
965,33,1.1384136799190725
1819,49,1.0693637334874697
2424,45,1.049953174910375
922,15,1.0981535222381353
940,43,0.9937401642756802
4765,49,0.9985745488000768
2909,49,1.0296500850069736
2123,52,1.2304821442812681
4427,15,1.0195257512054272
3670,50,1.1286281576114041
2181,44,1.1386431971830981
2842,50,1.09205234669415
2143,33,1.1289282658004336
877,43,1.1188850847205944
3478,6,0.9781374910713306
3728,49,1.1214698020901
5353,30,0.881192969424384
274,52,1.099032728866275
5160,49,1.0042779371142387
4901,43,0.929583492456004
1220,62,1.0949076770671777
2465,62,1.1830358526536398
1068,8,0.9866127483546734
2007,6,1.0042426916105407
8,30,0.8960959518860493
2503,52,1.0916730657752072
2689,2,1.18089074747903
2835,15,1.0176978799115335
1473,62,1.0414445136806794
408,15,1.0838870899751782
2470,15,1.080992882805211
4915,6,1.1355449599879128
1940,62,1.0756319955523526
3433,43,1.1153247861989908
2947,52,1.131099708511361
755,33,1.0429861385907446
4959,15,1.042893260717392
4535,49,0.9485628775187901
2098,62,1.2121040554983276
809,15,1.0432200128478664
399,6,1.0945590875510658
2668,49,0.8272483056145055
2348,45,0.9564748672502381
2465,15,1.1938095451997859
3321,15,0.9655376445901181
1355,43,1.051851718553475
2838,50,1.079950868019036
1155,52,1.0885959342122078
2967,45,0.9891845726275018
4968,50,1.1167559340330107
2,49,1.0785432141274214
2065,50,1.1127115663673197
1040,27,1.0798836297222547
2098,52,1.221816592982837
3262,50,1.098245925136975
2098,45,1.2231230200933558
5758,15,1.120647999458015
3447,8,1.1656859112637383
151,50,1.153114441782236
633,62,1.1584392136761121
2,2,1.1031154883759362
3238,50,1.1023120108459676
467,15,1.1589324665921075
2475,43,1.0936334713229112
4746,43,1.0981529450842313
2107,43,1.0593932969495654
4999,52,0.9862178026565483
1877,62,0.9276951346546412
1228,62,1.0116233157459646
951,15,1.0722710256065642
3815,6,1.0600718509938036
2537,15,1.026733928493091
2453,15,1.0706804735319955
2864,43,1.095088654996029
4723,45,0.8444096632301807
2389,6,1.1205084712377615
4884,50,1.1077584666865212
5117,8,1.0147536173462868
1664,43,1.0520897481058324
1531,62,1.1198163096393858
4197,52,1.0155625284782477
1982,61,1.0659816243818827
1670,15,1.1225701561862869
3775,15,1.071915905656559
2504,62,1.0383437086961098
3336,15,1.073116271091359
3802,50,0.9368968700125281
1914,43,1.1727897269385201
3127,43,1.0942831095973296
2783,43,1.167809012745108
1225,61,1.1466038088713373
413,45,1.1156258987528938
5775,45,1.0587195354912962
3520,50,1.0246246071266276
3201,15,1.008713659298207
1019,62,1.0727055027548755
2404,62,0.9411450923154396
3325,50,1.049171074975415
697,57,0.8901862651109695
3731,62,1.101088050220694
1639,30,0.9882664973182338
3948,52,1.0260897145739623
413,62,1.1176276781729289
1229,50,0.9869603770119804
2328,27,1.0410898636494363
370,62,1.0581307038664818
5343,49,0.894756777744208
3350,43,1.076869649546487
1276,15,0.9629085521612849
2370,62,0.8661847082631928
3140,49,1.1887315586209297
3206,43,0.8833879823131221
1983,62,0.9863558379667146
3930,15,0.978777354317052
2344,50,0.7801278473011085
2639,62,1.0177604156280202
1313,61,1.0018284672072955
2380,62,1.0689202584326267
1896,45,0.9234777987003326
1223,62,1.0761944449373655
3014,62,1.0035051911379145
3467,27,1.2230423114794706
2759,62,1.0775469903435027
1175,6,1.1294865821089064
1228,15,1.0324929053229945
2656,43,1.0087177364953928
837,43,0.9889026608850274
5626,8,1.0215194996978556
743,59,1.1401352206511157
3581,8,1.1599078228963273
3465,6,0.9160842507013253
5612,49,0.9953831345109003
3296,43,1.073722914393459
3436,49,1.0260843349845215
2507,30,1.0659421384334564
2738,15,1.0838161313108035
1730,15,0.9774486991975989
1920,6,1.049653243805681
2350,15,1.1178361947781272
1684,62,1.077379902026483
1745,43,1.0652429893878954
368,49,1.1566848063043185
4310,49,0.9714720568486622
1865,14,1.0516671163163014
4990,49,0.9991715710077967
2311,43,1.0869538773383414
1230,43,0.9450085849634239
133,43,1.039155290861215
1487,15,1.0881609660240688
2639,43,1.0132314808932799
549,43,1.1412074235933167
5693,62,1.0749530355845178
5211,62,1.0049921258219652
1713,61,1.1707517156111342
5726,30,1.140647052388106
2511,61,0.8981164620657053
1808,50,1.086967256452356
1792,62,1.0584185820605074
3229,62,1.019207320043019
1957,15,1.093808195420674
3930,14,0.9700052738189697
1369,49,1.0140006339975767
1859,49,1.0896913906326517
356,15,1.0634895050232964
5543,50,1.08996343133705
3081,43,1.1525520057018315
2011,14,1.0380090602806635
3659,43,1.0950990113695818
1737,45,1.1100516223481722
1942,43,1.1122380335416113
4433,50,0.9104685807334525
2164,33,1.1288508368389947
2521,6,1.1148272108818804
2295,8,1.1598497666418552
31,55,1.2641593920333045
5328,62,1.0778984629682131
2482,43,0.9745911444271249
1257,27,1.1340346013062768
2295,62,1.1535778072928744
4986,62,1.0758520875658308
1038,15,1.1709233687724918
5771,30,0.9837337676435709
345,43,1.1227727766547884
5265,6,1.144968997154917
2301,52,1.0313049413795983
4414,15,1.0359681690377849
4606,30,0.918421036962952
5086,8,1.0567901592169489
4117,43,0.9867653383740357
3753,62,1.0273873029010636
856,50,0.9976058421390397
2098,10,1.2393292337656021
1131,62,1.1979802775063686
28,43,1.0248891843283283
3970,64,0.8991295831011874
2921,49,0.9575037006288767
5526,6,1.2089097845767225
4789,49,0.9530153402260372
5309,27,1.109614030591079
3087,6,0.9429661346865552
3086,62,0.9544226026960781
1457,49,0.9691607866968427
3140,15,1.1816807495696204
2831,50,1.0050951285021645
1460,10,1.0887726679710406
4255,45,1.1224405887935842
4619,30,1.0251876955319728
2608,30,1.0555568635463715
2406,30,1.0060781953590257
5704,8,0.9996538452271905
4162,62,1.0160506793430872
3982,15,1.0523893716079848
1554,62,1.0890401064285211
5271,62,1.0559610016644
718,45,1.1213820866708244
2504,43,1.0416711033987147
2465,6,1.1889976082103593
1302,15,1.0077628652964319
3623,43,1.0661856643855572
5629,52,0.9393648856452533
3704,61,1.0686120337673597
2764,6,1.0275281319128615
4369,8,1.1778022886386939
3093,62,1.1701241827436857
1046,6,1.0441266889018672
1951,15,1.153347748996956
5196,61,1.1147148922152286
1234,62,0.8664401552772948
1695,50,1.1468940687232785
1974,52,1.1334694469613689
5271,49,1.0665168299206667
4028,43,1.0179082728656275
1489,43,0.9590712118162108
4394,30,1.050598463841847
4150,0,1.0710493624210358
2701,52,1.1215531221990074
2972,50,0.9503359006983894
3573,62,1.053223233137812
5124,43,1.1482915846364838
3535,43,1.2829619199037552
5336,15,1.1035316259201084
5088,15,0.9965360590389797
4598,30,0.7971631533333233
3481,52,1.0882786541645015
1544,45,0.981090419526611
2626,6,1.0329403446188994
4501,62,0.9663390668907336
1316,62,1.1786382083914109
110,62,1.0235447681375913
5407,15,1.1703582001583916
2176,45,1.101877192833594
4061,43,1.1556289388931222
4182,15,1.1439024997609002
285,6,0.9320186616054603
2893,50,1.044820218213967
3816,30,1.0741607791611127
5496,49,1.0087794600320714
660,61,1.019397540949285
4545,18,1.1182866178153614
2590,52,0.9884348234960011
5604,57,1.0339877514966898
3092,43,1.047855129864599
32,43,0.9870586560240814
793,55,1.011569777769702
5215,62,1.0392195364194257
5415,27,1.1647797748446465
1598,6,1.0080555069892267
1863,15,1.0690799468596066
4357,43,1.1646498300999935
239,62,1.0686763631446021
1787,62,0.8660244271159172
4820,15,1.0307605991672193
3187,52,1.0535310368452753
1286,59,1.2246036242161478
1286,55,1.2069782391190529
3742,50,0.9707521141639778
5186,62,1.0511063736464297
5617,49,0.8890954894678933
5598,8,1.178513690829277
3557,43,0.8863637348903077
3285,62,1.0110076921326774
2373,49,1.010633000571813
3626,43,1.0653072143239635
1353,62,0.9761886583375079
1733,43,1.027996909405504
274,15,1.1113115131322826
2424,62,1.0221454607588905
5332,43,0.8632110564836434
2171,43,1.0034686566463538
5735,33,1.239883094560355
1951,52,1.1608009125505174
4811,15,1.1058148563440358
2600,62,0.9803588331810066
1526,33,1.2186447259570872
3744,61,1.124614080414176
2829,50,1.019353601549353
2803,52,1.1018550575577788
1012,2,1.0474116681808872
5124,52,1.1618630367198162
2546,62,0.902974019359265
1234,52,0.8815713888034225
5485,15,1.2262351430420364
1974,10,1.145871548248189
5497,55,0.9857768693140575
5114,43,1.049727890108313
4093,15,1.1415896633906024
4083,8,1.0085306138332402
1216,8,1.1330190300941467
377,59,1.188691626169852
3508,15,1.1224386388702052
2257,50,1.0701382734945841
2283,15,1.0781330007926695
5204,6,0.9449041677372796
1883,61,1.1728434754269463
5370,61,1.0742486608879906
5459,15,1.0172018141352706
1365,62,1.101501561335421
1899,8,1.0641130666647638
2763,62,1.0008146480790205
2007,62,0.9909549338210907
2396,30,1.0941185163600105
1341,45,1.0286631594811166
5390,43,0.9976802351219314
320,43,1.0374266159321581
5001,62,1.0109978215768933
61,33,1.026875798324389
1650,52,1.0645611098235739
1242,43,0.9735849552920887
3759,62,1.1203559950892148
1273,50,1.0582798535802536
3087,15,0.9488340824859084
3104,43,1.1662761169884885
4719,15,0.9410757845533746
3040,64,0.950591403990984
4745,61,1.0730961433478765
3242,50,0.9740805216133595
632,15,1.0652702828603131
3300,62,1.1392183186752456
1643,49,1.0929817675745912
2301,6,1.0215750227549247
1627,6,1.0952047716294016
1528,49,1.1233059734638249
5527,52,1.02714679017663
1528,15,1.1179231642080205
2651,43,1.0802448822983675
2650,52,0.9818781864430223
1052,15,1.0316519811749458
860,2,1.0417238143937928
594,43,1.043077719530889
2270,62,1.1058871602373463
4243,45,0.8805797084101609
3577,43,1.0534680506347545
1744,57,1.07564992670502
3882,15,1.1027073131075926
2682,43,1.1216557392534534
312,62,1.1164345903588193
3852,62,1.1222725132746356
2120,62,0.9528463166872305
4416,62,1.0997107196931861
4892,49,1.0501778769705976
2929,43,1.018250094992774
1716,43,1.1552968152931757
806,43,1.023073710700763
2881,50,1.0657140973157115
5661,62,0.959672744252852
4912,62,1.0754744575491972
1429,6,1.0492573903008764
5768,43,1.1265747749379702
1463,6,1.0709603311593778
782,27,1.053363651602662
2328,62,1.0305032676884107
1914,62,1.1684871869427818
4045,27,1.0220065537307943
1789,61,0.9546925595828465
