ConsigneePanjivaID,ShipmentDestination,dist
1952,23,0.9425700726902245
2295,3,0.8509218958871705
2414,90,0.908553277275392
5385,114,1.044165433517524
2835,90,0.9572137724608183
1645,90,0.9079103719975267
3966,116,0.8809038863983005
1889,35,0.9516225457191467
5752,89,0.843756014747279
2098,44,0.8822393220450196
2815,90,0.9730507752725056
4464,90,0.9688476273523909
5271,23,0.9835454176313111
1952,3,0.8940876747614571
1296,35,0.962565964353936
1273,105,0.9433670573468719
5446,23,1.0533766206353903
2059,63,0.7732997834682465
1232,21,0.8688127169651645
3092,117,0.854355204318251
5368,21,1.0035816569413458
4871,23,0.6728111015898841
167,40,0.8338059664238244
1059,63,0.8926176386220115
2126,90,0.9764978893633399
2257,82,0.9028309934905597
261,54,1.1111110201371568
5067,117,0.9240508313689914
2330,35,0.9375517764793975
1257,35,0.939849028629916
2374,84,0.784718995647771
2910,100,0.9596671132104737
377,0,0.881391104310751
5654,117,0.8561244949565402
1952,35,0.9280553680312421
4185,117,1.0898694297564882
3095,16,0.9809294023684093
2197,59,0.7748390372310366
2414,89,0.9066965336844858
2601,82,0.8853842357971838
4262,25,0.8927083196384566
5771,10,0.9300710548247609
4202,90,0.9763191581171539
4961,117,1.0113922679530722
3946,63,0.8980806722704854
1177,21,0.8037253586309296
2220,83,0.9043369961104223
4180,90,0.9001581429370812
675,117,0.9538589715957642
3214,82,0.8503183248851981
3576,117,0.9542572660637754
4858,83,0.7812877297401428
167,116,0.8171179683080741
2354,25,0.8411021892513547
3109,21,0.9052994066317167
1269,84,0.8474776132830552
1713,92,0.8966227966759887
1366,35,0.9508320364069992
3508,117,0.9704331295298678
1378,117,1.047191290983132
1237,8,0.952096914606435
1316,98,0.9470452921731132
4255,21,0.8483555987477303
2550,35,0.9085189031570086
1125,89,0.8994539220418248
2223,117,0.9437376798263618
2636,35,1.0315758405652429
1379,82,0.8168392649718693
4647,110,0.9732967769461018
5142,23,0.8136721925277796
67,35,0.7741685536290918
1034,82,0.8030714775834765
3368,35,0.7277162059077195
1682,117,0.8664147018321923
2102,16,0.9620065521448851
1630,82,1.016093113725739
1259,35,0.9016408454626799
5271,3,0.9477996772953442
255,16,0.8627841951591628
2794,59,0.8658644322838102
1592,34,0.9903454008911338
900,117,1.0851021364796907
1425,116,0.857351956489895
2698,117,0.9474897810391018
2553,105,1.0368251811180795
2476,101,0.9949191973677703
589,92,0.8369452676602772
2462,63,0.8400300358022962
2521,114,0.9697550458700529
1335,82,0.8919428525758641
4633,101,0.9155919389533145
2000,16,0.9419541271137339
2900,90,0.976911725276815
1769,35,0.9870465216892106
1815,101,1.1034605942134346
730,89,0.9022634232283703
3125,114,0.976561405829021
1479,82,0.7983914222568274
3508,16,0.9535736654485975
457,50,0.9605874057326999
1065,90,0.7505610011784094
237,16,0.9525054581463337
333,84,0.9464298236582961
2465,3,0.9386944349056908
4305,84,0.9030791074037552
1620,49,1.014538738344397
1720,23,0.953826541347163
3180,16,1.1110413170286588
4953,35,0.9688280975180013
2077,23,0.9223552335585866
1682,84,0.8535757618291038
560,92,0.7880971729755402
244,63,0.8298467839402812
1856,23,0.9643410513443607
1444,59,0.90412737429142
288,35,0.8465478595545781
5126,82,0.933880724545036
3115,35,0.7979558035731316
403,35,0.8693769478372165
112,89,0.8916722766256758
1918,16,0.9527591093044195
4101,3,0.8916328975132534
1631,16,0.9191283242377851
3753,82,0.7982349395751953
4608,35,1.018740210948246
1396,16,0.9310066095952477
3643,90,0.8087982695682773
2598,117,0.9793931942965303
3138,117,1.1399177994712122
1459,114,0.8654520293431622
486,117,1.0724715707557542
3092,21,0.8455730548926762
2664,25,0.9592421315610409
3271,92,0.9761433252798659
671,3,0.9253602789581886
2643,21,1.0321894469005721
3095,82,0.9899159073829651
1826,117,0.969807515386492
5030,44,1.0127822867195522
2336,92,0.9724608356399196
3651,101,0.8725519946643284
3386,117,0.942330231773667
3135,82,0.9023537231343133
1280,35,0.8464930100100381
1447,116,0.958484059465783
1854,98,0.9514140390924045
1854,11,0.9449486838919776
2246,16,0.9162858846996512
3659,117,0.9020765902740615
1854,49,0.9216423822300774
2077,84,0.9016852096787521
3335,35,0.8700944185256958
2010,105,0.9693830614643437
154,90,0.8919217538620744
1530,35,0.8984145989109363
3076,59,1.0124946092920644
1353,80,0.9402536220981607
3732,82,1.0019246856016772
65,35,0.9284063324864421
807,35,0.8670539015105793
4691,24,0.9749425958309855
4135,82,1.0815764356936728
1796,35,0.8788266591727734
2530,35,0.8635681335415158
3385,35,0.8777000749749797
980,16,0.820979505777359
1533,92,0.7433442217963082
5558,84,0.8393441320263914
1874,21,0.898020156792232
5471,35,0.9676492769670274
5392,92,1.1260004469326563
5433,23,1.0199969695115993
4559,89,0.9183039532176086
3949,43,1.148259553526129
882,73,0.8401185811630317
1442,46,0.9560486525297165
2007,82,0.9842412631426539
861,90,0.9332965664299471
1468,82,0.8282390996547682
1687,110,0.8882997637348515
4910,84,0.8831688703170845
2220,113,0.922979365743231
5752,35,0.8477001254047666
358,16,0.9187019328320665
1542,117,0.8885401185335857
4530,66,1.0158274216311318
410,35,0.8914873260738594
4697,92,0.8144659678052578
4255,83,0.8705134923968997
2088,116,0.9380138606897422
1743,114,0.8933634486581598
877,117,1.1235618673797165
1932,22,1.0612555188792092
3912,86,0.9461915365287236
5752,82,0.8549828838024821
3973,3,0.9132466326866832
3515,92,0.7571080891149384
670,82,0.9322762872491565
1103,90,0.7838291017604726
2417,116,0.9571448508650064
2554,117,1.0162760977566774
2,116,1.0004778387291091
3283,44,0.9681209134204047
2000,117,0.9484069270214864
5654,82,0.8487271219491959
5771,35,0.8947110633764949
3073,50,0.9127748813480139
2891,89,0.9961514749697277
4541,89,0.9969346484701548
1365,82,0.9677694833704403
772,3,0.8602127128604999
1651,63,0.863965529948473
3626,35,0.8484621979296207
1528,25,0.9945351957742657
4255,35,0.826354692024844
3121,21,0.8393572398594448
5631,118,0.916215930134058
1131,3,0.8614975895200457
1234,35,0.9394148598824229
1324,25,1.0396639840411288
5771,82,0.8963253279881818
3499,90,0.9681316699300494
3402,84,0.8808427884110382
142,100,0.9957974430705819
1570,21,0.8923143329364913
2389,83,0.8281455880829266
274,23,0.9652630447277001
1310,16,0.7925515647179314
2257,16,0.9057174793311528
2007,0,0.9644447235124451
4255,25,0.8257887927549226
1531,84,1.0123019769255603
5086,3,0.8856244310736656
2171,92,1.0238146098064524
1258,82,0.8448411396571568
1974,21,0.9501890550766673
4897,21,0.8891384388719287
1273,89,0.9103089837091309
262,114,0.9833504653402737
2083,32,0.9916390307646777
4622,82,0.8745719471148082
326,117,1.028778901323676
3107,117,0.8354182627850345
1166,116,0.8076796742555287
1650,3,0.9301010293087789
5124,35,0.9213460122368166
2184,21,0.9727477718676839
4746,117,0.9914728196870003
2139,84,0.9915776694459575
4189,59,0.8689067534037999
1141,32,0.9510809920196023
2424,7,1.0247247298913342
5650,21,0.8773425666544686
1245,84,0.8906367320035186
3229,92,0.9074300423796687
2442,117,0.9029715412429401
3964,84,0.7265029650713716
3637,117,1.0997876615396567
3592,82,0.9301050379872322
4346,82,1.0759289828794343
5081,46,1.06837483389037
2257,35,0.8997978951249804
1129,49,0.924391097987869
4589,82,0.8665065336972475
2389,82,0.8393173752618688
179,90,1.0328590006434493
2938,21,0.8824296263711793
45,100,0.8351919557899237
223,84,0.8381649078801274
4976,82,1.0326735828337925
2554,82,1.007164499269233
732,89,0.8475786037743092
1231,35,0.9538803015436444
1212,117,0.9204590996461255
2222,117,0.9187087625531214
3422,82,0.8476225024621401
2851,89,0.928552328475884
1033,8,1.0009952147624321
3859,114,0.9218682178429195
5414,59,1.1052737129586083
4357,35,1.0484306804968841
1081,89,0.7461145605359759
4818,89,0.9532614600445543
1207,23,1.079481486763273
4215,110,0.9281485570328576
687,84,0.7467037769300597
4719,16,0.8503651406083789
2419,0,1.0471905310239111
1408,16,0.913067316370351
3950,16,0.9034476168453693
5649,25,1.044379558946405
1093,84,0.9530265193565616
3581,89,0.8338273222159062
4667,82,0.7908059699194772
3896,35,1.0020711437932082
2628,117,0.8770890379590648
1854,82,0.923640636993306
5090,90,0.8187229803630284
229,82,0.9280909422086552
4357,116,1.0398324648184436
3502,35,0.89777946844697
2761,23,0.8794047545109477
3551,114,1.0173519656860404
520,35,0.9795426824795348
3775,25,0.7663616248007331
5046,92,0.9656866059771606
4670,23,0.8865079597703048
4684,82,0.8834283586059298
2654,117,0.9853877829653876
2628,83,0.867238714758839
5574,59,1.038357473344409
5038,21,0.9056312276848725
5406,84,0.9208660258778504
1754,3,1.0032391154340334
4597,50,0.8815884994609016
3179,8,0.8938812125873353
2552,23,0.8956983759334045
3537,117,1.0345573521086149
3716,84,0.9865884533418077
393,23,1.0117507917540414
2650,82,0.9214112792895841
3536,59,0.9397035523184708
1944,114,0.9431289631341185
5383,82,0.9234260017318385
3081,8,0.9463525737768838
2378,35,0.922633712313005
2646,116,0.8208977820883904
4939,114,1.0014463194778986
2492,35,1.0516751472439085
2370,98,0.9513577850801604
1317,113,0.9821973650583199
897,86,0.8989814828549113
5066,35,0.750420938112906
3475,117,1.1257783948842968
1944,82,0.9466260209945696
2649,66,0.8415898136528475
1809,23,1.015453779803855
1625,35,0.9523280474490353
1256,84,0.9407749165381704
1212,82,0.92247007095388
1491,82,0.9081649761646986
10,16,0.9313980096152851
4661,8,0.9449366868606636
3870,35,0.9129254134105784
1605,90,1.01664438338152
2628,0,0.8556362077859896
3802,89,0.7906965916377625
4764,117,0.9496266874567871
5643,101,0.8905124901793897
1249,16,0.982557046094111
5583,16,0.9478799974811929
2808,89,0.9027292313320296
5071,21,0.9643335536654506
4523,117,0.9866568685642311
2628,90,0.8672972954809666
3450,59,0.874416282666581
844,114,1.0321871903059738
3343,21,0.8884273732879332
5401,90,0.8970651743667466
4631,21,1.0487050874424833
4911,113,0.9616592451930046
5465,82,0.827797997210707
2513,82,0.9101003291351455
1487,117,1.002077195261206
3502,34,0.8912317337734359
1759,35,1.0075318398220199
417,90,1.0623406621494464
839,82,0.9745281857904047
2938,16,0.869853886110442
4543,117,0.8971814350058723
4053,90,0.9034266227058002
3723,83,0.8959014766982624
28,49,0.9611781572124788
3161,22,0.9819102212786674
5708,116,1.0461372762386287
712,117,0.9706667414201158
591,117,0.9148059604423386
917,116,1.102887344679662
5000,35,0.873152781277895
1451,59,0.8979700250285012
2054,40,0.9942160057170051
806,8,0.9539458477603537
2846,90,1.0069542928997959
4825,90,1.039267142502857
4899,90,0.9562506973743439
206,84,0.8165299626333373
2213,23,0.8742917659027236
2149,116,0.9729415348597935
5752,80,0.9092589552913394
3100,82,0.9865039720066956
3246,44,0.7894563947671226
1638,59,0.9570263246340411
5771,23,0.9170895284041762
5748,3,1.0530486603799676
3714,90,0.848557171012674
3932,41,1.0756936578878336
1059,25,0.8851677349635533
1100,21,0.8271153462784631
5771,117,0.9061111185167517
331,84,0.9687956060682025
3095,35,0.9795391091278621
1108,84,0.8415833956428936
167,90,0.8326580463243383
5690,21,0.9928895969476018
1460,117,0.9779217623706374
5455,116,0.8850573371829731
2749,89,1.0090201272895294
1275,92,0.765859223103949
5498,90,0.9786746954279286
1729,21,0.8904142176200237
4255,3,0.8202881855624062
4101,117,0.8766601790807077
1119,35,1.0970776019884008
5008,90,1.0079437606036663
4208,8,0.8930238251175199
3190,59,1.0990479330399208
2098,82,0.8737333821398872
5676,92,0.8751727398484945
1229,105,0.8387536371925047
801,117,1.0288692116737366
4315,60,0.9408221106444087
3108,117,0.9282594727618354
2060,82,0.846286976976054
1447,117,0.961695262630071
2220,116,0.8835374617150852
3286,117,0.9078733793326786
3750,82,0.8189065352614436
3169,90,0.921541339052575
827,92,0.8436641936589565
1366,117,0.9610985336559159
3089,84,0.8940614426641592
3095,117,0.9882385454007557
2556,89,0.8496559767850808
1528,3,0.9814344644546509
1590,84,0.8813874157411712
1427,16,0.8991339193390948
2846,89,1.006537503962006
516,82,0.9053529828254666
1878,35,0.9427661754723106
4936,89,0.7559153477528265
2983,40,0.8299743086099625
4484,35,0.9729979980204787
3605,117,0.9171017554721662
5183,82,1.002355829413448
156,35,0.8885154697511878
2635,117,0.8266064013753619
258,35,0.883244378226144
4863,90,0.8251202659947532
1390,35,0.9574809246031302
4389,90,0.8693871072360447
3694,117,0.8740009875036776
2164,34,0.921210055904729
1353,82,0.8838033575032439
1403,35,0.8805912179606301
4496,35,1.0469732284545898
5415,82,0.8508634208036321
4976,98,1.0252143125981092
2020,82,1.013490749789136
1900,82,1.0778489645038332
5,100,0.9015052946550506
4276,117,1.1312384590772646
3780,8,0.9365615261984723
5415,35,0.8404274230955967
358,35,0.9129701843485236
1510,117,0.9552202429622412
4802,86,0.8229604074066239
101,3,0.9608107980872903
724,8,0.8504395317286253
2470,114,0.9378105569298246
1622,104,0.9718317579744118
3535,122,1.0004363131842442
2258,84,0.9261945653041559
3473,23,1.0220569691487722
2577,92,0.8245486723525184
3651,35,0.8800662407385451
1879,122,0.9491172660408276
1565,116,0.988700312695333
5455,21,0.9145996746207986
2792,82,0.8882677163928747
4628,16,0.9989503023347684
824,21,0.9606757897085377
2071,82,0.8652176580258778
2194,117,0.994525922196252
1627,63,0.9179190823010036
3122,92,0.964922686639641
1891,82,1.0690837656813008
2421,23,1.0385227026417851
1612,63,0.8019695682118514
2636,63,1.0396942719151931
4664,35,0.8304252454212734
3093,122,0.9766640109675271
1455,100,0.9613595441249865
5308,86,0.8177542806203876
1560,49,0.9997221880725452
1791,3,0.93776437746627
5145,35,0.9066271143300193
965,63,0.7732236905888256
1819,23,0.9477140671307487
2424,84,1.0426458535449845
922,35,0.93284053674766
940,82,1.0483368683074201
4765,89,0.9341660322887557
2909,89,0.9344128049643976
2123,10,0.8969425779900381
4427,23,0.838862884257521
3670,90,1.0003959222563676
2181,83,0.9921006696198934
2842,90,0.971807091629931
2143,31,1.1269733437470026
877,82,1.126103120989033
3478,16,1.087986834347248
3728,89,0.9079283084720373
5353,59,1.0164668022521905
274,92,0.9305162568177495
5160,89,0.9852301480381617
4901,82,0.9468844567558595
1220,114,0.9230265502950975
2465,8,0.9784009152624223
1068,21,1.0315547596131052
2007,16,0.9852712228894234
8,59,1.1352506084367633
2503,10,0.8413923124649695
2689,3,0.923656710157437
2835,35,0.9390426256826946
1473,117,0.7967811834865383
408,35,0.9370170150484357
2470,35,0.9110248631664685
4915,16,0.9001860219453063
1940,117,0.8642579814685243
3433,82,0.8476885291082519
2947,92,1.0091320989387376
755,63,1.0981938782913079
4959,35,1.0285515495176827
4535,89,0.8301751081432615
2098,117,0.8783572023468358
809,35,0.8987792155572346
399,16,0.9583865994853633
2668,89,0.9463171203221593
2348,84,1.0139354661805555
2465,118,1.1014154965856247
3321,35,0.905967152012246
1355,82,0.8841368904603379
2838,90,0.8836284535271781
1155,92,0.9146394442234721
2967,86,0.7573728667838233
4968,90,0.9334343445952982
2,89,1.0079929285815783
2065,90,0.9361381658485958
1040,49,0.963655381330422
2098,92,0.8586542632962976
3262,90,1.0520403991852487
2098,98,0.889618633048875
5758,35,0.803148144323911
3447,21,0.9646159431764058
151,23,0.9587424859138471
633,114,0.9682270048984459
2,3,0.9919386431574821
3238,90,0.9272140243223735
467,54,0.7439976877399853
5579,89,1.045826624014548
2475,82,0.997607319216643
4746,21,0.980709122227771
2107,82,1.0102261403974677
4999,92,0.9046310447156429
1877,117,0.9387260962809835
1228,117,0.9572664669581822
274,8,0.9450579775231225
951,35,0.8177176566262331
3815,16,0.8853940162807703
2537,49,0.9688412765307086
2453,24,1.0877522709114211
2864,82,0.8095093273690769
4723,84,0.9827319521989141
2389,16,0.8322557610060487
4884,90,0.983227722878967
5117,21,0.8968877003395131
1664,8,0.9245568828524223
1531,117,1.0125731623598508
4197,92,0.8642367167132241
1982,116,1.0141424919877733
1670,35,0.829502522945404
3775,35,0.7723492285502809
2504,117,0.814033739800964
3336,35,1.0517802519357897
3802,90,0.8014197328260967
1914,82,0.9422382970473596
3127,82,0.9255226403474808
2783,82,0.8925113087253911
1225,116,0.9512310507042068
413,84,0.9361351270760808
5775,84,0.7553401227508273
3520,23,0.9319190627762249
3201,35,0.9081803038716316
1019,117,0.8395053393074444
2404,117,0.8932563071804387
3325,90,0.8860939954008374
697,106,0.8839586994477681
3731,117,0.9014317220343011
1639,59,0.8847340259567967
3948,92,1.004884332884103
413,117,0.942307853272983
2328,49,0.9745778984257153
370,54,0.9318091358457293
5343,89,0.747294011924948
5752,108,0.95892912601786
3350,82,0.9891285385404315
1276,92,0.9141136685918484
2370,117,0.9683120327536017
3140,89,0.8770386472876582
3206,82,0.9443003875868661
1983,8,1.0197422315499611
3930,35,0.87946446452822
2344,90,0.8509943309639182
2639,117,1.0670899450778961
1313,116,0.9589730138541199
2380,117,0.9893106295328055
1896,84,0.8129832076707056
1223,117,0.9934195136385304
3014,110,0.9748973751972828
5007,16,0.9141725849892411
3467,49,1.0158109750066484
2759,117,0.8897589904788349
1983,117,1.039908813778311
1175,16,0.8541153123868364
1228,35,0.9494509814041001
2656,23,0.9371230591620717
837,80,1.0213349115635668
5626,21,0.8601882634684443
743,113,0.8842658485685077
3581,21,0.8311217076344681
3465,16,0.9591549017599651
5612,89,0.8446675860988242
3296,23,0.9982805499540908
3436,86,1.0442352869680949
2507,59,0.9212040919810534
2738,35,0.8536016669656549
1730,101,0.9449476021608072
1920,16,0.8276293256453106
2350,116,0.8486382131065641
1684,117,0.951722319370934
1745,82,1.0890445006745202
368,89,0.9070384044732366
4310,86,0.9370460457700703
1865,34,0.8882914156253848
4990,89,0.9821912238507399
2311,114,0.7680275461503437
3293,23,0.9242644803598523
1230,114,0.9721012647662844
133,54,1.0642018292564899
1487,35,1.0068238036973136
2639,82,1.0538181960582733
549,23,0.8748301871653114
5693,117,0.9211153397669217
5211,117,0.954826040991715
1713,116,0.8680645271337458
5726,59,1.121915222278663
2511,116,1.118290457155256
1808,90,0.9592060357598322
1792,23,0.9968072394175189
3229,117,0.9224868203912463
1957,35,0.8752524416361537
3930,34,0.8738083775554385
1369,89,0.9303477576800755
1859,86,1.0401895908372742
356,35,0.992268282587507
5543,90,0.9833399515066829
3081,82,0.9506064635435385
2011,34,0.9344080819615296
3659,82,0.8940534288329738
1737,98,0.8984220453671047
1942,82,0.891313665812569
4433,90,0.8835143037140369
2164,63,0.9163752985852105
2521,16,0.949657146951982
2295,21,0.8666216443691935
31,100,1.0082929526189608
5328,117,0.788404322628464
2482,82,0.9700411978576865
1257,49,0.8819173244493348
2295,117,0.8689460051911218
4986,117,0.9283777475357056
1038,10,1.1192951714619994
5771,59,0.8885396224047456
345,54,0.8113777126584735
2098,8,0.8704026016805854
5265,22,0.9792528237615313
2301,92,0.8545790463685989
4414,35,0.9625508306281907
4606,59,0.9910326349948134
5086,21,0.9123503938317299
4117,82,0.848487223099385
3753,117,0.8051765071494239
856,90,0.8837656091366496
2098,25,0.8485627718535917
1131,117,0.883803519819464
28,82,1.006084753732596
3970,122,0.8785717380898339
2921,89,0.8446848296693393
5526,16,0.8814430141023227
2098,84,0.8723657676684005
4789,58,1.020399221560053
5309,49,0.8585481308400631
3087,16,0.9034522122570446
3086,117,1.01557983564479
1457,89,0.9890840601708207
3140,35,0.8587614936488015
2831,90,0.8955291756761393
1460,25,0.942899392385568
4255,84,0.8299238958529064
4619,59,1.0179940196020263
2608,59,0.8981282434293202
2406,59,0.9228162110916206
5704,21,0.9450134629649776
4162,117,0.9801708896245275
3982,35,0.8766504447641117
1554,114,1.0959048047661781
5271,21,0.9829029326460191
718,84,0.9697565723742757
2504,82,0.8134405543761594
2465,16,0.9581043480762413
1302,35,1.0174569955893926
3623,82,0.9558799133769104
5629,92,0.9034546823906047
3704,116,0.863883555999824
2764,16,0.8141499697895986
4369,21,0.9901482279279402
3093,117,1.0101607495120593
1046,104,0.9717994988230723
1951,80,0.9047400291476931
5196,116,0.9276699208255325
1234,23,0.9402002947671073
1695,90,0.8359650490539414
1974,23,0.9593593244041715
5271,32,0.9884451856570584
4028,82,0.8975869647360274
1489,82,0.835020436240094
4394,59,1.0868872430707728
4150,0,0.967022854834795
2701,92,0.929636784363538
2972,90,0.8932470759110791
3573,117,0.8809545192468379
5124,80,0.9563246800431183
3535,82,1.033709032610724
5336,35,0.8262650924069541
5088,35,0.8756697454622814
4598,59,1.0631089614970344
1353,101,0.9137331167502063
3481,92,1.0739058000700814
1544,84,0.964500466627734
2626,16,0.9068440363875457
4501,23,0.9598089475184679
1316,117,0.9598667994141579
110,8,0.8397092071494886
5407,35,1.0555088023788162
2176,84,0.9097169877163002
4061,82,0.9105300363153219
4182,35,0.9808840001268047
285,104,0.9408938799585614
1229,90,0.8234670122287103
2893,90,0.8025871941021511
3816,59,0.801243075302669
5496,89,0.9221077322560761
660,114,1.0693974239485604
4545,10,0.8644059587802205
2590,92,0.7543491614716393
5604,106,1.0660759583115578
3092,82,0.8514525996787208
32,82,0.8664556156311717
793,100,0.9241996471370969
5215,117,0.8836841379691448
5415,49,0.8330744194931218
1598,101,0.90660635009408
1863,35,0.9569815445159163
4357,82,1.0629611406475306
239,117,0.8255387544631958
1787,101,0.96038857428357
4820,35,0.9631797075271606
3187,92,1.0017278495111637
1286,113,1.0443515375788723
1286,100,1.0150309121984589
3742,90,0.9737545098843319
5186,117,0.7747111597231456
5617,7,1.0319247635613595
5598,21,0.9844716026314667
3557,82,0.9658747890165874
3285,13,0.9882690571248531
2373,86,0.8741680740910981
3626,82,0.8617034501263073
1353,117,0.8898958875132459
1733,82,0.9877141522177096
5332,82,0.7979918590613774
2171,82,1.023544819360333
5735,63,0.8819106193924588
4811,35,0.8529714420437813
2600,117,0.9357069646939635
1526,63,0.849611828901938
3744,116,1.082402957071151
2829,90,0.9190137849322387
2803,92,0.7976708744785616
1012,3,0.7591635042003223
5124,92,0.9180771840204086
2546,117,0.9697299966854709
1234,92,0.9440889991819859
5485,35,0.9345827725316797
1974,25,0.9253401476889849
5497,100,0.9823433770132917
5114,21,0.8441595321388117
4093,58,0.88559510545539
4083,21,0.7939657419919968
1216,21,0.9326934335487229
377,113,0.878605340208326
3508,35,0.9588311899985585
2257,90,0.9011780917644501
2283,35,0.8942289267267499
5204,16,0.8547049414898668
1883,116,0.9174387846142054
5370,116,0.8246967662125826
5459,35,0.9373526754123824
1365,117,0.9689367823302746
1899,21,1.0157792350011212
2763,117,0.7997751839991126
2007,117,0.9896020059074674
2396,59,1.0121279848473412
1341,84,0.7784585992672614
5390,8,0.8188979476690292
320,82,0.9239225962332317
5001,117,1.0819795882063252
61,63,1.0384188116128956
1650,92,0.9434742022837911
1242,82,0.9770234961594854
3759,114,0.9710759424737522
3087,35,0.8979037648865155
3104,82,0.9790851473808289
4719,35,0.8518774881958961
3040,122,0.8339568344610078
4745,116,0.8283743371388742
3242,90,0.9757944028824568
632,35,0.7655282935925892
3300,117,0.8411318840725082
1643,89,0.8977343723444002
2301,16,0.8419652357697487
1627,16,0.896334817899125
1528,32,1.038765595793458
5527,92,0.7008257614714759
1528,35,0.981455249445779
2651,52,0.908469595015049
2650,92,0.9171238161091294
1052,35,0.8322142252166357
860,3,1.012206535254206
594,83,0.7695438468030521
2270,110,0.8074123050485339
3183,22,0.8820535982293742
4243,84,0.9671655499509403
3577,110,1.0077606234782641
1744,106,1.036521714180708
3882,35,0.9190189189144543
2682,80,0.8584427873470953
312,117,0.9880255311727524
3852,117,0.9445937230650868
2120,117,0.9487456306815147
4416,117,0.864672126381525
4892,89,0.9970722652173468
2929,82,0.8843918315001896
1716,82,0.8494109764162984
2881,90,1.0476897252457482
