Carrier,HSCode,dist
132,92,1.161442099937371
395,91,1.16531660088471
61,92,1.1107946437218092
539,91,1.1756376081279345
298,40,1.1450526464198316
465,61,1.1354438114379133
182,91,1.1195737175377352
58,47,1.221365634884153
574,47,1.1774732087339674
306,92,1.128422204005931
182,93,1.1161595242364066
23,54,1.1567045444888728
59,38,1.1748262281928743
73,93,1.1372623374419553
241,34,1.1921588642788785
243,95,1.138058933296374
130,50,1.1525780845965659
294,92,1.2122288356934274
446,91,1.1276362179113286
359,60,1.1809213305158275
175,92,1.1444505085902554
254,42,1.162116537136691
582,12,1.233574994972774
182,80,1.153427871742419
477,92,1.1075121709810836
428,87,1.1974029264279775
105,90,1.1196563520601817
341,95,1.1649529646549905
384,87,1.2419258952140808
20,92,1.1810996170554842
478,50,1.168068249310766
116,95,1.1906596847942896
404,10,1.1550492202430698
495,92,1.1555034680558103
59,72,1.2175000863415855
243,93,1.1237355752715044
154,92,1.1458524422986167
241,48,1.2130230611988477
444,87,1.1761245631745882
59,89,1.1178721844085626
40,87,1.1578556554658073
154,87,1.1488400133592742
23,87,1.144487279866423
249,91,1.154839469918183
320,92,1.1322046390601568
249,40,1.1864101801599776
59,64,1.10105016295399
406,91,1.166255109012127
105,91,1.1166952662169933
502,54,1.1516724643962724
137,20,1.1840015761554241
514,92,1.1279881381030594
38,87,1.1962409889591592
211,92,1.175602979425873
243,91,1.1207008582672902
134,92,1.193976131933076
208,10,1.223362144614969
277,95,1.15240854876382
182,88,1.1337784618538405
590,92,1.1208292067583119
406,87,1.1677647083997726
40,92,1.1572330136384283
550,91,1.1457729552473341
368,42,1.1747593581676483
334,50,1.1714544868362802
287,92,1.149041018315724
375,92,1.1660441681742668
166,92,1.122321278255965
117,10,1.1535667095865523
590,10,1.136263791870858
23,91,1.1425574709262167
112,89,1.1312217343864697
485,92,1.1183722434299332
457,91,1.1196545383759908
257,91,1.1035336793533392
395,92,1.1629660118903433
241,91,1.1326995071555888
303,10,1.1403862168746335
306,91,1.1310582589358091
4,92,1.1226767722151376
480,92,1.1679459373865808
334,24,1.1763013896665402
334,33,1.1735333361263787
530,10,1.209287349666868
320,91,1.1301351423774446
59,88,1.1238099954789504
298,23,1.1783111787268095
470,92,1.1520402250545365
254,87,1.1427862531106388
100,91,1.1589819709105151
413,92,1.1159545992101942
82,39,1.1566817693944489
51,91,1.1541143655776978
202,24,1.1552066653966904
512,92,1.1187487920480115
236,10,1.1620157552616937
182,71,1.218111451715231
528,87,1.121875921530383
547,87,1.1583469520722116
241,87,1.1363087459467351
295,92,1.1859951072505541
550,92,1.1497135726468903
375,64,1.1658319713813918
103,91,1.1600368640252523
473,31,1.1862312816083431
298,50,1.1499299364430564
512,93,1.1188205469931876
473,10,1.1263686072613512
558,4,1.1972947801862444
249,95,1.1775452505264963
240,10,1.1644851953855582
446,88,1.145158734704767
254,50,1.156569508569581
562,92,1.1146177284951722
539,54,1.1849108774747168
168,50,1.1668924912810326
23,33,1.1757832446268626
112,61,1.1425495582765766
277,26,1.1583330588681358
579,87,1.1589820044381278
398,32,1.1551145379032408
59,91,1.1086253052510853
23,90,1.1460100683782781
182,7,1.2005514869732516
546,42,1.2077643892594747
104,90,1.133623678769384
393,32,1.2016063502856664
173,54,1.1903694160282612
457,95,1.1484145713703973
526,32,1.1725630778819323
497,77,1.2153305358120374
374,92,1.187383377126285
582,87,1.1544403188994952
281,92,1.1762867027095385
439,87,1.1815005647284644
530,34,1.2163645986999785
329,89,1.1428315584281725
469,87,1.2333543790238244
508,54,1.1620076990553312
547,92,1.1556849777698517
49,93,1.1495450947965895
168,52,1.218300690608365
218,92,1.1791868529149465
221,92,1.1813206736530577
422,90,1.2119859457015991
168,95,1.1619973555207253
359,87,1.1467928870448045
49,87,1.1470386045319694
257,87,1.1066314530159747
117,87,1.1460150565419878
528,92,1.1166062280535698
524,62,1.1984963523490089
96,87,1.2155392872435706
502,87,1.1478623343365533
560,90,1.1789403004305703
584,92,1.1962185821362905
286,87,1.1911273928625243
497,39,1.1438515963298934
109,54,1.1494064597146851
280,42,1.148997048182147
497,92,1.1476750150322914
105,32,1.149957813322544
249,55,1.274533309574638
100,92,1.1571699535208089
145,92,1.1532839858638388
107,42,1.1839780073080743
23,50,1.16872082224914
501,87,1.1773370951414108
497,57,1.1582239919475146
441,32,1.1760882921516895
371,92,1.1654884815216064
46,87,1.1796329894236155
375,87,1.1708385614412171
502,92,1.1433167989764894
126,92,1.1460459072675024
174,87,1.1897739129407066
406,92,1.1662429454071181
80,48,1.1860687168581145
411,92,1.1709985339215823
334,44,1.173154728686703
112,39,1.1247813999652863
586,24,1.1842174689684595
168,42,1.1712062071476663
240,89,1.1525349920349461
168,10,1.1566779272896903
29,33,1.126614238534655
112,38,1.183309709387166
456,15,1.1778067105582781
63,1,1.1782757128987993
329,44,1.157328064952578
31,26,1.1597520134278707
112,90,1.1283755980964219
334,45,1.1745524108409882
373,61,1.1326353765491928
103,44,1.1783001433525766
305,46,1.202258592205388
586,48,1.2335960758583886
82,10,1.1703990077865976
168,75,1.2130149922200613
100,64,1.1554597552333559
34,64,1.1335798742864946
373,44,1.1363857800939254
334,31,1.2164952515491418
562,89,1.118814847299031
359,50,1.1674697707806314
277,61,1.1475847959518433
303,89,1.1388914523912328
241,50,1.1527909141566073
168,80,1.1846778339573316
277,64,1.1311160208923476
303,14,1.170878142118454
168,69,1.2237900330552034
303,60,1.1672457831778698
103,95,1.1785731379474913
586,95,1.173642954656056
96,92,1.2141908875533514
308,92,1.1928513890930585
462,92,1.2093856355973653
202,54,1.1360922115189689
404,34,1.2030017860233784
102,87,1.1539474743019258
521,80,1.203026251069137
298,24,1.151190611932959
419,95,1.2036745737173729
23,26,1.1665577505316054
123,93,1.1875540603484427
328,88,1.180816418358258
243,32,1.1558817018355643
182,45,1.1443138029426336
202,10,1.1401225977710314
241,64,1.1277925638215882
105,54,1.1288124195166997
426,92,1.167122517313276
262,92,1.1847791714327676
112,45,1.1470563914626837
182,62,1.1450820150119918
59,39,1.114466404542327
470,87,1.1563145177704948
107,92,1.1811717487871647
182,73,1.1993664194430624
306,87,1.1332349110660809
373,16,1.2001290076545306
353,42,1.1594478490629367
61,91,1.1124533879171525
404,92,1.141052698450429
590,93,1.1284212235893523
87,62,1.189665981701442
174,54,1.1948290914297104
112,85,1.2135759528194154
34,80,1.1787602049963815
537,45,1.1734714307157057
100,15,1.2265677936375141
168,14,1.1914616291012083
359,33,1.1731209329196386
59,44,1.1289802539561475
243,64,1.1179252700614077
219,92,1.167033175272601
590,28,1.2270871098153293
193,90,1.2041889343942915
145,33,1.1746232211589813
277,91,1.1332586423626967
241,20,1.1741478794387408
373,10,1.13050486307059
168,88,1.1582328102418356
477,87,1.1103628647646733
373,54,1.1260940276884608
116,83,1.2549477113144738
227,91,1.1237408933894975
91,92,1.1954643268670355
465,87,1.1285605558327265
331,92,1.1598505292619978
280,54,1.1426293477416039
203,87,1.140203317893403
502,26,1.1642075319375311
277,81,1.2168774796383721
343,90,1.209897223327841
329,64,1.1332344646964754
353,32,1.1573408993759327
546,95,1.2081155202218465
413,87,1.1208721207720893
25,54,1.1696612653987748
507,44,1.2116154496158873
547,91,1.1584812934909547
182,34,1.181013306868928
249,42,1.185363614133426
137,82,1.208468971640936
399,54,1.1892129830084741
241,89,1.1447384506464005
410,92,1.1699385046958923
528,80,1.156507968902588
101,92,1.1387208854513509
393,87,1.1997235651527132
447,87,1.146532800580774
4,26,1.147130659116166
161,93,1.2023663925273078
203,92,1.139257840280022
126,87,1.148858442902565
368,50,1.1680429152079992
104,39,1.1361204625240393
562,87,1.1158646499472005
375,54,1.1756480687430926
577,92,1.2042290547064372
329,93,1.1392076828383975
497,61,1.155660945389952
111,62,1.1961450214896883
240,93,1.1507592531187194
508,93,1.1522310908351625
590,91,1.1220766005239315
29,10,1.1168880872428417
431,88,1.2022794926805156
373,39,1.121883103091802
117,90,1.1456535682082176
100,19,1.2487294264137745
230,95,1.1681015491485596
277,74,1.175690977701119
334,57,1.1667852393750633
277,39,1.1426203112517084
112,93,1.125775024311484
303,57,1.1492254441337926
473,11,1.2468832305499487
334,89,1.1583565367119653
241,12,1.2319921691502844
334,0,1.2542655941631113
168,39,1.1492245239870889
396,62,1.2076174723250526
112,88,1.1412695577102048
334,14,1.1922680363059044
334,88,1.1664839120847839
117,93,1.1444142226661955
230,44,1.171459757323776
105,88,1.1333273691790444
255,92,1.188805062855993
300,92,1.155050699199949
546,90,1.1952101939490862
312,92,1.1866080204823188
157,62,1.216167159910713
404,24,1.1692859934909003
369,54,1.1499923286693436
254,10,1.1493089136534504
62,91,1.1327029377488154
73,87,1.1400999139462198
406,93,1.1688960338277476
40,93,1.1640911022467273
28,92,1.1360344631331307
259,93,1.1748877284782273
243,34,1.1826493234506674
55,86,1.2055937839405877
140,80,1.2461804481489318
359,10,1.1543653229517596
116,87,1.1802497378417425
59,93,1.1082087207053388
581,87,1.1915414503642492
398,93,1.1374496200254984
477,90,1.10655598874603
154,57,1.1722820305398531
368,82,1.2101298059735979
540,92,1.1790275765316827
264,92,1.1690697691270284
372,92,1.2426948589938027
195,10,1.1895107648202352
80,82,1.1983592109754682
312,10,1.1896137677665268
359,90,1.1466245095112495
147,91,1.1720436428274428
330,90,1.2033962053912026
80,92,1.1554807467120034
68,61,1.1888405119201966
375,82,1.2289161676807063
129,80,1.2081464103290014
165,92,1.1789033125553812
365,87,1.1792634682995933
405,62,1.168678067624569
405,95,1.1707759297319822
222,10,1.1798871053116662
202,93,1.1278407704085112
495,61,1.169417669730527
575,92,1.2402093006031853
574,92,1.125688153718199
225,26,1.1887435700212206
377,92,1.144955432840756
334,46,1.2418656604630607
586,92,1.1546346231230669
415,92,1.158280753663608
303,93,1.1321652081928082
367,40,1.172202936240605
23,93,1.1461633348039217
586,57,1.1790550212774957
473,4,1.2091405104313577
112,44,1.145334301782506
112,26,1.141002322946276
473,42,1.1429783419838973
395,87,1.1687587999871798
195,32,1.1832679786852427
322,93,1.1682589224406652
227,92,1.1257523809160506
146,92,1.1443535025630678
253,92,1.1925774567893572
334,32,1.1756461262702942
431,20,1.2007616683840752
586,50,1.1784701411213194
240,50,1.175332342407533
82,40,1.16889549050081
325,92,1.173610433869596
375,90,1.1691817428384508
538,92,1.1220786300088679
249,34,1.216307551733085
105,87,1.1188981679401226
168,93,1.1446988228708506
103,89,1.1652598157525063
28,64,1.1299683962549483
566,90,1.1667242965527944
368,94,1.235967523285321
168,90,1.146017953221287
368,89,1.1552583993013417
399,34,1.2253828327437597
104,92,1.1327906368034226
508,64,1.1465865182025092
249,50,1.181556597352028
457,45,1.1502303018101625
230,63,1.216469546513898
232,87,1.178108420755182
80,32,1.1730055308767728
547,90,1.1589339141334807
539,87,1.1780264138111047
116,60,1.2077838480472565
68,32,1.1912345428551947
190,90,1.1690780123961824
99,87,1.1813785236861025
240,83,1.2474795074335165
428,42,1.199855855533055
497,64,1.1438050392482961
249,26,1.180462831897395
101,90,1.1450317805366856
495,54,1.164705823042563
145,93,1.153214931488037
257,93,1.1110121801196198
174,32,1.2117480614355631
248,32,1.1660061746037431
300,87,1.1600041527833258
34,95,1.152138892029013
253,4,1.2228276878595352
117,60,1.1773188816649574
241,88,1.151476965951068
334,34,1.204213431703725
168,60,1.1820276528596878
29,42,1.1313575926635946
303,95,1.1492461540869303
34,33,1.1680199184588023
29,62,1.1394763109939439
431,50,1.1884725743106432
112,95,1.1465816050767899
112,40,1.1452614973698343
334,54,1.1539494916796684
329,88,1.15068705513009
240,64,1.1469724061233657
562,91,1.1163311004638672
586,91,1.1578067344214236
23,20,1.1889533389891898
111,92,1.2037333989781993
590,82,1.190430212765932
254,33,1.1611956238214458
555,92,1.2060458000217165
23,61,1.1600271559187345
473,90,1.1195453157914537
368,44,1.1684678218194418
31,34,1.1941973689411367
59,32,1.1380656278426093
116,39,1.1801062556249755
375,42,1.1928560031311852
547,42,1.1780537271073885
137,87,1.1539171918162279
59,30,1.2232392621891839
381,54,1.1815055491668838
330,92,1.2036644369363785
154,91,1.1466237700411253
586,32,1.1869237486805235
146,88,1.1558957270213537
534,92,1.1887439798031534
73,92,1.1350470366222518
182,82,1.1787094590919358
107,54,1.173320045960801
137,39,1.1550051298524653
115,95,1.1762751340866089
405,92,1.1572054432971137
88,87,1.2234314100018568
23,80,1.1838702453034264
444,92,1.175432319619826
400,92,1.1717725119420461
105,95,1.1320240113085933
295,90,1.1857728899589606
168,81,1.2362707534006663
59,74,1.1608363033405371
209,84,1.1483291036316328
100,90,1.1628066849495684
562,95,1.1315088250807352
404,40,1.1647829982851232
334,66,1.2503492832183838
103,88,1.1748613832252366
530,92,1.2061890363693237
23,23,1.211035430431366
431,10,1.1880029083362647
334,13,1.2512252596872193
306,44,1.144883180827102
398,34,1.1811498265181268
300,56,1.217631465622357
68,48,1.1990795079618692
359,64,1.1391489541690265
399,87,1.185100190873657
173,33,1.1943018638661929
202,95,1.1462838500738144
101,91,1.1404719554952212
173,92,1.1950689543570792
248,69,1.1588434046134353
44,92,1.1949363137994493
568,32,1.1720456523554665
194,92,1.2070472751344954
101,45,1.1528692676552705
135,92,1.1534309632011823
574,82,1.191404904638018
399,80,1.2100191131633307
368,34,1.203404141323907
168,78,1.2128555263791765
128,45,1.1916066697532577
373,64,1.1145057594403625
168,38,1.2078519240021706
34,10,1.1496856271156244
590,24,1.1541568753974778
456,54,1.1269635600703103
272,87,1.1800824776291847
34,88,1.1516999501202787
23,14,1.1923825868538447
202,64,1.122776907469545
105,64,1.1128085255622864
23,7,1.2195839541299003
249,89,1.1603182474417346
368,54,1.1578598937817983
306,57,1.1479731119636978
23,38,1.2076407170721464
182,61,1.132080988958478
480,91,1.1691574709756034
104,93,1.1341674599264349
300,20,1.1981833662305559
404,50,1.1629835750375475
478,57,1.1650504262319632
537,64,1.1585832381221866
391,92,1.1354734216417586
249,80,1.1963355030332292
104,82,1.193624127124037
563,60,1.2026990199727672
398,63,1.1896819844841957
304,92,1.1870269072907311
359,24,1.1748200537902969
525,92,1.1723868889468056
107,95,1.1895705261932952
480,80,1.1896001350666796
87,10,1.192667503442083
405,4,1.179656162325825
485,91,1.1164835914969444
398,88,1.1516455539635249
409,50,1.1457998481179987
303,13,1.2236571343881744
329,72,1.239987351199878
373,57,1.1371353391025747
466,92,1.1666065502379621
224,92,1.1504619754850864
329,26,1.1547627379851682
22,95,1.1712991446256638
254,34,1.189741940902812
373,69,1.1970220381127936
241,17,1.2465743789715427
182,32,1.150497774460486
240,95,1.1690418901188033
431,42,1.1941266283392906
204,92,1.1635874488524027
168,26,1.1651193148323469
562,90,1.1171577029994555
23,39,1.1507990583777428
524,87,1.2061113204274858
59,50,1.1323112728340285
61,90,1.1203721653936165
426,87,1.1655596366950445
117,39,1.1483242394668716
508,45,1.1788207665085793
359,57,1.1637450190527099
249,90,1.158363721200398
71,44,1.2155363314918108
104,87,1.1360758106623376
586,61,1.176592139793294
508,90,1.153502109859671
243,54,1.13561088372288
316,92,1.2153084639992033
74,95,1.1956855207681656
314,92,1.1793769257409232
451,87,1.191290333867073
73,91,1.1388702185026236
520,92,1.1725528091192245
40,91,1.1559247715132577
28,62,1.1580658959490913
154,50,1.1727074310183525
325,91,1.17063187974106
341,80,1.1815700908856732
465,92,1.1225991249084473
446,70,1.2322433101279395
107,33,1.1792746792946542
277,89,1.139862347394228
4,44,1.143998374630298
508,57,1.168771312705108
118,95,1.188509529190404
254,92,1.1355028236950082
117,32,1.1731312945485115
168,64,1.1397165012146746
117,95,1.1596415521843093
241,26,1.1496318725070782
277,76,1.2321581287043435
473,32,1.1433260611125402
31,40,1.158942289118256
359,42,1.169829605945519
230,61,1.1674300022423267
8,10,1.1864536170448576
334,43,1.2334486011947905
282,50,1.1918433478900365
252,54,1.1860974601336889
508,42,1.177244218332427
328,91,1.1691183160458292
238,95,1.1547709533146449
502,39,1.1492345184087753
154,90,1.1528341653091567
116,90,1.1806806858096803
137,54,1.151607911501612
298,39,1.1389336766941207
509,87,1.1560400735054697
477,93,1.1094886453023978
368,14,1.1961406586425645
105,26,1.1421141419559717
49,92,1.1461068551455225
590,80,1.16750860096155
61,93,1.1155986455934388
59,47,1.1787339480859893
298,22,1.2091078194124358
399,90,1.182650433054992
145,29,1.2600701052163328
238,92,1.1483051319207465
273,92,1.159119182399341
411,61,1.1639355921319552
404,26,1.160121576860547
520,44,1.193437397480011
435,39,1.1699923032096453
396,95,1.2113840963159288
122,87,1.1809647977352142
277,75,1.1928386049611228
182,63,1.1894781573542528
137,10,1.1592593507042952
202,39,1.13124937244824
4,90,1.1231912007289273
395,10,1.1740701219865255
29,32,1.1329617564167296
240,61,1.1642933807202749
88,91,1.2222431786358356
270,95,1.189390282545771
373,84,1.1845998971589975
243,44,1.1426853803651673
368,61,1.1630888916552067
451,92,1.188798725605011
538,91,1.1248651503452234
249,54,1.1674046143889427
285,92,1.1887491143175535
81,87,1.1915651708841324
23,52,1.2169595254319054
126,90,1.1529854557343893
149,60,1.1753995144473655
243,74,1.1755859021629607
343,54,1.2146555603082692
368,32,1.1768087521195412
243,78,1.1956547615783555
264,88,1.1759963142020362
169,92,1.235665357538632
254,32,1.1632586173447115
182,81,1.209864136895963
28,15,1.1990963688918523
344,62,1.15983823793275
257,33,1.1351271292993002
582,92,1.1518219698752676
180,54,1.152709194592067
529,87,1.1759224273264408
62,26,1.1560934934698577
413,89,1.1229398537959372
533,63,1.1745188885501452
303,32,1.1578935096040368
586,93,1.1595703666763646
401,92,1.18085720709392
431,32,1.1987773712192262
117,45,1.1681893031511987
117,44,1.1613813441778933
230,93,1.1523844607706581
34,89,1.145228439409818
112,60,1.165939794055053
284,80,1.191732847797019
538,64,1.1199977036033357
216,92,1.2030214475733894
102,48,1.1593039762893957
261,84,1.196934231689998
115,44,1.1665904138769423
145,87,1.1596364907122083
404,90,1.1484146468075258
582,45,1.176449226481574
55,40,1.1514284738472529
182,95,1.1297168146286691
153,92,1.1845878777759415
174,44,1.20205477305821
202,32,1.1613609088318688
579,95,1.1795300883906228
164,92,1.188829590167318
221,87,1.1824492460915021
117,75,1.2114460713097028
8,26,1.1796282178589277
373,43,1.20104112050363
275,38,1.155273709978376
359,88,1.1593683713248797
531,45,1.1779957466891833
396,82,1.2254492597920554
243,14,1.1769946707146508
513,92,1.175805396267346
473,16,1.2090068688350064
410,78,1.2024177248988832
305,87,1.1516516735511166
473,28,1.2187250086239405
373,45,1.143195175299687
396,7,1.2041832094213791
154,89,1.153474796563387
154,71,1.2385874624763216
59,34,1.1685654015413351
126,95,1.1686091625264712
249,32,1.1895055856023515
494,32,1.1846292817166872
457,32,1.1602527829153197
399,91,1.182888368942908
33,92,1.1162914745509624
334,64,1.1436531341501646
371,26,1.1703959895031792
341,92,1.161106480019433
383,90,1.1812244075616556
182,54,1.1285533173275846
305,92,1.151537326696728
291,88,1.1658274659088679
530,33,1.2016935987131936
579,92,1.1560839670045036
447,95,1.1408508771232195
451,90,1.1922776401042938
154,64,1.1462866147714001
100,69,1.2295260051531451
15,90,1.2029198929667473
248,34,1.1784338248627526
420,92,1.17917035307203
173,26,1.1940234111888068
230,69,1.2306854533297675
401,82,1.188078107578414
168,89,1.1496193302529198
168,54,1.1543733812868595
109,39,1.1319121436348982
96,32,1.2342186655317033
520,87,1.1769434958696365
103,90,1.16719324780362
329,78,1.2084682469389267
168,15,1.223220401576587
34,44,1.1546247542968817
282,4,1.2005215915186065
230,74,1.2041767612099648
31,50,1.1607054099440575
303,45,1.1527258123637043
562,64,1.1104882657527924
112,33,1.150457467351641
492,90,1.1446023985211338
73,50,1.1590999875749861
306,32,1.15851341933012
391,87,1.1373459143298013
137,93,1.14850038928645
45,90,1.169958004994052
97,90,1.1791014365319694
241,60,1.1787470746785402
112,54,1.1307364547226046
291,87,1.1523157954216003
55,32,1.1693787287388528
97,87,1.185206584898489
48,40,1.129926665553025
3,91,1.2088789769581385
49,91,1.1463459485343523
580,75,1.2171824079539095
243,26,1.1460930508162295
343,87,1.2149630220873016
383,92,1.186538227035531
59,54,1.1150784716010094
446,93,1.1315013917961292
368,26,1.1679081373981066
202,87,1.1296864082770688
277,42,1.1656290335314614
328,93,1.181805423860039
475,92,1.15288470618959
337,3,1.1520666009081262
73,10,1.150247191212007
329,57,1.1549892382962363
359,26,1.164074104811464
59,46,1.1998055673071317
457,90,1.127229972609452
105,48,1.1888264872665917
373,90,1.1216412238177977
495,91,1.1565912019993578
508,91,1.148470317678792
145,95,1.1670334948492902
423,91,1.1837250271013804
353,39,1.1413589466828853
241,23,1.1993279244218553
202,20,1.1701512624110495
61,10,1.1270458968356252
404,64,1.1411281004548073
314,32,1.1555593886545725
291,44,1.1634435547249657
146,64,1.137686020561627
230,90,1.151894879660436
368,93,1.1494544693934066
59,73,1.1911566140396255
501,92,1.1823293375117438
567,90,1.1859568751284055
539,90,1.1798547099211387
486,87,1.229585172874587
371,50,1.173060085092272
140,92,1.2342583412038428
457,82,1.1883107583437647
579,91,1.1579182147979736
359,93,1.1443840619176626
319,92,1.142166099378041
528,74,1.1650916220886367
29,44,1.1309669081653868
428,26,1.198224521109036
254,90,1.1411317589559726
243,62,1.149615972169808
117,33,1.1716444130454744
401,32,1.17252652240651
168,62,1.1734618150762148
540,64,1.1764519129480635
62,43,1.203183192227568
100,57,1.1769899523683958
473,39,1.122595310743366
82,50,1.1731579511293344
334,38,1.2095423665429865
303,3,1.2486906239230717
580,28,1.2314354862485613
277,38,1.1987787261605263
303,16,1.2144381691302573
359,20,1.186537774545806
586,20,1.201594851911068
586,10,1.1678236233336585
398,87,1.1415518479687827
319,93,1.1383626413132464
62,90,1.1372723601359342
42,44,1.1818246873361724
410,82,1.2043713480234146
95,92,1.1903794492994035
540,54,1.190435413803373
137,64,1.1410127878189087
492,92,1.1484508070030384
291,61,1.1545948386192322
59,37,1.232559931065355
418,92,1.2332634893911225
54,92,1.2022540654454912
465,84,1.1872644456369537
526,90,1.1767238888756506
329,30,1.245325539660241
59,80,1.1461702214021767
195,34,1.197694951934474
221,44,1.1913295138095106
100,89,1.1654942791376794
446,10,1.142424498019474
582,42,1.1823030092886515
352,92,1.1823288106492587
79,32,1.1674562831010138
405,64,1.148953982761928
373,20,1.1600070452051503
275,87,1.1783402785658836
126,93,1.150044058050428
334,36,1.2667682373097964
112,42,1.1480981366974967
225,64,1.190249251467841
260,95,1.203930710043226
359,61,1.1601894395425916
395,89,1.1753580799060208
502,32,1.1710602039737361
59,82,1.1754240968397685
177,81,1.2183672157781464
174,95,1.2080021756035941
442,45,1.2166312709450722
499,92,1.1968582847288676
250,90,1.2371489299195153
23,10,1.1585162090403693
113,90,1.2138459384441376
547,54,1.1639835557767324
285,87,1.1860977932810783
520,26,1.1931789623839515
73,64,1.129751475361575
373,40,1.1454215065709181
36,90,1.1975693606904574
126,54,1.1608368743743216
49,64,1.14293245864766
116,54,1.1850686530981744
140,32,1.2401212980704648
238,87,1.149922109075955
74,39,1.1592836816396033
177,64,1.1852711566856928
116,32,1.204428550920316
104,64,1.1298235915601254
