Carrier,ShipperPanjivaID,dist
243,2306,0.8473377499197211
34,2130,0.7403633259236813
135,770,0.8453907423785755
399,6088,0.9477070692394461
112,3984,0.7985804005792099
103,4441,0.7687978808368955
112,1489,0.7208950029952186
182,5647,0.8346987973366465
528,4483,0.8348537172589984
473,4441,0.8064294058297362
154,5469,0.6420688565288272
240,2491,0.8702685439160892
574,6723,0.6511420511773655
168,5857,0.7970687177564416
502,2073,0.8627621095095362
368,4017,0.9363681748509407
137,416,1.1159248942775386
112,770,0.7176638728539858
100,5163,0.7362089540277209
168,6756,0.7977144457399845
303,795,0.9852809437683651
182,4708,0.9423532547163112
182,400,1.0723675872598375
329,1850,0.7439015869583402
241,5469,0.6097847436155591
375,4528,0.813682668443237
373,6111,0.6508581638336182
168,2191,0.8703038735049111
457,6727,0.6139205460037503
538,5106,0.9973765897863943
502,5551,0.9375396477324622
457,6760,0.6746426288570676
291,5061,0.9417642750777304
303,1844,0.7032851598092488
272,5520,0.7206789574452809
359,1489,0.744574286043644
23,2168,0.7839980109461716
230,4441,0.7994409735713687
373,1284,0.9723934245162776
59,1630,0.8386221826076508
457,4441,0.7468936358179364
100,4441,0.8066835275718144
457,1106,0.8722423676933561
112,6756,0.7936776863144976
508,6760,0.7179497126489878
117,6727,0.6825216497693744
23,6041,1.1120796844895398
182,1339,0.7424917625529426
530,3366,0.7457333449274302
586,1489,0.7237051770623241
530,3564,0.762010599619576
368,2223,0.7629243042320013
368,4149,0.8234518862196377
564,5141,0.9941715611410993
303,3890,0.7549937500485352
182,135,0.6656450501510075
243,6044,0.8998685042772975
34,147,0.90559719396489
398,2309,0.7239003553986549
277,6589,0.9999186183725085
3,1087,0.931682147617851
329,6756,0.7918719532234328
241,2437,1.0131201203912497
249,2412,0.6746279512132917
343,3203,0.7074912658759526
249,599,0.9471639792235302
34,1441,0.896070031848337
303,1129,0.7914924726688436
103,1623,0.6847487395363194
240,4777,1.1538426216159547
249,775,0.904790850090129
61,6727,0.6318926656884807
112,2431,0.7241073314632688
168,1489,0.717612838106496
112,3518,0.7404213827103376
243,5226,0.8028992765716144
23,3300,0.7143576283540044
59,5460,0.8317539294117263
