HSCode,PortOfLading,dist
87,77,1.0505588288818086
40,234,1.025704252932753
64,91,1.0139885417052679
91,111,1.0310311913490295
80,166,1.044285504945687
20,141,1.0185146565948213
87,150,1.0316381635410445
92,185,1.010672189295292
91,127,0.9914578377668347
92,229,1.006004807140146
92,58,1.051007625247751
10,214,1.0340317349348749
88,130,1.027346568448203
10,56,1.008284826363836
91,97,1.0223014525004797
87,241,0.9995278290339878
42,220,1.0306342882769448
39,28,1.040179719882352
50,91,1.0233035917793
10,189,1.0124811168227876
89,51,1.0235453067081315
92,132,1.0063068589993887
91,56,1.0084364925112044
91,171,1.0094085718904222
24,33,1.0480965205601283
33,11,1.019380981368678
88,220,1.0243926750762122
23,8,1.0208410620689392
87,154,1.0078058955924851
91,133,0.9765335353357452
91,99,1.048339425453118
33,91,1.0210038870573044
24,168,1.0138886230332511
91,21,1.0294824253235544
71,130,1.080952233501843
87,45,1.0190777874418668
92,233,1.0092760750225611
31,56,1.0341804272362165
50,33,1.0478092314941543
50,8,1.0187247161354338
93,241,1.0011786733354842
4,70,1.0194011277386121
95,171,1.0086406639644079
88,129,1.031707358679601
50,56,1.02015278169087
40,33,1.041581863803523
50,130,1.0367062421781676
26,217,1.0314455702900887
7,51,1.0779143305761474
87,234,1.0057239319596971
54,234,1.0230235244546617
77,77,1.0918663112180573
34,51,1.0432151215417045
89,217,1.0159537089722497
64,133,0.9830240607261658
92,62,1.0323107577860355
52,130,1.0686455560582024
87,242,1.014080487191677
42,171,1.0283872101988112
62,234,1.0167732355850083
90,0,1.0295575250472342
80,21,1.0349243336490221
90,133,0.9807985691087586
39,217,1.0251392221876554
54,244,1.0306089797190257
55,51,1.0889001991599798
57,171,1.021891055362565
32,133,1.0042818688920565
87,7,1.055019165788378
48,217,1.0567616309438432
44,124,0.9937161547797067
42,130,1.0335317275353841
91,129,1.0197116136550903
95,116,1.0027431143181664
33,230,1.0168408613119806
38,235,1.0524799951485224
87,99,1.0473087206482887
15,194,1.0156128140432494
10,220,1.0164304077625275
1,68,1.013118467692818
44,220,1.0275658752237047
26,185,1.02142590710095
90,116,1.0053399779966898
45,33,1.066619907106672
61,160,1.0098115535719054
10,31,1.0322211278336388
64,237,1.0283483948026384
44,217,1.0238780624100141
24,215,1.033117791371686
46,103,0.9872093951063496
48,220,1.0608314030936785
33,210,1.0232893696853094
75,219,1.0294853637959542
64,234,1.005649140902928
64,236,1.0077320475663458
44,129,1.034952990178551
31,11,1.016386662210737
89,116,1.012387857905456
10,158,1.0095258594623633
91,229,1.0068819235478128
50,153,1.0174708717635699
92,129,1.0190129743090697
91,77,1.0519250790987695
91,130,1.0146823940532548
89,45,1.0284425030861581
50,26,1.0116563141345978
80,130,1.0309950251664435
14,5,1.0395879915782384
69,227,1.0536508890134948
60,5,1.0434315162045615
95,51,1.0121708256857735
95,234,1.0040770577532905
54,130,1.0332755425146647
92,75,1.0463113529341561
54,168,1.0203467394624437
34,214,1.0382743690695082
87,21,1.0287626289895602
80,244,1.0264045617410116
24,8,1.0161213970610075
26,229,1.0285081884690694
92,93,1.0432925820350647
93,37,1.0564825502889497
88,116,1.0162679393376624
32,51,1.0409427785447665
45,185,1.042046538421086
64,45,1.0195794275828771
45,160,1.0195616387895174
62,171,1.021171693290983
92,56,1.0068447494081088
87,139,1.023273623415402
73,244,1.0722245456916946
16,111,1.0777147997702872
87,97,1.0215378478169441
92,214,1.0441304945519991
93,130,1.0119882651737757
62,140,1.0360784669007574
85,217,1.0726130886801652
80,171,1.025664281632219
10,91,1.009400139961924
92,24,0.9769351825650249
10,28,1.0253184608050756
45,215,1.056012901876654
15,109,1.0065586199717862
14,220,1.0491270476153918
33,161,1.0466752435479845
44,130,1.0293473505548068
90,139,1.023399079484599
33,45,1.0360576042107172
20,153,1.0092535487243108
91,234,1.0055398983614785
10,111,1.0287114584020205
91,175,1.009210083101477
93,220,1.0129681378602982
92,245,1.0093745605221816
54,111,1.0415829845837183
54,171,1.0289428681135178
83,130,1.0754217090351241
20,236,1.0178953664643424
54,51,1.0326162512813295
92,164,1.0179482192865439
26,51,1.036687386887414
88,171,1.0221932392035211
81,244,1.0516528263688087
54,78,1.0553763881325722
91,64,1.0379423717302936
34,217,1.033974513411522
82,164,1.0131689294108324
80,232,1.0352197768432754
26,139,1.0478285253047943
93,135,1.0483181817190987
50,51,1.033633050109659
87,67,1.0202460225139345
88,154,1.0216266853468758
90,241,1.0031866090638297
19,109,1.0041406066822154
95,241,1.0023021293537957
91,33,1.036511751157897
74,244,1.0276279300451279
57,188,1.0462208070925303
39,220,1.029917222048555
10,59,1.004789724946022
57,51,1.0260104835033417
11,224,0.9963874758354255
40,153,1.0093246474862099
89,241,1.0086103826761246
10,154,1.009271577000618
0,28,1.082968604351793
39,234,1.019856687102999
62,101,1.038078525369721
57,158,1.000099961246763
14,28,1.0534116114888872
88,244,1.023753669645105
91,67,1.02084353353296
92,222,1.0127310965742384
24,214,1.0340766182967596
54,56,1.0223960259131022
10,157,0.9948398204786437
34,133,1.0043021919471877
86,45,1.1092441901564598
10,202,1.0280862610254968
92,37,1.0627267552273614
82,130,1.0432948235954558
10,45,1.0200470026050295
82,111,1.0571711936167307
10,151,1.028346796120916
90,56,1.0108349025249481
32,130,1.0430569968053274
61,124,1.0013375213103635
92,72,1.0033326633274555
87,111,1.0325847076518195
64,200,1.0466207755463464
62,74,1.035893106300916
95,94,1.0296507296817643
10,44,1.0439812200410026
61,116,1.0294653155973978
92,179,0.9919109786195415
64,160,0.9930031017533371
10,210,1.0267318487167358
26,191,1.051474606352193
33,33,1.0411648729017802
46,139,1.0721903124025889
92,159,0.9990205094218254
24,91,1.0257201620510645
10,11,1.020114224936281
45,26,1.0333515661103385
40,121,1.005457783916167
93,141,1.0103933215141296
57,185,1.007451485310282
4,200,1.0436023197003774
44,147,1.044303834438324
26,28,1.0427008367010526
42,56,1.0213107956307275
32,45,1.0429421641996928
92,33,1.0347044893673487
32,28,1.048315350498472
54,241,1.02124288891043
20,33,1.037632173725537
50,220,1.0318540536931582
87,129,1.0203750585871083
40,210,1.0209105600203787
90,67,1.0241085557000977
34,244,1.039880437510354
87,164,1.015081873163581
93,171,1.0093080294983727
92,232,1.0377678434763635
94,244,1.0658396525042397
90,171,1.009630526815142
89,244,1.0187364529286111
45,171,1.0491201334765978
92,218,1.0297384368521827
64,130,1.016822031566075
92,92,1.0032097878200668
64,244,1.0135981344750948
89,171,1.019243830016681
87,62,1.0289531983435154
60,244,1.0374116461191858
90,147,1.0387672505208425
83,244,1.0708536324756486
64,67,1.02346337054457
87,143,1.0494586953095026
87,5,1.0257907307573728
88,217,1.0202525822179658
4,28,1.0718869279537881
88,79,1.0666287347142185
64,235,1.0270070071731294
60,130,1.0399990166936601
44,116,1.0196224333984512
95,164,1.012340028903314
33,51,1.0341076254844666
64,124,0.9862401517374175
87,166,1.0548160640256745
62,244,1.0224628459130014
14,75,1.05533181982381
50,154,1.0236674611057555
44,241,1.0159742395792688
40,230,1.0206113404461317
93,45,1.0162239010844911
54,235,1.0397889933415823
20,220,1.0314767083951406
90,242,1.0143653601408005
82,133,1.0047882593103818
33,59,0.9995500722101757
90,20,1.0389305970498495
89,91,1.0194108411669731
32,26,1.024233415722847
87,48,1.0386347770690918
87,215,1.0386166285191263
39,130,1.0340035940919603
42,78,1.0480979830026627
30,139,1.110414913722447
54,45,1.0323293677398138
88,157,1.0030933235372816
92,135,1.0551858246326447
82,220,1.0416325639401163
92,39,1.0527426387582506
91,245,1.0057798655969756
44,244,1.0254585977111543
91,202,1.0344267370445388
92,156,1.0527657493948936
95,130,1.0096626675554685
92,157,0.9968818596431187
84,51,1.0604903591530663
44,141,1.017302552504199
66,33,1.0698732254760606
92,8,1.0304374056203025
23,229,1.0456164181232452
13,28,1.0901130586862564
87,93,1.0441953114100866
56,244,1.070935702749661
48,171,1.0576765963009425
39,147,1.0438719200236457
33,234,1.0223601971353804
10,234,1.0089382965649878
69,51,1.0750338754483633
69,171,1.068231733781951
45,217,1.0477601098162788
32,234,1.0308201972927367
82,217,1.0376587446246828
78,130,1.0471201719982284
45,68,1.0574289868984903
91,24,0.9759954224739756
45,28,1.060849120574338
60,220,1.0403333923646383
26,158,1.0193824608411108
1,201,1.0071708565311772
33,188,1.052180792604174
64,56,1.0110688209533691
39,91,1.0218048627887453
38,130,1.060413779956954
91,107,1.0700712970324926
64,157,0.9940616467169353
24,9,1.025636507996491
92,202,1.0302045728479112
32,202,1.0471878775528498
54,194,1.0402328659381186
92,227,1.0241499479327882
93,235,1.0265449583530426
88,67,1.0329607693212373
14,130,1.0569739448172706
64,75,1.04817376605102
64,93,1.0429334406341826
7,220,1.0746980149831091
20,51,1.0331016310623713
57,168,1.0057687312364578
80,233,1.0140602152262415
82,244,1.0377693963902337
16,202,1.0760083815881185
92,57,1.0498510460768427
80,133,0.9951559720294816
10,94,1.030625969171524
4,49,1.0041662348168237
10,98,1.036425915147577
80,234,1.018765767770154
10,33,1.0348595146621977
92,175,1.0076304386769022
88,222,1.0225581425641264
50,214,1.0345918504255158
13,5,1.061530928526606
72,244,1.0746754982641764
57,111,1.0361838383334023
95,124,0.9824049520705428
39,171,1.0281808972358704
34,168,1.0208439805677958
69,241,1.0567620226315089
17,109,1.0083345159904897
42,11,1.0294106198208672
32,111,1.0490539616772108
87,115,1.010916579514742
32,21,1.0496769015278136
50,171,1.0316799581050873
45,126,1.0663389095238276
62,217,1.0204869817410196
50,147,1.0459571395601546
62,51,1.026741043797561
80,107,1.0531880387238093
70,217,1.081878097993987
44,139,1.0418927328927177
57,93,1.0474639300789153
87,232,1.035985151571887
64,220,1.0158406836645943
26,52,1.0330047602100032
76,233,1.0395871454051562
32,56,1.0295789263078146
40,185,1.0087365582585335
95,67,1.0218627197401864
61,51,1.0399476481335503
61,217,1.033338532916137
43,235,1.060958547251565
50,38,1.0448657614844186
91,5,1.0254536675555366
26,220,1.0351783473576819
54,28,1.0382615668433053
64,168,1.009725300329072
44,234,1.0189484655857086
39,8,1.024519865001951
87,1,1.0411968789994717
91,235,1.0269520027296883
93,150,1.0306538130555833
92,5,1.024084020938192
14,133,1.0115831813641958
26,116,1.0289622800690787
91,218,1.0309190228581429
47,28,1.0674332359007426
22,8,1.0228157453238964
29,97,1.1025697301541055
61,130,1.0393119401165418
26,33,1.049907671553748
39,197,1.0409274234303407
95,208,1.050032767866339
87,114,1.029765319611345
75,220,1.054921998509339
91,154,1.0080313182302885
39,244,1.0290639655930656
10,99,1.0405028270823615
44,28,1.043951463486467
57,33,1.0368013339383262
91,91,1.0096512553947312
26,75,1.0573398066418511
88,160,1.001358405819961
60,21,1.0473360887595586
95,233,1.0062329534973418
84,217,1.056384482554027
26,21,1.049365147948265
52,171,1.0627156857933318
60,171,1.0360091435057777
74,217,1.0260136627725192
44,21,1.0380202478596143
78,244,1.0429037809371948
81,217,1.050828863467489
62,116,1.0167208079780852
83,116,1.0672042997820037
32,11,1.0366879414234842
45,241,1.0413945146969386
95,141,1.0040338252271925
10,133,0.981248431972095
57,91,1.0157262746776854
92,26,1.0281822585633822
60,160,1.014748479638781
33,139,1.044596097299031
52,227,1.0529353618621826
40,11,1.0195753734026636
14,91,1.0335742980241776
48,244,1.059916720858642
84,161,1.0451906296823705
90,97,1.0220082881195205
45,244,1.0511862827198846
92,60,1.0438668983323234
40,214,1.0286074898072652
32,75,1.060654267668724
7,234,1.065083306814943
87,24,0.9759719909301826
89,5,1.032644011080265
93,132,1.0007142541663987
75,161,1.035341425133603
90,222,1.0087104993207114
26,144,1.041822407926832
43,141,1.0380843036941119
38,220,1.0511792706591743
45,144,1.0547106202159608
92,226,1.0460319912859373
82,84,1.0296990371176176
80,202,1.0431881153157778
14,129,1.0523357061403138
92,204,1.0327239084456648
16,20,1.0336637081844466
28,56,1.031413374202592
45,141,1.0435379009161676
7,84,1.0246931182752763
61,93,1.054180417742048
71,171,1.0752599952476365
50,77,1.0653908955199378
26,171,1.0336998254060745
54,21,1.044865301677159
69,244,1.0690969654491969
82,51,1.0408739990421705
90,93,1.0404998872961317
78,116,1.0379751952631133
60,157,1.0031964305256094
15,236,1.0377729460597038
24,75,1.0511756198746818
10,5,1.0247359446116857
44,51,1.0290768625480788
4,38,1.0216476230749063
40,235,1.0375712780015809
50,185,1.0137240279998099
85,116,1.0689093683447157
45,229,1.0474493322627885
80,175,1.0258203755531992
64,116,1.0071895835655076
33,235,1.035420152757849
34,171,1.0382861782397543
50,75,1.0517148886408125
50,139,1.046332064483847
92,194,1.0389944123370307
93,115,1.0147569594638688
90,111,1.029318084674222
54,202,1.0405208585517747
32,214,1.048092884676797
26,129,1.0421825860227858
54,18,1.0521691728915488
92,15,1.0421125968652112
92,223,1.0479473753699236
64,28,1.0284032608781541
91,236,1.0031094221132142
3,202,1.0922675493306346
57,236,1.014080217906407
89,175,1.0199182065469878
92,154,1.006018548139504
46,220,1.0584338477679662
93,188,1.0458062163421087
91,132,1.0092395001224108
91,221,1.0284903326204844
23,220,1.0576253607869148
10,165,1.0245458127132483
42,154,1.0232863277196884
23,56,1.0418928755181176
24,154,1.0274600663355418
20,235,1.0332862819944109
10,160,0.9947190561464855
64,33,1.0388758416686739
93,77,1.0491446043763841
92,91,1.0086772441864014
73,217,1.070189350417682
90,130,1.0150394971881593
50,244,1.0318729185632296
82,242,1.0412302687764168
90,175,1.0109468879444259
74,51,1.0321584077818053
62,242,1.0245962185519082
54,242,1.0336087197065353
43,51,1.0643812354121889
39,236,1.021608476127897
26,130,1.0396582590682166
40,31,1.0289687791040965
4,194,1.0136223041585513
50,210,1.0291415580681391
42,141,1.0226279773882456
26,210,1.0377838462591171
38,28,1.060455548976149
3,236,1.075103857288403
50,11,1.027433652962957
38,116,1.0475443601608276
44,160,1.001943630831582
16,33,1.0746503887431962
91,144,1.0225355593221528
20,111,1.0375545706067766
20,202,1.0345725023320742
10,10,1.0344483543719565
73,130,1.0769418254494667
80,220,1.0294965792979514
87,91,1.0097427357520377
37,217,1.083757113133158
81,77,1.0661127205405916
92,153,1.0195433422923088
90,45,1.0153223712529456
30,222,1.037799053958484
34,45,1.0477681372846877
89,67,1.0302684041006225
10,200,1.0402697580201286
92,114,1.0314279262508665
64,98,1.0409653782844543
93,27,1.0701352602669172
36,95,1.0002061033488385
42,244,1.0292200488703591
64,192,1.0534555880086762
54,222,1.0175536242978913
82,129,1.0474698266812734
92,99,1.0471997069461005
75,130,1.057290042085307
82,233,1.0203558579087257
90,150,1.027594509933676
54,147,1.052191203194005
57,126,1.0379828927772385
87,56,1.0082865027444703
20,5,1.0272485805409295
23,28,1.0608659056680543
43,210,1.0236974443708147
33,144,1.0339708934937204
20,157,0.9896966176373618
34,56,1.0311118949736868
36,111,1.096605308353901
10,204,1.0210296479719025
80,77,1.0554703303745814
40,175,1.0212586202791758
10,175,1.0108631274529867
88,51,1.0265958713633674
91,185,1.0108380626354898
54,75,1.0576853666986739
50,188,1.0592408648559026
92,107,1.072599626013211
54,128,1.053313632096563
40,168,1.0097977263586861
64,18,1.0437428254101957
75,229,1.0439656440700804
10,197,1.0408449337950774
91,223,1.0439015147941453
10,208,1.0516519652945655
24,11,1.0258310682007246
64,8,1.026398021195616
80,154,1.025162578693458
21,220,1.0915297184671675
24,56,1.024416704263006
54,157,1.0023057812026568
33,215,1.0290342037166869
32,188,1.0623239598103933
50,222,1.0184149646333285
45,234,1.0420222793306624
75,77,1.0711629656808717
91,122,1.0465783093656813
83,234,1.0654114580580167
54,11,1.0357875653675623
64,188,1.0478147672755378
15,185,1.02237902368818
39,143,1.0366815669195992
62,130,1.025608436337539
73,242,1.0718020892568998
33,154,1.0235027287687575
88,15,1.0417997312865086
56,150,1.074925524847848
26,133,0.9998511693307331
75,202,1.0688044567193304
57,139,1.0378987384693963
6,91,1.0707949729902404
93,114,1.0273874274321966
92,74,1.0483084475355489
57,235,1.0295473507472448
64,214,1.0417532005480357
14,235,1.0484042231525694
14,188,1.0638989614588874
20,168,1.0104003527334757
4,48,1.010213709303311
93,227,1.0221556457025665
54,33,1.0461263337305613
92,76,1.0133209169975348
38,234,1.0431119352579117
41,217,1.0705183052590914
33,218,1.0418899868215834
50,217,1.028500388775553
62,220,1.0253079267484801
89,21,1.0370780272143227
62,93,1.0395958774856158
94,222,1.0283223443797656
87,132,1.008065287555967
24,217,1.0338057449885778
84,220,1.0601468959024973
26,67,1.04425077353205
20,28,1.0366804248520307
23,185,1.0301665727581297
10,79,1.0576922473098551
61,157,1.004971377817648
87,160,0.9927735802318368
62,157,0.9908745311466711
26,91,1.026798467550959
92,149,1.0409727234925543
76,219,1.0363942531070538
64,149,1.0373721388833863
87,213,1.022119051111596
92,237,1.0324977019003458
88,179,0.9956048109701702
56,51,1.0732876674405165
54,100,1.0587070382067136
42,21,1.0422767443316323
80,132,1.0071228689381055
45,235,1.0583930217794009
92,196,1.060321755707264
87,50,1.022022096240627
10,9,1.0216292717627116
89,202,1.045639926833766
32,220,1.040211945772171
26,114,1.034010452883584
78,241,1.0330548446093286
74,161,1.0280124624925
27,45,1.096297059740339
94,217,1.0656791127153806
93,147,1.0387704585279738
41,78,1.0626236921442407
93,107,1.0687487764017922
61,220,1.03884029175554
92,79,1.0650553804423128
89,220,1.0219799876213074
89,139,1.034731819161347
92,193,1.0604585856199265
48,157,0.9988110553406712
76,45,1.0929990304367883
92,52,1.0320512003132276
74,0,1.016631823831371
95,45,1.0166170873812266
54,106,1.0500074593084199
90,166,1.0515609788043159
10,51,1.016649752855301
10,63,1.0423577693956239
33,111,1.0418192031128066
80,116,1.0206604887332236
15,220,1.0514267768178667
45,148,1.0480025809790408
35,45,1.0900103087936128
33,105,1.0443663565175874
24,210,1.0276906075222152
95,28,1.0270433340753828
92,84,1.0620332349623953
57,220,1.0239471942186356
52,242,1.0668887762086732
90,75,1.0458252962146486
42,234,1.0212824110473906
93,67,1.0204203948378563
87,218,1.0301715194114618
26,234,1.0274634339979716
61,227,1.0379903795463699
57,244,1.0227098997150148
90,28,1.0244481680648667
33,56,1.0214128025940485
88,241,1.0124783611723356
32,154,1.0319424292870931
45,220,1.0526874523077692
45,188,1.0778931656054087
81,219,1.026014648461049
19,236,1.0524806970996516
62,194,1.0309660136699677
24,153,1.016449365232672
68,171,1.064887439565999
94,242,1.0676478754196848
45,157,1.0123302340507507
84,144,1.067785484450204
62,124,0.9882943422666618
60,93,1.0503439626523428
24,121,1.0123879558273725
26,78,1.0563418066927366
89,115,1.0184438207319804
45,84,1.0619874431618623
92,94,1.0426722174244267
45,49,1.0537573993206024
62,168,1.017951984490667
31,105,1.0267899871936865
31,230,1.0104275542710508
34,210,1.0307010007756097
26,161,1.0623068394405502
93,33,1.0380704243268286
92,9,1.0268124299389976
78,84,1.020792939168002
88,234,1.0191998066646712
57,242,1.0255389767033714
91,232,1.036416226199695
61,188,1.0703994461468287
41,56,1.055685824581555
91,28,1.0257936056171144
31,33,1.0478078776172228
48,139,1.076793328991958
92,90,1.0628143878919738
95,77,1.0485742028270448
26,153,1.025457243834223
56,215,1.0535471556442124
54,207,1.0517503640481405
91,160,0.9927815715117114
24,202,1.0476925575307436
26,221,1.0417890144245965
93,21,1.0282643884420395
85,17,1.0226396175899677
92,88,1.0417735608560699
92,1,1.0462413957076413
23,139,1.0688436882836478
67,51,1.09197152006839
10,185,1.0072749597685677
26,149,1.0408975811941283
7,162,1.0331969064261233
42,236,1.0206250537719046
95,132,0.9934605285525322
73,132,1.0334398224949837
24,237,1.0183275767735072
61,152,1.0623752022428172
81,84,1.0111545895758485
75,171,1.0508359553558486
33,92,0.9982393788439887
82,232,1.039373638374465
20,175,1.0200359374284744
54,190,1.0555186282311166
57,45,1.0316321615661894
26,188,1.0605310329369135
10,130,1.0188380139214652
33,207,1.0263547727039881
64,210,1.0306071255888258
31,229,1.0364899156349046
7,130,1.0792880547898156
80,227,1.0243476714406694
42,188,1.0530054441520147
50,133,0.9947621439184461
40,9,1.0196501059191567
87,205,1.0397718639246054
40,51,1.0374965486781937
54,154,1.0241957189781326
93,160,0.9910855117653098
26,127,1.0137126711862428
64,215,1.0342010717306818
64,83,1.0459578957940852
50,237,1.0197960947241103
24,236,1.030190534889698
54,36,1.0738532372883387
87,52,1.03289809184415
90,164,1.0185617772596223
92,127,0.996207043794649
31,5,1.0420621197138513
91,200,1.049786990242345
75,217,1.0506551547774248
89,242,1.0225364182676588
52,217,1.0609405360051565
82,116,1.0331163970487458
90,77,1.0515924713441305
57,92,1.0001229952488626
74,171,1.0264292220984186
10,188,1.0431486772639411
64,79,1.0592388633106435
48,210,1.038833030632564
72,67,1.0781161774482046
26,105,1.0656754683171
1,61,1.0236880243090647
62,241,1.0139013794916016
60,116,1.0322540796228818
48,116,1.0559760353394918
54,214,1.0478922895022802
54,9,1.0339006100382124
15,96,1.0061158632327403
44,91,1.0265668353864126
45,129,1.0600462843264853
89,188,1.0532609075307846
44,229,1.0240172381911958
92,166,1.0563061854669027
88,242,1.0267720595002174
34,242,1.0417182413595063
23,51,1.0595003983804159
92,143,1.0508350442562784
45,51,1.053635882479804
92,126,1.0498767782534872
87,78,1.0552602740270751
60,141,1.0239488429256849
43,33,1.0582302957773209
45,192,1.0690212611641203
88,141,1.0228827819228172
91,227,1.0271968628679002
20,75,1.0448593986885888
10,21,1.0311599671840668
10,72,0.9976454111082214
26,45,1.0397072178976876
41,171,1.0740185507706232
92,46,1.050320862127202
92,95,1.039259304425546
39,9,1.029906612421785
50,116,1.0259435496159963
93,222,1.0083421053630965
91,50,1.0222868578774589
57,36,1.0504043591873986
45,64,1.0435324553400278
66,171,1.0707843431404658
61,242,1.0393295660614967
46,28,1.069014651434762
95,186,1.0148103045565742
10,149,1.0331192378486906
13,188,1.089456238916942
92,219,1.0376597254404
93,175,1.011533945798874
80,219,1.0294113153857845
64,202,1.032322189637593
16,99,1.0517568641475268
14,67,1.0588912101728576
40,171,1.034841543861798
64,58,1.0463943140847343
62,67,1.0315541146056992
52,236,1.050976217857429
20,130,1.0354553971971785
45,245,1.0241718829742499
15,91,1.0367139066968645
19,189,1.0333055036940746
93,129,1.022689158895186
54,218,1.0470824901546751
93,242,1.0128745074783052
64,37,1.0555500302995955
64,147,1.0384423583745956
39,105,1.059626352574144
62,45,1.0297723785042763
50,21,1.0477396100759506
91,75,1.0470035799912043
19,56,1.0499736272862978
42,242,1.0319728148835046
32,229,1.0343663500888007
45,121,1.0402198774474007
91,18,1.0408086691583907
50,144,1.039737982409341
14,9,1.0297109090856142
45,194,1.0476214497217111
39,154,1.0225965976715088
32,242,1.0415730753115244
84,233,1.0339155995420046
42,210,1.03104567527771
32,210,1.0403151448283876
68,51,1.0712535407926356
56,190,1.038059429930789
43,56,1.0428149423428945
19,5,1.056022314088685
75,51,1.0561509047235762
95,93,1.0334728956222534
69,21,1.0709363935249192
75,45,1.0673068804400307
49,45,1.1024456758584296
74,227,1.0209759335432733
92,0,1.0300679089767593
87,200,1.0502110719680786
92,18,1.0428429969719477
82,229,1.0325723748121942
64,140,1.0463930693055903
38,97,1.0625327655247279
84,130,1.0626460537314415
32,215,1.0451142617634364
10,235,1.0258505195379257
64,154,1.0128888594252723
20,154,1.0190288871526718
74,21,1.035575884793486
70,244,1.0832804409520966
73,21,1.0738172456622124
15,217,1.048898461673941
91,0,1.025061975632395
49,217,1.08585658456598
42,67,1.040220441562789
82,218,1.0422627766217505
24,72,1.0017036753041404
32,241,1.0295343441622598
40,217,1.0316245492015566
55,28,1.0956668566380228
