ConsigneePanjivaID,ShipperPanjivaID,dist
274,6573,0.614812399659838
5390,6756,0.4301361697060721
2819,3956,0.6735781388623374
2283,5579,0.6151588048253741
5693,6739,0.6864978756223407
1211,3681,0.676040591938155
4803,3184,0.5786397882870266
5438,5513,0.4557989537715912
1067,6756,0.8490076341799327
4086,2460,0.6455045523388045
2220,135,0.4198956276689257
1863,427,0.6059417107275554
1736,1667,0.6995678842067719
3569,2576,0.8197204968226808
2235,6038,0.41641344342912945
4053,1793,0.39584273525646757
3225,6727,0.682805381831713
2634,5551,0.4668236736740385
5395,4772,0.3524136628423418
5752,1826,1.0633013397455215
264,4475,0.5257430449128151
1302,1662,0.9186404299523149
3786,3396,0.5914865540606635
3786,4307,0.5604227163961956
4979,1665,0.39574746574674335
2547,5535,0.501754914011274
2220,2221,0.5799253846385649
1402,1636,0.4890563903110368
1386,2178,0.9456405346947057
3293,3402,0.4290622089590345
2086,4738,0.8638799456613404
2220,2412,0.582887032202312
5692,2210,0.5785953040633883
2923,2386,0.7258290733609881
1941,6014,1.0715535075536795
1427,2369,0.5845858092818942
1680,6320,0.8500112082277026
1460,2303,0.5507791829960687
450,741,0.6435317442353282
5752,2210,0.8524137594337974
4981,6343,0.6288352544818606
4542,6153,0.5884713956287929
4389,2263,0.6452233514615467
1364,6501,0.589188711983817
1393,2573,0.8435487204364368
2000,4474,0.7195625999676329
1316,6723,0.382356767143522
4384,6558,1.0446278814758574
5615,5550,0.7509851620665619
1794,6192,0.7466397707217506
5576,3605,1.1251009708004338
4675,5332,0.8869351457272258
2461,4171,0.6694365952696119
2782,4911,0.9649800450674125
1696,5495,0.7548624128103256
4281,770,0.9010517496083464
2805,6756,0.44699650151388987
4552,1080,0.8691597467820559
1378,4149,0.6748752870729992
2693,3566,0.5449442565441132
2191,3565,0.6060839657272611
4569,2092,0.7533875427075795
1378,2319,0.884602715926511
4843,3426,0.6833974186863218
1468,2445,0.45811316796711515
5752,5245,0.42875970687185017
3214,734,0.7173353827425412
42,657,0.7658261342772416
1460,3841,0.32283908128738403
2220,346,0.4668172853333609
3146,1335,0.4478022711617606
1302,1080,0.7257050941033023
1211,922,0.9472874597247157
3508,5055,1.029827797386263
5752,5318,0.6447548270225525
5752,2995,0.6532203853130341
1601,721,0.5067731184618813
5752,51,0.5458579957485199
2399,4597,0.34793754134859356
3586,544,0.571274425302233
3866,6126,0.613708214036056
7,5821,0.866060657692807
2220,5411,0.3442382386752537
5752,1911,0.9063133898723338
5752,2732,0.38894844906670706
899,4093,0.5059919995920998
5465,1351,0.7135331322039876
1144,3172,0.6466201373508998
1457,2790,1.0513170453985887
5752,1178,0.5240901155131203
5752,4700,0.9943846913852862
91,1323,0.4864364436694554
1122,4230,0.5913335829973221
396,789,0.5579716605799538
1427,284,0.8968627133539745
5039,2804,0.4128935677664621
1952,996,0.49405087317739216
2220,6809,0.4774323446410043
1378,1563,0.5135090734277453
2295,6818,0.3396872026579721
2414,5320,0.8970940959240709
5385,996,0.6610046539987836
5752,5770,0.28316170828683035
2835,4801,0.8053293430379459
2220,3529,0.49711285318647114
1645,3300,0.6078690162726811
3966,1168,0.33556398323604036
1889,3526,0.6213854998350143
5752,5862,0.6807904413768223
2098,6574,0.3491692330156054
5752,559,0.5544297610010419
2815,6835,0.9415254611521959
4464,4942,0.8538529548261847
5271,492,0.2909217817442758
1952,4913,0.6907391862145492
1296,1896,0.6038383798939841
1273,679,0.44942611881664823
1378,5450,0.571967180286135
5446,2479,0.5325295414243426
2059,2660,0.2539420213018145
1232,3962,0.2747193234307425
3092,1171,0.5550688398735864
5368,788,0.7990809016461883
4871,3878,0.7514092954141753
167,3707,0.5410202699048179
5752,4386,0.40433535405567717
1059,5369,0.5193286793572562
2126,5547,0.5965915226510593
2257,4210,0.8909718617796898
261,6453,0.6378889147724424
5752,5168,0.832182416426284
5067,4181,0.7079027965664864
2330,5184,0.39006673438208445
1257,6722,0.4330217071941921
2374,4191,0.6753980528031077
5752,4530,0.6260474026203156
2910,5159,0.5690213037388665
377,3827,0.2972635201045445
5654,5500,0.43642402280654224
5752,3841,0.44946734394345966
1952,5303,0.6834213478224618
4185,3446,0.7791089479412351
3095,5788,0.35252124071121216
2197,4237,0.6110893285700253
1144,6426,0.6956932651145118
2414,258,1.002620443701744
5752,3513,0.5506529148135867
2601,1785,0.5036001971789769
4262,5159,0.2582561544009617
5752,2763,0.6771433451878173
2220,1197,0.2894118343080793
2220,3434,0.7017176278999874
5771,6489,0.2309814010347639
4202,1381,0.7389276847243309
4961,2918,0.9895303802830833
3946,2360,0.5599291920661926
2220,1110,0.27819143874304636
2220,6444,0.3037905693054199
5752,212,0.31326418263571604
5752,3603,0.4095433567251478
1257,2443,0.4370233288833073
1177,5500,0.45759648084640503
2220,2425,0.49308249780109953
4180,6193,0.9136658361447709
2220,6344,0.4284095764160156
675,2918,0.8069907820650509
3214,177,0.3818049856594631
3576,6711,0.7979354185185262
1952,5983,0.8178591762137201
2220,1513,0.41360944509506226
2220,996,0.3177290303366525
4858,4594,0.5678160914352962
2354,1019,0.8766319270112685
3109,4368,0.46787538272993906
1269,3529,0.49959965688841684
3108,1712,0.7475153372756073
1713,827,0.6201612991946084
1366,2385,0.5906186125108174
3508,6566,0.482792534998485
1378,5119,0.6169704347848892
1237,2833,0.4945691568510873
2220,1221,0.3094802073069981
1316,6756,0.48166925992284504
1269,4514,0.5328144942011152
1144,2945,0.4958015871899469
5752,1291,0.6326006501913071
2220,5419,0.3032886471067156
4255,2918,0.23030519485473633
2550,4181,0.40735111066273283
2220,3339,0.41020421045167105
1125,2398,0.7543565782585314
5752,1764,0.46596794043268475
2223,5814,0.5428325895752225
2636,4418,0.5359531853880201
1379,1127,0.6054658506597791
4647,1607,0.8956491095679147
5142,6244,0.6902733386627266
67,1056,0.8117916030543191
1034,1865,0.8396064540637391
3368,3305,0.5859450133783477
2805,6591,0.45741623640060425
1682,1702,0.2896132298878261
2102,1465,1.1877573760492461
1630,6808,0.5960691060338702
1259,764,0.31761362297194345
5271,5419,0.2574081761496408
255,422,0.6197210507733482
2794,3615,0.908594646091972
1592,6638,0.5342247613838741
900,373,0.3743125434432711
1425,4336,0.44195872119494845
2698,1583,0.42274217094693867
2553,5544,0.5059123592717307
2476,3674,0.5073452634470803
5579,1763,0.5278321249144418
589,1016,0.47269971881593975
2462,2045,0.6158811418073518
2521,3915,0.379710921219417
1335,3764,0.8947801142930984
4633,3061,0.6354609216962542
2000,669,0.7457478461521012
2900,5297,0.5143139575208936
1769,3461,0.8745788314512798
1815,764,0.5068261197635106
730,1127,0.6158173552581242
3125,959,0.3960988436426435
1479,820,0.4674219944115196
3508,3639,0.7040052648101535
457,2382,0.7449835485645703
1065,6790,0.6588869201285499
237,764,0.41547697356769014
333,2824,0.6418334054095405
2465,1221,0.4178234849657331
4305,2750,0.35966233696256367
2693,1785,0.4326223518167223
1620,3020,0.5899185027394976
1720,1935,0.6561838407069445
3180,3150,0.6295962929725647
4953,3790,0.51209642631667
2077,764,0.31557141883032663
1682,5744,0.8130564450153283
560,953,0.6665436338101115
560,2028,0.5150865146092006
244,4606,0.26327885900224957
1856,2802,0.7108696422406605
1444,5032,0.6458127221890858
288,1157,0.735795510666711
5126,5754,0.7732265360786447
3115,1343,0.5558436470372337
403,2021,0.6683114681925092
112,4255,0.441670937197549
1918,5337,0.5321086027792522
4101,6549,0.3539806732109615
1631,1391,0.6356332142438207
589,1415,0.5292830233063016
3753,441,0.7539453133940697
4608,3728,0.827199004058327
1396,554,0.5535676202603749
3643,6141,0.4307050406932831
2598,6802,0.785087525844574
3138,3531,0.7506286203861237
1459,5994,0.456206066267831
486,5678,0.7944556567817926
3092,6236,0.64175432068961
2664,3131,0.6705812846443483
3271,2639,0.4473229135785784
671,1651,0.4388655551842281
2643,5301,0.6020325251988002
3095,462,0.5160273611545563
1826,502,0.6679419028971877
5030,799,0.23443849171910966
2336,5411,0.6572384663990566
3651,5127,0.40543122589588165
3386,600,0.8189922782725522
3135,3225,0.9494288966192731
1280,2127,0.9179159126111439
1826,5274,0.8020063739802156
1447,1449,0.4859137237071991
1854,1053,0.3922560853617532
1854,996,0.3012573378426688
2246,2195,0.7674454477216516
3659,1138,0.49850999883243013
1854,1455,0.2933937779494694
264,3157,0.48979111654417856
3335,1221,0.38164990288870676
2010,2071,0.31013128587177824
154,3257,0.7734183078365666
1530,257,0.6420554981700012
3076,5112,0.5190410401139941
1353,6232,0.720096438058785
3732,4111,0.5008477456867695
65,3044,0.5454508342913219
807,5429,0.6866265556641987
4691,3723,0.28626695701054167
4135,1334,0.5450601237160819
1796,3866,0.7774090945188489
2530,6503,0.861771325979914
3385,1851,0.8289479490901742
980,1840,0.5701192266174725
1533,5671,1.0152029443000044
5558,702,0.4571212955883571
1874,1465,0.6917070576122829
5471,1938,0.6407698286431176
5392,5443,0.5991376127515521
5433,6506,0.6508396140166691
2819,4465,0.6663509138992855
4559,1127,0.7087432561176163
3949,4376,0.1309144582067217
882,1381,0.5894468149968556
1442,434,0.5495333118098122
2007,1785,0.281815767288208
861,1484,0.754884592124394
1468,763,0.47488027811050415
1687,4464,0.5217177442141941
4910,6614,0.7980223521590233
2220,1587,0.43183576634952
2910,5491,0.7812642114503043
2819,6728,0.6461658541645322
5752,6568,0.8228993522269386
3076,2800,0.539941913315228
3385,5364,0.3512942152363913
358,1763,0.4690437487193516
1542,5422,0.5099078608410699
4530,2006,0.23101216554641724
410,5744,0.42101089869226727
4697,1072,0.5470752907650811
4255,6078,0.17545735836029053
2088,847,0.5008693635463715
1743,5295,0.609160955463137
877,565,0.5147438878858728
1932,794,0.5454123693385294
274,4397,0.3716258832386562
3912,5379,0.30221650430134367
3973,2887,0.6275953772876944
3515,5730,0.41015336396438734
670,2905,0.8148061377661568
1103,6450,0.8888224698603153
2417,6263,0.43485325149127413
5752,218,0.6534928934914725
2554,5272,0.6408066315842527
2,6506,0.45207212226731436
3283,4640,0.8530969151428768
2000,888,0.8083395000014987
5654,193,0.7754159622958728
5752,3889,0.9841697857316051
3108,224,0.624154864677361
3073,1684,0.569111422768661
2891,1053,0.41137659549713135
5752,4411,0.6546390258840152
4541,5253,0.7307032381317445
1365,4464,0.5811440114464078
772,6063,0.5063920659678323
1651,3218,0.44581538438796997
3108,3145,0.48745347772325787
3108,493,0.644544285855123
1651,6820,0.5261236801743507
5271,1197,0.3077912245477949
3626,1054,0.8425711302884987
1528,2919,0.5775507390499115
3121,3701,0.5969679121460233
5631,3586,0.5725127373422895
1131,6645,0.855874587382589
5666,4632,0.3889652873788561
5752,4178,0.34769890138081144
1234,1400,0.6341141052544117
1324,1354,0.5954815660204206
3499,6137,0.5405043917042869
3402,6337,1.1774643047579698
1034,1843,0.5989286005496979
142,2366,0.91743965599952
1570,1134,0.45352525796209064
2389,2800,0.6948368102312088
274,492,0.3868818964276995
1310,983,0.6924087852239609
2257,4794,0.5158507717507226
2007,3583,0.40259718894958496
1631,1105,0.5732538487230029
1531,3560,0.5064433174473899
5752,4322,0.5056559092232159
5086,6694,0.2488865511757987
2171,4119,0.6314307887639318
1258,878,0.464079954794475
1974,297,0.31696414947509766
4897,3191,0.5547633405242648
3499,1191,0.41408735513687134
1273,751,0.42930352687835693
262,167,0.6605761551431247
2083,3273,0.8182049821397024
5390,2800,0.33857294065611704
4622,2905,0.8803304630730834
326,151,0.5076492769377572
3107,2800,0.42735973852021353
1166,1176,0.8581821200038705
2220,1455,0.31243159089769634
5752,2348,0.731401980987617
1650,5290,0.4906266118798937
5124,1653,0.4272440416472299
1144,2912,0.5267509073019028
2184,1921,0.7203198352030346
4746,1455,0.4432726800441742
2821,3893,0.6542633942195347
2139,2777,0.7809661376689162
4189,6825,0.7315560020506382
1141,1197,0.40166630489485605
2424,5201,0.4639675148895809
5650,3857,0.5278560178620475
1245,4373,0.5620738991669246
3229,4896,0.7368577367493084
5271,6267,0.3459219081061227
5390,1653,0.500998005270958
2442,6176,0.6522592029401234
3109,6638,0.3089461496898106
3964,5291,0.7371406438095229
3637,5635,0.8091890732092517
3592,6193,0.7675912561161178
4346,6161,0.4429572692939213
5081,4523,0.6631956712475845
1129,1555,0.49676120973059107
4589,4801,0.6096849633114678
2389,312,0.5051539838314056
179,657,0.6087698808738163
2938,1283,0.4854522432599749
45,5393,0.9642162945653711
223,4373,0.3305878298623221
4976,1235,0.294203587940761
732,2272,0.6576914675533772
1231,6727,0.6242160083992141
1212,4231,0.6669553433145795
2222,3135,0.6150287049157279
3559,2273,0.5703134781547955
3422,4257,0.7783421533448356
2851,2191,0.8119714323963437
1033,5647,0.25291875430515837
3859,2412,0.6470403266804559
5414,1080,1.0401418166501182
4357,2353,0.32344999483653475
1081,2512,0.587520780307906
4818,981,1.0479631331067398
1207,3688,0.8769661209412983
4215,3387,0.30644177539008005
687,2136,1.1304231509566307
4719,3418,0.7768162393144199
2419,1302,0.36014137097767424
2220,2089,0.6974552837865693
1408,5783,0.47778145330292837
5752,2243,0.3939103995050703
3950,3819,0.7605904529253686
5649,2094,0.6373587186847415
1093,1245,0.720482816121408
3581,2336,0.38874382632119314
4667,5100,0.5854469803827149
3896,6070,0.7264564942036357
2628,3300,0.5232106915542057
1854,3913,0.5986831315926143
2461,6649,0.5163045589412961
5090,3366,0.7767284257071358
229,5716,0.7081275050129209
3502,6727,0.543712032692773
2761,4090,0.507519794361932
3551,1010,0.7335461463247027
520,2367,0.7518679595419339
3775,770,0.34019680534090313
5046,1711,0.7837862287248883
4552,3477,0.9331108459404537
4670,2627,0.3018971468721117
4684,1718,0.8246695190402014
2654,2608,0.4521982967853546
3422,1528,0.5900871338588851
2628,2077,0.27374352727617535
5574,3908,0.556957734482629
5038,5128,0.25597429275512695
5406,6423,0.9192747899464199
1645,2180,0.5416483176606042
1754,2550,0.4868522754737309
4597,6135,0.45020154118537903
3179,2500,0.9583951977214643
2552,1437,0.4237442527498518
3537,5634,0.9671855632747922
3716,2556,0.7290627804717847
393,6756,0.9074799312012536
3569,4040,0.7704985814967326
2650,1100,0.6844805143773556
4675,3858,0.7484462176050458
3536,2083,0.43675160833767485
1944,4165,0.5474364927836827
5383,3955,0.8585426488092968
2220,6584,0.5972022031034742
3081,3832,0.46085740412984577
3214,4553,0.8269678656277912
2378,5787,0.4391393171889441
2646,6573,0.6604945617062705
4939,1682,0.6748865502221244
2492,3402,0.6688976021749633
2370,6794,0.42285182646342684
1317,5104,0.9944826774299145
897,6727,0.6820716746151447
5066,830,0.4409473240375519
3475,2240,0.30028835790497915
1269,5207,0.7321537818227496
2649,1392,0.9749880720462117
1809,3270,0.44179569823401316
1625,1133,0.7411261562790189
1256,6612,0.9270883827869382
1736,6347,0.8534591402858496
1491,8,0.629165809069361
5693,4469,0.5025799572467804
10,6643,0.5680169516376087
4661,4898,0.3729967421719006
3870,3117,0.8355015212936061
1605,2544,0.2852948563439505
2628,5184,0.3266016159738813
3802,2438,0.6124740072659084
4764,3562,0.39753739322934833
5643,4027,1.178098235811506
2782,2412,0.6351953574589321
1249,3938,0.5134748284305845
5583,1466,0.6043413664613452
2808,4037,0.9493642471996802
5071,6153,0.8457158921020371
4523,6385,0.4897381620747702
2938,6560,0.5504230431147984
2628,1205,0.4638367316552571
3450,5301,0.58420822343656
844,6732,0.8402744248908546
2126,2280,0.6716996591006007
3343,4497,0.6164027904825551
5401,6496,0.3675633413451059
4631,1080,0.5369857251644135
4911,2512,0.465902749981199
1364,3434,0.704574487039021
5465,6483,0.7397842279502324
2513,1080,0.6403850593737194
1487,6649,0.7300319992271918
3798,5243,0.5879555770329067
3502,4157,0.8554615436920098
3073,2614,0.6938926662717547
1759,5605,0.9747635424137115
417,6755,0.6790585730757032
1794,4215,0.8325797840952873
839,5702,0.5258821376732418
4543,5236,0.749976283205407
1952,2494,0.5171005512986865
3723,5239,0.6574312618800572
28,3772,0.34296014479228426
1378,2280,0.6547294620956693
3161,2178,0.7527903563209942
3723,6073,0.6449304239026138
5708,2537,0.43795267598969595
1754,3247,0.29453760385513306
712,4274,0.646930204970496
591,734,0.6109494417905807
917,5813,1.0528717998947417
5000,2649,0.8207031150481531
2220,4544,0.5945197482194219
2220,4440,0.4624738608087812
1451,3526,0.5182466855538743
2054,4594,0.5200589214052472
1366,2947,0.9710355975798198
3108,1224,0.42784575053623747
1952,5501,0.3413453527859279
1952,6576,0.5584748238325119
806,4156,0.603219136595726
2846,5929,0.831001646018454
1378,2691,0.3839682936668396
1302,566,1.1191371689949716
4825,1381,1.0176353172532149
4899,1532,0.600187625469906
206,79,0.4943768722670419
2213,3526,0.7324359427605357
5752,5187,0.8078179465872901
2102,3930,1.258934661746025
2149,243,0.722738467156887
3100,2800,0.6770157665014267
3246,996,0.5599144952637809
1638,6705,0.7732357808521816
5748,6798,0.5973370575479099
3714,5242,0.4278541622417314
3932,1263,0.6373184557471957
1460,966,0.40311489360673086
1059,2093,0.39896221246038166
1100,1127,0.6148934219963849
1487,2485,1.1017971014870065
331,2010,0.923749295196363
2550,2485,0.7638659860406604
1108,5821,0.7348319962620735
5690,5742,0.3643947286265237
5752,4825,0.5214892285210746
5455,3032,0.43281660761151997
2749,6390,0.4807682292801993
1275,5451,0.7263367410217013
5498,492,0.8254151618374246
1729,5923,0.5290564234767642
1378,3988,0.6087852929319654
1119,2104,0.6989208284233298
2414,2286,0.7371969670057297
5008,2925,0.6264276589666095
1211,952,0.6238672413996288
3108,1803,0.5104480939252036
4208,1272,0.8638788057225091
3190,5840,0.5940017551183701
5752,3500,0.6849480250052044
5752,1799,0.5605353893978255
806,3560,0.3841796857970102
2098,1228,0.33989611693790983
5676,3846,0.2946635740143912
1378,6444,0.4120221052850996
1229,996,0.5290488004684448
801,5336,0.8087181768247059
4315,3526,0.6629295802808234
3109,6397,0.3346266874245235
3108,734,0.6538676598242351
2060,4230,0.36225389157022747
5047,5761,0.5316793961184365
5752,306,0.8719883433410099
1447,1656,0.8037480669362205
1531,3525,0.47036211831229074
2220,6011,0.3867249829428537
2220,5690,0.5289916310991559
3286,6428,0.5766409231083733
2220,1855,0.6661027872136661
3750,5512,0.7459783117686
1952,4464,0.6893457304686308
3169,657,0.9529694779110807
827,1294,0.5171958431601524
1366,5500,0.3096597450120108
3089,3602,0.7015881780534983
3095,2346,0.8877156038901636
2556,3538,0.40726716603551594
1528,4093,0.4784200574670519
5752,5831,0.2566622240202768
5752,629,0.3793852244104658
1590,4373,0.6746748249445643
1427,5997,0.6924247411744935
2414,362,0.7955571349178042
2846,4230,0.48777330347469877
516,5997,0.7725405323186091
2646,964,0.43486530014446806
1878,4418,0.7525567087743964
1941,277,0.8348422763603074
4936,54,0.9016116253499474
2983,4605,0.61062362577234
4484,2035,0.5147547807012286
3605,2690,0.6991157930876527
5183,6790,0.9474042015416282
67,585,0.8870935437402555
156,2053,0.7595056928694248
358,3866,0.3710329830646515
2635,2715,0.8164496336664472
258,31,0.5611752696401838
4863,1236,0.647758307733706
1225,5854,0.6080864540168217
1390,2651,1.042371102143079
4389,1283,0.8872719880725656
3081,506,0.6947517033134188
3694,2150,0.8325946128794125
3293,6344,0.4145576698439462
2164,5126,0.6697333105174559
1353,4389,0.8303960604327065
1403,5066,0.5755993979317802
4496,1501,0.8104861894888538
3125,1776,0.41443237236567904
5415,1748,0.2651265859603882
2077,3102,0.2750041740281241
1769,3552,0.9190473652311734
2020,3282,1.0139566596065248
1900,3531,1.1027406225247043
2191,492,0.4393808032785143
5,1465,0.6169966161251068
2693,3866,0.4723242393561772
4276,1592,0.7104340195655823
3780,5217,0.5850470832415989
5415,3429,0.6015177922589439
358,1684,0.497053610427039
1510,6095,0.5021559630653688
4802,5796,0.9618047422596386
1212,506,0.5586674341133663
101,202,0.43017991951533724
724,3073,0.6391821929386684
2470,16,0.9425234411443982
1622,107,0.7094619388559035
1918,1401,0.7350298176918711
589,2962,1.1548947325708079
3535,6723,0.5744395351835659
2258,854,0.9245081477399383
3473,2743,0.7573760987392494
2577,884,1.1093719878367014
1879,2845,0.5409936117274421
1565,4609,0.25732226031167166
5455,297,0.4909639486244747
3092,2685,0.8088290690045271
5521,462,0.41219194872038706
2792,1845,0.43472773262432646
4628,5083,0.3048541716166905
1249,5809,0.6403827752385821
824,6790,0.3049841352871486
2071,3713,0.7426251556192126
2194,4562,0.8941568817411151
1627,3131,0.335178690297263
3122,1753,0.6910119620817048
1891,5793,1.1265558722828115
2421,5005,0.8110848529530423
1612,1972,0.8406225139541286
2636,769,0.7075449634077293
4664,3515,0.6081585311996085
3093,5629,0.47456279609884533
1455,1798,0.5874265836817878
5308,5689,0.6442541096891675
2077,691,0.3992039816720145
1560,3089,0.5373658878462655
1791,1367,0.5337330996990204
5145,3187,0.8215723229306084
965,6021,0.653080940246582
1819,5627,0.3768414429255894
2424,1802,0.5751500033906528
3385,861,0.560378257717405
940,5857,0.8727537734167916
1379,979,0.6662305231605258
4765,294,0.5236928606671947
2909,6790,0.9430907538958958
2123,5769,0.8341776252325092
4427,2048,0.8207060737269265
3670,2083,0.5929677827017648
2181,788,0.6752227331910815
2842,4226,1.010356237047485
2143,5721,0.2697262593678066
5752,5340,0.6356258232678685
3478,1504,0.31840438076428007
3728,4211,0.6481647448880332
5353,4826,0.4805761000939778
274,6221,0.35618176630565096
5160,4230,0.6535494753292629
4901,2905,0.7696088368871382
2819,4263,0.7238325285060065
3095,3039,0.6976918995912585
1220,5533,0.9911471602639982
1068,5821,0.992269230740411
2693,4636,0.4597716672079904
1713,5407,0.4696909955569676
2007,4297,0.34201771872384207
5752,6736,0.63590897832598
2805,1283,0.4720351014818464
8,5821,0.7728914373687336
2503,4611,0.5494403248386723
2689,5433,0.5353223511150905
2835,1486,0.6498798706701824
1473,690,0.6530088904712882
408,1127,0.5917130644832339
2470,1472,0.539001430783953
4915,707,0.26774876032556805
1940,1237,0.7733981960586139
3433,2905,0.6070894641535622
2947,6011,0.7832392398267984
755,4781,0.5956363800380912
4959,5049,0.7124712296894619
2794,479,1.062938102121864
4535,1025,0.5981519445776939
2098,1803,0.40989555631365093
809,1672,0.44664136533226284
399,1981,0.3764738653387342
4202,657,0.7096197030373982
2668,4181,0.7461359471614871
2348,4645,0.6605925826089722
2465,6809,0.5403865703514644
5752,2729,0.5028161427804402
3321,6568,0.6115898319653102
3402,1973,0.7340528446865002
1355,1602,0.7893574961594173
2838,1110,0.5739315450191498
1155,827,0.5808347080435071
2967,5268,0.7961749540907996
4968,4801,0.6510369437081474
2,1121,0.5803139294896807
2007,420,0.41260657565934317
2065,3046,0.5466167745845658
1040,6344,0.6377387749297279
5579,4108,0.8143757467291185
2098,6834,0.211318382195064
3262,4943,0.3799417359488351
5758,6833,0.2986480338232858
3447,2539,0.45046792711530415
151,1224,0.8494437890393394
633,5422,0.6667342090180942
5,5419,0.3646936459200723
5752,1003,0.528325440628188
3238,2724,0.8312641582451761
467,3200,0.7271086637462888
5579,5411,0.5420099794864655
2475,5761,0.24895890269960677
4746,1549,0.2605642931801932
2107,2905,0.9747507465737206
4999,4398,0.34374603629112244
3643,1779,0.8037251170192447
4858,5923,0.5524504567895617
1877,2697,0.8103448785841465
1228,6359,0.6348888618605477
1952,67,0.4758825898170471
1166,2631,0.9358482350196157
1141,1334,0.4156046211719513
274,1777,0.5191936450345176
951,1936,0.8508384057453701
3815,3020,0.683898219040462
4981,3833,0.5556501277855465
3229,433,0.958983034560723
2537,5646,0.6477419542414802
274,2800,0.45799284321921213
1952,2932,0.8729606936020511
1364,1549,0.5834302008152008
237,492,0.49841339886188507
2453,3723,0.4204047748020717
1364,820,0.49197495941604885
3109,3320,0.320682202066694
3964,1980,0.8646581919331636
2864,3050,0.5730719651494708
1229,4465,0.7699080130883625
4723,1601,0.8410061400915895
4884,809,0.6944083273410797
5117,3174,0.5994453004428318
408,2174,0.6163203067013195
1664,2161,0.6352347880601883
1531,3472,0.4643443652561733
4197,6138,0.8818002111677613
1982,5836,0.8229610616607326
687,4355,0.4705250335058996
2504,4270,0.826636225517307
3336,5104,0.5772587451418596
3802,6674,0.8036651728408677
1914,6727,0.295461688722883
3127,6727,0.6471111795731953
2530,4518,0.7698190856192794
2783,3821,0.5771158912352153
3108,2334,0.7825180148107133
5775,2298,0.6895843927881548
1854,1846,0.7232448469315257
3520,5684,1.0881620323551553
3201,5764,0.29076947484697613
1019,3690,0.6555854422705514
2404,5919,0.6408294519143445
5579,3249,0.7305255110508629
3325,5469,0.6961498494659152
3581,4256,0.35033469114984783
697,2322,0.7644278083794883
5752,2314,0.422369978257588
2492,3434,0.6670572076525006
3731,5309,0.5277273175971848
5752,507,0.8366816565394402
1639,2409,0.8614628202547985
3948,5539,0.23672573907034739
1229,2412,0.743103200835841
2328,6760,0.2856409549713135
3214,1600,0.7377979821924653
370,4279,0.769845113158226
5343,441,0.5532022799764361
3350,6028,0.8829250942383494
5046,1850,0.7144113246883664
1276,5809,0.44665649107524324
4675,133,0.754114816231387
3140,2431,0.7280539231640952
2220,4146,0.5585110102381025
5752,4441,0.6864335222968033
3206,981,0.7635206255529609
1983,6756,0.7722605775509562
3930,6158,0.6865890483771052
2344,3383,0.5870789779084069
2639,5310,0.6709317618182727
1313,290,0.4527654136930193
2380,5185,0.6684182057423251
1896,6756,0.656508058309555
2220,6760,0.4239722916058132
1223,2254,0.9368865064212254
3014,6462,0.6298510602542332
3467,5046,0.7825271258396762
2759,2323,0.4298025986977986
2819,4070,0.9128727151879242
1175,2277,0.5477685672896249
1228,3879,0.6099229731730053
264,1317,0.43311659353119986
1378,6616,0.5660482687609536
2656,4026,0.2620280810764858
837,3696,0.6631032169929573
743,2506,0.6236322671175003
