Carrier,PortOfLading,dist
459,69,0.8976710223193679
546,170,0.9553862160870007
319,149,0.828628234565258
175,219,0.9736116203878608
112,222,0.8904302415571043
184,222,0.8722406391586576
536,144,0.962049577252141
96,97,0.9045910893806389
142,127,0.8771657025042389
21,219,0.8992591274103948
164,170,0.8886205804135118
53,219,0.8491897646869931
164,127,0.9054584402058806
382,54,0.8466188311576843
318,114,0.9481288404869181
112,26,0.9204544643206256
96,170,0.9072108545473644
319,69,0.8609610931681735
523,80,0.9622858098009601
371,29,1.034270008759839
69,54,0.8737933178033147
546,54,0.9307085956845965
346,48,0.8291421567222902
490,219,0.8813090414873191
418,167,0.893419409436839
93,115,1.006695942820183
391,114,0.9783608982605594
486,176,0.9849121927150658
36,170,0.9140259748590844
57,219,0.962739259270685
106,48,0.8375575052175138
412,93,0.9984218600605216
318,219,0.9216762887580054
459,245,0.898166148258107
496,115,0.9729131050407887
422,69,0.952604061790875
32,54,0.8656708632728883
604,185,0.8933679820703608
364,219,0.9839005103068692
518,219,0.9379131340538152
472,246,0.9082201791128942
580,248,0.9196019683565412
32,247,0.9208280343030181
106,69,0.8882777951657772
106,219,0.882931220212153
250,232,0.9132578096219471
141,219,0.9042738256976008
172,238,0.8809350558689663
414,54,1.068475796974131
32,222,0.8788662294724158
248,148,0.8840723814708846
382,170,0.8640480376780033
95,190,0.9557273302759443
36,248,0.9170988170163972
608,219,0.8608406962427709
586,248,1.1209957996117217
205,219,0.8858526774815151
291,222,0.888918411119708
112,54,0.8815971764602831
95,54,0.8728768011288983
319,248,0.8603344700698342
32,115,0.893200757115015
382,48,0.8183584261153426
465,219,0.9296129792928696
184,158,0.9094817458119776
3,144,0.9431925570326192
459,248,0.9005510814354888
377,115,0.8979956630085196
346,188,0.8461772655802113
316,10,0.8839768072191093
369,158,0.9319220121417727
334,54,0.8689974663513047
485,97,0.886390802317432
319,54,0.8350741386945758
346,77,0.8950123376811722
319,245,0.8630240490393979
95,219,0.8876386431178876
112,190,0.9387185078646455
319,36,0.8592392972537449
184,115,0.880976856819221
250,126,0.9032454480017934
254,245,0.8610701954790524
409,127,0.9179851205221244
36,245,0.9079332379624248
53,222,0.8501435321356569
346,100,0.9121635155752301
421,76,1.024041494753744
184,170,0.8749209440180233
346,241,0.8701773104923112
184,248,0.8820340175713811
184,232,0.8981583528220654
608,241,0.8535426461270877
495,185,0.9245665081543848
184,245,0.8848679012485913
312,133,0.9059011907416529
110,127,0.9018024232770715
106,245,0.8877859762204545
3,133,0.9234965166875294
250,245,0.8984276886497226
319,48,0.8076266601149525
106,129,0.8772134788201323
369,222,0.8952611380788896
164,241,0.8822304297770772
490,248,0.888313968798944
382,111,0.8350263434861388
409,170,0.9017977725182261
69,115,0.9031934227262225
346,97,0.8596514182697449
394,169,1.0245471240154334
341,183,0.9887613060751131
164,33,0.8606265762022564
53,245,0.8610276228615216
346,33,0.8327145938362394
506,248,1.0667565749026835
346,155,0.9619657193044466
53,149,0.8412511071988514
490,241,0.869216927726354
597,222,0.9107205592361944
21,115,0.9117888619324991
238,222,0.8935317077807018
546,235,0.9994024272475924
303,158,0.9224572234920093
106,246,0.903171222124781
187,54,0.9449349059058088
604,170,0.8805732991147254
346,138,0.9016359826283795
238,115,0.9065890578286988
358,170,1.078413342391806
205,54,0.8716608466846603
96,111,0.8846981834088053
346,167,0.9004532742713179
382,222,0.8579593324767691
447,219,0.964684593092118
164,115,0.8959682684923921
148,204,0.9873918619539056
112,245,0.9011612768684115
377,248,0.8952387730990138
575,72,1.038308123126626
6,111,0.9068391200687204
418,219,0.870712663446154
112,248,0.902461345307529
79,213,0.9369255429399865
301,48,0.8458398804068565
21,245,0.9071420798344272
382,245,0.8675677393163953
79,59,0.9043505995401314
346,240,0.8521609412772315
495,167,0.9483575715816447
112,162,0.9471120459160635
248,222,0.8593871699912208
382,241,0.8581454232335091
95,238,0.8704080395400524
79,105,0.9575738055365426
485,133,0.8837725277990103
547,238,0.8907066557024207
600,219,0.914016881691558
106,97,0.8720852535750184
248,233,0.9748716194714818
248,248,0.8691436307770866
346,133,0.8571158780073996
459,135,0.9261998379869121
152,127,0.919657155339207
346,95,1.0067173620419843
248,81,0.9802509540958064
21,248,0.9084001829448555
42,133,0.9488184042274952
248,241,0.8504489128078733
340,219,0.890505962073803
340,135,0.9164843947759697
319,190,0.9088505596986839
248,34,1.016617060239826
29,216,0.8761595439698014
385,126,0.9025972513481975
238,248,0.9054949496473584
334,222,0.8811666233731168
36,219,0.9099359577521682
382,126,0.8719109226284283
471,194,0.9886852391729397
106,170,0.8865725483213153
452,33,1.0100429068718637
77,170,0.938187019101211
346,248,0.8817484222485551
32,69,0.8869697273309741
29,185,0.8779702277721039
334,114,0.9009677145097937
346,238,0.8582559421650201
184,54,0.8565054972256932
56,168,1.099249383168561
471,108,0.9631710442315254
365,131,0.999532676900604
369,248,0.9067042962248836
133,33,0.8765230955822128
199,48,0.8825586142816714
346,144,0.8823917069073234
346,202,0.980709840410522
418,202,0.9538244770041534
346,107,1.0690637449068683
96,222,0.9084292176578727
494,144,0.8940437088853547
472,114,0.9175472770418439
141,110,1.0590049548606788
422,219,0.9597384584069785
346,36,0.880628474588905
21,127,0.9230069402339203
229,97,0.9093867441905397
511,126,0.9210682990295547
511,248,0.9213983363338879
248,149,0.8357528714197022
340,222,0.8873633385768959
32,127,0.9034649160291467
369,135,0.9225873635150492
502,246,0.9893160802977425
377,245,0.8953127249010971
121,149,0.9669924321351573
472,245,0.8948333018592426
96,245,0.9166242027921336
26,126,0.91971953106778
346,12,0.9154093502355474
319,222,0.8498524666896888
56,115,0.9003112060683114
567,245,0.9316766262054443
53,12,0.8997589328459331
248,97,0.8385480998882225
64,222,0.9778893852739462
238,241,0.8892903168286596
530,248,0.9551641565880605
445,238,0.9483346590506179
261,59,0.942947511694261
410,87,1.020677227260811
53,48,0.7999515235424042
21,222,0.8987750238073724
248,127,0.8794916990612235
272,222,0.965361501888505
490,93,0.9362052705671106
318,91,0.933287909786616
490,185,0.8895872080964702
133,248,0.9276355499667781
598,241,0.9094995769805142
490,48,0.8330834609057222
164,229,0.9263922928699425
184,149,0.8696503979819161
250,54,0.8716766972626958
184,127,0.8927919375044959
496,170,0.9696815588644573
557,114,0.9482119413358825
238,245,0.904214828142098
377,222,0.8871870402778897
21,238,0.8846384769006234
61,170,1.0576277364577567
598,221,1.028651759294527
164,174,0.8739741646817752
291,115,0.9017747904040984
261,188,0.9194941482107554
559,54,0.9337788604898378
591,111,0.831516407430172
266,133,0.8889283460697958
199,111,0.8903569154374834
35,139,0.9896652792979564
323,69,0.8998210722846645
333,229,1.0160681951258863
184,138,0.9146960851337228
227,201,0.9602702877351216
106,158,0.9179012253880501
246,158,0.9680799623685223
369,115,0.9095195043565971
340,245,0.8985551859119109
533,69,1.0672482941299677
323,219,0.9016724106456552
248,144,0.8694546627146857
266,245,0.9060579065366515
21,54,0.8830114613021058
402,248,1.0044542255013116
595,219,0.9944426489195654
407,219,0.8828249690788132
472,222,0.8886984384485653
110,238,0.862116167055709
261,219,0.9446811154484749
46,54,0.9380543427541852
480,248,0.8884642847946712
112,238,0.8809975842013955
356,248,0.9595688224903175
121,248,0.9788349821631398
597,248,0.9236339862857547
537,248,0.9517337062529155
142,170,0.8542560352278608
104,248,1.0939549898196543
515,246,1.0764029646026236
112,246,0.9116490451352937
133,219,0.9141329920717648
518,170,0.9453603480277317
66,115,1.094771035015583
600,26,0.9468724698360477
604,248,0.8855512839342866
459,80,0.956220828262823
547,170,0.9035680461674929
152,54,0.8756995386044893
96,54,0.8885539195367268
511,238,0.90300409921578
32,248,0.8888870083859989
561,170,1.0572429514889206
250,170,0.8911643837179456
335,246,0.9865351638623646
238,54,0.8819402530789375
152,170,0.8962370367454631
106,92,1.0249921019588197
523,238,0.8952973958637033
396,219,1.0482599368052823
319,238,0.8358976761145251
106,54,0.867063150874206
511,188,0.9063394644430706
581,238,1.0181783821899444
334,238,0.8681935025379062
242,238,1.0789448488503695
53,248,0.8571256910051618
261,222,0.941775339522532
580,170,0.9149769480739322
334,219,0.8804849024329867
411,219,0.9571207828287568
248,245,0.8688891492784023
546,219,0.9474831303315503
346,69,0.884363303227084
409,219,0.9009904148323196
414,79,1.1008316452415394
601,248,1.0443592478654213
254,91,0.8788224277751786
608,144,0.8636796276800202
291,54,0.8787509496988994
412,219,0.948266056499311
377,219,0.8863941899367741
56,170,0.8916856146284512
346,149,0.8533336078482014
428,248,0.9260347187519073
169,170,1.0716029070317745
513,219,0.9190644454210997
27,241,0.940513953233936
319,205,0.822904199228755
143,238,1.01046931703708
164,29,0.9374683297106198
50,167,1.0001643331987518
459,126,0.9065611929233585
26,245,0.9120009211557252
422,248,0.9708499130127686
346,190,0.9345172473362514
604,219,0.878664809545236
32,205,0.8532558086195162
254,248,0.8643118675265994
472,125,0.9291694568736213
248,126,0.8786348277436835
266,97,0.8865148276090622
377,126,0.9060492611357144
604,127,0.895649291508432
459,170,0.899373700310077
312,144,0.9195079541366015
317,2,1.0123856397611755
53,22,1.0116905916656833
106,248,0.8910155165940523
141,133,0.8838819712400436
346,232,0.8931614064744541
164,220,0.9475087361144168
62,54,1.0377606864619469
319,240,0.8370813227125576
604,97,0.8668235162539142
238,170,0.898590053830828
60,180,0.9480665730869597
369,218,1.110664417701108
271,219,1.0323097031297428
481,158,0.9206023844225066
172,170,0.9015645629593304
21,232,0.9176263330238206
219,128,1.009523524769715
421,94,1.030384830199182
421,212,1.0670449046551116
411,245,0.9644078529173774
255,248,0.9949974468243974
112,115,0.9040616056216615
238,127,0.9175904914736748
164,222,0.8825537588979516
254,222,0.8556441771132606
248,216,0.8759146683982441
385,232,0.9144962643539267
537,138,0.9544248490461281
418,215,0.9145119347210441
411,135,0.9685215561517647
333,248,0.995592982375196
261,167,0.9639959718499865
291,246,0.9148794795785632
106,150,1.0388515533081122
369,219,0.8984050263118531
319,219,0.8536064622125455
224,219,0.9396394853081022
319,241,0.843513052378382
207,165,1.0145764628957425
559,238,0.9284652939864567
310,111,0.8822600898565724
254,238,0.8420344176036971
412,248,0.9634241836943797
590,250,0.9982968318675246
261,170,0.945845602080226
319,232,0.8667855104930433
55,219,1.0915360799990594
323,245,0.9065776611013072
600,36,0.9322603266420109
502,114,0.9873026148416102
248,48,0.8137823436409235
69,97,0.8797627259045839
553,127,0.9597928899207285
291,248,0.9020643330046109
378,188,0.914829773296203
251,205,1.0665824647460664
77,97,0.9173968970509512
327,48,0.8961909094027111
53,246,0.8721268413854497
250,246,0.9102203516023499
445,248,0.9767696303980691
21,229,0.9471283366105386
334,178,1.0348442263701665
369,111,0.8717951908973711
96,238,0.886993477919272
248,185,0.8716341927647591
371,238,1.005542941391468
95,174,0.8915458471913423
101,219,0.9466131781893117
164,238,0.8712126979870456
248,62,0.9072275968002421
316,9,0.8972797541812595
297,42,0.9893566484430006
172,222,0.8943735720323664
320,248,0.9811526177717107
106,162,0.944081229290792
106,138,0.9102394900151661
112,93,0.9331173439111028
327,111,0.9170303759830338
80,144,0.9833550352071013
494,165,0.9751300598893847
441,219,0.9183838644198009
490,216,0.8946393416263163
319,154,0.9114088341593742
128,133,0.9091461255614247
261,248,0.9542030689439603
604,245,0.882250907897417
248,111,0.8305967051668891
36,78,1.0177082802568163
112,48,0.8631001504005066
3,183,1.0201203187794559
57,245,0.9704219634378595
96,135,0.9358690934189197
152,222,0.890993634105793
141,48,0.8488987183996609
6,205,0.9092609355492252
342,248,1.0528090877591498
16,219,1.0466012550251824
137,93,0.9901332057613347
409,248,0.907099398119109
62,170,1.050373844636072
333,127,1.0056049594921725
250,124,0.9991868899336883
537,219,0.9348173728212714
96,219,0.9062906971999577
465,248,0.9397191453192916
61,248,1.0607171303459577
21,220,0.9684788683163268
56,79,0.942485895540033
95,77,0.9212706099663462
380,248,0.9313782746903598
346,162,0.9365404979991061
96,115,0.9165499354047435
414,219,1.078517640807799
509,219,1.0285336433776788
205,248,0.8956818484834262
428,170,0.9124735293111631
496,220,0.9879960556115422
604,246,0.8988909441395663
506,238,1.0394216158560343
319,246,0.8739477575623563
96,246,0.9238706236439092
133,54,0.8979711809328624
340,115,0.8985417128673622
409,222,0.8999196554401091
377,170,0.8923799337020942
39,219,1.011519470917327
333,219,0.986675087695143
480,167,0.9003462021106056
604,216,0.9121418009911265
45,10,0.9000419915121581
248,167,0.8786632402666977
172,54,0.8795773583863463
411,115,0.9726831459307245
132,54,0.9297582650823253
21,246,0.9212730526924133
385,222,0.8948375627930675
32,170,0.884696667481746
518,238,0.9328309425285884
136,238,1.1159197108021803
459,205,0.8600114333842482
248,115,0.8706178058470998
523,245,0.9133355729281902
492,219,1.042255766157593
305,115,0.9925941774355513
27,233,1.0476707944846047
184,26,0.9118564525353057
445,219,0.9649781403797013
312,71,1.0122459776965635
133,170,0.9233039229043892
608,181,1.0441814786089318
56,245,0.8919835537672043
133,48,0.8623802268079349
448,149,0.884025514125824
26,115,0.9211588289056506
291,241,0.9013539073722703
16,127,1.0618833005428314
604,79,0.9351673051049667
224,127,0.9523011041539056
378,59,0.924856994700219
544,97,0.980479993325259
56,158,0.9223368508475167
205,10,0.9309029729504671
600,59,0.9288358706980944
600,54,0.8987849062042577
480,224,0.9113792777061462
26,170,0.9139459931424686
266,240,0.8936403997774635
422,115,0.9675280501334262
152,245,0.8979742102591055
96,240,0.8962052491094384
53,115,0.8583115961934839
199,33,0.8752750328608921
69,213,0.9890986490063369
494,97,0.8827548541760605
346,205,0.8429515585303307
346,245,0.8847830157194819
382,158,0.8955759571066925
346,158,0.9084031379648617
323,235,0.9774559757206589
505,223,1.0246389236833369
106,238,0.870538162865809
53,111,0.8146110038672175
604,222,0.8747880816725748
141,224,0.92410851589271
557,219,0.92800963137831
266,219,0.9018833179559026
490,54,0.867593345365354
121,127,0.9944306731756244
580,230,0.9304026642016002
224,125,0.9515417340610709
155,170,1.0334506487207753
445,245,0.9672082188938346
346,222,0.8738243079611233
459,144,0.902006844324725
523,29,0.9563313775828907
413,127,0.9795160639498915
141,170,0.9081024697848729
526,118,1.0175348812980312
567,170,0.9317034302013261
184,74,0.978997317808015
208,219,1.0553332402237825
490,233,0.9834199119359255
205,167,0.9185915882033961
87,222,1.0055339100903697
436,219,1.112685133836099
319,122,0.9183159433305264
184,188,0.8672344109841755
511,54,0.8999999995742526
507,245,1.0677123325211662
327,78,1.0619842748024635
56,219,0.8864195357475962
219,127,0.9618066605180502
133,232,0.945317166192191
298,192,1.0071184004523925
319,170,0.8529126904904842
254,246,0.8767500285591397
386,238,0.9940474123827049
591,138,0.8786155677267483
266,246,0.9238682511661734
319,5,0.8869965410392199
47,55,1.0039504189044237
133,69,0.9282665848731995
53,97,0.8306053312761443
270,159,1.038386812599908
353,240,0.856662488409451
340,236,0.9762117007215109
490,210,0.9629433655313083
411,54,0.9480251588725618
199,205,0.8858977513653892
365,128,1.0601026749271634
248,54,0.8451879184160914
520,122,1.0072325433471374
490,213,0.9378086430951953
409,93,0.9502982263054166
518,54,0.9199353721258896
254,247,0.9082038658005851
514,219,1.00837736630014
514,170,1.019639534077474
53,54,0.834491919193949
604,54,0.8617337859634843
336,238,1.0104971581271716
164,79,0.9442751934485776
172,219,0.8929239527455398
295,170,1.018694436975888
472,188,0.8770881375031812
472,238,0.8782576333199229
240,219,0.9632728291409356
253,248,0.9894983555589404
411,248,0.9714959791994521
523,115,0.9204379548983914
242,248,1.1089496687719864
591,219,0.869219156514321
286,236,1.0478381366701797
254,1,0.9711830699816346
184,128,1.01225202716887
92,174,0.9301470161548683
88,219,0.9570696399148021
290,54,1.0846068151295185
240,248,0.9764416872390679
21,235,0.9884363168218572
128,170,0.944936732894608
594,248,1.10423400439322
291,170,0.8942872131509441
396,248,1.064679464591401
580,235,0.9702138645308358
523,232,0.9222001410089433
353,248,0.9096837416291237
523,124,1.0094162997390543
85,90,0.9451314709814531
71,80,1.0674215438775718
36,222,0.9039565739221871
152,68,1.1127915806802255
95,248,0.8945617915264198
264,97,0.9709047951868602
297,187,1.0330980132733072
319,57,1.0498804048235928
423,219,1.0829228298472506
523,170,0.9097108212964875
270,249,1.0529086503333278
116,166,0.9842449777892658
590,249,1.0459752551146917
169,219,1.066870381789548
32,224,0.9168990744011742
19,91,0.9523531945222723
133,213,0.9901597018885825
377,158,0.923621683514544
421,73,1.0581660832145385
141,127,0.9246850947716406
346,246,0.8973979002663067
36,125,0.9404969045094081
53,224,0.8791666744010789
553,222,0.9221835627187309
53,236,0.9328936684344497
53,181,1.0474271320604853
53,10,0.8956534670931953
70,54,0.9617096845592771
323,128,1.0367084705669964
377,69,0.892181825957128
557,222,0.9214927937303271
566,185,0.9345142468810081
56,127,0.9132378181176526
381,54,1.026768789759704
301,222,0.886974151645388
114,167,1.0539928121226174
523,54,0.8924815745225975
131,60,1.0085336438039252
134,174,0.983829032097544
409,115,0.9074448746229921
260,143,0.9939047510602644
315,191,1.039706289562933
323,127,0.9254352099129132
53,213,0.93318710146871
319,165,0.9610986291830029
88,238,0.9565325959452561
291,127,0.9117153308221272
106,41,0.953314241820148
388,133,1.0351476033184943
319,79,0.9175963280722499
300,236,0.9752047546207905
96,114,0.9459333350615842
608,240,0.8407537607210023
6,143,1.021654496235507
459,127,0.9144312556267583
601,127,1.0494342047188963
69,48,0.8545190617442131
608,230,0.9079534489262316
53,33,0.810722102011953
29,59,0.8785760140911277
328,248,1.1094794374491488
56,54,0.8732263711946351
171,170,0.98889444116503
2,238,0.9885314274579287
591,170,0.8730957720960889
567,219,0.9195539876818657
27,153,1.0888311477111918
518,69,0.949562527771507
84,54,1.0558040734114391
239,219,1.0240259489842825
444,170,1.046186773372548
353,170,0.9003219492733479
580,162,0.9550039784184524
226,140,0.9463323807077748
46,248,0.9686303450060743
323,126,0.917819620775325
145,54,1.0205381686932273
546,248,0.9565569529575961
568,170,1.0357663495732206
385,80,0.9402943652655397
233,222,0.8930932488292456
142,219,0.8590096749830991
600,248,0.926726009696722
95,1,0.9921375503098326
567,54,0.9036549212677139
604,238,0.8638310612046293
145,69,1.042092061069395
225,54,1.09404289030603
565,219,0.9773716224091393
523,93,0.9586822399204331
305,246,0.9995131556476865
340,149,0.8623600035373654
334,127,0.9117490758321115
471,193,0.952295401266643
327,115,0.9587765272174563
184,133,0.8597513171178954
382,115,0.8711510907326426
459,22,1.004908052672233
459,202,0.9880017592305583
346,204,1.0595785863364913
574,245,1.1038637427347047
427,167,0.9961948341556958
379,219,1.0969593024679594
184,79,0.9298575813216823
68,219,1.0508554780057497
382,159,1.0175998687211956
404,127,1.001945380919746
106,153,1.0305428483656474
608,97,0.8416243498878819
261,29,0.9960360851671014
412,54,0.9403109992189067
233,245,0.8992705245535555
106,126,0.8946697083967072
393,80,0.9959453267178365
172,114,0.9260391744651965
98,129,1.0485397635826044
490,50,1.0626603503312384
56,167,0.9185584661151681
415,127,1.0303059337394578
531,182,1.0402744061180524
206,222,0.9952972333745232
79,210,0.9763063123183591
319,88,1.0291657912145769
556,222,0.9261092016739505
305,126,0.9948564296854394
96,26,0.9427339667454362
254,115,0.8703128078154155
199,31,0.9432200958420124
21,100,0.9597056795443807
418,77,0.8938029259443283
391,29,1.0015881265779691
97,241,0.9781933480075428
327,222,0.9506412127188274
274,219,0.9783016007526645
523,222,0.9051077922007867
112,240,0.8874790979815381
224,245,0.9328265935182571
169,248,1.0790833394442285
269,127,1.0267226864982928
346,170,0.8752556605530637
116,113,0.9427685950483594
294,219,0.9974104134099824
110,219,0.8783637349094663
378,167,0.9443321001350081
17,33,0.9281685115503413
138,54,0.9992248461099474
459,220,0.9536131170711347
53,133,0.8296444181885038
222,97,0.9309777511017663
304,97,1.0356887536389487
382,33,0.82790282741189
421,52,1.0501357125384467
508,239,1.0181926381109017
53,59,0.8584280599440847
490,170,0.8822578737246138
459,114,0.9247732268912452
472,59,0.9032679689782006
46,219,0.9601782876499263
597,170,0.9149681681467753
322,219,1.063396309901561
299,219,1.099497739159103
335,248,0.9941371503685202
32,238,0.8656928861247641
530,219,0.9399113053722041
428,163,1.0349756527159895
254,79,0.9135305918753147
121,26,1.0080386469406741
422,170,0.9642780179690037
377,238,0.8711833347167287
430,219,1.0336084927299194
576,248,1.0756271305893148
96,126,0.9227347522974014
601,219,1.0396442553028464
141,248,0.9154933472829205
106,242,0.9587299405663673
297,193,1.0129307132280831
292,54,1.065299631761653
124,245,0.9602426455489227
206,170,0.9953838320715087
490,59,0.8668328717883144
495,40,0.9450693380619798
382,224,0.8925190142222813
184,126,0.8946312979928085
533,248,1.0714239245280623
291,114,0.9266049018395799
472,126,0.9009688775986433
410,76,1.003167868724891
319,115,0.8614728192665747
432,245,0.9134552047720977
269,229,1.0160547558085196
369,127,0.9184057205649359
459,31,0.9542870158994836
559,93,0.9958409533303764
418,97,0.8615531447742667
382,238,0.8492143031741891
523,223,1.0003567763737269
531,207,1.0045689506306579
608,248,0.8700811168445008
422,245,0.9571167585839119
421,23,1.0474893909080751
369,51,1.0440215415188245
569,97,0.9954958176240325
89,48,0.936167840978929
53,242,0.9325766004621983
243,167,0.934571289856519
597,114,0.9416161834129265
122,240,0.9277350232005119
224,222,0.9298753014632634
421,44,1.0798532983254907
238,111,0.8767371637347553
142,109,0.9234970727536295
385,219,0.8933050781488419
494,133,0.8789182909032596
250,222,0.8882420701639993
161,158,0.8670910684657949
287,248,1.0698341357388668
471,196,0.9727315506232637
112,126,0.9079512389642852
413,222,0.9706417742584433
162,205,1.086014323069581
184,122,0.9319146320755992
53,127,0.867202605519976
199,26,0.9755215572991541
384,248,1.1223140422786986
369,245,0.9054358569639069
36,114,0.931100383400917
159,236,0.9884314087352583
409,56,1.0092142833662885
385,245,0.9026740714907646
36,127,0.9334234747303916
260,33,0.9358301905116865
409,48,0.8596599240388189
2,127,1.0335242271955525
385,63,1.064222901926509
422,240,0.9445141532591411
323,246,0.9170165482376303
224,54,0.9248267837933132
112,241,0.8907441145607403
597,219,0.9163267411557692
305,93,1.017628905230335
430,229,1.0501495759402002
580,246,0.9277172610163689
586,219,1.112805537879467
159,97,0.9283000075125268
132,97,0.9255352384809937
549,9,0.9972653059022767
428,219,0.916216781096799
369,170,0.8990107968981776
565,238,0.9670930909258979
465,54,0.9209832187209811
250,79,0.9498413402054992
95,170,0.8842960947326252
145,248,1.0478823922042335
340,238,0.8742034990074379
327,54,0.9433782930885043
152,91,0.9109295061124223
385,127,0.9171824375433582
128,97,0.9145504105836153
248,170,0.8701971950275558
104,219,1.0830615293899817
418,224,0.9003869997603553
92,248,0.9523090619061675
559,219,0.9452487535641662
205,246,0.9105194679328373
305,170,0.9840732703783682
459,48,0.8445220052131585
356,78,1.0592367182252929
19,231,0.9245225018156427
327,246,0.9643472715147904
409,245,0.9073456712067127
474,167,1.0616884824620294
370,33,0.9743331521749496
45,167,0.911899056817804
248,210,0.9498325775244406
549,167,0.9855299625279648
248,240,0.8437314592301846
26,248,0.9163904115557671
250,125,0.9404581167868206
523,127,0.9320116867976529
544,33,0.9693696549095746
385,188,0.8706312631922108
106,89,0.9816961888489979
110,170,0.8831060140593243
261,221,1.0462222173810005
92,238,0.9383916842884251
418,31,0.9342991246708802
121,245,0.9834537224045822
1,111,1.0089106261730194
597,245,0.9170500960109556
352,248,1.0602226982425367
346,51,1.0213644114056868
57,248,0.9660777838268716
490,105,0.9587532861956528
261,158,0.9627493909959283
96,128,1.0447952751336353
234,113,0.9550231083163193
228,97,0.9287809843995741
377,246,0.9066584546651159
133,111,0.8785917720358286
294,115,1.0101704065288817
325,170,1.1091636222388064
258,240,0.9205098301172256
604,221,1.0087886617652007
496,67,1.0803469440101512
261,127,0.9659803597522634
133,245,0.926795137247869
283,245,1.0640836390001434
250,188,0.8819702288934163
106,149,0.8616982572712004
199,222,0.9405718771740794
556,122,0.9703973529062101
80,133,0.9747233422739165
300,131,0.948814082890749
559,248,0.9587702210992575
516,238,1.0044158253736637
518,246,0.9645946590795315
203,190,1.0191004702023096
238,224,0.9394635866795268
433,238,0.9984605966934136
184,13,1.0394627686057771
459,223,1.0037104420896088
591,79,0.9352700965745109
600,149,0.8998442223029477
106,233,1.0090908029648875
77,54,0.9196758062711784
93,248,1.0176313668489456
380,238,0.9002019518853298
323,170,0.9033408367208072
472,54,0.8743863802935395
172,248,0.9057851013328347
256,238,1.1252050191563154
133,115,0.9289657324552536
459,162,0.956075516130243
32,246,0.9032533493425164
21,162,0.961418358076896
353,115,0.9090461879968643
567,174,0.9100828074983188
53,26,0.8885772036654609
539,219,1.089262395698045
547,219,0.9045670126298708
254,162,0.9174102853451457
386,219,1.0185164543134826
272,114,0.9814498711909566
327,248,0.9583543890288898
53,55,0.9760900324576401
128,144,0.9324791644300733
547,109,0.9669463698353086
396,79,1.0663700375173772
480,185,0.8936602686132703
466,128,1.040723334399185
523,217,0.9417656062703047
382,127,0.8843920081853867
133,222,0.9160793274641037
418,91,0.884428508579731
346,165,0.9830074837165219
472,232,0.9073676009263311
41,54,0.9523633170340743
21,154,0.9699153644032776
32,126,0.8992353149556688
377,205,0.8739461318722793
206,54,0.9827232195862702
403,219,1.0900558648364884
53,205,0.8166097466434751
448,36,0.9079252460173198
122,41,0.9645083371017661
250,115,0.8981391776885305
567,65,1.0264598088605064
222,133,0.9297716146601098
542,245,1.0017143259091037
96,51,1.0654712580144405
143,219,1.0357695666274853
294,246,1.0151141440229756
490,224,0.9025727989418166
164,221,1.0166840662381478
301,242,0.9480649669255529
141,246,0.9246188652302537
248,205,0.8232394938490221
323,115,0.9121229238808155
112,127,0.9155673169131789
240,246,0.9783443348216159
346,5,0.9162995841886316
41,170,0.9623570842668414
57,246,0.9765883944928646
53,170,0.8516195320657322
78,219,0.999160203417497
23,219,1.0266651170594352
95,173,1.0270766360419137
253,170,0.9841098189353943
