HSCode,ShipmentDestination,dist
71,88,1.3194466424839837
55,115,1.3271210342645645
94,25,1.3094503187707491
22,82,1.33565896323749
48,87,1.2654436933142799
52,24,1.3006858006119728
59,59,1.323987039072173
87,52,1.2937954744723226
12,112,1.3135091912533556
74,116,1.306449759219374
75,38,1.316797106393746
94,23,1.3027252427169256
35,85,1.2891903346670526
84,113,1.3061785697937012
16,91,1.3082928210496902
27,52,1.3116303980350494
72,38,1.308982904468264
43,24,1.329503785286631
98,120,1.2982884182461671
55,116,1.3243794845683234
98,30,1.3049784515585219
51,89,1.3235987286482538
57,97,1.3082295347537314
26,114,1.2250959854240395
98,7,1.2865821453077453
76,88,1.312154933810234
30,99,1.3177924369062697
98,40,1.2995095838393484
3,18,1.2983773308140891
37,13,1.2848569503320115
86,69,1.2191063832225544
16,59,1.3148889733212334
64,54,1.3300016011510576
98,97,1.3210643412811416
57,105,1.2880687777485167
70,116,1.3027310807790076
69,38,1.3030620398265975
29,64,1.32709929559912
88,38,1.319457976945809
95,72,1.3164169490337372
47,59,1.3302349810089384
18,37,1.2712103575468063
93,23,1.2949805371463299
34,27,1.3062095163123948
60,83,1.3125939635293824
36,85,1.274677021695035
93,97,1.3203978453363692
45,24,1.3311472215822764
83,0,1.3373056607586997
35,42,1.3133397560034479
72,22,1.3328505818332945
13,59,1.3124171027115412
42,97,1.3214318880013056
87,57,1.213783849030733
92,40,1.3084346524306707
46,13,1.2773279968116964
37,64,1.3265286598886763
76,99,1.3227616931710924
95,6,1.3381862321070261
75,0,1.3157307356595993
83,23,1.2555486900465829
64,22,1.3543293263231004
83,114,1.2555198292580567
88,4,1.3424017674156599
91,85,1.3165268855435508
57,79,1.3010731020144053
85,18,1.3275061739342553
92,100,1.3254983680588859
73,113,1.2952596577150481
96,106,1.2998677949820245
81,38,1.3256772756576538
60,42,1.303649552166462
5,115,1.3098651000431605
48,47,1.2751440671937806
48,74,1.2703839428722858
86,89,1.3296905351536614
87,7,1.2283486757161362
29,6,1.2967646366783552
81,89,1.328274219696011
29,51,1.2967804329735892
84,38,1.313441393630845
36,24,1.3178803250193596
12,105,1.3127507854785239
7,4,1.319096283188888
94,105,1.316741121666772
98,60,1.3105935454368591
40,115,1.3137787963662828
91,58,1.31170155107975
60,102,1.2733764052391052
49,83,1.2945314358387674
48,0,1.342655475650515
91,37,1.3308691850730352
67,109,1.3234698815005166
37,40,1.277684500174863
22,83,1.319019568817956
63,51,1.2876784854701586
66,99,1.3409895694681577
97,79,1.284391553806407
71,89,1.3117260805198125
72,88,1.319047168961593
85,51,1.2973279756094729
26,115,1.3106761851481028
38,83,1.2986783949392182
43,91,1.329477350626673
68,115,1.3168019184044428
71,18,1.3112247873629843
1,43,1.2030762295637811
53,97,1.3205351425068719
77,24,1.3147175567490714
41,24,1.3261169216462545
81,9,1.3190837294927664
53,13,1.3020118006638117
41,88,1.3282462188175745
83,52,1.3060521983674593
51,79,1.28633426502347
54,116,1.3002864196896553
30,81,1.3035107888281345
97,116,1.324610905987876
27,112,1.285565823316574
64,27,1.3363318528447832
10,115,1.3236263522080012
48,91,1.3269323813063758
91,14,1.320343662585531
79,58,1.2476883313751645
31,115,1.329166048339435
16,88,1.3096358531287737
12,35,1.3290341698697634
35,37,1.3090310777936662
42,0,1.3526016197034292
35,98,1.2620713936963253
88,116,1.3239279059427125
73,89,1.307571547904185
71,91,1.316069381577628
92,97,1.3234021003757204
96,45,1.3128123730421066
86,116,1.3299754645143236
62,38,1.3019521555730276
37,77,1.274407013718571
47,35,1.3058350352304322
15,91,1.307646471474852
94,30,1.3278672759022032
77,79,1.28263063655634
48,120,1.2861739216106278
16,22,1.322529530950955
10,22,1.338318149958338
88,40,1.2628524751136345
17,9,1.303371619965349
29,35,1.3106701076030731
77,104,1.3099758859191621
98,52,1.3215891048312187
47,51,1.2904874384403229
27,113,1.3181941913706916
87,9,1.3063155923570906
37,59,1.3350283737693514
42,8,1.285672944970429
65,30,1.288325270903962
58,116,1.3058279656938143
92,42,1.3347538454192025
27,79,1.2989524091993059
85,89,1.3278047144412994
98,77,1.309927101646151
96,46,1.3237975101385797
48,15,1.284604518541268
94,67,1.3137805280940873
83,59,1.3316711144787925
77,100,1.2941629375730241
30,38,1.2976891249418259
95,12,1.324332771556718
78,113,1.3022166836474622
87,81,1.316976502005543
85,59,1.3391383247716087
77,38,1.306245321141822
52,75,1.1901495148028647
44,115,1.312350528580802
91,52,1.334380207317216
75,18,1.3187427957143103
98,35,1.3173929559332984
44,37,1.2962913082114287
87,59,1.326741836965084
35,97,1.3050597033330373
89,109,1.2613236965345485
26,6,1.2513284566146987
37,88,1.3272582941821642
97,18,1.3235904553106852
29,82,1.3444154475416457
93,103,1.291890949010849
85,109,1.3066278621554375
19,89,1.3005893539105142
98,117,1.3002382900033678
98,15,1.3029589823314123
9,91,1.3019397620643889
36,71,1.2726087124984977
97,46,1.2911583163908549
87,45,1.2474137603172235
36,46,1.2965443336537905
36,9,1.3091178387403488
60,51,1.2841781138309412
93,109,1.32665453851223
60,97,1.300773384315627
54,6,1.220568138440805
43,54,1.32357229079519
63,115,1.3215307976518358
80,24,1.3139739025916373
81,115,1.336260708315032
95,31,1.3248839325138502
0,88,1.3045003728142806
43,47,1.2737852244504861
90,77,1.3279617077537946
69,64,1.3087059089115687
53,100,1.318459717290742
43,89,1.326114823775632
93,98,1.2915869738374437
17,38,1.3062580525875092
47,0,1.339632433440004
26,91,1.309474174465452
54,42,1.2794104952897345
95,77,1.3364923021623067
26,25,1.2311781809798308
64,51,1.300025394984654
65,91,1.3301413272108351
69,116,1.308146602341107
22,13,1.2810193417327744
81,40,1.2697776037135295
51,32,1.2382109090685844
10,64,1.3220620219196593
14,37,1.3028118104806967
95,108,1.328746150646891
32,88,1.3105517710958208
48,85,1.2898186439914363
53,0,1.352686577609607
51,97,1.2945228485124451
7,42,1.2835105923669679
69,37,1.2915669434836932
17,4,1.3272727046694075
30,64,1.3031886092254095
41,85,1.2776829515184676
48,88,1.3266107589006424
65,115,1.330580541065761
29,54,1.3265585069145476
0,37,1.28598178550601
65,8,1.27048946544528
83,115,1.3265951126813889
78,51,1.2776714589646352
87,114,1.2257177385368518
12,45,1.315943721149649
76,54,1.2894630251186234
82,107,1.1947345579309123
30,83,1.3033030171479498
5,83,1.3056999551398414
95,110,1.323612239743982
77,35,1.285618211807949
17,116,1.3119224671806609
14,85,1.262827387877873
57,64,1.3246408360345023
48,58,1.2868283550654138
81,42,1.3207936925547463
84,115,1.3236948315586363
67,53,1.2788660669965404
27,9,1.3196215054818563
37,115,1.327073144061225
38,4,1.3149837883455413
74,91,1.3098146564194135
64,109,1.3186159219060625
52,35,1.2607562933117151
16,37,1.289421978273562
16,112,1.2565091925540142
94,85,1.3193415658814567
22,7,1.2559506813912387
97,24,1.3264392699514116
85,83,1.3279597886971064
16,51,1.270477943122387
49,24,1.2957159408501215
18,64,1.2897994060601508
10,13,1.2774323310170854
35,46,1.3066043960196632
37,82,1.3410775384732656
51,116,1.3232749540890967
57,120,1.2850585457469736
97,27,1.3225498316543443
95,32,1.3221707439848356
41,37,1.3084761606795448
3,20,1.2005075852253608
9,64,1.30097674791302
91,103,1.300308690539428
12,51,1.310579389333725
96,112,1.306783209421805
66,59,1.3344892646585191
7,37,1.2903413070099694
66,18,1.3206716978124209
51,113,1.3132362408297402
87,64,1.3204206473061018
27,13,1.2894947933299201
71,22,1.3323857060500555
65,42,1.3193744410361563
75,89,1.3187074522886957
29,27,1.3265448595796312
92,35,1.3266482182911463
70,24,1.3035734806741988
16,82,1.3145934141107969
22,35,1.2990860853876387
84,64,1.3213438232030188
90,96,1.3164313722934042
36,97,1.2933253337230002
85,38,1.323500577892576
93,70,1.317493929394654
65,54,1.32364834100008
64,59,1.3426220268011093
47,54,1.3217067729149545
94,47,1.3171007367117065
60,112,1.283308180315154
26,24,1.3095418523464883
29,5,1.2841507787150996
93,85,1.3069864687110697
67,102,1.3006646164825983
98,13,1.2986898321126188
82,104,1.2917637803724833
81,85,1.2833855508693628
57,35,1.3076693756239754
37,79,1.2942061993692602
64,100,1.3167148445333754
21,45,1.2274884169123002
53,58,1.3014159117426192
95,117,1.3281496816447802
67,93,1.298212079597371
43,85,1.2910987394196647
57,75,1.2788893625672375
92,109,1.3292597106524877
47,60,1.299797385931015
82,24,1.3111825957894325
20,38,1.3088175782135554
80,113,1.2998724420155798
85,4,1.3474485576152802
63,22,1.338762681399073
98,45,1.3070965568934168
21,37,1.2956766454236848
53,105,1.3042689902441842
41,116,1.3243447265454702
77,85,1.271872737045799
81,100,1.3088387378624506
90,92,1.3125205550874983
2,38,1.2921166132603372
18,104,1.274771613468017
52,83,1.2996363991073199
92,37,1.3303868589656693
12,102,1.3121423721313477
78,38,1.3060874241803373
42,46,1.3235820616994585
87,103,1.2509403287300043
90,7,1.3072036930492945
6,22,1.3248149188501495
10,83,1.3230575770139694
49,52,1.2671253498161346
60,13,1.2797456224049841
77,54,1.3049079908856325
21,99,1.321936724441392
84,83,1.3173606448939867
60,12,1.2704079414584808
60,100,1.2986114493438177
37,24,1.3277568657483374
59,54,1.3013993161065238
47,112,1.292705817946366
49,88,1.3002336147640432
38,115,1.301410579255649
45,46,1.3118581186447824
60,14,1.2892284910194576
88,45,1.2520894575864077
16,58,1.2565657693360532
98,79,1.3104531945926803
46,22,1.3418823033571243
51,22,1.3418624209506171
92,85,1.3125586525670119
48,100,1.3054682399545396
95,33,1.319664596446923
81,3,1.2343033121100493
55,82,1.3299721160105296
66,38,1.3174525797367096
67,75,1.2929500469139643
9,4,1.3149946661932128
50,84,1.245590371212789
27,0,1.3348366703305925
5,120,1.248060674406588
35,117,1.2805920291159834
85,37,1.3174841670053345
7,105,1.2448592111468315
29,40,1.2932925096579961
12,70,1.3236624662365233
92,79,1.314754812845162
95,114,1.321213064449174
93,30,1.3151879182883672
93,60,1.31591263626303
45,120,1.2847963635410582
47,37,1.3113251136881965
96,109,1.3266296918903078
94,15,1.3236893766692706
18,97,1.2581659695133567
64,119,1.2673044428229332
47,120,1.2834434328334672
67,117,1.3005582094192505
51,107,1.2343283343527998
91,109,1.333588210599763
70,52,1.2727436201281048
83,99,1.3455572639192854
96,25,1.2965344379522972
55,24,1.32732235959598
35,87,1.2658138166048698
22,9,1.316015464918954
95,7,1.3156239922557558
79,35,1.2678010876157455
41,115,1.3253636062145233
2,83,1.2958794172321046
83,13,1.2842314376362733
29,71,1.2921760539923395
91,8,1.2991095291716712
27,102,1.2742002297724997
39,24,1.3094622226698058
45,32,1.2791436756295818
62,22,1.3235485330224037
86,91,1.3338811142104012
86,81,1.3310094049998693
53,47,1.295803728912558
47,27,1.3228468320199422
13,4,1.3171223678759165
97,38,1.3202962098377091
33,38,1.2983035961432117
25,38,1.297167558223009
47,109,1.3134214282035828
42,35,1.3212645064507211
52,116,1.2986257736171996
97,81,1.3251102289983205
22,64,1.3207292365176337
93,32,1.3007582181266375
92,82,1.365108656031745
85,111,1.2436233998409338
95,90,1.3241364445005144
78,88,1.31764510593244
74,115,1.312563986650535
46,82,1.3272250528846468
53,20,1.3007130633507455
55,88,1.327849272106375
50,99,1.3306243132267679
45,54,1.3271248947296823
23,115,1.3049158134630747
35,35,1.304477483034134
65,97,1.3104171007871628
47,99,1.347936994263104
17,18,1.3081028770123209
10,35,1.290799940271037
52,51,1.261120309787137
98,11,1.2927587117467607
19,81,1.3033401582922255
27,71,1.2814774867147207
82,116,1.3100257558482034
29,109,1.318643827523504
39,116,1.307347598884787
86,24,1.3314945953232902
42,112,1.305527834753905
36,105,1.2720000062670027
57,51,1.2899413018354349
25,79,1.2564437459888202
83,104,1.3178249523043633
69,97,1.2735849342175893
44,42,1.2932839670351572
95,29,1.3251324487583978
37,91,1.3289165943861008
34,42,1.2879693721021925
46,105,1.2686508361782347
87,115,1.3217830413154192
26,22,1.324527950159141
22,58,1.2778004491036492
88,113,1.3135205230542593
39,79,1.2625328444742732
76,91,1.3100956391010965
38,91,1.299893403691905
65,77,1.287982567612614
45,99,1.349796175956726
38,38,1.293498813041619
86,32,1.2375497839280538
27,100,1.308137524340834
39,88,1.3123426767332214
24,116,1.304283696625914
83,108,1.2701034817312444
69,22,1.324214681982994
7,50,1.1920640213148934
30,100,1.2791833047355925
86,83,1.3314490584390504
13,83,1.3009605748312814
63,108,1.270277983375958
63,4,1.3348162003925867
26,37,1.2912166980760438
60,0,1.3309810693774904
67,15,1.3046052094016756
60,79,1.291234862591539
60,37,1.2992426859480994
63,91,1.3221700266003609
36,77,1.2746098483247417
35,104,1.3197331066642488
78,35,1.2764515803594674
98,17,1.3015693777373858
38,52,1.2710268066148274
91,0,1.361354404262134
47,46,1.309286077107702
69,27,1.306229476417814
54,0,1.2951058458004678
39,13,1.2539413873372334
27,45,1.2819137094276292
93,117,1.3068725219262498
29,0,1.3422373958996363
70,18,1.299430998308318
22,73,1.2710497342715306
34,88,1.3122846622552191
69,81,1.3080531316144126
96,82,1.3568634284394128
0,83,1.2999718636274338
43,104,1.3208432655249323
52,81,1.2996460220643453
15,42,1.2883519929434573
84,59,1.3293241326298033
70,38,1.2985792830586433
61,38,1.2962165921926498
22,108,1.2687663310872657
5,27,1.3071602061390877
19,38,1.3004141364778792
15,22,1.3245091725672995
9,42,1.2777238078415394
52,18,1.2944420799613
42,104,1.3342458148087775
26,108,1.2381641593362605
82,4,1.3284419540848051
71,77,1.2265207099595241
59,0,1.312638294483934
83,46,1.3038244545459747
66,51,1.288975347897836
10,44,1.2385275585443847
18,13,1.2394063174724579
85,60,1.285541286425931
57,108,1.2881462946534157
77,18,1.3119333067110606
64,117,1.2922346799501352
12,47,1.307788179389068
58,91,1.3082589198436056
27,103,1.2767337244004011
50,109,1.292203470000199
67,90,1.2971682090844427
96,77,1.316318770604474
69,18,1.3043716549873352
64,77,1.2974730655550957
48,40,1.2841035393731934
77,0,1.3267625820423876
67,85,1.3033301463084561
94,75,1.3128005521638053
81,88,1.335250683661018
83,91,1.3272737307207925
42,113,1.3324644810387067
67,5,1.299677048410688
41,9,1.3151393341166633
22,60,1.290679163166455
70,83,1.3030602080481393
50,51,1.2738039584032126
53,79,1.313337811401912
15,120,1.2305961414073994
95,70,1.3371839885200774
87,18,1.314936603818621
71,116,1.3134603266205107
51,103,1.2545648770672935
59,89,1.3121618117604936
81,91,1.3342095358031136
27,23,1.2645280084439687
30,59,1.3136956574661391
43,13,1.2909041967775141
80,38,1.3089102336338587
87,93,1.2294280354066618
88,58,1.2714821376970835
94,66,1.3113624921866827
59,67,1.2449901883623429
93,79,1.313125494335379
35,109,1.3127222428364413
36,13,1.277085575142077
83,100,1.3033367352826255
77,37,1.3010592771960157
5,116,1.3067588870014464
53,6,1.3098750838211604
87,112,1.2641559738133634
83,37,1.3083759461130415
74,114,1.195844046239342
62,116,1.305457787854331
46,115,1.3269693404436111
49,82,1.3044437446764536
98,12,1.2941489613481931
81,112,1.2792232143027442
85,40,1.2742124670850379
19,22,1.3227036914655141
20,91,1.314145679984774
96,32,1.2989765868655272
50,38,1.3046714759298734
65,99,1.351099441094058
48,75,1.2686728984117508
67,30,1.3071285922612463
73,45,1.2233237554984433
51,46,1.2960697332663196
10,116,1.3221730589866638
12,9,1.336223229765892
95,20,1.3296133215938295
69,4,1.3260146634919303
0,115,1.3029772458331925
52,9,1.2858606385333198
67,6,1.310466889824186
67,40,1.3002431286232812
81,105,1.2817881360117878
29,104,1.326110458799771
59,4,1.3288877712828773
28,89,1.300031614090715
52,88,1.3046440577932767
52,37,1.2850456610321999
65,112,1.295127548277378
52,108,1.2093047512961286
55,59,1.3360005468130112
67,36,1.288115939391511
94,45,1.3224738091230392
8,22,1.326197295316628
92,15,1.3133157332028662
7,0,1.297152541577816
88,35,1.290304206843887
12,25,1.301946945488453
49,18,1.2921884368572916
69,100,1.2860856588397707
52,104,1.281277162688119
65,104,1.3267224154302053
75,117,1.2350787562983376
64,83,1.3333796858787537
3,37,1.2887255533465318
86,110,1.229092596630965
21,81,1.3076414998088564
64,37,1.3236084367547716
45,85,1.294490264329527
17,88,1.3154375766004835
10,46,1.2935095759374755
72,24,1.3157643271344048
85,32,1.2532458691192525
63,85,1.2827794762062175
97,117,1.245456336332219
84,4,1.3372318393417768
94,33,1.309176644044263
88,88,1.330084703862667
93,34,1.2980907405061382
86,20,1.2410579689645342
86,45,1.2549874524452858
36,72,1.2498741751769558
95,62,1.3251931379948343
98,112,1.304689200328929
14,35,1.2782185468822718
98,41,1.2803683275622981
90,25,1.309534361852067
42,52,1.3248809884701456
95,17,1.3308880850672722
35,0,1.3420042065637452
29,45,1.2912620561463493
66,53,1.2156548662377256
52,100,1.2731083344135965
59,85,1.2660836796941501
52,4,1.3157498368195124
75,60,1.2644580131662744
85,64,1.3333452812262945
57,71,1.2936891274792808
87,56,1.2148511009956044
32,97,1.2643082687365157
13,91,1.3013039188725608
97,14,1.2704657539725304
54,22,1.3173302220446723
94,101,1.3173517153731413
67,120,1.2970392405986786
45,37,1.3137078008481435
94,120,1.30388316405671
78,76,1.2261154731469495
17,52,1.290359100592988
45,60,1.3003568000027113
83,32,1.2592825166066177
38,18,1.2933624471936906
39,81,1.3080834192889077
48,108,1.2797374544399125
88,112,1.2700431203203542
96,117,1.3071759933871883
95,1,1.3226594775915146
69,9,1.2990495647702898
60,60,1.2914505654147692
34,9,1.3016385531851224
50,105,1.2663584277033806
76,24,1.309103130229882
83,93,1.26100734940597
50,82,1.327398887702397
50,37,1.2939942803766047
48,13,1.2852090309773172
65,37,1.313511251871075
65,120,1.2844817781421756
96,12,1.3009216460798467
95,119,1.3122059160045214
59,18,1.3076474038617951
45,100,1.3107044036899294
65,14,1.2966126412419336
98,111,1.290249562423144
88,83,1.3236437833734922
29,85,1.2955696433782578
83,42,1.315513628934111
88,100,1.302367321082524
30,42,1.2867401699934686
37,99,1.3459213418619973
97,100,1.3014850690960884
53,120,1.296847827732563
38,59,1.3098338938185148
37,52,1.3097474287663187
29,97,1.313101806810924
6,115,1.310819263969149
4,105,1.2433588161532367
46,4,1.3392547986337118
21,4,1.3240710528833526
21,18,1.3048908838203974
65,15,1.288077371727143
88,24,1.3259709562574113
46,27,1.3203446524483817
46,120,1.253463698817151
96,70,1.3166593377079283
57,0,1.3406630041343826
5,82,1.320449362908091
98,67,1.3016366543514388
80,81,1.313345203442233
36,67,1.268176905810833
57,109,1.3166450847472464
26,85,1.2624165559453624
18,59,1.298611389739173
34,104,1.2972772956958838
29,112,1.2916535500969206
75,100,1.296333623783929
90,26,1.3140868544578552
47,82,1.3461818716355733
22,25,1.2583475063687988
90,101,1.3178245701960154
10,104,1.3089283747332436
67,66,1.290994543582201
92,14,1.315000705420971
67,103,1.287103763648442
58,37,1.2923712655901909
50,32,1.243563570747418
19,88,1.3081143551639147
21,88,1.311331985252244
85,99,1.350407519510814
44,116,1.3088730541723115
53,30,1.3092375248670578
47,45,1.2931835257581301
73,38,1.3041106835007668
54,64,1.3016218298247881
29,52,1.3157601739679063
60,54,1.3146423324942589
98,42,1.3274595418146677
61,89,1.298677769090448
65,45,1.2873347364366055
95,53,1.3074897059372492
94,6,1.33040967051472
90,20,1.3223704546689987
67,79,1.3093800033841814
10,18,1.3179449886083603
85,52,1.3088617963450295
35,120,1.2800054943987302
95,98,1.3144840864198548
39,22,1.3253646067210607
48,51,1.294712062392916
39,35,1.265630669625742
63,67,1.2744478197502238
96,71,1.3127097051058496
92,7,1.2956718557647295
16,24,1.3077147752046585
95,101,1.3271599933505058
41,4,1.3367059912000383
31,88,1.327516412096364
34,46,1.2798862670149123
42,105,1.3032193567071642
88,91,1.327841353203569
5,102,1.2305220966892583
66,89,1.3197996552501405
98,34,1.2913091113524777
67,87,1.2898362560995988
83,30,1.2750744361962592
83,109,1.3070103153586388
82,58,1.2480813608105694
34,99,1.323217746402536
96,60,1.3145113427724158
12,15,1.3167494237422943
48,46,1.3061341643333435
78,59,1.3225883735077721
38,116,1.2981463319488935
44,91,1.3129345338259424
53,102,1.297876663506031
53,113,1.3313329688140325
63,42,1.3110303782991
16,89,1.3062721554722105
31,73,1.2357763589492865
53,85,1.3057809940406255
85,9,1.3191382874335562
67,105,1.3031462037137576
95,16,1.3197223469614983
98,3,1.2882475932793958
17,27,1.3097797398056303
72,99,1.3326742542641503
58,88,1.3111723086663656
40,116,1.3115653406296457
29,79,1.3026383338229997
51,91,1.3259533335055624
49,100,1.2710242686527116
83,85,1.2862518755719066
53,45,1.303357485149588
52,59,1.310085911835943
55,104,1.3050739307488715
44,82,1.319491861121995
34,54,1.2982226833701134
63,46,1.2992273776658945
90,114,1.3125982135534286
50,116,1.3116575511438506
45,101,1.2838114857939738
17,37,1.2975225959505354
85,119,1.2337108081472772
70,81,1.30316816589662
43,15,1.2869127845125539
94,86,1.3157099102224623
27,105,1.2888930546385902
22,85,1.2858377527445555
49,51,1.2613986948771136
59,91,1.3154199197888374
85,65,1.2424161897173949
87,22,1.337923017995698
81,14,1.281179749007736
83,15,1.2766419579940183
59,37,1.2982483016593116
96,108,1.3075492562992233
29,30,1.2951865174940653
92,46,1.325313463807106
41,18,1.3191331305674143
27,54,1.3230953982898168
96,114,1.2990006698029382
10,59,1.333507097193173
45,15,1.292059009096452
57,34,1.2733626056994711
58,115,1.3094143920711108
43,51,1.2975205789719308
95,47,1.3263662989650453
78,100,1.2901264652609825
77,107,1.2440725825726986
98,32,1.291866026286568
77,91,1.316591730075223
93,25,1.2968835817383868
67,14,1.310978963971138
88,64,1.3279286931668008
84,82,1.3313915974327497
62,18,1.3024694664137704
95,86,1.3259406323943819
54,83,1.300310142338276
55,22,1.3438282757997513
43,52,1.3117984597172057
78,45,1.2389816595241427
74,83,1.3078194707632065
41,82,1.3312695345708303
19,115,1.3091432228684425
12,6,1.3212353831955366
40,89,1.3105205191033227
8,81,1.3081484319908279
44,64,1.3116790375539236
88,87,1.2275193988212518
95,55,1.323381279196058
73,91,1.3113081050770623
95,3,1.3188253013151032
65,58,1.2897825598982828
83,51,1.2911130817873138
43,60,1.3002515860966273
69,89,1.3069923583950316
14,91,1.3176786165152277
45,58,1.2919439266302757
50,88,1.3141002995627267
16,52,1.2851172619100129
56,115,1.3112084482397353
21,6,1.236445368666734
75,113,1.3070922014968736
26,42,1.2919750362634659
35,105,1.2827457838824816
46,85,1.2719508433448417
95,106,1.3224332417760576
90,30,1.327634028026036
87,4,1.3372596502304077
61,4,1.3183054136378425
86,9,1.3196519336530141
97,25,1.2301885192947728
66,103,1.2553278601595335
47,12,1.2840755661683423
18,35,1.2573033384313541
93,45,1.312430885221277
91,71,1.3140639779823167
25,117,1.213774579444102
76,58,1.2462471058326108
12,61,1.301897061722619
71,4,1.33098104596138
15,18,1.3030896240047045
25,89,1.3009088204375334
98,101,1.300091767018395
81,60,1.2820029454970998
48,28,1.2773368858865328
18,42,1.274764020528112
67,55,1.293855369091034
97,40,1.2577462352014013
26,59,1.3184308963162559
65,17,1.2791856741532683
95,28,1.3280590921640396
45,104,1.3239846719162804
74,9,1.293706261153732
63,111,1.2543623229222638
90,34,1.3103267827204295
96,107,1.302750898791211
51,100,1.3027302463139807
85,88,1.3340604805520602
65,40,1.2862684093415737
37,45,1.2740253832723414
92,55,1.3015456316726548
27,15,1.2845739956412996
31,81,1.3240166285208292
61,116,1.2995142585464887
93,54,1.3357832825609617
39,89,1.3065511222396577
95,19,1.3293171535645212
91,40,1.3147738192762648
6,75,1.1870767255978925
7,83,1.3052262280668532
77,13,1.2684394557561194
47,6,1.300125921943358
64,98,1.274371902857508
80,99,1.3274844182389123
77,19,1.2487088213009494
67,70,1.311269458915506
51,83,1.3229884398835046
37,35,1.2981030547193118
7,90,1.1870796683111362
93,108,1.308197703744684
65,109,1.3123020242367471
48,20,1.2766249706702573
12,13,1.3083611247794968
57,60,1.2993835806846619
65,28,1.2793112916073628
50,58,1.2671227066478292
48,102,1.2774564708982195
22,104,1.3177020368831498
45,14,1.3007605256778854
69,88,1.3137353860906191
66,85,1.2740368039480277
7,81,1.3044628256133624
53,112,1.3029748063002313
7,61,1.1818680135267121
54,89,1.2982257178851537
68,9,1.2991752581936973
63,0,1.332385099359921
48,45,1.285139184977327
46,42,1.3048843986221723
68,82,1.3163496585828918
39,18,1.3041006826928683
1,99,1.3208350826586996
67,3,1.2891656777688436
85,79,1.2937915080360003
83,64,1.3268627779824393
66,24,1.32430216137852
14,115,1.319556583251272
41,99,1.3424821474722453
60,109,1.3067924337727683
17,105,1.264225710183382
49,42,1.2807556853762694
26,77,1.2433312245245491
50,64,1.310728870332241
95,21,1.313772632607392
38,42,1.2793349027633667
98,28,1.3000604893480028
66,37,1.3128827586770058
63,52,1.3015106051628078
42,14,1.3112983661038535
92,99,1.3648035100528173
96,65,1.2943776909794127
98,69,1.2844554058143072
77,58,1.2668180545525891
46,81,1.3256967716983385
63,105,1.283410063811711
67,61,1.2898817142205579
43,102,1.2758471316524915
91,98,1.3004532094512666
94,90,1.3132453422461237
10,24,1.3261001918997084
0,116,1.2990305296012334
51,85,1.2762059545410531
78,97,1.2830662889672177
77,9,1.3036712290985244
67,68,1.29494432253497
21,116,1.3072890266776085
67,108,1.3008045245494162
98,106,1.2931984093572413
48,109,1.3125113397836685
65,55,1.2742946052125521
39,115,1.311484806239605
65,85,1.2933640112834317
68,83,1.3132550056491579
42,13,1.302813031311546
37,120,1.2774756385811739
71,24,1.3152169468147414
88,28,1.2404772735067777
83,82,1.3433440093483244
74,81,1.3071293623319693
90,98,1.3060137533715792
5,91,1.3097772438611304
50,85,1.272000759108258
90,28,1.3190806891236986
61,88,1.3052762177373682
90,53,1.2984471528657846
69,42,1.2887814513274602
98,114,1.2920963311833995
42,120,1.2955790853926115
73,37,1.295325486787728
0,89,1.2980962603219919
54,81,1.300002083182335
46,52,1.3007187715598516
74,38,1.3027415866298335
16,0,1.3096314200333186
50,22,1.3290686117751258
31,38,1.3203843432877744
80,13,1.258696483847286
51,52,1.300101132265159
14,51,1.2804166874183076
92,120,1.299478900219713
60,55,1.2679629136276032
69,83,1.3085079831736428
86,100,1.3078221433929034
59,40,1.2561185854886259
73,59,1.3208847024611063
40,81,1.3123896707381522
86,42,1.3183197352503027
82,9,1.2967503837176733
72,91,1.3156240582466125
0,81,1.2994817750794547
55,120,1.2511995655617543
4,102,1.1994279362261295
40,0,1.3083412210856165
29,58,1.291817826351949
57,74,1.2779472616634198
25,91,1.3029870752777373
25,22,1.3190546088985033
26,27,1.3079139728631293
94,1,1.3123765800680434
86,18,1.3291528640048844
6,59,1.3189861082604952
28,37,1.2881552816501685
59,27,1.3094911852053233
13,0,1.2925443574786186
96,55,1.301865762365716
60,113,1.3114883665527617
48,103,1.2721000877874238
40,64,1.3151324327502931
39,52,1.2797284588616873
79,51,1.2713528935398375
22,30,1.2759264106197017
0,59,1.3118010663560458
35,112,1.2903132374797548
69,115,1.3107818918568748
64,115,1.3389064776045936
27,120,1.27828284991639
45,109,1.3192369937896729
18,89,1.288411453898464
77,15,1.2605569301439183
74,40,1.2363181303122215
59,82,1.3207617912973677
87,62,1.2252213577074664
98,98,1.2872183817837919
36,0,1.3268194581781114
54,61,1.1767052986792155
82,89,1.3090157892022813
10,25,1.241148242726922
64,120,1.2886648225997175
81,35,1.2963758511468768
93,14,1.3146856693284852
98,99,1.3587584154946464
67,106,1.2930808407919747
9,115,1.3027172258922033
9,38,1.2957161452089037
65,82,1.3509682661720686
88,15,1.2570739124369408
69,82,1.3146796588386809
12,23,1.300110821213041
59,13,1.2667610488299812
57,99,1.3443774325507027
53,110,1.2916127943566866
93,40,1.3070023762328284
86,120,1.262468653598002
15,38,1.302910918103797
67,101,1.3010042778083257
3,27,1.2989078504698617
65,52,1.3127360003335136
46,64,1.3265665876013892
