PortOfLading,ShipperPanjivaID,dist
59,4257,0.8399419464237455
166,2201,0.8982105191264834
219,659,0.8887190334498882
248,6609,0.8933724055864981
188,1880,0.9284210056066513
246,2465,0.8171751579003674
115,3584,1.0648357634033476
77,3064,0.8464905800563949
133,33,0.9004244054002422
246,5118,0.8390308980430875
246,2992,0.8466796587620463
174,3217,0.695814191496798
56,4192,0.8758089691400528
222,2738,0.8066740043993507
127,2692,1.1332986588988985
233,2951,0.8944394765089133
54,1492,0.660355096416814
127,3238,0.8960873529847179
48,5920,0.9790173263422081
127,5481,0.8887045298303876
248,1437,0.9267010569040265
238,3589,0.9405959155410528
165,219,0.8888167760201863
115,2855,0.7563134900161198
133,127,0.9195139007642865
133,154,0.932450743658202
248,3336,0.9119767035756793
170,5370,0.7694394141435623
248,762,1.0784891414722162
10,717,0.6921690947243145
219,4888,0.7367853139128003
129,5210,0.824255361620869
170,2416,1.0242542193404265
188,1621,0.9351812909756388
108,1620,0.952468054369092
100,2562,0.8891256350491729
127,2653,0.9224186968058348
77,5941,0.8483155896621091
127,524,0.8582126765644976
127,2474,0.9094246029853821
240,820,0.6858646529061454
247,4763,0.8587291606568864
248,874,0.9150358757802418
115,5784,0.9013645634653845
222,1072,0.7541701559509549
114,1912,0.7269257711512702
167,6068,0.8449238783546856
245,4725,1.1124887164416057
170,622,0.8663019889167377
222,5751,0.9429193626690123
238,3881,0.9001181947865656
114,3614,0.7421895286866597
144,1888,1.0327229518443346
97,6299,0.8454977220722607
248,1517,0.9208143539726734
246,1209,0.8916931580752134
36,3573,0.9156134705990553
129,6583,0.8301357158592769
241,5569,0.7354152074881962
229,4419,0.9803570594106402
245,6521,0.7117306449051414
170,868,0.7820857380117688
222,5776,0.8953315857797861
133,4533,0.8982291152434689
133,3552,0.9323156183319432
33,2502,0.842374175786972
247,5627,0.7907994453396116
245,5216,0.9726353971553701
246,5678,0.9843422069347331
238,5592,0.8854022313441549
162,1062,1.0510782418506486
48,5346,0.944247882281031
238,4412,1.1491767360629248
170,2278,1.0233802667685918
54,1961,1.0110205756999286
129,2428,0.7511380155171666
54,2300,0.9269037695069399
162,2051,1.000870213976928
247,6871,1.0077299342623778
219,3514,0.8557291690792356
80,2202,0.9405922506536756
129,4143,0.8279542082122394
97,1841,0.926180288129087
219,5996,0.9365557320415974
129,4935,0.8783615734428167
54,4021,0.7992670450891767
238,4456,0.7640989571809769
111,116,0.9058215695300272
149,5377,1.2327276425702232
246,6292,1.0484716980052846
219,6492,1.0733588359185628
219,2274,0.7824306993612221
26,5901,1.0144552205290114
127,1079,1.0295226403645106
97,1878,1.0034526019756282
127,5909,0.8652489254517215
219,3817,0.8711942045816353
248,5664,0.9208640764866557
149,4006,0.8722363114356995
219,2409,0.8179221120496679
219,2384,1.0475969761610031
129,2153,0.9519981667399406
224,163,0.8700491977589471
115,945,0.9739129381320838
219,1912,0.7193033169688923
222,5509,0.988976314663887
128,5486,0.970907422048705
144,5557,0.8139712501849447
222,6737,0.9957889951765537
246,5591,0.848501691860812
127,5822,0.734106534825904
42,5573,0.9773730621673167
219,1589,0.9727267394108432
208,3683,0.9664187112024852
185,2351,0.9554563047630447
245,4137,1.0240156160933631
183,1807,0.8949929795094899
33,2745,0.775087048964841
127,5918,0.84073358967102
229,4259,0.783050285918372
36,3332,0.8821755551866123
48,2958,0.7830812457416739
167,6199,0.7195597333567483
167,4276,0.6736147893326623
33,6407,0.8123568362955537
245,6723,0.9718100753213678
97,2983,0.917879947594234
149,5266,0.8494877772671836
222,5482,0.7344810222940785
129,4484,0.7999774765755449
248,4848,0.938114998329963
63,590,0.8737241285187858
77,3093,0.9168920429157359
174,6143,0.933094980727349
63,6408,0.8533812378134046
127,3383,1.1475109841142381
133,1802,0.9177363222198827
114,3352,0.8274633873786245
222,4921,0.7932548081236226
245,5048,0.749053451099566
248,4726,0.7858864534646273
74,2464,0.7357573111408523
133,5165,0.7443835607596806
222,266,0.9059674101216453
133,1721,0.7621781932456153
247,2900,0.7205623680991786
122,2497,1.154530162789992
48,4663,1.1034276166132517
205,6925,0.7778780391173703
31,1205,0.8838827375854764
222,1032,1.0161460880190134
115,1832,0.7099534060273852
127,1902,0.9740282146792326
205,5253,0.9223243626100677
54,4826,0.8789238663656371
246,6652,0.9013299832918814
59,4392,0.7513683012553624
48,5493,0.8811693180884633
222,347,0.7117148659058979
139,3955,0.9593716966254371
54,218,0.9746113478073052
222,942,0.7668545602687767
188,5925,0.642620821084295
246,2281,0.8720955957791635
248,3300,0.9310045912861824
127,2481,0.8604275264910289
133,1816,1.0182185706549458
219,4420,1.0716354485069002
26,925,0.7793430324111666
219,2561,0.7504749026681695
205,3530,0.8455199883984668
129,6551,0.7600089045507568
229,2458,0.74895157877888
115,1606,0.6908593740580338
115,6478,0.9047677575477532
170,4343,0.9117408895066806
248,1508,0.8952295599239213
248,2223,0.7522554120847157
248,1076,0.92010533703225
174,6482,0.9833928713841098
69,4353,0.8372318680797305
79,1371,0.8913100947226796
54,1971,1.012941143608519
170,3590,0.9647607350988048
54,6214,0.9756374236728463
238,5163,1.102764559643609
69,1665,0.8473856443805354
248,5969,0.8719048042382512
219,4232,1.143253388681582
162,4403,1.0993518885225058
238,1466,0.8384818275059972
248,2003,1.0121325120230071
248,1343,1.0162587543683392
246,5228,1.0070569308341615
149,5343,0.8461422824433872
129,6873,0.8266382797488144
26,2965,1.00348483558212
248,1644,1.0353189707467598
248,190,0.9650199274931636
113,4455,0.8615289915885244
162,2466,0.9618862611906869
240,1319,0.8323596503053393
219,3203,1.02887420850623
26,3437,0.9900693683219808
59,2766,0.8891659379005432
115,4112,1.0203379488417081
248,2204,0.7756347134709358
219,4181,0.8902711293527058
69,2992,0.8315460697880813
219,2344,1.064231793396175
222,6579,0.9671598343577769
26,2229,0.771524377998763
219,6750,0.9208958643887725
219,5357,0.9661761048649039
149,6248,0.773311625633921
248,1152,0.7826040078486715
248,5604,0.9725256370646613
149,6680,0.7535586367760386
245,6647,0.7730246367199081
115,1456,0.9210836653198514
248,1105,1.0612649892323784
222,792,0.7216172814369202
245,788,0.9810140973755291
238,3724,0.8445869503276688
91,6767,0.6902358728860106
109,4652,0.9687655839536872
133,516,1.0449979691100972
127,4722,0.9520782163100583
29,3256,0.6694735214114189
36,6310,0.7410277702978679
248,6218,0.8733608786548887
240,1393,0.9891262395041329
238,5830,0.7687620569818786
48,1624,0.8859248402129326
222,1143,0.7556403492178235
167,1489,0.7235659999506814
133,6885,0.8970595785815801
245,563,0.9457172937691212
130,485,0.9885464896048818
245,2833,0.8899340480566025
48,6639,0.9572313984057733
127,2661,0.9353756202118737
48,4498,0.7983627979244504
26,6619,0.8132739503468785
133,3444,0.688210300036839
115,1588,0.8072633700711387
133,798,0.8098005311829704
222,6183,0.8515294678509235
248,3179,1.0461406026567732
219,2960,0.631063278232302
154,6121,0.8498373869806528
222,4492,0.9758640825748444
56,4245,0.8652495991970811
207,1061,0.8879385465489966
158,1297,1.0035344728135638
33,5241,0.7678221315145493
188,2504,0.8969817874687058
240,5110,0.868489723120417
222,2522,1.0016727410256863
248,4819,0.9756834868873868
222,4642,0.9627539443650416
97,552,0.784389425601278
111,5285,0.8984576667592462
115,897,0.9617257182087217
167,6754,0.8765798113974077
241,608,1.084712451589959
59,1286,0.9479493107646704
48,2605,0.928449256877814
25,5973,0.8728146180510521
174,1661,0.7113066161317485
245,6535,0.7350776408399854
26,263,0.7944056069744485
222,1411,0.9100178501435688
127,534,0.8938302602618933
185,4282,0.8308041015240762
206,2180,0.9798869022301265
245,6404,0.840664628893137
85,4938,1.0985286025596517
149,4573,0.8268761613539287
70,2867,1.007037062730108
126,5887,0.8798446165663856
91,4872,0.7911286902214799
133,4656,0.8600807360240391
31,1459,0.7066484636494091
41,501,0.7372640094586781
59,1837,0.9879210333373132
215,4843,0.8553200321538108
219,2326,1.1147220028298241
245,1628,1.065014068835548
133,1608,0.8440471483128411
127,3866,1.050495978976999
59,5835,0.7812982967921666
193,1256,0.8638646634561675
115,1149,0.9195277914404869
138,934,0.7957559584340613
115,6067,0.7679764031698662
188,881,0.7783132142254284
127,5749,1.0260464290955238
185,4279,0.6283745502254793
59,6445,0.8207354842286024
246,5355,0.9796264182244029
219,3724,0.8193740397691727
48,5344,0.9405293712126357
248,1487,0.974339386182172
248,5799,1.0404138916305132
188,5361,0.7420490884355136
162,2181,0.9764113301145179
248,3795,1.0582598407885857
54,1344,0.8754881088222776
127,2195,1.0636613821344716
248,3119,0.9462240253176007
170,4732,0.8019887155720166
170,3534,0.8258179341043744
246,1020,0.901019109812166
219,5856,0.9929881819656917
219,4805,1.100544027518481
246,1230,0.9750607439449855
54,5034,0.9236833663391215
219,5170,0.9212132764181921
170,6107,0.8745718215193067
248,5237,1.1056200305798225
97,5188,0.8332707581243345
246,1079,1.048833763492959
78,2226,0.8919677430032087
219,4509,1.1345680363343231
170,2122,0.8951842637034133
174,3110,0.7966791696048209
248,5915,0.9007193168924589
149,2001,0.8962276874642287
127,6263,0.8874137229951364
54,976,0.9797301797994545
219,3911,0.8268140144646168
248,2942,0.9260406393025603
246,3585,0.8071313202381134
248,4731,0.92943314196808
248,5586,0.8605391894068036
219,2183,0.9678690167410033
246,6053,0.8175661329712186
174,5806,0.8602246642112732
33,1454,0.849411567406995
148,4512,0.9591431564518383
16,1699,0.958276548422873
245,1439,0.8504464945622853
232,769,0.79892050581319
91,392,0.994348982082946
115,5718,0.6678234184426921
217,3402,0.9608667727027621
109,3346,0.8018458102430616
174,3077,0.649805827968521
111,6592,0.8569389954209328
143,4630,0.9783511136525443
115,1100,0.6086929408567292
115,2832,0.7734802328050137
149,891,0.6879088011171136
115,4652,0.8577492115644938
54,1034,0.8353080951741764
232,3029,0.9884018397756985
167,864,0.8211748261403825
193,5425,0.8754223779376064
54,131,0.7981060237756797
170,2192,0.8585400347198758
248,6664,1.0653374278917909
115,2610,0.9844322044934545
219,5707,0.9539596904069185
127,523,0.930113733080881
144,1726,0.9592721164226532
115,4309,0.691356033618961
126,3751,0.9089286799509344
129,1294,0.8178854270705155
144,908,0.8453601409814188
126,5796,0.850530129458223
245,451,1.0224785092453073
95,4164,0.9306646447096553
65,1558,0.8493007503982101
219,3057,0.7557518418346133
188,934,0.8087580162765724
135,308,0.9941811771797282
78,2242,0.7862090936728886
115,4005,0.973100817363177
91,5483,0.8862809235496181
241,365,0.7684265119688851
245,6042,0.9377907296376569
135,1317,0.9189413693716882
219,6654,0.8000132037060601
236,644,0.7748282515177769
246,2980,0.7895449101924896
188,5886,0.9052805033113275
114,313,0.676494470664433
111,3880,1.0850962863436766
201,6378,0.8266113240803991
143,3432,0.9003729000687599
39,1125,0.7665640892727035
240,2662,0.8950148421738829
188,1175,1.0028189551085234
248,4386,0.9901563301682472
219,5240,1.1093542671629362
122,6347,0.8905846904963255
115,885,0.7934489500309739
174,5771,0.8058441813502993
97,1893,1.0161513430731637
232,2771,0.9331823880118983
222,6317,0.9288847930729389
40,2064,0.891010725072452
248,2660,0.951546424733741
170,2992,0.8468109450436064
154,3982,0.7931698529116277
13,1445,0.8846188093136463
5,5477,0.8453969785145351
213,30,0.8648983647913805
210,1424,0.8831428289413452
245,5513,0.9887984560004303
232,5157,0.9450272523931095
115,88,0.8129579329064914
62,57,0.8659090644546917
211,5793,0.9733680295092719
240,6434,0.9292336574622563
222,923,0.6936244123748371
133,4123,1.0566181098776204
144,1359,1.0978593985949243
111,1162,0.640554703772068
133,543,1.0631133764982224
138,4886,1.1053688214825732
91,4137,1.0127645512776715
54,6348,0.5954377033880779
97,3602,1.1429976666612285
232,457,0.9235228264172163
248,1265,0.9671974735600608
185,4850,0.827186715390001
127,1305,0.9148962484406573
222,6132,0.9453006642205375
11,4444,0.9415085786687476
127,1445,0.8483499778168542
133,1792,0.9419954014675957
97,1746,0.8780251741409302
219,2248,0.9471036872294333
54,6227,1.0187703903232301
170,3345,0.9615795905036586
219,3660,0.9632716982492379
77,4143,0.8572182410529682
248,1924,0.9227053107959884
248,2138,0.8758370274943965
54,2108,0.9212596203599658
54,2197,0.8679099146808896
129,3310,1.0349131128085511
248,884,0.9888749963470868
59,5527,0.6342198976448604
219,3069,0.9179663034155965
248,2041,0.9937840018953595
26,3686,0.8358390217597064
54,5521,1.13777813741139
48,2067,0.979911367009793
69,6106,0.8686579590929406
248,2132,0.8842842711934021
219,4791,0.9874323771468231
219,1983,0.9854699075222015
170,3197,1.0082215906253882
111,2467,0.9202651871102197
133,2996,0.8660225910799844
122,6339,0.7219396297420774
149,3056,0.8050238933148128
77,5945,1.0067119405471854
149,6811,0.9127822736544269
122,5503,0.6674176837716784
248,3830,0.7386904635599681
126,5456,0.8378467378871781
91,3171,0.8254632343138967
115,3349,0.8745885906474931
238,3971,1.049941962318761
205,1169,1.0184042687926973
170,5714,1.0624451493578297
54,6474,1.0290828529479248
115,6533,0.8895029798150063
219,5029,0.896747853074755
115,3111,0.8344250970653125
188,3301,0.961415263957211
248,5476,0.8374765439491186
100,6124,0.9040640805448804
220,124,0.8649708133723054
54,1085,0.9699433094688824
248,740,0.8611764631101063
48,1785,1.0804263087255614
174,4745,0.7520023589687688
144,1033,0.8386999264891658
115,2465,0.824325972369739
91,4024,0.7742133824420827
149,1433,0.845244225114584
97,41,0.8696739907775607
149,450,0.7883252144924232
10,6665,0.6458999621016639
33,889,0.704871477825301
109,1396,0.8587878846696445
222,117,1.057673689510141
222,684,0.8931111163858857
55,3567,0.816274159987058
54,1149,0.8894373066723347
216,6712,0.8878424731748444
231,6339,0.7730743294773025
54,2350,0.9525823268507209
149,636,0.8130445054599217
174,5203,1.0100665667227335
167,6180,0.8947125843593052
222,4716,0.8641517566783088
242,2323,0.9021976999938488
115,215,1.0021201191203934
127,3554,0.7833051596369062
48,5214,1.035968832771427
143,6880,0.7850819272654397
127,4414,0.8121160790324211
245,4376,0.8772423981821963
222,1609,1.0613421180418559
162,904,0.9906093863371227
127,1149,0.9282549204570907
246,5206,0.9975470893883279
149,6084,0.8460454211703369
34,5391,0.8066081555028047
33,3656,1.0821682797478778
246,1159,1.1259102273200239
115,1009,0.7428982976291861
220,6931,0.9367403270942825
127,5702,0.9145906333412442
54,2706,0.7975435182452202
229,2770,1.1042982479557395
135,323,0.8509745746850967
248,483,0.9209943754332406
158,6345,0.8347122999174255
174,6749,0.8594030552942838
219,3400,0.9749111253768206
29,5483,0.9139144073373505
245,2832,0.7460432371922902
193,574,0.864000021746116
91,4402,0.9075094879870969
222,926,0.8552252565111432
149,2222,0.7857908577259097
248,2566,0.9370794256350824
241,2213,0.6584408772843224
232,5427,0.7143854066463453
222,2943,0.8123131719018731
219,4410,0.9042857087084225
235,3329,0.867615381214169
77,195,0.9340742739399762
149,3090,0.7536471909178155
222,4826,0.9085374993405172
222,3921,0.819683703993048
222,6684,0.9549853876233101
39,1270,0.8986531442829541
10,1977,0.8028209331844535
215,3827,0.9359547043485301
245,1234,0.8218573565993991
245,1674,0.9866032589759145
248,2215,0.8498559807028089
115,308,0.9942899756133556
127,2819,0.998509983931269
97,6477,0.8729689403304032
210,467,0.913859778349953
144,4755,1.01573699553098
248,3470,0.815033743424075
69,1251,0.9747059502239738
205,5310,0.7861761972308159
246,3898,1.0339542488966669
248,1082,1.0028704285089458
170,2246,0.8592355325818062
170,973,0.9795830638280937
59,4143,0.8413306964295251
238,2062,0.7183352070195335
248,3899,0.9925243524568421
220,4189,0.865322465875319
115,5519,0.9765365826232093
54,4732,0.7966239122407777
26,5846,1.0310102232864924
170,6312,0.9140232588563647
54,5623,0.9824508747218975
248,2069,0.8581310888486249
222,3724,0.8352953248790332
246,6760,0.9206021018326283
248,1937,0.9282684978097677
115,5229,1.1781576265181815
219,2988,0.9790675986026015
219,1123,0.8514047523162195
219,3399,0.9316755972270455
248,1480,1.118301711710436
170,5381,0.7943496320928846
170,4961,1.031178178797875
104,6844,0.9851006982581956
219,5962,0.9150293680473364
115,2047,0.8695373545799937
149,6233,0.8339856284229816
9,6180,0.8984407660484847
170,2447,1.04873433389834
170,877,1.010857722588948
93,89,0.9116567431816033
91,631,0.7191128919699362
59,2848,0.7910902222418892
222,28,0.977251955041928
127,3131,0.7398437964064735
213,3837,1.023531328620655
238,2598,0.9840543601229521
219,1569,0.9448320083320141
10,4843,0.898050596671445
245,767,0.7616326212882996
223,1130,0.9800948788012777
180,2803,0.9382369784372193
219,941,0.7645474959697042
54,891,0.6365837359002658
219,6166,1.1410582472703286
126,697,0.7955281266144344
133,11,0.9082526334428361
29,2679,1.0924257503024168
54,3588,1.0397575750414814
126,646,0.7622072278921094
48,2954,1.0075224700516887
231,6879,0.9148722136659282
90,4558,0.8301037874604974
248,6515,1.0082557177437204
95,4163,0.9620042198470661
158,6300,0.8449207259608167
174,3604,0.9890860755528722
219,3153,0.7905774574194636
222,4154,1.0135234487908227
111,4290,0.8971864763381225
126,22,0.9458402214305741
245,341,0.894044776047979
69,6478,0.8895797005721501
95,401,0.7849790475198201
238,1488,1.0904777672673975
188,2812,0.7988495198743684
220,141,0.9338426531425544
229,4660,0.8615096579971058
133,1875,1.0298124642244406
229,839,0.9740938757147107
115,3846,1.0488467494558011
97,2662,0.9038790716606725
235,5984,0.8681279995611736
115,3887,0.8988450973161629
129,428,0.7066871438707624
219,2650,0.9461467723761287
111,638,0.9269657528826168
127,3360,0.8551720912094295
222,2623,0.6738025343843869
246,4034,1.0192484025444304
222,5475,0.8786091357469559
54,1415,1.0706410365445274
167,5498,0.9061826499445098
222,4908,1.0537379626184702
219,3223,0.6770499428468091
127,284,1.010904302554471
91,1310,0.7405715531536511
201,6564,0.8634148889354297
39,4278,0.8862533234059811
222,3270,0.9807310008576938
149,2194,0.9907758613782269
245,4375,1.0299231340842587
222,5420,0.9598615180168834
48,6775,0.8438585030214328
54,1092,0.8298139960638115
248,2135,0.8615654430219105
240,4670,0.9103016023124967
54,3907,0.9630593891654696
222,897,0.9687785751053265
170,2624,0.8525216579437256
248,5418,0.7778957238686937
224,4336,0.8686877936124802
224,917,0.9308619665514145
128,6301,1.049768012549196
115,1190,0.8881838750094175
138,2537,0.7671276586728969
36,1255,0.9600376539996692
127,751,0.8624515171561923
55,6318,0.7965786975276258
162,4157,0.8033555299043655
127,993,0.8425917175731489
115,1589,0.9631046940173421
54,5896,0.9957888600017343
158,2682,0.7790771773351091
248,5401,1.2062305829354696
219,3928,0.9400016931550843
133,1842,0.8513317179999181
167,3827,0.8956434279680252
246,4026,0.7799633336918694
246,5543,1.0320699108498437
222,3508,0.9831288547388145
170,6152,0.8624244827244963
100,5356,1.0514992118946143
248,496,1.054213764944247
170,2166,0.8302600458264351
26,2423,0.8860114043844598
69,799,0.9894372650555202
219,4697,1.0294761809387378
248,2965,1.0073611719666846
248,3570,0.9488169806344169
219,3902,1.0586288539426667
115,6182,0.9098737649619579
248,395,0.8703112921544484
246,6501,0.9737277001674686
114,5265,0.8401745110750198
248,3487,0.9569247354354177
219,2188,0.9468451054500682
54,3554,0.7965881324240139
222,5490,0.8508226927369833
246,3463,0.8541330056531089
133,228,0.9446428301078933
219,4376,0.8798448714826789
238,1905,0.8892108750130449
248,5444,0.8730414467198508
54,5192,0.97189067995974
185,4843,0.8806147447654179
127,1692,0.7383209089083331
222,2699,0.9513655459242207
192,5003,0.8685648350843361
149,3023,0.9568567688443831
238,5597,1.105470951330582
127,3614,0.7810643629304
10,4276,0.6948205468111804
233,1913,0.97684445977211
133,1751,0.9383091721683741
33,2588,0.8668695823954684
219,3058,1.071660552173853
144,6914,0.9228473231196404
5,3567,0.7484251058527401
133,1798,0.928332945065839
144,6034,0.7546318439500672
246,5684,0.8842833332185235
10,3298,0.72379983322961
68,5456,0.9356539700446385
158,6331,1.0299214728708779
48,4975,0.792157563314374
93,4056,0.7479745780250856
54,6118,0.9716306020106588
205,6884,0.6822279861995152
158,5763,0.9714621880224773
36,1545,0.7349340535168137
219,829,1.0465083154184478
61,4533,0.8172181842050382
219,921,0.9588676777535251
122,455,0.7428939746958869
54,2887,0.6730469060795647
59,4035,0.8513107549931321
238,2232,0.9623663702181408
108,6032,0.8705122772205088
54,1161,0.8190458741571222
162,737,0.8256902652127402
222,71,0.9571689697248595
248,6507,0.8585901366812843
217,4733,0.9555681230766433
127,1428,0.7506867572665215
113,6430,0.7394440312138093
127,5813,0.9140083874974932
126,6450,0.8543677244867597
219,1673,1.019571229815483
219,4436,0.707121345613684
114,6708,0.7291007904069764
126,835,0.8363572433590889
127,3548,0.951520889465298
29,1427,0.7695456264274461
248,1268,0.9963981734056558
69,6354,0.9264122147246131
162,456,0.8078640763248716
248,2097,0.8424324060657195
238,26,0.8818607521908624
111,3063,0.9262526439768928
115,814,0.8071244422878537
248,4121,0.9275260439940861
205,29,0.7847619419917464
127,728,0.9419351922614234
170,89,0.9463764576773558
222,2463,0.9358410276472569
248,2460,1.0407785157939153
229,1031,0.9091584584010499
97,3515,0.9354324508458376
127,4496,0.8419093234198434
187,5941,0.7675376067802843
219,424,0.878610837672438
248,785,0.9633452429303101
248,1138,0.9970093200515423
129,2064,0.7619001119663673
167,4083,0.8132885260773557
93,2137,0.9577638198555048
91,2418,0.833601361628098
170,2168,1.0118301659822464
54,3380,0.9477429674672229
188,2412,0.8458469919860363
170,6798,0.7486664333513805
129,5891,0.8483291636221111
219,1667,0.9939887725881168
219,111,1.0659694146764065
219,6701,1.1101375328642982
54,6867,0.7773887110607964
248,4617,1.1252534015968974
238,6719,0.9710401536098549
54,4989,1.0595799524869238
238,984,0.8727602059287685
248,4589,0.7796003648212978
54,1466,0.8279052041471004
245,6334,0.802623233624867
122,6329,0.8582277226128748
174,6128,0.9286240167649729
135,1456,0.9007594415119716
222,1003,0.7175361907907895
115,6707,0.7559731666530881
238,6243,0.9439901129475662
39,1065,0.8592449139271464
219,1932,0.8553949426859617
174,1657,0.9090848618320057
229,1081,1.0500945398317916
238,6859,0.954885764912303
146,6185,0.9496431137834277
127,2418,0.886723163271589
222,6053,0.805174528488091
149,137,0.9039747906582696
236,223,0.9155373320515666
173,4330,0.8858348791088376
77,4085,0.7477717655045646
222,1307,0.7194168439933232
127,528,0.9254823183374745
33,92,0.8888790338699307
248,1313,0.7932930013963154
174,216,0.6744403748639992
188,210,1.1405866231237138
133,5447,0.7757470003728356
158,1556,0.861687368314181
97,1686,0.926834796156202
129,6504,0.8470274074269193
129,639,0.9313664466940931
248,3768,1.1429259713206972
188,2563,0.7881286213440555
129,2242,0.7540645950606891
127,1515,1.0739254889943237
29,876,0.7350186708250216
59,2560,0.8322115843849522
5,3656,1.054272725645985
232,5813,0.8950379192829132
91,6901,0.7534420192241669
170,5192,0.99767487788839
245,2548,0.8570155291152852
129,5808,0.9310117055262838
134,5793,0.9385557696223259
127,646,0.7659387493705643
222,807,0.8029991888574192
246,983,0.9765772653876671
248,5753,1.0547749964254243
91,993,0.8408359839980092
127,860,0.9074290599673986
89,6632,1.0079634304025344
222,1306,1.1320751591452531
26,2732,1.0502523428627424
240,6296,0.9842866981135947
36,4678,0.7342083204005446
241,5933,0.9297213522451264
111,73,0.8934390983943429
114,6139,0.8126765659877232
149,3060,0.7489546963146755
158,2862,0.7815458221094949
48,4898,1.0420505085161753
48,6232,1.0631180120898145
48,2609,0.881343954375812
167,1947,0.7980974295309612
222,3554,0.7740448883601597
54,1534,0.8216530536966664
97,703,0.8977384472132793
245,367,1.0006847631718432
97,1826,1.0441194205611413
233,4627,0.8603641730067986
133,1805,0.7695148629801614
194,3413,0.8579826503992081
229,178,0.8875296722565379
69,5771,0.787303300840514
33,315,0.9129897156464202
219,3104,0.8993703536689281
54,2471,0.7325092644563743
229,488,0.9339143173503024
127,1402,1.0474515770162856
248,168,0.9888571947813034
167,3786,0.9196197797677347
245,4131,0.7986722198714103
127,178,0.8839612514046686
93,3328,0.8947663332468697
222,1412,0.7848350787867925
248,6511,0.9157853562917028
97,3701,0.9117506743807878
188,6649,1.0325087592770745
133,1604,0.7745383088144341
246,6416,0.8244184298174722
54,3990,0.7733864544757775
238,586,0.7396117211984736
219,5284,0.8981984619583402
222,3659,0.8857960085733794
127,2312,0.8351141060037273
217,5362,1.0642238508111663
54,1939,0.8810334434466702
248,6036,0.8621697697256293
219,6521,0.7087343720985311
149,5384,0.8392217906990221
170,4981,0.9296148323587009
170,3730,0.9902293437293598
115,1575,1.2727519728775536
219,2495,0.9181231425276825
170,5871,0.972693709390504
170,6297,1.1074073825563704
248,3870,0.9175003322639635
248,2086,0.9081266852361816
219,6703,1.149744741086449
170,3890,0.8558100363505738
245,4593,0.8421520250184196
62,2371,0.9742858899491174
149,3093,0.9164729625252741
248,6031,0.7509682082704136
97,1782,1.0082322215395314
248,3472,1.0895560740360193
238,1340,0.7035272611039025
241,102,1.0617568492889404
93,5433,0.8622384406626225
127,6840,0.8301709350198507
240,2602,0.936502318829298
188,5429,0.9106612297972398
127,6820,0.8844695781174648
245,2784,0.7574394281421389
133,2786,0.8990818639951093
205,979,0.9244636153536183
97,1436,0.9492174936458468
115,5673,0.9224486780752029
54,5470,1.1301090717315674
245,5710,0.9937022365629673
97,1724,0.7989696093967983
205,2199,0.9398444273642131
133,1749,0.9345219412020275
49,2201,0.9604821412691048
115,5456,0.8469247264521462
135,4542,0.8697098772972822
241,2856,0.7739222568592855
170,3050,0.9586908535233566
185,6005,0.8206154810530799
248,1103,0.8174703993967601
127,6727,1.0360922500757235
127,766,0.8374689604554858
111,2483,0.8206664377025196
122,6350,0.9569843102778707
69,6208,0.7554265415029866
180,932,0.8594516095306192
54,3881,0.8860032648912498
127,578,0.9988481434328216
219,6128,0.931072736158967
105,4192,0.8220551357205425
129,1661,0.7188033621226039
97,1710,0.7256364545651844
127,6714,0.7159865541117532
170,5935,1.1325910277664661
127,2943,0.8395569259300828
54,6561,0.9500478913209268
235,2031,0.826187996992043
69,2891,0.7434634912226882
29,6017,0.7330079632146018
248,5885,0.7257315670805318
97,4430,0.8516949968678611
129,4712,0.9545121884771756
127,5066,0.7857588997909001
242,1896,1.0920832441853625
248,2850,0.9143746026924678
245,5238,0.7136535261358533
77,1056,0.7964838024760995
31,3530,0.8693020450217384
54,1003,0.7202299998274871
224,555,0.8771649702851262
219,1221,0.6660882266504424
97,1367,0.7582319783312934
246,84,0.9095598383407507
115,777,0.8241772252534117
48,238,0.8943019634378808
127,5312,0.8291472374195499
241,381,0.9327773087258849
33,4740,0.9757456627807447
133,5452,0.9772137334304196
232,480,0.8923261208193642
238,838,1.0181818716893238
229,1612,0.8858965151011944
127,3090,0.7637726399781448
127,6246,1.0138426191572631
127,2521,0.7900472904688546
48,4587,1.1220650257808822
246,1541,0.8968200268489974
115,2578,0.8721297984676701
133,6009,0.7539251601057393
115,5499,0.820531179862363
133,1733,0.8661699271095651
127,521,1.0008220164371389
127,570,0.8189220369926521
205,4172,0.7797448028411184
248,1694,0.7951961202280862
219,463,0.8170572527285133
33,1602,0.8582610179271016
238,6545,0.8550969516592366
222,6503,1.1061892328517777
127,690,1.0203292952584369
127,895,1.0303704403340816
246,4476,1.0830910738025392
248,299,1.0035450415951865
246,5612,0.8956587519496679
248,6740,1.0795619083302361
170,4152,1.0834296221312667
59,2922,0.9625685289502144
248,832,1.1842152568112527
219,1478,0.9592145505760398
248,5354,1.0226084906607866
248,1274,0.7679211289754936
238,6053,0.8156173915735313
170,4453,0.8791110834905079
219,4760,0.9428383968770504
248,724,0.987045661679336
246,4146,0.9582494241850716
248,283,1.02576405093922
93,2297,0.9307517563658101
222,4184,1.0502348419811045
167,3398,0.7884268245293892
238,1703,0.9184391562427793
219,6000,1.0048226895076888
246,3306,0.9387762418815068
174,4006,0.881496787071228
54,4560,0.9950022442416022
127,6168,1.0822397066014153
59,5612,0.9141086637973785
