HSCode,ShipperPanjivaID,dist
12,4766,1.1319791498993124
36,5241,1.104461467159646
95,4023,1.0276177187583275
93,3283,1.0272192531681088
95,5702,0.8688128625175783
12,664,1.079260686678546
95,5427,0.9616907462477684
95,5104,1.0946225539914198
27,2734,1.1129696773631232
94,745,0.9578302385551589
27,3629,1.0877399103982108
90,1727,1.1087938539151634
42,1904,1.1398200887654508
90,6053,0.9470062035002879
12,83,1.0306971898036343
94,3626,1.066251021942922
95,5254,1.0180922978158509
95,6081,1.0029790486608232
95,211,0.9675189512116569
90,1821,0.9114433867590768
83,1244,1.004819172833647
98,502,1.1002694547974639
95,5471,0.9515823596822364
65,5614,0.989822829408305
90,571,1.0731116671647345
67,6318,0.9602831500981536
90,2900,1.1374485973667885
93,5625,0.9046173747628927
12,1236,1.0733329068337167
60,6032,1.0709462940160717
63,1589,1.0991778070373195
12,4444,1.024715345352888
27,2835,1.10385019518435
90,1902,1.0118269523871797
95,4048,1.0702299645968847
90,4202,1.2220965920548355
42,1007,1.0555279200364436
12,4852,1.0956712514162064
95,4025,0.8697292506694794
95,668,0.9606574398598501
83,764,1.1844662608844894
96,4857,1.0536172187754087
64,3589,1.0448206822787012
35,2994,1.0997873810785157
92,6448,0.9347319110695805
65,2459,0.990825684075909
57,5711,0.9769270632948194
27,4267,1.0539229874100005
94,3943,0.95540551841259
95,3265,0.9561282838029521
42,6610,1.0295127598302705
95,1601,1.123374657173242
67,1599,0.9925578484045607
12,5839,1.133357091939875
5,2625,1.1272609585097857
90,3651,0.9580824188888073
67,5087,1.0392737668007612
92,3362,0.963252774306706
67,3530,1.019322604340102
94,4124,0.97944455301123
67,1947,1.0276851286845547
43,4852,1.1124201033796584
98,2685,1.0889062223224235
95,2581,1.1382845140760764
95,6917,0.9741388756249633
27,1920,1.0960374304226466
43,3067,0.9526324910776955
95,1637,0.8939072574887957
95,3921,0.9982154241630009
90,4518,0.9863824525049755
95,6798,1.0927773788571358
29,2064,0.9498329622271869
57,6785,1.0792222288437188
95,1009,1.0222871416647519
94,5822,1.1243316509893961
95,5482,0.9983634671994618
94,6030,1.1100841388106346
90,3943,0.9499392030494553
94,631,1.0684456452727318
55,4927,1.006378773599863
94,1661,1.0093609520367213
95,5493,1.1039894138063704
94,2173,0.9645758877907481
95,1277,0.9680355930966991
95,3131,0.9504295656723636
95,4164,0.965625357481518
95,1216,1.146069561929575
95,247,1.0333839716123683
94,4029,0.9929526605244193
95,2971,0.9912640133781159
90,2242,0.9444089425461633
95,5283,0.9210352139281375
95,1805,1.0026022247704012
95,3614,0.964235062977033
95,319,0.9981090607387679
12,2726,0.9946316640291896
45,1914,1.01467487854617
95,4763,1.010521100700966
98,1965,1.108067486568221
90,6130,1.1745381206274033
90,1606,1.0894588883966208
53,5241,1.0817170808357852
94,5453,0.9004029999487102
90,4309,1.0710656834500176
43,6912,1.0643043371715717
12,2505,0.9850039716277804
95,4057,0.9221518891198295
95,425,1.0610709312771047
12,655,1.0715318021497555
95,2077,1.1163052203399795
95,1072,0.9977061067308698
95,6792,1.0593518227604883
12,5552,1.1369692704507284
60,2180,1.0207011752894946
35,2457,0.9684200451842376
95,1362,1.0857116795544113
95,3605,1.1889551679570494
91,3283,1.0093740852815765
95,697,1.0687790314799972
95,4796,0.9649610740265676
90,3690,0.9405426563961166
94,1570,1.0281595873779483
43,6234,1.0054680768932616
95,401,1.0103706757404975
95,5798,1.0096751430204935
48,6563,1.003259698195117
27,6500,1.0826177362884795
95,1620,1.0477213157074792
53,6171,0.9975880180884685
90,6249,1.129380002750882
12,4886,0.8943627274462155
95,1815,0.8904250331356057
94,6640,1.0481339246034622
95,5490,0.91498799515622
93,1746,0.8688746105347361
90,1764,1.0115578956902027
95,1390,1.0485189855098724
90,3037,1.0756361441952842
95,1090,0.9026679210364819
45,5241,1.0887467004358768
98,2855,1.0854081215469964
84,6669,1.0500256738492422
95,3359,1.0555630230477877
95,4259,1.0330605581402779
95,414,0.8824411936636481
95,4157,1.1639556804937976
95,1153,1.0098980846149581
95,2482,1.0143402963876724
93,3435,0.966093581568982
95,5790,1.010862930278693
95,587,1.0623546136277062
94,1362,1.0845819490828685
12,147,1.0952193577374731
95,4215,1.0910407360643148
90,697,1.064085443903293
95,6341,1.102392262380038
95,409,0.9168864440705095
42,5759,1.1384590779032027
12,4358,0.9896619309272084
95,1144,0.9868163870913642
52,2676,1.0333686050559794
42,3331,1.0130065621009894
95,6115,1.1920024082064629
27,5224,1.1011230676002535
90,131,1.0932838671973772
92,1209,0.9954287138368402
95,3086,1.1891731438892228
90,3796,0.978439928165504
43,5213,0.9933871648141316
95,3918,1.0574268544358867
94,4806,0.9570718652435711
65,1712,1.0039442021931921
43,4097,1.1153071077008332
90,3966,0.9511855287211282
95,5503,1.1487754546105862
95,1427,1.0047055522778205
96,5887,0.949197957026107
5,3536,0.7996862550665226
95,5854,1.0065885532115186
95,3363,1.1123379969171114
45,2738,1.0773209753845419
95,898,1.0549816832478558
94,5108,1.046893440985254
94,6749,1.0108858751399177
90,1441,1.018508456647396
90,2216,1.0328918269702367
94,3517,0.9586448169180325
83,359,0.8904514355318887
90,1656,0.853198938603912
90,4531,1.0967542606272869
95,3803,1.0795941740008337
95,3217,1.0819359311301793
95,3936,1.0114557133721453
42,2196,1.0839481811438287
94,3479,1.0786669819748826
90,4998,1.1506932313953127
95,3711,0.9276424165083361
90,1586,1.0472909736313991
90,6207,0.9935542384960822
35,2163,1.0496087005095822
95,6362,1.1167676118867738
67,5819,1.1352727163050855
42,5526,1.1232021999146258
93,2266,0.9012602950845446
72,1980,1.0736467095890216
95,6611,1.050415225327015
94,6688,1.0754405079143388
95,5172,1.014848251427923
95,4477,1.0764909466795092
95,5970,0.9904125811798232
95,1984,0.8992218699838433
95,2388,1.0037379754441125
95,1280,1.0365860164165497
95,6739,1.0384489010487283
95,3815,1.2204517595736044
42,845,1.1807325653997915
91,6774,0.9653449702475753
95,957,0.9494836420885154
95,3726,1.014702180666583
41,4915,1.1846775263547897
95,3849,1.143317811191082
90,5354,0.890271572130067
95,5320,1.0424028322699346
95,2295,1.0143984606755632
90,3624,1.0781969875097275
95,5629,1.1064748178635324
90,3973,1.0387796365789004
92,3741,1.2154954788940293
95,2117,1.0739972729768072
12,6867,1.068023827459131
90,3641,1.013227756534304
57,1905,1.0573221567486013
64,3148,0.9280076835836683
95,972,0.8469066715666226
90,6680,1.0729394097413336
90,6601,1.003677693328687
95,3097,0.9602628802614552
90,1662,0.9309446032025984
95,3019,0.9568629754441125
95,6023,1.1660718715616636
92,6611,1.052701541355678
50,4865,1.0574655389147145
95,1212,0.8857508668942111
90,4545,1.137688654341868
90,3501,1.0832979104348592
36,3690,0.931974433362484
95,3479,1.0629619293447052
90,2978,1.0381947046677982
76,3207,1.143983463623694
95,4780,0.9147078980292592
95,3650,0.9445887652358839
96,5719,1.1396707796624728
93,4780,0.8916081232683999
90,1597,1.0320885623139995
93,5309,1.0330446234771185
40,805,1.1335666098498873
93,4828,0.8528512553977114
90,4495,1.13362454077495
42,6519,1.0513886830636434
57,2058,1.042433968612126
95,1946,1.0761592164635658
42,6099,1.0975720565766096
90,4650,1.0592503611530577
90,3680,0.7993704719202859
5,3877,0.9711230048643691
94,1593,1.0929145296769482
95,1604,1.0528634831841504
94,4214,1.0414399259856768
48,2539,0.887581610253879
95,6738,0.9852817824908665
93,6499,0.8774377214057105
90,296,0.9597284447933946
91,723,1.1640717451061522
95,4249,1.12889458052814
90,6928,0.965417326577673
45,6898,1.11281987705401
95,6909,0.9429073892533779
95,5405,0.9973026450191226
67,2087,1.0769212224653788
95,960,1.1600193290838174
35,3747,1.010170099458524
95,6593,1.2212696567460495
95,3903,0.9554805090384824
95,3589,1.0288749394406165
95,4912,0.8052161378519875
90,6069,0.9736647382378578
95,5489,0.9983207338622638
12,3567,1.0412889700382948
91,863,1.1207820970032896
90,6841,1.027301943727902
45,3596,0.9553945471665689
93,757,1.0171957727455134
90,6700,1.0345123396920306
12,473,1.03385019036276
95,1310,0.9863422725881849
95,2104,0.9003926132406507
90,2371,0.9696144482919148
95,3759,1.0391273413385664
90,3775,1.12017167785338
36,701,0.9644822935972895
12,5287,1.0869148059615068
42,6722,1.0984273818986756
95,6871,0.9405824414321354
94,2001,1.1272171150360788
94,868,0.899711794086865
35,1993,1.0857782971912198
63,6456,1.084987513454897
12,4120,0.9975532942584583
90,6470,0.9924661282982145
42,986,0.9344430033649717
90,4060,1.1647979212658746
94,4919,1.0480088269604104
95,216,1.104381347607289
47,5582,1.139097077505929
67,2594,1.0463007318654232
91,291,1.067688605615071
95,463,1.0224030409008265
94,980,0.9363645873963833
95,4666,1.0563146058203918
12,5126,1.0726847818919591
12,4225,1.2521185529684382
95,413,1.1642238923481532
95,5454,0.9519746311541114
90,388,1.2093229164103312
67,702,0.9492094192121711
95,1692,0.9814238900850926
95,1788,1.1266666037429656
57,5813,0.9786553680896759
90,6812,0.9543768613200102
95,2475,0.9179370328783989
64,6053,0.9740044925627964
95,1091,1.016063068062067
95,4887,0.9964264032563993
98,1676,1.0903418511152267
90,1859,1.1533273731142148
95,6694,1.0671656823584013
95,1319,1.0479491837322712
95,579,0.9933587967285088
94,2887,1.0425307948691105
43,149,1.0082732965903622
92,5428,1.043943330113377
95,2256,1.0043323641376836
95,1723,1.0513642632535525
36,1712,0.9785465108496803
95,6021,1.07617773927216
95,4307,0.9143066706934145
95,5544,0.9940687024167606
18,5835,1.0987126899084874
94,1067,1.0352753356232174
95,5695,1.0455907740231072
95,6332,1.030099100300244
93,5850,1.0939260667988233
95,3416,1.034939672265734
12,3579,1.022405044064986
95,995,1.125377698585258
94,1091,1.017336115507143
90,6792,1.0567155827635102
95,6173,1.0713050271317894
26,3947,1.1438328150127615
47,3574,1.1040683973780168
94,6802,1.195626693910786
43,3332,1.0123308662857329
42,4183,1.1444481055119209
90,5822,1.1218884661793709
5,3234,0.907326551287302
95,6879,0.9965265527633684
94,730,1.0173249430954456
95,700,0.9368903019598552
48,6074,1.196253736104284
95,677,1.1049336256442726
12,5977,1.0325025703225816
90,2226,0.9897095026182277
95,6127,1.1069605749632632
95,2106,1.0488461628556252
92,1441,1.0284694443855966
95,4151,1.0805876217782497
95,5889,0.8185470019068036
93,1205,1.0719233841768332
96,2201,1.057414383028767
95,2362,0.903671357780695
96,5559,0.9346811356289046
95,1039,1.0205725745431014
42,5478,1.1198908904833453
92,6720,0.9967977745192391
47,5017,0.8755108035568681
94,5489,0.9992996039135116
95,313,0.9828810927990291
45,2694,0.9760479052284998
3,4521,1.1296652991856848
95,374,1.0663083725209748
95,4614,1.026411757272269
95,5684,0.9046379332098046
93,4175,1.1345541855054242
98,5370,0.9489602050078767
95,140,0.8544806683702129
95,6189,1.109333376799311
95,3219,1.0656095780432224
95,5209,1.059993462903159
67,4085,1.0819240382739477
92,5903,1.1096939883594001
95,4430,0.9511069232331855
90,6282,1.0148055590689182
83,612,1.0808446053415537
90,2941,0.9898972875837769
95,3430,0.9351359255877989
60,1613,1.1383343080856971
95,934,0.875098036340205
22,3455,0.9818632512220314
95,5887,0.9223951340786049
95,529,1.1321509733263935
95,1713,1.134238461298602
95,6053,0.9514624606817961
94,5767,1.079695398254054
95,57,1.0409790532929557
90,6316,0.9458463788032532
12,604,1.0456171968419636
95,2812,1.0541613303856658
94,2561,0.9234402089246682
94,1420,1.04954035859555
95,5248,0.9762799564216819
95,6623,1.1968166987810815
95,3178,0.9500121056501355
95,817,1.0426270400307007
90,6169,0.9348784768953919
95,3554,1.1843476912805013
48,4165,1.0948312963758196
93,1092,1.0642510668341336
12,6006,1.191007258636611
93,2483,1.0938939382987363
90,3314,1.1159229355731182
96,5541,1.005566623494295
67,1934,0.8035471588373184
90,4968,0.9667710748368076
42,5765,1.1857188751788013
95,1279,0.9235158573303904
95,3349,1.0451650425259555
67,1909,1.0852624963569855
95,2169,1.0186868631946189
95,5796,1.0949842908552714
90,2028,0.9494692630001477
94,3223,1.0534477585128375
14,6911,1.1222286253635372
71,6053,1.01390452443489
27,147,1.0980069961931025
94,3217,1.086972895211407
95,2800,0.8554155475326947
12,5241,1.0758927310151714
95,4784,1.130709022283554
95,3861,0.9258020919348512
94,211,0.9726946204900742
92,5091,1.2178761312471968
90,3900,1.255350438611848
90,6400,1.0709992479532957
95,1606,1.089349345437118
95,5771,1.0346693867551429
94,5420,1.086982658947818
93,2949,1.0441516427589315
95,1832,0.9765096838985171
22,5881,1.1304049555744444
96,564,0.9807116466441325
94,1625,1.0543587843754463
95,2885,1.0025953224727087
94,1692,0.9804329087159463
94,471,1.027161203856979
93,1815,0.9064805465085166
94,1588,0.9893022977880069
95,5416,1.0244418819035803
65,1948,1.1271466326766781
90,2256,0.9997564506317888
66,4445,1.0205985731278946
90,1611,1.0711559930018015
95,6558,0.9108793772757053
29,2886,1.004712717208479
95,5683,1.1530676622475897
94,6619,0.9886354339042944
94,4518,0.9861571054373469
95,3046,1.1791656510239201
95,1829,1.0080743463976043
94,1497,1.080246475259108
95,8,1.0523662572460515
93,1201,1.1891364817108427
95,1192,1.030560470053128
95,1046,0.9289480639355523
42,5576,1.0921245795741146
27,3453,1.0825919402497155
22,6903,1.141529569402337
94,3321,1.0016810979161943
53,1613,1.112305878528527
12,1484,1.0963836264397417
95,1214,0.991294123764549
57,6010,1.0417039138930184
90,765,1.0524504056998663
42,3658,1.2369553753690394
12,5883,1.059103901897158
96,3855,0.8433858451566526
45,6514,1.055911264781441
95,3521,1.0374568849802017
35,4662,1.1679217666387558
95,4407,1.0946913797940527
67,57,1.0620900062578065
53,5847,1.0196188954204055
95,835,0.9479877203702927
35,4750,1.0362565799483232
95,3091,1.070398990863136
92,6133,0.8883822986057827
47,5744,1.0863958235297884
94,3297,1.0460354710978987
94,1830,1.146369029368673
95,2636,1.1211842319795065
95,3089,0.9448747698749814
95,1215,0.8882326635399035
36,1545,1.0643971913627215
94,4098,0.9732494327638831
95,6661,1.047791691031307
96,1894,0.8789580259472132
95,631,1.067870993167162
94,6412,1.1358128658362798
96,1654,1.0496026309473174
57,1483,1.0631581683244025
59,1366,1.1378628169851643
90,5887,0.9307548621935504
90,5854,1.0163829854822584
95,1461,0.9481415592932275
95,6829,1.017776743109737
93,5356,0.8685875668057373
95,4298,1.0140637388186795
95,901,1.0503505399184567
95,2580,1.0581972002983093
90,1307,1.0465420910290308
12,2809,1.0035157592168875
95,688,0.8910469556493419
90,1143,1.027505480817386
95,6914,0.8539894848529782
12,6810,1.055648775505168
95,2993,1.088501213118434
95,5653,1.0518821100039142
36,5155,1.1420564369431563
12,1287,1.0233596713016075
91,716,1.1018903659922736
90,1916,1.1159656172884362
27,3963,1.1026285141706467
95,1184,1.0869017307912665
90,4393,0.9992688167840242
90,1952,1.0807674420731408
95,4082,1.0694028765761427
95,3868,0.9435943096343961
35,3424,0.9304126373359135
60,6557,1.1655212142172136
90,6602,0.9384106125258508
29,5655,1.075905975486551
95,5608,1.0312373137899808
95,2428,1.0426542768254876
90,3282,1.0849156400987081
90,3428,1.0880276140357767
27,6094,1.0796290782413311
72,2174,1.1810527933495385
95,2114,1.0481584532452481
48,3731,0.8826109508850745
72,6606,0.8717437695179667
74,3152,1.100064986518451
96,1566,0.9600428023508617
53,6905,1.0039806525622095
90,1680,1.1597041580826044
57,410,1.0214354073894876
95,5116,1.1320483013987541
90,1615,1.059417448372447
84,5762,0.9162157279040132
95,294,0.825427816116384
36,3710,0.9276813710374492
95,1380,0.943930155464581
35,2317,0.9687082091612476
36,3991,1.1837927555399281
96,4980,1.079016259206193
90,2341,1.142223525260176
96,2947,1.1679934119539601
95,2172,1.0017590102340495
92,2309,1.189644760585257
95,3229,1.1178129582133676
93,4849,0.9697610448513713
94,4367,0.9018264221293586
67,4673,1.009589061141014
95,5103,1.005579125269183
95,996,0.993356991559267
95,1994,1.052859980080809
91,1269,1.050959559423583
93,5577,0.958826872919287
95,3913,1.1513712842549597
90,6368,1.2435670641383954
95,6844,1.0333829173136369
95,6104,1.042664431567703
57,4895,1.0584893583187036
90,6323,1.0932753426688058
45,3991,1.161614537771259
95,1378,0.9180572498589754
95,6049,0.9865221496729646
92,1400,1.0085448065240468
29,1689,0.9324318904961858
95,1525,1.0565074950988804
95,2273,0.9064298633352986
95,298,1.008907709536808
98,6142,1.0017213816047712
95,5220,1.0669894878353392
95,1283,1.1768135566796576
95,3040,1.0548664123884268
65,6420,1.0731646697968245
63,1938,1.1278446247535092
95,5998,1.0163910623107637
65,6775,1.1899024162973677
95,2068,1.0354681871831417
95,3517,0.9534924626350403
36,1914,1.0443337985447474
95,5900,1.0121221239678562
90,6170,1.0455360902207238
53,3170,0.96399126441351
94,6620,1.0422167224543435
94,6248,1.0645158902875014
95,1520,1.0277128746466977
47,6608,1.1467406531529767
95,653,1.095417369290122
95,1703,0.9555313419550657
67,1173,1.0463760971490825
91,3895,0.9442356404449258
42,2912,1.0709812359086104
55,1909,1.0334729158452578
94,6504,1.023674494453839
57,783,1.0592938078833478
95,1371,1.0525498230542456
90,1353,1.190386957355908
95,751,0.9786515401543251
90,4918,0.9340729883738926
90,1275,1.205460901771273
95,3535,1.126355245177235
40,3200,1.0549783413963658
35,1933,1.064592109727008
12,4935,0.9839228347076902
67,6837,0.8981636517814228
90,291,1.0679882583873612
96,3110,1.0348913789327656
35,2277,1.0178968400827475
37,4283,1.0453436725905962
43,6754,0.9993956743606499
95,1312,1.1524298914841242
43,4265,1.048864372074604
90,5741,1.0345083687986647
67,3633,0.9435776695609093
95,6775,1.1917112788983755
42,5532,1.1555114584043622
90,3647,0.8703002179307597
95,4325,0.9394625370914582
95,4395,0.9852008244821003
42,6809,1.0068895114319665
26,6527,1.0955288670957088
42,51,1.0487110018730164
95,4081,0.9910620323249272
95,2281,1.137074306075062
94,1238,0.943068893227194
95,5779,0.9722313915512392
92,6308,1.0844395863158363
95,524,0.9835611737466284
29,3953,1.0238556013043438
90,2251,0.9649366757699421
94,1339,1.1322203102920736
95,2441,0.9203082876546043
60,2328,1.1296905986964703
90,6298,1.1881436726876669
94,2830,1.0100970129881586
95,3127,0.9979346117803028
90,158,1.0468882221196378
95,366,1.03210235127647
36,2323,1.012588384960379
95,3251,1.0610040355490387
95,6812,0.9508735836882677
96,4674,0.9577581978269986
87,4317,0.9889323938904064
12,641,1.0916801333493953
95,3279,1.0103731373591083
95,1023,1.0191675089299679
95,6324,1.0482851096561976
94,2518,1.021224319934845
27,6767,1.040855412770595
95,666,1.1361529135278292
95,3300,1.0009355821779795
94,1490,0.9774974435567856
95,1710,1.041548456464495
90,6625,0.9777640232018062
95,1490,0.9728604650923184
95,1313,0.9117112298096929
96,897,0.8971643862979752
83,3767,0.9834314669881549
95,1571,1.0618752523192339
95,5429,0.949831885950906
95,5488,1.0901018463607346
95,1688,1.059079494859491
95,1722,1.150959995176111
95,6398,1.113305467846138
26,1776,1.1516921637313706
91,3372,1.131052088524614
94,5673,0.9842675477931542
29,33,1.1454842245605374
95,5696,1.114254635758698
7,5731,1.1455452029726334
94,1310,0.9871843153876918
94,6481,0.9637787334088769
90,5812,1.0693046365465437
27,4233,1.0942454444510596
95,720,1.0833503318551396
90,6825,0.9469884884144578
90,6677,1.0334908493927546
94,5830,0.9703358635306358
95,1397,1.0171991336558546
57,4810,1.1718255712517671
93,352,1.0117558440459626
17,1538,1.0545024227883135
95,2365,1.0783618071249552
95,2837,1.11370342983199
36,4889,1.0134025870689325
67,4277,1.0177232378295489
57,2772,1.2045162874939186
96,2705,0.8988457358043108
94,2597,0.9105967615864107
30,6361,0.8190901322024209
95,5613,1.1153843219258956
95,2578,1.0016345669116293
57,1538,1.0183681643434934
12,3842,1.0638034314449345
12,5264,1.0568567301545824
45,5305,1.0583002446219325
95,2471,1.1181825697422028
90,6103,1.1368179536823715
94,4087,1.1296579180551427
96,1192,1.050713971789394
95,2998,0.9466892063085522
90,4784,1.1350453474691935
95,1425,1.0599258672446012
75,462,1.0058367465223585
57,6285,1.0522838053958756
12,6927,0.9715584601674762
94,912,0.996427237521857
3,6445,1.113544651639781
95,1846,1.1812068500689097
