ConsigneePanjivaID,PortOfLading,dist
2456,188,0.9488422687032393
1755,54,1.0387239674372333
5650,248,0.7813410623265165
2008,127,0.6663791931101254
1889,111,0.8132553270884922
2992,133,1.120053805410862
1748,48,0.7096062248040523
122,111,0.7252873794308731
4079,91,0.7566834001668862
345,48,0.8900604248046875
1532,139,0.7525952735117504
3706,69,0.7255874233586448
1586,167,0.8717423379421234
2220,219,0.8124038909029748
1504,229,0.6991843873901027
2610,245,0.804063118994236
5270,129,0.7342742894377027
3533,138,0.7424872013507411
3005,222,0.7774853770221982
2118,222,0.8930692659424884
2050,219,1.0681422214422907
1444,222,0.7828018282141004
2518,201,0.8881466537714005
2988,158,0.8681565954216889
1589,158,0.7187846941607339
1586,222,0.8096343097942216
1586,115,0.8395973869732448
877,241,0.975661697398339
2365,133,0.9339695148768702
2831,245,0.7309946162360055
3004,248,0.7942813038825989
5481,115,0.9281288952167545
2529,69,0.9555487940087914
1501,219,0.7243650670030287
2074,222,0.7170542824481215
2962,54,0.9647324061287301
3706,219,0.7239710837602615
1490,144,0.8907086041622928
3282,241,0.9966216481157711
1386,170,0.9366118226732526
5589,245,0.8107815336885064
2884,59,0.8842028829136065
2845,54,0.8998892232775688
1652,26,0.7972031147884471
5193,248,0.7633226705448968
5218,248,1.0365118948476655
1941,248,1.0423039221870047
5616,219,0.8523378004985196
5260,248,0.8813175888998168
3007,219,1.0928351213889462
2529,219,0.9753266502437847
3452,219,0.7299123953229615
285,222,0.6623041736228126
1918,219,0.9382753883089338
2371,238,0.7977190639025399
2784,219,1.0094769565787698
3932,54,1.0277073213032313
4883,248,0.7079527255679879
2726,248,0.7360953773771014
2755,238,0.8492967664663281
4615,248,0.8461039327085018
3415,170,0.8998521326908043
482,248,1.0283786250012261
2308,248,0.9650310091674328
3470,246,1.1202880829306585
1207,248,0.6943180954882077
2328,248,0.7539231671752142
692,248,0.9179352575114795
2590,219,0.8174442558416298
3369,170,0.888564787006804
4524,248,1.0305956825613976
2926,246,1.077969970979861
1648,238,0.8239419894026858
2068,246,0.8655794042029551
5468,219,0.8226987831294537
4501,219,0.968652602817331
3664,170,0.8656578279499497
216,115,1.0523333240832602
4492,219,0.8313022617782865
5833,26,0.8814783793474946
1354,248,0.7757907163883958
2255,248,0.8401912937739066
356,80,0.8010216951370239
1444,170,0.7781701652067048
1652,54,0.7666515952774456
1673,238,0.8310373311729303
5256,54,0.8752160652407578
2533,54,0.9287800932569164
3289,170,0.7791757131261485
1495,54,0.899998378008604
1493,238,0.9586150252393314
2288,248,0.8603871706207948
1460,248,0.809923808489527
3005,248,0.7697839907237461
5346,170,0.8801889973027366
3067,248,0.7650231248033899
1404,170,0.9074633521959186
5335,246,0.9553471561947455
469,219,0.84706997019904
414,54,0.8192012464361531
5916,149,0.764194902564798
1367,219,0.9307553757514272
1133,92,0.9588099377828517
5124,248,1.0346542865570103
2175,219,0.7725751533039978
5223,238,0.9174861248050418
3702,219,0.9186910454050771
63,219,0.88281149177679
854,219,1.1294729690998793
3746,238,1.0052946475999696
3148,248,0.7761693884219442
911,219,1.0673417736377036
1652,219,0.7599167376756668
4488,54,1.0488021347139562
3618,54,0.7811716712479081
3431,219,0.6597515041274684
5764,219,0.9979330013905253
2377,188,0.7284871605890137
2570,238,0.7825195656291076
3158,238,0.8092926117990699
1613,144,0.7742394639977387
201,219,0.9068672582507133
1796,248,0.8909574427774974
4177,248,0.8852302052213677
4383,238,0.9878764360411358
5193,54,0.7580947780183384
1582,248,0.7306486811222774
1170,235,0.8123219556042126
3018,222,0.8082441724836826
732,238,1.0593087252761637
1210,170,0.7775237634778023
4880,170,0.9746717214584351
4756,80,0.92463144287467
1440,219,0.9574285265324372
1719,245,0.8560591116547585
1583,219,1.2072289476969413
1949,248,0.7667011847453458
4008,69,0.8933261324252401
739,219,0.7258465153032115
1866,248,0.9436675246272769
3450,219,0.9360129311680794
1973,219,0.6514236756733486
4354,54,1.1224418633750506
3180,79,1.0341007457713463
5320,91,0.8606761007436684
1469,245,1.0399999200931884
382,144,0.760833414537566
5772,219,0.7210041891251292
5854,247,0.7721049889389958
2338,54,1.0159274637699127
485,219,1.2295692172566695
2426,219,0.9480155977819648
1419,219,0.6144547866923469
5513,219,0.8005268971568772
1075,219,0.6946216800383159
2608,170,0.9209326695916908
2314,115,0.8277062520916972
5316,149,0.9034132663426655
2168,54,0.7341333883149284
4445,248,0.757499815097877
1339,170,0.8917418218084744
1453,219,1.035491262429527
1635,54,0.8998530762536185
5839,219,0.996795976800578
5341,219,0.7423950007983616
1808,219,0.8634940543478089
3182,219,0.7428964295291475
4273,219,0.9280157749141965
2993,219,0.8194362904344287
5737,241,0.8922532158238548
4810,238,0.7886768866862569
2302,205,0.9099553116996374
2742,219,0.8470167240926197
5292,238,1.080559799713748
2098,29,0.7444198581257037
4824,167,0.9243431852332183
3205,170,0.9814722396965537
2295,126,0.869560355586665
1170,245,0.7316463241087539
2964,127,0.8779901525537882
2974,248,0.6996822868074689
1064,190,1.0288790741137095
4165,248,0.7672358815159116
2224,233,0.8731976843305996
2058,205,0.7776045011622565
330,248,0.6565677427819797
5613,125,0.7510006769028094
5213,126,1.0015598232192653
5887,97,0.8671724282737289
2722,245,0.760946087539196
330,126,0.6671955441789967
1851,127,0.9091100527771881
1115,170,0.7660906485148838
3924,144,1.1618625005441052
4189,222,1.0550123453140259
2208,97,0.8668918875711304
3524,248,0.7405498623847961
2182,219,0.74854433962277
6,149,0.6225989508841719
4188,2,0.9205998187618596
1354,127,0.8044654471533639
3232,248,1.107641670054623
2321,22,1.0160256209118026
2580,97,0.7908019849232265
1187,240,0.9747409554464477
1951,149,0.718708261847496
5414,245,0.6993259180869374
5494,245,0.8618928737539265
2210,133,0.9501006810792855
1446,229,0.7827482596039772
3997,48,0.8681690501315253
5564,127,0.7384309598377773
4457,222,0.8708548041592751
1438,232,0.9413503063842654
2621,220,0.8448902884764331
1929,245,1.0277920638405444
5576,54,1.0815249340874808
1208,240,0.7759107087871858
2452,219,0.7767388107521194
3546,219,0.9743202105164528
2261,97,0.8767724489527089
5134,170,0.8434475202645574
1996,245,1.0355093314179353
5760,241,0.9371784755328137
3431,48,0.6551165218864169
2435,245,0.7116727706577096
4420,111,0.9011352904407042
3482,180,0.8573799324887139
4052,241,0.8773382667984281
4078,218,0.9168686403759888
2796,241,0.9586806543104883
5320,219,0.8749316683305162
2505,158,0.8504191323050431
2489,170,0.9610553325286934
1578,232,0.7025578408169427
2529,248,0.9661556269108716
4590,59,0.8286318916029164
1185,128,0.7641594346080508
1862,48,0.9141457615686315
2070,94,0.8737136572599411
1270,212,1.0315115435847215
1715,54,0.9336805737444333
3366,245,1.193507932126522
1400,248,0.7111453445229147
1135,115,0.7973803856543132
3002,115,0.8109982034989766
2724,245,0.8462182506918907
5772,54,0.7171477100678852
2371,127,0.772441950227533
5371,48,0.9322837532630989
1501,222,0.7314855472317764
2140,29,0.7049035770552499
330,222,0.670702349660652
3502,216,0.8839079117668527
2608,248,0.9058421300724149
283,219,1.0768445197359793
566,232,0.8212566162858691
1429,222,0.7887499859290463
1419,245,0.6341995171138218
4676,138,0.8635182923504284
1909,167,0.7304371817569647
2602,215,0.9029814515795026
1854,115,0.7676979415118694
1570,133,0.7980279342404434
2341,170,0.9650740548968315
2571,185,0.7513914198747703
2415,248,1.0949160956910677
1874,133,0.7718157800180572
5134,246,0.8656107581087521
5937,150,1.0228707997926645
2985,229,0.8428749947675637
2010,219,0.7711580746940204
2888,219,1.0032401225928749
1974,170,0.8427685629576445
575,241,0.9023094022912639
1254,127,0.7927171928542001
2712,114,0.7624313247257045
5126,97,0.7950984081253409
4433,165,0.9208485665065902
2332,238,0.9983235424650567
1808,54,0.8725684301129409
302,111,0.8708082642406225
1949,91,0.7656192885977882
4904,248,0.8454030858618873
1360,77,0.9325208866170475
772,238,0.9582466259598732
4909,241,0.9798748743321214
901,48,1.103855885565281
2569,248,0.8802114963265402
5853,250,0.8772758604692561
4920,219,1.0186225971473115
4281,170,1.0439017021230288
5757,248,0.9484600254467556
1501,232,0.7224962886955056
2154,219,1.1267742871173791
3706,245,0.7415282470839364
2528,26,0.8534340515200581
4638,245,0.9243224321731499
314,246,0.7662826990708709
1859,36,0.8126243161303657
1370,167,0.8674981732453618
2458,114,0.7696921538029399
2035,115,0.8798143374068397
1102,185,0.7244396699326379
5714,158,0.8945277594029903
5714,219,0.8029822425118515
5640,216,0.8413182752473014
5564,245,0.7259381200586047
1848,127,0.8963121527007648
2049,245,0.8353611653936761
5442,245,0.8162658201264483
2093,188,0.7899768573365041
4450,205,1.0223397766905171
5937,167,0.8407845390694482
1752,97,0.8096607433898109
1254,245,0.7736479618719646
4349,48,0.764877086704863
1658,246,0.8209822401404381
2140,245,0.7001579446452004
2010,129,0.7361208429293973
2755,248,0.8289748689691935
6,174,0.6187213286757469
3321,97,0.8758966967995677
2371,222,0.787118132093123
1465,246,0.9508521814963647
5701,248,0.8381849873278823
3333,229,0.837418880579727
4956,238,0.8296603206545115
2108,178,0.8987344979707684
3012,111,0.8722372291875737
1976,115,0.8241325499755996
4703,12,0.9530893228948116
2617,238,0.7932714500597545
1806,185,0.8278506604422416
5872,238,0.8046305376504149
4818,174,1.0211010054419083
1501,245,0.7238400566524693
1909,10,0.7847835442849568
709,241,0.9825958016195467
4465,219,0.9171151923281806
2456,115,0.9300983319325107
2590,238,0.8367473538964987
4939,169,1.049497156803097
3390,222,0.7531788776229534
2278,238,1.014377326970654
4216,62,0.8713278525641986
3397,9,0.7382072408051629
3662,42,0.7541118626083646
4313,222,0.8385084122419357
135,48,1.0787395012698002
4903,248,0.8936759696475097
5614,127,1.010761742080961
1501,162,0.7598225261483874
1729,138,1.0757964964556908
2528,93,0.8577355574816465
4349,111,0.8248731661587954
5719,222,0.8210414979340774
1673,205,0.8082716475640025
3241,216,1.1590522713959217
68,144,0.8939590830621975
5742,245,0.8766757372234549
5641,165,0.992562774585427
2367,219,0.7801134394747871
2985,115,0.7893991300037929
1318,247,0.8542237441454615
3971,12,0.8846911756055695
4698,219,1.0656523797661066
2391,216,0.7410623292837825
5937,240,0.8210267429905278
2988,154,0.8608695875321116
3390,205,0.7675931059888431
4721,133,0.8803600030285972
5359,248,0.7920059088085379
4058,248,1.0525539756885596
3599,245,0.9069024861424363
4079,77,0.780227169128401
4933,222,1.0309761472911174
423,219,0.9103394019683557
607,245,0.9197828019303935
1627,111,0.7299022924687181
2755,246,0.825574604794383
5564,78,0.8130935398595673
1553,48,0.8287844136357307
402,183,1.009585490250694
1243,245,0.7484183577554566
3696,135,0.8932601647185427
1890,248,0.6735943321670804
585,222,0.8117181531020573
2265,127,0.8879017110115716
4061,97,0.8862612465662616
2587,245,0.9617871535010636
1809,219,1.0142173336020537
1277,48,1.0281428045460157
1683,205,0.8680791884793767
493,213,0.7989835781710488
1401,170,0.8541663650955472
2017,26,0.851736239024571
1662,248,0.9198230079242161
1920,248,0.7621523519711835
5774,69,0.8270000698310989
95,219,1.028222717344761
1026,248,0.6952721229089158
1210,238,0.7885041678590434
2295,219,0.8856450191565922
3638,93,0.8042364865541458
2227,248,0.964479594358376
3551,246,0.9214120638623301
2754,54,0.9439922643027135
4249,170,0.7657403222152165
5917,219,0.9864621779748372
3531,79,0.802999274539096
1403,170,0.8571398899491344
1336,127,0.9435743342286774
4926,219,1.1900074813248855
2722,219,0.7648993187717029
938,124,0.8453112127525466
3175,219,0.9477137267323477
1339,219,0.880832128226757
4309,248,0.8437172163810048
3905,219,0.8787023691194398
5564,219,0.725403470652444
3401,248,0.8695656002632209
56,219,0.9535339320344585
3709,219,0.8988613421097398
2043,248,0.7911770588585308
3558,219,1.0783090804304396
3645,248,0.7372765753950391
1375,248,1.064508939827127
2255,220,0.9011444369597095
5364,248,0.7902992306875863
4608,69,0.7468622954828399
3806,238,0.8438069623495851
5478,79,0.9553782533122492
1558,77,0.9022640681692532
711,54,0.9359277677722275
2772,248,0.8544804754533938
1853,162,1.0653039759823255
2458,248,0.7603001349738666
1122,115,1.0763981970293182
1853,115,1.0934230493647712
1192,115,0.8728889673948288
5061,219,0.9390054624527693
5285,174,0.8745435099117458
494,219,0.8211213888134807
2233,219,0.79510490915605
5004,219,0.7993166811232056
1433,219,1.1228217545763723
2448,219,0.850178104958364
130,219,0.9032605202602488
2983,248,0.8217999216701303
4655,170,1.0778992152107614
5221,248,1.1468085718474217
1954,220,0.9710534688617501
1254,246,0.7845857473356384
2560,238,0.8659627655787128
5714,246,0.8135605904140643
2377,246,0.7156923721943583
1112,54,0.7795066599334989
3894,241,1.12056570446917
1449,248,0.922276354261807
34,219,0.9017287641763687
3601,219,0.7477067549313817
2140,170,0.7106021642684937
2430,238,0.779123794021351
3842,219,0.9904369200978961
2994,79,0.9808621044669833
2422,246,0.6388416497835091
2484,54,1.041580774954387
1574,115,0.9738982836050647
2353,219,1.0445273505257708
1922,219,0.7526784789349351
2838,54,1.0674608775547572
2840,222,0.8854045772126743
595,219,1.0744401535817556
3381,219,0.7759649003190654
3303,54,0.8255177669094077
1595,248,0.8970174698957375
1210,69,0.8063462610755648
1886,248,0.7869104870728084
4471,219,0.8765970324831349
2631,219,0.9663670522027782
566,219,0.8169037481503827
5104,170,0.8313775403159005
3646,219,0.957680521266801
2702,54,0.9475051100764956
2921,219,0.9463854538542884
2158,167,0.6872091500886849
3859,245,0.7735236406858478
504,219,1.08415738272015
437,238,1.100107972643205
4931,54,0.7956667004951409
1558,246,0.901214422924178
3604,219,1.1643002971541137
255,216,0.819605992574777
3400,10,0.8089841540370669
5937,115,0.7908526113522905
1590,167,0.8674896068737975
3059,219,1.06032254706536
5421,54,1.0742196129368884
91,219,0.9002498138163771
2422,54,0.6057644390634128
856,219,0.9407234596354621
982,59,0.6866113373211452
1951,219,0.719258155141558
1737,115,0.877687002399138
2843,238,0.9730958459632737
376,54,0.9008184377266194
2712,246,0.7850524690090553
4217,248,0.9125674590468407
4580,248,0.9339976437123758
833,248,0.9457035628812653
3033,219,0.6985584039773259
2307,222,0.8065365246896233
4571,238,0.7909287753781038
4974,248,0.8116632252931595
5937,170,0.7695565145196659
5780,54,0.7529758917433875
4321,238,1.0910459339502268
5234,238,0.724719907024077
1152,248,0.8388852671320949
5030,245,1.091854535575424
880,205,0.938459315736379
1524,36,0.7655243980033057
1696,133,0.8874766826629639
1835,69,0.8424329587391445
123,48,1.0209893883605088
1310,48,0.7664487021309989
1563,233,0.9531497061252594
5267,248,0.857906491628715
1949,115,0.7799066890563283
5768,245,0.7591826976942164
2216,219,0.8325632230511734
3006,10,0.7771010931049075
1944,245,1.0689735263586044
5280,219,0.7662450319954327
1141,115,0.8626523821481636
2010,245,0.7594541260706527
4789,245,0.7753636028085437
3228,190,0.9681370662791389
1890,26,0.7016369844121593
1353,71,0.9320044919316258
91,170,0.8926873169839382
315,127,0.937322481402329
180,241,0.8422183862754277
4076,181,0.8436328614396709
2608,245,0.9188559877553156
316,48,0.9438434803326216
4071,149,0.7999607367174966
5564,115,0.7386647292545864
1586,185,0.8655937441757747
1814,129,0.7803391303334918
5460,133,1.0661192770515169
5750,9,0.8166340081287282
5687,54,1.1543178771223341
426,127,0.7143188518072877
2602,36,0.8296309358307293
1327,219,0.8958954076681819
2998,79,0.828524959439944
1376,127,1.1768797929398715
3774,54,0.8407731805928051
2673,59,0.938582426735333
5663,97,0.8763451794428485
1642,115,0.8277365842035839
1862,111,0.9309068056089538
2887,115,1.008356632930892
3026,158,0.9050113441688674
1826,240,0.7582219780555793
5910,10,0.651366262031453
1859,59,0.8160728003297534
616,54,0.8769774942525795
5525,48,0.8424130597684
2074,245,0.7133812334255448
743,224,0.7835439747598555
458,232,0.772544835294996
1642,245,0.8137807605921158
3587,167,0.9361265408141273
1434,170,0.8797105050512722
