Carrier,ConsigneePanjivaID,dist
346,2125,0.5276931886162076
248,823,0.7901632972061634
485,1368,0.7609936733330999
459,1942,0.5183774743761335
32,2886,0.7628850766590664
485,4512,0.9182050584682396
152,2704,0.8296920383082969
472,1980,0.9267295034868377
248,1170,0.7226808390447071
21,2008,0.7141273436801774
42,3972,0.7397974203673324
184,245,0.8398154457764966
248,824,0.9191578546805041
340,2074,0.5783466664808137
346,4956,0.9837691775922265
340,5937,0.6272135669631618
319,4181,1.1469891082628496
248,1017,0.6285387916224343
29,1985,0.6626084846045289
385,566,0.7450229536209788
238,1251,0.7093751904155526
346,3390,0.6532924952251571
79,2884,0.5026388083185468
334,3221,0.6526820404188973
36,1814,0.7479741615908486
184,4831,0.6708817508603845
471,4403,0.660196829321129
106,3406,0.9024394235041525
452,779,0.9267057819025857
77,4789,0.8901068813034466
346,1287,0.6860457839710372
32,5755,0.8372246442096574
29,2058,0.771997040935925
382,2182,0.8225077262946537
346,2276,0.7520236408870135
319,2140,0.696025582828692
184,3026,0.7144891279084342
56,5310,1.004243535122701
471,5185,0.6988716976983207
365,4051,0.9818418751071606
164,2985,0.7356974332859474
369,285,0.7599699563745942
133,1777,0.9028801862150431
199,720,0.7286071010998317
346,1112,0.6454316470772028
418,2762,0.8274119097207274
346,4453,0.7853142597845623
346,3304,1.068402148783207
494,1239,0.8759274084919265
346,2072,0.6968938456183034
346,2602,0.5979704473699842
472,361,0.6570143699645996
95,1572,0.8282742973949228
346,2802,0.8253876351352248
141,1488,0.6102714613080025
164,3309,0.8815244372734534
422,1041,0.7308551335840353
36,1717,0.7740935874836785
92,1641,0.7916778719850949
319,683,1.0783912784286909
346,4798,0.8039279913396707
95,4818,0.8988256230950356
21,4108,0.9765144687678132
21,3107,0.7307234198919365
53,2699,0.7688031952295985
229,1998,0.5869407228061131
511,2182,0.776417789714677
511,3582,0.8953376135655812
346,4799,0.7908364087343216
248,2891,0.713713747050081
32,1419,0.6572032613413674
369,2314,0.7422159702816445
184,2988,0.6893846594861576
377,4826,0.8155482012246337
121,5320,0.864467302603381
485,3953,0.9216455281046885
472,365,0.7221782987139055
96,3670,0.8136395386287144
164,5653,0.6915865391492844
21,1600,0.8599896399038178
26,3859,0.7027841274227414
346,1524,0.591728497828756
319,1400,0.6426824086478778
164,4954,0.7564150850687709
56,2608,0.6953582423073905
567,337,0.8957684335431882
184,2032,0.7987338693014213
21,2712,0.7760096852268491
53,4766,1.1249580000128065
248,5937,0.6237243217016969
346,2158,0.8142322445554393
64,1492,0.9087020744170461
319,1501,0.6857072527387312
238,557,1.0896841175854206
530,5114,0.6193851184632096
106,5470,0.7280104554125241
445,2452,0.8387513778039387
261,2803,0.6613571047782898
410,1101,0.8787501665896603
53,913,0.7649514973163605
21,2610,0.7508395803826196
248,1241,0.9217171198023217
248,1210,0.6713440370346818
164,2712,0.7608132234641484
272,1684,0.8236906034871936
490,5853,0.6978732139936515
490,2602,0.634490759244987
133,766,0.8374878351709673
598,4022,0.7352902250630515
490,270,0.7715313886957509
29,3006,0.6042085438966751
164,1400,0.6487921571741546
184,1428,0.8493650044713702
250,4330,0.8099603801965714
319,1627,0.6614219610180173
42,4915,0.7751117385923862
496,3524,0.8577250384259969
557,1454,0.6903777964679259
238,1354,0.7281591977391925
485,553,0.7184234027351651
495,1338,0.5973087549209595
377,4649,0.7043916069503341
21,2103,0.6815940923988819
61,5480,0.8951072607721601
346,5369,0.5304274005549294
319,1280,0.8368179462850094
598,3944,0.8870062882612858
164,1181,0.788613762440426
164,3142,0.910244136516537
21,995,1.1618150094790118
21,3393,0.7156285143324307
327,5315,0.7818331931318555
261,2456,0.7204663923808506
559,1755,0.6767521756035941
346,5650,0.7412868365645409
604,3006,0.5437770326222692
591,1889,0.6362349029098239
266,2992,0.7981298710884792
319,1748,0.6320122927427292
199,122,0.7146783811705453
346,4079,0.5743247738906315
53,345,0.7160371903862272
35,1532,0.781072765405822
323,3706,0.651001864778144
346,1586,0.6099747355495181
21,2220,0.8259849048086575
333,1504,0.7672799571550318
608,5270,0.9092970554317746
184,3533,0.8248572993491378
112,1354,0.7424807527235576
377,2118,0.890295143106154
184,2050,0.8229551621646222
184,1444,0.7084416060575417
227,2518,0.9236738641214158
106,2988,0.7145406869905335
246,1589,0.7273100295237133
238,1586,0.6301784121564457
369,1586,0.6116548478603363
598,5120,0.7779933352555547
598,877,0.9797453455477287
3,2365,0.7163986547717026
472,3004,0.8656170506562505
238,5481,0.9254283271729946
533,2529,0.7734770652771529
32,2074,0.5948504640587738
377,2962,0.8321991600096226
248,1490,0.8146551464285169
608,3282,1.0225804710228528
96,1386,1.0328159492263305
266,5589,0.7485144776957375
21,2845,0.7227893783045667
112,1652,0.8617599739560059
319,5218,0.8497838883527687
402,1941,0.7367793369506087
595,5616,0.7266745524747031
21,5260,0.9082751796273182
523,3007,0.9809277397580445
250,2529,0.8282313400081226
407,3452,0.6200799218245915
472,285,0.7178340149777276
250,1918,0.6530499117715018
110,2371,0.7294103100097605
261,2784,1.051073239317962
46,3932,0.83546108619443
480,4883,0.7509369035916669
112,2755,0.7157543558361275
356,4615,0.5716633357639823
21,3415,0.9182181258552841
21,1170,0.7389686892607382
250,482,0.7712104224732944
121,2308,0.8179346755413073
523,3470,0.7375652534621102
56,1207,0.6700226057853017
537,692,0.9788205456321261
164,2590,0.7539680227637291
142,3369,0.8420765704941005
104,4524,0.7309552505612373
515,2926,0.9326208287051746
112,2068,0.7978847219908077
133,5468,0.8372789726459554
152,4501,0.8592438872105309
518,3664,0.6087817656142371
66,216,0.8453908892614501
164,4492,0.8016072192362377
600,5833,0.607249168413026
604,1354,0.665114326402545
21,2255,0.7844986926232066
459,356,0.655274469937597
547,1444,0.718594062009028
152,1652,0.8330145861421313
346,1673,0.7045906824725015
21,5256,0.8853725476988724
382,2533,0.638221873236554
21,3289,0.8115805273077318
96,1495,0.8482685184904507
511,1493,0.7261106576770544
523,2288,0.5682784638234547
32,1460,0.5736085786151567
561,5346,0.930183932185173
377,3067,0.718090683221817
377,2308,0.842028955529843
250,1404,1.0487150250534927
335,5335,0.885952888189682
21,469,0.8759933885719094
53,5916,0.7304387050015586
152,2248,0.8892656001927597
36,1367,0.9513191053909915
106,1133,0.7096147132771355
21,5124,1.1316858979740314
112,2175,0.6220191642642021
523,5223,0.9402391889265606
396,3702,0.995530817391617
291,63,1.0669325196317263
164,854,0.9979215657388393
250,3746,1.0443604265206627
523,3148,0.7324340284935066
319,1673,0.701358505657741
518,911,0.8779177915837083
106,4488,0.9384808425924608
250,3618,0.7181779704988003
112,3431,0.665993940617357
164,5764,0.7972144489841801
604,2248,0.9029760775821549
511,2377,0.8033852619784219
581,2570,0.8604135374937739
334,3158,0.9622102371816125
3,1613,0.6641306536538261
21,201,0.8629065145339284
377,4177,0.8837386295199394
242,4383,0.8168013334673431
32,5193,0.7033473242606435
53,1582,0.7596595883369446
261,3018,0.7235277960343021
248,1354,0.7358092623097556
21,732,0.9646087346066322
604,1210,0.650269465520978
580,4880,1.232864557366286
523,4756,0.7932081477982658
334,1641,0.744575879403523
411,1440,0.6540316130433764
248,1719,0.760174100952489
546,1583,0.9946626307708877
319,1949,0.6997215117194823
346,4008,0.8632881140802056
409,739,0.658726512321404
112,1866,0.8004360327364078
164,3450,0.928751675678151
546,1973,0.8905566510345254
340,4354,1.0786054648093082
414,3180,0.9606548723365579
601,850,0.9268791425440993
254,5320,0.8725886110748563
32,1469,0.8246839259352002
608,382,0.6702919517244611
291,2338,0.9400073853986604
412,485,0.939946834264057
377,2426,0.8034361483795303
321,1419,0.8104482309094497
164,5513,0.8104333482416612
409,1075,0.7299527999545846
346,5316,0.7949830772621291
152,2168,0.7835654940988336
428,4445,0.7478376525853362
169,1339,0.9274760822632483
523,1453,0.9259933015065533
382,1635,0.9037487996476037
513,5839,0.740474881870406
580,1808,0.8597752159195287
334,3182,0.6982698366045952
254,4273,0.8918626659682819
321,2993,0.9672086228217397
27,5737,0.7935800775885582
250,4810,0.7263318354796086
319,2302,0.8065684798306653
409,2742,0.7491796969303063
143,5292,0.7667682923908744
164,2098,0.669454061027084
50,4824,0.826014236680099
382,3205,1.0828679245231407
459,2295,0.8825857232191733
26,1170,0.792614033711808
164,2964,0.9492315085870879
346,1064,1.0077864242983716
340,4165,0.8773213864437172
248,2224,0.5736050627061299
32,2058,0.70970476099423
472,5613,0.7456731812230178
248,5213,0.7179778947361878
266,5887,0.7859267693545137
459,2722,0.736133450376136
377,330,0.7158371268638543
604,1851,0.9777003293856978
312,3924,0.930477289981874
53,4189,0.7998768240213394
485,2208,0.7999320008925029
164,3524,0.870150379304375
319,6,0.5841166653803417
317,4188,0.8055826758167574
184,3232,1.124733839450138
53,2321,1.087830079453332
248,2580,0.6859376345361982
346,1187,0.8898300480629716
248,1951,0.6651120369455644
26,5414,0.5918046406337193
472,5494,0.8797101969165462
141,2210,0.7351372860638159
164,1446,0.6381769111113889
53,3997,0.8918188640049526
32,5564,0.7396352292437639
32,4457,0.9895117373338768
346,1438,0.875665942473071
164,2621,0.8786583133041859
319,1929,1.0503931745354618
62,5576,0.8328169786504337
319,1208,0.612009767975126
152,2452,0.7593910044857434
523,3546,0.9256342990057809
604,2261,0.6769916063972882
238,5134,0.6836131513118744
250,1996,0.9961439041154725
490,5760,0.7082876718736121
346,3431,0.6638346825327192
21,2435,0.6151281020471028
382,4420,0.7871188265936715
60,3482,0.7851507988359246
598,4052,0.8334160904133958
369,4078,0.9439920266824109
346,2796,0.9417934855446219
382,1890,0.6339279636740685
271,5320,0.8887484126857349
481,2505,0.8757184850318092
172,2489,0.7911955581179687
21,1578,0.6598419302276203
248,4590,0.7533233016729355
219,1185,0.9503573418062713
106,1862,0.6514868374381747
421,2070,0.6489859010492053
377,1715,0.9148468832884517
411,3366,0.8239270587052617
255,3004,0.7895154027002198
164,1135,0.7360061494899648
106,5772,0.7262750416994095
238,2371,0.6954515821167401
199,5371,0.8255296652870519
248,3502,0.8987703195640019
321,283,0.9056674465537071
112,1429,0.7825546975114516
537,4676,0.7704060206721935
346,1909,0.6159471869468689
418,2602,0.6473989700898528
21,1854,0.7487471305898258
485,1570,0.6996848317129272
411,1942,0.5699614073548999
495,2571,0.6992759061977267
333,2415,0.8780068004769939
485,1874,0.9096809947597129
261,1909,0.6754047636474881
291,5134,0.6642914254750524
369,2010,0.7648779962744031
319,2888,1.038110023896609
224,1641,0.7066558328058038
164,1974,0.7626097298094204
319,575,1.052741143320288
32,1254,0.6295932243977275
472,2712,0.766425079533032
266,5126,0.765533659607172
207,4433,0.8862558648522411
559,2332,0.9242820590734482
319,1808,0.9281552396714687
310,302,0.7841263493256909
346,1949,0.7258034502821309
164,4904,0.8832910026955817
346,1360,1.12887975360666
254,772,0.8635253876979861
248,4909,0.7849988037986415
106,901,0.9276750868053308
412,2569,0.9103330740971225
590,5853,0.7567550696964774
53,4920,0.919952034418072
261,4281,0.803414768406323
53,5757,0.8116621042468718
55,2154,0.8781546428799629
112,2528,0.7223541268280574
472,4638,0.7352274086858545
95,314,0.7988221240895135
600,1859,0.5073154057775225
346,1370,0.6902373068733141
502,2458,0.6827480056921819
21,1460,0.5591307553196592
604,1102,0.658727132848331
369,5714,0.6468276296343122
319,5714,0.6401445429239955
29,5640,0.6619283077972276
69,2208,0.8246139538075242
184,5564,0.7373107892594167
553,1848,0.686436688660511
266,2049,0.6019788098388484
291,2182,0.8289051907403129
378,2093,0.6317793929151126
251,4450,0.7143093294331005
77,1752,0.8087139591973808
327,4349,0.6592490098306111
53,1658,0.6977149210870266
608,2010,0.7143065226929528
106,2755,0.7012692719165768
164,6,0.588293979210513
459,3004,0.8765183250818934
485,3321,0.695020817220211
21,2371,0.6784756843532834
250,1465,0.7255753491606031
445,5701,0.786201669568462
21,3333,0.7628331271199775
334,2108,0.9542427122193787
369,3012,0.7430726459715515
56,1976,0.8838482362085155
53,4703,0.8426365591585636
96,2617,0.7070203359637942
248,1806,0.6907172006155763
371,5872,0.7006699810070651
316,1909,0.6369130121810096
238,709,0.7537140761102948
101,4465,0.849199288125549
164,2456,0.7012878432869911
394,4939,0.7202448940702847
21,3390,0.6390560248068401
21,2278,0.9879598213093621
248,4216,0.5536820547921317
316,3397,0.6224162493433271
297,3662,0.7830895738942283
172,4313,0.7746916192450694
199,135,0.8693147764674255
320,4903,0.8222795762121677
164,5614,0.9989767633378506
106,1729,0.9649131388536522
21,5719,0.9220880876694407
29,3241,0.8849467853350299
80,68,0.6490058840385505
21,5742,0.6872174856918198
494,5641,0.8472004364843347
250,2367,0.7237917791519847
319,3390,0.6318831018039158
106,2985,0.715299272111484
32,1318,0.9467922683273043
346,3971,0.9359551904989141
441,4698,0.7534584186172911
490,2391,0.7226268223353794
319,2988,0.688249260187149
32,3390,0.6614446214267186
128,4721,0.9428775278585297
369,5359,0.8207946837480579
261,4058,0.9614022600331477
250,3599,0.9079127141407558
21,4933,0.9031061394406217
164,423,0.9177649207413197
604,607,0.8139697387814522
250,1641,0.7452823796442577
248,1627,0.684923699923924
112,1553,0.7903519485677991
3,402,0.5713374018669128
57,1243,0.8288569302530959
96,3696,0.852682201191783
490,1890,0.6658089195511171
152,585,0.7578011240277972
21,2265,0.7667766319853919
485,4061,0.7401876875332424
21,2587,0.9966592890975464
112,1809,0.9065294877759048
141,1277,0.6608393626021487
6,1683,0.8634492315884147
79,493,0.6964654454163143
604,1401,0.7829403893223831
112,2017,0.7551871401124767
580,1662,0.7936772810561317
342,1920,0.7605597720082317
502,5774,0.5952191693442208
490,1501,0.7376507973032338
16,95,0.8094564293112073
318,1026,0.7737230243427413
137,3638,0.8404185857091632
409,2227,0.9558274479848998
41,3551,0.871910388980593
184,2754,0.8290094190410205
62,4249,0.9398622619254249
254,5917,0.9511212935405118
112,3531,0.8308915197849274
152,1403,1.1315608737724168
333,1336,0.7950299627014569
369,4926,0.9072349141351879
250,938,0.7068057134747505
537,3175,0.8195585651057107
32,3905,0.7329925995852266
291,3401,0.8168628213128873
21,56,0.9105881303548813
106,3709,0.8627039710325854
523,2043,0.7362257235550455
96,3558,0.8072876568351474
164,3645,0.7636693269014359
61,1375,0.7015351493443761
53,5364,0.6435781610863549
106,4608,0.7472562757985932
164,3806,0.8267326408198902
56,5478,1.0214442843404998
95,1558,0.7549695393868855
380,3645,0.7852838443858283
377,711,0.8893356259380069
377,2772,0.8400165662169456
346,1853,0.9616431410291365
382,2458,0.7166902582560267
112,1122,0.8857427452291761
164,5650,0.6957187578082085
96,1192,0.740493426897696
21,3310,0.7137998470238277
414,5061,0.8721530352319989
164,5285,0.6971512740211827
164,494,0.739528804485287
509,2233,0.9724685271669712
53,5004,0.8254879307267922
254,1433,1.0296747274696827
152,2448,0.7961571056927953
323,130,1.014023264071771
459,2742,0.7962534695065447
112,1210,0.6718341042952878
205,2983,0.6884362176060677
428,4655,0.9867947229317257
36,1339,0.6831811357821737
412,5221,0.9744721204042435
496,1954,0.8005757289273399
604,1254,0.6072205539260592
506,2560,0.6248699128627777
164,5468,0.7860570816057069
346,3894,0.942403180790799
377,1449,0.7108813907418933
369,2074,0.5805484194840703
604,34,0.77920991395201
248,3601,0.8710677359652307
164,2430,0.6033779797809464
21,3582,0.9006747638008424
523,3842,0.7633000135288707
112,2994,0.8135535537398287
96,2422,0.71202038867133
133,2484,0.9901906535461811
340,1574,0.8247604720028383
106,2353,1.0187967032127614
164,1922,0.7696574340973582
152,2838,0.831363388470241
409,2840,0.7362485336405891
250,595,0.7797502840736082
382,3381,0.7508903060640607
382,3303,0.6580449768475124
21,1595,0.8544150146522692
32,1210,0.6658209053400371
377,3414,0.8946563765057363
382,1886,0.7199432840570807
407,4471,0.74700564345611
39,2631,0.9042796053524528
164,566,0.7644188265715327
164,5104,0.7473407462239265
513,3646,0.8761062110508127
340,2702,1.0555313406013218
333,2921,0.73133517109922
480,2158,0.8073158732482365
250,504,1.004654054663011
21,437,0.8942623968635287
96,4931,0.7887446656823158
250,1558,0.7819717398711613
411,3604,0.9145976158657244
604,255,0.5978807508945465
45,3400,0.7940519611750331
248,1590,0.9880824685096741
412,3059,0.9074121447546142
369,5421,1.0417123846709728
21,91,0.866791348372187
172,2422,0.6837809618030276
152,856,0.9319712607456105
248,982,0.6118295469454357
152,1951,0.6326621553993651
411,1737,0.784997221082449
143,2843,0.7620432376861572
132,376,0.7830215362565858
382,4217,0.8341306298971176
21,4580,0.6553604836974826
121,833,1.0603005808911152
254,3033,0.7357113765818732
385,2307,0.8725937679409981
164,4571,0.8288704435939768
385,4974,0.908706186073167
369,5780,0.6250741048050779
518,4321,0.7963516877165863
136,5234,0.9036788743521486
523,1152,0.6639590625252042
21,5030,1.0285839848220348
459,880,0.8450926286833627
485,1696,0.6126750814063209
106,1835,0.7900802109922681
53,123,0.9488623828760215
53,1310,0.5382146313786507
248,1563,0.82515207358769
21,5267,0.7037696327481952
106,1949,0.7012982267354216
459,5768,0.7077005242130586
377,2216,0.8386793113313615
316,3006,0.6137413584760257
523,1944,0.822575463780335
32,5599,0.6997836181627852
492,5280,0.7971051449754408
305,1141,0.7400382811486322
36,2010,0.6911213656089136
21,4789,0.809286749788693
112,3228,1.0212288807545389
27,2224,0.5680828605379377
312,1353,0.7477617267785328
319,5599,0.7257635218224355
266,3288,0.7438763763223376
133,91,0.934979072040213
164,315,1.030814282330019
382,180,0.818185282605035
608,4076,0.7711003742047718
133,316,0.9484432957002095
448,4071,0.6340826920100621
26,5564,0.7583982859339032
248,1586,0.6354856256927762
291,4022,0.7704160745654788
608,1814,0.8012697736599615
266,5460,0.8361724114843777
316,5750,0.6956235380577189
21,5687,0.9440917533689311
16,426,1.104989201362644
112,1327,0.8228926605411938
604,2353,0.9716944048580315
604,2998,0.8255162478557655
224,1376,0.9876901065664632
187,3774,0.7601833130632129
378,2673,0.76652984640428
544,5663,0.8776377887864198
21,1642,0.6853193534272057
369,1862,0.6501080393791199
96,2887,1.0251917243003845
291,1641,0.7872549008045878
56,3026,0.67869879465018
346,1826,0.7591988859598392
205,5910,0.7618959354502814
600,616,0.7976056092551776
141,5525,0.7678014614752361
480,743,0.8452691877526897
250,458,0.6511066838034562
346,3587,0.6501447398747716
106,1434,0.7018876565354211
382,5872,0.5884562837226051
26,3305,0.6825481206178665
250,3903,0.7814930395356247
266,1722,0.7874467463365623
152,5112,0.8197458269340652
53,652,0.9853164742941901
96,1798,0.805406279861927
53,1784,0.6776682138442993
199,3779,0.7448379216449601
248,2720,0.9471484624913761
112,5178,1.16001957348947
106,2712,0.7693178313119071
69,14,0.6924291678837368
485,2209,0.7657442361648593
494,4327,1.0525035576096602
346,5838,0.7149410577757018
112,4789,0.8045232338564736
472,1291,0.7126735150814056
382,1241,0.8654501523290362
346,4937,0.9211728447782142
164,5937,0.6003449734832559
409,4807,1.1671375609668238
604,4954,0.7269446440041065
505,3324,0.8217066792505128
465,1123,0.6966318956443242
106,774,1.1288228833249636
164,540,0.714064930166517
523,125,0.8963131031819752
53,5922,0.5215810281889779
96,2781,0.9470750125391143
346,5182,0.8005955437464374
64,1470,0.9030687553542001
29,1524,0.6015928302492414
164,1287,0.6920703644199031
604,2479,0.9197426823500011
164,5957,0.6937186356101718
96,1253,0.7156569979020527
141,4010,0.83673609154565
29,3039,0.7414642604334014
238,2032,0.7830589139567954
248,1534,0.9848307147622108
418,5678,0.7251092621258327
248,2602,0.6271127877490861
248,1226,0.8326127042195627
459,3762,0.6940254292317799
490,414,0.7007955855556897
121,2,0.8824621670480285
106,2010,0.7498540303536824
604,4755,0.8397833417568888
346,1422,0.9130650931703193
580,1324,0.6897006402058261
494,1865,0.793720718473196
57,911,0.8490191212456141
224,503,0.6742715569479125
184,1719,0.7016806517328534
155,1907,0.8694970830776063
106,1340,0.81946744077972
445,1096,0.8025570000920977
369,3036,0.7116316173757825
459,1371,1.0545282789639063
523,589,0.7555454457178712
164,4304,0.6622189211526087
346,2058,0.7034254185855389
128,1172,0.8704271406999656
316,5845,0.7284797158624444
