ShipmentDestination,ShipmentOrigin,dist
115,58,1.1431144582373756
22,30,1.1512975123311793
43,112,1.1316299526286977
51,34,1.1519223611269678
42,83,1.174136435346944
91,29,1.186147409358195
116,59,1.1412015610507555
99,26,1.1538998420749391
112,17,1.1957202617611205
115,10,1.1646826629127776
35,12,1.1954323915498597
91,8,1.1641064179795129
13,45,1.184218359845025
58,79,1.1956450486821788
88,63,1.1634265910834074
0,65,1.1689567028411798
98,18,1.2565462961792946
59,73,1.1840964694108282
81,29,1.1704739284302508
64,22,1.151782222624336
85,50,1.1917384618094988
103,26,1.1674282710467065
4,71,1.1525992250868253
18,94,1.1640236026474409
37,62,1.1614070518740587
27,70,1.1532249631626266
30,46,1.2323193880064147
79,52,1.2113630018596138
12,36,1.179539033876998
105,62,1.1913733333349228
104,93,1.1762119578031291
120,36,1.1581660487822123
83,3,1.1413694393954106
51,8,1.1498138500111443
100,46,1.1989487154143197
83,83,1.1582826940076691
79,12,1.2135270200669765
59,19,1.1602478165711676
22,82,1.1547607372381858
27,106,1.1794699765741825
116,111,1.1494571641087532
54,46,1.2080791741609573
15,4,1.147141293223415
4,65,1.1815370294664587
115,108,1.1552271167082446
12,94,1.1844082394880908
91,31,1.1556182157780444
71,43,1.2393940876105003
59,93,1.170518044914518
115,29,1.1823615288095815
35,97,1.1748521562133516
18,90,1.1618096477219038
9,88,1.1943575468446528
91,17,1.1713704083647047
116,4,1.1529117726853915
97,36,1.1526538271989142
109,52,1.1780290401407651
6,75,1.1421499157191388
37,77,1.1429107066776072
117,60,1.1890930123627186
116,108,1.149126400904996
117,43,1.2251174902277333
115,31,1.1500552365822452
51,36,1.1439017153212003
99,106,1.1691933934177672
51,88,1.1886329331568308
81,6,1.1719728772129332
54,97,1.1726980353040355
97,31,1.1343275399080344
103,43,1.221717482632292
71,50,1.2161455835614885
83,108,1.1438284936760152
116,56,1.1532261435474669
6,59,1.1290804751416934
31,18,1.2530498273138488
4,68,1.1525512944541074
116,29,1.1750337720981665
35,31,1.1435110728655542
113,97,1.1659675128757954
38,77,1.157542270209108
115,111,1.1573735507471221
99,87,1.1529867840664727
82,81,1.1514195948839188
112,46,1.240701982934427
46,58,1.1466983397092139
115,101,1.1415728852152824
4,84,1.150347261024373
32,18,1.2601565407322985
37,28,1.1574862993189268
108,25,1.1539195947615164
112,94,1.204951981348651
115,65,1.1991249761943306
113,50,1.164752128733588
85,60,1.1993176468781062
4,81,1.1558089096631323
52,25,1.154973522759974
81,98,1.1383648360414165
83,97,1.1603166641933578
85,46,1.2193554855350937
88,39,1.1627710701099463
37,56,1.1425599200384957
51,103,1.1399726271629333
115,50,1.1626331407044614
18,88,1.1926463831748282
116,77,1.152229581028223
83,76,1.1615933581654514
81,11,1.1543987787195615
114,52,1.2031094538314002
51,73,1.18179673488651
45,42,1.1448232313351971
113,26,1.1559278571179934
107,52,1.1964635456513082
24,103,1.1407131196132727
89,78,1.1957546142595155
59,26,1.151539066008159
100,31,1.142364772302764
58,45,1.218622817657888
54,83,1.1736668103507586
85,28,1.1710422124181474
109,83,1.1664894744753838
42,99,1.2099072305219514
37,19,1.1525311352951186
27,93,1.1770369995917593
53,18,1.2667894987389445
81,28,1.1631321225847517
115,56,1.1585291012057237
91,52,1.1952119371188539
115,15,1.167666485267026
54,104,1.1470986296023642
38,81,1.173820520085948
35,1,1.1506675439221519
37,16,1.1709844054920333
112,12,1.2197143249213696
83,33,1.1493642323517375
88,34,1.1562493512673038
105,78,1.197683467396668
27,73,1.1873978461538042
0,34,1.1505570635199547
7,18,1.24302105949859
37,93,1.1653361822079336
64,91,1.1602454472865378
100,107,1.1866535794522082
37,75,1.1519586986729078
27,8,1.1586878629667419
32,36,1.193354595452547
43,111,1.1363460435532033
79,79,1.1840420455804892
38,74,1.1529103038566453
4,78,1.1808379321758236
116,73,1.1860079179917062
112,50,1.217754342510099
24,27,1.1603444617773806
104,79,1.1576394477326954
42,101,1.1563674344548158
64,25,1.1646394623177392
116,81,1.1673860411558832
27,81,1.1672453848378999
27,34,1.1605578224573816
18,103,1.144829266837665
96,26,1.1690413397071617
97,1,1.1396840597902025
42,76,1.1713184645133359
100,106,1.1746879603181566
70,36,1.1647455128175872
22,73,1.1839463173278741
15,110,1.214003031142056
18,1,1.145406095577138
4,38,1.1458214691707067
10,46,1.253349230225597
47,110,1.2324523715318978
112,1,1.1666894257068634
38,89,1.1637235007115774
37,41,1.1533219239541463
64,16,1.1833153973732675
100,78,1.1957291013428144
5,110,1.2328854066935102
104,52,1.184745461546949
4,104,1.1354381165334158
89,74,1.148774222603866
60,27,1.1597216118659293
116,8,1.1539623295622212
58,17,1.2042808117611068
88,38,1.1598005249564136
117,50,1.2060302990887846
93,42,1.151958480477333
22,104,1.1451445307050432
85,17,1.1754252997093968
64,103,1.1499861095632826
4,41,1.1511602886021137
109,79,1.1572766437062196
60,62,1.1969727208571774
116,42,1.159766519708293
4,67,1.1464169610823904
82,107,1.17338065497045
37,70,1.1341259580637728
91,92,1.176775272935629
82,45,1.1662176831492357
64,46,1.1985370256006718
18,6,1.1790511097226823
88,29,1.1775764232235295
81,8,1.1496395537895816
92,26,1.1688664136454463
112,99,1.241218545607158
104,36,1.14893088010805
105,71,1.1649631538561411
37,46,1.1843546075480325
103,3,1.148889782173293
51,93,1.1755840230200971
46,101,1.1658776849508286
18,74,1.1491577071802956
13,31,1.1462885231844016
116,48,1.1481100688023227
103,62,1.2066361350672585
14,31,1.1368592360189982
58,37,1.1778911872367774
79,99,1.2317297091441495
22,95,1.1702981245304858
33,18,1.2637742989297425
3,18,1.2636876811406441
109,17,1.166566333600453
75,42,1.1558685768063046
22,20,1.159754621663264
84,98,1.1423382628709078
0,12,1.1637037939258985
22,48,1.1482508842434203
120,70,1.1522081877504076
64,110,1.1923253907422935
116,33,1.15511695135917
42,107,1.1944814191332884
114,94,1.2017218502504485
22,80,1.1512485843683993
82,4,1.1429608464241028
91,61,1.1756118802087647
117,94,1.1787360491497176
27,38,1.1578244769147463
105,99,1.2112798877060413
14,46,1.2182512315256255
119,18,1.2655246066195625
109,101,1.1432463196771485
99,74,1.1382495750273978
25,70,1.172274500131607
51,25,1.1528141562427794
42,91,1.1598187227334296
116,31,1.1444969693464893
87,36,1.1892229611320155
24,26,1.1537560299038887
40,36,1.1632805735405003
37,94,1.1466583833098412
7,43,1.2312128638316477
32,94,1.1978522251759256
14,62,1.1898623566542352
81,14,1.1658568935734885
4,91,1.142306102173669
79,83,1.1955934805529458
59,31,1.1434330690119947
64,97,1.1748752413051469
32,25,1.1639549290827875
111,93,1.206693705836577
90,62,1.2180009840854578
37,43,1.1739993377455644
79,43,1.2268320666626096
20,18,1.2629790899476834
42,67,1.162371861083167
40,43,1.206841583993602
54,94,1.1719041541218758
42,98,1.1536221488245897
18,41,1.1655818234596933
109,50,1.1742446811071463
11,99,1.244424398456301
105,60,1.196170839880194
79,4,1.1769999941544873
29,46,1.2530782728322916
46,27,1.1699434870055743
82,36,1.143177609358515
85,106,1.1904692218772002
115,52,1.18989424513919
4,3,1.1335536342646395
18,14,1.1733163797429629
64,62,1.1804793966667992
60,65,1.1894496729863542
18,16,1.1801833042076655
105,88,1.186617448925972
0,83,1.1503720400588853
91,97,1.1791447422334127
32,99,1.2491901916052615
0,63,1.1306943033954926
108,98,1.1442297911271453
83,32,1.157765287107655
108,18,1.2508164625614882
116,40,1.159652812672513
15,78,1.1981202669973885
115,84,1.168875283428601
22,25,1.1552387542490448
52,17,1.1629666627517767
38,44,1.1561799134526933
42,26,1.1688874353255545
83,104,1.141404811558979
17,46,1.2510272221905845
32,106,1.2003182373674852
4,47,1.1460028375898088
46,12,1.2044254871351379
112,45,1.211366023336138
38,9,1.1635054030588694
52,106,1.174950817999031
38,95,1.1794534900358744
37,42,1.1480965167284012
99,112,1.1515802496245928
83,56,1.147245534562639
115,93,1.1816117758197444
42,15,1.165841786989144
108,94,1.1888905236763614
100,52,1.1830453593283892
22,37,1.1541067564061709
59,83,1.1648277991584368
51,37,1.1520337089896202
113,60,1.1846009599311011
45,50,1.2103684406195367
13,25,1.16138247985925
42,33,1.161752444825002
64,106,1.178829519876412
82,93,1.1710396294615097
37,99,1.1832412334957294
109,54,1.145451375416347
4,52,1.1722111531666346
38,11,1.1663554800408227
51,101,1.1443053750055177
44,16,1.2198140802127975
82,31,1.132668957646404
109,34,1.161615373832839
90,18,1.2554231796945845
64,38,1.1654446667858533
115,37,1.1626623975379127
88,11,1.1612526359302657
23,45,1.2090167235583067
22,61,1.1623281980199474
64,70,1.1518706817712103
18,65,1.1968733322407519
88,56,1.1551012646939074
5,43,1.2428751891212804
58,27,1.1927411668002605
120,97,1.1604119901146208
70,110,1.2088822722434998
24,107,1.180163268798164
59,22,1.1443416641226836
71,106,1.2009042123598712
116,16,1.1761180407234602
103,95,1.1724157796374388
67,46,1.2399747973041875
4,97,1.155817778115826
8,46,1.2380825100200517
89,63,1.1617677807807922
83,27,1.1582591427224023
23,12,1.2183588997327857
91,40,1.1734688888703073
93,22,1.123837651418788
7,62,1.2099566026590765
58,93,1.2177899772567409
66,99,1.2545162122696638
67,93,1.1975403199238437
51,3,1.1444323658943176
113,94,1.1630420871078968
14,45,1.1891549394599028
81,91,1.1489641416285719
112,78,1.2215906892504012
116,58,1.136195101908275
0,17,1.1472329060946191
89,12,1.1717964283057622
83,35,1.1813186046534352
30,12,1.2131838795862027
116,100,1.151484219091279
4,42,1.1478432794766766
20,50,1.2335611215260411
70,18,1.2325037052588803
116,109,1.1532166137226991
24,19,1.1609243239675249
115,38,1.1646807294871127
9,36,1.1566177638513702
6,94,1.1905532569757529
104,77,1.1456378496118955
37,79,1.149311255397541
67,62,1.2088581754692964
24,65,1.1914758554526739
108,36,1.1836957867656435
64,66,1.1648162369217192
40,26,1.1576529029657
36,42,1.149157548722412
15,65,1.17492756500308
99,88,1.1782134707484926
59,27,1.1610919258424215
99,80,1.1426839285663195
42,108,1.151376714663846
15,106,1.1790807353598731
38,61,1.1688679201262338
117,99,1.22975922322699
46,8,1.1691501725997244
37,45,1.158838345536164
105,26,1.1576309076377325
108,107,1.214847983526332
85,25,1.16278244435255
91,76,1.1781874868486608
18,61,1.1659057044557162
20,25,1.1641172811921154
38,47,1.1633813136390276
88,21,1.161771091499499
32,93,1.202766028923049
60,93,1.183465183845588
59,104,1.1469087121742112
35,107,1.1993542004908835
33,99,1.253058595848935
9,50,1.1746483344052518
22,41,1.1616437993943691
34,18,1.2611224398549115
83,31,1.1397346473698104
59,82,1.1571769267320633
72,4,1.1569136109735285
53,46,1.2614916951528616
18,53,1.1711766123771667
62,18,1.2655540595629386
35,28,1.1696695355432374
41,18,1.2630354637014014
25,18,1.2564465571194887
81,27,1.1589980583105768
42,8,1.1620815923171384
38,71,1.1692049173372132
37,106,1.1599331351795368
52,94,1.1653762928077154
100,101,1.1411576771310397
17,45,1.2164567903216397
58,4,1.1860014736386282
100,1,1.1443631116833006
4,19,1.151167773774692
52,60,1.1852856054902077
60,52,1.18807751445898
56,52,1.196461830554264
109,36,1.152496567794255
37,111,1.142489813800369
101,110,1.2215567570778407
83,1,1.1373825932719879
120,62,1.177466711827687
59,88,1.1870921105146408
4,74,1.1341959019856793
120,110,1.186357347028596
40,106,1.1761262355638402
82,71,1.1508444611515318
88,65,1.1951955104512828
59,28,1.166225763303893
1,50,1.2300087304652803
59,56,1.1524720883795194
105,16,1.1937363083873476
104,65,1.1842321640412723
71,46,1.2424104628818375
35,94,1.1824610797422273
81,87,1.1613925934902258
67,43,1.2320941620611328
81,73,1.1822630747088365
12,99,1.2326923630067281
119,50,1.2345618006906338
81,108,1.1439435769404684
37,31,1.1347922991429056
103,52,1.1974846603614944
120,48,1.1227300326739038
59,25,1.156564503375973
0,108,1.1249808834067412
35,78,1.2043639719486237
99,42,1.149644452546324
22,103,1.1420541985758714
99,45,1.1639556395156043
59,71,1.1655640421169144
120,46,1.2066021412611008
32,34,1.2000855361776692
88,104,1.150186752634389
9,14,1.175503236906869
18,75,1.1626967904823167
59,106,1.1669538377651147
22,74,1.1451776469392436
18,76,1.1685032381543092
22,10,1.1567445392055171
120,14,1.1434795728751592
83,80,1.148263641233955
67,45,1.2133928095655782
109,61,1.1590772712869304
113,3,1.1406152937561274
59,8,1.1506466849574022
59,91,1.1530662583453315
27,94,1.1655973313110215
64,108,1.1543526660118784
91,2,1.170075495328222
35,98,1.1484365995441164
26,18,1.2601880811687027
25,106,1.2021698148122855
104,106,1.1771835710387677
66,18,1.266946546242772
38,48,1.1551692145211356
81,48,1.1436749451926775
0,29,1.1463714390993118
88,111,1.1517204828560352
82,50,1.161687336329903
53,110,1.2428322633994477
6,3,1.13644494109654
20,52,1.1995372420975141
116,75,1.1599698407309396
24,101,1.1370134784707002
13,93,1.18975739340697
35,36,1.1682845950126648
89,0,1.1751355699130468
73,35,1.1651452304795384
24,95,1.1704781401370252
87,18,1.2588943293584245
24,61,1.1616915395217282
89,53,1.1669589674898557
59,4,1.1502853317984514
83,8,1.1446471940726042
120,45,1.1813963651657104
102,94,1.1995008715561457
38,37,1.1621895443115915
18,33,1.1570136440651757
99,98,1.1352559908160142
120,99,1.2077343761255699
100,29,1.170929896512202
16,62,1.2287009055061
101,18,1.2468153495075447
3,97,1.1783899070162858
4,33,1.1426744335996253
4,95,1.16101600336177
60,50,1.1936978963868958
109,78,1.1913972848228045
59,38,1.1587499789893627
18,68,1.1669248464916433
54,71,1.1672635152935982
9,12,1.181293803134135
51,107,1.1851182856730051
81,81,1.1630292380494731
64,29,1.183455110660621
97,12,1.1821493208408356
119,93,1.202727836955871
103,25,1.1635615139135294
35,29,1.1680946562971388
86,43,1.2420279703967805
38,7,1.1638048887252808
51,70,1.1476049316780907
109,88,1.1825381224708897
82,109,1.1355136728712492
120,107,1.1884111378874098
65,93,1.2002982047519513
14,93,1.1828363753323043
108,52,1.1934650417949473
88,61,1.1656021220343453
23,43,1.2308401726186275
40,101,1.1476958274309124
64,8,1.1598110518285207
38,14,1.1765942717237132
108,79,1.173749279430402
47,18,1.2562923752068724
60,94,1.1788019921098436
22,44,1.149961936420628
107,99,1.2499071623065643
32,43,1.2465500296758754
85,36,1.167863453073161
32,26,1.1757305094173975
20,110,1.2420712339558773
81,1,1.1395086337413107
86,99,1.2432920847620283
30,93,1.1779325567185879
104,83,1.164880665817431
13,107,1.1978898548654147
83,0,1.1709674697901522
9,61,1.1705954436744963
115,96,1.1725184938737325
81,31,1.1403652780822344
7,110,1.2218208076831485
6,31,1.1416117121532028
6,108,1.1413961170640374
115,88,1.194385901093483
24,98,1.1393987709390265
89,106,1.1789934973099403
9,65,1.1963769403685416
105,101,1.1511474453977175
60,17,1.1789446015443121
91,28,1.1787165105342865
52,37,1.1445920134761505
82,33,1.1406331264546938
14,65,1.181472756500755
91,37,1.1660067002688135
100,34,1.1621658099549157
18,81,1.1696986172880446
100,61,1.1630338983876365
82,27,1.1474428815501077
100,17,1.1630958169698715
104,94,1.1688926273158617
106,50,1.2294774171231049
30,43,1.2201705342657598
25,99,1.2470677558864867
46,45,1.197704247065953
117,4,1.1465919870617134
61,59,1.1199238124702657
101,107,1.2135106841368335
28,107,1.2060201152094774
46,90,1.1668753315295493
51,74,1.145843883710248
104,88,1.1829566048192126
25,46,1.2528024507420403
17,43,1.2441135248435395
15,50,1.201595556922257
85,12,1.1981434540024825
0,45,1.1620924706969942
38,96,1.1711299983518464
116,2,1.1583043480558055
59,69,1.1677300525563103
116,97,1.169846920562642
106,26,1.1714945920310649
19,43,1.2425147632935218
40,46,1.2174864730664663
64,86,1.1730398961475916
83,77,1.1464776077440806
38,1,1.1494865880480833
88,95,1.1751249810414655
90,59,1.1143227509622062
6,45,1.2103571242519788
109,25,1.1478706933557987
115,109,1.1608503418309348
106,36,1.1931314856878348
83,4,1.1457038525758045
59,90,1.1608228257724218
42,21,1.166400771588087
58,34,1.2050258336322648
102,66,1.170556444142546
9,71,1.1718255590115274
113,34,1.157186500195946
20,62,1.230972362416131
38,3,1.152124713574137
9,29,1.1780036778322287
3,45,1.2259801315542842
42,94,1.1752598722066199
60,31,1.1420807098703725
113,79,1.1569759917245912
12,43,1.2319201950782113
64,43,1.1908593736588955
115,28,1.172479324042797
89,71,1.1668105849197932
51,65,1.1905668319336005
3,62,1.228575671756906
101,52,1.1906846668571234
24,40,1.1584594253716725
21,18,1.270166668508734
79,34,1.1924921125173569
19,106,1.1967382511523152
38,53,1.1746718457766943
117,97,1.1651544331439905
65,99,1.2484732903540134
47,93,1.202203610645873
97,97,1.1657708723630225
69,18,1.2645768094807863
46,94,1.1867330425551958
82,101,1.1364046409726143
18,111,1.1530667107020105
91,90,1.1708216071128845
68,107,1.2182152606546879
108,45,1.2116848899583732
103,107,1.2145155205923532
106,99,1.2504419053771667
116,80,1.1555880861622947
65,18,1.2605317238984364
100,65,1.1904532143047877
4,53,1.1576820771609033
88,66,1.162526901279177
83,111,1.144324396869966
13,94,1.1778164293084825
88,91,1.1556219133947576
59,17,1.1558244627501284
89,88,1.1915087093200003
20,78,1.2200035660394601
85,19,1.1640506735337632
67,97,1.1846681125462055
52,44,1.1433876494743995
25,94,1.198780429150377
114,36,1.1984876915812492
60,3,1.140150839196784
59,3,1.1466536915728025
108,4,1.1550408921071462
52,36,1.1537797286042146
59,80,1.1539960327957357
32,50,1.2281934092087405
8,101,1.1603384977206588
88,27,1.1665955100740706
104,57,1.1476155777594872
79,101,1.1752371034984077
115,27,1.1702478442873274
113,78,1.1920154861041479
105,79,1.169563573385988
59,111,1.1480726823210716
91,111,1.1606331313295024
1,99,1.248782199940511
40,107,1.2005199765408179
54,93,1.1826638994139753
27,6,1.1780844405293465
83,64,1.1556247512676887
103,12,1.2105999823127473
9,95,1.176061691450221
30,94,1.175502303189465
67,27,1.1596953895475184
22,29,1.1739266131605421
64,109,1.160381790782724
81,10,1.1533649489283562
40,16,1.1946771256625652
82,77,1.1395937060671193
62,36,1.1966296492942743
120,101,1.1451327609164375
120,60,1.1718425367559706
89,23,1.1531757196145398
12,50,1.2128834572753735
25,36,1.1934723864708627
97,25,1.1510920253183161
0,94,1.156838174377169
30,45,1.198649383016995
110,18,1.2617734999262862
116,104,1.1479283986347062
91,14,1.1826472207903862
9,79,1.167121868846672
97,34,1.1635331468922752
82,106,1.1709509076816695
99,41,1.1508503364665168
22,22,1.1429309232958726
83,106,1.165505479356008
116,71,1.1645157571349825
104,34,1.161492238619498
2,107,1.2304446399211884
24,108,1.1463566252163477
113,52,1.1799335506345545
4,100,1.1409493945538998
89,14,1.1713660072003091
22,0,1.1733253172465734
84,43,1.2417212602283274
18,63,1.1633129737206869
91,77,1.1641605932797705
81,77,1.1477758261774267
112,36,1.1910626462527685
37,48,1.1401789582201414
52,12,1.180907741189003
54,1,1.14639735860484
85,93,1.191523153467902
18,97,1.170985537980284
117,110,1.2172382612313544
91,71,1.1777163775903838
63,18,1.2675483849431788
59,6,1.1752803506595748
7,101,1.1633196297500814
70,12,1.2075766676238604
2,110,1.2417025781635727
24,28,1.1658644729426928
42,106,1.188216493065868
10,43,1.2456923413888685
83,29,1.1712151898869447
103,98,1.1509437944207872
111,43,1.2523481464678687
9,4,1.160671818469252
103,16,1.2102187361036028
105,58,1.1417490893176623
85,8,1.165195308625698
0,88,1.1699055087353503
60,36,1.1680390217474528
22,77,1.1517480531973499
19,50,1.2253746379699026
106,43,1.2484925969370775
103,65,1.1964096410998277
87,94,1.1964851431548595
51,52,1.1861670815518923
32,110,1.238845837435552
64,15,1.1680297872849874
120,65,1.1635458054287093
9,111,1.154279004250254
35,76,1.1604059136339597
9,53,1.1693345851131849
109,31,1.1350286390100206
94,99,1.2528866335217441
96,79,1.1775878886026996
88,23,1.1558757206158978
27,79,1.1616450111780847
19,107,1.2237976757543427
94,18,1.2651688459861492
67,101,1.173138430075986
59,103,1.1434324431632246
35,93,1.1892875895968504
97,8,1.1488680892757006
60,107,1.2076271437108517
115,3,1.1531093876276697
100,74,1.1470130309462547
52,52,1.1816397064498492
120,78,1.1920708609478814
22,33,1.1537870610398906
42,47,1.1621267226125513
100,79,1.1610746974391597
4,29,1.1631689997656005
51,78,1.1969884048615183
98,43,1.2442317538079806
89,103,1.1453961400049073
108,43,1.2384716353512235
112,13,1.1608448049851827
120,88,1.1687217035463877
4,98,1.1323908405112368
9,98,1.1509035272257668
0,41,1.1371931721057211
53,99,1.2544460927269288
49,18,1.2507367926716273
0,31,1.1212374363094568
88,98,1.14586719338383
53,36,1.2037514916488103
14,107,1.1969217413238116
97,93,1.1780195787016834
52,93,1.1759620570602627
54,78,1.1996293999254704
59,21,1.1608840535793985
64,13,1.1607167358909334
112,60,1.2106914988585882
107,43,1.2480550667803203
25,62,1.2237087687743562
70,50,1.1980483446802412
6,110,1.2286127286164887
100,97,1.170066618493625
88,73,1.1889429997120584
7,79,1.1721587803746973
30,52,1.1769463795104198
22,16,1.174678041466645
109,104,1.1392112230615956
66,52,1.1953678051442174
23,50,1.214099622730698
116,74,1.1466298481183392
117,46,1.236481370670455
59,97,1.168062023818493
86,18,1.2553755907075745
14,50,1.1925132242696626
83,73,1.1819110507411617
105,73,1.1833807240639413
119,99,1.2536233746047531
42,45,1.184837605937251
3,94,1.2015783563256264
113,65,1.1857463086822204
83,42,1.1535504955266203
56,18,1.2639669801241584
20,104,1.149938748850088
25,12,1.233745020947286
13,30,1.1546033812420708
37,103,1.1346580066851206
57,18,1.268450683781079
96,106,1.1993213407695293
15,79,1.1665999894695622
22,3,1.1450146122702531
25,43,1.243498686168875
85,14,1.1710922661004588
0,79,1.1443085188844375
15,52,1.183368026145867
110,110,1.237625113289271
87,50,1.2277477428849255
20,101,1.180615661308236
42,50,1.1774277724325657
13,77,1.1572764244462763
116,82,1.1584555740867342
82,97,1.157556181507451
22,78,1.1927952228912286
12,46,1.2419116228286708
4,16,1.164318655484489
37,109,1.1439548400895936
103,93,1.1975340601056814
19,99,1.2460744050996644
11,94,1.1938404930489404
15,101,1.1520214110080684
59,61,1.1631057666880744
51,16,1.18031331045287
27,65,1.191571424582175
12,93,1.1872578142210841
64,71,1.1701383729066168
18,58,1.1380126109080655
42,43,1.2018569484353065
12,78,1.2050057010991233
85,65,1.196283036310758
17,99,1.2460779111300195
60,45,1.1954612535025393
115,74,1.1548637715833527
62,99,1.2544616237282753
37,44,1.1425281917410237
52,3,1.1363340193139655
53,12,1.2460005887384926
52,88,1.1861852101449455
13,46,1.216117917426995
108,50,1.2177701419485467
105,12,1.1939196320516723
105,98,1.1400307267904282
