ShipmentOrigin,ShipperPanjivaID,dist
58,4886,0.941476301423141
50,1815,0.8819579056331089
110,6640,0.9189835648451533
110,5490,0.9041213701878276
50,1746,0.9191358499228954
50,1764,0.816760069083622
88,1390,1.0305154584348202
43,3037,1.0260687268206052
43,1090,1.1266286967854415
43,2855,0.7881326835070338
52,6669,0.9468315608267274
43,3359,0.8585872884307589
46,4259,0.8344183577490705
46,414,1.0980641368244375
43,4157,0.7089719261441912
110,1153,0.841743781763528
43,2482,1.1326912364789419
18,3435,0.9661110086100442
45,5790,0.8385892654103893
18,587,0.8269305878451892
12,147,0.8845627329179219
79,4215,0.963992682418653
26,6341,1.0338297963940672
50,409,1.0543943970863308
83,5759,0.9405902640095779
36,4358,0.9345514279391084
80,1144,0.985849106418235
36,2676,0.9726078765732902
83,3331,0.8925612350659711
43,6115,0.9564071827168975
12,5224,0.819409538592611
18,131,0.8033041065292699
18,1209,0.8370992354383426
110,3086,0.8578520462449107
18,3796,0.8747633913797992
34,5213,0.9390575917703765
110,3918,1.0364690396402563
62,4806,0.9783366091017213
76,4097,0.9115211218595505
110,3966,0.8714116290211678
45,5503,0.9192081775649318
110,1427,0.8853473362645933
82,5887,0.9595465872968946
12,3536,1.029777112283877
45,5854,0.765421516528087
45,3363,0.9042863345571927
101,2738,0.8347393449928079
50,898,1.0274741649627686
110,5108,0.7909237614699772
62,6749,0.8204921557168875
43,1441,0.8197358450852334
18,2216,0.8171772743974414
62,3517,0.9554757411990847
93,359,0.9476344343274832
107,1656,1.01091190214668
50,4531,0.8427782833709249
18,3803,0.7811362067503589
110,3217,0.7679903779145596
18,3936,0.884928689471313
18,2196,0.8867098183504173
18,3479,0.9855727814137936
18,4998,0.829033129981586
18,3711,0.9737233542837203
18,1586,1.0577269590326719
18,6207,0.8104275230850492
18,5819,0.8798689145062651
18,5526,0.8572251823331628
18,2266,0.7540450128061431
18,1980,0.8800536931625434
18,6611,0.8602200193064553
18,6688,0.8616084041340011
18,5172,1.0013428688315409
18,4477,1.0191867287669862
18,5970,0.9135714205248016
18,1984,1.0714510945836082
18,2388,0.7763204031756946
18,1280,0.8282000555523804
18,6739,0.7870485346232142
18,3815,0.9375808393316609
18,845,0.8131431931895869
18,6774,1.0105199261036302
18,957,1.0436838128204857
18,3726,1.0900394243321248
18,4915,0.9673951385276658
18,3849,0.707907355257443
18,5354,1.007332473461117
18,5320,0.9849364636632215
18,2295,1.0664635747671127
18,3624,0.8928679951599666
18,5629,0.9754306950739452
43,3973,0.7830188263739858
18,3741,0.9286446748301387
18,2117,0.9299628915531295
18,6867,0.9367344544402191
18,3641,0.917865412575858
18,1905,0.9041055909224919
18,3148,0.7372231781482697
18,972,0.8954305221725788
18,6680,0.7989859594277472
18,6601,0.8686857031924384
18,3097,0.9392761971269336
18,1662,0.9777947195938655
18,3019,0.9932970606854984
18,6023,0.8779181348426002
18,4865,0.9591984871242728
18,1212,1.0508443031992232
18,4545,0.9309680580627173
18,3501,0.8555077250514712
18,2978,0.878122122160026
18,3207,0.9869380933232605
18,4780,0.9695162340067327
18,3650,0.9443988529965281
18,1597,0.989596389234066
18,805,0.7581916813339505
18,4828,0.7489927287346551
18,4495,0.9090740425246102
83,6519,0.7878620262656894
18,2058,0.8706807015447079
18,6099,0.864284200327737
18,4650,0.886005349523787
18,3680,1.116700074768492
18,3877,0.9063523361193282
99,1593,0.903176444449595
50,1604,1.0219957370843207
18,4214,0.9362588692456484
18,6738,0.8614812376368458
18,6499,1.0335090618048395
18,296,0.898499565997294
110,723,0.8241330858852182
18,4249,0.9415601773985794
107,6928,0.8047980666160583
110,5405,0.9688027341450963
18,2087,0.8091968230104872
18,960,0.9449409363525254
18,3747,0.9301602875015565
18,6593,0.8964552194146174
18,3903,1.0519029285226549
110,5489,0.8003423171383994
82,3567,0.9105179533362389
18,6841,0.8280791555132184
93,3596,0.8416083534913403
18,757,0.7295882552862167
18,6700,0.8266591308638453
110,1310,0.7725142134087426
18,2104,0.9340523390606644
18,2371,0.989894537255168
18,3759,0.9720655477472714
18,3775,0.8699537260191781
18,5287,0.9603800848126411
18,6722,0.8887142570955413
18,868,0.9839155269520623
18,1993,0.8291111130799566
18,6456,0.8883581134889807
16,4120,0.8696264496871403
18,6470,0.9991523958742619
70,986,0.8457427812474114
18,4060,0.9056922804032054
110,4919,1.030763457928385
110,216,0.8518195008592946
43,2594,0.8480648419686726
62,291,0.8715887766863618
110,463,0.8418577547584262
99,980,0.8911363301532609
43,4666,0.8377101591655186
71,5126,0.8666906984789031
4,4225,0.7564810586294958
62,413,0.7720125722033637
50,5454,1.00016978595938
43,388,0.8977701222257954
99,702,1.099004179239273
110,1692,0.8087933803243297
50,1788,1.0788836878325259
46,5813,0.7776925175317696
50,6812,0.9681086981935161
58,2475,1.0266424233892135
110,1091,0.7953940225499017
103,4887,0.8741054247532573
99,1676,0.8321626075942602
50,1859,0.741535854392818
50,1319,0.8699079581669399
110,2887,0.9339878005640847
12,149,0.9448984800172704
12,5428,1.005235789875899
18,2256,0.7803666394569778
50,1723,0.979706637029137
79,6021,0.9746269828506878
46,5544,0.9341213828218835
36,5835,0.7988875071917262
46,5695,1.0532956958881445
45,6332,0.9054630275017449
43,5850,0.8501568888979298
110,3416,0.9128625151102564
93,3579,0.8350715623902423
31,995,0.7906867573037744
110,6173,0.8928564917296171
50,3947,0.8526904976793698
43,3574,0.874346047905939
110,6802,0.9093777116920266
16,3332,0.8629854611520257
83,4183,0.8655188434890339
83,3234,0.8825305881244796
45,6879,0.9231006016156503
110,730,0.8270149241600718
50,700,0.8818422588353444
12,6074,1.1084621718951635
62,677,0.8490909864859921
16,5977,0.8661155195108482
18,2226,0.8551123589277267
45,6127,1.0350600837596826
18,2106,0.8984920056536794
99,4151,0.920831984175103
18,5889,1.0737129361368716
36,1205,0.9355233215859958
110,5559,1.1006630092327083
18,1039,1.0487160245621843
62,5478,0.9191447690661464
110,6720,0.8582436192248549
61,5017,1.0304528367040413
110,313,0.8158773141247886
99,2694,0.8468214928039483
36,4521,0.8206719974321979
43,374,0.8749645059662206
110,4614,0.8448615883077893
46,5684,1.0224812771193683
12,4175,0.8788873856621129
43,5370,1.0503141385103976
62,140,1.108170684626592
62,6189,0.7817509514944894
110,3219,0.8279339152255228
34,5209,0.9473114130752427
12,4085,0.8467239620430129
18,5903,0.8453666546515056
50,4430,1.028528309892863
18,6282,0.9567783008263048
101,612,0.9318960521902356
18,2941,1.0232775366998144
50,3430,0.8990169305886541
12,1613,0.9219916077064616
79,934,0.9601390196808747
43,3455,1.1138399663780416
46,529,0.881606403206076
50,1713,0.8640087244233915
110,5767,0.8555467213903155
79,57,0.9354774518204587
88,6316,0.895851692450898
79,2812,0.9310847852112991
110,2561,0.9432847968169621
110,1420,0.9069888100826314
50,5248,0.8728037681430578
50,6623,0.8581933230161667
18,3178,0.9272247760423592
73,817,0.9386819122093064
110,6169,0.8121699249105794
46,3554,0.8746348385299955
22,4165,0.9580760962728944
18,1092,0.9779790927256856
107,6006,0.8065139278769493
36,2483,0.7687572655933244
43,3314,0.9143984128854105
74,5541,1.158313712238201
18,1934,1.0660910931016718
43,4968,0.880599609975304
106,5765,1.0452817611928498
18,1279,0.926765789943082
110,3349,0.7841546524848256
18,1909,0.805375263094902
18,2169,1.1746272764035635
62,5796,0.7019675280898809
18,2028,0.8486751669219562
46,3223,0.9086643393550601
28,6911,0.941745961351054
110,2800,0.9493964384975178
43,4784,0.781358674700771
43,3861,0.8819412397486823
18,5091,0.8040279072842428
18,3900,0.8855432689722095
50,6400,0.8808310400428516
46,5771,0.7987844688551766
101,5420,0.8820700439890581
62,2949,0.836148733938379
110,1832,0.8982215453870595
12,5881,0.8548788919246623
98,564,1.040284428213324
110,1625,0.7509834915399551
36,2885,0.8507019170959081
12,471,0.8989620852683272
110,1588,0.8921647023941789
36,5416,0.9843239065791879
18,1948,0.9347689141120229
99,4445,0.844451366258519
43,1611,1.0435885153710842
50,6558,0.894640047768397
62,2886,0.9761473591040287
43,5683,0.7819628553864147
62,6619,0.7459577646638665
43,3046,0.8984588622780783
46,1829,0.8727104991142239
101,1497,0.87969572948558
62,8,0.9214590348835502
36,1201,0.8516819274851254
110,1192,0.8451487432633128
43,1046,1.0046759543142147
18,5576,0.8657505118421146
12,3453,0.8986341947955745
18,6903,0.8888654377577561
16,1484,0.9665679247783763
79,1214,0.930869419659887
18,6010,0.7822028249502182
27,765,0.865217771913324
18,3658,0.7436818501779011
16,5883,0.9545953535873976
18,3855,1.0414614153227635
46,6514,0.9715083631287728
18,3521,0.971957092838628
17,4662,0.8358660915068218
12,4407,0.9349223290170942
19,5847,1.010706530617816
36,4750,0.8083316970317226
70,3091,0.9336612373590469
18,6133,0.8616976753941604
45,5744,1.0202116273410087
62,3297,0.8079877655420985
62,1830,0.7988660058804921
34,2636,0.7887799773099167
18,3089,0.8169296889432839
46,1215,0.8752836015607629
1,1545,0.9887378992778915
50,4098,1.135091970641432
50,6661,0.9111994648618358
50,1894,0.8433826761320233
110,6412,0.9132511546569211
46,1654,1.0143213383853436
18,1483,0.8618740843875068
12,1366,0.8595148881099054
110,1461,0.8309521291937146
50,6829,0.8169231421447226
18,5356,1.09001298142331
110,4298,0.9771943730967385
46,901,0.9009599462151527
99,2580,1.0216930008360319
4,2809,0.9913118753050055
18,688,0.9627162654485021
43,1143,0.8202515100794179
50,6914,0.8667424216068217
101,6810,0.895325317978859
50,2993,0.9660775394711111
110,5653,0.9078552680356162
70,1287,1.0041262354435665
62,716,0.8632585714970317
18,1916,1.0520639354363084
30,3963,0.9340651963970491
79,1184,0.9469518485878196
18,4393,0.8297696475471769
18,1952,0.9389581323734352
18,4082,0.9153128564357758
18,3868,0.9017672975148473
18,3424,0.7340499689536435
18,6557,0.8638631020273481
18,6602,0.9040266759693623
18,5655,0.9868041332811117
18,5608,0.871892176302416
18,2428,0.8745376765727997
18,3282,0.867291411118848
18,3428,0.8908492821667876
18,6094,0.9922253449580499
18,2174,0.7441226935812405
18,2114,0.8157957554129618
18,3731,1.0464495989893163
18,6606,0.9841316789388657
18,3152,0.9058012738823891
18,1566,1.0825895314503993
18,6905,1.0119925748024667
18,1680,0.8893196694552898
18,410,0.798186390527657
18,5116,0.9995320966201169
18,1615,0.978305175368275
18,5762,1.0760237674361892
18,294,0.9516166320868901
18,3710,1.1160207694130284
18,1380,1.0224887409380503
18,2317,0.7581853068300656
18,4980,0.8251428801034179
18,2341,0.8384786205632346
18,2947,0.711550483746188
18,2172,0.799370139837265
18,2309,0.9261239916086197
18,3229,1.022785711767418
18,4849,1.016935406518834
18,4367,0.8827651771051543
18,4673,0.9431298037192651
18,5103,0.9540973444070134
18,996,0.9139401973890406
18,1994,1.1502481262598718
18,1269,1.0612095186287271
18,5577,0.914708821369069
18,3913,0.7696138088192258
18,6368,0.8300331437161991
18,6104,0.9693208449919309
18,4895,1.1278959140181541
18,6323,0.9142605766121831
18,1378,0.9489997763718877
18,6049,0.844597965212805
18,1400,0.8634550483631236
18,1689,0.8578895947762898
18,1525,0.8221920451947621
18,2273,0.8824674705309528
18,298,1.0685935712951635
18,6142,0.8523690085192877
18,5220,1.11924040636846
18,1283,0.7035848618085895
18,3040,0.9493280394734549
18,6420,0.7920809787298951
18,1938,0.9331845638475248
18,5998,0.9652720572693008
18,6775,0.8168705579425607
18,2068,1.0848115006727832
18,5900,1.0074703521095216
18,6170,0.8285808243921825
18,3170,0.9500538493905749
18,6620,0.9555254355072975
18,1520,0.7641158008149692
18,6608,0.7517585198261908
18,1703,0.9535683750041893
18,1173,0.9286909960210323
18,3895,0.8566008252756936
18,2912,0.8779782695429665
62,6504,0.7812972595649106
18,783,0.8156000285276345
18,1371,0.8243093990853855
18,1353,0.8986557189907346
46,751,0.948999462383134
18,4918,0.9097240977321884
18,1275,0.886795847011464
18,3535,0.8636072107723781
18,3200,0.8136712493641036
12,4935,0.9149044153413602
18,6837,1.0583473631912577
18,2277,0.9059970873807158
12,6754,0.89730994616236
18,1312,0.8256708676261562
12,4265,0.8585284400199141
18,5741,0.8736892395785877
18,3633,0.9638964054839951
18,5532,0.7884555980563164
18,3647,0.8589918687939644
18,4325,0.8906222081610135
110,4395,0.9070622867771557
18,6809,0.7777845194297177
62,6527,1.0513291542551346
18,51,0.9830992503889969
18,4081,1.0725191038634097
18,1238,0.8453289616320815
18,5779,1.0383576580456324
18,6308,0.9757584389299154
46,524,1.2961091271468572
18,3953,0.8846074309466141
18,2251,1.0461306816765241
18,1339,1.013606549905879
18,2441,1.0113063066133432
18,2328,0.873963220843247
18,6298,0.9022472202777863
110,2830,0.77342020294496
36,3127,1.073465051927737
73,158,0.8727490830102137
110,366,0.9907183232051986
12,2323,0.9628312545163291
50,3251,0.6954720584409577
98,4674,0.9576756847756249
36,4317,1.0067348671145737
71,641,0.8887706880590746
43,3279,0.9542363907343575
110,1023,0.8125457420412984
78,6324,0.8979078855897699
110,2518,0.8219273085040706
12,6767,0.8684360491377967
110,666,0.8807964766664165
99,3300,0.7343841184462819
110,1490,0.871165172729109
50,1710,0.8887448791148407
43,6625,1.0129015597714377
110,1313,0.9024395612733704
110,897,0.8059702369251421
106,3767,1.0753387558007879
110,1571,0.8202286405222756
8,5429,1.030646794608661
110,5488,0.956203926886831
99,1688,1.0101984622223037
50,1722,0.7767229133418628
110,6398,0.9531972951122692
50,1776,0.823136887380055
13,3372,1.0045339466471757
43,5673,1.0437460765242577
50,33,0.9318574557879141
36,5696,1.000191434685673
17,5731,0.8640363631503922
50,6481,1.111035440383213
26,5812,0.8186687928225312
12,4233,0.7927291454481227
99,720,0.767924732661673
18,6825,0.9715459048748016
18,6677,0.8227955956078533
99,1397,0.8809364501919065
12,4810,0.8918604286653655
36,352,0.9028528967340078
110,1538,0.8280781365964296
18,2365,1.0490603989788465
45,2837,1.0013020576110907
94,4889,0.9332393370568752
12,4277,0.8329052347274098
99,2772,0.7703925312629768
79,2705,0.9682957396975586
16,2597,1.0189701276166099
97,6361,1.1929553257567542
46,2578,1.0385825946660978
12,3842,0.9165951854416302
109,5264,0.993195555838091
45,2471,1.022809750932668
43,6103,0.7998329177498817
50,4087,0.9035971026335444
110,2998,0.7138767104063716
94,1425,1.049157612557922
99,462,0.9963833572609084
8,6285,0.8877319845237902
16,6927,0.9196636948202338
62,912,0.860714747437409
17,6445,1.0227920428982802
50,1846,0.9531182843659606
50,4327,0.8524275209222522
56,179,0.9572623522420015
18,6440,0.9332076031714678
110,6223,0.8117610562060561
45,6337,0.7407123656677348
45,6124,0.8520057358379874
58,1223,0.9775814573679652
18,1996,0.8353979215025902
18,575,0.9932637863925525
18,1064,0.8271436542272568
18,2909,1.1503758933395147
45,6340,0.9253086820244789
46,480,1.003184633595603
46,4723,1.0550455781880632
62,709,0.9177252093296764
110,943,0.7594095904912267
83,2036,0.8819407080965382
43,2651,1.0397240641926015
18,2142,0.9587827676108905
78,5150,1.0521242021183883
36,1051,0.9804404170385429
106,6047,0.9941249686692443
110,6708,0.8604645963226046
58,485,0.8923839114473334
12,3827,0.842855761625937
110,2590,0.9291045479476452
62,948,0.848432043833392
110,1100,0.851816081574985
50,1842,0.8711406753531524
12,6712,0.9338175441537585
12,3264,0.8660480582288334
12,224,0.8918224626353809
99,2797,0.9069846166031701
46,527,0.8013435144509587
110,6906,0.7860831314963954
43,2674,0.8914152298654828
110,4823,0.8636653103998729
50,733,0.8945775908817138
46,488,0.8409640240715817
110,910,0.8772518911531993
50,4127,0.7862385851996285
12,196,0.8347631362932069
99,914,1.1690980674965041
43,1331,1.033777545605387
18,4991,1.1670741119555064
104,5127,0.8824339245579073
62,5672,0.8709248309688908
43,4625,0.9232811950413244
12,4262,0.9123876644215281
43,4458,1.0279761854825276
43,2791,0.7581670092684882
18,6279,0.9044022429734468
45,3948,1.114606224000454
101,1221,1.003804285611425
58,4418,0.9883968814143113
88,5481,0.8765258671981948
110,4568,0.8401033197130475
18,3977,0.8230069577693939
18,2304,0.8490800234888282
110,876,0.8358392273741109
110,4749,1.0051121562719345
110,966,0.7727732051696096
36,3010,0.9218766146472522
110,1149,0.8508191031536886
110,4547,0.9532358135495868
12,155,0.7959451593591699
50,880,0.9543025493621826
43,6541,0.941155882286174
110,5925,0.9379683605262211
46,1379,0.9242430951978479
16,633,0.8732642573969704
18,2202,0.8383413494697639
43,4528,0.9277929134134736
45,6328,0.9703801551035472
43,213,0.976748952375991
110,1584,0.963267526589334
36,5757,0.9531772966895785
94,280,0.925445272986378
18,4671,0.8834558118666921
43,5567,0.997014985552856
110,1190,0.9294688664376736
83,6884,0.9734808142696109
18,5397,0.9659151995022383
79,2972,0.9293301105499268
88,1257,0.8956959364669663
79,3287,0.9530227450387818
18,4421,0.7855807702456202
46,1567,0.8789020736834833
40,5208,1.1010340877941676
43,6853,0.6527358538338116
50,6895,0.8740471516336713
1,4083,0.9645458220371178
110,1093,0.8191295798335757
50,4541,0.8458605759244945
12,4984,0.9088680347693818
18,4409,0.8787032967167241
46,268,0.951888914086989
34,325,0.8369782799854875
46,3081,0.9426176037107196
107,3833,0.8931424889181342
43,2610,1.0006116112428052
99,3075,1.127502943788256
50,1835,1.1053154444588082
70,4658,0.959690655315561
52,6062,0.902062631478267
94,1685,1.1332491556448596
110,628,0.9068163806306464
52,947,0.8856518577252116
