Carrier,HSCode,dist
95,90,1.1693588347573365
112,22,1.1767186809863364
319,42,1.2095768310661827
409,96,1.2103285363742284
53,91,1.1782768182456493
421,67,1.1825770568102598
346,12,1.1733942367136478
184,94,1.1496792482212186
608,12,1.14762679141547
495,53,1.1573029018140264
184,98,1.163881154531347
312,95,1.1855037697990025
110,95,1.1614581224109446
3,96,1.1703668404370546
319,94,1.1838905809979354
106,16,1.2518058115882533
164,31,1.2830708899668284
421,95,1.1730135433109743
382,42,1.2092508684311594
409,90,1.210305977878826
69,98,1.1556382216513157
394,10,1.1825421316815274
341,93,1.1850333628909928
164,35,1.2046675213745661
53,94,1.1631115722869123
506,90,1.1772574409842491
106,12,1.2002176349716527
346,53,1.1841756089457445
53,95,1.1490415914782457
490,12,1.1399472701762403
597,94,1.1728167395506586
369,67,1.172111931389996
238,95,1.1575298285377877
546,94,1.162269262863057
303,95,1.2281780413218908
346,22,1.2083711727921451
187,96,1.1838296109012194
604,90,1.1659549921751022
238,55,1.248008139963661
358,47,1.165988378226757
205,48,1.2025734379089303
96,96,1.1450357766755457
346,27,1.2038605901678758
447,37,1.1938780304044485
148,50,1.1424382680228777
112,94,1.1409828630276024
57,93,1.1639889236539602
377,98,1.1830397578222411
575,5,1.1537657010235958
291,95,1.1312642298372728
6,96,1.102944643635835
418,90,1.1754646669807178
79,43,1.2087340992875397
301,95,1.1547123369361674
382,94,1.1821488674197878
79,60,1.1967538418248296
346,36,1.1977018998669726
106,65,1.233739117958716
495,12,1.1574020923248358
106,93,1.1951354907027312
382,12,1.1851079367334023
95,95,1.1551009767821856
79,27,1.2090495942559625
485,90,1.1777085015284163
547,42,1.187906308897904
600,90,1.1369002124826824
248,12,1.1877554655075073
248,90,1.1902424203498023
459,83,1.219970696738788
32,98,1.1989034128242306
152,65,1.2178939219697245
42,93,1.1479886903294496
340,90,1.1639088301786356
346,60,1.1845455060579948
340,63,1.2073869087866373
319,12,1.1843340338340826
29,27,1.179717665804284
385,90,1.1663391808313983
79,12,1.1948455439082213
184,83,1.186396911740303
471,96,1.1910702607461385
106,64,1.238463724830321
452,35,1.1811412181040006
77,92,1.1755930493984903
346,65,1.212997451956783
32,57,1.189913948598717
184,67,1.158049336235438
56,12,1.1888285103653158
471,5,1.2425528817943163
365,90,1.1557208956884486
369,90,1.1633295524100373
133,67,1.1479298467082637
106,92,1.21517895215324
199,67,1.180868560315243
418,67,1.1771103771669524
346,43,1.2012333497405052
346,98,1.1934544947663588
494,95,1.1718741389257568
346,29,1.1831530622605766
141,57,1.1922478255416666
422,94,1.1766557358205318
21,94,1.1688350872801883
164,55,1.2495984262121576
229,95,1.1252535620172108
511,95,1.1384481216248656
511,94,1.1461728217878513
377,95,1.150561655738524
121,94,1.1668409350760547
164,12,1.1775083791996752
21,45,1.2089703058424806
26,95,1.177278472110629
164,98,1.194807296352727
567,90,1.1617752997470754
53,43,1.2002509771181005
64,95,1.1444670942478947
238,12,1.1733376450304474
530,95,1.1716272697917052
445,95,1.155700001200395
261,12,1.1501252885375703
410,60,1.1550709948475872
53,35,1.1958842752251908
248,91,1.2051656195627791
272,95,1.1440317194376672
490,43,1.1626034474798612
598,31,1.2358416648847717
490,48,1.1614079746151609
250,53,1.1709372427846705
42,95,1.1500971200210708
496,90,1.1594708851937736
557,94,1.1282999588043563
61,95,1.1008128875068255
346,45,1.2058344004409653
319,98,1.2051141293985503
598,84,1.2402132877281733
261,95,1.1360083355435304
559,93,1.1146675979543943
604,12,1.1710612108664853
591,95,1.1536639907530375
266,95,1.1913643325013774
199,12,1.1786644296454531
53,52,1.2860659956932068
35,42,1.166361239140055
323,95,1.139862057087677
333,92,1.1367115221385444
184,43,1.1883755150982844
377,94,1.1611358113586903
227,5,1.1155867677714144
246,95,1.1778996620061142
238,45,1.2063048074820213
369,45,1.1966423027084343
598,12,1.1776058173605375
3,95,1.1610719703936152
340,94,1.1601002886891365
238,94,1.1686037355767829
533,90,1.1486612036824226
319,92,1.2046709779117788
377,83,1.1945598319705044
323,90,1.1523112121836416
112,42,1.1688799913972616
402,95,1.1741105701242174
595,35,1.1682077531835862
407,35,1.1693117251353604
250,67,1.1668162569403648
110,42,1.2035300768911839
261,90,1.1486166689012731
46,93,1.111288461302008
480,72,1.2126826313989503
356,95,1.0810232300843512
121,95,1.1570408074185252
56,95,1.1693997005266803
597,95,1.165160779442106
537,95,1.159546165594033
164,42,1.2010080915476595
142,91,1.1628527561468738
104,95,1.126962330990604
515,95,1.1905023021889585
546,41,1.2347530584250177
133,90,1.1423013880848885
518,95,1.1405386687921626
66,95,1.1140207283731018
600,95,1.12441744815026
21,92,1.1915859223476477
547,95,1.1556218710861035
152,42,1.2073232695194227
21,57,1.1857225325490748
382,93,1.1810983722098172
21,64,1.2127801630912083
96,93,1.1382455227098294
561,95,1.174297267837184
377,92,1.1832996999312724
250,50,1.2159772807998317
335,95,1.1578926587743419
106,36,1.2259221428206988
112,76,1.2644406421376126
396,95,1.1515755294156926
291,96,1.1443939065294606
580,93,1.1560698190837033
319,40,1.3076265015240227
250,57,1.1710175041641508
604,95,1.153841205207365
511,90,1.1481127660455448
581,5,1.0885450768151455
334,94,1.1314996486263615
184,48,1.176069623524589
242,93,1.1007636873317617
261,91,1.1594165531652314
411,90,1.1688547560146876
346,35,1.2007723993488721
546,95,1.1508374263732029
465,37,1.250576261963163
414,35,1.103154135335769
601,95,1.186740433265056
238,91,1.1849868239036627
291,45,1.1764182573533617
412,93,1.1423398469175612
377,90,1.1642186301095145
409,95,1.1954646001436882
382,45,1.2170953793185098
428,90,1.1632801819858807
169,90,1.1369669421442918
523,36,1.2230485414287873
513,95,1.1827123159808772
580,94,1.152609985055668
334,90,1.1326497316892659
254,94,1.1489899400621653
523,35,1.2227253876626492
321,63,1.1291822982685906
27,12,1.1647636089141347
143,90,1.2252820900508337
50,47,1.1525275536945887
382,67,1.1929602503244365
459,91,1.1951068990996905
422,90,1.180602299315589
32,12,1.1802203761679786
472,94,1.1621644896055972
604,67,1.1774114985018969
53,57,1.1774958984128066
317,95,1.158471685967275
604,94,1.162449567445687
248,42,1.211160669635449
26,94,1.184402970597148
141,95,1.176496563213212
53,18,1.2515674299959625
164,93,1.1703570032758372
62,12,1.1940613660429205
96,94,1.1453506527135946
604,26,1.2428285128303938
238,47,1.1893968366618668
382,5,1.263184635766915
60,95,1.1735281231147903
369,48,1.1872214846579092
271,94,1.1312821565994196
481,95,1.1943726715897875
172,95,1.1513453855046205
250,92,1.1742126941680908
248,53,1.1965949828071254
219,95,1.1614662834576197
421,96,1.1780114131314414
411,96,1.168366549802678
255,90,1.1444104123594505
184,92,1.1719059402655279
106,47,1.2178841674966472
199,3,1.2627209342483963
248,93,1.1832858217614037
321,98,1.1111954003572464
411,83,1.1842336228915624
333,90,1.1220707147648292
261,60,1.1550375036895275
291,22,1.1789840768490518
224,90,1.151401102010693
207,95,1.113253588122981
559,95,1.1149444407118219
310,95,1.1312955888819747
346,48,1.1984666474163532
412,90,1.1543324797281198
590,96,1.2049465227339948
53,67,1.167958057818136
53,42,1.193293380151902
55,95,1.135597706639341
112,67,1.1507943094308888
600,14,1.2002369168081455
106,71,1.3116148066307818
604,27,1.1948864138019937
69,90,1.1412202206307225
553,95,1.1518414017378487
266,94,1.1993926165159792
604,93,1.1634072826376982
378,22,1.2143212660614933
251,96,1.1736478983823742
77,93,1.153904102742672
53,65,1.2014846365366663
106,66,1.2930643523910217
21,29,1.1878605157669102
369,94,1.1604653993355376
369,93,1.1567388540133834
96,42,1.1739372505232626
248,27,1.2155107496572393
371,22,1.1597023495206875
316,53,1.1835764183529787
101,57,1.1586795205782567
394,12,1.1969246489128895
32,96,1.177536212307002
248,35,1.214060014379876
346,67,1.1793787431504046
297,53,1.1283133174957973
199,35,1.1841829469693559
320,92,1.1767347600044948
184,47,1.1686115212339376
29,36,1.1773002435469866
80,94,1.1770120369536536
494,96,1.1794630560491766
441,57,1.1513932783688818
490,59,1.2152668570301361
32,42,1.2019870057702065
128,95,1.16781654940652
261,93,1.142537244196449
303,90,1.2378038348896163
112,18,1.2228652616696698
57,94,1.1734383526283116
96,12,1.1511547911380018
141,36,1.2089851354914052
6,12,1.0998194505061423
342,95,1.2009316214493342
41,60,1.1841131879815034
490,95,1.129854734188744
16,29,1.168764108525855
137,27,1.179810247916196
409,72,1.3252103009394236
41,95,1.181901728734374
184,42,1.1814201235081003
62,48,1.1938427133219582
112,72,1.2565647937091333
152,74,1.3067313265055418
369,96,1.1618951992797
537,57,1.166294305984463
291,84,1.228357714733907
96,35,1.1756868133587497
164,96,1.1738736895578248
61,90,1.1053507014044694
56,96,1.1851361032043184
56,94,1.1784162704965897
380,96,1.1458831658985997
377,91,1.1774849433984076
112,93,1.1399125036384379
509,45,1.1738655314381634
152,92,1.1953910438876068
323,29,1.1630764061119407
205,95,1.1602676431648433
608,94,1.1386754245364241
428,95,1.14739749740277
412,98,1.1700892629367965
506,65,1.1678971126675606
319,63,1.235079366248101
604,36,1.1941767654248647
164,53,1.1874539559440953
96,47,1.1618089359918875
106,91,1.2107464341180665
409,94,1.2070044449397497
39,93,1.1484505970064285
513,40,1.2769595214298792
333,35,1.1360549634056432
480,12,1.1049836080055684
21,67,1.1828018405607768
250,96,1.1553949772247247
411,35,1.1834669512297427
604,37,1.2259286450488227
45,43,1.169447730428406
248,43,1.211634692829518
412,37,1.191865571242358
238,67,1.1809935826375815
21,35,1.2012383943157536
172,42,1.1877357829362154
411,26,1.2281654405274562
132,42,1.1764683201909065
164,29,1.1865640774901425
518,60,1.1621610262788766
136,93,1.080446382984519
53,96,1.1634824039148433
53,87,1.2591685663376535
316,27,1.1960247506254487
36,94,1.108642772638372
492,94,1.149743590304362
305,90,1.110956437353577
32,83,1.213716086066727
112,12,1.1440125312656164
445,90,1.1661961589540755
608,91,1.1522749957761593
448,7,1.2641922948615891
291,31,1.2481561630432094
16,95,1.1991591128919805
224,95,1.1455434196229493
378,57,1.211565783513444
544,93,1.1472350327031953
21,17,1.2545085243348564
205,67,1.1824424262158573
600,57,1.146969727506595
480,30,1.1940921731293201
26,90,1.1840310785919428
250,45,1.1932245202894722
422,96,1.1792162481163229
53,75,1.2971207632550172
199,57,1.1800345536321402
69,3,1.2674393113702536
346,41,1.2518541570004476
547,94,1.1654462646692991
409,42,1.2326943773244108
604,98,1.190040124580264
505,95,1.1527478833283697
465,90,1.1997588037380151
29,35,1.187492732557335
319,91,1.1992382240880812
164,91,1.1870295188522764
96,91,1.160562171600759
141,94,1.1861327891903264
29,43,1.1807909839387452
418,12,1.1728260437292712
224,94,1.1496777940275413
155,65,1.1828672199376993
459,59,1.2627838009170123
316,67,1.1868899565722262
413,95,1.1324116491845675
526,5,1.152573094570211
248,94,1.1877140714121717
567,95,1.1462677935404437
208,90,1.2091968402798687
96,67,1.1552128759878022
205,53,1.1864272901189648
87,91,1.1244134612913643
340,85,1.2319849048342024
436,95,1.1890889518960779
546,83,1.1896848729146379
507,93,1.1506235244950014
248,92,1.2119890839925833
21,34,1.2458927099193846
298,12,1.193578538085733
480,27,1.1269396667900895
316,12,1.1795171299683196
386,90,1.174323967258845
591,50,1.2080167013087444
47,90,1.1431974888380085
112,96,1.1429273490461387
32,92,1.1961527888197452
270,87,1.1504110443804945
353,95,1.1560603374881404
340,5,1.2391000826443945
490,29,1.146924337638276
346,92,1.194183686881193
365,98,1.1546255167174553
346,47,1.194039935379156
141,48,1.2168654983064957
520,95,1.199092279055289
490,22,1.1739502479987485
409,67,1.2142927540200097
514,95,1.119968625583819
21,36,1.2029255548758166
318,90,1.187339165780161
336,42,1.157665171793529
164,83,1.2090502296175276
377,35,1.1923464643103736
295,95,1.1731239967048168
53,63,1.2129708803591452
240,90,1.177335964050144
184,93,1.143235471099615
319,65,1.2217842444245304
253,95,1.1529551425150462
523,98,1.2175600550004415
242,95,1.1086228657513857
248,37,1.2437036489801747
480,43,1.1264458099114043
591,90,1.168855617355023
286,95,1.1625214325530189
88,35,1.166379536801417
382,98,1.2006190294133765
518,47,1.170301415026188
290,98,1.1600270263318504
96,25,1.2627456645880426
240,93,1.1663949888731753
523,94,1.193096739905221
92,96,1.1864338141999073
594,95,1.175337204643126
250,37,1.2188381025833743
112,9,1.2550253800914757
172,96,1.1651140909109796
396,98,1.1569315205727304
333,47,1.132682860629367
353,90,1.1732959844438093
523,60,1.209363247400948
537,90,1.1697705388069153
85,95,1.180574709283454
71,64,1.129058615703668
264,95,1.1922270764064575
53,53,1.1771323028951883
297,48,1.1379499294395958
319,53,1.197641599391188
423,47,1.1635909294376947
96,98,1.160425259166264
270,48,1.1489213917271368
595,90,1.1588716142411744
369,37,1.218297844486577
116,67,1.1695928038763148
26,92,1.1996615640819073
590,50,1.217918646122728
319,96,1.1881801986268588
32,39,1.2932310495525599
19,91,1.2250117563775607
133,12,1.141046798654965
421,98,1.1937992514244147
346,34,1.241288674729211
141,98,1.20219493098557
238,96,1.170629364571401
21,96,1.172673646626728
291,63,1.1863392579169678
553,45,1.1887791562642502
346,91,1.1897505137936346
608,21,1.2461789037500108
164,81,1.2523796390742064
53,82,1.2996350132993288
418,27,1.2019425992454802
70,42,1.1343962871136941
112,64,1.1800685795689267
369,91,1.1778334167652897
557,95,1.1209958232383153
566,53,1.1523270636264766
381,98,1.2224810432110513
377,64,1.2042206632239478
114,95,1.2068439165928535
131,88,1.2192523990358626
134,91,1.2290639824100904
260,95,1.1437272131443024
315,57,1.1460323594510555
261,43,1.1698750273457594
88,42,1.1743832898459263
184,84,1.2531803480482526
297,5,1.1550410922084535
164,65,1.213144073661949
291,83,1.1706422152263778
106,96,1.1978288904896803
388,95,1.1522853237443738
291,43,1.1739433942628759
300,78,1.1991784567279475
608,57,1.159175457366343
6,95,1.1036453672817774
604,72,1.2843496351270005
601,48,1.170541911485738
69,96,1.136001025459596
3,94,1.1721545052714646
238,31,1.2758347817829676
29,94,1.1684133123074258
608,38,1.2588735994483744
291,47,1.1598477623026286
407,37,1.1868813511516367
291,59,1.2165833472141199
328,95,1.1255289646131652
77,95,1.1485615500382014
595,95,1.1481099767344338
171,45,1.178970422063555
2,93,1.1020150259137154
88,90,1.148992417604729
567,57,1.1698088813573122
27,16,1.2186424559747269
518,98,1.1692429311307413
84,90,1.1380954783942019
239,35,1.1750813887587614
444,90,1.1495141261090924
353,67,1.1697678584605455
318,57,1.2016518520457404
226,37,1.2186107425285237
46,95,1.1059927174023219
511,93,1.148542903629797
490,98,1.1588629853379513
250,35,1.1873441290642535
385,93,1.1604409500146826
95,45,1.2030888910272293
3,42,1.1997097014848674
323,96,1.1550366547224777
50,67,1.1453060481165136
145,37,1.1264223206256117
164,57,1.1893397625535727
568,63,1.1307067863110984
385,29,1.1729569004050322
95,37,1.2272587423878056
233,95,1.1743336879714792
369,64,1.20147028219487
142,90,1.150141566991806
600,92,1.1594462905611311
205,36,1.2032972372003965
513,67,1.194844121911696
377,93,1.1564482184393066
567,29,1.171217322016933
145,51,1.1271490204547132
225,96,1.1487799940098609
565,57,1.1296023965946265
523,93,1.192931104451418
305,48,1.121239372562351
340,22,1.1979798248835973
143,95,1.2179335547345025
471,67,1.199194883927703
327,98,1.2064296076340335
184,96,1.1489142941843187
459,12,1.1934970867420946
248,98,1.2095588526821561
574,98,1.179864652454853
472,57,1.1807448544672556
427,53,1.1686385518738203
379,98,1.2162698129458087
133,98,1.1583757599416589
68,35,1.0979552544387323
382,83,1.220152401831001
404,95,1.220728808648086
21,42,1.201423388506685
412,45,1.1779692651970046
393,42,1.1627532094717026
523,88,1.283245816294636
98,90,1.184179370158485
29,42,1.187263515910932
415,74,1.1954483485647611
531,55,1.2156105169228144
206,90,1.1316363915268863
21,41,1.2558038824770068
79,10,1.2403671281146151
556,95,1.1645320315978356
205,45,1.208899287639984
608,53,1.1563256438821554
305,45,1.1340517685083407
97,12,1.1748855816466468
409,41,1.2845591008663177
274,95,1.0902121966438634
205,27,1.2081265689006873
291,98,1.1623042467482654
169,95,1.1354110223640288
45,17,1.211653075846178
269,47,1.189385516036834
116,49,1.2192175315160836
303,64,1.2391875322375978
164,63,1.2218831196161253
294,94,1.211354596806424
448,27,1.2045384938163417
110,93,1.1659206713416748
378,67,1.2172275552792209
17,95,1.2006254275994641
138,98,1.1505067367106676
222,95,1.144699214026332
304,95,1.169423310086131
382,35,1.2123622638838631
421,12,1.1761907967073577
508,29,1.1229778240833963
341,95,1.1924171288098608
92,67,1.2013762484171562
459,35,1.215210314307894
459,96,1.1854076574423484
472,42,1.193772412470675
46,90,1.1130897711430277
106,98,1.2188208236226015
322,37,1.1616201847791672
299,95,1.136248312092253
409,98,1.2229465625381895
428,96,1.1521386856745397
430,93,1.1892260030976363
141,90,1.1874443468238627
576,95,1.1439848933368921
597,90,1.1747333673494202
601,57,1.173500973199095
407,45,1.1812016139073032
385,45,1.197170986128705
557,90,1.1293519117919328
106,53,1.2090431968016284
96,88,1.2361598636821978
346,10,1.240776319855026
292,93,1.165106353616076
124,95,1.1527169978778278
110,37,1.23328633959006
206,95,1.1272664610296488
490,36,1.16348527691194
29,11,1.261494314564126
410,67,1.1623630547629935
432,29,1.1401168328842946
96,85,1.2115582198436772
418,95,1.1598690740231956
523,16,1.250992817538125
531,12,1.2022963262030057
494,93,1.1750588986490453
569,95,1.138733443404947
29,96,1.171558670167412
89,53,1.1790724494494498
340,29,1.1691681290311473
53,93,1.157471862359671
243,27,1.1726934340383326
32,16,1.2358170633337326
122,45,1.185820690489241
291,91,1.1532296665578283
238,49,1.2814030953283821
142,95,1.1380885041185789
385,35,1.190217450261116
3,77,1.2261387327952045
161,95,1.2364030863557542
287,90,1.1546564463559272
382,64,1.2254096823079246
471,57,1.1964249390044384
32,79,1.29584750972156
472,63,1.2160032907766956
297,67,1.1364071853458881
162,48,1.1418773299748344
53,98,1.1803609760744231
199,83,1.1941335573792458
418,93,1.1668952267084802
384,95,1.1596744182918752
159,90,1.1693165419357163
164,17,1.250213146475809
106,60,1.2123907783201762
248,39,1.3033769145341856
260,93,1.1436786417450224
238,98,1.186438805556723
319,51,1.2693766567723028
291,81,1.2104218256260668
2,95,1.1098472036953484
323,48,1.1726896702977163
224,59,1.2089845074473746
21,26,1.2544017157384328
430,95,1.196346950318132
580,81,1.222634599677154
586,95,1.187151884926217
238,53,1.1860467195510864
159,95,1.157800564808505
36,92,1.1278463884123735
411,95,1.161136843264103
32,91,1.1902725544558572
132,95,1.1487222658137657
549,12,1.1299057191769992
428,80,1.2406806222030096
95,35,1.196588699971991
385,57,1.177431565576366
565,93,1.1215884944956218
250,83,1.192716358029949
322,45,1.1638217898351806
480,95,1.094281165544609
465,83,1.219403939055545
112,53,1.153367529656472
518,90,1.1523401436528988
205,90,1.1742105342979943
254,42,1.181061774758356
145,95,1.0982863084812249
164,45,1.207917922575559
96,57,1.161542801918196
152,94,1.1734661747967559
291,79,1.250895813423475
248,64,1.2354529905964486
418,98,1.1875314193644695
340,57,1.1705295954431807
518,45,1.1808390562821711
377,57,1.175622368497508
92,98,1.204199233757598
559,35,1.143137015402317
511,96,1.1485166705346532
53,36,1.1957240828445979
254,83,1.1870714867753642
319,86,1.2948964031280152
110,35,1.20143478749586
19,48,1.2100682710962636
565,35,1.1350357516535692
382,91,1.1987091590251242
250,48,1.1851295430346258
474,95,1.1469206637037652
370,95,1.1757821927645378
45,94,1.168303790236158
29,37,1.2097116975512887
184,78,1.255212193088872
523,29,1.206270550244621
142,94,1.1477060158337866
448,12,1.1914257880832468
382,85,1.25268873013556
312,93,1.1829950803657994
248,22,1.2230143233069353
544,49,1.1835336600031172
96,92,1.1624012059660995
580,83,1.1850722251193864
3,90,1.1722386069429507
261,78,1.2279297241142817
305,98,1.1197165524354205
319,64,1.2263588273365582
1,95,1.1525730405535017
352,95,1.1947048380970955
297,96,1.1323684925612594
57,90,1.1746610992455058
79,36,1.2049131132662296
490,60,1.1504715657127755
53,12,1.1665783473290503
234,96,1.1899917482265405
228,95,1.1760062431650502
294,96,1.210674470556634
325,45,1.1276638539774078
258,78,1.158366419641035
604,78,1.2686700757060732
53,72,1.2918509298137255
261,77,1.2023048113499368
283,95,1.1512659947121782
432,94,1.126343630520361
608,67,1.1508694860552038
116,47,1.1740321085921355
80,95,1.1722420187933105
29,12,1.169767260817545
248,57,1.198121475321906
300,67,1.1700260591294085
516,95,1.2147196515330247
518,35,1.170497125546847
203,12,1.1659023213599409
546,60,1.1702052868370498
382,84,1.2835091718339495
422,67,1.1889817908938443
433,95,1.166219622428928
490,67,1.1478239872625895
531,95,1.198320176186306
319,67,1.1910618139164788
559,66,1.1985777307833945
346,63,1.2256599430527007
490,42,1.1608937340123313
53,60,1.1812667838696922
93,77,1.1984101847878523
380,93,1.1394520217685826
256,93,1.1365780153178744
299,35,1.132926550826856
164,36,1.205434078084571
412,57,1.155649347230792
291,67,1.154622871428728
254,47,1.1725853418133088
53,45,1.2033517537139622
539,57,1.1567474300307887
112,37,1.2003460207155772
164,97,1.2614245945587754
547,90,1.168478427188737
172,35,1.1895894598149295
205,37,1.2346155741917235
472,92,1.182205836155585
299,90,1.1383533006800073
386,95,1.1647286964580417
327,83,1.2075065490124481
291,29,1.1562752263354403
547,12,1.1632470089410032
396,83,1.1413204896130733
291,93,1.139670985617808
77,90,1.1591842940875463
531,92,1.2149699186640126
480,53,1.1130277019526278
346,44,1.2753548244945705
466,96,1.1946155428886414
109,47,1.1409449369779654
485,96,1.177499728942556
418,53,1.181554772491966
93,51,1.1953658275306225
41,57,1.1872599029115267
207,93,1.1123768716518367
485,94,1.1760969562456012
184,91,1.1661167293787003
377,96,1.1629217682140214
206,93,1.125346701592207
403,35,1.148315902799368
340,91,1.1780228609485286
116,94,1.1643229318516595
53,83,1.2015245005854271
448,53,1.1958908502544676
269,29,1.1753393786826305
122,53,1.1722274172518934
260,12,1.13959346392325
567,93,1.1536537617711085
542,95,1.1803181450814009
29,57,1.1724580531673772
143,60,1.2070566598059875
472,93,1.162035586046321
340,96,1.1588307379611902
261,27,1.170831625948527
294,67,1.2200156961168562
109,98,1.1498096494802408
164,78,1.2755658530763216
172,98,1.1835985715900148
346,26,1.248550274808492
248,60,1.1988460433536343
208,94,1.20584237575531
106,29,1.2082122399338655
112,47,1.1592345741311354
240,95,1.1668408027450954
346,50,1.2310748153499194
29,10,1.2102443127493774
274,60,1.0978487767279148
41,47,1.1905611684279782
152,35,1.2072250018162387
412,95,1.1426549293100834
95,91,1.1826710649766028
514,96,1.1308045770440782
78,57,1.1233325339853764
23,60,1.1016075685620308
266,35,1.2277725434729032
253,75,1.2287186980247498
340,97,1.2507521004549094
432,95,1.1176203920372896
412,94,1.1521454964365279
96,97,1.2352077790669032
11,98,1.1938760011856044
521,95,1.1781622703586305
172,90,1.1630492978064078
409,35,1.2320934789521354
32,81,1.2579306072688528
496,83,1.1716655563962246
112,63,1.1864329629710741
441,96,1.1407005680458886
382,72,1.3034863471984863
224,47,1.1615099386378591
189,95,1.1611987392285041
428,93,1.1510165973200597
95,63,1.214181874013905
316,26,1.2362692628854088
472,85,1.233363433607987
224,92,1.1645653605727213
380,95,1.141575288027525
428,81,1.2056221143076462
351,12,1.2093472587210792
500,95,1.191348879947327
460,90,1.1692459498465593
248,96,1.1898797912789243
112,10,1.204215323153351
95,98,1.1846744074885334
491,98,1.1442611063165324
459,36,1.2140738548977035
565,45,1.1505035247121538
248,65,1.2314408736835634
82,67,1.2129247784614563
23,57,1.099593460559845
259,16,1.151895950814443
266,90,1.2012665658923132
32,45,1.21252747897857
141,49,1.2899872487676995
448,95,1.1815342997599925
597,96,1.1753432617655821
32,78,1.2776206316692489
164,16,1.232318895735911
382,96,1.1837892825050014
418,47,1.187341379533921
287,95,1.1509358728570598
529,95,1.1248537214206797
570,94,1.1116461264235633
205,83,1.2110933207773737
95,53,1.182333689715181
385,92,1.182869696191379
164,10,1.242304484492966
490,93,1.1355763439621245
441,63,1.1804863751998969
56,93,1.1776651271751948
