ConsigneePanjivaID,ShipmentOrigin,dist
3205,43,1.0057309220095962
2295,62,0.7991441445691245
1170,110,0.982125631400517
2964,62,0.9862459330553455
2974,43,0.9506645293108055
1064,16,1.0534862567271506
4165,99,0.9054669546229499
2224,71,0.9073531446712357
2058,4,0.8902152691568647
5213,62,0.9213853465127093
5887,50,1.1113628670573235
2722,110,0.9046780204932604
330,46,0.8996349583779063
5193,43,0.9421824110405785
1851,99,1.1567610291863926
1115,43,0.8761163417782102
3924,50,1.0464519847716605
4189,46,0.9548148789576122
2208,50,1.1156736128032207
6,110,0.9125138935633004
4188,103,1.0598941019603185
1354,62,0.8583276285124677
3232,99,0.954543761909008
2321,46,1.0186675510236196
2580,50,0.929464902728796
1187,50,0.9536341138716254
5414,110,0.9468650477273124
5494,110,1.0629867848807149
2210,50,0.7973891792020628
1446,46,0.9958115222730807
3997,36,0.9328660443425179
5564,110,0.9183045923709869
4457,46,0.816541886223214
1438,62,1.012661266539778
2621,43,1.0637430463518416
1929,110,0.9804140190993037
5576,93,0.9119431694936273
5937,31,1.0963193582304354
1208,82,1.0127539059945516
1339,110,0.7862847947648594
3546,110,1.142848624448691
2261,50,0.8990926803089678
5134,43,1.0235604925879411
1996,110,1.0150745276893889
5760,16,0.9298492308173861
3431,83,0.9514850982065711
2435,110,1.0614644565752573
4420,83,0.8763542994856834
3482,45,1.0489703129444803
4052,16,0.9660224699016128
4078,12,1.239158608019352
1210,43,0.8935751276356834
2796,16,1.066330059032355
2505,45,1.0084610168955155
2489,18,0.8994662181607315
1578,46,0.9305910734193665
4590,12,0.9821561324809279
1185,99,0.918693550995418
1862,36,1.0966213239090783
2070,107,0.8751372886555535
1715,18,1.0004106009645122
3366,110,1.0834659220916885
1135,62,0.9940604743148599
2724,110,0.7806204354066202
3406,61,0.8926808570644685
5772,43,0.900619238615036
2371,99,0.8315760372206569
5371,36,0.8726246117481163
1123,43,0.937676842723574
1501,62,0.8723477908809271
3502,12,0.9732925736212305
2608,43,0.883880962218557
283,43,1.0616481548973493
1429,62,0.977814547185387
1419,110,0.9060435209955487
4676,34,0.9574598884875221
1909,12,0.8985054484967675
1854,18,1.045205868780613
1570,50,0.8509088374142136
2571,12,0.9513530369315829
2415,18,1.1081293826656682
1874,50,0.9910076799403343
2985,46,0.9474646747112274
2010,18,0.947470411658287
2888,110,0.984002981867109
1974,88,1.1205443984695844
575,16,1.02520015463233
1254,110,0.9314457955104964
2712,110,0.9359443606808782
5126,50,0.9310341722198895
4433,50,0.9474761301119413
2332,18,0.9952180683612823
302,73,1.116228056073721
1949,110,0.8576689788273403
4904,60,0.8622712633971658
1360,22,1.15353341546974
772,18,1.0828186139198286
4909,107,0.9357379696198872
901,36,1.0176831159208501
2569,43,1.0344758577910917
5853,74,0.9914596450648138
4920,18,1.0373379662632942
4281,43,1.0610453321465425
5757,106,1.0263169849557536
2154,18,0.9847959712413805
3706,110,0.937134185373517
4638,110,0.9757269604597241
314,18,0.8777230215658035
1859,28,0.9918519487338406
1370,12,0.8483967563536551
2458,110,0.8767471040732094
1102,12,0.9723451377025673
5714,45,0.8642403621758733
5714,18,0.8382887159075055
5640,1,1.0649866395230805
1848,46,0.9692460702998298
2049,101,1.07084000937175
3005,60,1.0189666362213237
5442,110,0.8378036565014294
2093,12,0.902225491723844
4450,98,1.066945837012359
1998,36,1.1066393134782888
1752,50,0.9311530345252582
4349,36,1.0637505762279034
1658,18,0.888488395139575
2755,99,0.8991160604304501
6,43,0.9003374698971
3321,50,0.8997301827850086
2371,62,0.8317343140287059
1501,43,0.8700675408222845
3294,62,0.8097337518951723
1465,18,0.8161621711083821
5701,43,1.0338994201405771
3333,46,0.9794022408979279
2108,62,1.0044177521818451
3012,36,0.9528591419969287
1976,43,0.9210045845913035
4703,17,0.9432703988360507
2617,18,0.848231631730284
1806,12,0.8941118802343097
5872,18,0.8755872015442167
1501,110,0.8688666650227138
709,16,0.9742674521569695
4465,18,0.9525227126266275
2140,27,1.0272243576390403
4939,16,0.9310166324887957
3390,46,0.8909959984677178
2278,18,1.1185593785984176
4216,17,0.9613460046904427
3397,12,0.8449467197060585
3662,19,1.0790177791246347
4313,110,0.95788670490895
135,36,0.9852422088650721
5937,70,1.0693876223106469
4903,18,1.095172321157796
5614,62,0.9066422845103911
1729,34,1.1123190793607916
5719,46,0.8726716254438672
1673,83,0.9728740224880832
3241,1,0.9328234025410244
68,50,0.9892965501972607
5742,110,0.9230830928842936
5641,50,0.9912673171077456
2367,18,0.9476621651223728
2985,110,0.9554465391806194
1318,46,1.0671619767589229
3971,40,0.9327307074729886
4698,18,0.895599966602666
2391,12,1.0230639300176076
4721,50,1.0695726917391377
5359,43,0.9862751649426562
4058,18,1.119383001966136
3599,110,0.9274713210761547
4933,46,1.00097930497889
423,99,1.1224305491362299
607,110,0.9553274171692985
1627,4,0.997575778780239
5564,43,0.9094366292868342
1553,36,0.8266107759305409
402,50,0.9192712267727724
1243,110,1.0443891469123108
3696,101,0.936351954670889
1890,60,0.9864613006357104
585,46,1.0123376459149378
2265,62,0.8907496985713286
4061,50,1.022742858422654
2587,110,1.096230719504612
1809,18,0.8888259748096711
2831,60,1.0046376554029328
1277,4,0.9338740898030145
1683,70,1.0223375827606236
493,30,1.014041161962918
1401,18,0.8863478771277836
2017,18,0.9146192164293357
1920,18,0.9360725262335369
5774,18,1.0136853765164102
95,18,1.0974371386691928
1026,18,0.8534999250301293
2295,18,0.801666334271431
2227,18,0.8374252183628934
3551,18,0.9224357599658626
2754,18,0.9492521435022354
4249,18,1.0227342444871153
5917,18,1.0274776256576712
3531,18,0.8957476735979851
1403,18,1.047000452377168
1336,18,1.1049749723502569
4926,18,1.0083072201481886
2722,18,0.8931958594226411
938,18,1.025111039568271
3175,18,0.9372941215655634
3905,18,1.05581041851214
3401,18,0.8983441128262452
56,18,1.2028927435832364
3709,18,0.9698820076882839
2043,18,0.9860271311855675
3558,18,1.071840702955212
3645,18,0.9286778132830348
1375,18,0.9147317095526627
5364,18,0.9888471990291562
4608,18,0.9210713766515255
3806,18,1.0604404828378133
5478,18,1.0556877911356943
1558,18,0.8431369481342179
711,18,1.1030477610017573
2772,18,0.9485716841050557
2458,18,0.8596155888267926
1122,18,0.879528971388936
1192,18,0.8818274012633732
5061,18,0.8429475538432598
5285,18,1.0127795176314456
494,18,1.021943276481969
2233,18,1.0153552191331983
5004,18,0.9042903211167348
1433,18,0.9573648707675082
2448,18,0.9385348077464316
130,18,0.9509554064965674
2983,18,1.03957270378513
4655,18,1.0528650081583433
5221,18,0.9368374363652298
1954,18,0.967860259115696
1254,18,0.9019061358911651
2560,18,0.8462771326303482
1112,18,0.8938598866973605
3894,16,1.040511954575777
1449,18,0.8095673258815493
34,18,0.896874422739659
3601,18,0.9965185766174857
2430,18,0.9808242451399565
3842,18,0.9666622195925031
2994,18,0.8528193599943604
2422,18,0.7904385493935219
2484,18,1.2260151633194514
1574,18,0.9107763437288148
1922,18,0.8562532019402299
2838,18,1.046338006321873
2840,62,0.8233290667246494
595,18,0.9593989460596016
3381,18,0.9000307811158044
3303,18,1.0328581918563162
1595,18,0.8845363963129265
1210,46,0.8807632074292217
1886,18,1.0144233844642128
4471,18,0.9627588036070976
2631,18,0.9422090790633645
566,18,0.9352553299229059
3646,18,0.9228980271145701
2702,18,0.9812672311174018
2921,18,0.9630659046982016
2158,12,0.8782895867313657
3859,110,1.0038525773478406
504,18,1.0727065524884634
437,18,1.0645358615687914
4931,62,1.0413453435259206
3604,18,0.8659697643348149
3400,12,0.9170674341065543
1590,12,0.9887998819550765
3059,18,0.8430196834462029
5421,18,1.0715415102562733
91,18,0.8842185150299754
856,18,0.9899450210588319
982,18,0.9180793043758187
1737,62,0.9029450416564941
2843,18,0.9373311725045953
376,18,1.0104276444762945
4217,18,1.1025673097797803
4580,18,0.9525537895304816
833,18,1.0321467236748763
3033,18,0.9068006149360112
2307,46,0.8280633033386299
4571,18,0.9439128349934306
4974,18,1.0756980291168605
4321,18,0.9462028105876276
5234,18,0.965789572867964
1152,18,0.9348907047616584
5030,110,0.7882102520338127
880,73,0.9235347140846508
5937,110,0.9668010446642127
4071,12,0.8436786550030645
1696,50,0.8136346976139716
1835,60,0.8617155743496758
123,98,1.0952716086591994
1310,36,0.9251031279563904
1563,71,0.9590952082404068
5267,43,0.9591569996305874
5768,110,0.907758507345404
5193,78,0.9757452149476323
2216,110,0.972920265896911
1944,99,1.0005311341956258
5280,110,0.8870764414646796
1141,43,1.0748625163521086
2010,110,0.9538018639598574
2213,106,0.9357233683445624
4789,110,0.852837009621518
3228,16,1.118960794859699
5937,8,1.0644415130040474
1866,99,0.8599239252507687
1353,50,0.8359928248184068
91,43,0.9009390052940164
315,62,1.0546494536101818
180,16,1.013789074961096
4076,13,1.0579373227166278
316,36,1.20930542158229
4071,17,0.8848045759701303
5460,50,1.0747023900704724
1865,26,0.9870967807780419
5750,12,0.9571569609854903
5687,18,1.1566621304622717
426,99,0.8851236163505486
2602,17,0.9690845917378154
1376,99,1.0299409041181207
3774,93,1.0501969810575247
2673,12,1.0135112255811691
5663,36,0.9181098959275654
1642,110,0.9230073945862907
2887,18,0.9979042607758727
3026,45,0.7955843449703285
1826,94,0.9603155634499022
5910,12,0.9043584507224816
616,99,0.9790382449116025
5525,79,1.0468279336180006
2074,16,0.968652813562325
743,97,0.9507312653586268
458,62,0.8395239269094807
3587,12,0.976737203342574
1434,18,0.8525505844653318
5872,109,1.0383300286318575
3305,18,0.9270490469810154
3903,61,0.9933537654578686
2059,43,0.9608482178300619
2010,60,1.0102571238364493
1722,50,0.9172578831868512
2974,110,0.961117584258318
5112,110,0.9656271083014352
652,17,1.0215485218380178
1798,94,0.9792113234954221
1784,99,0.8822616964046445
3779,8,0.9530365914106369
2720,16,1.0247281866946392
5178,16,0.9198012288127627
14,17,1.0961537025868893
2209,50,0.8425804765096733
4327,50,1.1077271942049265
5838,56,1.0103331857493945
1291,110,0.8157641532431755
1241,45,0.8890039447162833
4937,45,0.8678432138902801
3706,18,0.9045086189040116
1112,46,0.899788827768394
4807,18,1.0509613475629263
3324,46,1.2361557392536529
1123,18,0.9268517973167556
774,18,1.0750652848343765
540,62,0.9884327237627336
125,110,0.9528871028284941
5922,36,0.9303635294948306
2781,110,0.9339782598295382
5182,83,0.9536021931895188
1470,62,1.152391318231821
1524,1,0.9334218643073525
1287,18,1.0182862819305487
2479,43,1.0979709683784418
2988,18,0.8059758836669582
5957,78,0.9294241999409029
1253,36,0.993881854394983
4010,106,1.062786071428231
3039,12,0.795256537518331
2074,110,0.9300915258271354
1026,62,0.8790480675441878
1112,50,0.899916525397982
1534,50,0.9442760398877519
5678,12,0.8393808619252273
1226,62,0.9212304066334452
3762,73,0.9313410142702716
2,99,0.947400188339608
4755,46,0.9360133514606527
1422,94,1.0019976935748542
1324,110,0.9276305274771792
1865,50,0.9036556221544743
503,62,0.9523295572559748
1907,43,1.0366576271397727
1340,43,0.8878636171243021
1096,110,0.798143961599895
1890,62,0.9230461014168603
3036,45,0.8695469051599503
1371,50,0.9586767949430006
4304,18,0.9468027965298721
1172,50,0.9188162409367838
5845,12,0.8590076811877745
406,99,0.9953731982303518
835,43,1.1893827255283083
1995,18,1.0304263168114371
4128,104,0.9355064268955695
478,12,1.0058715311544282
2223,43,0.9622660828754306
739,43,0.849349573969708
5451,45,1.1613223456910677
4395,101,1.1211067609755057
865,88,0.9385312843535628
4678,110,0.9129695051482746
797,18,0.9683853558131627
3897,18,0.8410688336007297
1287,110,1.0523506690348898
5729,36,0.9916380365778293
2297,110,1.0005593396324133
4602,12,0.7907228650791305
2552,50,1.0344340622957264
4964,110,0.9344357986535344
1448,46,0.9331741402191776
4024,16,1.02022959664464
1310,18,0.8628770176853452
82,17,0.9978228605219296
3959,43,0.9459063969552517
4966,110,1.0150486124413354
1400,45,0.9697004012497408
3719,43,0.9235936383982855
382,36,0.9144702745335442
1196,94,1.082679697977645
2073,18,1.134969056716987
3852,43,0.8832629844546318
4352,18,1.066051721855599
1501,88,0.9710053051156657
1683,18,0.9886087465233037
