ConsigneePanjivaID,PortOfUnlading,dist
330,38,1.1472061244504792
5251,45,0.8944870946662766
3018,38,1.0658076485352856
1218,47,0.9285045372588294
1270,28,1.207185240894822
5442,13,1.1577718162110873
5440,44,1.0644924209918827
2035,54,0.9804654249123165
1,38,1.0809784616742815
4022,45,1.1154413633048534
1873,44,1.1026070713331657
1970,38,0.9213004032416003
935,13,1.1487783598048347
4435,54,0.9255902809756142
2546,38,1.1467409042109336
2032,38,1.123576555933271
1627,0,1.1273597297923905
1760,47,1.210686631500721
408,13,1.1865583002134892
5937,4,1.1369151824287005
2349,49,0.9973666054595794
1170,4,1.2060336928282465
4024,45,1.0405200475028582
5599,54,1.0521541684865952
1270,52,1.2691874355077744
3390,13,1.1739133165350981
5442,38,1.1652412222964423
2619,54,0.9735882761222976
5339,47,1.1424344410853726
2929,53,1.1131991722754069
2128,25,1.174216407816857
796,49,1.079054584460599
2858,47,1.205637514524694
29,54,1.1050201223364897
3797,54,1.1443657255066293
1102,47,1.0558681881853513
2998,45,1.1184394710830279
5408,40,1.11258718211736
2328,4,1.1658441118363823
5064,4,1.0578279793262482
1474,4,1.1170221454064762
5772,13,1.1691947087113346
3945,38,0.9393075300114495
1419,47,1.1352231710750078
5942,0,1.0747011314545358
2869,13,0.9911887649047587
3361,4,1.0362414039139236
3414,53,1.1396178448838847
66,13,1.2227195615747146
2528,8,1.1477808547871453
5582,54,1.0605216036949838
2253,54,0.9953155385862503
354,54,0.9936210970793452
1200,13,1.1473287141748838
5302,13,1.0429099372455053
4783,54,1.0378214243267263
754,40,1.0156700883858971
2140,53,1.1543826226510905
4581,55,1.1559496564524514
996,13,0.9161785489746502
39,38,1.0957869685121946
5229,20,1.1652166892641358
2512,47,1.1034331228584051
624,2,1.2796228528022766
1641,2,1.1025364074323858
2377,54,1.082931263372302
1496,28,1.04636690299958
1579,53,1.1868049736533846
2140,4,1.1316255629062653
11,38,1.1249238007834979
1118,54,1.1356529114501817
885,5,1.101487579622439
4452,28,1.126487782491105
5751,13,1.0264873738799776
4071,4,1.1374985410698824
3002,40,1.0889547036162444
2182,13,1.0747721115393298
2456,13,1.0268043300935201
5120,45,1.0934666687888759
2424,2,1.1643622572134649
4934,13,1.002639745495149
231,53,1.1763548936162675
1354,54,1.0848394855856895
2615,38,1.0769792417330402
3088,28,0.9994949006608554
1951,40,1.1493362374603748
3386,13,0.9651929776051215
5937,47,1.1405798548034258
229,40,1.0046084068183387
2125,13,1.1537527037518365
823,45,1.068123844053064
1368,13,1.0454197305121593
1942,4,1.1700650921889715
2886,54,1.1648645251989365
4512,28,0.9867852958185332
2704,38,1.1681320552847214
1980,38,0.9286107969071183
2008,44,1.0632169917225838
3972,28,1.1635675206780434
245,4,1.0475050838930267
824,45,1.0270733567220824
2074,8,1.206633506874953
4956,28,0.9796877993004662
4181,38,0.9949706622532436
1017,44,1.0627765964184488
1985,15,1.0819359911339623
566,45,1.1084637277360474
1251,40,1.0443497960056578
3390,5,1.1822230102760451
2884,2,1.1413630909685577
3221,13,1.1382310139015317
1814,4,1.14593349955976
2140,54,1.13743324679256
4831,38,0.9982292343463216
4403,26,0.9631478346085974
3406,54,1.1277797175571322
779,24,1.171457685796278
1287,40,1.0587184535605567
5755,40,1.2205465414694376
2058,28,1.156076084290232
2182,45,1.0783377476036549
3221,47,1.135132388220102
2276,38,1.1339125792895044
3026,54,1.0961189504180635
5310,53,1.0754764335496085
5185,12,1.167577008583716
4051,54,1.1843515285956008
2985,54,1.0736429898866586
1777,38,1.1697939285326615
720,47,1.1167485181774413
1501,13,1.1203478883419717
5937,23,1.1979771277734212
1112,2,1.1887916041804212
2762,5,1.0536101620112146
4453,15,1.073344532932554
3304,4,0.8983117427144732
1327,54,1.0613572576216288
1239,47,1.0539019097174918
2072,4,1.1453522640679563
2602,2,1.1234742417665464
361,2,1.056764267385006
1572,54,1.0381024458578654
2802,15,1.2787270354373115
1488,13,1.093298108450004
3309,54,1.2009203050817763
1041,5,0.9712143862353904
1717,44,1.0458799967808383
1641,47,1.0673615880244012
683,44,1.1667648489986147
4071,40,1.1429019578333413
4798,2,1.0762599938149964
4818,38,1.0834340583533049
4108,54,1.0146767646074295
3107,54,1.145699699542352
2528,2,1.1576919763215952
2699,54,1.1087405889161996
1998,54,0.944498708737748
2182,53,1.0853514431842737
3582,13,0.990447534514325
4799,15,1.007758921810559
2891,5,1.0682812758854456
1419,54,1.1315729528931635
2314,45,1.1739039602024215
2988,38,1.103159767708608
4826,54,1.094444250954049
5320,5,1.0638003924063273
3953,54,0.9945467231529099
365,54,1.1418364316757237
3670,54,0.9251148700714111
5653,45,1.1995412579604559
1600,44,1.0991673567997557
3859,13,1.0089022646258985
1524,15,1.1497064307332039
1400,53,1.1567738332918711
4954,53,1.130750403872558
2608,45,1.0571886305032032
337,54,1.0163766983231264
4071,5,1.1442229630691665
2032,23,1.1587833208697182
2712,40,1.088199176958629
4766,15,0.9206237431416022
2158,5,1.1770823230700833
1492,38,1.0969299652746745
2831,47,1.1043435473527228
557,45,1.051976176244872
5114,47,1.1020357119185584
5470,13,1.1004402115941048
2452,38,0.9912411987315863
2803,49,1.1413121619261801
1101,54,1.1493691217952542
913,13,1.1067741247160094
2610,54,1.1475704740732908
1650,54,1.0607240343732494
1210,40,1.0701959798378604
1684,53,1.1365775444677897
5853,54,1.0608713394030929
1123,39,1.0826172087940253
2602,28,1.1375221068405412
766,4,1.0582926758298916
270,13,1.0099711082875729
3006,47,1.0991764494350977
1428,49,1.2402353206915515
4330,45,1.1540211992604392
4915,28,1.3442118147920286
2512,54,1.079546371341816
1496,12,1.0415292344987392
3524,45,1.024652882079993
1454,38,1.0659337345444198
553,54,1.165916514715978
1338,54,0.9939054804188865
4649,13,1.0723408114697253
2103,40,1.0340649671852589
5480,54,1.053986696260316
5369,15,1.1649637685290404
1280,38,1.1594659724006695
3944,45,0.9331822714635304
1181,13,1.2000700645148754
3142,49,0.9846977618123803
995,4,0.9129430236560958
3393,54,1.1125225834548473
5315,54,0.8452705055741327
2456,23,1.0411687418818474
1755,54,1.13175204289811
5650,54,1.1050520531300987
3006,53,1.1205790638923645
2008,54,1.0568695536681585
1889,47,1.089540077822416
2992,13,0.9874774744468076
1748,2,1.2025871612131596
365,13,1.1414336014006818
122,4,1.227126915540014
4079,8,1.1308403311829482
345,13,1.118989169996764
1532,2,1.1665651156966175
3706,38,1.0870500117806452
1586,13,1.132007039551224
2220,38,1.3107136801949568
1504,54,1.0558599829673767
2610,38,1.1448433923402004
5270,5,1.0266952547909958
3533,53,0.9827220181801489
2118,13,0.988678612214114
231,5,1.1658954418131284
2050,40,0.9790584519505501
1444,13,1.1496829821595125
2518,13,1.1813505387731962
2988,4,1.1099390025649751
1589,4,1.0337105941559588
1586,45,1.1383996672396148
5120,31,1.1406598476959127
877,31,0.8760036826133728
2365,28,1.166915562003851
3004,23,0.8424820766917297
5481,45,1.0247001211558069
2529,5,1.0620903159890855
1501,40,1.1271500598107065
2074,4,1.1826238251690353
2962,38,1.12691339484549
3706,54,1.087219750575189
1490,5,1.0376873442104884
3282,45,0.8100256845355034
1386,54,1.0852174005870308
5589,54,1.1456225614196487
2845,26,0.93590190580913
1652,44,1.2682390713265963
5218,2,1.1121981495193072
1941,54,0.8952205537685326
5616,45,1.02917655490871
5260,38,1.1062501006360566
3007,38,1.0551629782172054
3452,45,1.1538516857794352
285,4,1.1715922625735402
1918,38,0.9829938720379557
2371,45,1.0717126101787602
2784,44,1.040694083253454
3932,26,1.014353788590857
4883,54,1.188196046543973
2755,44,1.0498849330469966
4615,13,1.2222615171756064
3415,44,0.9767483110938754
1170,44,1.2129969522356987
482,38,1.0059443355670996
2308,4,0.9087733243192945
3470,5,1.0825195629149675
1207,38,1.0559232426541192
5564,38,1.0665443636743086
2328,47,1.1680534492645944
692,40,1.0605726328545384
2590,2,1.2753545343875885
3369,44,1.036278453788587
414,5,1.133556294905637
4524,54,0.9737282025494746
2926,54,0.9249104035219976
2068,38,1.1234295163303614
5468,45,0.98592145634549
4501,38,1.0957706570625305
3664,44,1.1254972171570574
216,40,0.9499963851911681
4492,45,1.036713126248547
5833,54,1.1935792246035166
1354,40,1.0830780214497022
2255,13,0.9694359568612916
356,8,1.1372560625895858
1673,38,1.0251773146114178
5256,44,0.9755220634064504
2533,38,1.1260491484510047
3289,13,1.130666282493621
1495,13,0.9419540725648403
1493,13,1.099897057050839
2288,38,1.1815079477216517
1460,54,1.16648363375238
5346,54,1.1400464491120406
3067,4,0.9572257596467223
1894,45,0.9018565379083157
2308,54,0.9119348398276738
1404,53,1.0675401671656541
5335,54,0.9467544087341854
469,4,1.0842173786035605
5916,5,1.0409241668198124
2248,45,1.0725418888032436
1367,54,0.98093452836786
1133,54,1.0563721976109914
5124,5,0.9853521000061717
2175,0,1.1704359846189618
5223,38,1.0132258161902428
3702,38,0.8909949447427478
63,53,1.0667053500323422
854,2,1.0657804525523846
3746,45,0.7334858099264758
3148,44,0.9980359944914069
1673,4,1.0144882050475903
911,54,1.0561783920441354
1652,38,1.2732624996985709
4488,54,1.1002792410020317
3618,54,1.1976657940873079
3431,13,1.2500095436615604
5764,45,1.036424946189592
2248,54,1.0708919883306538
2377,23,1.0977082555847508
2570,38,1.196892678205456
3158,54,0.9967669084934252
1613,28,1.0901361900780882
201,54,1.113175762018987
4177,44,0.9592183163123471
4383,38,1.1513650589622557
1582,54,1.2195000307900565
1170,38,1.2036972184266364
3018,4,1.061685407800334
732,54,1.0056755988459503
1210,45,1.0717230896864618
4880,38,1.0467835548999054
4756,38,1.0458249425781625
4142,26,0.9000014178454876
1440,54,1.0522105741713728
1719,54,1.048582639013018
1583,54,0.7365402518106359
1949,0,1.0429765358567238
4008,13,1.0883612068636077
739,45,1.2189893828971046
1866,54,1.052993712148496
3450,54,1.0652748390233941
1973,4,1.0376858689955302
4354,47,0.9667996428906918
3180,26,1.1279375459998846
1469,54,1.0933895747044258
382,28,1.2180345015866416
2338,54,1.080525386014155
485,44,0.9296117558010987
2426,26,0.8663036644990955
1419,38,1.1356901107355952
2711,4,1.0686582374785627
5513,54,1.1732946197901453
1075,5,1.11039164768798
5316,49,0.989340686039733
2168,54,1.1847853027284145
4445,38,1.0598883171166693
1453,40,0.9649139151775411
1635,38,1.1155112883342164
1951,38,1.1390231443302972
5839,54,0.9628734435620052
5341,45,1.132724935987166
1808,38,1.0269768310577743
3182,53,1.097932264474886
4273,54,0.9147994837590626
2993,38,1.01008639245161
5737,44,1.0859642034130437
4810,15,1.2018228775289441
2302,26,1.0519449580460787
2742,45,1.0300739811999458
5292,38,0.9946599710466606
2098,47,1.1151441384905152
4824,54,1.06620228184121
3205,45,1.1735517313437802
2295,53,1.0253172471587146
2964,54,1.01657089737377
1064,38,0.9203569660229343
4165,54,1.2079537670527185
1354,45,1.0925196260213852
2224,38,1.0572631806135178
2058,53,1.1264354340466005
5213,54,1.0401443749371018
5887,13,1.0389894935402222
2722,44,1.0802032724022865
1851,40,0.999233214317688
1115,44,1.2319762014916964
3924,28,0.9595058137284858
4189,53,0.9886241193328585
2208,13,1.1780864729412965
2182,44,1.0873345724706138
6,49,1.1308473880801881
4188,13,1.1231748823608672
3232,54,1.0169592616813523
2321,38,0.9627669921943119
2580,28,1.109614480819021
1187,13,0.9856440967747143
1951,5,1.1347462651985032
5414,38,1.0535350107987012
5494,13,1.0060777866414614
2210,13,1.1252153529120343
1446,54,1.060634147375822
3997,53,1.1320747312690531
5564,54,1.0664440868089773
4457,4,1.1841147169470787
1438,38,1.074814005887934
2621,54,1.0670734999169196
1929,53,0.9248081860797746
5576,13,1.0026748506352305
1208,39,1.1993935922426837
3546,44,0.8497961873986891
2261,47,1.2133859395980835
5134,54,1.1113734971731901
1996,40,0.9702748975583485
5760,40,1.0607552794473512
2435,13,1.077848841037069
4420,47,1.0830246061086655
3482,5,0.9196913268949304
4052,31,0.990840494632721
4078,39,0.8945414445229939
2796,44,1.0835553178829807
2505,47,1.1244766991585493
2489,4,0.9721881034118789
1578,38,1.0747123126472746
4590,12,1.11635900195688
1185,54,1.0958138536661863
1862,26,1.1154845144067491
2070,28,1.1349364620234286
1270,49,1.2014079900192363
1715,2,0.9728362725249359
3366,38,0.9954441514065755
3004,54,0.8408191267933164
1135,45,1.0307460193123137
3002,47,1.0885794692273651
2140,26,1.1592539578144039
4071,38,1.1294804782207524
2371,44,1.0734925184931075
5371,44,1.089653882597174
3502,28,1.149904498032161
1586,39,1.2042546647467784
283,50,0.9241869407040733
566,54,1.106998654880694
1429,38,1.1260554786505443
4676,13,1.1960077253835542
1909,53,1.1108026403401579
2602,5,1.0987758162830557
1854,13,1.0525766778737307
1570,28,1.164310285821557
1942,54,1.1635044749294008
2571,8,1.1218786697302545
2415,54,0.9484642978225436
1874,28,1.125055919800486
1909,2,1.1216703887496675
5134,45,1.1241996932242597
2010,4,1.139569649738925
2888,0,1.0482731485473258
1641,4,1.070898239899959
1974,54,0.9539556332996914
575,44,0.920457341841289
1254,54,1.090286114918334
2712,5,1.0741018429398537
5126,13,1.2070223108998366
4433,28,1.036114132830075
2332,4,1.0430981392107372
302,13,1.1284314564296178
4904,45,1.055923460849694
2224,53,1.073835075433765
1360,40,0.9775600412062236
772,47,0.9297930651477405
4909,45,1.0174633009093148
901,26,1.058770073843854
2569,44,0.8894259714122329
5853,19,1.2033485763573222
4920,40,1.169878444501332
4281,54,1.0050329879990645
5757,4,1.1322650473032678
2154,38,1.0039942764810152
5937,13,1.1375975257584028
2528,23,1.166378547570535
4638,13,1.0685683258010872
314,38,1.0053187172327722
1859,15,1.1910854737673486
1370,2,1.1919830601130212
2458,38,1.1444968868579184
1460,4,1.171407785798822
5714,13,1.0691899196910006
5714,38,1.0560485097978796
5640,53,1.172632869865213
1848,54,0.9883762810911451
2049,38,1.1072254987500076
2093,23,1.1418771616050176
4450,13,0.9046185229505811
1752,13,1.1574466909681047
4349,13,0.9982394804911954
1658,54,1.0508377473535282
2010,52,1.1926157650138651
3321,54,1.1486064097178834
2371,4,1.0673786752990313
1465,54,1.0360293587935823
5701,13,1.0371564685234003
3333,40,1.1620809026062489
4956,49,0.9861461647919246
2108,38,1.115177842123168
3012,13,1.1126660113888127
1976,53,1.1097916927122111
4703,15,1.1207427555429084
2617,45,1.118276695055621
1806,47,0.9272426217794418
5872,23,1.1542405321129732
4818,2,1.0842694980757577
1909,47,1.1005679789398397
709,45,0.9254819101520947
4465,45,1.1364542389554637
2456,45,1.0276221710124187
2140,8,1.1494765694120102
4939,25,1.0496040071759904
2278,13,1.0408175278987204
4216,49,1.1608126490776027
3397,39,1.2453661204448767
3662,28,1.0774347760847636
4313,13,1.087584257924131
135,4,1.091093826506819
4903,54,0.9307679148124797
3004,45,0.8383921384811401
5614,45,0.9120666427271706
1729,13,1.014352029987744
2528,54,1.1474321926278728
5719,4,1.2367088637048644
3241,15,0.9379558631085924
68,13,1.1016846437539374
5742,8,0.977832656220666
5641,28,0.9409753656280893
2367,13,1.0503749732327248
2008,40,1.0688083097338676
2985,5,1.0582156479358673
1318,26,0.9823475071628179
2182,54,1.078339139797858
3971,15,1.0923936965742282
4698,54,1.1429482573377234
2391,15,1.1393063877310072
3390,12,1.2242462188005447
4721,28,1.0449226743408613
5359,4,1.1922070575611932
4058,38,0.9179950170218945
3599,38,1.0034860718463148
4079,13,1.1236898747405835
4933,53,1.0007283104849714
423,45,0.9906613242014178
607,38,1.017650724521705
1641,38,1.0661463654999221
1627,47,1.0671431319788098
2755,45,1.043515714683703
1808,44,1.0374477938748896
1553,13,1.2864995141114508
402,49,1.1594987362623215
1243,38,1.0769745606396879
3696,13,1.1588560135236807
1890,12,1.2550876970802034
2265,54,1.084068282374314
4061,5,1.0207371027874095
2587,38,1.1170451220657145
913,4,1.1048046542065484
1809,5,1.089560295854296
1277,53,1.171658739913255
1683,13,1.1705241746136121
493,2,1.1359854963208948
4071,2,1.1692502445408277
1401,45,1.0906657156135355
2017,38,1.0513408359672343
1920,4,1.073614792632205
5774,4,1.0531104517036252
1100,26,1.1686148086030568
95,40,0.8165316986186164
1026,54,1.0716322580618518
2295,38,1.0194331157420362
3638,45,1.1095564695341247
2227,54,1.0934812748538596
3551,38,1.1178227915827716
2754,44,1.0579553706837552
4249,38,1.0230713082211358
5917,54,0.9945825258411267
3531,38,1.09164750416364
1403,4,1.0121451163930553
1336,54,0.9877859950065613
4926,50,0.9578908520883748
2722,45,1.0839246745620454
938,54,1.0799849948712759
3175,44,1.1385378763079643
3905,44,1.1127977702500564
3401,45,1.033605412713119
56,54,0.9401226823351213
3709,44,1.0882703347929887
2043,54,1.0937071815133095
3558,4,0.9888678950789783
3310,38,0.964385201888425
3645,54,1.1305922456085682
1375,38,0.9783149058265346
1232,45,0.9084730747022799
4789,54,1.1198625875903028
2255,40,0.9777159291718688
5364,53,1.0477159193583898
4608,5,1.0285927163703101
3806,13,0.9915563453521047
5478,8,1.0957273673266172
1558,5,1.1778117144214255
3645,13,1.129900858072298
711,44,0.942802254509713
2772,44,1.1169009017092841
1122,54,1.0199165293722348
1853,53,1.0730703169746059
1192,38,1.1317065682794367
3310,4,0.9596489311328956
5061,26,1.1448812293154853
5285,49,1.0380298245166029
494,45,0.8895642110811812
2233,38,1.0996578788118703
5004,44,1.0631577211565204
1433,54,0.9138737770595721
2448,38,1.1587389883186137
130,4,0.9446061687277896
1210,44,1.0779177764696735
2983,38,1.0364533875004522
4655,54,1.0001323667487927
5221,38,1.1422336548566818
1954,13,0.9962896060730729
1254,40,1.1039817689119704
1401,40,1.0776013750250317
2560,8,1.202656197228602
5714,44,1.0703534920300757
285,54,1.1811769503235285
3894,44,1.0552945977875166
1449,26,1.1981699229883296
34,54,1.0012933452214514
3601,54,1.0872838294931821
2430,13,1.0844200258808476
3582,54,0.9778101705014706
3842,38,1.0770078057622803
2994,38,1.0865422492580754
2422,4,1.2287796629326684
2484,13,0.8574038680110659
1574,8,1.1337076194052185
2353,38,1.0394269105579172
1922,54,1.1314740369894676
2838,26,1.091720492712089
2528,13,1.1547919660806656
2840,5,1.0422679717386407
595,38,0.9345422046525138
3381,38,1.107663172696318
3303,38,0.9458058284861701
1595,44,1.0251628181764059
1210,54,1.0551457117710794
3414,47,1.1342436832014104
1886,38,0.9689631483384541
4471,54,1.1393096266048295
2631,13,1.1279440516872066
5104,13,1.1048612061921241
3646,2,0.9047599784763796
2702,47,1.0410908426025085
2921,54,0.9459992967479464
504,54,0.8958966167909759
437,40,0.9406014952276435
4931,54,0.9902398064732552
3604,45,0.9467272210666644
255,13,1.0779395114098276
3400,28,1.0852055810391903
2074,47,1.1919248258428914
1590,5,1.0419927883361066
3059,54,1.1558073258825712
1302,40,1.0747005098632403
5421,50,0.9774902796239725
2528,45,1.1468246227928571
91,44,1.130080140062741
1112,38,1.1680067282702242
2422,13,1.2320761244211877
856,38,1.055689760151186
982,49,1.0903889959944146
1951,13,1.142291238265378
1737,54,1.0707333864910262
3182,13,1.111094733434064
2843,54,1.094187889580748
376,45,1.1725557499033
4217,38,1.0816539214657885
3414,54,1.1427686214447021
4580,45,1.1328607983887196
833,38,1.0375556073683714
3033,54,1.06064810231328
1734,38,1.1714572693620409
2307,13,1.192120327946863
4571,54,0.9900099228003195
4974,13,1.0371490876589502
4321,38,0.9269546624273062
5234,47,1.076763566583395
1152,44,1.0252276424850737
5030,38,1.0665881548609053
880,53,1.091330441712801
1524,44,1.1481127898607935
1696,28,1.2202912153942245
123,12,0.9314649041209903
1310,13,1.0648516101230467
1563,40,1.0613011121749878
5267,5,1.0759909451007843
5768,44,1.0841494856535323
1102,53,1.0610194302030973
2216,26,1.1021507472864218
3006,8,1.1361249653356416
1944,54,1.0482410682764436
5280,2,1.1620104195816177
1141,26,1.0422787104866333
2010,8,1.1623626362000192
3228,38,0.9751047800694194
2224,40,1.06578171333032
1353,40,1.2250003065647823
2140,39,1.1801559653665339
5599,47,1.0693616686122758
3288,13,1.1116281652024813
315,45,1.0598441126224185
180,45,1.0400301273912191
4076,13,1.0765096515949284
2608,38,1.0559579767286777
316,53,0.9545808131141322
4071,53,1.160270381718874
1586,15,1.1828938610851765
5599,44,1.0705137822244848
1814,52,1.1784552255911487
5460,13,1.1077955766980137
5750,39,1.1292584309620517
5687,53,0.9224916308053902
493,12,1.1503888203629427
426,54,1.123565900538649
2602,44,1.1063763350248337
2998,38,1.107720444244998
1376,54,0.9400734892114997
3774,13,1.041962395821299
2673,54,1.0662463650639569
5663,54,1.1497567264097077
1642,40,1.0801938705678498
1862,13,1.1095630845853262
2887,53,1.0528596841863223
1641,53,1.0972403758870704
3026,4,1.0917056713785445
1826,13,1.178467876144818
5910,47,1.0989541038870811
1859,2,1.1815770832555634
616,8,1.1837094348655748
5525,47,1.0770258892859732
743,5,1.1230942701388682
458,2,1.188801375882966
3587,13,1.064758469350636
1434,38,1.1051705492926496
5872,13,1.097875650972128
3305,44,0.9039192803736243
877,45,0.9240884158228125
3903,38,1.084100682022316
2010,38,1.1474835500121117
1722,4,1.0819335920470101
5112,13,1.1625763125983732
652,15,1.124556633643806
1798,53,1.0712589589612824
1784,54,1.1079569309949875
3779,13,1.1322413182684354
2720,45,1.0531151180621237
5178,38,1.0141234488359518
14,53,1.1177412958017416
2209,28,1.1787817142903805
4327,28,0.9986216032079288
5838,13,1.1637748684734106
1949,13,1.047558717429638
4789,38,1.1141719693051917
1291,5,1.21242279452937
4937,47,1.2300595550664835
2391,13,1.1284352956073624
4807,38,0.9801719678299767
4954,47,1.1224931627511978
3324,8,0.928366807954652
1123,54,1.0574480630457401
774,13,1.05287581043584
540,54,1.049444277371679
125,54,1.0528124842260564
1433,38,0.9063445164688996
5922,13,1.068281581093158
2781,0,1.1064838121778198
5182,5,1.1836145727762155
1470,54,1.0837439426353999
2479,47,0.9855378427143607
5957,40,1.0292477841888155
1253,13,1.1545637294517033
4010,13,1.1005244212491172
3039,28,1.2257449962198734
1026,38,1.070924572646618
2032,54,1.122315723981176
1534,28,1.1095347261455442
5678,5,1.1289411070091384
2602,15,1.143552434497646
1226,40,1.1355670765042305
3762,12,1.0632510302322251
414,54,1.1553228231413024
2,13,1.0840614145355565
2010,54,1.1513995368565832
4755,40,1.1266914467726434
1422,2,1.0985983716590064
1324,38,1.121924172022513
911,23,1.0231753018285548
503,13,1.1776436987732137
1719,38,1.0488203412720136
1907,44,0.9126083318676267
4920,13,1.1711849474481173
1340,54,0.9772668015211821
1096,38,1.1512035759431976
