ConsigneePanjivaID,ShipmentDestination,dist
1560,18,0.8726750074087509
1893,81,0.8829240618007523
5640,83,1.000308733433485
1560,89,0.8935100308486393
836,81,0.9645182373268264
812,58,1.022101637508188
365,18,1.1176244706979819
676,88,1.115828154342515
2903,18,0.8918187618255615
409,38,0.9651061541267804
2889,89,1.094548181763717
812,113,1.0317400683249747
3545,22,1.0728240215352602
4415,18,0.9493612375642572
1890,38,1.0745819913489478
5672,116,0.9955419557435172
3143,79,0.923038748259257
1287,38,1.0105498188308306
1861,116,0.998282680021865
4460,24,1.0769139879516192
5084,89,1.0687939992972784
1786,22,1.0290784378136908
5937,81,0.963269179054935
5776,22,1.0420827447835888
1529,18,1.1310638535235609
1817,24,0.9252014875944171
3288,116,0.9078141897916794
5937,88,0.9510957452335528
1835,22,1.1676636215831553
4604,81,1.0509240281369006
5838,116,1.0469699218603117
5470,4,1.1184996965208225
3361,115,1.131077739077487
1796,113,1.0241404217667878
5772,88,1.0570700207192982
4845,59,0.8984513029988322
330,81,1.0095535745578152
5251,89,1.0412157869764738
3018,81,1.040309415997139
1218,91,1.0065517949738674
1270,64,1.1090433150529861
5442,52,1.0121122106377567
5440,88,0.9706132938819272
2035,116,1.1284699897680963
1,22,1.0286277553864889
4022,89,0.9702754641350891
1873,88,1.0538082225248218
1970,81,0.8444983252723303
935,38,0.9375660930361066
4435,24,0.9219853583989399
2546,81,1.1759425257997853
2032,109,1.225444596260786
1627,0,1.1040761268564634
1760,24,0.8952744182731424
408,38,0.9003977770251888
5937,18,0.9574907140008041
2349,99,0.9425569410834994
1170,18,0.9937824170504298
4024,89,1.028490419566099
5599,116,1.1310833168349095
1270,112,1.1923602734293257
3390,38,1.053861181650843
2619,9,1.014827345098768
5339,91,0.986197231071336
2929,100,1.0637923763798816
2128,55,1.177884039069925
796,99,0.9416151280914035
2858,24,0.9971228252564158
29,97,1.2122987189463206
3797,116,1.002288050084774
1102,91,1.0818757223231452
2998,89,1.0945196562845791
5408,83,1.136770846588271
2328,113,1.0408240407705307
5064,18,1.1112542748451233
1474,18,1.111355196684599
5772,13,1.041775437870196
3945,81,1.0322445072233677
1419,91,0.9983402919024229
5942,0,1.0476785504392214
2869,38,0.989151867372649
3361,18,1.125561052401151
3414,115,1.1034747404711587
66,38,0.9429227220160621
2528,27,1.1293423495122366
5582,116,0.9266069190842765
2253,116,0.9697120865540845
354,116,0.9974496538883874
1200,38,0.8395904744310039
5302,38,0.8665871548333338
4783,9,1.0968001176204
754,83,1.0282297400491578
2140,115,1.1159453088683742
4581,120,1.0273986422523325
996,38,0.8979390073135229
39,81,0.949151521814721
5229,48,1.257490479520389
2512,91,1.1524909849145584
624,4,0.895893889213247
1641,4,1.1785783863493375
2377,116,1.057862556672522
1496,64,1.2004535038556372
1579,103,0.9340023249387741
2140,18,1.1277230317438287
11,81,0.928779851113047
1118,116,1.009302600153855
885,22,0.9514775728540761
4452,64,0.9557651841480818
5751,38,1.0636084702398096
4071,18,1.065042985337121
3002,83,0.947711605578661
2182,38,1.129223205681358
2456,38,1.0480368230491877
5120,89,1.0323573691504342
2424,4,1.051787156678204
4934,38,1.1504967446838106
231,115,1.020506277480828
2615,81,0.9467370265296527
3088,64,1.0118541765425886
1951,83,1.0570344999432564
3386,38,1.2080462681395667
5937,24,0.9725614241324365
229,83,1.0967793954270226
2125,38,0.8988669746156249
823,24,1.1206913840557848
1368,24,1.0028176988874162
1942,60,1.0741204941711788
2886,113,0.9677630335624728
4512,64,0.9911049487335342
2704,113,1.0672206303903036
1980,81,1.0262766290189964
1170,35,1.0167971184211118
2008,88,1.1285631127123321
3972,64,0.93720474652946
245,18,1.0735464910311359
824,89,1.0688521478857314
2074,27,1.0455776559455054
4956,64,0.9617844511355672
4181,81,0.9385594678938755
1017,88,1.1002232783607073
1985,42,1.0914889520832471
566,24,1.056419042205172
1251,83,0.9111093995826585
3390,22,1.0423880644375458
2884,4,1.0901435219815798
3221,38,1.1273509019187518
1814,18,1.2059412055781908
4831,81,1.1965081787535123
4403,59,0.9885493872155037
3406,116,0.9562637295041766
779,52,0.848211367215429
1287,83,1.0054605400322802
5755,83,0.8836147194462163
2058,64,1.1126138681512592
2182,89,1.131593777132886
3221,91,1.128865694893258
2276,81,0.990327853177275
2140,22,1.1174392689551627
3026,116,1.0959597833986794
5310,115,1.0174833951251847
5185,37,0.829171461718423
4051,38,0.9378116471426827
2985,116,0.9578544462897948
1777,81,0.8598828555217811
720,24,0.9948900054608073
1501,38,1.0722561877753054
5937,51,0.9709271293665681
1112,4,0.9303224778601101
2762,22,0.8695899727089065
4453,42,1.0225124948525004
3304,18,0.9082074194614377
1327,116,1.171504792358194
1239,91,0.7730575749384505
2072,18,1.1465946968112672
2602,4,1.044683177024126
361,4,1.0380615150289876
1572,116,0.8847669352378164
2802,42,0.996177965442517
1488,38,0.9880346932581493
3309,9,1.0484329807971204
1041,9,1.108745934707778
1717,88,1.0953286572891687
1641,58,1.217773787677288
683,35,0.9348338525742292
4071,83,1.0552896016410418
4798,4,0.9931980594992638
4818,104,1.0041361042697514
4108,116,0.9960688381854977
3107,116,1.0152141536985124
2528,4,1.133970336456384
2699,97,1.0115582538502557
1998,116,1.122135451329606
3582,38,1.1115411535969801
4799,42,0.9148571927632604
2891,22,0.9953857716172934
2831,27,1.0866763112800462
1419,116,0.9961057834859405
2314,89,0.9611800077504346
2988,81,1.0988170515213693
4826,9,0.8678281402348408
5320,22,1.0318324502025331
3953,116,0.9664358637694802
365,116,1.1391410000090088
3670,116,1.0661217426615102
5653,89,1.0206481633441788
1600,88,1.0259375483063715
3859,46,1.096223061638219
1524,24,1.0939153893185514
1400,115,1.0408600616667951
4954,115,1.0610257727759225
2608,24,1.136124191539628
337,116,0.986894462789808
4071,22,1.0517256850642818
2032,51,1.185193053313664
2712,83,1.1543164540614401
4766,42,0.9048701136239937
2158,22,1.0261389895209245
1492,24,0.9025232676150543
2831,91,1.127412631043366
557,89,0.8492179685937506
5114,91,0.9476057860468116
5470,38,1.1498357531215464
2452,81,1.0924318230577879
2803,99,0.894464297486203
1101,116,1.0079726842897279
913,24,1.004738547173994
2610,116,0.9558829726385218
1650,13,1.1431466154754162
1210,104,1.0916158956076418
1684,115,1.0275579424841064
5853,24,1.0230388077907264
1123,82,0.8846464733194027
2602,64,1.0621884483844042
766,100,0.8981620690652302
270,54,0.951414725410619
3006,91,1.1130169268165315
1428,99,0.8696872682443687
4330,89,0.9710159823298454
4915,64,0.981359649715679
2512,116,1.1285794392627264
1496,37,1.1913580356964044
3524,89,1.1322833565729005
1454,81,1.088801548367233
1354,116,1.0906949081192059
553,116,1.1012056203825134
1338,116,1.1476174992110049
4649,38,1.0412015075396215
2103,83,0.9723504994596753
5480,116,0.9651032468037946
5369,42,0.8442264885774681
1280,24,1.0569670981328403
3944,24,1.129983311785119
1181,38,0.9604039745671409
3142,99,1.0312073821468013
995,18,1.0884041940527303
3393,9,1.003270988884781
5315,24,0.9924429943785071
2456,51,1.0059272114719664
1755,82,0.9224068602280957
5650,9,1.0094542822667532
3006,115,1.0889706420046943
2008,24,1.1372958874063832
1889,79,1.0893129062439715
2992,38,0.8328105126108442
1748,4,1.1078650153109006
365,38,1.1376223367239748
122,18,1.0746191995484489
4079,27,0.9822548018502337
345,38,0.8360883875616959
1532,4,1.1492419008697783
3706,9,1.0598117658934956
1586,38,1.2118623575993948
2220,81,0.8399611480001893
1504,116,1.045326091349125
2610,81,0.9525915982999972
5270,22,1.0578802462135042
3533,115,1.0923426763287611
1354,81,1.0879112767122154
2118,24,0.8577363115868398
231,22,1.0298613096986498
2050,83,0.8841602706483432
1444,38,0.9841475295169013
2518,38,1.09535562752613
2988,18,1.096498612846647
1589,18,1.0501605123281479
1586,89,1.2145705531750406
5120,73,1.0761241274220603
877,73,0.9686054390455995
2365,64,1.0226879194378853
3004,51,1.0795219678963934
5481,89,1.064839861222676
2529,22,1.0868355818092823
1501,83,1.0683280873511518
2074,18,1.0610784430588995
2962,9,1.0515656817172254
1490,22,1.0804529209022544
3282,89,1.1643493516104562
1386,116,0.9557422122785023
5589,113,1.077367542045457
2845,59,1.0407375638107104
1652,88,0.8903354049793312
5218,4,0.904750646757228
1941,60,1.1829107574054174
5616,89,1.107962460390159
5260,81,0.9751508206661258
3007,81,1.1111095228365488
3452,89,0.9731823340324419
285,18,1.0058306721704346
1918,54,1.2110980142440115
2371,89,1.1357381455600262
2784,88,1.1542193535715342
3932,59,1.1029261669942312
4883,116,1.0360831256423677
2755,88,1.0729341868843352
4615,38,1.0549986903954829
3415,88,1.0127738469413348
1170,88,0.9981885102710554
482,81,1.052469773484128
2308,18,1.1281724417848247
3470,22,1.0574521119041103
1207,113,1.1170435483966554
5564,54,1.165737965277263
2328,91,1.046551485146795
692,83,0.7821930114712033
2590,4,1.2045577447861433
3369,35,0.9656482369173318
414,22,0.9455476299460445
4524,116,0.9212589290525232
2926,116,0.9717539020680955
2068,81,1.0341704934170204
5468,89,1.1660815461405687
4501,81,1.1687756547970432
3664,88,0.9331051318773201
216,83,1.0538758851055587
4492,24,0.9447740662310805
5833,116,1.0665101339774472
2255,38,1.0216763780585356
356,27,1.0978280061057635
1673,81,1.1098432343985354
5256,88,1.0690273623248296
2533,81,0.8176546714800809
3289,38,1.0529913839751057
1495,38,1.0064612145402603
1493,38,1.0100749768316746
2288,9,0.9826283816780362
1460,116,1.0018467684941632
5346,116,0.8954538231981652
3067,113,0.9720123021730355
1894,24,1.0600519733769553
2308,116,1.1387332103082113
1404,115,0.9377834750339389
5335,116,1.0443078548248326
469,18,1.0848931201866694
5916,22,1.0737661676747459
2248,89,1.2171231199588095
1367,116,1.0288021354270833
1133,116,0.9004410941685949
5124,22,0.9844235442578793
2175,0,1.1065908180815833
5223,81,1.0443882218429021
3702,9,1.0836476444133691
63,115,1.1223911533930473
854,4,0.9608345414910998
3746,89,1.0227635098355157
3148,88,1.0239319819957018
1673,18,1.0969757549464703
911,116,1.075512639379927
1652,81,0.9020986360098634
4488,116,0.8839578496824417
3618,9,1.0344704751457487
3431,38,0.9376784972846508
5764,89,0.9344835212188107
2248,116,1.2166017549378532
2377,51,1.0261916768338
2570,81,1.0201724325971944
3158,100,0.9911907416369233
1613,64,0.8827121872454882
201,116,0.9840879099709647
4177,88,1.0582088428948606
4383,81,0.9953445305249521
1582,52,0.9882005814995084
1170,81,1.0004692881235056
3018,113,1.0519032339964594
1354,83,1.076950425814305
732,116,0.8602380709988731
4880,81,0.916424453424822
4756,81,1.0271808366690363
1641,91,1.1898786598550422
4142,59,1.088332615127521
1440,40,1.0892462129039424
1719,116,0.9983532534845706
1583,116,1.0898421044860567
1949,0,1.1103908993037683
4008,38,1.0320855710389358
739,89,1.081855058670044
1866,116,1.103938793497426
3450,116,1.0189181108559882
1973,100,1.0749570040830545
4354,91,0.9880526640585491
3180,59,1.1180834349777018
1469,116,0.9058512736644063
382,64,0.9941072180268488
2338,9,1.0288864943597997
485,88,1.0058945696800947
2426,59,0.9841357214110238
1419,81,1.0009240723614181
2711,18,1.0298863505678517
5513,116,1.0707370774554354
1075,22,1.0585776242826666
5316,99,0.8575827830604145
2168,113,1.0604222667669612
4445,97,1.1271059380045958
1453,83,0.8535394434417997
1635,109,0.9496053584984371
1951,24,1.0660467190401894
5839,116,0.9875324441652212
5341,89,1.095855226740241
1808,81,1.0130625297980649
3182,115,1.1712388094248516
4273,116,1.0501609444618225
2993,81,0.9061284730476993
5737,88,0.995986174259867
4810,42,0.9474965211536203
2302,59,0.8486566503665277
2742,89,1.1246573265109743
5292,113,0.7628408478839057
2098,91,0.9195888340473175
4824,116,0.8897017192627702
3205,24,0.9155960474163294
2295,115,1.1308997625684631
2964,116,0.9363310379641396
1064,81,0.98149921638625
4165,116,1.1315371213214738
2224,81,1.0339979836717248
2058,115,1.1016677197601115
5213,116,0.9482904608760562
5887,38,1.0288256406784058
2722,88,1.1526362895965576
1851,83,0.9095878835235324
1115,88,1.0960276606492698
3924,64,0.8918545240802425
4189,115,1.003489837050438
2208,38,0.9162789955735207
2182,88,1.1352008219276155
6,99,1.0702168162512993
4188,38,0.9563510012812912
3232,24,0.9270781145564148
2321,81,0.9502612914490912
2580,64,0.9220888731735093
1187,116,0.9988290167280606
1951,22,1.034992955092873
5414,24,1.115527592599392
5494,38,0.9811516083178243
2210,38,0.9070228210517338
1446,9,1.14332208356687
3997,115,1.0348850927548483
4457,18,1.0343767803694521
1438,113,1.1444594168237276
2621,116,0.8883487145815577
1929,115,1.0377320828182357
5576,38,0.9842148944735527
1208,82,0.9174903184175491
3546,88,0.9630900200988565
2261,58,0.9226068612188101
5134,24,0.8259991045509066
1996,83,0.8883626759052277
5760,83,1.0591013527342252
2435,38,0.9688624271324703
4420,24,1.0916183085313864
3482,22,1.034222733761583
4052,73,1.0681040585041046
4078,82,0.9114942944475583
2796,88,0.93439563330529
2505,91,0.8974177741578647
2489,18,1.0124929967735494
1578,22,1.0492635842279665
4590,37,1.0555224141904287
1185,24,1.0655114480427332
1862,59,0.9078820640487331
2070,64,1.0061103797384672
1270,99,1.1151725769575154
1715,4,1.0385811714721578
3366,81,1.0360451979296548
3004,14,1.0953570386128766
1135,89,1.106098995011832
3002,4,0.9410280611898217
2140,59,1.0996818753025894
4071,81,1.0628930479288101
2371,88,1.1260299640042442
5371,88,0.9000301488808223
3502,64,0.8836989990834679
1586,82,1.2081872836819716
283,105,1.0536624384777886
1429,81,0.9897245317697525
4676,38,0.8844607823661396
1909,115,1.0336004687207085
2602,22,1.0629361686961991
1854,38,0.9903797911746162
1570,64,1.0611870826355048
2571,27,1.094940785318613
2415,116,1.1182278203112739
1874,64,0.8593524375132152
1909,4,1.0209207800882203
2010,18,1.1100775043347053
2888,0,0.8247540752137346
1641,18,1.1932858344433563
1974,116,1.0970267398016793
575,88,1.0255560197734408
1254,104,1.0923042566781598
2712,22,1.1290949934295245
5126,38,0.866704147575157
4433,64,1.043655566605074
2332,100,0.9205737593251148
1808,24,1.0274264439940453
302,38,0.9131305824433055
4904,89,1.0916507483593054
2224,115,1.0188829595489162
1360,83,0.8726348880944508
772,91,0.9801486903909661
4909,89,1.054833105632237
901,59,0.8706199586657541
2569,88,1.0968369117804937
5853,47,1.1707776957856757
4920,83,0.9328216026936259
4281,116,0.9648334666022232
5757,18,0.8235931071851935
2154,81,1.0083652109439885
5937,38,0.9656515109485814
2528,51,1.1402657285465725
4638,38,1.0501736125775747
314,81,1.1794060633650847
1859,42,1.1733946885381425
1370,4,1.0074503027967043
2458,81,1.1043826583273975
1460,18,1.0001594017126731
5714,38,1.0919429416369115
5714,81,1.0892664566636086
5640,115,0.987425304084484
5564,9,1.1602204154644693
1848,116,1.1801333986222744
2049,113,1.0486492126115732
2093,51,1.0270999012781041
4450,38,0.9854898255850587
1752,38,0.9852151018567383
4349,38,0.9576038303119796
1658,100,1.0684060539518083
2010,112,1.0960335557548595
3004,116,1.1161605566740036
3321,116,0.9692276669333556
2371,113,1.1676030798948236
1465,116,1.1894185657479934
5701,38,1.2074940183332987
3333,83,0.9780896870153291
4956,99,0.9749911331704685
2108,81,1.0331656145198005
3012,38,1.0376634521942054
1976,115,1.0635751118617398
4703,42,0.8344755163416266
2617,79,1.1278646630900246
1806,91,1.1400295017021043
5872,51,1.0366718737142426
4818,4,0.9974180412079606
1909,24,1.0735838509696936
709,89,1.0952430359487022
4465,89,1.0304707331316811
2456,89,1.0473129841432507
2140,27,1.1012123196518846
4939,55,1.0620666997773307
2278,38,0.9287298545241356
4216,99,1.022932202156101
3397,82,0.9763941464147398
3662,64,0.8968505561351776
4313,38,1.1026646430005453
135,18,0.9266795845968383
4903,113,1.080036923289299
3004,89,1.1018127181700297
5614,89,1.127136971269335
1729,38,0.9047265640859093
2528,116,1.168603515119425
5719,18,1.0157477578946523
3241,6,0.9650998299143144
68,38,0.8796347056382469
5742,27,1.127302820129054
5641,64,0.9385444638984544
2367,46,1.1291840260715358
2008,83,1.134188559172409
2985,22,0.9283482341894082
1318,59,1.058328349675451
2182,116,1.1366138766918863
3971,42,0.970903564776693
4698,116,0.9977691705737796
2391,42,0.9795990288257599
3390,37,1.0516289004257746
4721,64,0.8885337488193598
5359,18,0.9248073063790798
4058,81,0.9988875379785895
3599,81,1.1210967408759254
4079,38,1.0120514570070165
4933,115,0.9289594899330821
423,89,0.9764455133117735
607,22,1.0951868474450228
1641,81,1.1884092818945646
1627,91,1.1122253281729562
2755,89,1.0755965826766831
1808,88,1.0155950175332171
5564,81,1.149342996467437
1553,54,0.9541991778782436
402,99,0.7947450184396335
1243,81,1.079716272386057
3696,38,0.8194995261728764
1890,37,1.0741692132183485
2265,116,1.120003866164812
4061,22,0.9241708059063447
2587,81,0.8802257520811898
913,18,0.98849793151021
1809,22,1.1070867689060313
1277,115,0.9797948833022799
1683,24,0.9362554166998182
493,4,1.0298224038311414
4071,4,1.0427208069179739
1401,89,1.1076983369088598
2017,81,1.14834733294057
1920,18,0.9573963714896568
5774,18,1.1093126015870698
1100,59,0.994737768811839
95,83,1.0049281221415316
1026,116,1.0289562924632005
2295,82,1.1671221724578313
3638,89,1.0628777609339781
2227,116,0.9456245585211686
3551,81,1.0075026404644762
2754,88,0.9528889597526619
4249,81,1.0957479934607233
5917,116,1.148557986798031
3531,81,1.0803632547280617
1403,18,1.031729161207165
1336,116,0.8738382343601968
4926,105,0.9171669171856982
2722,89,1.157197766005993
938,27,1.0177081637084484
3175,88,1.0291003936103411
3905,88,1.0410081983676978
5564,116,1.155293131513255
3401,24,0.9971685058304242
56,116,0.8399450717759984
3709,88,1.0398730082171304
2043,116,1.1733048240255033
3558,100,1.1099838268543993
3310,81,0.9777621882302421
3645,9,1.0177585453327214
1375,81,1.1513252681387323
1232,24,1.1042630507477693
4789,113,1.1882023422845773
2255,83,1.0229995889323098
5364,115,1.0480192847483392
4608,22,0.9948514010757208
3806,38,0.9202617087534496
5478,27,0.9958950621741158
1558,22,0.9628864166193775
3645,38,1.0110824842538153
711,88,1.052955836190709
2772,88,0.9978225120742407
1122,82,1.0015338510274887
1853,115,0.9997285806706974
1192,24,0.9304325825401715
3310,18,0.9682076533458063
5061,59,1.05856003133314
5285,99,0.9389196602361543
494,35,1.0479729135653801
2233,81,1.0147712071027075
5004,88,0.9987273020004588
1433,113,1.0353298498583692
2448,24,0.9691712997321572
130,18,1.069815753559981
1210,88,1.07009674818255
2983,40,1.0620160411511148
4655,116,0.9284019563347101
5221,81,0.8252567864422288
1954,38,0.9003579174833638
1401,83,1.0930096159115368
2560,27,0.9814736368134618
5714,88,1.0846871313239848
285,116,1.013188046004091
3894,88,0.9347383159079722
1449,59,1.020913244890315
34,116,1.0982484354504518
3601,116,0.9974844876144614
2430,38,1.043870929021588
3582,116,1.1012610851653986
3842,81,1.0005935856274195
2994,81,1.1781238062041146
2422,18,1.1187284524951662
2484,38,0.9232434587819236
1574,27,1.0033878827733653
1922,116,1.0272901361542088
2838,59,0.9528674680207457
2528,38,1.1713336945644446
2840,22,0.8998377429587501
595,82,0.9693352041899094
3381,81,1.0324631035327911
3303,97,1.1313490395301156
1595,88,1.0755966742123877
3414,91,1.1189418621361256
1886,81,1.013580173254013
4471,116,1.084541654214263
2631,38,0.9770852683910302
5104,38,1.0144771207123995
3646,4,1.0937822590182935
2702,91,0.9695594603461879
2921,116,1.0342576461178916
504,109,0.8713791720303041
437,83,1.0598453381764037
4931,109,1.039362100418657
3604,89,1.0218968871714813
255,38,1.0761533390198434
3400,64,1.0723867182220732
2074,91,1.074116091643061
1590,22,1.005579833540001
3059,116,1.0611803089933736
5421,105,1.0042748334152358
2528,89,1.1653772237311517
91,88,1.155831464167152
1112,81,0.9588695008839879
2422,38,1.1207085752061434
856,81,0.9502288145678384
982,99,1.0118269962923867
1951,38,1.0575116612017155
1737,116,1.0326136387801463
3182,38,1.1951200403273106
2843,116,1.0685059778126222
376,89,0.9651151868913855
4217,81,0.8729797822556326
3414,116,1.1202895417809486
4580,89,1.029409873698439
833,81,1.1066544715847288
3033,116,1.0268432782696826
1734,81,1.0105463197188718
2307,38,0.9481725457257458
4571,22,1.0788636351270335
4974,38,1.0775630713573523
4321,81,0.985484112852386
5234,91,1.1414349536810602
1152,88,1.0373091450227159
5030,24,1.099436019946422
880,115,1.1077553278633527
1524,88,1.072367044964007
1696,64,0.8787782405103955
123,37,0.9623046671705586
1310,117,1.2253902373569352
1563,83,1.112468024449689
5267,22,1.050717138818332
5768,88,1.020113320489015
1102,115,1.057381693805967
2216,59,0.9226487249668155
3006,27,1.0943101005894798
1944,116,1.0244521233585797
5599,97,1.1368619884763445
5280,4,1.0657265846218382
1141,59,1.0012291291994708
2010,27,1.1005420642239707
3228,81,0.9120244939279344
2224,83,1.0246466233261995
1353,83,0.8510293321950095
2140,82,1.099470604144569
5599,91,1.1410037225910596
3288,38,0.9023297482303211
315,89,1.0105351289468152
180,89,1.0817619296056884
4076,38,0.7529634577887399
316,115,0.9483399681214776
4071,115,1.0499868877232075
1586,42,1.2109292282589845
5599,24,1.1343499054866177
1814,112,1.178658941361521
5460,38,0.8166177389877183
5750,82,0.9750913118145296
5687,115,0.8073344049709184
493,37,1.036102030958448
426,116,1.0760177411139011
2602,88,1.0718118979462556
2998,22,1.0832865866832435
1376,24,0.9658251277038029
3774,38,1.0691005576934134
2673,116,0.8446773907967976
5663,105,1.1486563927028328
1642,83,0.9914678878017834
1862,38,0.9284095829352736
2887,115,0.8854419900370496
1641,115,1.1926277058997325
3026,113,1.0817883964627981
1826,38,1.0861192452056068
5910,91,1.0138202127667941
1859,4,1.1575354146105903
616,27,0.9378284364938736
5525,91,1.0043487234839372
2074,100,1.0708476049559457
743,22,0.9524298581693854
458,4,0.9899799001536199
3587,38,1.0310771922980035
1434,24,0.9350643015599677
5872,38,1.041689609842641
3305,88,1.1805420092173986
877,89,1.0309507794112764
3903,82,1.0156923202531678
2010,81,1.1200803205636995
1722,18,0.9832317612599581
5112,38,1.0643611066043377
652,42,0.8232208455779723
1798,115,0.8464615520622049
1784,58,1.0090363552527768
3779,38,0.9973767974546978
2720,89,1.0896423105150461
5178,81,0.8900270704180002
14,115,0.9826416144413608
2209,64,1.0126498245767184
4327,64,0.9286814502307347
5838,38,1.0345383758789726
1949,38,1.1882750046040331
4789,81,1.1777247403349196
1291,22,1.036128812602588
4937,4,1.0311376260859626
2391,38,0.9811612867883274
4807,81,1.0637889940823828
4954,91,1.0690964556166105
3324,27,1.11116753837892
1123,116,0.9218851049829807
774,38,1.0816638597420283
540,116,1.1443376551781381
125,116,0.9396507175905364
5922,54,1.0252990990078874
2781,0,0.9771796041833503
5182,22,1.1260532131512133
1470,113,0.855258426895099
1524,102,1.1610340308398008
2479,91,1.0169767633612667
5957,83,1.0625414651419436
1253,38,0.9924473632127047
4010,38,0.9447873693757823
3039,64,1.0516660873379027
1026,81,1.0260740305696214
2049,81,1.0312882816818143
2032,116,1.2031115047367555
1534,64,0.9359719050782067
5678,22,1.018643556295761
2602,42,1.0739174874948472
1226,97,1.0647608749568462
3762,37,1.0291768610477448
414,116,0.9732791242713574
2,13,0.9160246907600335
2010,116,1.1214479604469878
4755,104,0.9114967962460858
1422,4,0.920470152582441
1324,81,1.0170229715960366
911,51,1.0075219358716692
503,46,1.034403117639678
1719,81,1.0008075212660645
1907,88,0.997404051146337
4920,38,0.929370813603912
1340,116,1.0006227320991457
1096,81,1.1294890067407064
