ShipmentDestination,ShipperPanjivaID,dist
38,747,0.8965776244045368
89,160,0.891280537205083
116,607,1.026251849851438
89,1960,1.1240308550851685
83,6211,0.864293351237263
97,863,1.0455837643572263
115,3110,1.146930812724999
113,6898,1.1019025383783239
59,1003,1.1072162836790085
91,6248,1.1210588430985808
38,1003,1.1308561371905463
38,6840,1.0316046848893166
67,6497,0.9868994065161262
81,4255,1.156167505575078
81,1049,1.099128311233861
81,2258,0.9434221802013261
81,3728,1.0915270426443644
59,835,1.11325104534626
81,6553,0.8954930821699756
91,3669,1.11783886381558
42,3589,0.9952141291328839
59,3056,1.2045955349292075
116,5007,1.137777343192803
115,236,1.03309585579804
24,2001,1.013387763074466
18,6665,1.0716454809797662
37,4050,1.0569855666586332
105,6926,1.2801356456974256
0,3972,1.0006663714136397
88,3327,1.120014928015215
116,6847,1.031090330864702
52,1196,1.0897124633193016
115,5155,0.9598304291388818
116,6410,0.9566873724439314
113,2229,1.1043269293648856
88,3321,1.0397868587502412
88,4335,0.9779420425849301
54,6248,1.1547214463353157
59,4576,1.2303900680105602
59,4307,1.1466513531548637
91,473,1.0587129592895508
89,3303,0.962275448388287
51,2362,0.9763557714010987
116,4928,1.034749143823449
38,5843,0.9749025355891457
81,6600,1.075473751872778
100,6534,1.0575308836996555
22,4147,1.1152159944176674
27,6248,1.106587569495397
99,6362,1.1503997258176761
59,5775,0.9526105198476996
104,1603,1.1214173170072692
18,1009,1.13035686582277
89,3190,0.8788185167525496
4,6447,1.1771505702553051
88,6017,1.1567999861602272
116,3326,1.1157599458737033
116,2163,1.1371127633111817
91,3172,0.9344737859708923
83,5046,1.0043448603578977
59,2194,0.9811973311007023
18,653,1.1111040595652801
81,3991,1.048161106051079
83,3629,1.092510370936777
89,6568,0.9165368830519063
116,1372,1.1041117629834585
99,5265,1.0871912240982056
81,1603,1.0975821731345994
58,3153,1.0787163110716003
18,1660,1.13501132465899
88,6847,1.0244507119059563
116,653,1.1052393872191064
18,3589,0.9830177043165479
38,2147,0.9357246016817433
89,1933,1.1983475585335068
38,6067,1.1797999617244517
18,6568,0.9105979901339326
85,5592,0.9904093423060009
113,3153,1.0713302876268114
22,891,1.2016664541193418
89,653,1.0995336158999376
18,799,1.058322780898639
18,2604,1.0114497169852257
89,5613,1.0548344680241175
38,4855,1.1170183361640997
79,6873,1.2133606462739408
38,6352,0.9132783778810075
116,1825,1.0397304014435835
42,3362,1.1339688466063567
24,2281,1.0556761659681797
89,6896,1.1911030561729734
22,4404,1.1027615831366606
81,4107,0.9948630859809262
22,5504,0.9904837016282337
18,6004,1.0756193165434524
24,3272,0.9846952977989402
116,3825,1.09488857537508
88,3362,1.1281151816781079
81,4263,0.9930271953344345
59,1067,1.1281668522528239
22,6201,1.0634327344596386
81,2213,1.0115721390715666
116,5561,1.1267980970442295
4,450,1.1433892367141587
115,1354,1.2354960505451476
113,2539,1.0791703494531768
88,581,1.0121440908738546
59,6472,0.8879680202475616
81,1067,1.1546355597674847
89,311,0.965140629027571
81,6551,1.2113331593573093
91,1254,1.146440270223788
81,1712,0.9976580893354756
64,2201,1.1389442825956004
52,356,1.0951749993754285
88,6310,1.2004409991204739
97,2622,1.1865001139896256
116,1698,1.0399235624021717
22,1009,1.1257492820067065
89,4501,1.1182284325893437
88,2924,1.1374650704009193
81,6335,0.9160663888656667
38,1896,0.9910260045102665
24,1391,1.0588172009281283
81,994,1.1797756856041295
109,6926,1.2643458784690924
0,5358,1.116539441182145
24,6920,1.0663506141198533
59,2032,0.980419933795929
38,1171,1.0490429406719548
18,3362,1.1333311922582132
99,3136,0.8982754887214729
18,259,1.123050239238572
89,604,1.1464827566274576
116,891,1.2122158376233918
112,2201,1.2331602371164732
38,6690,1.1412842201867275
91,1060,1.1534877313034875
52,4447,0.9720379698223302
9,3343,1.0831914130831137
91,6915,1.1051950389519334
4,2749,0.9292972119791167
100,5558,1.1745510654790061
55,4067,0.9379202108164983
99,1716,1.0062297687732749
24,2638,0.8396820803838116
97,1446,1.1911579394446952
116,5239,1.1559217274188995
91,2835,1.1183827317186765
89,5830,1.166552573442459
83,5464,1.0296425819396973
113,6067,1.1780479345470667
88,350,0.9778895420687539
4,3917,0.9938880583005292
18,644,1.0157326433275427
18,706,1.1039702205785684
13,450,1.2060641327074595
81,3707,0.9873601129012448
91,1307,0.9731848346335548
116,3506,0.9215758447535336
88,6694,0.97698088515816
81,5723,1.169686840048858
0,6925,1.1073209981301002
38,851,1.0389200986496039
18,1354,1.2350344232150487
88,3276,1.024893035580005
115,1060,1.1345253469688552
81,3362,1.134706144088081
38,2846,1.0768714930330003
27,2004,1.1470603620899575
116,4570,0.8480233834790332
116,736,1.0859354925508211
116,1796,0.9336615068106247
38,6327,0.9442194194665977
38,5582,1.0205615013837814
9,1422,0.9992815500923565
83,5632,1.0848148039409093
115,4439,1.0823597625962325
120,6823,0.8785469617162432
18,4436,1.1206294553620475
38,2422,0.9700687390951706
81,4304,1.088731826682176
48,4211,0.9971094998930182
91,70,1.1813522351107426
38,263,1.1026125076293414
4,4431,1.1052649542689323
4,6909,1.1998026236625654
116,3864,1.1604472968195165
38,622,0.9262573016541344
64,3838,1.0714509593588966
103,4597,1.0920517375094019
18,6067,1.1720873516585146
81,5638,1.091723166672247
116,1700,1.1704734148723739
22,3838,1.060998915694654
64,2754,1.0114616152963467
18,579,1.0616600108998162
38,4766,0.9245347358559489
18,5241,1.0818228530032294
83,4023,1.0327749475836754
38,3283,1.131823449262551
38,5702,1.0104696207812853
89,664,1.146921285960291
4,5427,1.0823747403919697
38,5104,1.0008703736322266
115,2734,1.0716358316796166
104,745,1.1651245036295481
81,3629,1.1096539577203137
64,1727,1.0228431741041797
83,1904,1.1823952982501527
38,6053,1.2203606079731668
24,6694,0.9865714155270585
83,83,1.0661316708927708
88,3626,0.9920014866760799
88,5254,0.9819427208110157
38,6081,0.8531941675714084
24,6896,1.2179851926630363
4,211,1.1161833672917314
24,1821,0.9430578311106989
60,1244,0.9908929781189987
113,502,0.9393297385956559
64,5471,0.989676219012056
113,5614,1.0962002417072654
81,571,1.0129012976373946
35,6318,1.1070127923573767
88,2900,1.1463059961263622
64,5625,0.9997078978589603
18,1003,1.122057020664215
89,1236,1.163297156670264
27,3589,0.9414073580077716
64,6032,0.948738817391651
89,1589,0.9645169167114156
81,4444,1.0747248312192303
88,83,1.0741847410265888
42,2835,1.1084948417597584
24,1902,0.9735231875175876
42,4048,0.8782571735126632
83,4202,0.9827083772314447
22,1007,0.9682814044146133
4,4852,1.0489379880683762
38,4025,1.1410093073334013
18,5723,1.1680810643093926
9,668,1.1813738721289806
81,764,1.0306548465575491
59,4857,0.9020219006010198
116,3589,0.9700976546321597
52,2994,0.9350470240627017
18,6448,1.0064365842512675
83,2459,1.13022606686822
83,5711,0.9839326696736472
64,4267,1.1393573321402073
89,3943,1.0807473324239254
91,3265,1.1032414742346321
83,1946,0.919792248734406
81,6610,1.0546580289623566
116,1601,1.007293090224266
22,2161,1.188273858811174
116,1599,1.1887259217245238
115,5839,0.9923857964043107
37,2625,0.93932486644813
38,3651,1.067651356969561
116,1049,1.0952883235045843
91,6896,1.2042314946385366
81,5087,1.02365109537329
24,3362,1.1346583371715886
24,3530,0.9652781667453902
38,259,1.120569740555116
51,6694,0.9656066741528255
4,3362,1.1183018271944352
18,4124,1.0861459979454853
22,1947,1.0227353917434812
42,4852,1.069247951997178
18,2685,0.8006618310298238
116,2581,1.0894227884709835
91,6917,0.9603829751057285
18,1920,1.1337043616388525
4,3067,1.0646706542798452
88,1637,1.0276176929473877
4,3921,1.1509773848312241
38,4518,1.0526963660626538
116,6798,1.0347371602586333
42,2064,1.0445772449352912
38,6785,1.0471857711672783
9,1009,1.1440789256219952
9,5822,1.1123002272631441
88,5482,1.126929810403713
58,6909,1.239575207233429
35,891,1.2731826736458711
83,5241,1.072818680533341
4,6030,0.9975019887621913
104,3807,1.1098959682775396
116,3943,1.071450020053557
116,631,1.146874109748751
4,4927,1.1043758440230573
97,1661,1.2272851480437177
116,5493,1.0157721021345683
38,1067,1.1560558341443539
38,2173,1.1491629891097546
42,1277,0.9914181888369578
22,5830,1.1538707268025195
27,3131,1.1616059386038355
18,4164,0.937313477907862
116,1216,1.0591503552028112
89,247,0.8873539857034173
81,4029,0.980972663632461
18,2971,1.0398134488080228
27,2242,1.2160329717610563
9,5283,1.100159926406507
116,1805,1.0155720173248224
116,3614,1.1473541344915117
116,319,1.1409173075641905
89,2726,1.0814776085317135
88,1914,1.0868401367749487
46,4763,1.1695398847971643
24,2734,1.0907759320523058
115,2581,1.0587223476863332
115,1965,0.9988263017897095
24,6844,1.1299376840304052
116,6130,1.0268296620675497
99,1606,1.1145208775997162
22,5241,1.0714735271675246
51,5453,1.1898257741704583
83,4309,1.1503999031015806
42,6912,0.9616238474845886
116,211,1.1425286739000253
22,2505,1.08882962779275
24,4057,1.1044680907257967
91,6909,1.2018780064369952
116,425,1.1100604706443846
89,655,0.979062421114317
91,2077,1.0045004082577569
38,1072,1.2117936382336276
81,6792,1.116099961368101
99,5552,1.0100327964339937
116,2180,1.0702806692570448
24,2457,1.113150965422392
116,1362,1.051055219556604
13,1311,1.1072998642921448
81,3605,0.8870019497615951
104,891,1.2360035449798619
83,697,1.1266407705843449
115,4796,1.207508657659803
24,3690,0.9910598077944347
82,1570,1.1582931458417858
64,6234,1.0019824962530817
4,401,1.0520648998873574
100,5798,0.9473620764911175
27,6909,1.1857561377276267
54,6563,0.9531823804468981
91,6500,1.005981902629888
9,2581,1.1001468332750457
99,1620,0.8787317973162446
89,6171,1.0048705046730382
116,6249,0.9818686204297202
0,4886,1.0152279723967825
64,1815,0.9662829227745533
116,70,1.1692910040063518
37,3838,1.0588454867580108
89,6201,1.0723710453936033
81,6640,1.0115034628127302
116,5490,1.1157173940113612
64,1746,0.8681210816970893
116,1764,1.129484430753759
116,2924,1.1501213173781122
38,1390,1.0358315919126784
83,3037,1.0275078165744032
116,1090,0.9742250634091241
42,5241,1.073982692190579
24,2855,1.077405570207962
115,6067,1.1618762442043848
24,6669,1.1875670030713081
38,3359,1.0415664426982403
99,4259,1.0562624715800797
18,414,0.9827873020299843
38,4157,1.1370326695697648
9,1153,1.1093235529427017
24,2482,0.9027140816407544
51,3921,1.1436325109430723
82,3435,1.2748793555157525
42,3917,1.0096887898232256
91,5790,0.9586166525592229
9,587,1.1093559508611048
18,1362,1.0528207921556063
115,147,1.083595255921994
4,4215,0.9286783607011395
24,697,1.1398348744426454
79,6341,0.8808372294796365
4,6694,0.9899807668157986
38,409,1.0437482467719488
4,5759,0.977691827075822
18,4358,0.9541948514857462
27,4852,1.0658947739118179
4,1144,1.068263593528952
38,2676,0.8591359957520451
4,3331,1.1478474289178848
9,6115,0.9239469351513045
38,5224,1.0996882383312498
81,131,0.9817215928009578
116,1209,0.9917920552460211
81,3086,0.9949767589569092
22,3796,1.2070388197898865
115,5213,1.0782683619431086
81,1570,1.160027485873018
81,3918,1.015995008604867
24,4806,1.0669644879443305
4,1712,0.9847366368131978
22,4097,1.0232661393654001
116,3966,1.1415144471185548
83,5503,0.9929891754207867
38,1427,1.1528353161577667
4,5887,0.9695644938786115
38,3536,0.9971215512902875
18,5854,1.0798549822398595
18,3363,0.9005957985562938
38,4404,1.1195272436099393
89,2738,1.0428256818226405
73,6310,1.3194558684315
73,1236,1.3074714285986764
64,898,0.907746463481869
27,5108,1.1151898980938963
51,2622,1.1416051810873407
89,6749,1.0969026195151466
22,1441,1.088536684002195
83,2216,1.121093069336244
18,3517,1.050670560981546
9,359,1.0979155361502697
9,1656,1.140788840928248
22,4531,0.9963026374046292
116,3803,1.0554644705220457
113,3217,1.1553381149257933
42,4107,0.9752315152436495
59,3936,1.2280929344041007
88,2196,0.9392480403184891
59,3479,1.0143083089164324
4,4998,0.9866861583931106
60,3711,1.125599844115121
89,701,1.1036903198276247
81,1586,0.9606280528508121
22,6207,1.0181343321289336
89,2163,1.1378443257084914
18,6362,1.174370353775365
54,5819,1.1636684848594345
89,5526,1.1605887093714304
88,6871,1.1921993722873074
59,2266,1.2001879630344254
116,1980,1.008334371527391
89,6611,1.121029831469059
88,6688,1.1224276987569672
38,5172,1.085321877683912
88,4477,1.0760233173412936
81,5970,1.002749222463795
18,1984,1.1172659338584967
22,2388,1.1649471084986414
113,1280,1.0073263235390186
54,3327,1.1430252146508013
91,6739,1.0702633254363068
83,3815,1.0022879775081361
4,845,1.134670612003122
35,6774,0.9902214853625212
22,4143,1.0745402574539185
116,957,0.9976672790944576
116,3726,0.957175500690937
38,4915,0.9934509162391935
81,3849,0.9883239114923137
89,3195,1.2366306662027324
81,5354,1.2056628380502974
88,5320,0.9595756296600614
83,2295,1.10755245274465
24,3624,0.9898222336279494
116,5629,1.1087316514125891
104,3973,1.0540663389755147
38,3741,1.0362160291655786
27,3576,1.1126895512321167
38,2117,1.089898909841265
81,6867,1.1021334081888199
116,3641,1.1118931195565633
88,1905,1.0663825677973884
81,5616,1.010858518736703
38,3148,1.128438180046422
38,3435,1.2652835931096758
38,972,1.0836621150374413
91,6680,1.0909807458519936
9,6601,0.9502716612602983
116,3097,1.1406239603779145
116,1662,1.0162480783515744
116,3019,0.9163066931068897
113,6023,0.9711429008415767
24,3770,1.1956052028108388
116,6611,1.1213421455717512
115,4865,1.050816386938095
116,1212,1.0523430952536208
18,4545,1.1555730716458388
89,1984,1.1346402966550417
22,6873,1.186791690332549
89,6873,1.2061091012188367
116,3501,1.0535067772226674
116,3690,0.9768473170697689
22,3479,1.0344221171523844
116,2978,1.2097250164619513
0,3207,1.0281527441527163
81,4780,1.0795941932925157
9,3650,1.1221898011863232
115,5719,1.0347606087369579
4,6871,1.1894074965800558
27,2161,1.1684356055089407
89,4780,1.0923653391322918
88,1597,0.9238358179905585
18,805,1.0368818172386713
116,4828,1.1914145329168864
81,2196,0.959921768134726
116,5895,1.0669174556221281
116,4495,0.9651502328259605
4,6519,1.0688782834580965
9,2058,1.059978034613388
38,6099,1.0919683507776685
89,4650,1.0300315315169948
116,6873,1.2030408685760838
51,3680,1.0145433459963118
81,3877,1.0827642402478628
100,1593,1.0674861179930824
64,1604,1.0769319183060102
116,4214,1.1037185559315341
88,6738,1.0935832316588079
81,6499,1.0863432780440365
59,296,1.0636873192020826
52,968,1.085855086600142
81,3669,1.0987007405076707
113,723,1.0976067621793066
83,6248,1.120910493656993
116,4249,0.8993547250117574
104,6928,1.126637221447059
81,3327,1.1216354237071104
81,6898,1.07427427438753
59,6873,1.1605242863297462
40,1049,1.159764792371009
116,5405,1.040923381490367
116,2087,1.0478487594851427
0,960,0.8891590769801822
38,3747,1.0918781173282437
89,6248,1.110592401453427
116,6593,0.8810361676982471
100,3903,1.0658730288435305
91,3589,0.9717534961444991
59,701,1.0850716435483523
22,6248,1.119589440391532
116,6069,0.9553101421333849
38,5489,1.1696485265025072
64,3567,1.0733295061758585
13,863,1.0465574147445815
83,6841,1.2402881309390068
9,3596,1.139312350324222
88,757,0.9514558655875069
59,6447,1.1687248975836806
81,6700,1.0396654474149858
18,6447,1.1805268776203905
22,1310,1.1542928421071597
24,3327,1.1280957457035714
89,2104,1.1341415398887225
99,2371,1.0882890948227473
113,3759,1.0368413025779384
97,3775,1.1416975831213807
38,3327,1.1174938318186574
83,701,1.0823946222662926
109,5287,1.00355922590409
24,6722,1.009226987936667
116,1603,1.0984242015651293
81,2001,1.0156003662518092
115,6447,1.16591057261186
116,868,1.0659784387264932
116,1993,1.0657339960369947
81,6456,0.9201290394578662
88,4120,1.0348965016060643
42,6470,1.0683866588598383
59,986,1.1180940227849143
113,4060,0.9303964184863227
91,4919,0.7757542592340282
13,216,1.1385373304864126
116,5582,1.022028043067881
24,2594,0.9768518853067819
115,291,1.0466643295117788
88,463,1.1338656858674117
116,1009,1.1367165434307285
59,2622,1.1642665905611855
81,2726,1.0724451600440912
116,980,1.0080791860818863
104,4666,1.0810359184231078
81,5126,1.1580758322296398
115,4225,1.0195900423984443
116,2242,1.2404635941077555
116,413,1.0625735478741782
38,5454,1.034862074468817
88,216,1.086033497138747
81,259,1.1174742398517472
59,388,0.9032761012869222
83,702,0.9868892106626715
81,1692,1.0987316499065076
88,6201,1.0682628202651228
64,1788,0.874736776309354
115,5813,1.0655379939292158
38,6812,0.9338745336447444
89,2622,1.1750035658478737
42,2475,0.924543919307845
88,6053,1.2208386276449477
99,1091,1.1374434168849672
99,994,1.193732236112867
38,4887,1.0470111266310727
104,1009,1.142941344063729
24,1676,1.1068113035123264
81,5813,1.0834782953773225
64,1859,0.9581613817385265
116,703,1.0975086433546883
18,6694,0.9830004498861464
38,1319,1.0508639376078333
81,579,1.0649354000176703
22,1904,1.177304229033845
24,745,1.149015768298081
116,2887,0.9654817128820079
64,149,1.0340087128403996
18,5428,0.9204152841120958
38,1700,1.1696776683841432
88,2256,1.1710576516176974
38,1723,0.9645468946546316
4,6021,0.9116795190743038
9,5544,1.1168565361627512
115,5835,1.0180850039635385
54,1067,1.2026075114096915
18,5695,0.9252726914627212
116,450,1.1712484376371972
38,6332,0.9209086135961115
116,5850,0.9751017950475216
115,3416,1.1310575156073486
38,3579,1.0050187245776345
4,995,0.9166884757578373
82,3567,1.0675222011549133
38,1091,1.151815602688917
88,6173,1.060596058943442
58,3947,1.11411534828533
24,3574,0.8614594507962465
83,6802,0.9175749361248953
83,3332,1.1434883294360978
38,4183,0.9232391608612878
38,5822,1.1112344318202563
24,3234,1.0996035592896598
22,6879,0.9653100052050182
88,730,1.2138729015631335
24,700,0.918707682618073
82,6074,0.9286967108824423
104,2622,1.1822421103715897
113,677,0.9941005275717804
88,5977,1.1089923568069935
38,2226,0.9513110188584376
18,5489,1.166178688140852
91,6127,0.8801556889499936
18,2106,1.0557421839662962
22,1362,1.0539216473698616
37,2924,1.1455951088241167
24,4151,1.0363501500604408
18,5889,1.0992557962558098
59,1205,0.9675832486578396
99,2201,1.1391177938452788
4,2362,1.0185613563018185
81,5559,1.026318011539323
115,1039,0.9481653549841472
14,2622,1.1965807136148214
89,5478,1.0946062145397133
4,4023,1.0193189675254481
88,6720,1.0626275866691555
116,5017,0.9926558371101107
100,5489,1.1832407973706722
59,313,1.0307121713246619
100,2242,1.2423489385484052
88,622,0.9304579964705876
81,5241,1.083626117025103
88,2694,1.137191218989236
88,4521,0.9514338746666908
38,374,1.044226056763104
9,4614,1.2383041914020265
116,5684,1.0745011834161622
64,4175,0.8993760750495962
24,2622,1.1743237966937679
82,1920,1.1206282446427005
105,5370,1.194248245762927
24,140,0.9345870576798916
81,6189,1.055547095835209
116,3219,1.1889165022543497
38,5209,0.9161193070134946
115,5224,1.0768242643347807
22,4085,1.0991365984082222
38,5903,1.0995621596063887
64,4430,0.8488651833363942
116,6282,1.0894859262875147
60,612,0.8258145148200648
27,2924,1.1371588786797864
116,2941,1.1440946757793427
64,3430,0.9314669051340648
4,1613,1.0270468113677842
42,934,1.0525154958346061
24,3455,0.9211021746907916
24,5887,1.0034461354038544
116,529,1.0099707986893398
24,1713,0.9649116662996156
0,5767,1.0805900232600314
88,57,0.9616446207676616
18,6909,1.2181289504681314
116,6316,1.2343332543969154
42,2812,0.9205423146486282
88,664,1.141092459005969
104,2561,1.072046706719058
22,1420,1.0821960978209972
38,5248,1.0581724303109306
64,6623,0.7908734801624503
100,3178,1.0028809670891081
38,817,1.0325484669634275
0,6169,1.2716745191386767
89,891,1.2064464938427721
88,3554,0.9680638861443315
115,5126,1.139394542235615
83,4165,0.9085911887564829
91,1092,0.9855922660125154
89,6006,1.1014142584754154
59,2483,0.9352357275784016
88,3314,0.9989824002342564
47,5541,1.2589743179934365
83,1934,1.0788852328966771
116,4968,0.9800338754430413
18,5765,0.8447820437805993
83,6067,1.1711186213152749
81,1279,1.1065273401992661
9,3349,1.0985616650432348
38,6694,0.9734071772545576
51,1909,1.1720730694276946
4,2169,0.8460900320538453
115,5796,1.053484710673469
81,2028,1.0971229246684484
38,3223,1.1796935155455555
42,6911,1.1485030821391515
4,147,1.0762445687183313
116,3217,1.1350414965833937
81,1072,1.2084083977554525
116,2800,1.0558623193896242
116,5822,1.1091980545648508
104,4784,1.0637630250837122
104,3861,1.089127501738923
81,211,1.133129716451679
18,5091,1.0144675565617425
91,4267,1.1667426843196154
38,5854,1.07878235408238
81,3900,0.9497174107735711
115,2835,1.1051533680043317
116,57,0.9931992321674313
38,6400,0.9521376639604568
9,1606,1.1402824651449919
116,5771,1.1098320941839899
113,5420,0.9459386308278356
81,891,1.2057132007820266
18,2256,1.1686103748423713
104,2949,1.09685681713745
52,1832,1.1394863745995931
51,5881,0.9490065039800746
88,4107,0.9867071099579334
38,564,1.074598871903228
51,1625,1.1095637322536536
116,2885,1.0579948893615179
38,1692,1.097366183264447
88,471,1.0107066535523959
38,1815,0.9671227836183139
104,1588,1.0860875807702541
38,5416,1.0146726172949587
100,1948,1.0193979761430196
9,216,1.1105646746499198
112,2256,1.1555622488792454
88,4445,1.09399486971753
99,1611,1.0901631553258215
116,2622,1.1852332664919751
116,6558,1.1184698790311813
113,2886,1.140443964196103
104,6841,1.23836584176336
81,5683,1.047210972223963
99,6619,1.1224390582314558
38,3046,1.1670946500131063
83,1829,1.1507078913439597
99,6032,0.9718987037028585
89,1497,0.9864952713251114
81,8,1.0657061640106673
38,1201,1.0637282971292734
104,1192,1.1765014177986555
115,1046,0.8764362325891852
79,5576,1.1324804670044355
91,3453,1.0342853175742286
51,6903,1.0192719559584345
4,3807,1.052471530490688
38,3321,1.0422423364860671
24,1613,1.0626473352313042
89,1484,1.0326945055276155
42,1214,0.9402048953010568
89,6010,1.1290767697085227
89,3921,1.1777793637343816
27,765,1.1469120574848992
4,3658,0.9575827547482082
55,5883,1.208288315217942
116,3855,1.0068351307085581
38,6514,0.9739768819085189
38,3521,1.0500425166849578
99,4662,1.01075622692172
82,4407,1.009805204346776
4,5561,1.0777341601039683
81,57,0.982190520635673
64,5847,0.9461931533047131
38,835,1.1349641856338297
18,4750,1.0389119333454542
4,3091,0.9153188065226588
113,6133,1.1911557816368128
38,5744,0.9325314542012555
89,3297,1.077713896919574
116,1830,0.7702781122976116
38,2636,0.9207668911133494
116,3089,1.2268668370587485
18,1215,1.1315150650750314
18,5759,1.000336213303464
6,1545,1.205204579446997
38,4098,0.8924692249191659
27,1153,1.0781425344092506
64,6661,0.8739450031093189
64,1894,1.2014416349785668
46,6909,1.228493190237454
38,5561,1.1285393062446798
83,631,1.1309625547645348
22,6412,1.1427168513515167
59,1654,1.052062238666362
116,4436,1.1316057901297296
116,1483,1.1010700113007001
42,1366,1.0612086395600013
18,5887,0.9841328516070332
37,5561,1.1191119072692735
116,1461,1.2892568155324884
64,6829,1.0140711281980788
18,2622,1.1781518837170941
81,5356,1.0149651771145207
81,4298,1.1155313131000315
38,4852,1.0752752338136946
24,579,1.0762341879308224
115,901,1.0317291113481457
89,2580,1.0076143302555596
22,1091,1.1458403889222868
81,6909,1.2124891052288669
91,2809,1.1315209277506386
89,688,1.2505558646683181
88,2001,1.0141569525003433
81,1143,1.1091062579902686
54,5835,1.0807691214805735
99,6914,1.1085244973988406
81,1420,1.101631463904466
38,6810,0.8124060098614011
37,891,1.2090672861252512
38,4763,1.1538955899221557
116,697,1.1302598024204988
22,2993,0.9567432430173669
81,5653,1.0115980309035097
9,6067,1.1776011123188905
18,5561,1.117064927305494
18,2457,1.1015647426247597
22,701,1.096865592258317
27,891,1.198847587619509
91,147,1.1113109606251652
24,1287,1.008996638668967
89,716,1.1747884915343352
4,1916,1.0950965814824616
4,3963,1.0249352734535933
4,5241,1.051294437476567
42,1184,0.909925900665777
81,4393,1.1700764277151652
81,1952,0.9566183505313737
18,4082,1.0715433838112014
38,3195,1.2456403291518134
18,3868,1.1205869487353735
22,3424,1.0473780940685953
59,6557,0.9041836595029703
81,6602,1.0624604235802377
116,6739,1.0695904248527117
83,5655,1.0263369897646564
116,5608,1.0580534636974335
100,2428,1.0442056421722685
104,3282,1.0115790436310428
91,2161,1.1915621235966682
82,3428,1.1575220727494784
89,6094,0.8677857294678688
116,2174,1.0586963747628033
81,2114,0.9798604962415993
88,6099,1.0701558644484197
81,3731,1.147615103982389
116,3796,1.2035442840840136
81,6606,1.0106122914169515
18,3152,0.9660850348217147
105,1566,0.8861568516918591
89,3048,1.1457338025460817
27,6905,1.0673231123281377
81,1680,1.0850566955549377
88,410,1.045558309781232
38,6248,1.126961158921144
116,5116,0.9148188299898591
27,1660,1.0932379716874234
88,1615,0.9966684351009982
116,3195,1.2389291376540703
24,5762,1.0507734933136297
116,294,1.1546218459095274
88,3710,1.0179221747176987
116,1380,1.2262030781379767
100,2317,1.14377603999206
9,4980,0.9902588868779796
81,2341,1.1288018891853946
24,2947,1.112987199132996
113,2172,1.168545460594552
89,1660,1.1340903964425837
83,2309,0.9682283614362989
115,6676,1.0471586920320988
22,3229,1.052530730941466
38,4849,1.0741707075919424
27,4367,1.055663688939863
