HSCode,ShipmentOrigin,dist
65,94,1.2896412312984467
22,1,1.342367336153984
16,67,1.3022498275552477
55,16,1.3358890733548574
85,110,1.3500205597707204
60,50,1.3198428856475013
23,17,1.3370182450328554
67,98,1.321375490299293
57,48,1.3150473300899779
35,70,1.2979368971926826
45,92,1.3011533602007799
88,50,1.3404315284320287
29,101,1.3225245997309685
25,4,1.3271916146789278
66,88,1.310889116355351
27,70,1.3110822183745248
46,40,1.3094000379954065
92,107,1.3225740875516618
17,10,1.3098293271447932
88,99,1.330207422375679
48,46,1.3394422722714288
29,70,1.3042463990194457
39,79,1.337036567074912
38,79,1.3349777225937163
60,4,1.3280322892325265
91,42,1.3298217153974943
53,99,1.3177808374166489
90,63,1.3084199758512634
83,98,1.3138074949383736
7,16,1.35723349239145
13,32,1.2808530272117682
69,18,1.3456221201590128
3,107,1.3512152433395386
84,110,1.3421106242707797
96,44,1.3225991981370109
35,58,1.311867845909936
12,48,1.3317105706248964
63,36,1.3224766733390945
45,106,1.2923371908920152
8,30,1.2952769196459226
98,46,1.305893941649369
27,107,1.33148462751082
70,99,1.3441111189978463
37,94,1.309643458042826
22,9,1.319464772939682
60,80,1.3245946594646998
61,18,1.350275891167777
15,37,1.3059043756553106
29,16,1.3375955883945738
42,47,1.309170856007508
95,75,1.3249601327947207
9,33,1.3029900842479296
34,18,1.3322165885141917
95,54,1.3218114743275302
83,45,1.3539487357650484
87,34,1.319889200585229
42,97,1.3101092364106859
71,107,1.3399582441364015
67,3,1.3367449673158782
48,17,1.3428194001317024
48,59,1.339790171810559
58,46,1.3623766324349813
53,3,1.329653076827526
83,78,1.306073394204889
92,19,1.3306470098240035
15,21,1.306067097399916
91,19,1.3298884087375231
95,63,1.3174006529152393
67,38,1.3334584374512946
90,11,1.3159443219857556
49,79,1.3325830229691096
96,106,1.2949076752577509
92,84,1.317297997219222
57,22,1.3213876666767257
96,1,1.3389902710914612
36,70,1.296746025128024
64,78,1.2868701762386732
91,94,1.309508917587144
16,68,1.3068906845791
67,56,1.3374044405562537
59,110,1.3521981984376907
34,6,1.3148813992738724
26,46,1.3468546473554202
45,36,1.3149581924080849
30,66,1.3411274062735694
87,22,1.3151978201099805
77,94,1.3097583055496216
62,17,1.346126808651856
19,62,1.3507240457194192
20,110,1.356679230928421
60,92,1.3126073021973883
50,4,1.321496109877314
48,106,1.3117991238832474
39,18,1.3585874459573202
73,107,1.3456219605037145
12,100,1.3289673264537538
10,62,1.3409042613846915
10,19,1.3197722530790739
46,14,1.2907508090138435
28,16,1.3599966658013207
29,106,1.2995273832763945
94,84,1.3141513988375664
26,106,1.3060419229524476
12,78,1.3008985072374344
91,107,1.320456099297319
8,66,1.3380516043731145
92,65,1.3041959564600671
94,27,1.3292809346956866
45,25,1.3210224232503347
98,52,1.2961603270045348
45,107,1.3172623068094254
49,99,1.3463096469640732
3,41,1.285791966531958
51,41,1.302441687456199
79,36,1.3434040461267744
60,47,1.3145726578576225
26,21,1.3087129944137164
91,63,1.319947464125497
27,93,1.3278794033186776
37,40,1.3201699672000748
67,6,1.3386370337435178
42,41,1.3035380180392946
81,36,1.3451852479151316
86,107,1.3542494614209448
27,16,1.3431123729263033
93,45,1.3304221002118928
57,104,1.3087803423404694
58,70,1.3099774782146727
75,52,1.3033861656274115
67,25,1.3411394080945425
25,21,1.3025914861687593
13,61,1.3095227937613214
60,82,1.3263890104634422
35,93,1.311202042869159
29,26,1.3214243139539446
45,97,1.3092960630144392
26,83,1.3276620326297623
95,95,1.323934433715684
51,45,1.3613449186086655
78,36,1.335633629134723
60,56,1.3255997034055846
67,88,1.3323598631790705
43,45,1.346816707934652
67,5,1.3343520132558686
67,28,1.335000173321792
14,15,1.3023869102554662
60,95,1.3211929542677743
49,39,1.2847333188567842
53,35,1.3277445967708315
54,17,1.337164590401309
50,16,1.342863182936396
76,45,1.3587324661867959
29,108,1.332069797175271
83,22,1.3307940736413002
67,59,1.338077508445297
60,98,1.3104387489812714
67,108,1.3459527716040611
67,48,1.3371695546167237
94,7,1.322169997862407
43,108,1.327208539204938
60,45,1.3416886627674103
30,59,1.3009940715772765
38,94,1.3262102199452264
36,13,1.313908003270626
4,40,1.32119113526174
98,74,1.3231613689235278
62,18,1.3633941539696284
65,6,1.3096230179071426
21,76,1.3134333927716528
47,109,1.3207892184810979
50,48,1.3151741166199957
42,1,1.3296850861183234
96,16,1.3283056797725814
50,80,1.3229618530188287
5,43,1.3445290646382742
30,25,1.3158085090773446
95,40,1.3174483813345432
45,8,1.3124281199915069
53,4,1.3297305053898267
95,2,1.3157313258520194
74,70,1.3086290253060204
83,36,1.3337656323398863
10,106,1.3123903019087655
17,59,1.3219018461448806
65,30,1.310864700802735
53,29,1.319292045065335
12,14,1.3243949775184904
73,43,1.3590164418731416
94,51,1.3186209622238363
46,46,1.3400972123656953
97,43,1.3507889892373766
96,61,1.3176150236810957
61,99,1.3435070833989553
94,3,1.3284843021205492
16,50,1.3454572686127253
22,110,1.3468236795493536
59,75,1.3070197371499879
59,48,1.3156163426382201
91,26,1.3217937563146864
94,56,1.3263465245919568
27,45,1.3492132467882973
53,83,1.3253195679613523
46,82,1.310303377785853
22,3,1.3318862648946899
29,52,1.3144434988498688
90,58,1.3129774417196
78,107,1.3375373567853654
53,52,1.3167842381766863
38,75,1.2937615593629224
65,98,1.2958683978234018
29,14,1.316077942294734
45,34,1.3009350150823593
93,26,1.3179084424461638
26,33,1.309661827981472
94,48,1.3252097900424684
72,12,1.356560311147145
22,66,1.3611794752734048
90,31,1.3102979212999344
47,78,1.2972519706402506
86,52,1.3169228924172265
43,107,1.3272516429424286
12,28,1.3296629382031304
90,14,1.3102281859942846
45,68,1.303791960169162
94,63,1.3147563332957881
35,33,1.3107648151261466
93,103,1.3188109685267722
92,44,1.3259941275630678
95,33,1.324052829827581
64,16,1.3274620388235365
17,41,1.3047597003834588
95,29,1.3178732975253038
59,34,1.3296784928866796
69,40,1.3220107651182584
53,7,1.3240520783833094
29,8,1.3224688225558825
93,107,1.3176881617733411
94,23,1.3292591257819109
67,103,1.323789820075035
21,15,1.3167392962745257
65,46,1.3094069372330392
37,62,1.32647221748318
65,27,1.3144601775067193
67,8,1.329696194401809
16,106,1.3110392221382685
44,17,1.3206473631518227
98,79,1.3133257329463959
58,40,1.3268533263887679
5,76,1.3013205411178725
67,33,1.3333790845104627
85,50,1.3504393228462763
35,94,1.3037319758108683
91,106,1.3010297449571746
98,88,1.3121139364583152
22,62,1.341501617005893
18,31,1.3029424878103393
22,96,1.3163413192544664
97,111,1.301316010100501
29,58,1.3225590576018607
74,16,1.3571899895157133
19,17,1.3408336554254805
53,108,1.3362928533128329
8,16,1.3558527614389146
78,4,1.3216052896210126
42,4,1.3204783126711845
96,65,1.3023949366595065
56,4,1.3150944975869996
37,8,1.3168514243194036
21,31,1.315097420343331
41,37,1.317540001656328
26,110,1.3449716429625238
12,81,1.3150181802255767
57,101,1.3086721205285616
90,91,1.3169281700892108
78,79,1.3298735554729189
93,90,1.3238904167498862
42,33,1.3141028620302677
27,79,1.3342475284423148
63,46,1.3253400677016802
57,44,1.3108853133661407
17,15,1.3214419388345309
8,12,1.3648679299013955
26,45,1.3570976172174727
43,104,1.3150988492582525
93,28,1.3268251834171159
34,46,1.3383309372833796
16,28,1.3209655763847488
26,66,1.3492828852363996
43,56,1.3245820137006896
10,88,1.3245280140212603
98,51,1.3075984938602363
43,79,1.3294932746461459
12,96,1.32105795613357
29,76,1.3207997716963291
94,60,1.3129186555743217
94,98,1.3102042313132967
35,109,1.305902935564518
65,79,1.3116058983973093
29,93,1.3183087408542633
60,104,1.317156806588173
22,92,1.3183665818401746
6,106,1.3078252949884959
96,86,1.3138989071760858
12,19,1.331164836883545
26,19,1.3181831315159798
37,99,1.3240843010800225
17,17,1.3393953602228845
65,25,1.3115388580730982
46,108,1.3062290783439363
98,4,1.3158237407250064
45,28,1.3120457184101855
95,4,1.3250326673899377
45,19,1.314369371426957
10,31,1.307503661939076
73,12,1.3627349159547262
42,37,1.315035539280091
49,40,1.3271971983569009
16,101,1.3360429342303957
36,62,1.3181423715182714
54,18,1.358549531017031
68,18,1.3569988076175963
68,93,1.322211538042341
64,12,1.322152663554464
22,88,1.3378286095602172
26,107,1.3375242139611925
52,40,1.3296168042080743
50,12,1.339570579784257
9,50,1.3664628096989222
95,10,1.3244143027280058
30,18,1.350086318595069
46,17,1.3218568584748678
73,33,1.2958617902227811
55,17,1.315710065620286
59,77,1.312002851494721
36,99,1.3181257716247015
91,8,1.3268212995358877
10,70,1.3099372961691447
30,98,1.2997436502150126
96,40,1.323773599096707
52,90,1.3015680717570441
63,44,1.311287792665618
36,80,1.3185762614011765
64,36,1.3140840423958642
88,62,1.3348171540669032
95,105,1.3198250383138657
65,12,1.3147089704871178
68,52,1.3100541297878538
93,77,1.3235481147255217
10,83,1.3278614091021674
0,35,1.3088230650339807
26,4,1.3238068999988692
50,62,1.329013677580016
59,8,1.3291981262820107
31,17,1.335410051047802
65,34,1.29217786022595
96,90,1.3213675490447454
14,46,1.3575447074004583
94,57,1.3188985703246934
50,17,1.3336164078542165
22,10,1.3222363899861063
18,50,1.3439733471189226
16,1,1.3348338593329703
73,101,1.3349238208362035
48,79,1.3430898040533066
93,101,1.31738892942667
35,83,1.3160455407840865
48,3,1.3381336640034402
19,107,1.3475734697920936
4,12,1.3648071672235216
40,12,1.356939007128988
27,76,1.3199504081692015
90,28,1.3169254532882146
79,60,1.3212191824402129
25,50,1.364822804927826
25,94,1.3297445646354131
6,50,1.357833287545613
28,18,1.3630017638206482
22,93,1.3339265627520425
50,64,1.3021257360066687
79,94,1.3210911346333367
75,43,1.349907534463065
50,70,1.302926586142608
60,37,1.3206782106842314
29,36,1.322601827127593
48,29,1.3281666551317488
2,44,1.2878875987870353
18,62,1.3368607184716634
95,108,1.3359683017645563
47,73,1.317927266338042
36,60,1.3179610882486616
59,46,1.3554587023598808
90,23,1.3232285023799963
17,34,1.3298103553908212
44,94,1.3051697643739837
91,111,1.3218076516474997
27,77,1.319349195275988
34,99,1.3331816004855293
9,17,1.3426160514354706
12,61,1.3235636513148035
17,104,1.3188787634883608
90,111,1.3099799997040205
42,61,1.3115243166685104
59,19,1.3190235942602158
91,103,1.3190963034118925
3,12,1.3700152614286967
93,46,1.3125465427126204
48,41,1.3243709174650056
92,98,1.31645467877388
46,12,1.3451402634382248
94,22,1.332875088921615
57,76,1.3112718212817396
37,25,1.3222212323120661
94,42,1.3242340087890625
22,41,1.3164185636809893
58,110,1.3530076422861643
22,108,1.3398691735097341
29,80,1.3259384951421194
53,70,1.3076350316405296
21,59,1.3181178798632962
94,40,1.3178237240229334
45,70,1.295813888311386
12,80,1.3302313376750265
59,62,1.3468277092490877
35,34,1.2999380411846297
29,1,1.3333530319588525
3,35,1.3113799446395464
72,33,1.2954396765146936
86,93,1.3302715718746185
57,6,1.3179068810173444
1,106,1.3151866240160806
37,50,1.329092956015042
35,107,1.3198448877249445
96,80,1.3271913645522935
21,37,1.3136001130832093
47,106,1.3016458164368356
11,18,1.361289809857096
45,37,1.3090163213866097
52,70,1.306031054684094
10,37,1.3092219377202647
69,50,1.34745988036905
53,88,1.3249613451106208
65,93,1.297157638839313
25,46,1.3670175820589066
60,103,1.3124395034142904
10,110,1.3443080591303962
12,94,1.3107446900435857
40,46,1.3509385053600584
92,74,1.3388018075908934
35,50,1.3149465322494507
29,68,1.3161163181066513
82,18,1.355734986918313
7,107,1.3441938246999467
17,62,1.3463522791862488
45,108,1.3206224659723895
57,108,1.322543513561998
16,76,1.3132652108158385
67,60,1.3312464132905006
12,52,1.3146805028830255
38,40,1.3290313248123442
9,59,1.3042022032397134
52,45,1.3689072302409582
51,46,1.3534693781818663
22,28,1.333989180624485
23,12,1.3679363088948386
60,94,1.3101134704692023
36,93,1.3153528634990965
98,3,1.317802186523165
22,34,1.3271040043660574
35,46,1.318097037928445
5,84,1.2878392626132285
96,60,1.3173647267477853
53,47,1.3203044374074255
27,73,1.3198843459997858
41,26,1.3345188732658113
69,36,1.3407451936176844
49,4,1.3198327752096313
48,94,1.3229858470814568
86,50,1.3601763163294112
42,36,1.3146025208490235
51,107,1.3466198316642217
10,66,1.3508850208350591
47,1,1.3406748015965735
27,10,1.3167254248900073
17,44,1.3205130685653006
67,44,1.3326405031340463
17,88,1.3301102444529533
40,17,1.3359248776521002
34,79,1.3282377219625883
22,8,1.3330751710704394
96,28,1.3264431219015802
22,52,1.3258274325302668
50,66,1.346246417079653
44,16,1.3366375714540482
5,36,1.3294566592999868
1,77,1.3063344433903694
95,14,1.3183642253279686
66,45,1.3554997252566474
92,73,1.3200021758675575
91,74,1.338456385901996
22,59,1.33340608222144
1,42,1.3128008267709188
34,50,1.334420729960714
30,80,1.3192157213177
64,4,1.321667070899691
92,103,1.3196014666131564
71,99,1.3393118445362364
22,56,1.3348832492317473
31,106,1.3067113980650902
12,26,1.3248414269515447
60,109,1.315707522311381
43,82,1.3250796369143896
57,45,1.3284411430358887
36,34,1.302759743162564
68,45,1.372564999120576
64,62,1.3127814467464174
89,18,1.3675562675510133
47,19,1.326915977788823
65,88,1.307330319924014
55,35,1.297909910391484
67,90,1.3311164836798395
44,83,1.3105300207223212
87,106,1.3050904891320638
46,28,1.3025157345192773
3,42,1.3083455828683717
92,78,1.2988043459398406
18,21,1.3041417859494686
46,62,1.331398863877569
16,82,1.3260442657130105
36,28,1.3126596467835563
90,95,1.3165907237146581
17,35,1.3241369383675712
27,110,1.3327044216649873
65,61,1.3019399493932724
14,50,1.3573132583073206
90,74,1.3298404855387551
