Carrier,ShipperPanjivaID,dist
133,5087,0.7103332430124283
106,3362,0.7098783148186547
199,3530,0.5662045414958682
164,259,0.6252770249598792
346,4124,0.7229645592825753
418,1947,0.5777376932757241
346,4852,0.4965278335980007
346,2685,0.7339744494695749
96,2581,0.6260008029639721
494,6917,0.6940519272216729
346,1920,0.55642055613654
346,3067,0.7019939773849079
346,1637,0.8303122994090829
472,3921,0.6251929891960961
291,4518,0.7184311960424695
95,6798,0.616412744990417
346,2064,0.6037798928362983
141,6785,0.6903704420796463
164,1009,0.6058781508888517
422,5822,0.6520021850509303
36,5482,0.626201423949429
92,6909,0.7145996639238936
346,6030,0.7202588043042591
95,3807,0.5700779259204865
21,3943,0.7598137647977897
21,631,0.6172632500529289
164,4927,0.7518723540540252
53,1661,0.6735869137836354
229,5493,0.7666893383221967
511,1067,0.5897421866123166
511,2173,0.7791215032339096
346,1277,0.6209729393678052
248,5830,0.8184390557663781
340,3131,0.74180647198643
346,4164,0.6528970535312381
32,1216,0.8850456199475697
369,247,0.8735983909240791
184,4029,1.1306291680250848
502,2971,0.9155870375356504
340,2242,0.8728497443454606
377,5283,0.6688838795359645
121,1009,0.6996972869549479
485,1805,0.6817651082362447
472,3614,0.6110689959355763
96,319,0.9047590667781021
164,2726,0.5959742963314056
21,1914,0.6378317681540336
26,4763,0.6004520005413464
319,2581,0.5961386446974107
164,1965,0.7023147469652551
56,6844,0.7263588266713279
567,6130,0.7335162239947489
319,1606,0.5802544483116695
184,5453,0.8518291363226516
21,4309,0.5812528250472886
53,6912,0.5082303328173501
248,211,0.8862374441565147
346,2505,0.7242715548990029
64,4057,0.8172857404819557
340,6909,0.7782947326611195
319,425,0.6820588117199284
238,655,0.7909341771155596
530,2077,0.7705540470778942
106,1072,0.7109739919459181
445,6792,0.9023286561880793
261,5552,0.6567012965679169
410,2180,0.6757343688181469
53,2457,0.6736623187150274
21,1362,0.602522903255054
248,3605,0.8630725187914712
248,3283,0.7450670780880111
248,891,0.6354033478668758
164,697,0.5640097579785756
272,4796,0.8055273105523416
490,3690,0.6656138535056796
318,1570,0.5943749826401472
490,6234,0.5799659022263118
346,401,0.6720336440152356
133,5798,0.8455501502113683
598,604,0.6814834965126855
490,6563,0.9155960519398961
29,6500,0.6525947281292507
164,2581,0.5940824427774974
184,1620,0.8260618959154401
250,6171,0.7690033753003392
164,6249,0.6666269206574985
319,4886,0.9330900307811264
42,1815,0.6357831247150898
496,6201,0.6499618792108127
557,6640,0.688502237200737
238,5490,0.6736907629030091
42,1746,0.7260531123195376
485,1764,0.8042456672659942
377,1390,0.5917757281235286
21,3037,0.6796227831925664
61,1090,0.9754645121949059
319,2855,0.7214521845536572
164,6067,0.6779635984982763
598,6669,0.7390988149813243
164,3359,0.632527698895761
164,4259,0.6469415362392154
21,414,1.15559194875615
291,4157,0.5555649016584668
21,1153,0.7119162665413958
327,2482,0.8929754633988652
261,3921,0.7139779542173658
559,3435,0.5936790364129203
303,5790,0.7649217865296772
346,587,0.7672012746334076
32,1362,0.6055242280874934
604,147,0.5907705222988235
346,4215,0.650027192064694
21,697,0.5534642147166389
591,6341,0.8505009104098592
266,409,0.9167285572205272
319,5759,0.6939424140644925
472,1067,0.5664804168045521
199,4358,0.8786588138235467
346,1144,0.6213351019791195
53,2676,0.7754456571170262
35,3331,0.7385129465588501
323,6115,0.8054761146860463
346,5224,0.648425253374236
21,131,0.7409916349819728
333,1209,0.7966464534401894
21,3086,0.6304337339741843
608,3796,0.9491520375013351
184,5213,0.7470380014606884
112,1570,0.633850342461041
112,3918,0.8557286645684924
377,4806,0.7620435641812426
346,4097,0.6285465785435268
164,3966,0.7401881861899581
184,5503,0.913216764905623
184,1427,0.8184168148519737
346,5887,0.5671850251299995
227,3536,0.8512296399899891
106,5854,0.5958755399499621
246,3363,0.6209431526118091
238,4404,0.6750087875074574
369,2738,0.7093843956078801
598,6310,0.5777404797928674
598,1236,0.6502989935023444
3,898,0.7720958931105477
340,5108,0.6599791209612574
472,2622,0.6865128417100225
238,6749,0.7685487121343613
533,1441,0.6837101703775781
164,2216,0.751508632142629
32,3517,0.7258542562568826
377,359,0.7298747274492469
323,1656,0.8691456155585391
248,4531,0.8656183102035097
608,664,0.5231638359172004
96,3803,0.8050649245934827
266,3217,0.6014914166714463
21,3936,0.7057958458151136
112,2196,0.796195564525468
319,3479,0.6257504288639341
319,4998,0.6249289640358516
402,3711,0.7683669145085982
595,701,0.7164445476872581
21,1586,0.8381417675742081
250,6207,0.876710569486022
407,2163,0.7077695675460356
472,6362,0.7131788900920323
250,5819,0.6363787746855191
110,5526,0.6655496603676251
261,6871,0.7639000277434077
46,2266,0.7289886176586151
480,1980,0.9775393929864679
164,6611,0.744295982910054
112,6688,0.8092580432338374
356,5172,0.8255918920040131
21,4477,0.9572372646736247
250,5970,0.9128717915820224
121,1984,0.931058476545981
523,2388,0.5746098458766937
56,1280,0.9010934701987675
597,6739,0.8141161363039698
537,3815,0.8633213282695839
164,845,0.8786472912345614
142,6774,0.7518818931920188
104,957,0.7631710435130766
515,3726,0.8675113425457052
546,4915,0.7973932442920548
112,3849,0.874311492911407
133,3195,0.8018797875515052
152,5354,0.8897677973977157
518,5320,0.8339022041431495
66,2295,0.7911506202071905
164,3624,0.9553843595619712
600,5629,0.8874881267547607
604,3973,0.967110530606338
21,3741,0.7455356514879635
459,3576,0.4705025064093726
547,2117,0.9194511292236192
152,2196,0.7543732896447182
346,6867,0.840365518017539
254,3641,0.7582762401018824
21,1905,0.8130273731159312
382,5616,0.591393596891846
21,3148,0.622506035225732
96,3435,0.580999744789941
511,972,0.6491656260831016
340,6680,0.7086343797189849
523,6601,0.5196911969355175
32,3097,0.7612841512475695
112,1662,1.1282949905310358
561,3019,0.852284628365721
377,6023,0.6513081703867231
377,6611,0.730792237312666
250,4865,0.9158831682455327
335,1212,0.7402704347457204
21,4545,0.7915975486061403
164,1984,0.9912838466199381
53,6873,0.7413682245782444
36,3501,0.858143413439393
106,3690,0.6838086854134288
21,3479,0.625150208494493
556,2978,0.8126257593477411
112,3207,0.8744100694145475
523,4780,0.7714889449998736
396,3650,0.9057001772203616
340,2161,0.798048731471811
250,4780,0.7268862852028438
523,1597,0.9529804088441389
319,805,0.8067348918744496
518,4828,0.7349322848021984
164,4495,1.0733949454235179
319,6519,0.7661491979711822
250,2058,0.7077690372243524
112,6099,0.6911921426653862
164,4650,0.8237959218344518
604,6873,0.6858167999557087
511,3680,1.030729520533766
581,3877,0.658280633656042
334,1593,0.8595585977392537
3,1604,0.7377258709498814
21,4214,0.8507721424102783
377,6738,0.8499804032700402
242,6499,0.8165599020597126
32,296,0.7255271939294679
53,968,0.6351515182426998
261,723,0.6135467530361244
21,4249,0.7336581115211759
604,6928,0.7959507443010807
21,6248,0.7026893464582307
580,3327,0.7287810758820602
523,6898,0.5386048233402627
334,6909,0.6816764026880264
411,1049,0.8241059105577213
248,5405,0.8203340545296669
546,2087,0.9309493856770652
319,960,0.7789752770747457
346,3747,0.9198069481977394
409,6248,0.7661113531461784
112,6593,0.7897628702755485
164,6847,0.8749534338712692
546,3903,0.7325567853237901
414,701,0.794494765145438
601,4912,0.9278128940079894
254,6248,0.6967659749622855
106,5489,0.6673548237553665
608,3567,0.6767620497516224
238,863,0.7533525835190501
21,6841,0.6930418355124337
291,3596,0.8026191943458149
412,757,0.795043091156653
377,6447,0.6358808811221804
321,6700,0.8379442010607038
164,701,0.6710996202060154
409,1310,0.7512091643043927
56,3327,0.7735696349825177
369,2104,0.7755472319466727
346,2371,0.8597299315567527
152,3759,0.8358703207756791
428,3775,0.7281819518123355
169,3327,0.8906953928193876
523,701,0.6502496898174286
382,5287,0.8098682733252645
346,6722,0.6510427509035382
513,1603,0.6733042193310601
459,6871,0.7379038376467568
580,2001,0.7592975624970028
334,6447,0.5790965791259494
254,868,0.8176087746396661
523,1993,0.8150055584098611
321,6456,0.7201994726700442
27,4120,0.6544214678662164
250,6470,0.9557203112968377
319,986,0.5575687800134931
143,4060,0.6650949999956148
164,4919,0.8466853848658502
238,216,0.5601597066436496
50,5582,0.6860476870621953
382,2594,1.000338195690087
459,291,0.6485184532523688
26,463,0.7309189396245139
422,2622,0.825130837969482
346,2726,0.6100419174347605
340,980,0.9449178657627532
604,4666,0.8546077760734728
248,5126,0.6144582224743707
32,4225,0.6009318605065346
254,2242,0.79669175190585
472,1009,0.5801741619195256
248,413,0.7774060272744724
266,5454,0.7594568793262754
459,216,0.5397578328847885
377,259,0.6444416392062392
319,388,0.8571327328681946
604,702,0.8412351379437106
254,1692,0.6063383562224252
459,6201,0.614893336381231
312,1788,0.726649098098278
53,5813,0.6848937475255558
485,6812,0.6558018901518413
164,2622,0.7149339765310287
346,2475,0.7277363517454692
106,6053,0.794234217410641
319,1091,0.635732850325959
319,994,0.6136882645743233
317,4887,0.7054399374340262
604,1009,0.5983047453420502
184,1676,0.8646166069167001
248,1859,0.5823838668210166
346,703,0.650005470429148
248,6694,0.7695673565779414
312,1319,0.7432467910860266
346,579,0.7828731704503298
248,1904,0.6586796641349792
26,745,0.6683411183101791
382,2887,0.5795951400484357
490,149,0.7429900788909956
319,5428,0.9190876340227467
472,1700,0.679548557315554
106,2256,0.7349757427083594
141,1723,0.801681997520583
346,6021,0.742106209908213
319,4307,0.7115410300237792
164,5544,0.6443692993904863
53,5835,0.5545511969498226
32,1067,0.591655942212258
32,5695,0.7897073764886174
346,6067,0.7104813847025591
184,6332,0.8750495660517897
164,5850,0.7807166783937386
319,3416,0.7865057699382305
62,3579,0.7181361072829792
346,995,0.7979972902352789
319,3567,0.6515509635210037
96,1091,0.6324637596096311
152,6792,0.8201947403805596
523,6173,0.624496363635574
604,3947,0.6741911678441933
238,3574,0.8042641184957964
250,6802,0.8691667179976191
490,3332,0.6549635465656009
346,4183,0.7379478721746376
21,5822,0.5534349807671138
382,3234,0.9445521331259182
60,6879,0.9126229243619102
459,730,0.5653785030756678
536,700,0.6730112933686802
369,6074,0.9563592981014933
248,2622,0.7458322577710662
597,677,0.6683375649154186
346,5977,0.5547287634440831
382,2226,0.8222155299569879
271,1009,0.838671093008348
36,5489,0.6548148872596877
481,6127,0.6774349680968693
172,2106,0.9555060542853815
250,1441,0.8252129166253975
248,2924,0.4636280706950596
219,4151,0.8185543561620372
36,5889,0.7902570526514735
106,1205,0.5878060779401234
377,2362,0.771046199968883
411,5559,0.7160422131419182
319,1039,0.890869054677231
255,2622,0.7449141634362084
164,5478,0.6727558220071452
184,6720,0.8571989717228072
106,5017,0.7143453998225076
340,5489,0.7105810112719025
319,313,0.6588896012731961
106,622,0.6938498009528432
238,2694,0.9376708354268756
199,4521,0.6495852268167904
318,374,0.6936452426016331
164,4614,0.6847956063491958
254,5684,1.0627169268471854
248,4175,0.6624936429517609
56,2622,0.7285338390086379
321,5370,0.6712709069252014
385,140,0.8495702206024102
112,6189,0.7648324085665601
32,3219,0.6728941021221024
537,5209,0.6425512539488929
418,4085,0.5059613968644824
21,5903,0.5849665488515582
485,4430,0.7710787584739072
164,6282,0.7538311202079058
411,612,0.853622524866036
333,2941,0.7494298688002995
485,3430,0.7445765387799058
261,1613,0.7044235386752656
346,934,0.5997960418462753
291,3455,0.8415627411699721
106,5887,0.5652326930846486
164,529,0.7902742058171758
485,1713,0.7893960795232228
369,6053,0.8395618115152631
319,5767,0.6967148355075291
346,57,0.6353089969073024
224,6909,0.7009399788720267
164,6316,0.7768658559237208
346,2812,0.6926522744553429
319,664,0.5254505745002201
32,2561,0.6611800531723669
472,1420,0.671157317502158
266,5248,0.5318632093923432
207,6623,0.6826130769082478
559,3178,0.6952121960265296
319,3327,0.7695153781345913
310,817,0.8139013472412314
346,6169,0.7241200107548919
164,891,0.6100447795220784
250,3554,0.7205029710062912
346,4165,1.0158676180123751
254,1092,0.6491057478955814
248,6006,0.6001887789794377
106,2483,0.6892246037937834
412,3314,0.8002707159944943
590,5541,0.5935858573232379
53,1934,0.9369022965963397
261,4968,0.8216655898307051
53,5765,0.9646475328398603
319,6067,0.6977534586829799
55,1279,0.8485006189772061
323,3349,0.6444940444614206
112,1909,0.7000152319669724
472,1091,0.5865289164440972
346,2169,0.7484369512115207
32,5796,0.8033941264397332
95,2028,0.9214195191993245
164,3223,0.6369497680238315
600,6911,0.520796252148492
346,147,0.5996630553688321
238,3217,0.6402469532830375
502,1072,0.7391215844878128
164,2800,0.921164886493768
382,5822,0.5617429709860257
248,4784,0.6218500094754356
106,3861,0.7582090619419303
21,5091,0.7487455657018083
604,4267,0.501258875642504
369,5854,0.6297167039343289
319,3900,0.8211949355900288
248,57,0.6579616261380059
69,6400,0.5930893846920559
184,1606,0.6082739839330316
553,5771,0.6306222132074514
266,5420,0.6373168368424688
382,891,0.6133359202316829
291,2256,0.7417771435741868
604,2949,0.6737416748489652
184,1832,0.7402552004371371
378,5881,0.6919296926685742
251,564,0.7942011287169797
184,1625,0.7210371345281601
229,2885,0.7002412735351494
250,1692,0.6419152351362365
346,471,0.6440649410443646
77,1815,0.6462958357296884
32,1588,0.6913420164159366
327,5416,0.6485028330768857
53,1948,0.637953275016376
382,216,0.5630216683660235
608,2256,0.7289652403976236
106,4445,0.944417836942843
164,1611,0.8151896893978119
459,2622,0.7111455542700631
485,6558,0.7062339804002217
21,2886,0.7533050819433161
106,6841,0.6966854461601802
106,5683,0.7796808082078185
319,6619,0.6757245332534824
250,6798,0.6718265525996685
445,3046,0.8820239869611604
21,1829,0.8367342815867492
369,1497,0.8607258567852634
334,8,0.7971263284728464
369,1201,0.8179632116641317
32,1192,0.5746996104717255
56,1046,0.8870366758533886
96,5576,0.8044400060815471
248,3453,0.5321282148361206
371,6903,0.6614343055656978
106,3321,0.6780954290713582
316,1613,0.6386249837066446
238,1484,0.6856562857116971
346,1214,0.7858360005276543
101,6010,0.6886783710547856
164,3921,0.665071672626904
32,765,0.6947419089930398
164,3658,0.8534332279648099
394,5883,0.9916515818664006
32,3855,1.0035195084554809
21,6514,0.8512492888340992
21,3521,0.9355239210916417
248,4662,0.6279969641140529
316,4407,0.797739534505776
297,5847,0.7891521453857422
172,835,0.6173201501369476
199,4750,0.6208045610359737
346,3091,0.8363297789224556
320,6133,0.9112176939046809
184,5744,0.9431147554091045
164,3297,0.5922320314816066
106,1830,0.8427697026303836
106,2636,0.8557487795395511
112,3089,0.7744642964431218
21,1215,0.9509512835315296
29,1545,0.4868014582565853
80,4098,0.8137845530041626
42,6661,0.6785479038953781
494,1894,0.6075421784605298
250,6909,0.7082091878567424
106,6412,0.6789396639381137
32,1654,0.7417965243969645
382,4436,0.6278548815420696
441,1483,0.5361416808196476
490,1366,0.62303287801998
319,5887,0.5557375113878932
319,5854,0.5618425075496946
32,5561,0.6347113672111716
32,1461,0.6881628685763904
128,6829,0.6673561666559961
369,2622,0.7291846764939172
261,5356,0.8514467600200858
250,4298,0.8308628068438598
21,901,0.7922368773392269
164,2580,0.8320622146129608
604,1091,0.62408354559115
248,2809,0.8826491603893893
112,688,0.9441195691802672
319,2001,0.7966596058436802
36,1143,0.5617077797651291
112,5835,0.6016237948622022
3,6914,0.6169027835130692
57,1420,0.7890012948108571
96,6810,0.7917032752718244
152,4763,0.6221659029168742
485,2993,0.7278820286904063
21,5653,0.738633468747139
382,6067,0.676912462072713
112,701,0.6898386627435684
340,891,0.651752769947052
141,5155,0.4381542376109532
6,1287,0.8327943501727921
238,716,0.7056140037519592
346,1916,0.9128311570467693
79,3963,0.5412253503288541
346,1184,0.8589334317616054
112,4393,0.9105497037193605
580,1952,0.9399235696930971
342,4082,0.7694201147449868
382,3195,0.77440145611763
502,3868,0.5912446230649948
112,3424,0.5644699335098267
41,6557,0.5923749378749302
254,6602,0.8102647640875408
490,6739,0.8251518804047789
16,5655,0.7718478952135358
318,5608,0.7108419039951903
340,2428,0.8098875050033841
164,3282,0.730870460825307
334,2161,0.6765017083712986
459,3428,0.7368394902774266
137,6094,0.9459733606449195
409,2174,0.7434302344918251
41,2114,0.8011240874017987
184,6099,0.6565105521253177
62,3731,0.8974758833646774
254,3796,0.9648206617150988
112,6606,1.0658730384228485
152,3152,0.9373702353664807
333,6798,0.724441875836679
369,1566,0.9169731285156948
459,3048,0.6782881676086358
250,6905,0.6932273198451314
106,1680,0.7850123856748853
537,410,0.8474554376942771
96,6248,0.7547608236117023
465,5116,0.7869926919894559
340,1660,0.7184727340936661
32,1615,0.6940227959837232
36,3195,0.7247825805097818
291,5762,0.9443139519010272
21,294,0.8901743745497827
106,3710,0.9168377082262721
523,1380,0.7146752891795976
96,2317,0.7084534530128751
164,4980,0.8566597178578377
61,2341,0.6507758301283632
56,2947,0.8666090853512287
502,2172,0.7202599218913487
164,1660,0.6890550809247153
21,2309,0.9959240177912372
53,6676,0.7416106505053384
106,3229,0.977211978818689
164,4849,0.7947362230292389
56,4367,0.785281876368182
95,4673,0.9417821004421317
490,5103,1.0246753618121147
502,996,0.7585897741041013
380,4980,0.7873121570197067
377,1994,1.0091170695211207
377,1269,0.8757307705070291
346,6844,0.7203525666679654
382,968,0.6422683117645127
112,5577,0.6763069810611861
164,3913,0.8257994582610471
254,6368,0.6933487262576818
96,6104,0.8784539130782443
21,4895,0.8112298963325364
414,3424,0.7177945088062968
164,6323,0.7673812615019935
509,3991,0.933983262894409
53,6871,0.7514334225228855
511,1378,0.6733231704149928
254,6049,0.875509732269815
96,1660,0.7221402057579586
152,1400,0.7567386872002057
323,1689,0.8307395380522523
459,6248,0.7048333787492344
608,131,0.7593007662466594
112,3195,0.7656494006514549
205,1525,0.8521630940127319
608,6067,0.6722706087997982
428,2273,0.8853942245644119
36,298,0.6877828654500523
412,6142,0.8232631853648594
496,5220,1.019337230495044
604,1283,0.7729021268231528
346,3040,0.7851419619151524
506,6420,0.7375368604636086
319,1938,0.8785018654141042
112,5998,0.8270525283047131
346,6775,0.8087973179561752
346,4120,0.5975815887962069
377,2068,0.9883198562477317
369,3517,0.713275711451258
