HSCode,PortOfLading,dist
18,36,1.2339509108236857
53,79,1.166246976304267
77,222,1.2210713742034776
83,229,1.1847321556082793
90,208,1.192270617399897
87,236,1.1944285205432348
94,205,1.1993210730808122
96,79,1.159579511731863
48,224,1.145208965986967
95,80,1.2203088839139258
98,124,1.1806341505476408
81,220,1.2262079296633601
42,129,1.1931048350940858
29,36,1.2125445237117154
45,174,1.2448195812425442
36,136,1.19001733154125
37,222,1.2282881417444773
92,33,1.2222532768334662
70,48,1.2954308103237833
10,54,1.242520052407469
67,207,1.200773687767131
12,115,1.1972882817166723
65,87,1.1820966739739691
96,77,1.2129373365480984
0,33,1.2794078109519822
43,56,1.2224301940628461
92,125,1.1858308416392123
84,54,1.2605220875037568
59,41,1.1887295123721873
42,209,1.1857183505115765
41,209,1.1532714528896446
3,241,1.2905551306903362
81,127,1.2233189275222165
67,59,1.2038761574242796
95,193,1.1967295014432497
49,131,1.1715662745492799
16,187,1.1708392745682172
47,133,1.1974761666996139
95,5,1.1823691361184632
67,187,1.1708348904337202
48,222,1.1960347683301993
26,170,1.2124851228935378
49,190,1.2556884363293648
95,148,1.2094769404668892
5,216,1.2010405968342508
29,10,1.195785774184125
18,188,1.244357133018119
50,89,1.2112954961402076
16,188,1.2360959319131715
65,222,1.2047092877328396
55,105,1.2136669611292226
96,138,1.1652413558747088
57,162,1.2108345675681318
77,170,1.213232260064355
51,74,1.1808794611798865
43,108,1.20517036318779
18,205,1.2392767635839326
67,99,1.178818424099258
5,51,1.2113112956285477
94,241,1.2121190732078893
96,62,1.2213902226649225
57,111,1.2060739557657922
35,245,1.2327271087893419
44,59,1.2740943442497934
78,229,1.2147280972983157
34,51,1.2158770360318678
60,182,1.2031066763613905
10,213,1.2220468851072448
75,26,1.2316340008484465
59,170,1.2305485382676125
35,222,1.225138190335461
43,9,1.2139739841222763
41,222,1.2199966391282422
45,137,1.2212806269526482
96,229,1.1595775736495852
27,136,1.1759687773717036
89,48,1.2937292445983206
95,228,1.2068793281380619
64,135,1.1987452464444297
57,77,1.2359173521399498
60,185,1.220318605857236
16,54,1.2495016636593002
65,188,1.214116808226598
91,188,1.1901734779988016
53,119,1.205951541130032
48,141,1.1807274730609996
92,216,1.1854508455310548
10,100,1.2113494692104203
93,100,1.2029438157166754
95,27,1.1633465864163424
83,113,1.2112756658877646
65,211,1.167607928027532
53,106,1.169993071085108
57,115,1.224918876641563
12,86,1.1783058967973505
64,122,1.1804937651114804
30,48,1.264314083116395
76,248,1.2787670626171999
42,133,1.1975613215139933
63,238,1.2244405304746968
13,149,1.2783311211637087
51,219,1.2416682136910302
43,215,1.2153983621725015
39,48,1.2840702725308282
67,91,1.2006186350647892
52,59,1.2605400213173457
5,196,1.211548822266715
16,33,1.2562901675701141
48,196,1.2113585786095686
37,135,1.22038230220122
90,113,1.1993042188031333
26,138,1.1768387593328953
5,205,1.241459118468421
51,193,1.193964279123715
95,185,1.1929015760043902
63,106,1.1847101820801202
94,122,1.1813623173428434
12,138,1.1672480768923248
86,127,1.2223820042397295
43,105,1.201193872173982
79,170,1.2565223691718919
87,238,1.2443721696202243
92,69,1.2085819545068912
36,111,1.2153586032135146
48,149,1.2211587753679072
47,126,1.2043926087873322
47,77,1.2208013263797122
45,154,1.2338901598538672
95,20,1.19955092136349
45,129,1.212795983201691
35,105,1.226395326666534
30,143,1.1360309916947569
92,26,1.173539544322661
51,213,1.2429892442056112
93,42,1.2014938821750027
48,185,1.2081787612821375
10,238,1.230770027531045
75,127,1.2398915471775191
83,165,1.2020928327526366
44,69,1.2778123249965054
92,224,1.14738240119602
95,96,1.1925215729113137
12,11,1.1742269511866783
63,220,1.2178199220714825
93,91,1.222190375838961
76,54,1.2743266155677182
96,236,1.1594462163214172
73,242,1.2297300057751792
63,93,1.183795538198735
67,23,1.1909788892205273
94,10,1.1922251862872923
95,108,1.202310398221016
22,240,1.190176219280277
57,241,1.2438842941607748
45,36,1.2218335792422295
67,133,1.1763167892183577
38,219,1.2632389728512083
78,162,1.2314086907676287
85,80,1.243269187531301
53,108,1.1934147817747933
53,208,1.1697688704090459
7,33,1.2896895493779863
60,62,1.2354366659585918
12,133,1.1880387576030833
15,240,1.2233633388366019
30,133,1.2362299550856863
93,31,1.2362311046038355
53,139,1.1894882387880767
92,143,1.158787471242249
17,213,1.2143169604241848
67,205,1.1875428690442018
73,248,1.2781364460076605
41,240,1.2024978697299957
85,26,1.2129775972238608
98,113,1.1990867917026793
81,162,1.21880926830428
37,149,1.2522855499493224
46,148,1.2356486363070351
92,29,1.1809444007064616
34,248,1.2612722941807337
98,240,1.180113217926451
95,130,1.20145428233913
47,92,1.1669945613081967
94,26,1.1678552712712968
27,48,1.2371948560965913
48,154,1.2054392748645373
53,140,1.2298337402088302
65,206,1.1669999148164476
94,85,1.2038074657320976
48,70,1.1719806783949025
48,41,1.179613480876599
18,59,1.2566326835325785
5,193,1.1927386224269867
45,188,1.2240717983804643
35,185,1.2365922778844833
53,26,1.1746706696493285
42,174,1.222706750234855
97,33,1.2812392743570464
90,148,1.217635219650609
91,16,1.176286304635661
45,91,1.2371493841388397
5,143,1.1541693380900793
96,167,1.213612976949662
67,126,1.186370195022651
55,213,1.2529843369764941
90,65,1.1764806077283407
67,236,1.1567871418914624
29,201,1.1576448939740658
93,188,1.2019606035734927
67,213,1.2099401157881533
93,232,1.2035767396113701
29,40,1.1963074038669999
53,154,1.2046566254326276
94,13,1.150030456483364
22,5,1.1900369319399553
36,232,1.2318475480590547
48,211,1.1596461458663856
43,149,1.231414538675121
52,111,1.231752087761249
57,97,1.2186999517892088
98,111,1.184153279023511
93,149,1.2205883136817388
49,205,1.266078305031572
87,115,1.253579149820975
48,220,1.2088632940846895
29,167,1.228437309286424
12,55,1.2042133528739214
53,216,1.1663487564240183
34,242,1.2256604166967529
75,248,1.270550432481936
60,115,1.2273847937051738
35,162,1.2196986084537846
84,220,1.235797120391258
27,108,1.1990965253540449
45,29,1.2106434741955516
47,12,1.2226575876453094
29,39,1.2163200862705708
96,210,1.2160010582634382
45,144,1.2210853155702353
72,170,1.2367900961211749
90,220,1.1979665772191115
93,26,1.1827671054218496
53,219,1.1899531744586835
95,104,1.197373374165701
12,95,1.1583894327548998
30,174,1.2643094307609968
22,219,1.215535652158516
22,222,1.2077434656343289
95,201,1.1641555524298124
53,39,1.2040210677576917
3,154,1.240865579274084
42,224,1.144692554537739
37,224,1.1759657732078008
92,128,1.1820169807012593
67,55,1.1902496458164282
35,167,1.2514670701431376
29,92,1.1762078878070628
70,219,1.2727811836770602
69,54,1.2693158686161041
63,245,1.229570216632315
29,192,1.2040053377194064
46,127,1.245735184422561
90,68,1.204738181184179
42,185,1.2018708504204239
88,54,1.2485891645774245
90,61,1.2103701771370001
42,108,1.1964722499251366
3,188,1.266570224825825
83,162,1.2063855699130468
29,69,1.2321554252079554
12,146,1.1813339665532112
67,105,1.1958844922482967
98,222,1.191226601600647
18,173,1.1589573555226838
90,207,1.218837252685002
90,134,1.1981785701853889
12,246,1.186957999797804
72,158,1.238405432019915
60,54,1.222366974023836
13,194,1.1511253395250864
90,62,1.2227802246010728
87,240,1.2237845052565848
46,205,1.2640935767974173
16,155,1.2092114889195986
76,49,1.162738285958767
95,241,1.2034861602421318
35,213,1.247508228357349
36,242,1.2346059456467628
90,235,1.188170237333647
88,170,1.2368724100025636
22,129,1.2043026122929794
48,167,1.224698942154646
90,242,1.2298242141093527
67,31,1.2175837733915873
85,245,1.2342542910150118
35,12,1.241682352764266
57,246,1.2135726609932525
0,205,1.2589489775044578
5,224,1.1738324899758612
95,53,1.1685034885470356
77,162,1.2009626437544025
81,116,1.170601172638791
96,183,1.2185670009681158
64,147,1.1366654666406768
48,198,1.193183561254825
48,191,1.1856278820362474
67,216,1.1630376231457507
57,114,1.2151570717604565
47,245,1.200169572872775
29,57,1.173503324356196
96,63,1.1563643543049693
45,232,1.2212542231593813
92,126,1.197792668959924
7,213,1.2414865451199668
92,238,1.1876083394246442
94,185,1.1991606064007752
60,136,1.1960543193189161
29,105,1.2086801728499788
12,108,1.2022325215595109
48,39,1.2096236795186996
65,219,1.2081590558269195
37,245,1.2375618081007684
27,246,1.206655946427158
22,170,1.2051802655415875
57,45,1.2026791327766009
63,27,1.1747784912586212
29,216,1.1793570571712084
66,129,1.2458145575863975
64,232,1.2086492086361562
26,240,1.189615628549031
91,162,1.1736951477692597
38,148,1.2354522347450256
22,138,1.1854291510369097
95,8,1.220977775424087
53,9,1.201905074030427
68,39,1.2170891665986605
71,170,1.2445653953722544
1,70,1.1464258139686925
83,236,1.1834320612251759
53,105,1.1930892092308827
11,149,1.283722304872104
91,167,1.2090588174760342
77,54,1.2280543282894152
86,33,1.2707811306629861
53,241,1.2159907602971154
83,221,1.1724372857383318
10,127,1.2136908045836858
54,33,1.2875650588955199
10,170,1.226734065583774
91,131,1.171411866588252
10,77,1.2371892865215028
98,179,1.1948331158076013
5,167,1.256080981876169
0,138,1.2223735079169273
48,89,1.216072762651103
36,135,1.2148739881813526
79,111,1.2439637402338641
31,48,1.282291594360556
93,229,1.1741150283113322
73,219,1.2683100902608462
84,170,1.245497747191361
96,166,1.1982967906764574
86,229,1.2033042162656784
34,127,1.226151135949684
67,149,1.201279625828777
95,141,1.198188642039895
49,127,1.2491543697459357
17,59,1.237618237733841
62,48,1.2951746306249075
37,166,1.2021481434681587
12,101,1.1558839987431253
85,170,1.2256562850837196
63,80,1.2490540508713042
45,246,1.2153378940586532
47,83,1.1993204222193785
94,39,1.2222068927117757
36,158,1.2408688967781407
22,115,1.2221064226967948
94,242,1.2259818076023035
77,159,1.1592039253030504
12,39,1.2107918102826392
90,125,1.1829470486513205
92,100,1.1943652294576168
48,33,1.2225435259086745
16,167,1.2495406482900893
49,227,1.1638133281043597
17,105,1.1824676374505674
65,92,1.1650847106107645
10,167,1.2413922495075635
88,236,1.194736413125481
17,54,1.236674481736762
66,65,1.1562099302453654
27,229,1.1847694319273745
12,225,1.1843888134296452
48,94,1.1753799646560634
34,213,1.2356409622090203
90,193,1.2059801960630077
43,48,1.2457344981708698
26,167,1.2294606907027108
12,154,1.2084392511418887
94,220,1.1941356847860984
60,69,1.2411264952804362
92,174,1.2217042301615169
93,92,1.1842727547045797
58,54,1.2796778024307318
12,166,1.1980888529547624
92,130,1.1900911001222474
94,134,1.1946652026048727
12,245,1.192925315283771
36,149,1.2458260769822769
95,42,1.1919348136122738
87,21,1.1502002903393336
45,162,1.211135912154402
45,33,1.2448302257273878
76,128,1.2039061465433665
53,138,1.1654754034908754
12,127,1.1698071270116739
93,235,1.1997257904814822
42,170,1.1910725189622358
42,148,1.2091057006535786
90,33,1.2168859228757876
77,26,1.2029326355883054
35,127,1.2127984245972974
16,126,1.2424357325903006
90,250,1.2102148516901903
60,33,1.2391413216079985
65,27,1.1600564335073744
35,148,1.2394202745386533
77,48,1.2524443011498079
37,241,1.2605406296040331
98,154,1.2142900648925985
52,108,1.1956356625471796
57,247,1.2225137672254018
96,135,1.1812411754259042
48,245,1.2054841772353808
29,229,1.1843465587922506
90,5,1.193724107995097
12,235,1.1919899938095893
44,217,1.2049983739852905
75,205,1.2643574912633215
98,110,1.1856045967766218
95,15,1.2001024697508131
79,48,1.2869399530547005
87,113,1.2144038081169128
89,159,1.1544833949634008
57,5,1.209202405065298
95,55,1.2060792307768549
98,149,1.2226811785783087
18,235,1.2218412442931108
29,91,1.2287543884345464
64,229,1.1734760298526712
35,56,1.2469558087842805
78,222,1.251321296739791
95,92,1.1753726710698433
19,241,1.2884220597999436
67,185,1.1879187815689616
95,17,1.1841898608420576
1,64,1.1592606625386648
60,170,1.2095425768888421
9,240,1.2435416776154722
60,245,1.2214393002380217
36,185,1.2281382392559732
36,171,1.1758196449705534
29,213,1.2270602940448694
92,135,1.1893970812005656
97,127,1.2347477285989694
87,60,1.1869671775826387
19,115,1.274040352020945
37,185,1.2340026149260146
64,79,1.1733874989606972
5,248,1.2589065884905202
43,170,1.2120055335440807
91,27,1.1549614670553379
95,175,1.1969767386492873
22,40,1.1825963852128811
57,129,1.2102915330656938
26,127,1.1977054423519544
80,54,1.282904646226338
98,250,1.2024884415524346
90,80,1.2308289887649673
10,219,1.2365975337369102
67,49,1.18335100981806
17,122,1.1925593784877233
0,241,1.2931572103074618
93,173,1.1893539277038403
44,133,1.2595131391925471
85,48,1.2668854498437472
90,166,1.2064066034342562
46,77,1.2647659437997
95,171,1.1727634541956442
69,167,1.2679953394191605
81,222,1.2369071529579483
90,92,1.1818510840114738
60,80,1.2375202178955078
91,228,1.1964379416313022
34,233,1.1930058453498142
95,172,1.1960710215249233
52,26,1.2246745792882783
64,188,1.2133668975106306
48,242,1.2178557887673378
92,93,1.1600574433271373
69,127,1.241937444836367
83,126,1.2277393887052312
92,97,1.199517167372895
10,94,1.1641540482108081
67,51,1.212029276814844
32,133,1.2628658903496606
17,109,1.1457981316904937
57,106,1.1928132685965724
10,187,1.1591822542250156
83,128,1.1883633897772856
45,198,1.207676608647619
42,138,1.1728937935882382
57,128,1.2035849267350776
25,111,1.2347256315073796
84,229,1.2157472861664635
47,154,1.210430497303605
69,149,1.2741088239209992
36,210,1.2233926430344582
67,135,1.1726414619811945
30,240,1.2149676127093179
48,103,1.1735435909192478
59,238,1.2333528990192073
95,202,1.2020966759217637
90,140,1.2340907539640154
57,36,1.221716253885201
42,97,1.201672227437874
57,174,1.2429850327649288
17,48,1.2551222890615463
78,224,1.187643215060234
42,12,1.2091362699866295
90,63,1.167207074334978
57,215,1.2302898352167435
60,175,1.1981768386571534
94,76,1.193305456744773
93,85,1.2145906420690673
12,193,1.1972153524735145
74,128,1.1920794227293559
95,249,1.1614833929176842
10,240,1.2118495287639754
91,149,1.2069653717002697
16,7,1.1686564186321837
51,241,1.2703192234039307
5,39,1.2161674816161394
36,5,1.215932188023414
35,161,1.1930720311190401
90,167,1.2153249464130826
45,185,1.2213569549577576
29,185,1.2096679231950216
14,148,1.2288303918072156
91,100,1.1907788994056838
29,162,1.2032074672835213
29,56,1.2258963648762022
38,167,1.2639414955462729
74,131,1.15411355559315
52,188,1.2524440905877523
94,158,1.2094012066455824
57,26,1.2011619785002299
16,109,1.1707325646254634
16,40,1.1949357406369276
95,119,1.2224755947078978
76,212,1.1546418911644392
88,135,1.2237946699107332
41,138,1.190584802201816
37,48,1.2610631095511573
84,115,1.2597412174301488
22,54,1.2195392099342175
95,140,1.2288435378244944
67,242,1.208123477441924
45,8,1.2303875173841203
52,170,1.246312442634787
60,51,1.2300685894276415
59,196,1.1985692147697722
29,174,1.2366146557033062
18,100,1.2269987336226873
96,60,1.1934131876166378
52,193,1.183346992092473
29,48,1.236578777698534
93,224,1.1527277075552516
67,20,1.1810448473053319
35,242,1.2466497804437364
96,114,1.1835587482367242
67,74,1.1578975064413888
1,203,1.1578365074736732
67,134,1.178103198563414
3,222,1.2597275264561176
9,167,1.2688584487353052
83,154,1.2264121557985033
67,235,1.1832701124117844
63,122,1.2044160727943694
17,219,1.229998556630952
35,8,1.2422287437532629
67,62,1.2059608638852037
36,69,1.2510939038225584
49,222,1.2636461803423507
12,227,1.1874764746587192
47,157,1.2141179527555193
47,144,1.2031783713027835
87,171,1.1546499250190598
29,81,1.176784043067268
71,242,1.2237514331936836
75,54,1.2662040985056333
70,89,1.2421407891171319
71,79,1.2033230477411831
65,135,1.2008949874767236
84,23,1.1788131349853106
63,240,1.2082928429756845
53,133,1.1882710315819298
48,171,1.1584545812968696
65,124,1.1800391461168016
22,185,1.2090039293148689
30,5,1.205168072932533
64,48,1.2350815488025546
65,158,1.2271599865385465
84,127,1.2332753837108612
72,128,1.1877140083483286
12,162,1.1857654450993453
95,18,1.2039203931178366
95,14,1.1935856189562142
77,115,1.2301780967973173
47,122,1.1820987181313936
53,225,1.1731725649109908
94,137,1.2226307432034187
67,108,1.192130299018962
42,135,1.188796459564141
67,136,1.1797059630709035
50,33,1.2436381855181284
53,174,1.2165466199096824
53,109,1.1484685646636146
21,76,1.1573652816670281
94,250,1.2061522395483084
42,143,1.1516399314360959
44,114,1.2503254025110178
85,236,1.1897592938372068
22,133,1.212601233323637
98,122,1.1823632359238607
91,79,1.1573742347037685
21,94,1.1467679957193988
91,117,1.166771799325943
82,222,1.256127511284181
20,109,1.1691144996854876
80,162,1.2504800137664591
93,205,1.2078655061777681
12,170,1.1793797802446144
29,248,1.2224065127915569
48,113,1.1933320324335779
60,48,1.243480244917529
53,97,1.1931887976825237
94,107,1.1991332681583506
53,198,1.192307876156909
78,170,1.24714459585292
78,220,1.2352034824767284
91,231,1.2030837024961198
95,81,1.1767828626824277
96,129,1.1812351097884988
45,148,1.2272991631180048
42,210,1.2050804235041142
12,242,1.219295220715659
45,48,1.2498359203870808
2,202,1.2055519297719002
91,220,1.1864533794245549
48,114,1.2006256222458822
21,54,1.2488663324287959
80,115,1.283798027251448
48,59,1.2229810543358326
60,101,1.1660955505711692
45,133,1.2201334319210477
17,91,1.2346879339643888
67,113,1.1816394765462195
36,148,1.2273450483168875
43,242,1.2207964062690735
57,74,1.1949942103986229
67,137,1.2053355470831906
66,69,1.264974399735885
91,178,1.1704299332840102
67,140,1.2244500028235572
67,186,1.1802691583122527
6,129,1.2529282495379448
96,158,1.209945340116974
67,101,1.1429155793573176
10,148,1.2213349619082041
34,148,1.2279232176286834
35,170,1.2222221134496587
49,114,1.2576153624270643
10,222,1.2266773687941688
43,111,1.2061802478773254
90,81,1.1837497353553772
63,5,1.2149195069713252
35,100,1.2257933733718736
21,108,1.1875361393072776
94,62,1.2177365742224668
53,148,1.2030900438050074
92,144,1.1993692343031788
36,233,1.2026189544870118
45,247,1.2209322739924704
81,170,1.233827579766512
49,170,1.2642809141959463
38,48,1.2870978170207568
92,149,1.21696319682191
84,69,1.2682121396064758
46,8,1.2180297829742943
55,167,1.2756437792309694
96,240,1.1704579151368566
90,183,1.2265791531120027
36,129,1.226533722930721
43,129,1.2069766454764508
34,149,1.2577395364642143
12,181,1.1705746480396815
53,240,1.1722462332940526
9,213,1.2374762179596084
36,122,1.2087546751967497
31,33,1.276218552674566
50,32,1.1652558576315641
67,97,1.1832826688353504
64,114,1.2009009623101778
35,36,1.232520374336413
83,228,1.198295999052269
95,107,1.1977334860878597
46,133,1.2633159655545438
98,166,1.2001462280750275
7,105,1.200722795511995
29,5,1.1980767799541354
64,33,1.2368007813181197
59,122,1.1972008565706866
45,41,1.2043370774814062
30,111,1.2218297310173512
95,88,1.1836729057665383
14,129,1.2364426915134703
63,154,1.2339910439082555
45,223,1.1925405197377716
45,149,1.2377546299248934
47,129,1.195272926823236
47,101,1.1604283058217593
87,170,1.2396774188216244
65,181,1.1691589476540685
29,138,1.1823090479842253
50,188,1.2206608657059925
44,54,1.2684843971260957
11,48,1.2992350586823054
93,78,1.1537113941407628
47,149,1.2222589010904943
47,91,1.2201503845197814
64,74,1.1731836551002093
91,135,1.1818547046610288
70,222,1.2638512338910783
57,188,1.2179805077279784
83,149,1.2438571213611536
67,25,1.1823679450899363
59,77,1.2370098073567664
55,238,1.2700650158471294
48,135,1.1850354000926018
10,59,1.2457360263381685
87,229,1.2067209822790963
60,135,1.2071033333029066
93,114,1.1976085784179824
91,5,1.185122230745037
22,80,1.2224054095734442
90,135,1.1882634067109652
91,77,1.2080696730741434
79,54,1.2688774530376707
2,43,1.1254720698509897
95,49,1.2011129412400936
51,26,1.2143180343721593
39,205,1.2531228459307127
94,201,1.1659083585795347
98,94,1.1877606814461095
62,59,1.2782063984445162
86,54,1.2491914121700185
86,170,1.2380403721971172
35,240,1.2152080887130328
69,77,1.2649441052760397
48,10,1.1928986006283335
34,33,1.2654256831322397
48,206,1.1564970497441078
13,192,1.1700504358325685
94,106,1.182630873152188
81,245,1.2428140666868006
27,133,1.2099631206697918
33,77,1.2637700204338347
27,188,1.2121240898434604
25,5,1.2159528216081006
52,162,1.2262937290860074
90,104,1.2010373430592673
65,242,1.2365000524691172
64,245,1.2089601479404206
98,65,1.166446172765323
34,188,1.2457230793578284
65,41,1.1869814065950257
22,210,1.2029787568109376
60,93,1.187342757292624
92,236,1.1658881955913134
77,229,1.1864357920629638
46,62,1.2391142451337405
96,101,1.1571952043367284
12,158,1.2109251244525825
16,91,1.2527769080230169
55,241,1.291514334268868
27,129,1.1986070416335548
50,129,1.2167985520458646
22,88,1.1594259565962213
60,97,1.2198017755789416
23,77,1.2734915422541755
96,91,1.2111033612330044
65,138,1.1849056695188795
93,62,1.2340414002537727
43,115,1.226504605795656
98,101,1.1573101683253688
27,222,1.2041990927287511
77,97,1.2280671617814474
45,86,1.187111504908119
47,174,1.2289403235273701
17,167,1.2345590506281172
16,125,1.216612095279353
88,144,1.2387768580977405
29,135,1.1990691013634205
60,248,1.2294001714991671
19,190,1.2431396756853377
90,15,1.2026753069034644
35,247,1.2306505729045187
35,129,1.2246146180800028
90,118,1.179978380378868
42,62,1.2171971398305945
25,48,1.279631886099066
69,36,1.245513668017728
94,8,1.2208717705398158
94,236,1.1686094906181097
53,113,1.1866801705743586
37,111,1.2224710477249963
34,12,1.229234412844692
46,105,1.200167034619621
87,249,1.1588840479297298
26,185,1.2067949601582117
70,115,1.2769849353602953
92,166,1.1968118356806892
86,26,1.2204032968729734
67,114,1.178498740707125
88,127,1.2250884212553501
62,33,1.2866546171052116
88,229,1.2064134640885251
95,73,1.1897540488945586
47,27,1.1625795726265227
95,244,1.2239850759506226
91,26,1.1631756728248936
53,220,1.2003590754632438
91,193,1.1942868387060506
45,59,1.241529562643596
67,111,1.1715001256338187
91,230,1.1685790810068803
27,248,1.2227856016584806
5,54,1.2519283284034048
39,59,1.26646754358496
67,247,1.1895177204694067
83,48,1.2501989001674312
93,230,1.1943056844174862
69,91,1.2712222188711166
7,66,1.176488476672343
48,73,1.1709883535014731
27,215,1.2074655203947
48,111,1.1905707674367088
64,241,1.2372242493022765
86,79,1.2018831590456622
13,226,1.1308145352772303
69,26,1.2341464063418763
17,245,1.2272648896489824
98,109,1.1609843065795888
96,220,1.1898458850170885
35,173,1.1927969588765077
3,170,1.2620942337172372
45,114,1.2172250955897783
77,144,1.2208176117814478
35,157,1.2329513622181756
90,122,1.1849623191436487
63,111,1.21825089518513
65,109,1.164984776372356
29,62,1.2228053204183067
95,134,1.194095448723861
36,166,1.2089495440678937
78,54,1.26080648707492
38,111,1.2423100633812802
37,36,1.2282226181456022
65,52,1.1927576339138406
22,167,1.2281672337225504
48,133,1.1998556434576
69,129,1.249742928892374
27,166,1.190355099471552
57,40,1.2075833225888866
43,174,1.2392776411558901
70,127,1.2502465107079064
88,211,1.1420411611241954
37,5,1.220124498475343
65,186,1.19212216298495
51,240,1.2170723069991385
97,26,1.2312712805079562
92,235,1.186185269150883
34,91,1.2585831486753054
60,188,1.2176415587974978
60,12,1.2265381115887846
29,137,1.2145003745598453
27,174,1.2341723537870817
15,33,1.2671573300446783
84,94,1.1708534407828535
67,5,1.173389337291675
67,27,1.1470087761325496
61,246,1.2613445562975747
22,41,1.1858954349798816
19,109,1.1639741236077887
92,158,1.2144222616084985
90,42,1.1968449561723642
47,48,1.2279528746647494
65,26,1.1895746546132224
47,217,1.1967374082388622
96,93,1.1578340296234404
29,241,1.238271705274071
53,188,1.1932782911296402
95,46,1.197956716907876
14,210,1.2047195108607411
9,48,1.2968469911387988
34,219,1.2504473882062095
65,76,1.1932824131633555
98,142,1.2025598644145898
36,173,1.1839283464443204
26,41,1.1729799748531409
87,138,1.2144279394830977
71,166,1.1716179150555814
93,109,1.1683205065450497
94,93,1.1593074050865002
51,54,1.2465437789048468
66,170,1.2428288401237555
37,33,1.2574801679168428
67,153,1.1880629751831293
60,232,1.2187434182103192
48,91,1.2231401062703557
27,137,1.2035020398242133
10,66,1.1737899402422565
60,114,1.2172221645845898
57,41,1.1972836591303349
77,69,1.2433216539876801
48,238,1.1972443365624972
45,128,1.202428953322981
58,222,1.2638919845755612
53,227,1.1762730020231433
67,171,1.1551415088719554
92,50,1.1774678358009882
67,24,1.171201556654913
16,12,1.2312704910125052
91,59,1.2105799913406372
48,124,1.1707814442259925
69,154,1.2436115957264389
57,126,1.2250592157776867
64,20,1.1874029428831168
94,143,1.1605868334528557
45,105,1.2104353191929735
83,220,1.2150931124176299
81,129,1.2350413256457873
96,224,1.1417007947540176
15,149,1.263943931886128
67,36,1.1888660761926855
5,77,1.2528983131051064
83,59,1.2463212396417345
79,219,1.2645589102591788
22,127,1.1944465674459934
12,97,1.1946994100165154
83,133,1.2185960565028446
57,141,1.2008319603545325
96,51,1.224879699093955
57,198,1.214515606207507
88,113,1.2080761534827096
95,118,1.1763204921569144
53,236,1.1692501019154276
36,205,1.2287816745894296
86,69,1.260190978114094
69,170,1.2559675105980463
67,8,1.2149735802252377
95,156,1.1880038725212216
84,222,1.248474779006626
60,129,1.2138442085789782
47,188,1.2048090222690786
95,98,1.1953598774437393
67,39,1.2020972674446446
59,115,1.2446097476141793
26,83,1.1694568619132042
36,100,1.218027263879776
45,111,1.2112911684172494
67,224,1.1334275506170732
95,142,1.2051109804638795
30,242,1.213874237877982
17,238,1.2239742412098817
53,210,1.200242476803916
10,33,1.2518479824066162
87,35,1.1835849250533752
27,242,1.2135972348707063
30,144,1.230145935501371
10,181,1.1481140318459697
85,79,1.1958072845424925
93,80,1.2313561710928167
29,41,1.190411599619048
48,126,1.2094366015600306
59,127,1.216326616704464
81,69,1.2576923854649067
44,148,1.2416215922151292
77,240,1.2044526214844413
62,137,1.196542076766491
29,60,1.1980414978627647
65,44,1.180842393210956
46,48,1.2928924060293607
48,52,1.1813837883860938
46,91,1.2682753226586752
36,105,1.213012907787093
19,127,1.2473191286304168
20,245,1.264385077570166
60,86,1.187391319544986
22,36,1.2035431952348776
65,174,1.240494673273393
60,36,1.220231863537005
48,143,1.1500058796788966
39,170,1.2525231572134155
73,142,1.1738765324865068
41,170,1.2235196286014147
67,196,1.2107275832178337
29,115,1.2183053030499391
43,188,1.2183240723929234
37,148,1.2329706927495343
10,115,1.2422381713986397
10,149,1.246080070734024
41,54,1.236671259360654
41,157,1.1934128387698106
12,216,1.1742882850979055
85,111,1.2266104710953576
54,205,1.2677872734410423
67,41,1.1660384756812294
90,190,1.2157945789928948
47,249,1.1634013104651655
84,236,1.204837859741279
28,241,1.3000588246754237
66,26,1.225447883031198
47,8,1.2242560937468494
29,143,1.1617728024721146
94,186,1.202278028109244
26,224,1.148039171738284
26,190,1.215008502027818
39,219,1.2610251413924354
91,113,1.1884835522089685
27,170,1.2036061441259724
55,246,1.2601809327357583
8,242,1.227527725111161
37,167,1.2517958006688528
94,178,1.1824494994112424
57,34,1.2137231983776604
74,248,1.2699267635388034
29,148,1.2177370339632034
49,248,1.2811712537493025
96,230,1.1807799507597727
69,238,1.2572163002831596
68,51,1.2070183136633463
92,80,1.2279773258737154
95,190,1.2046079151332378
55,69,1.2826874673898732
60,133,1.2171537417120166
3,108,1.2023512737027235
51,129,1.2293829273964678
94,63,1.1613800216249988
47,119,1.219466680926936
21,190,1.218387651390263
22,217,1.1878083924363767
22,225,1.1631379017739423
98,143,1.161038854558553
81,236,1.1955266185104847
91,114,1.1758154319333178
91,122,1.1746242943086795
48,217,1.1938107120139259
48,229,1.173478823421257
59,240,1.2085419020482473
67,240,1.1599983273606216
88,220,1.2283548985474877
60,144,1.2187368803258454
37,12,1.237708025478891
27,219,1.2110505452645677
98,97,1.2002389172890358
96,108,1.202808454632759
81,205,1.254242724605969
90,8,1.224310057537098
67,217,1.1821487838668483
72,122,1.2002872837973493
95,163,1.187703042690243
93,15,1.2084637422646796
92,247,1.1963793656655721
86,60,1.1755961560245072
27,241,1.2367853838950396
96,216,1.176346495481474
53,202,1.1894976988966977
93,158,1.22104913781264
35,115,1.2394552669887031
