Carrier,PortOfUnlading,dist
254,5,1.1735299772449903
608,28,1.2013947564576353
291,54,1.161042980849743
412,44,1.1205911178674017
377,26,1.1524292496698243
321,38,1.078095012477466
409,5,1.1590894279735429
346,49,1.19634890130588
428,38,1.133222285658121
169,13,1.112775795161724
513,54,1.110591576567718
334,53,1.1408076927598034
27,44,1.1134833158659083
250,15,1.1704700480082206
143,38,1.139944992493838
50,54,1.1545344154749597
459,53,1.1543088385037013
26,44,1.0976498142949171
340,54,1.1619627523635114
32,53,1.1612410289900643
312,28,1.1809632617181964
53,53,1.1869913014982427
317,13,1.1110118044806379
248,28,1.1767003291419573
248,4,1.1592534695352827
26,38,1.0954970994165965
62,13,1.0919801789735044
319,39,1.2187818586826324
382,47,1.1490657785242158
60,5,1.165002852678299
369,39,1.2000324787305934
271,5,1.1065292464835303
481,47,1.0952571582581316
172,4,1.15615264020328
248,12,1.1902506271643298
219,54,1.1064471006393433
421,49,1.1733754500746727
377,2,1.1620951199105807
411,38,1.1169569232817074
255,54,1.0541831105947495
112,47,1.1531901009979524
238,44,1.1565074271389417
199,44,1.18249740903931
164,38,1.1449270716735296
346,39,1.2128131026402116
385,54,1.1551197224429675
537,13,1.1429625334484237
495,8,1.1633486659266055
261,2,1.1642831249960832
291,45,1.1673942336014338
224,4,1.1426385364362173
472,5,1.1483188340706485
207,28,1.1503633015922137
559,4,1.1444477066397667
310,13,1.1296569806124483
248,53,1.1659018748572894
254,47,1.1654225960373878
590,19,1.1031080287482058
53,40,1.190290407876351
261,54,1.1414108835160732
53,4,1.177790398842522
319,40,1.1759773354445184
55,38,1.045648961527539
112,23,1.210923703786518
600,15,1.153565211487668
106,40,1.1504558771848679
369,13,1.1367219556123018
29,53,1.1347253173589706
69,13,1.1480342552864127
553,54,1.1198961093489612
266,38,1.1669449082442693
291,4,1.16424539153065
378,23,1.1740274980132068
251,13,1.067799426349146
77,13,1.1234611858214651
327,13,1.0944186453042286
445,13,1.1361845721091544
334,38,1.1370055223149913
96,45,1.141491286456585
371,23,1.1164356965039457
95,2,1.1841653000031198
316,47,1.1515563689172268
101,45,1.1556462068110704
248,49,1.1951622925698757
316,39,1.187342296753611
297,28,1.1173032341258866
172,13,1.1481341176799365
320,54,1.1090589741777097
80,13,1.131979825108179
21,8,1.1973355848874365
494,28,1.1924989590687411
106,5,1.1346579581233007
441,54,1.1740267787660872
490,15,1.1903557275322132
32,12,1.1866067413772856
128,28,1.1586084419063158
261,38,1.1432645435311966
21,53,1.177443366497755
604,38,1.1823807986719268
112,45,1.1565964786069733
3,49,1.1678778324276209
490,12,1.2040723493056638
152,13,1.1459323119904314
485,5,1.1669103891721793
141,53,1.1863502554063285
6,13,1.1518986720059599
342,4,1.0555151317800795
41,26,1.161478331046445
16,40,1.0891277327069215
137,45,1.0892790359045779
409,54,1.1594621549759592
41,38,1.1546984373458795
62,38,1.096546312527997
152,4,1.1525570630495037
369,50,1.196957802399993
537,44,1.148968973330089
32,44,1.1545703283378057
96,4,1.1418339375938689
61,38,1.105191080431853
502,54,1.1460464085851396
56,8,1.1799414727304662
380,13,1.1604878881147929
509,38,1.07538702099451
53,44,1.1822641470935196
323,4,1.1497813402009862
205,38,1.1567581249400973
428,54,1.1309984124797796
36,13,1.14535258417683
412,38,1.119167139487607
496,13,1.1192916908434458
506,8,1.1369667661243252
133,13,1.1147791434611594
377,47,1.125416348023074
407,54,1.1649011196901224
39,13,1.1589951334255082
513,2,1.134755062205451
480,5,1.1763054261848862
411,45,1.1180502772996468
604,13,1.174333666052137
45,28,1.2020246790988105
143,54,1.1392961418522256
132,45,1.1347330707524503
21,45,1.169295156640666
121,38,1.1220523927892958
385,13,1.1515904696924346
518,38,1.1320591526372092
136,47,1.1169699260166712
53,12,1.2109883189633754
106,0,1.189128010400704
316,8,1.1778610747839724
492,2,1.0895519756845065
305,26,1.155180529558233
36,8,1.1675599845392364
27,40,1.1253801004162856
312,40,1.1927231351978012
608,39,1.2288786375762097
319,47,1.1524553586329733
133,44,1.1328249206500394
608,13,1.1689500763480152
133,53,1.135283143392631
448,53,1.1477865619318826
26,54,1.0955130330153875
248,15,1.1805581652692385
490,44,1.177615787833929
16,54,1.0870383333946978
224,54,1.137837321630546
378,54,1.1448728229318346
544,54,1.0925722210002797
96,53,1.1546286131654466
56,4,1.1552024076559715
205,47,1.1511885106031383
600,2,1.1546272747218609
600,8,1.1547785422631673
250,2,1.168431476556829
266,4,1.1640429863972324
199,13,1.1688661494824504
69,53,1.1707736717071384
409,38,1.1618140105690276
505,8,1.08656172560794
96,0,1.1986258838857924
64,54,1.105139231708433
459,12,1.1795176690710443
121,13,1.1201097731079375
494,40,1.1966203381972653
57,23,1.1813371937189783
224,13,1.1337176635861397
155,44,1.1132959127426147
523,47,1.1443446640457426
316,2,1.1773947168673788
413,54,1.084035082853266
205,4,1.1603692545821624
141,44,1.1807403883763723
526,4,1.1408228121165718
567,13,1.1110562394772256
208,38,1.0396195213709558
490,38,1.1743284124614937
205,5,1.1588401677353042
128,13,1.1346787421831064
422,40,1.0863671606140477
87,13,1.1215003617107868
436,40,1.0492122540516513
199,0,1.216184479849679
511,4,1.1692174976425511
507,53,1.0971365070768766
327,38,1.098806801385113
112,26,1.182923139738185
219,38,1.109282286837697
298,2,1.094721252896956
480,2,1.2012444798435484
266,28,1.1863494951810156
386,15,1.117324654944241
591,40,1.1431951458965028
319,28,1.1844800912908144
47,13,1.0861783067562751
369,8,1.1730362549424171
270,38,1.130762355402112
353,13,1.155178244624819
490,53,1.1811834499239922
472,53,1.160531128889748
323,40,1.1592025203364236
238,38,1.1540208512118884
29,13,1.123406038752624
600,4,1.1262956510431
441,38,1.1774399493421828
141,40,1.1872260754129715
520,53,1.061734136726175
480,39,1.214279365326677
490,2,1.198342025546091
518,13,1.1244002681757723
254,13,1.1663043169038636
514,54,1.1335656579051698
514,47,1.1307191750300782
336,26,1.120507935328143
172,38,1.1577574631997518
295,38,1.100911118622337
472,26,1.171414524848972
240,4,1.0877768663423402
369,53,1.1549762801400252
253,54,1.0925562062433787
36,45,1.1549534435783113
472,50,1.2090090743399091
242,54,1.1160957807941096
480,28,1.1996639285768782
412,13,1.1164020895957947
591,44,1.134722955691229
286,54,1.0810101005647863
92,49,1.1435438149741717
88,2,1.1161862366965838
409,13,1.1569366678595543
472,40,1.1618893138532127
290,4,1.0894861379638314
96,44,1.141883258308683
240,38,1.086012363433838
128,40,1.1597608317221915
594,44,1.0423637881342853
172,26,1.177791187805789
396,45,1.0968205918158804
353,54,1.1670023753706897
85,4,1.1413750696395124
71,45,1.1320050462548221
133,26,1.1499119464840208
264,13,1.089489137487752
423,13,1.0763108927224363
96,8,1.1729994724903787
494,5,1.1827887568090643
270,40,1.1345093728242708
141,4,1.1766877278818615
116,26,1.2099854520389013
590,38,1.080493304479335
169,12,1.1144423059054784
32,13,1.1431623212993145
600,38,1.1285234648468239
608,47,1.1712484200085913
19,13,1.1174788671944822
133,2,1.158490383199283
459,40,1.157756001821586
421,26,1.1761390843561716
553,5,1.1177967286535673
3,5,1.144418972411326
465,38,1.135287769138813
418,53,1.1774395988988025
70,4,1.13203580145325
566,47,1.0842299003686224
56,54,1.151025433958109
381,45,1.0865930627499307
114,28,1.0566929717149054
79,40,1.1560746367488588
131,26,1.1446135959454946
134,49,1.0693725746657168
260,33,1.1489745288022928
315,32,1.0855763932423932
323,45,1.1527240824486529
53,2,1.2084994720561164
319,23,1.2165152600833349
88,38,1.0846380165645055
388,28,1.10103918079819
254,44,1.1780376455613546
300,45,1.1046121439763479
604,4,1.181566260755062
601,54,1.1029324617702514
248,39,1.2089260269089468
29,49,1.1571558000785964
328,40,1.1221988118652786
171,54,1.060738941654563
2,13,1.084955230754401
591,38,1.1354252718655127
88,45,1.0822854563593864
567,38,1.1153807416558266
27,38,1.1099281582449163
84,26,1.081987198974405
407,8,1.180309034883976
239,26,1.1267322613192456
444,40,1.1444830830608095
353,45,1.1766728645722782
412,45,1.1221062423927444
318,44,1.157620293104888
226,2,1.1522195913961955
556,47,1.1349966174789838
490,4,1.1750966228012527
407,4,1.1626200026699476
95,0,1.2089562863111496
291,47,1.1608418353966303
56,13,1.1471997986414604
50,47,1.1387453028000891
145,0,1.10272838912871
568,45,1.0917132454259055
537,45,1.1513207299368722
233,53,1.1256563269666262
142,38,1.1781170879091536
513,4,1.112244532576629
567,40,1.130056812294892
145,13,1.068440034453358
225,13,1.0868659255627011
565,45,1.1577434475600188
305,38,1.1343800662351506
238,4,1.1569123417139053
369,54,1.1411708904696363
480,47,1.169462017881285
199,5,1.1724589951336384
29,8,1.1498109826019831
459,0,1.1982608136854
36,53,1.15490257527147
459,28,1.1691011296851295
574,54,1.1011701259495956
427,2,1.0394812955388002
379,13,1.0921155355338539
68,4,1.0750693532505207
404,54,1.103316685983113
553,8,1.1397025667663132
412,5,1.1183720199125153
233,4,1.1193717175296374
393,13,1.0826886532429074
172,54,1.1548572486000401
98,49,1.0154159611889295
56,5,1.15011943344559
415,54,1.1387652994266577
531,30,1.166338914739234
206,13,1.1208478584885597
495,5,1.14438246935606
597,38,1.1432269379230482
205,13,1.1469318001930202
305,4,1.1374529081263713
21,23,1.2186632028647832
418,38,1.165258928601231
97,34,1.033535969044481
409,8,1.1924197609935487
274,13,1.1271218082734518
266,26,1.1791358856218201
64,45,1.1093804890156858
69,47,1.1506347573761428
269,54,1.0981593765318394
294,45,1.1333970842616898
110,12,1.1514604674386126
164,8,1.174781189433166
378,39,1.1473673635295458
17,23,1.105543417590005
138,38,1.1291297594351428
222,47,1.1302807075636727
304,28,1.0848769705210413
508,49,1.0420329352574689
608,54,1.1806227870152466
514,8,1.1408975661865302
472,39,1.2008613874869687
46,13,1.128138809597918
445,54,1.1422421421323503
322,54,1.1161311034645354
299,45,1.0897869393229485
335,13,1.130132217492376
428,13,1.1228776065898793
121,54,1.1211706602147646
430,47,1.0691235214471817
576,40,1.0906539176191603
597,54,1.1433982384790267
254,40,1.1885702482291631
3,23,1.190818649317537
141,26,1.1935809742260193
523,53,1.159747873033796
46,38,1.1361249505675264
184,8,1.1639873619590486
292,44,1.033193619123527
124,54,1.0647088275956256
133,54,1.1259082470621382
206,54,1.1224700191191264
533,13,1.1204047767179353
459,47,1.1382011654121535
410,28,1.1683834945516927
229,13,1.114991871373994
432,4,1.1135395946247237
369,38,1.1433810314961843
459,5,1.146913586982659
418,13,1.1553114346627678
531,49,1.1412145242627179
254,8,1.2018301508256368
494,54,1.1818371500287737
369,5,1.1445177769554513
569,47,1.1640380640913333
89,23,1.1297847857432706
340,4,1.1679359748959541
243,5,1.1546889945332492
506,45,1.1350904663226433
205,2,1.1897586972585745
122,26,1.1626193523406982
421,13,1.1632159714187895
382,5,1.1544724348932505
523,55,1.2422860254134451
142,53,1.1890977684940611
494,38,1.185527039957898
161,13,1.1264875741409404
287,13,1.1814454176596232
600,47,1.1199921571782656
162,47,1.0937443796013082
266,47,1.1551151748613588
472,47,1.1413268180830138
385,23,1.2080659078700202
199,53,1.1818722398685557
384,13,1.1167297938040324
159,45,1.1161599116665977
385,44,1.1607764789036341
316,13,1.152827815817935
291,40,1.1806534986410822
224,38,1.1377315340297562
494,53,1.1885217114218645
305,54,1.1322818616671222
430,54,1.0737027089510645
159,28,1.1099648784313882
411,8,1.1416921967507474
132,5,1.132810073771647
549,47,1.1129215157457761
428,40,1.1465167230261224
565,13,1.1527309891368662
46,4,1.1362750862858124
465,5,1.1325647729848112
205,23,1.2221278295453106
145,26,1.086853879903044
96,5,1.1423754010881697
152,5,1.1517269986548595
518,40,1.1458537009145533
511,38,1.1643333371196474
356,45,1.1174496582576208
19,5,1.109093583055905
407,5,1.157402134367398
327,26,1.1205096486955881
565,54,1.157320001129327
567,45,1.1155512194548334
474,39,1.024053045947637
370,2,1.106609636651618
45,47,1.1863631414515632
184,0,1.1914677683796202
549,53,1.1197129006364517
250,47,1.1320317866546767
544,53,1.0822591973202569
110,55,1.2096632649855954
261,45,1.1470541078597307
92,38,1.1123410622988428
418,39,1.2170390886853315
1,13,1.0938992564167296
597,44,1.1480479040848357
352,54,1.059717578015157
490,19,1.291730746626854
261,47,1.1368449424792613
445,47,1.134729796222278
234,28,1.1493010940030217
228,54,1.1762763281086726
294,54,1.135702622788293
152,40,1.166368239160095
325,38,1.1423759492380279
258,13,1.120708123913833
496,38,1.123137398489884
382,40,1.1701144533497947
53,28,1.2015688555049044
254,4,1.1752795640911375
409,44,1.1636157355138235
283,38,1.109559212412153
250,23,1.1945734322071075
106,15,1.161395788192749
116,53,1.204142494925431
556,13,1.1325852023770235
300,38,1.1045548498098339
559,45,1.15161597941603
516,13,1.1000632249883242
203,1,1.073075623916728
238,53,1.166921082351889
433,38,1.0568210748689515
77,38,1.134611270257405
93,54,1.0935922265052795
402,38,1.0845845126147782
380,38,1.1674513689109258
256,13,1.0810801567775863
556,5,1.1403630562126637
133,5,1.1262533132519041
523,4,1.1498497846935476
295,54,1.0995833751346384
514,38,1.1311887577176094
511,54,1.1643375222172057
565,38,1.1611605494150095
567,49,1.1524581773472684
539,54,1.0854774990252085
547,54,1.1631004778402192
591,45,1.1389002440763372
32,38,1.1506038760500295
546,45,1.1074215184365
386,54,1.1100408248603344
272,38,1.0975567629294736
128,47,1.1384660239730562
205,39,1.2171102876641922
466,45,1.0841481472764696
109,44,1.078549305775336
418,8,1.1953094843775034
41,45,1.1529441119304724
553,47,1.1123907448990005
569,13,1.169319032558373
206,47,1.120767739202295
260,55,1.1553788387349673
248,26,1.181099304131099
250,26,1.1622175149885672
141,2,1.197056655372892
403,26,1.1183013583067805
116,35,1.2501460553279944
448,54,1.1453828141093254
152,12,1.187793209882719
542,38,1.1239818228142602
143,45,1.1392886687868409
261,15,1.1600226674761092
294,4,1.1402837857604027
21,47,1.1591037513156022
301,5,1.1131043673626013
141,5,1.1767130310514144
274,54,1.1310569516250066
41,54,1.153860978782177
57,54,1.1329177048589503
407,38,1.1664189671033196
514,45,1.1277145903025354
78,39,1.056313550898007
133,8,1.1599003534231866
23,38,1.030356451869011
253,47,1.0911605174073233
377,45,1.1370997891894408
576,13,1.0783167300479752
432,53,1.1218002076659883
412,4,1.1243873845253671
205,40,1.1712468942361218
11,38,1.1287874329302992
521,0,1.04592297279409
513,45,1.113924715667963
172,44,1.1612054551286357
496,52,1.1578811156962598
189,54,1.1070660283522946
316,44,1.1607975076351846
380,54,1.16534807320152
351,49,1.0758355845298087
500,47,1.094397003629378
459,23,1.197247386510883
460,13,1.0858276554250292
485,44,1.1738585920206137
248,8,1.1884120612272195
491,54,1.1419594713619776
316,28,1.1695468500256538
82,26,1.1332277384187495
23,54,1.0289866787913655
17,13,1.0948859713971615
259,13,1.064934132221554
327,5,1.09963508695364
480,53,1.1848350098090512
3,26,1.1655579420870967
287,38,1.1902236800108636
513,38,1.1130106425178903
529,54,1.1744737273880415
570,5,1.1399803684492196
87,23,1.1004665781344687
523,2,1.1750772685045376
490,5,1.1699349792408091
88,26,1.103303229170186
2,38,1.0890925252544028
595,54,1.1326853642240167
77,45,1.1368587240576744
571,45,1.0998310797980853
3,13,1.1361240483820438
319,19,1.289448899349996
133,47,1.116698638669082
81,53,1.0778417416981287
49,13,1.145537584487881
137,54,1.0898075449679578
99,54,1.0540573080735547
559,2,1.168079063296318
407,2,1.180191142883684
323,44,1.1515826064028911
487,54,1.081104643110718
380,40,1.1801205234868186
548,5,1.0926885519708907
302,54,1.1021218363727843
556,45,1.1435473967742706
356,40,1.1279124883668763
589,4,1.0633360386959143
133,40,1.1395499631762505
294,13,1.1356613444430488
483,23,1.1296891548803873
554,13,1.0822741341378008
466,53,1.0751527122088842
385,26,1.185115750346865
233,38,1.1232060139466609
561,38,1.131436320820025
92,12,1.146883841204856
600,45,1.1303823427962405
226,5,1.1397356476102556
172,2,1.1823197879961558
523,45,1.1517485499914204
502,53,1.1526805002774512
494,13,1.1715127325483732
57,2,1.1625388360449247
261,40,1.1544259318283625
131,18,1.1651307669069086
441,40,1.1929633542895317
159,54,1.1124128550291061
159,26,1.1121531432228429
494,26,1.1956597289868764
591,53,1.138726926209139
323,13,1.139452937990427
409,53,1.1733564415148325
77,26,1.15130941676242
523,26,1.1737570613622665
378,53,1.136125572158822
173,13,1.131549992199455
85,53,1.1355789245239325
303,54,1.144042198945369
142,54,1.177253460245473
207,54,1.1527107727846928
468,15,1.0453490696049161
385,40,1.172705916421754
448,28,1.1595455865774835
570,47,1.1337441464753024
274,0,1.1562680687223161
18,45,1.0713698959776334
600,33,1.2298762340630804
546,40,1.1275870789374625
559,47,1.1369658101882254
426,40,1.1367756777576037
238,26,1.1792414550270354
192,40,1.0688713850187403
549,54,1.1189091062572385
274,38,1.1324048920401506
12,54,1.0715763733855315
353,38,1.1731612325779028
286,38,1.079729259546314
210,37,1.1202481069735117
385,38,1.1588595413735934
29,5,1.1240596270986967
172,45,1.1616632235901696
117,26,1.0763879685795732
301,38,1.1229072702782494
238,47,1.1519893029970782
92,54,1.1101158218724387
465,13,1.1265107528971774
161,47,1.1212460957467556
62,54,1.0963840995516096
352,13,1.054664843050497
433,44,1.0511613780898708
205,15,1.1902816529784883
480,13,1.1682087278791837
346,26,1.1807394597147192
386,38,1.1121548427534955
387,53,1.0648893980043275
591,4,1.1329647384450905
131,35,1.1675672866404057
69,4,1.1591136981067913
418,28,1.187234505744917
495,40,1.1617393887468748
537,47,1.1443924552627973
294,47,1.1356765925884247
303,5,1.129078953393868
34,13,1.1475964220506805
425,5,1.0619200414844923
557,54,1.134246671971466
199,40,1.1886727676859923
57,4,1.1384748569357075
600,5,1.1278435971055711
9,54,1.1144273704183953
485,40,1.1810950615576334
553,4,1.118088237941265
518,4,1.1333581171929836
485,47,1.1631072482892446
494,4,1.1825717064951147
448,15,1.1541136013610023
299,44,1.089527692113604
502,13,1.143758807863508
184,39,1.1956718116998672
42,13,1.1662052836535233
533,4,1.1267397414360727
553,13,1.1165809950658254
335,5,1.121393513998815
250,8,1.1692102484937226
377,40,1.1447223275899887
556,26,1.163654636591673
88,5,1.088201374879905
145,40,1.0897815557462829
158,40,1.089408255015899
367,38,1.1278497137661492
340,53,1.1759267928344863
182,38,1.14249720956598
113,38,1.0746307096311025
549,8,1.1283671847943748
255,38,1.0546113124915533
132,38,1.1369264045996326
85,47,1.1325085354702813
573,45,1.0788914066340243
103,28,1.13085910571473
340,13,1.1551526204815932
